ticker,company_name,fundamental_score,tier,quality,price_currency,financial_currency,fx_applied,fx_reliable,per_share_reliable,shares_price_ratio,coherence_issues,earnings_quality_score,growth_acceleration_score,relative_strength_score,financial_health_score,catalyst_timing_score,rs_line_score,rs_line_percentile,rs_line_at_new_high,rs_line_trend,eps_growth_yoy,eps_accelerating,eps_accel_quarters,rev_growth_yoy,rev_accelerating,rev_accel_quarters,earnings_details,growth_details,rs_details,health_details,catalyst_details,current_price,market_cap,sector,industry,short_percent_float,short_ratio,short_squeeze_potential,fifty_two_week_high,proximity_to_52w_high,trend_template_score,trend_template_pass,target_price_analyst,target_price_analyst_high,target_price_analyst_low,analyst_count,analyst_recommendation,analyst_upside_pct,target_price_dcf,target_price_dcf_upside_pct,target_price_pe,target_price_pe_upside_pct,fcf_yield_pct,fcf_per_share,dividend_yield_pct,payout_ratio_pct,dividend_rate,five_yr_avg_dividend_yield_pct,buyback_active,shares_change_pct,interest_coverage,analyst_revision_momentum,days_to_earnings,earnings_date,earnings_warning,earnings_catalyst,piotroski_score,piotroski_label,ebit_ev_yield,roic_greenblatt,peg_ratio,hv_30d,atm_iv,iv_ratio,iv_premium_pts,analyzed_at
EQIX,"Equinix, Inc.",74.0,⭐⭐⭐ EXCELLENT,🟢 Excellent,USD,USD,False,True,True,1.0,"FCF declarado (3,776,000,000) se aparta del derivado de flujo operativo menos capex (-368,999,872)",90.0,70.0,62.4,70.0,65.0,60.0,56.9,False,down,28.1,False,0,13.3,True,1,"{'eps_growth_yoy': 28.1, 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 15.5}","{'revenue_growth_yoy': 13.3, 'revenue_accelerating': True, 'rev_accel_quarters': 1}","{'rs_3m': -8.3, 'rs_6m': 10.9, 'rs_line_percentile': 56.9, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 60}","{'roe_pct': 10.7, 'debt_to_equity': 1.62, 'current_ratio': 1.13, 'operating_margin_pct': 27.0}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 17.5}",1043.38,102952067072,Real Estate,REIT - Specialty,2.2,2.8,False,1128.68,-7.6,6,False,1225.76,1350.0,1060.0,29.0,buy,17.5,1554.22,49.0,447.84,-57.1,3.67,38.27,1.98,126.8,20.64,1.86,False,,4.0,28.8,78.0,2026-10-28,False,False,6,NEUTRAL,1.62,7.8,1.92,31.9,,,,2026-08-11T05:14:46.887066
TT,Trane Technologies plc,73.8,⭐⭐⭐ EXCELLENT,🟢 Excellent,USD,USD,False,True,True,1.0,,90.0,80.0,44.0,80.0,60.0,35.0,49.4,False,up,9.1,True,2,10.6,True,2,"{'eps_growth_yoy': 9.1, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 2, 'profit_margin_pct': 13.3}","{'revenue_growth_yoy': 10.6, 'revenue_accelerating': True, 'rev_accel_quarters': 2}","{'rs_3m': -4.5, 'rs_6m': -7.8, 'rs_line_percentile': 49.4, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 35}","{'roe_pct': 36.6, 'debt_to_equity': 0.53, 'current_ratio': 1.07, 'operating_margin_pct': 19.3}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 10.1}",476.99,104948858880,Industrials,Building Products & Equipment,1.9,3.3,False,505.87,-5.7,7,True,525.28,575.0,422.0,21.0,buy,10.1,248.18,-48.0,132.6,-72.2,2.97,14.19,0.87,29.7,4.2,1.19,True,-1.29,18.0,5.0,79.0,2026-10-29,False,False,9,STRONG,3.61,102.0,3.85,29.2,0.4,0.01,-28.8,2026-08-11T05:14:25.824160
KO,Coca-Cola Company (The),73.1,⭐⭐⭐ EXCELLENT,🟢 Excellent,USD,USD,False,True,True,1.0,"FCF declarado (5,218,749,952) se aparta del derivado de flujo operativo menos capex (14,229,999,616)",85.0,70.0,60.3,80.0,60.0,60.0,61.1,False,up,19.7,False,0,7.4,True,2,"{'eps_growth_yoy': 19.7, 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 28.6}","{'revenue_growth_yoy': 7.4, 'revenue_accelerating': True, 'rev_accel_quarters': 2}","{'rs_3m': 6.3, 'rs_6m': 0.9, 'rs_line_percentile': 61.1, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 60}","{'roe_pct': 42.1, 'debt_to_equity': 1.16, 'current_ratio': 1.3, 'operating_margin_pct': 34.9}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 9.0}",86.87,373762457600,Consumer Defensive,Beverages - Non-Alcoholic,1.1,2.4,False,90.92,-4.5,7,True,94.7,104.0,75.0,23.0,buy,9.0,31.5,-63.7,56.28,-35.2,1.4,1.21,2.44,62.5,2.12,2.87,True,-0.25,12.0,16.9,70.0,2026-10-20,False,False,7,NEUTRAL,4.37,91.1,1.46,28.4,0.2,0.01,-28.2,2026-08-11T05:10:48.526060
SYK,Stryker Corporation,73.1,⭐⭐⭐ EXCELLENT,🟢 Excellent,USD,USD,False,True,True,1.0,,100.0,60.0,50.3,80.0,60.0,35.0,28.0,False,up,48.5,True,1,8.8,True,1,"{'eps_growth_yoy': 48.5, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 14.4}","{'revenue_growth_yoy': 8.8, 'revenue_accelerating': True, 'rev_accel_quarters': 1}","{'rs_3m': 17.9, 'rs_6m': -14.3, 'rs_line_percentile': 28.0, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 35}","{'roe_pct': 16.5, 'debt_to_equity': 0.64, 'current_ratio': 2.16, 'operating_margin_pct': 27.0}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 10.5}",345.81,132643397632,Healthcare,Medical Devices,1.9,2.5,False,396.86,-12.9,3,False,382.04,465.0,315.0,26.0,buy,10.5,454.14,31.3,295.8,-14.5,3.1,10.71,1.04,36.1,3.52,0.99,False,,20.0,44.1,79.0,2026-10-29,False,False,5,NEUTRAL,3.54,47.3,0.47,48.6,0.8,0.02,-47.8,2026-08-11T05:11:22.406669
MRSH,"Marsh & McLennan Companies, Inc.",72.8,⭐⭐⭐ EXCELLENT,🟢 Excellent,USD,USD,False,True,True,1.0,,100.0,60.0,53.9,80.0,50.0,35.0,32.1,False,up,69.5,False,0,16.6,False,0,"{'eps_growth_yoy': 69.5, 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 14.2}","{'revenue_growth_yoy': 16.6, 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': 13.9, 'rs_6m': 0.7, 'rs_line_percentile': 32.1, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 35}","{'roe_pct': 25.9, 'debt_to_equity': 1.45, 'current_ratio': 1.14, 'operating_margin_pct': 26.3}","{'days_to_earnings': 'N/A', 'recommendation': 'hold', 'analyst_upside_pct': 7.7}",190.79,91047133184,Financial Services,Insurance Brokers,1.4,2.6,False,213.8,-10.8,3,False,205.52,238.0,180.0,21.0,hold,7.7,176.87,-7.3,81.5,-57.3,5.26,10.03,2.07,44.0,3.96,1.46,True,-3.19,6.6,2.9,65.0,2026-10-15,False,False,6,NEUTRAL,5.8,146.7,2.29,32.1,,,,2026-08-11T05:10:03.829394
NDAQ,"Nasdaq, Inc.",72.6,⭐⭐⭐ EXCELLENT,🟢 Excellent,USD,USD,False,True,True,1.0,,85.0,80.0,46.7,75.0,65.0,35.0,41.2,False,flat,19.9,False,0,29.3,True,1,"{'eps_growth_yoy': 19.9, 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 35.0}","{'revenue_growth_yoy': 29.3, 'revenue_accelerating': True, 'rev_accel_quarters': 1}","{'rs_3m': 3.6, 'rs_6m': -0.4, 'rs_line_percentile': 41.2, 'rs_line_at_new_high': False, 'rs_line_trend': 'flat', 'rs_line_score': 35}","{'roe_pct': 16.5, 'debt_to_equity': 0.78, 'current_ratio': 1.01, 'operating_margin_pct': 49.3}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 15.1}",95.62,53449416704,Financial Services,Financial Data & Stock Exchanges,2.4,1.7,False,101.79,-6.1,4,False,110.07,135.0,84.0,15.0,buy,15.1,70.38,-26.4,48.93,-48.8,3.16,3.03,1.23,32.7,1.16,1.28,True,-2.44,8.3,14.1,72.0,2026-10-22,False,False,9,STRONG,4.02,205.3,1.45,25.6,0.8,0.03,-24.8,2026-08-11T05:14:17.343877
CP,Canadian Pacific Kansas City Limited,72.3,⭐⭐⭐ EXCELLENT,🟢 Excellent,USD,CAD,True,True,True,1.0,"FCF declarado (1,566,067,167) se aparta del derivado de flujo operativo menos capex (808,596,602)",95.0,70.0,60.3,55.0,60.0,60.0,53.3,False,flat,11.3,True,1,13.7,True,1,"{'eps_growth_yoy': 11.3, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 25.0}","{'revenue_growth_yoy': 13.7, 'revenue_accelerating': True, 'rev_accel_quarters': 1}","{'rs_3m': 2.2, 'rs_6m': 0.1, 'rs_line_percentile': 53.3, 'rs_line_at_new_high': False, 'rs_line_trend': 'flat', 'rs_line_score': 60}","{'roe_pct': 8.2, 'debt_to_equity': 0.53, 'current_ratio': 0.59, 'operating_margin_pct': 39.0}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 11.2}",90.51,79565463552,Industrials,Railroads,2.2,7.3,False,93.95,-3.7,7,True,100.6,110.25,75.52,13.0,buy,11.2,26.21,-71.0,30.3,-66.5,1.97,1.78,0.78,22.1,0.71,0.76,True,-5.23,6.6,-13.5,78.0,2026-10-28,False,False,7,NEUTRAL,6.04,11.8,,22.8,,,,2026-08-11T05:15:32.085159
DSGX,The Descartes Systems Group Inc.,71.7,⭐⭐⭐ EXCELLENT,🟢 Excellent,USD,USD,False,True,True,1.0,,100.0,50.0,45.9,90.0,65.0,15.0,18.2,False,up,27.5,True,1,7.7,False,0,"{'eps_growth_yoy': 27.5, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 23.3}","{'revenue_growth_yoy': 7.7, 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': 11.3, 'rs_6m': 6.7, 'rs_line_percentile': 18.2, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 15}","{'roe_pct': 11.4, 'debt_to_equity': 0.0, 'current_ratio': 2.05, 'operating_margin_pct': 32.9}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 24.7}",80.0,6855265792,Technology,Software - Application,,4.7,False,109.0,-26.6,2,False,99.79,126.0,82.0,14.0,buy,24.7,132.77,66.0,60.6,-24.2,3.91,3.13,,,,,True,-0.3,243.4,34.1,30.0,2026-09-10,False,False,6,NEUTRAL,3.35,77.7,0.72,50.5,,,,2026-08-11T05:12:56.806227
DVA,DaVita Inc.,71.7,⭐⭐⭐ EXCELLENT,🟢 Excellent,USD,USD,False,True,True,1.0,"FCF declarado (1,042,460,032) se aparta del derivado de flujo operativo menos capex (1,617,291,072)",100.0,60.0,56.0,60.0,65.0,35.0,48.2,False,down,76.5,True,1,3.9,True,1,"{'eps_growth_yoy': 76.5, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 6.0}","{'revenue_growth_yoy': 3.9, 'revenue_accelerating': True, 'rev_accel_quarters': 1}","{'rs_3m': -12.5, 'rs_6m': 21.5, 'rs_line_percentile': 48.2, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 35}","{'roe_pct': 88.5, 'debt_to_equity': 12.42, 'current_ratio': 1.47, 'operating_margin_pct': 16.1}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 18.9}",183.69,11719421952,Healthcare,Medical Care Facilities,13.7,5.3,True,247.49,-25.8,5,False,218.43,270.0,165.0,7.0,buy,18.9,692.93,277.2,353.7,92.6,8.9,16.34,,,,,True,-13.31,3.5,39.1,78.0,2026-10-28,False,False,6,NEUTRAL,7.33,31.4,0.19,64.2,0.8,0.01,-63.4,2026-08-11T05:16:29.113243
DBOEY,Deutsche Börse AG,71.5,⭐⭐⭐ EXCELLENT,🟢 Excellent,USD,EUR,True,True,True,1.0,,85.0,60.0,65.1,80.0,60.0,60.0,51.7,False,up,11.9,False,0,11.7,False,0,"{'eps_growth_yoy': 11.9, 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 27.3}","{'revenue_growth_yoy': 11.7, 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': 6.0, 'rs_6m': 16.3, 'rs_line_percentile': 51.7, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 60}","{'roe_pct': 20.4, 'debt_to_equity': 0.58, 'current_ratio': 1.01, 'operating_margin_pct': 41.9}","{'days_to_earnings': 'N/A', 'recommendation': 'strong_buy', 'analyst_upside_pct': 10.8}",31.73,57205272576,Financial Services,Financial Data & Stock Exchanges,,,False,31.95,-0.7,7,True,35.17,35.17,35.17,1.0,strong_buy,10.8,31.97,0.8,18.5,-41.7,4.4,1.4,1.54,36.0,0.49,1.9,,,,6.9,70.0,2026-10-20,False,False,5,NEUTRAL,4.92,66.8,1.48,22.0,,,,2026-08-11T05:12:40.235672
FICO,Fair Isaac Corporation,71.5,⭐⭐⭐ EXCELLENT,🟢 Excellent,USD,USD,False,True,True,1.0,,100.0,80.0,24.0,65.0,70.0,15.0,1.0,False,down,53.0,False,0,30.7,False,0,"{'eps_growth_yoy': 53.0, 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 34.1}","{'revenue_growth_yoy': 30.7, 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': -8.7, 'rs_6m': -35.5, 'rs_line_percentile': 1.0, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 15}","{'current_ratio': 1.18, 'operating_margin_pct': 53.8}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 41.9}",1049.74,22671902720,Technology,Software - Application,12.5,7.5,True,1998.01,-47.5,0,False,1489.48,1950.0,707.0,19.0,buy,41.9,1520.61,44.9,1045.5,-0.4,3.42,35.86,,,,0.09,True,-15.85,6.7,41.2,85.0,2026-11-04,False,False,7,NEUTRAL,3.34,996.8,0.48,77.5,,,,2026-08-11T05:11:56.134104
CSU.TO,Constellation Software Inc.,71.2,⭐⭐⭐ EXCELLENT,🟢 Excellent,CAD,USD,True,True,True,1.0,,100.0,60.0,57.0,55.0,65.0,15.0,23.2,False,up,555.4,True,1,11.9,False,0,"{'eps_growth_yoy': 555.4, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 6.1}","{'revenue_growth_yoy': 11.9, 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': 32.1, 'rs_6m': 21.9, 'rs_line_percentile': 23.2, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 15}","{'roe_pct': 19.7, 'debt_to_equity': 1.21, 'current_ratio': 0.91, 'operating_margin_pct': 13.8}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 18.2}",3304.36,70024445952,Technology,Software - Application,,5.3,False,4922.93,-32.9,4,False,3904.32,5646.83,3162.57,12.0,buy,18.2,7670.17,132.1,1469.1,-55.5,5.47,180.87,0.18,11.4,5.68,0.19,False,,5.5,169.9,0.0,2026-08-11,True,False,6,NEUTRAL,1.63,191.5,0.1,57.7,,,,2026-08-11T05:10:36.036712
IT,"Gartner, Inc.",71.1,⭐⭐⭐ EXCELLENT,🟢 Excellent,USD,USD,False,True,True,1.0,,100.0,60.0,56.6,65.0,50.0,35.0,34.7,False,up,679.2,True,1,10.0,True,1,"{'eps_growth_yoy': 679.2, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 12.0}","{'revenue_growth_yoy': 10.0, 'revenue_accelerating': True, 'rev_accel_quarters': 1}","{'rs_3m': 20.8, 'rs_6m': 8.9, 'rs_line_percentile': 34.7, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 35}","{'roe_pct': 113.6, 'current_ratio': 0.88, 'operating_margin_pct': 22.6}","{'days_to_earnings': 'N/A', 'recommendation': 'hold', 'analyst_upside_pct': -3.8}",193.17,12198488064,Technology,Information Technology Services,23.7,7.4,True,265.85,-27.3,3,False,185.77,229.0,150.0,13.0,hold,-3.8,706.85,265.9,347.1,79.7,8.63,16.67,,,,,True,-21.61,8.2,13.2,84.0,2026-11-03,False,False,6,NEUTRAL,7.79,255.4,0.35,99.1,0.8,0.01,-98.3,2026-08-11T05:14:13.050573
CNI,Canadian National Railway Compa,71.0,⭐⭐⭐ EXCELLENT,🟢 Excellent,USD,CAD,True,True,True,1.0,"FCF declarado (2,172,804,989) se aparta del derivado de flujo operativo menos capex (1,378,973,176)",85.0,70.0,65.1,60.0,60.0,60.0,62.5,False,up,9.7,True,1,14.1,True,1,"{'eps_growth_yoy': 9.7, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 26.9}","{'revenue_growth_yoy': 14.1, 'revenue_accelerating': True, 'rev_accel_quarters': 1}","{'rs_3m': 8.9, 'rs_6m': 10.5, 'rs_line_percentile': 62.5, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 60}","{'roe_pct': 22.0, 'debt_to_equity': 1.04, 'current_ratio': 0.87, 'operating_margin_pct': 40.3}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 11.8}",125.14,75697184768,Industrials,Railroads,,2.0,False,131.55,-4.9,7,True,139.89,152.67,114.25,13.0,buy,11.8,71.39,-43.0,56.0,-55.3,2.87,3.59,2.05,46.3,2.6,2.04,True,-3.97,7.8,7.1,80.0,2026-10-30,False,False,7,NEUTRAL,7.32,14.5,1.9,20.0,,,,2026-08-11T05:12:24.312561
TECK,Teck Resources Limited,70.9,⭐⭐⭐ EXCELLENT,🟢 Excellent,USD,CAD,True,True,True,0.9845,,100.0,50.0,65.6,75.0,40.0,80.0,85.1,False,flat,203.9,False,0,6.5,False,0,"{'eps_growth_yoy': 203.9, 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 17.9}","{'revenue_growth_yoy': 6.5, 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': -2.3, 'rs_6m': 4.0, 'rs_line_percentile': 85.1, 'rs_line_at_new_high': False, 'rs_line_trend': 'flat', 'rs_line_score': 80}","{'roe_pct': 8.7, 'debt_to_equity': 0.34, 'current_ratio': 3.12, 'operating_margin_pct': 44.1}","{'days_to_earnings': 'N/A', 'recommendation': 'hold', 'analyst_upside_pct': -19.3}",66.87,32806422528,Basic Materials,Copper,,3.5,False,71.25,-6.1,8,True,53.95,68.79,36.42,4.0,hold,-19.3,109.5,63.8,109.8,64.2,3.8,2.58,0.53,9.8,0.35,0.99,True,-0.44,6.5,129.8,72.0,2026-10-22,False,False,5,NEUTRAL,6.35,6.5,0.06,54.3,1.6,0.03,-52.7,2026-08-11T05:17:59.561523
CTAS,Cintas Corporation,70.8,⭐⭐⭐ EXCELLENT,🟢 Excellent,USD,USD,False,True,True,1.0,,90.0,60.0,50.3,85.0,60.0,35.0,31.7,False,up,4.0,True,2,6.9,True,1,"{'eps_growth_yoy': 4.0, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 2, 'profit_margin_pct': 17.8}","{'revenue_growth_yoy': 6.9, 'revenue_accelerating': True, 'rev_accel_quarters': 1}","{'rs_3m': 18.6, 'rs_6m': -7.4, 'rs_line_percentile': 31.7, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 35}","{'roe_pct': 40.7, 'debt_to_equity': 0.53, 'current_ratio': 1.43, 'operating_margin_pct': 23.7}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 6.7}",202.71,81118371840,Industrials,Specialty Business Services,4.1,5.4,False,225.85,-10.2,5,False,216.31,250.0,175.0,16.0,buy,6.7,90.31,-55.4,76.6,-62.2,1.81,3.66,1.02,36.7,2.08,0.89,True,-1.17,24.6,10.9,43.0,2026-09-23,False,False,8,STRONG,3.13,82.2,2.13,36.8,1.6,0.04,-35.2,2026-08-11T05:09:26.633465
ETN,"Eaton Corporation, PLC",70.7,⭐⭐⭐ EXCELLENT,🟢 Excellent,USD,USD,False,True,True,1.0,,60.0,90.0,68.3,70.0,60.0,80.0,81.6,False,up,-18.7,True,1,22.1,True,2,"{'eps_growth_yoy': -18.7, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 12.8}","{'revenue_growth_yoy': 22.1, 'revenue_accelerating': True, 'rev_accel_quarters': 2}","{'rs_3m': 1.6, 'rs_6m': 7.0, 'rs_line_percentile': 81.6, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 80}","{'roe_pct': 19.7, 'debt_to_equity': 1.05, 'current_ratio': 1.24, 'operating_margin_pct': 16.6}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 6.0}",444.96,172822462464,Industrials,Specialty Industrial Machinery,2.1,3.4,False,457.78,-2.8,8,True,471.47,534.0,333.0,25.0,buy,6.0,117.67,-73.6,97.4,-78.1,1.8,8.0,0.98,43.6,4.4,1.55,True,-0.32,11.9,-15.9,84.0,2026-11-03,False,False,7,NEUTRAL,2.67,64.1,,53.0,,,,2026-08-11T05:14:04.144212
AME,"AMETEK, Inc.",70.6,⭐⭐⭐ EXCELLENT,🟢 Excellent,USD,USD,False,True,True,1.0,,85.0,60.0,56.7,85.0,60.0,60.0,69.6,False,up,9.6,True,1,8.0,True,1,"{'eps_growth_yoy': 9.6, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 20.0}","{'revenue_growth_yoy': 8.0, 'revenue_accelerating': True, 'rev_accel_quarters': 1}","{'rs_3m': 4.3, 'rs_6m': -3.3, 'rs_line_percentile': 69.6, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 60}","{'roe_pct': 14.6, 'debt_to_equity': 0.21, 'current_ratio': 1.21, 'operating_margin_pct': 26.2}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 9.6}",252.88,57975586816,Industrials,Specialty Industrial Machinery,1.6,2.8,False,257.95,-2.0,7,True,277.22,316.0,217.0,18.0,buy,9.6,151.97,-39.9,96.99,-61.6,2.57,6.51,0.54,19.0,1.36,0.62,True,-0.77,20.8,14.2,79.0,2026-10-29,False,False,6,NEUTRAL,3.14,144.0,1.98,22.1,,,,2026-08-11T05:14:54.762582
UNH,UnitedHealth Group Incorporated,70.2,⭐⭐⭐ EXCELLENT,🟢 Excellent,USD,USD,False,True,True,1.0,,100.0,50.0,68.7,50.0,65.0,60.0,70.3,False,up,84.4,True,1,0.1,False,0,"{'eps_growth_yoy': 84.4, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 3.1}","{'revenue_growth_yoy': 0.1, 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': 2.1, 'rs_6m': 38.3, 'rs_line_percentile': 70.3, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 60}","{'roe_pct': 14.2, 'debt_to_equity': 0.69, 'current_ratio': 0.78, 'operating_margin_pct': 7.1}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 16.3}",408.74,371194920960,Healthcare,Healthcare Plans,2.1,2.9,False,461.62,-11.5,7,True,475.23,529.0,313.0,26.0,buy,16.3,1062.83,160.0,399.6,-2.2,6.13,25.06,2.28,66.6,9.28,1.65,True,-0.69,4.7,61.5,77.0,2026-10-27,False,False,6,NEUTRAL,4.52,173.8,0.3,24.8,0.4,0.02,-24.4,2026-08-11T05:16:41.065023
GWW,"W.W. Grainger, Inc.",70.1,⭐⭐⭐ EXCELLENT,🟢 Excellent,USD,USD,False,True,True,1.0,,95.0,50.0,56.7,85.0,50.0,60.0,58.5,False,up,93.9,False,0,7.8,False,0,"{'eps_growth_yoy': 93.9, 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 9.9}","{'revenue_growth_yoy': 7.8, 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': 1.2, 'rs_6m': -2.5, 'rs_line_percentile': 58.5, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 60}","{'roe_pct': 46.1, 'debt_to_equity': 0.62, 'current_ratio': 2.81, 'operating_margin_pct': 16.1}","{'days_to_earnings': 'N/A', 'recommendation': 'hold', 'analyst_upside_pct': 1.5}",1297.45,61111115776,Industrials,Industrial Distribution,2.9,3.2,False,1419.91,-8.6,6,False,1316.93,1440.0,1100.0,14.0,hold,1.5,790.48,-39.1,816.51,-37.1,2.04,26.49,0.78,23.6,9.96,1.0,True,-1.63,34.1,8.2,85.0,2026-11-04,False,False,6,NEUTRAL,3.94,40.8,1.24,27.2,0.2,0.01,-27.0,2026-08-11T05:15:48.618283
V,Visa Inc.,69.3,⭐⭐ GOOD,🟡 Good,USD,USD,False,True,False,0.9127,"acciones × precio no cuadra con la capitalización (ratio 0.9127): el dato por acción y el precio no están en la misma unidad — típico de ADR. Los ratios por acción (EPS, FCF/acción, DCF) no son utilizables",85.0,70.0,46.7,70.0,65.0,35.0,38.9,False,up,10.6,False,0,8.5,True,2,"{'eps_growth_yoy': 10.6, 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 50.8}","{'revenue_growth_yoy': 8.5, 'revenue_accelerating': True, 'rev_accel_quarters': 2}","{'rs_3m': 7.0, 'rs_6m': -0.6, 'rs_line_percentile': 38.9, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 35}","{'roe_pct': 61.2, 'debt_to_equity': 0.68, 'current_ratio': 0.98, 'operating_margin_pct': 66.1}","{'days_to_earnings': 'N/A', 'recommendation': 'strong_buy', 'analyst_upside_pct': 15.2}",361.32,674601566208,Financial Services,Credit Services,1.4,2.4,False,373.97,-3.4,5,False,416.2,450.0,330.0,37.0,strong_buy,15.2,,,,,3.02,11.97,0.74,22.1,2.68,0.7,True,-3.17,35.7,10.2,77.0,2026-10-27,False,False,6,NEUTRAL,3.94,381.9,2.37,20.5,,,,2026-08-11T05:09:22.964724
