ticker,vcp_score,vcp_quality,stage,consolidation_quality,ml_score,company_name,fundamental_score,sector,industry,earnings_quality_score,growth_acceleration_score,relative_strength_score,financial_health_score,catalyst_timing_score,current_price,market_cap,rs_line_score,rs_line_percentile,rs_line_at_new_high,rs_line_trend,eps_growth_yoy,eps_accelerating,eps_accel_quarters,rev_growth_yoy,rev_accelerating,rev_accel_quarters,short_percent_float,short_ratio,short_squeeze_potential,fifty_two_week_high,proximity_to_52w_high,trend_template_score,trend_template_pass,health_details,earnings_details,target_price_analyst,target_price_analyst_high,target_price_analyst_low,analyst_count,analyst_recommendation,analyst_upside_pct,target_price_dcf,target_price_dcf_upside_pct,target_price_pe,target_price_pe_upside_pct,fcf_yield_pct,fcf_per_share,dividend_yield_pct,payout_ratio_pct,five_yr_avg_dividend_yield_pct,buyback_active,shares_change_pct,interest_coverage,analyst_revision_momentum,days_to_earnings,earnings_date,earnings_warning,earnings_catalyst,piotroski_score,piotroski_label,ebit_ev_yield,roic_greenblatt,peg_ratio,sentiment,put_call_ratio,flow_score,unusual_calls,unusual_puts,super_score_ultimate,vcp_contribution,ml_contribution,fundamental_contribution,score_timestamp,data_as_of_date,market_regime,market_recommendation,ma_filter_pass,ma_filter_score,ma_filter_reason,ad_signal,ad_score,ad_reason,float_category,shares_outstanding_millions,filter_penalty,super_score_before_filters,rs_line_score_fund,rs_line_at_new_high_fund,rs_line_trend_fund,rs_line_percentile_fund,rs_line_bonus,eps_accelerating_fund2,eps_accel_quarters_fund2,rev_accelerating_fund2,rev_accel_quarters_fund2,canslim_a_bonus,industry_group_rank,industry_group_total,industry_group_percentile,industry_group_label,industry_group_rs,industry_bonus,short_bonus,proximity_bonus,trend_bonus,options_bonus,institutional_bonus,insider_bonus,profitability_penalty,negative_roe,filters_passed,value_score,sector_bonus,mr_bonus,fcf_bonus,dividend_bonus,buyback_bonus,revision_bonus,target_change_7d_pct,target_change_30d_pct,upgrade_days_14d,downgrade_days_14d,target_revision_bonus,risk_reward_ratio,rr_bonus,piotroski_bonus,magic_formula_rank,hedge_fund_count,hedge_fund_names,oe_ai_adjustment,oe_ai_verdict,cerebro_signal,cerebro_score_adj,days_in_list,ml_win_probability,ml_win_label,momentum_score,upside_triangulated_pct,upside_divergence_pts,upside_divergence,tier,quality,validation_status,validation_score,validation_reason,price_vs_ath,recent_news_sentiment,analyst_consensus,valuation_concern,is_stage2,ma_score,atr_ratio,volume_dryup,pct_from_52w_high,pct_from_52w_low,relative_strength_6m,trend_direction,tech_stage,entry_readiness,entry_readiness_reason
FHN,0.0,,,,3.1,First Horizon Corporation,61.5,Financial Services,Banks - Regional,75.0,50.0,54.0,65.0,60.0,25.25,11984100352.0,60.0,51.2,False,flat,8.7,False,0.0,3.7,False,0.0,0.0,0.0,False,26.56,-4.9,6.0,False,"{'roe_pct': 11.3, 'operating_margin_pct': 42.9}","{'eps_growth_yoy': 8.7, 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 29.9}",27.82,30.0,25.0,19.0,buy,10.2,,,57.13,126.3,,,2.64,31.2,3.34,True,-6.58,,20.5,6.0,2026-07-15,True,False,5.0,NEUTRAL,,,0.36,,,,,,29.4,0.0,0.9,18.4,2026-07-09 07:48:57,2026-07-09,CONFIRMED_UPTREND,TRADE,True,100,Passes Minervini Template (6/6 criteria),ACCUMULATION,60,"Moderate accumulation (1.3x ratio, 54% up volume)",MEGA_FLOAT,469.2,3.0,19.4,60.0,False,flat,51.2,0.0,False,0.0,False,0.0,0.0,7.0,29.0,79.3,Top 25%,38.4,3.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,False,3/3,41.155,0.0,0.0,0.0,3.0,3.0,5.0,1.63,3.53,3.0,0.0,1.5,1.27,2.0,0.0,,1,Appaloosa (Tepper),-8,RELIABLE/AVOID (-8),,0.0,10,0.0307,BAJA,28.65,68.2,-116.1,,⚪ WEAK,🟡 Average,,,,,,,,True,3,0.998,False,-4.03,30.21,-4.47,uptrend,stage3,VIGILAR,Extendida cerca de máximos — espera un pullback
KO,0.0,,,,6.2,Coca-Cola Company (The),66.0,Consumer Defensive,Beverages - Non-Alcoholic,85.0,40.0,62.4,80.0,60.0,83.4,358827032576.0,60.0,64.0,False,up,3.0,True,1.0,-0.5,True,1.0,1.2,3.1,False,85.68,-2.7,6.0,False,"{'roe_pct': 43.4, 'debt_to_equity': 1.25, 'current_ratio': 1.36, 'operating_margin_pct': 35.1}","{'eps_growth_yoy': 3.0, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 27.8}",85.97,92.0,71.38,24.0,buy,3.1,19.84,-76.2,57.33,-31.3,0.87,0.73,2.52,64.8,2.89,True,-0.24,11.1,18.2,19.0,2026-07-28,False,True,7.0,NEUTRAL,4.51,91.1,1.32,NEUTRAL,0.93,90.0,6.0,3.0,38.7,0.0,1.9,19.8,2026-07-09 07:48:57,2026-07-09,CONFIRMED_UPTREND,TRADE,True,100,Passes Minervini Template (6/6 criteria),ACCUMULATION,60,"Moderate accumulation (1.3x ratio, 55% up volume)",MEGA_FLOAT,3874.0,3.0,21.7,60.0,False,up,64.0,2.0,True,1.0,True,1.0,5.0,5.0,29.0,86.2,Top 25%,39.3,3.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,False,3/3,40.71000000000001,0.0,0.0,0.0,3.0,3.0,5.0,0.0,-0.1,0.0,0.0,0.0,0.39,-3.0,5.0,44.0,1,Berkshire Hathaway (Buffett),-8,RELIABLE/AVOID (-8),CONFIRM,8.0,45,0.0623,BAJA,29.1,-31.3,56.8,ALTA,⚪ WEAK,🟡 Average,AVOID,35.0,Near ATH (-2.7% from high) - poor entry point,-2.7,NEUTRAL,BUY,False,True,3,1.253,False,-2.66,30.24,16.26,uptrend,stage3,VIGILAR,Extendida cerca de máximos — espera un pullback
CTAS,0.0,,,,33.0,Cintas Corporation,66.7,Industrials,Specialty Business Services,90.0,50.0,36.0,90.0,65.0,180.17,72092663808.0,15.0,15.6,False,flat,12.1,True,1.0,6.5,False,0.0,4.0,5.4,False,226.75,-20.5,2.0,False,"{'roe_pct': 41.3, 'debt_to_equity': 0.61, 'current_ratio': 1.98, 'operating_margin_pct': 23.2}","{'eps_growth_yoy': 12.1, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 17.6}",208.69,245.0,160.0,16.0,buy,15.8,73.4,-59.3,47.0,-73.9,2.09,3.77,0.99,36.7,0.9,True,-1.65,24.3,6.8,6.0,2026-07-15,True,False,8.0,STRONG,3.16,64.5,3.42,,,,,,3.899999999999999,0.0,9.9,20.0,2026-07-09 07:48:57,2026-07-09,CONFIRMED_UPTREND,TRADE,False,16,Price below 150/200 MA - weak trend,ACCUMULATION,65,"Moderate accumulation (1.4x ratio, 57% up volume)",MEGA_FLOAT,342.1,23.0,29.9,15.0,False,flat,15.6,0.0,True,1.0,False,0.0,2.0,21.0,29.0,31.0,Bajo 50%,21.3,0.0,0.0,0.0,-5.0,0.0,0.0,0.0,0.0,False,2/3,39.93000000000001,5.0,0.0,0.0,0.0,3.0,3.0,0.0,-1.75,1.0,1.0,0.0,1.98,2.0,10.0,91.0,0,,-8,RELIABLE/AVOID (-8),WATCH,0.0,45,0.3302,MEDIA,0.0,-59.3,82.4,ALTA,⚪ WEAK,🟡 Average,,,,,,,,False,1,1.099,False,-19.79,12.1,-11.68,sideways,stage1,VIGILAR,Construyendo base (lateral) — espera la reconquista de las medias
WMT,64.5625,Excellent,Stage Unknown,16.595146269194565,23.9,Walmart Inc.,49.1,Consumer Defensive,Discount Stores,55.0,50.0,27.0,55.0,65.0,113.1,900058710016.0,15.0,11.5,False,down,-24.1,True,1.0,0.2,False,0.0,1.9,3.2,False,135.16,-16.3,4.0,False,"{'roe_pct': 24.1, 'debt_to_equity': 0.75, 'current_ratio': 0.77, 'operating_margin_pct': 4.2}","{'eps_growth_yoy': -24.1, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 3.1}",138.59,155.0,81.0,41.0,buy,22.5,24.67,-78.2,55.87,-50.6,0.76,0.86,0.89,33.5,1.26,True,-0.62,11.7,19.4,42.0,2026-08-20,False,False,7.0,NEUTRAL,3.32,20.6,1.77,BULLISH,0.31,100.0,11.0,8.0,21.700000000000003,25.8,7.2,14.7,2026-07-09 07:48:57,2026-07-09,CONFIRMED_UPTREND,TRADE,False,66,Price below 150/200 MA - weak trend,DISTRIBUTION,25,"Moderate distribution (0.7x ratio, 39% up volume)",MEGA_FLOAT,4374.6,30.0,47.7,15.0,False,down,11.5,0.0,True,1.0,False,0.0,2.0,26.0,29.0,13.8,Bottom 25%,11.4,-3.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,False,1/3,47.835,0.0,0.0,0.0,0.0,3.0,5.0,0.0,0.48,0.0,0.0,0.0,2.81,2.0,5.0,114.0,0,,0,MIXED/WATCH (0),WATCH,0.0,43,0.2388,BAJA,37.19125,-50.6,86.9,ALTA,⚪ WEAK,🟡 Average,,,,,,,,False,2,1.047,False,-16.32,21.03,-9.01,sideways,stage4,ESPERAR,En caída (bajo MA200 descendente) — espera a que haga suelo
WM,0.0,,,,3.2,"Waste Management, Inc.",46.5,Industrials,Waste Management,50.0,40.0,44.0,45.0,60.0,233.94,93944627200.0,35.0,36.7,False,flat,-0.4,False,0.0,-3.2,True,1.0,1.6,2.9,False,248.13,-5.7,5.0,False,"{'roe_pct': 29.9, 'debt_to_equity': 2.28, 'current_ratio': 0.93, 'operating_margin_pct': 17.5}","{'eps_growth_yoy': -0.4, 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 11.0}",256.04,285.0,210.0,25.0,buy,9.4,119.86,-48.8,90.57,-61.3,2.27,5.32,1.49,49.5,1.49,True,-0.37,4.9,13.3,19.0,2026-07-28,False,True,8.0,STRONG,3.72,21.3,1.91,BULLISH,0.0,60.0,3.0,0.0,19.9,0.0,1.0,13.9,2026-07-09 07:48:57,2026-07-09,CONFIRMED_UPTREND,TRADE,True,66,Passes Minervini Template (4/6 criteria),ACCUMULATION,60,"Moderate accumulation (1.2x ratio, 54% up volume)",MEGA_FLOAT,400.4,8.0,14.9,35.0,False,flat,36.7,0.0,False,0.0,True,1.0,2.0,11.0,29.0,65.5,Medio,30.9,0.0,0.0,3.0,3.0,5.0,0.0,0.0,0.0,False,3/3,49.76,5.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,1.18,0.0,10.0,110.0,0,,2,RELIABLE/WATCH (+2),WATCH,0.0,44,0.0317,BAJA,18.15,-48.8,64.4,ALTA,⚪ WEAK,🟡 Average,,,,,,,,False,2,1.172,False,-5.34,21.47,-1.11,uptrend,stage2,ENTRADA,Stage 2: sobre MA200 ascendente sin sobreextensión — suelo confirmado
VLTO,0.0,,,,33.1,Veralto Corp,65.5,Industrials,Pollution & Treatment Controls,80.0,60.0,36.0,85.0,65.0,91.74,22531276800.0,15.0,22.9,False,flat,14.4,False,0.0,3.7,True,1.0,2.6,2.4,False,110.11,-16.7,2.0,False,"{'roe_pct': 36.5, 'debt_to_equity': 0.96, 'current_ratio': 1.48, 'operating_margin_pct': 23.8}","{'eps_growth_yoy': 14.4, 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 17.3}",107.88,132.0,98.0,17.0,buy,17.6,70.46,-23.2,50.94,-44.5,3.41,3.13,0.56,12.4,,True,-1.33,14.0,13.3,14.0,2026-07-23,False,True,6.0,NEUTRAL,5.29,76.0,1.48,,,,,,1.6000000000000014,0.0,9.9,19.6,2026-07-09 07:48:57,2026-07-09,CONFIRMED_UPTREND,TRADE,False,16,Price below 150/200 MA - weak trend,NEUTRAL,40,"No clear pattern (0.9x ratio, 47% up volume)",MEGA_FLOAT,245.1,25.0,29.6,15.0,False,flat,22.9,0.0,False,0.0,True,1.0,2.0,,29.0,,Sin datos suficientes,22.9,0.0,0.0,0.0,-5.0,0.0,0.0,0.0,0.0,False,1/3,42.55500000000001,5.0,0.0,3.0,0.0,3.0,3.0,-0.16,-0.16,0.0,0.0,0.0,2.2,2.0,2.0,34.0,0,,-5,MIXED/AVOID (-5),,0.0,43,0.3309,MEDIA,0.0,-23.2,51.4,ALTA,⚪ WEAK,🟡 Average,,,,,,,,False,1,1.143,False,-16.24,14.8,-16.25,sideways,stage1,VIGILAR,Construyendo base (lateral) — espera la reconquista de las medias
CDNS,0.0,,,,4.5,"Cadence Design Systems, Inc.",77.5,Technology,Software - Application,100.0,60.0,68.7,85.0,60.0,374.06,103171735552.0,60.0,55.2,False,up,109.7,False,0.0,15.6,False,0.0,1.8,2.1,False,416.69,-10.2,6.0,False,"{'roe_pct': 20.7, 'debt_to_equity': 0.47, 'current_ratio': 1.47, 'operating_margin_pct': 29.7}","{'eps_growth_yoy': 109.7, 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 21.2}",388.78,450.0,275.0,25.0,strong_buy,3.9,178.28,-52.3,99.82,-73.3,1.45,5.44,,,,True,-0.96,14.4,23.0,18.0,2026-07-27,False,True,7.0,NEUTRAL,1.56,44.0,1.73,,,,,,11.6,0.0,1.3,23.2,2026-07-09 07:48:57,2026-07-09,CONFIRMED_UPTREND,TRADE,False,66,150 MA below 200 MA - not in Stage 2,ACCUMULATION,60,"Moderate accumulation (1.1x ratio, 51% up volume)",MEGA_FLOAT,274.5,23.0,24.6,60.0,False,up,55.2,2.0,False,0.0,False,0.0,0.0,22.0,29.0,27.6,Bajo 50%,19.1,0.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,False,2/3,37.225,0.0,10.0,0.0,0.0,3.0,5.0,0.0,1.26,1.0,0.0,0.0,0.49,-3.0,5.0,113.0,0,,-8,RELIABLE/AVOID (-8),WATCH,0.0,43,0.0445,BAJA,24.25,-52.3,66.7,ALTA,⚪ WEAK,🟡 Average,,,,,,,,False,2,0.925,False,-10.23,42.36,10.57,uptrend,stage2,ENTRADA,Stage 2: sobre MA200 ascendente sin sobreextensión — suelo confirmado
NYT,0.0,,,,45.9,New York Times Company (The),60.0,Communication Services,Publishing,70.0,50.0,35.0,90.0,60.0,73.16,11841875968.0,35.0,34.1,False,down,6.0,False,0.0,3.8,False,0.0,8.0,7.5,True,87.1,-16.0,5.0,False,"{'roe_pct': 19.7, 'debt_to_equity': 0.02, 'current_ratio': 1.6, 'operating_margin_pct': 13.1}","{'eps_growth_yoy': 6.0, 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 13.3}",83.44,95.0,66.0,9.0,buy,14.1,102.9,40.7,69.3,-5.3,3.3,2.43,1.25,40.8,0.92,True,-1.37,525.6,80.0,27.0,2026-08-05,False,False,8.0,STRONG,4.02,52.8,0.28,,,,,,10.8,0.0,13.8,18.0,2026-07-09 07:48:57,2026-07-09,CONFIRMED_UPTREND,TRADE,False,83,Price below 150/200 MA - weak trend,DISTRIBUTION,35,"Moderate distribution (0.7x ratio, 40% up volume)",HIGH_FLOAT,134.7,27.0,31.8,35.0,False,down,34.1,0.0,False,0.0,False,0.0,0.0,,29.0,,Sin datos suficientes,34.1,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,False,1/3,37.19499999999999,-3.0,0.0,3.0,0.0,3.0,5.0,-0.79,-1.7,0.0,2.0,0.0,1.76,2.0,10.0,74.0,1,Berkshire Hathaway (Buffett),-8,RELIABLE/AVOID (-8),,0.0,45,0.459,ALTA,10.5,14.1,-3.6,,⚪ WEAK,🟡 Average,,,,,,,,False,2,0.938,False,-15.74,45.06,-2.26,sideways,stage2,ENTRADA,Stage 2: sobre MA200 ascendente sin sobreextensión — suelo confirmado
SYK,0.0,,,,21.6,Stryker Corporation,47.5,Healthcare,Medical Devices,50.0,30.0,36.0,75.0,65.0,326.85,125301473280.0,15.0,22.4,False,down,-15.7,False,0.0,-0.0,False,0.0,1.7,2.2,False,404.87,-19.3,2.0,False,"{'roe_pct': 15.2, 'debt_to_equity': 0.66, 'current_ratio': 2.11, 'operating_margin_pct': 17.8}","{'eps_growth_yoy': -15.7, 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 13.2}",386.6,465.0,315.0,25.0,buy,18.3,265.54,-18.8,121.55,-62.8,3.48,11.37,1.07,39.8,0.99,False,,35.5,14.2,21.0,2026-07-30,False,True,5.0,NEUTRAL,3.72,47.3,1.38,,,,,,0.0,0.0,6.5,14.2,2026-07-09 07:48:57,2026-07-09,CONFIRMED_UPTREND,TRADE,False,16,Price below 150/200 MA - weak trend,ACCUMULATION,60,"Moderate accumulation (1.0x ratio, 49% up volume)",MEGA_FLOAT,347.6,23.0,20.7,15.0,False,down,22.4,0.0,False,0.0,False,0.0,0.0,23.0,29.0,24.1,Bottom 25%,19.1,-3.0,0.0,0.0,-5.0,0.0,0.0,0.0,0.0,False,2/3,45.08,8.0,0.0,3.0,0.0,0.0,3.0,-0.05,-0.85,0.0,0.0,0.0,2.29,2.0,0.0,89.0,0,,0,MIXED/WATCH (0),,0.0,16,0.2157,BAJA,0.0,-18.8,59.1,ALTA,⚪ WEAK,🟡 Average,,,,,,,,False,1,1.249,False,-18.45,16.63,-18.63,sideways,stage4,ESPERAR,En caída (bajo MA200 descendente) — espera a que haga suelo
PG,0.0,,,,4.3,Procter & Gamble Company (The),60.2,Consumer Defensive,Household & Personal Products,80.0,50.0,36.0,70.0,60.0,148.4,345564086272.0,15.0,21.5,False,down,8.8,True,1.0,1.7,False,0.0,1.1,2.9,False,167.25,-11.3,3.0,False,"{'roe_pct': 31.1, 'debt_to_equity': 0.68, 'current_ratio': 0.73, 'operating_margin_pct': 23.0}","{'eps_growth_yoy': 8.8, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 19.2}",163.43,186.0,145.0,23.0,buy,10.1,90.6,-38.9,66.5,-55.2,3.68,5.47,2.79,61.8,2.47,True,-1.4,25.6,4.1,20.0,2026-07-29,False,True,6.0,NEUTRAL,5.68,88.2,3.62,BULLISH,0.1,70.0,5.0,2.0,10.0,0.0,1.3,18.1,2026-07-09 07:48:57,2026-07-09,CONFIRMED_UPTREND,TRADE,False,33,150 MA below 200 MA - not in Stage 2,ACCUMULATION,60,"Moderate accumulation (1.1x ratio, 51% up volume)",MEGA_FLOAT,2324.3,23.0,19.3,15.0,False,down,21.5,0.0,True,1.0,False,0.0,2.0,13.0,29.0,58.6,Medio,29.0,0.0,0.0,3.0,0.0,5.0,0.0,0.0,0.0,False,2/3,36.295,0.0,0.0,3.0,3.0,3.0,1.0,-0.08,-0.21,0.0,0.0,0.0,1.26,2.0,2.0,29.0,0,,-8,RELIABLE/AVOID (-8),CAUTION,-6.0,36,0.0435,BAJA,15.02,-38.9,57.2,ALTA,⚪ WEAK,🔴 Weak,,,,,,,,False,1,1.132,False,-10.6,9.42,-0.69,sideways,stage1,VIGILAR,Construyendo base (lateral) — espera la reconquista de las medias
ETN,70.09545454545454,Excellent,Stage 1-2 Transition,17.047243981322698,25.0,"Eaton Corporation, PLC",59.5,Industrials,Specialty Industrial Machinery,50.0,70.0,52.4,70.0,60.0,399.56,155149139968.0,35.0,47.1,False,down,-11.8,False,0.0,6.0,True,2.0,2.4,3.7,False,436.74,-8.5,5.0,False,"{'roe_pct': 20.8, 'debt_to_equity': 1.1, 'current_ratio': 1.19, 'operating_margin_pct': 16.1}","{'eps_growth_yoy': -11.8, 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 14.0}",455.79,534.0,321.0,25.0,buy,14.1,100.29,-74.9,103.1,-74.2,1.71,6.82,1.11,41.3,1.55,True,-0.8,16.5,-9.4,26.0,2026-08-04,False,False,7.0,NEUTRAL,2.93,64.1,,,,,,,56.4,28.0,7.5,17.8,2026-07-09 07:48:57,2026-07-09,CONFIRMED_UPTREND,TRADE,True,83,Passes Minervini Template (5/6 criteria),NEUTRAL,40,"No clear pattern (0.9x ratio, 46% up volume)",MEGA_FLOAT,387.7,5.0,53.4,35.0,False,down,47.1,0.0,False,0.0,True,2.0,2.0,9.0,29.0,72.4,Medio,35.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,False,2/3,44.05,5.0,0.0,0.0,0.0,3.0,0.0,0.0,0.9,1.0,0.0,0.0,1.76,2.0,5.0,99.0,0,,0,MIXED/WATCH (0),WATCH,0.0,34,0.2499,BAJA,54.49772727272728,-74.2,88.6,ALTA,⚪ WEAK,🔴 Weak,HOLD,45.0,Close to ATH (-8.5% from high) - wait for pullback | Elevated P/E (38.8) - watch valuation,-8.5,NEUTRAL,BUY,False,False,2,1.185,False,-8.51,28.85,12.39,sideways,stage2,ENTRADA,Stage 2: sobre MA200 ascendente sin sobreextensión — suelo confirmado
AUTO.L,0.0,,,,56.1,AUTOTRADER GROUP PLC ORD 1P,55.5,Communication Services,Internet Content & Information,60.0,50.0,30.0,90.0,55.0,492.537,3871135744.0,,,,,,,0.0,,,0.0,,,False,844.4,-41.7,1.0,False,"{'roe_pct': 60.2, 'debt_to_equity': 0.52, 'current_ratio': 1.73, 'operating_margin_pct': 62.2}",{'profit_margin_pct': 47.1},582.47,830.0,410.0,17.0,none,18.3,499.0,1.3,340.0,-31.0,6.3,0.31,2.31,32.0,0.99,,,,2.5,119.0,2026-11-05,False,False,5.0,NEUTRAL,9.39,332.4,2.19,,,,,,5.5,0.0,16.8,16.6,2026-07-09 07:48:57,2026-07-09,CONFIRMED_UPTREND,TRADE,False,0,Price below 150/200 MA - weak trend,STRONG_ACCUMULATION,95,"Strong institutional buying (2.4x ratio, 69% up volume)",MEGA_FLOAT,803.6,23.0,33.5,,,,,0.0,,0.0,,0.0,0.0,10.0,29.0,69.0,Medio,32.2,0.0,0.0,0.0,-5.0,0.0,0.0,0.0,0.0,False,2/3,46.005,-3.0,0.0,6.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.29,2.0,0.0,3.0,0,,3,MIXED/BUY (+3),CAUTION,-1.0,45,0.561,ALTA,0.0,1.3,33.2,MEDIA,⚪ WEAK,🔴 Weak,,,,,,,,False,1,0.787,True,-41.64,17.7,-25.32,sideways,stage4,ESPERAR,En caída (bajo MA200 descendente) — espera a que haga suelo
NUE,0.0,,,,3.2,Nucor Corporation,75.5,Basic Materials,Steel,85.0,70.0,72.3,80.0,60.0,226.68,51624316928.0,60.0,65.8,False,flat,23.2,True,1.0,12.3,True,1.0,2.4,2.8,False,270.9,-16.3,6.0,False,"{'roe_pct': 12.3, 'debt_to_equity': 0.32, 'current_ratio': 2.9, 'operating_margin_pct': 11.8}","{'eps_growth_yoy': 23.2, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 6.8}",260.2,290.0,138.17,16.0,buy,14.8,,,301.2,32.9,-0.74,-1.69,0.98,22.0,1.41,True,-1.02,22.4,382.1,18.0,2026-07-27,False,True,6.0,NEUTRAL,4.77,11.9,0.03,,,,,,30.6,0.0,1.0,22.6,2026-07-09 07:48:57,2026-07-09,CONFIRMED_UPTREND,TRADE,True,100,Passes Minervini Template (6/6 criteria),ACCUMULATION,60,"Moderate accumulation (1.1x ratio, 52% up volume)",MEGA_FLOAT,222.3,3.0,23.6,60.0,False,flat,65.8,0.0,True,1.0,True,1.0,5.0,,29.0,,Sin datos suficientes,65.8,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,False,3/3,34.96,0.0,10.0,-5.0,0.0,3.0,5.0,-0.22,4.21,1.0,0.0,0.0,1.85,2.0,2.0,92.0,1,Berkshire Hathaway (Buffett),-8,RELIABLE/AVOID (-8),,0.0,20,0.0317,BAJA,15.05,23.8,-18.1,,⚪ WEAK,🔴 Weak,,,,,,,,False,2,1.134,False,-16.12,74.22,26.32,sideways,stage2,ENTRADA,Stage 2: sobre MA200 ascendente sin sobreextensión — suelo confirmado
IDXX,0.0,,,,18.1,"IDEXX Laboratories, Inc.",57.5,Healthcare,Diagnostics & Research,65.0,60.0,24.0,85.0,55.0,555.67,43832913920.0,15.0,9.2,False,down,-5.3,True,1.0,2.8,True,1.0,3.1,3.5,False,769.98,-27.8,1.0,False,"{'roe_pct': 72.9, 'debt_to_equity': 0.71, 'current_ratio': 1.12, 'operating_margin_pct': 31.8}","{'eps_growth_yoy': -5.3, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 24.6}",709.14,805.0,470.0,14.0,none,27.6,262.09,-52.8,227.38,-59.1,1.8,9.97,,,,True,-2.66,36.2,8.6,26.0,2026-08-04,False,False,8.0,STRONG,3.05,120.0,1.96,,,,,,2.7,0.0,5.4,17.2,2026-07-09 07:48:57,2026-07-09,CONFIRMED_UPTREND,TRADE,False,0,Price below 150/200 MA - weak trend,ACCUMULATION,60,"Moderate accumulation (1.0x ratio, 50% up volume)",HIGH_FLOAT,78.6,20.0,22.7,15.0,False,down,9.2,0.0,True,1.0,True,1.0,5.0,18.0,29.0,41.4,Bajo 50%,24.2,0.0,0.0,0.0,-5.0,0.0,0.0,0.0,0.0,False,2/3,34.905,8.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,3.45,0.0,10.0,72.0,0,,-8,RELIABLE/AVOID (-8),WATCH,0.0,23,0.1812,BAJA,0.0,-52.8,83.6,ALTA,⚪ WEAK,🔴 Weak,,,,,,,,False,1,1.064,False,-27.83,9.62,-29.7,sideways,stage1,VIGILAR,Construyendo base (lateral) — espera la reconquista de las medias
BRO,83.525,Excellent,Stage 2 (Uptrend),22.068235464076867,4.5,"Brown & Brown, Inc.",73.5,Financial Services,Insurance Brokers,100.0,90.0,24.0,75.0,50.0,68.41,23187423232.0,15.0,18.4,False,flat,84.4,True,2.0,50.5,True,1.0,6.5,5.7,False,108.36,-36.9,1.0,False,"{'roe_pct': 11.9, 'debt_to_equity': 0.64, 'current_ratio': 1.02, 'operating_margin_pct': 47.2}","{'eps_growth_yoy': 84.4, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 2, 'profit_margin_pct': 18.4}",72.75,90.0,55.0,16.0,hold,6.3,66.09,-3.4,30.3,-55.7,6.57,4.49,0.93,20.5,0.65,True,-1.63,5.0,-3.2,18.0,2026-07-27,False,True,4.0,NEUTRAL,5.53,175.4,,,,,,,35.8,33.4,1.3,22.1,2026-07-09 07:48:57,2026-07-09,CONFIRMED_UPTREND,TRADE,False,0,Price below 150/200 MA - weak trend,NEUTRAL,40,"No clear pattern (0.9x ratio, 47% up volume)",MEGA_FLOAT,292.0,25.0,56.8,15.0,False,flat,18.4,0.0,True,2.0,True,1.0,8.0,15.0,29.0,51.7,Medio,27.2,0.0,1.0,0.0,-5.0,0.0,0.0,0.0,0.0,False,1/3,42.625,0.0,0.0,6.0,0.0,3.0,0.0,0.43,-0.34,1.0,0.0,0.0,0.79,-3.0,0.0,14.0,0,,0,MIXED/WATCH (0),BEST,5.0,43,0.0445,BAJA,41.6125,-3.4,35.8,MEDIA,⚪ WEAK,🔴 Weak,BUY,85.0,Good pullback (-36.9% from high) - valid VCP setup,-36.9,NEUTRAL,HOLD,False,False,1,1.179,False,-36.3,27.13,-22.65,sideways,stage4,ESPERAR,En caída (bajo MA200 descendente) — espera a que haga suelo
