ticker,vcp_score,vcp_quality,stage,consolidation_quality,ml_score,company_name,fundamental_score,sector,industry,earnings_quality_score,growth_acceleration_score,relative_strength_score,financial_health_score,catalyst_timing_score,current_price,market_cap,rs_line_score,rs_line_percentile,rs_line_at_new_high,rs_line_trend,eps_growth_yoy,eps_accelerating,eps_accel_quarters,rev_growth_yoy,rev_accelerating,rev_accel_quarters,short_percent_float,short_ratio,short_squeeze_potential,fifty_two_week_high,proximity_to_52w_high,trend_template_score,trend_template_pass,health_details,earnings_details,target_price_analyst,target_price_analyst_high,target_price_analyst_low,analyst_count,analyst_recommendation,analyst_upside_pct,target_price_dcf,target_price_dcf_upside_pct,target_price_pe,target_price_pe_upside_pct,fcf_yield_pct,fcf_per_share,dividend_yield_pct,payout_ratio_pct,five_yr_avg_dividend_yield_pct,buyback_active,shares_change_pct,interest_coverage,analyst_revision_momentum,days_to_earnings,earnings_date,earnings_warning,earnings_catalyst,piotroski_score,piotroski_label,ebit_ev_yield,roic_greenblatt,peg_ratio,sentiment,put_call_ratio,flow_score,unusual_calls,unusual_puts,super_score_ultimate,vcp_contribution,ml_contribution,fundamental_contribution,score_timestamp,data_as_of_date,market_regime,market_recommendation,ma_filter_pass,ma_filter_score,ma_filter_reason,ad_signal,ad_score,ad_reason,float_category,shares_outstanding_millions,filter_penalty,super_score_before_filters,rs_line_score_fund,rs_line_at_new_high_fund,rs_line_trend_fund,rs_line_percentile_fund,rs_line_bonus,eps_accelerating_fund2,eps_accel_quarters_fund2,rev_accelerating_fund2,rev_accel_quarters_fund2,canslim_a_bonus,industry_group_rank,industry_group_total,industry_group_percentile,industry_group_label,industry_group_rs,industry_bonus,short_bonus,proximity_bonus,trend_bonus,options_bonus,institutional_bonus,insider_bonus,profitability_penalty,negative_roe,filters_passed,value_score,sector_bonus,mr_bonus,fcf_bonus,dividend_bonus,buyback_bonus,revision_bonus,target_change_7d_pct,target_change_30d_pct,upgrade_days_14d,downgrade_days_14d,target_revision_bonus,risk_reward_ratio,rr_bonus,piotroski_bonus,magic_formula_rank,hedge_fund_count,hedge_fund_names,oe_ai_adjustment,oe_ai_verdict,cerebro_signal,cerebro_score_adj,days_in_list,ml_win_probability,ml_win_label,momentum_score,upside_triangulated_pct,upside_divergence_pts,upside_divergence,tier,quality,validation_status,validation_score,validation_reason,price_vs_ath,recent_news_sentiment,analyst_consensus,valuation_concern,is_stage2,ma_score,atr_ratio,volume_dryup,pct_from_52w_high,pct_from_52w_low,relative_strength_6m,trend_direction,tech_stage,entry_readiness,entry_readiness_reason
STZ,0.0,,,,8.2,"Constellation Brands, Inc.",60.9,Consumer Defensive,Beverages - Brewers,100.0,40.0,27.0,60.0,65.0,134.51,22974892032.0,15.0,5.6,False,down,40.3,True,1.0,-1.9,True,1.0,5.1,3.1,False,178.14,-24.5,2.0,False,"{'roe_pct': 23.7, 'debt_to_equity': 1.23, 'current_ratio': 0.91, 'operating_margin_pct': 35.9}","{'eps_growth_yoy': 40.3, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 20.1}",171.0,209.0,115.0,23.0,buy,27.1,549.0,308.1,315.9,134.9,9.62,12.95,3.07,39.0,1.73,True,-3.66,8.2,21.5,83.0,2026-10-05,False,False,6.0,NEUTRAL,8.13,29.4,0.35,,,,,,1.0,0.0,2.5,18.3,2026-07-14 06:23:00,2026-07-14,CONFIRMED_UPTREND,TRADE,False,33,Price below 150/200 MA - weak trend,NEUTRAL,40,"No clear pattern (0.9x ratio, 46% up volume)",HIGH_FLOAT,153.8,22.0,20.7,15.0,False,down,5.6,0.0,True,1.0,True,1.0,5.0,,29.0,,Sin datos suficientes,5.6,0.0,1.0,0.0,-5.0,0.0,0.0,0.0,0.0,False,1/3,40.77,0.0,0.0,8.0,5.0,3.0,5.0,0.0,-2.89,0.0,1.0,0.0,3.39,0.0,2.0,47.0,1,Berkshire Hathaway (Buffett),-8,RELIABLE/AVOID (-8),,0.0,39,0.0815,BAJA,0.0,134.9,-194.4,,⚪ WEAK,🟡 Average,,,,,,,,False,1,1.22,False,-22.44,7.78,-15.8,downtrend,stage1,ESPERAR,En caída (bajo MA200 descendente) — espera a que haga suelo
FICO,87.3913043478261,Excellent,Stage 2 Strong,28.46920723257614,39.2,Fair Isaac Corporation,75.6,Technology,Software - Application,100.0,90.0,30.3,70.0,65.0,1278.25,29643776000.0,15.0,23.5,False,up,45.5,True,2.0,28.9,True,2.0,11.2,6.7,True,1998.01,-36.0,2.0,False,"{'current_ratio': 2.22, 'operating_margin_pct': 58.2}","{'eps_growth_yoy': 45.5, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 2, 'profit_margin_pct': 33.7}",1534.55,2400.0,707.0,20.0,buy,20.1,1335.91,4.5,945.6,-26.0,2.46,31.5,,,0.09,True,-6.11,7.2,69.0,15.0,2026-07-29,False,True,7.0,NEUTRAL,2.83,996.8,0.34,,,,,,57.400000000000006,35.0,11.8,22.7,2026-07-14 06:23:00,2026-07-14,CONFIRMED_UPTREND,TRADE,False,16,Price below 150/200 MA - weak trend,ACCUMULATION,65,"Moderate accumulation (1.4x ratio, 57% up volume)",LOW_FLOAT,22.5,20.0,69.4,15.0,False,up,23.5,2.0,True,2.0,True,2.0,8.0,21.0,29.0,31.0,Bajo 50%,20.6,0.0,3.0,0.0,-5.0,0.0,0.0,0.0,0.0,False,2/3,43.2,0.0,0.0,0.0,0.0,3.0,5.0,0.33,0.46,0.0,0.0,0.0,2.51,2.0,5.0,51.0,0,,-5,MIXED/AVOID (-5),WATCH,10.0,36,0.3923,MEDIA,43.75565217391305,4.5,30.8,MEDIA,⚪ WEAK,🟡 Average,BUY,90.0,Good pullback (-36.0% from high) - valid VCP setup | Elevated P/E (40.6) - watch valuation | Strong upside (+20.1%) - analyst support,-36.0,NEUTRAL,BUY,True,False,1,0.811,False,-36.02,46.92,-31.76,sideways,stage4,ESPERAR,En caída (bajo MA200 descendente) — espera a que haga suelo
AUTO.L,0.0,,,,58.0,AUTOTRADER GROUP PLC ORD 1P,59.5,Communication Services,Internet Content & Information,60.0,50.0,50.0,90.0,55.0,499.7,3917780992.0,,,,,,,0.0,,,0.0,,,False,844.4,-40.8,0.0,False,"{'roe_pct': 60.2, 'debt_to_equity': 0.52, 'current_ratio': 1.73, 'operating_margin_pct': 62.2}",{'profit_margin_pct': 47.1},582.47,830.0,410.0,17.0,none,16.6,500.0,0.1,340.0,-32.0,6.22,0.31,2.32,32.0,0.99,,,,2.5,114.0,2026-11-05,False,False,5.0,NEUTRAL,9.27,332.4,2.23,,,,,,10.200000000000005,0.0,17.4,17.8,2026-07-14 06:23:00,2026-07-14,CONFIRMED_UPTREND,TRADE,False,0,Price below 150/200 MA - weak trend,STRONG_ACCUMULATION,95,"Strong institutional buying (2.3x ratio, 69% up volume)",MEGA_FLOAT,803.3,23.0,35.2,,,,,0.0,,0.0,,0.0,0.0,4.0,29.0,89.7,Top 25%,50.0,3.0,0.0,0.0,-5.0,0.0,0.0,0.0,0.0,False,2/3,50.7,0.0,0.0,6.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.08,2.0,0.0,2.0,0,,3,MIXED/BUY (+3),CAUTION,-1.0,46,0.5801,ALTA,0.0,0.1,32.6,MEDIA,⚪ WEAK,🟡 Average,,,,,,,,False,1,0.778,True,-41.03,18.94,-21.68,sideways,stage4,ESPERAR,En caída (bajo MA200 descendente) — espera a que haga suelo
CB,0.0,,,,3.3,Chubb Limited,52.3,Financial Services,Insurance - Property & Casualty,50.0,40.0,57.6,65.0,60.0,354.74,137589489664.0,60.0,64.1,False,up,-21.8,False,0.0,-0.4,True,1.0,1.2,2.7,False,365.29,-2.9,7.0,True,"{'roe_pct': 15.4, 'debt_to_equity': 0.31, 'current_ratio': 0.39, 'operating_margin_pct': 20.6}","{'eps_growth_yoy': -21.8, 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 18.5}",356.91,401.0,291.0,23.0,buy,0.6,1380.14,289.1,865.2,143.9,9.17,32.54,1.17,13.7,1.47,True,-3.04,19.4,55.1,7.0,2026-07-21,True,False,6.0,NEUTRAL,8.56,,0.15,,,,,,32.7,0.0,1.0,15.7,2026-07-14 06:23:00,2026-07-14,CONFIRMED_UPTREND,TRADE,True,100,Passes Minervini Template (6/6 criteria),NEUTRAL,40,"No clear pattern (1.0x ratio, 48% up volume)",MEGA_FLOAT,351.9,5.0,16.7,60.0,False,up,64.1,2.0,False,0.0,True,1.0,2.0,3.0,29.0,93.1,Top 10%,56.6,5.0,0.0,5.0,7.0,0.0,0.0,0.0,0.0,False,2/3,49.085,0.0,0.0,8.0,0.0,3.0,5.0,3.13,3.44,2.0,0.0,3.0,0.08,-3.0,2.0,,0,,3,MIXED/BUY (+3),BEST,5.0,29,0.0332,BAJA,30.73,143.9,-215.9,,⚪ WEAK,🟡 Average,,,,,,,,True,3,1.184,False,-2.89,35.14,7.81,uptrend,stage3,VIGILAR,Extendida cerca de máximos — espera un pullback
WM,0.0,,,,25.0,"Waste Management, Inc.",46.5,Industrials,Waste Management,50.0,40.0,44.0,45.0,60.0,236.71,95056994304.0,35.0,40.5,False,down,-0.4,False,0.0,-3.2,True,1.0,1.6,2.6,False,248.13,-4.6,5.0,False,"{'roe_pct': 29.9, 'debt_to_equity': 2.28, 'current_ratio': 0.93, 'operating_margin_pct': 17.5}","{'eps_growth_yoy': -0.4, 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 11.0}",256.24,285.0,210.0,25.0,buy,8.3,119.86,-49.4,91.9,-61.2,2.25,5.32,1.52,49.5,1.49,True,-0.36,4.9,13.3,14.0,2026-07-28,False,True,8.0,STRONG,3.68,21.3,1.93,BULLISH,0.0,50.0,1.0,0.0,28.4,0.0,7.5,13.9,2026-07-14 06:23:00,2026-07-14,CONFIRMED_UPTREND,TRADE,True,66,Passes Minervini Template (4/6 criteria),ACCUMULATION,60,"Moderate accumulation (1.1x ratio, 50% up volume)",MEGA_FLOAT,400.4,8.0,21.4,35.0,False,down,40.5,0.0,False,0.0,True,1.0,2.0,13.0,29.0,58.6,Medio,32.3,0.0,0.0,5.0,3.0,5.0,0.0,0.0,0.0,False,3/3,36.85,5.0,0.0,0.0,3.0,3.0,3.0,0.08,0.08,0.0,0.0,0.0,1.04,0.0,10.0,109.0,0,,-8,RELIABLE/AVOID (-8),WATCH,3.0,43,0.2499,BAJA,24.15,-49.4,63.6,ALTA,⚪ WEAK,🔴 Weak,,,,,,,,False,2,1.027,False,-3.81,23.44,-0.47,uptrend,stage3,VIGILAR,Extendida cerca de máximos — espera un pullback
IDXX,0.0,,,,13.4,"IDEXX Laboratories, Inc.",58.5,Healthcare,Diagnostics & Research,65.0,60.0,24.0,85.0,65.0,564.21,44506578944.0,15.0,10.9,False,down,-5.3,True,1.0,2.8,True,1.0,2.8,2.9,False,769.98,-26.7,1.0,False,"{'roe_pct': 72.9, 'debt_to_equity': 0.71, 'current_ratio': 1.12, 'operating_margin_pct': 31.8}","{'eps_growth_yoy': -5.3, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 24.6}",708.43,805.0,470.0,14.0,buy,25.6,262.09,-53.5,233.92,-58.5,1.77,9.97,,,,True,-2.62,36.2,12.0,21.0,2026-08-04,False,True,8.0,STRONG,3.0,120.0,1.99,,,,,,1.6000000000000014,0.0,4.0,17.6,2026-07-14 06:23:00,2026-07-14,CONFIRMED_UPTREND,TRADE,False,0,Price below 150/200 MA - weak trend,ACCUMULATION,60,"Moderate accumulation (1.2x ratio, 54% up volume)",HIGH_FLOAT,78.6,20.0,21.6,15.0,False,down,10.9,0.0,True,1.0,True,1.0,5.0,14.0,29.0,55.2,Medio,30.0,0.0,0.0,0.0,-5.0,0.0,0.0,0.0,0.0,False,2/3,36.47,8.0,0.0,0.0,0.0,3.0,3.0,-0.1,-0.1,0.0,0.0,0.0,3.2,0.0,10.0,78.0,0,,-8,RELIABLE/AVOID (-8),WATCH,0.0,28,0.1337,BAJA,0.0,-53.5,81.6,ALTA,⚪ WEAK,🔴 Weak,,,,,,,,False,1,0.961,False,-26.72,11.3,-29.42,sideways,stage1,VIGILAR,Construyendo base (lateral) — espera la reconquista de las medias
PG,0.0,,,,5.5,Procter & Gamble Company (The),60.2,Consumer Defensive,Household & Personal Products,80.0,50.0,36.0,70.0,60.0,148.37,345494224896.0,15.0,19.8,False,down,8.8,True,1.0,1.7,False,0.0,1.0,2.5,False,167.25,-11.3,4.0,False,"{'roe_pct': 31.1, 'debt_to_equity': 0.68, 'current_ratio': 0.73, 'operating_margin_pct': 23.0}","{'eps_growth_yoy': 8.8, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 19.2}",163.43,186.0,145.0,23.0,buy,10.2,90.6,-38.9,69.0,-53.5,3.69,5.47,2.9,61.8,2.47,True,-1.4,25.6,4.1,15.0,2026-07-29,False,True,6.0,NEUTRAL,5.68,88.2,3.62,BULLISH,0.17,80.0,5.0,3.0,10.0,0.0,1.6,18.1,2026-07-14 06:23:00,2026-07-14,CONFIRMED_UPTREND,TRADE,False,50,200 MA declining - structural weakness,ACCUMULATION,60,"Moderate accumulation (1.1x ratio, 52% up volume)",MEGA_FLOAT,2324.3,23.0,19.7,15.0,False,down,19.8,0.0,True,1.0,False,0.0,2.0,18.0,29.0,41.4,Bajo 50%,28.1,0.0,0.0,3.0,0.0,5.0,0.0,0.0,0.0,False,2/3,36.35499999999999,0.0,0.0,3.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.27,2.0,2.0,25.0,0,,-8,RELIABLE/AVOID (-8),CAUTION,-6.0,41,0.0547,BAJA,15.02,-38.9,56.4,ALTA,⚪ WEAK,🔴 Weak,,,,,,,,False,2,1.07,False,-10.62,9.39,-2.4,sideways,stage1,VIGILAR,Construyendo base (lateral) — espera la reconquista de las medias
KR,0.0,,,,9.8,Kroger Company (The),64.8,Consumer Defensive,Grocery Stores,78.0,100.0,27.0,30.0,65.0,59.31,36336111616.0,15.0,11.5,False,down,48.3,False,0.0,35.9,True,2.0,4.5,2.9,False,76.58,-22.6,1.0,False,"{'roe_pct': 13.8, 'debt_to_equity': 3.73, 'current_ratio': 0.79, 'operating_margin_pct': 3.2}","{'eps_growth_yoy': 48.3, 'positive_quarters': 3, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 0.7}",70.64,86.0,58.0,22.0,buy,19.1,109.66,84.9,22.57,-61.9,8.24,4.89,2.38,80.1,2.01,True,-7.52,3.0,9.2,58.0,2026-09-10,False,False,7.0,NEUTRAL,2.68,5.9,0.81,,,,,,0.0,0.0,2.9,19.4,2026-07-14 06:23:00,2026-07-14,CONFIRMED_UPTREND,TRADE,False,16,Price below 150/200 MA - weak trend,NEUTRAL,40,"No clear pattern (0.9x ratio, 47% up volume)",MEGA_FLOAT,793.5,25.0,22.4,15.0,False,down,11.5,0.0,False,0.0,True,2.0,2.0,,29.0,,Sin datos suficientes,11.5,0.0,0.0,0.0,-5.0,0.0,0.0,0.0,0.0,False,1/3,45.91,0.0,0.0,8.0,0.0,3.0,3.0,-1.08,-6.27,1.0,1.0,-1.5,2.39,2.0,5.0,123.0,1,Berkshire Hathaway (Buffett),2,RELIABLE/WATCH (+2),,0.0,46,0.0978,BAJA,0.0,19.1,7.6,,⚪ WEAK,🔴 Weak,,,,,,,,False,0,0.97,False,-22.14,9.53,-7.82,downtrend,stage1,ESPERAR,En caída (bajo MA200 descendente) — espera a que haga suelo
ADP,0.0,,,,5.4,"Automatic Data Processing, Inc.",77.8,Technology,Software - Application,100.0,80.0,50.3,85.0,50.0,251.05,100353286144.0,35.0,29.4,False,up,49.3,True,1.0,15.8,True,2.0,4.2,4.8,False,315.98,-20.5,4.0,False,"{'roe_pct': 71.2, 'debt_to_equity': 0.69, 'current_ratio': 1.04, 'operating_margin_pct': 30.2}","{'eps_growth_yoy': 49.3, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 20.1}",252.8,305.0,190.0,15.0,hold,0.7,239.06,-4.8,116.76,-53.5,4.73,11.88,2.81,60.5,2.04,True,-1.78,13.5,4.2,15.0,2026-07-29,False,True,8.0,STRONG,5.68,192.0,1.96,,,,,,7.0,0.0,1.6,23.3,2026-07-14 06:23:00,2026-07-14,CONFIRMED_UPTREND,TRADE,False,50,150 MA below 200 MA - not in Stage 2,NEUTRAL,40,"No clear pattern (0.9x ratio, 45% up volume)",MEGA_FLOAT,398.8,25.0,25.0,35.0,False,up,29.4,2.0,True,1.0,True,2.0,5.0,21.0,29.0,31.0,Bajo 50%,20.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1/3,35.890000000000015,0.0,0.0,3.0,3.0,3.0,1.0,2.29,2.43,1.0,0.0,1.5,0.09,-3.0,10.0,9.0,0,,-8,RELIABLE/AVOID (-8),CAUTION,-3.0,46,0.0543,BAJA,7.78,-4.8,29.8,MEDIA,⚪ WEAK,🔴 Weak,,,,,,,,False,1,1.112,False,-18.34,34.44,-12.64,sideways,stage1,VIGILAR,Construyendo base (lateral) — espera la reconquista de las medias
COST,0.0,,,,50.0,Costco Wholesale Corporation,52.0,Consumer Defensive,Discount Stores,65.0,30.0,36.0,75.0,65.0,926.43,410852065280.0,15.0,6.3,False,down,-16.0,True,2.0,-18.1,False,0.0,1.6,2.8,False,1096.5,-15.5,3.0,False,"{'roe_pct': 29.2, 'debt_to_equity': 0.6, 'current_ratio': 1.07, 'operating_margin_pct': 3.7}","{'eps_growth_yoy': -16.0, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 2, 'profit_margin_pct': 3.0}",1077.97,1315.0,740.0,34.0,buy,16.4,665.02,-28.2,596.4,-35.6,1.69,15.68,0.64,27.0,0.59,True,-0.21,81.5,31.8,72.0,2026-09-24,False,False,7.0,NEUTRAL,2.68,30.6,0.9,NEUTRAL,0.88,100.0,13.0,16.0,2.0,0.0,,15.6,2026-07-14 06:23:00,2026-07-14,CONFIRMED_UPTREND,TRADE,False,50,Price below 150/200 MA - weak trend,DISTRIBUTION,35,"Moderate distribution (0.8x ratio, 45% up volume)",MEGA_FLOAT,440.9,30.0,22.3,15.0,False,down,6.3,0.0,True,2.0,False,0.0,5.0,27.0,29.0,10.3,Bottom 25%,10.4,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1/3,51.8,0.0,0.0,0.0,0.0,3.0,5.0,-0.46,-0.4,0.0,0.0,0.0,2.05,2.0,5.0,118.0,0,,8,RELIABLE/BUY (+8),,0.0,40,,,5.2,-28.2,48.3,ALTA,⚪ WEAK,🔴 Weak,,,,,,,,False,2,1.037,False,-15.51,10.07,-8.06,sideways,stage1,VIGILAR,Construyendo base (lateral) — espera la reconquista de las medias
RACE,0.0,,,,7.8,Ferrari N.V.,67.2,Consumer Cyclical,Auto Manufacturers,75.0,70.0,36.0,90.0,65.0,372.98,65602904064.0,15.0,16.4,False,up,-2.7,True,2.0,3.4,True,2.0,3.0,6.4,False,519.1,-28.1,2.0,False,"{'roe_pct': 42.0, 'debt_to_equity': 0.72, 'current_ratio': 2.57, 'operating_margin_pct': 29.5}","{'eps_growth_yoy': -2.7, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 2, 'profit_margin_pct': 22.2}",444.64,523.68,391.29,14.0,strong_buy,19.2,82.47,-77.9,101.5,-72.8,1.5,5.6,1.12,33.2,0.66,True,-0.9,55.0,1.3,16.0,2026-07-30,False,True,9.0,STRONG,3.14,38.6,23.3,,,,,,7.5,0.0,2.3,20.2,2026-07-14 06:23:00,2026-07-14,CONFIRMED_UPTREND,TRADE,False,16,150 MA below 200 MA - not in Stage 2,ACCUMULATION,60,"Moderate accumulation (1.3x ratio, 54% up volume)",HIGH_FLOAT,173.9,20.0,22.5,15.0,False,up,16.4,2.0,True,2.0,True,2.0,8.0,,29.0,,Sin datos suficientes,16.4,0.0,0.0,0.0,-5.0,0.0,0.0,0.0,0.0,False,2/3,35.77000000000001,0.0,0.0,0.0,0.0,3.0,1.0,0.53,0.32,2.0,0.0,0.0,2.4,2.0,10.0,106.0,0,,-8,RELIABLE/AVOID (-8),WATCH,0.0,28,0.0775,BAJA,0.0,-72.8,94.6,ALTA,⚪ WEAK,🔴 Weak,,,,,,,,False,2,0.887,False,-27.32,20.73,-8.22,sideways,stage1,VIGILAR,Construyendo base (lateral) — espera la reconquista de las medias
WST,89.76666666666667,Excellent,Stage 2 Strong,20.428015796223274,20.8,"West Pharmaceutical Services, I",79.5,Healthcare,Medical Instruments & Supplies,80.0,70.0,89.0,95.0,60.0,359.7,25411940352.0,95.0,93.0,False,up,5.3,True,1.0,10.2,True,1.0,3.8,2.9,False,367.66,-2.2,8.0,True,"{'roe_pct': 19.1, 'debt_to_equity': 0.11, 'current_ratio': 2.71, 'operating_margin_pct': 21.7}","{'eps_growth_yoy': 5.3, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 16.8}",379.0,447.0,310.0,15.0,strong_buy,5.4,165.47,-54.0,227.7,-36.7,1.08,3.9,0.25,11.5,0.25,True,-1.18,336.2,56.1,9.0,2026-07-23,False,True,7.0,NEUTRAL,2.39,19.0,0.67,,,,,,91.0,35.9,6.2,23.8,2026-07-14 06:23:00,2026-07-14,CONFIRMED_UPTREND,TRADE,True,100,Passes Minervini Template (6/6 criteria),STRONG_ACCUMULATION,75,"Strong institutional buying (1.8x ratio, 62% up volume)",HIGH_FLOAT,70.2,0.0,66.0,95.0,False,up,93.0,5.0,True,1.0,True,1.0,5.0,17.0,29.0,44.8,Bajo 50%,28.3,0.0,0.0,5.0,10.0,0.0,0.0,0.0,0.0,False,3/3,35.59,8.0,0.0,0.0,0.0,3.0,5.0,4.8,5.63,3.0,0.0,3.0,0.68,-3.0,5.0,120.0,0,,-8,RELIABLE/AVOID (-8),WATCH,0.0,36,0.2078,BAJA,82.83333333333333,-36.7,50.8,ALTA,⚪ WEAK,🔴 Weak,AVOID,25.0,Near ATH (-2.2% from high) - poor entry point | Elevated P/E (47.4) - watch valuation,-2.2,NEUTRAL,STRONG_BUY,True,True,3,0.873,False,-2.17,74.51,22.26,uptrend,stage3,VIGILAR,Extendida cerca de máximos — espera un pullback
NDSN,0.0,,,,24.3,Nordson Corporation,53.3,Industrials,Specialty Industrial Machinery,50.0,40.0,47.6,85.0,60.0,286.59,15968206848.0,35.0,48.8,False,down,-6.7,False,0.0,-0.1,True,1.0,3.7,4.2,False,307.74,-6.9,6.0,False,"{'roe_pct': 17.1, 'debt_to_equity': 0.62, 'current_ratio': 2.6, 'operating_margin_pct': 23.5}","{'eps_growth_yoy': -6.7, 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 18.2}",319.44,345.0,260.0,9.0,buy,11.5,173.01,-39.6,93.7,-67.3,3.6,10.31,1.14,34.6,1.08,True,-1.81,7.7,4.3,36.0,2026-08-19,False,False,7.0,NEUTRAL,3.93,65.0,3.78,,,,,,26.3,0.0,7.3,16.0,2026-07-14 06:23:00,2026-07-14,CONFIRMED_UPTREND,TRADE,True,100,Passes Minervini Template (6/6 criteria),DISTRIBUTION,35,"Moderate distribution (0.8x ratio, 44% up volume)",MEDIUM_FLOAT,49.6,7.0,23.3,35.0,False,down,48.8,0.0,False,0.0,True,1.0,2.0,9.0,29.0,72.4,Medio,35.6,0.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,False,2/3,34.435,5.0,0.0,3.0,0.0,3.0,1.0,0.1,0.1,0.0,0.0,0.0,1.44,2.0,5.0,71.0,0,,-8,RELIABLE/AVOID (-8),WATCH,3.0,43,0.2429,BAJA,21.83,-39.6,65.0,ALTA,⚪ WEAK,🔴 Weak,,,,,,,,False,2,1.01,False,-6.87,40.21,1.85,sideways,stage2,ENTRADA,Stage 2: sobre MA200 ascendente sin sobreextensión — suelo confirmado
QSR,0.0,,,,3.1,Restaurant Brands International,60.5,Consumer Cyclical,Restaurants,100.0,30.0,47.6,50.0,60.0,75.57,34485379072.0,35.0,34.8,False,down,77.9,True,1.0,-6.1,False,0.0,5.9,4.7,False,81.96,-7.8,6.0,False,"{'roe_pct': 28.1, 'debt_to_equity': 2.96, 'current_ratio': 0.99, 'operating_margin_pct': 25.9}","{'eps_growth_yoy': 77.9, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 10.0}",85.46,100.0,78.0,24.0,buy,13.1,201.66,166.9,93.3,23.5,4.78,4.76,3.45,80.7,3.41,True,-0.09,4.6,100.0,23.0,2026-08-06,False,False,6.0,NEUTRAL,5.2,51.7,0.17,,,,,,24.1,0.0,0.9,18.1,2026-07-14 06:23:00,2026-07-14,CONFIRMED_UPTREND,TRADE,True,83,Passes Minervini Template (5/6 criteria),ACCUMULATION,60,"Moderate accumulation (1.3x ratio, 54% up volume)",MEGA_FLOAT,298.3,3.0,19.1,35.0,False,down,34.8,0.0,True,1.0,False,0.0,2.0,25.0,29.0,17.2,Bottom 25%,15.0,-3.0,1.0,3.0,5.0,0.0,0.0,0.0,0.0,False,3/3,34.355,0.0,0.0,3.0,0.0,3.0,5.0,-0.24,-0.54,0.0,0.0,0.0,1.64,2.0,2.0,49.0,1,Pershing Square (Ackman),-8,RELIABLE/AVOID (-8),,0.0,46,0.0307,BAJA,22.55,23.5,-82.1,,⚪ WEAK,🔴 Weak,,,,,,,,True,3,1.083,False,-6.95,27.78,2.99,uptrend,stage2,ENTRADA,Stage 2: sobre MA200 ascendente sin sobreextensión — suelo confirmado
NVR,0.0,,,,3.1,"NVR, Inc.",45.0,Consumer Cyclical,Residential Construction,50.0,30.0,24.0,85.0,50.0,6437.99,17378015232.0,15.0,18.2,False,down,-40.6,False,0.0,-27.6,False,0.0,7.5,4.2,False,8618.28,-25.3,1.0,False,"{'roe_pct': 33.3, 'debt_to_equity': 0.31, 'current_ratio': 5.58, 'operating_margin_pct': 13.5}","{'eps_growth_yoy': -40.6, 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 12.5}",7132.0,8096.0,5664.0,5.0,hold,10.8,6817.73,5.9,4095.0,-36.4,7.2,463.34,,,,True,-10.83,57.4,-11.4,9.0,2026-07-23,False,True,5.0,NEUTRAL,10.64,41.3,,,,,,,0.0,0.0,0.9,13.5,2026-07-14 06:23:00,2026-07-14,CONFIRMED_UPTREND,TRADE,False,0,Price below 150/200 MA - weak trend,ACCUMULATION,60,"Moderate accumulation (1.2x ratio, 54% up volume)",MICRO_FLOAT,2.7,20.0,14.4,15.0,False,down,18.2,0.0,False,0.0,False,0.0,0.0,28.0,29.0,6.9,Bottom 25%,9.1,-3.0,1.0,0.0,-5.0,0.0,0.0,0.0,0.0,False,2/3,34.155,0.0,0.0,6.0,0.0,3.0,-3.0,0.0,0.88,0.0,0.0,0.0,1.35,2.0,0.0,26.0,1,Berkshire Hathaway (Buffett),-8,RELIABLE/AVOID (-8),,0.0,5,0.0307,BAJA,0.0,5.9,26.0,MEDIA,⚪ WEAK,🔴 Weak,,,,,,,,False,1,0.844,False,-25.3,17.03,-23.6,sideways,stage4,ESPERAR,En caída (bajo MA200 descendente) — espera a que haga suelo
