ticker,vcp_score,vcp_quality,stage,consolidation_quality,ml_score,company_name,fundamental_score,sector,industry,earnings_quality_score,growth_acceleration_score,relative_strength_score,financial_health_score,catalyst_timing_score,current_price,market_cap,rs_line_score,rs_line_percentile,rs_line_at_new_high,rs_line_trend,eps_growth_yoy,eps_accelerating,eps_accel_quarters,rev_growth_yoy,rev_accelerating,rev_accel_quarters,short_percent_float,short_ratio,short_squeeze_potential,fifty_two_week_high,proximity_to_52w_high,trend_template_score,trend_template_pass,health_details,earnings_details,target_price_analyst,target_price_analyst_high,target_price_analyst_low,analyst_count,analyst_recommendation,analyst_upside_pct,target_price_dcf,target_price_dcf_upside_pct,target_price_pe,target_price_pe_upside_pct,fcf_yield_pct,fcf_per_share,dividend_yield_pct,payout_ratio_pct,five_yr_avg_dividend_yield_pct,buyback_active,shares_change_pct,interest_coverage,analyst_revision_momentum,days_to_earnings,earnings_date,earnings_warning,earnings_catalyst,piotroski_score,piotroski_label,ebit_ev_yield,roic_greenblatt,peg_ratio,sentiment,put_call_ratio,flow_score,unusual_calls,unusual_puts,super_score_ultimate,vcp_contribution,ml_contribution,fundamental_contribution,score_timestamp,data_as_of_date,market_regime,market_recommendation,ma_filter_pass,ma_filter_score,ma_filter_reason,ad_signal,ad_score,ad_reason,float_category,shares_outstanding_millions,filter_penalty,super_score_before_filters,rs_line_score_fund,rs_line_at_new_high_fund,rs_line_trend_fund,rs_line_percentile_fund,rs_line_bonus,eps_accelerating_fund2,eps_accel_quarters_fund2,rev_accelerating_fund2,rev_accel_quarters_fund2,canslim_a_bonus,industry_group_rank,industry_group_total,industry_group_percentile,industry_group_label,industry_group_rs,industry_bonus,short_bonus,proximity_bonus,trend_bonus,options_bonus,institutional_bonus,insider_bonus,profitability_penalty,negative_roe,filters_passed,value_score,sector_bonus,fcf_bonus,dividend_bonus,buyback_bonus,revision_bonus,target_change_7d_pct,target_change_30d_pct,upgrade_days_14d,downgrade_days_14d,target_revision_bonus,upside_triangulated_pct,upside_divergence_pts,upside_divergence,risk_reward_ratio,rr_bonus,piotroski_bonus,magic_formula_rank,hedge_fund_count,hedge_fund_names,oe_ai_adjustment,oe_ai_verdict,cerebro_signal,cerebro_score_adj,days_in_list,ml_win_probability,ml_win_label,momentum_score,tier,quality,validation_status,validation_score,validation_reason,price_vs_ath,recent_news_sentiment,analyst_consensus,valuation_concern,why_cheap,why_cheap_resumen,why_cheap_fuentes,is_stage2,ma_score,atr_ratio,volume_dryup,pct_from_52w_high,pct_from_52w_low,relative_strength_6m,trend_direction,tech_stage,entry_readiness,entry_readiness_reason
MRSH,0.0,,,,19.0,"Marsh & McLennan Companies, Inc.",71.3,Financial Services,Insurance Brokers,100.0,60.0,46.7,80.0,50.0,189.2,90288373760.0,35.0,30.3,False,up,69.5,False,0.0,16.6,False,0.0,1.6,2.8,False,212.65,-11.0,4.0,False,"{'roe_pct': 25.9, 'debt_to_equity': 1.45, 'current_ratio': 1.14, 'operating_margin_pct': 26.3}","{'eps_growth_yoy': 69.5, 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 14.2}",205.52,238.0,180.0,21.0,hold,8.6,176.87,-6.5,83.1,-56.1,5.3,10.03,2.12,44.0,1.46,True,-3.22,6.6,2.9,56.0,2026-10-15,False,False,6.0,NEUTRAL,5.84,146.7,2.27,BEARISH,999.0,60.0,0.0,1.0,1.1000000000000014,0.0,5.7,21.4,2026-08-20 04:48:02,2026-08-20,CONFIRMED_UPTREND,TRADE,False,33,150 MA below 200 MA - not in Stage 2,ACCUMULATION,60,"Moderate accumulation (1.1x ratio, 51% up volume)",MEGA_FLOAT,476.3,23.0,27.1,35.0,False,up,30.3,2.0,False,0.0,False,0.0,0.0,21.0,29.0,31.0,Bajo 50%,27.0,0.0,0.0,3.0,0.0,-8.0,0.0,0.0,0.0,False,2/3,47.47,0.0,6.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,-6.5,39.9,MEDIA,1.08,0.0,2.0,10.0,0,,0,MIXED/INSUFFICIENT (0),WATCH,6.0,10,0.19,BAJA,16.13,⚪ WEAK,🟡 Average,,,,,,,,,,,False,2,0.826,False,-9.69,21.5,-6.03,uptrend,stage1,VIGILAR,Construyendo base (lateral) — espera la reconquista de las medias
CHTR,0.0,,,,55.8,"Charter Communications, Inc.",51.3,Communication Services,Telecom Services,85.0,30.0,26.7,50.0,55.0,152.47,20549523456.0,15.0,11.7,False,up,13.6,True,1.0,-1.1,False,0.0,50.4,7.2,True,285.82,-46.7,2.0,False,"{'roe_pct': 27.2, 'debt_to_equity': 4.42, 'current_ratio': 0.36, 'operating_margin_pct': 23.5}","{'eps_growth_yoy': 13.6, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 9.1}",184.41,380.0,101.0,17.0,hold,20.9,,,,,10.7,18.43,,,,True,-23.15,2.5,6.4,71.0,2026-10-30,False,False,7.0,NEUTRAL,10.47,26.9,0.21,,,,,,9.1,0.0,16.7,15.4,2026-08-20 04:48:02,2026-08-20,CONFIRMED_UPTREND,TRADE,False,16,Price below 150/200 MA - weak trend,NEUTRAL,40,"No clear pattern (1.0x ratio, 49% up volume)",HIGH_FLOAT,76.8,22.0,32.1,15.0,False,up,11.7,2.0,True,1.0,False,0.0,2.0,,29.0,,Sin datos suficientes,11.7,0.0,0.0,0.0,-5.0,0.0,0.0,0.0,0.0,False,1/3,47.31,0.0,8.0,0.0,3.0,3.0,0.0,-12.16,0.0,0.0,0.0,,,,2.61,2.0,5.0,42.0,0,,0,MIXED/INSUFFICIENT (0),,0.0,2,0.558,ALTA,0.0,⚪ WEAK,🟡 Average,,,,,,,,,,,False,1,1.017,False,-46.66,36.68,-49.18,sideways,stage4,ESPERAR,En caída (bajo MA200 descendente) — espera a que haga suelo
IDXX,0.0,,,,31.8,"IDEXX Laboratories, Inc.",74.6,Healthcare,Diagnostics & Research,100.0,80.0,26.7,85.0,65.0,562.2,44290748416.0,15.0,5.9,False,down,23.2,True,2.0,10.1,True,2.0,2.8,3.2,False,769.98,-27.0,1.0,False,"{'roe_pct': 74.2, 'debt_to_equity': 0.68, 'current_ratio': 1.17, 'operating_margin_pct': 35.0}","{'eps_growth_yoy': 23.2, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 2, 'profit_margin_pct': 25.0}",698.92,805.0,470.0,13.0,buy,24.3,308.05,-45.2,254.32,-54.8,2.05,11.54,,,,True,-2.65,38.7,12.3,74.0,2026-11-02,False,False,8.0,STRONG,3.02,120.0,1.91,,,,,,17.9,0.0,9.5,22.4,2026-08-20 04:48:02,2026-08-20,CONFIRMED_UPTREND,TRADE,False,0,Price below 150/200 MA - weak trend,ACCUMULATION,65,"Moderate accumulation (1.3x ratio, 56% up volume)",HIGH_FLOAT,78.5,20.0,31.9,15.0,False,down,5.9,0.0,True,2.0,True,2.0,8.0,8.0,29.0,75.9,Top 25%,40.5,3.0,0.0,0.0,-5.0,0.0,0.0,0.0,0.0,False,2/3,46.73,0.0,0.0,0.0,3.0,3.0,0.0,-1.34,0.0,1.0,0.0,-45.2,74.3,ALTA,3.04,0.0,10.0,69.0,0,,0,MIXED/INSUFFICIENT (0),WATCH,3.0,46,0.3182,BAJA,0.0,⚪ WEAK,🟡 Average,,,,,,,,,,,False,1,0.982,False,-26.99,8.42,-23.62,sideways,stage1,VIGILAR,Construyendo base (lateral) — espera la reconquista de las medias
BRK-B,0.0,,,,38.9,Berkshire Hathaway Inc.,74.2,Financial Services,Insurance - Diversified,100.0,70.0,36.0,90.0,60.0,499.62,1069541425152.0,15.0,16.5,False,down,107.5,True,1.0,19.2,True,1.0,1.0,2.3,False,537.74,-7.1,4.0,False,"{'roe_pct': 12.1, 'debt_to_equity': 0.17, 'current_ratio': 2.89, 'operating_margin_pct': 32.6}","{'eps_growth_yoy': 107.5, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 22.3}",547.67,604.0,510.0,3.0,buy,9.6,,,,,6.73,51.12,,,,True,-0.42,18.5,75.5,79.0,2026-11-07,False,False,4.0,NEUTRAL,,,0.21,,,,,,19.9,0.0,11.7,22.3,2026-08-20 04:48:02,2026-08-20,CONFIRMED_UPTREND,TRADE,False,50,150 MA below 200 MA - not in Stage 2,NEUTRAL,40,"No clear pattern (0.9x ratio, 47% up volume)",MICRO_FLOAT,1.2,22.0,33.9,15.0,False,down,16.5,0.0,True,1.0,True,1.0,5.0,,29.0,,Sin datos suficientes,16.5,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,False,1/3,45.925,0.0,6.0,0.0,3.0,5.0,3.01,5.25,2.0,0.0,3.0,,,,1.2,0.0,0.0,,0,,0,MIXED/INSUFFICIENT (0),BEST,5.0,46,0.3888,BAJA,16.42,⚪ WEAK,🟡 Average,,,,,,,,,,,False,1,1.189,False,-7.09,7.67,-12.41,sideways,stage2,VIGILAR,Sobre MA200 pero las medias aún no están apiladas (50>150>200) — falta confirmación
CDNS,0.0,,,,16.7,"Cadence Design Systems, Inc.",74.7,Technology,Software - Application,100.0,70.0,36.0,90.0,65.0,314.98,86743285760.0,15.0,10.3,False,down,27.8,True,1.0,18.3,True,1.0,2.2,2.6,False,416.69,-24.4,3.0,False,"{'roe_pct': 23.2, 'debt_to_equity': 0.39, 'current_ratio': 1.74, 'operating_margin_pct': 28.6}","{'eps_growth_yoy': 27.8, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 23.6}",403.67,470.0,300.0,26.0,strong_buy,28.2,247.88,-21.3,150.3,-52.3,1.86,5.85,,,,True,-1.17,15.6,125.4,67.0,2026-10-26,False,False,7.0,NEUTRAL,1.86,44.0,0.26,,,,,,5.0,0.0,5.0,22.4,2026-08-20 04:48:02,2026-08-20,CONFIRMED_UPTREND,TRADE,False,50,Price below 150/200 MA - weak trend,DISTRIBUTION,35,"Moderate distribution (0.7x ratio, 42% up volume)",MEGA_FLOAT,274.2,30.0,27.4,15.0,False,down,10.3,0.0,True,1.0,True,1.0,5.0,20.0,29.0,34.5,Bajo 50%,27.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1/3,45.715,5.0,0.0,0.0,3.0,5.0,0.0,1.95,0.0,0.0,0.0,-21.3,65.0,ALTA,3.52,0.0,5.0,114.0,0,,0,MIXED/INSUFFICIENT (0),WATCH,0.0,46,0.1671,BAJA,7.47,⚪ WEAK,🟡 Average,,,,,,,,,,,False,2,0.629,False,-24.41,19.88,-6.75,sideways,stage4,ESPERAR,En caída (bajo MA200 descendente) — espera a que haga suelo
CNI,0.0,,,,26.5,Canadian National Railway Compa,70.8,Industrials,Railroads,85.0,70.0,63.9,60.0,60.0,127.64,77209427968.0,60.0,72.0,False,up,9.7,True,1.0,14.1,True,1.0,,2.9,False,131.55,-3.0,8.0,True,"{'roe_pct': 22.0, 'debt_to_equity': 1.04, 'current_ratio': 0.87, 'operating_margin_pct': 40.3}","{'eps_growth_yoy': 9.7, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 26.9}",140.9,154.11,115.33,13.0,buy,10.4,72.07,-43.5,57.83,-54.7,2.84,3.63,2.05,46.3,2.04,True,-3.89,7.8,7.1,71.0,2026-10-30,False,False,7.0,NEUTRAL,7.21,14.5,1.93,,,,,,53.2,0.0,7.9,21.2,2026-08-20 04:48:02,2026-08-20,CONFIRMED_UPTREND,TRADE,True,100,Passes Minervini Template (6/6 criteria),STRONG_ACCUMULATION,75,"Strong institutional buying (1.6x ratio, 61% up volume)",MEGA_FLOAT,603.2,3.0,29.2,60.0,False,up,72.0,2.0,True,1.0,True,1.0,5.0,1.0,29.0,100.0,Top 10%,72.7,5.0,0.0,5.0,10.0,0.0,0.0,0.0,0.0,False,3/3,44.945,0.0,0.0,3.0,3.0,3.0,0.93,8.62,2.0,0.0,0.0,-43.5,59.5,ALTA,1.3,2.0,5.0,60.0,0,,0,MIXED/INSUFFICIENT (0),WATCH,3.0,35,0.265,BAJA,37.08,⚪ WEAK,🔴 Weak,AVOID,35.0,Near ATH (-3.0% from high) - poor entry point,-3.0,NEUTRAL,BUY,False,,,,True,3,0.809,False,-2.97,42.32,5.06,uptrend,stage3,VIGILAR,Extendida cerca de máximos — espera un pullback
TJX,0.0,,,,2.4,"The TJX Companies, Inc.",49.5,Consumer Cyclical,Apparel Retail,65.0,30.0,24.0,75.0,65.0,144.5,159629787136.0,15.0,0.0,False,down,7.2,False,0.0,-0.5,False,0.0,1.8,3.9,False,170.0,-15.0,4.0,False,"{'roe_pct': 61.3, 'debt_to_equity': 1.36, 'current_ratio': 1.14, 'operating_margin_pct': 11.8}","{'eps_growth_yoy': 7.2, 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 9.4}",177.4,197.0,125.0,20.0,strong_buy,22.8,161.5,11.8,144.45,-0.0,2.7,3.91,1.27,33.1,1.34,True,-1.57,104.7,29.3,,,False,False,7.0,NEUTRAL,4.21,36.2,0.86,,,,,,3.0,0.0,0.7,14.8,2026-08-20 04:48:02,2026-08-20,CONFIRMED_UPTREND,TRADE,False,66,Price below 150/200 MA - weak trend,ACCUMULATION,60,"Moderate accumulation (1.0x ratio, 48% up volume)",MEGA_FLOAT,1102.2,23.0,15.6,15.0,False,down,0.0,0.0,False,0.0,False,0.0,0.0,,29.0,,Sin datos suficientes,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,False,2/3,43.92,0.0,0.0,0.0,3.0,5.0,0.0,-0.13,0.0,0.0,0.0,11.8,16.9,,2.85,2.0,5.0,80.0,0,,0,MIXED/INSUFFICIENT (0),WATCH,3.0,46,0.0236,BAJA,13.95,⚪ WEAK,🔴 Weak,,,,,,,,,,,False,2,0.994,False,-14.73,8.54,-20.31,sideways,stage1,VIGILAR,Construyendo base (lateral) — espera la reconquista de las medias
PG,0.0,,,,9.8,Procter & Gamble Company (The),46.3,Consumer Defensive,Household & Personal Products,50.0,40.0,24.0,70.0,60.0,144.38,335601664000.0,15.0,6.0,False,down,-35.9,False,0.0,-5.3,True,1.0,1.2,3.1,False,167.25,-13.7,3.0,False,"{'roe_pct': 30.3, 'debt_to_equity': 0.64, 'current_ratio': 0.68, 'operating_margin_pct': 22.1}","{'eps_growth_yoy': -35.9, 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 18.4}",160.57,186.0,143.0,23.0,buy,11.2,84.07,-41.8,66.6,-53.9,3.96,5.71,3.04,64.3,2.49,True,-1.5,24.3,-10.8,63.0,2026-10-22,False,False,6.0,NEUTRAL,5.88,83.8,,BULLISH,0.44,70.0,4.0,2.0,8.0,0.0,2.9,13.9,2026-08-20 04:48:02,2026-08-20,CONFIRMED_UPTREND,TRADE,False,50,Price below 150/200 MA - weak trend,ACCUMULATION,60,"Moderate accumulation (1.2x ratio, 53% up volume)",MEGA_FLOAT,2320.1,23.0,16.8,15.0,False,down,6.0,0.0,False,0.0,True,1.0,2.0,23.0,29.0,24.1,Bottom 25%,23.1,-3.0,0.0,3.0,0.0,5.0,0.0,0.0,0.0,False,2/3,43.01,0.0,3.0,5.0,3.0,-3.0,0.0,-1.7,0.0,0.0,0.0,-41.8,59.0,ALTA,1.4,2.0,2.0,21.0,0,,0,MIXED/INSUFFICIENT (0),,0.0,46,0.0975,BAJA,13.63,⚪ WEAK,🔴 Weak,,,,,,,,,,,False,2,0.703,False,-12.37,7.25,-20.53,sideways,stage1,VIGILAR,Construyendo base (lateral) — espera la reconquista de las medias
PGR,0.0,,,,44.5,The Progressive Corporation,69.0,Financial Services,Insurance - Property & Casualty,100.0,60.0,38.7,75.0,50.0,217.27,126314651648.0,15.0,24.5,False,flat,26.6,True,1.0,4.9,True,1.0,1.4,2.6,False,252.82,-14.1,4.0,False,"{'roe_pct': 34.9, 'debt_to_equity': 0.24, 'current_ratio': 0.29, 'operating_margin_pct': 18.2}","{'eps_growth_yoy': 26.6, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 12.8}",229.78,308.0,198.0,21.0,hold,5.8,416.46,91.7,209.0,-3.8,11.97,26.0,0.19,69.7,1.97,True,-0.94,50.8,2.0,55.0,2026-10-14,False,False,6.0,NEUTRAL,10.94,,2.67,,,,,,19.0,0.0,13.3,20.7,2026-08-20 04:48:02,2026-08-20,CONFIRMED_UPTREND,TRADE,False,33,150 MA below 200 MA - not in Stage 2,STRONG_ACCUMULATION,75,"Strong institutional buying (1.6x ratio, 61% up volume)",MEGA_FLOAT,579.1,23.0,34.0,15.0,False,flat,24.5,0.0,True,1.0,True,1.0,5.0,17.0,29.0,44.8,Bajo 50%,31.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,False,2/3,42.825,0.0,8.0,0.0,3.0,1.0,0.0,-0.94,0.0,0.0,0.0,5.8,-38.2,,0.72,-3.0,2.0,,0,,0,MIXED/INSUFFICIENT (0),BEST,5.0,38,0.4455,BAJA,15.9,⚪ WEAK,🔴 Weak,,,,,,,,,,,False,2,0.822,False,-9.24,15.7,-8.35,uptrend,stage1,VIGILAR,Construyendo base (lateral) — espera la reconquista de las medias
RACE,0.0,,,,25.1,Ferrari N.V.,78.3,Consumer Cyclical,Auto Manufacturers,100.0,70.0,56.6,90.0,60.0,425.18,74731692032.0,35.0,35.2,False,up,21.2,True,2.0,9.7,True,2.0,2.8,7.0,False,504.49,-15.7,5.0,False,"{'roe_pct': 45.4, 'debt_to_equity': 0.86, 'current_ratio': 2.43, 'operating_margin_pct': 31.1}","{'eps_growth_yoy': 21.2, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 2, 'profit_margin_pct': 22.2}",463.23,537.32,403.27,14.0,strong_buy,8.9,131.81,-69.0,111.61,-73.7,1.57,6.66,1.02,39.0,0.68,True,-1.07,63.9,10.1,75.0,2026-11-03,False,False,9.0,STRONG,2.75,46.9,3.32,,,,,,24.0,0.0,7.5,23.5,2026-08-20 04:48:02,2026-08-20,CONFIRMED_UPTREND,TRADE,False,50,150 MA below 200 MA - not in Stage 2,STRONG_ACCUMULATION,75,"Strong institutional buying (1.8x ratio, 60% up volume)",HIGH_FLOAT,173.5,20.0,31.0,35.0,False,up,35.2,2.0,True,2.0,True,2.0,8.0,,29.0,,Sin datos suficientes,35.2,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,False,2/3,42.575,0.0,0.0,0.0,3.0,3.0,1.27,3.81,2.0,0.0,1.5,-69.0,80.2,ALTA,1.11,0.0,10.0,106.0,0,,0,MIXED/INSUFFICIENT (0),WATCH,0.0,46,0.251,BAJA,12.329999999999998,⚪ WEAK,🔴 Weak,,,,,,,,,,,False,2,0.699,False,-14.75,37.62,0.5,uptrend,stage1,VIGILAR,Construyendo base (lateral) — espera la reconquista de las medias
BAC,88.70833333333334,Excellent,Stage 2 Strong,17.489403481761137,18.3,Bank of America Corporation,73.6,Financial Services,Banks - Diversified,95.0,60.0,71.9,65.0,60.0,63.17,441731907584.0,80.0,86.8,False,up,20.6,True,1.0,14.4,False,0.0,0.0,0.0,False,65.23,-3.2,8.0,True,"{'roe_pct': 11.2, 'operating_margin_pct': 38.3}","{'eps_growth_yoy': 20.6, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 29.5}",68.77,75.0,62.0,22.0,buy,8.9,76.49,21.1,129.9,105.6,2.86,1.8,1.99,25.9,2.35,True,-5.69,,34.1,55.0,2026-10-14,False,False,5.0,NEUTRAL,,,0.35,,,,,,82.1,35.5,5.5,22.1,2026-08-20 04:48:02,2026-08-20,CONFIRMED_UPTREND,TRADE,True,100,Passes Minervini Template (6/6 criteria),ACCUMULATION,65,"Moderate accumulation (1.5x ratio, 58% up volume)",MEGA_FLOAT,6965.3,3.0,63.1,80.0,False,up,86.8,5.0,True,1.0,False,0.0,2.0,,29.0,,Sin datos suficientes,86.8,0.0,0.0,5.0,10.0,0.0,0.0,0.0,0.0,False,3/3,42.355,0.0,0.0,3.0,3.0,5.0,0.0,1.1,0.0,0.0,0.0,21.1,-54.4,,1.11,0.0,0.0,,1,Berkshire Hathaway (Buffett),0,MIXED/INSUFFICIENT (0),,0.0,46,0.1829,BAJA,81.71416666666667,⚪ WEAK,🔴 Weak,AVOID,35.0,Near ATH (-3.2% from high) - poor entry point,-3.2,NEUTRAL,BUY,False,,,,True,3,0.907,False,-3.16,37.68,8.06,uptrend,stage3,VIGILAR,Extendida cerca de máximos — espera un pullback
AUTO.L,0.0,,,,1.3,Autotrader Group plc,59.0,Communication Services,Internet Content & Information,60.0,50.0,50.0,90.0,50.0,534.4,4158695936.0,,,,,,,0.0,,,0.0,,,False,831.2,-35.7,0.0,False,"{'roe_pct': 60.2, 'debt_to_equity': 0.52, 'current_ratio': 1.73, 'operating_margin_pct': 62.2}",{'profit_margin_pct': 47.1},562.06,800.0,410.0,18.0,hold,5.2,,,,,5.86,0.31,2.2,32.0,1.35,,,,2.0,77.0,2026-11-05,False,False,5.0,NEUTRAL,8.7,332.4,2.39,,,,,,0.0,0.0,0.4,17.7,2026-08-20 04:48:02,2026-08-20,CONFIRMED_UPTREND,TRADE,False,0,Price below 150/200 MA - weak trend,STRONG_ACCUMULATION,95,"Strong institutional buying (2.5x ratio, 69% up volume)",MEGA_FLOAT,803.0,23.0,18.1,,,,,0.0,,0.0,,0.0,0.0,4.0,29.0,89.7,Top 25%,50.0,3.0,0.0,0.0,-5.0,0.0,0.0,0.0,0.0,False,2/3,40.66499999999999,0.0,6.0,3.0,0.0,1.0,0.0,-0.7,0.0,0.0,0.0,,,,0.65,-3.0,0.0,2.0,0,,0,MIXED/INSUFFICIENT (0),BEST,5.0,41,0.0132,BAJA,0.0,⚪ WEAK,🔴 Weak,,,,,,,,,,,False,0,,True,,,,sideways,stage1,VIGILAR,Construyendo base (lateral) — espera la reconquista de las medias
WST,0.0,,,,15.4,"West Pharmaceutical Services, Inc.",78.8,Healthcare,Medical Instruments & Supplies,100.0,50.0,80.3,95.0,60.0,352.79,24827865088.0,80.0,79.4,False,up,10.0,True,2.0,8.4,False,0.0,4.2,3.0,False,386.0,-8.6,8.0,True,"{'roe_pct': 19.1, 'debt_to_equity': 0.11, 'current_ratio': 2.82, 'operating_margin_pct': 22.5}","{'eps_growth_yoy': 10.0, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 2, 'profit_margin_pct': 17.0}",404.73,459.0,340.0,15.0,strong_buy,14.7,107.46,-69.5,141.18,-60.0,1.12,3.95,0.25,11.1,0.25,True,-1.84,155.1,18.1,63.0,2026-10-22,False,False,7.0,NEUTRAL,2.43,19.0,1.96,,,,,,51.3,0.0,4.6,23.6,2026-08-20 04:48:02,2026-08-20,CONFIRMED_UPTREND,TRADE,True,100,Passes Minervini Template (6/6 criteria),STRONG_ACCUMULATION,75,"Strong institutional buying (1.8x ratio, 63% up volume)",HIGH_FLOAT,69.9,0.0,28.3,80.0,False,up,79.4,5.0,True,2.0,False,0.0,5.0,14.0,29.0,55.2,Medio,33.4,0.0,0.0,3.0,10.0,0.0,0.0,0.0,0.0,False,3/3,40.04,0.0,0.0,0.0,3.0,5.0,0.0,5.95,0.0,0.0,0.0,-60.0,79.4,ALTA,1.84,2.0,5.0,122.0,0,,0,MIXED/INSUFFICIENT (0),WATCH,0.0,43,0.1543,BAJA,31.88,⚪ WEAK,🔴 Weak,HOLD,45.0,Close to ATH (-8.6% from high) - wait for pullback | Elevated P/E (45.2) - watch valuation,-8.6,NEUTRAL,STRONG_BUY,True,,,,True,3,0.775,False,-8.54,57.84,31.94,uptrend,stage2,ENTRADA,Stage 2: sobre MA200 ascendente sin sobreextensión — suelo confirmado
ASAZY,0.0,,,,50.0,ASSA ABLOY AB (publ),62.0,Industrials,Security & Protection Services,90.0,60.0,24.0,65.0,55.0,18.38,40832135168.0,15.0,15.6,False,up,15.9,True,1.0,3.3,True,1.0,,,False,21.98,-16.4,4.0,False,"{'roe_pct': 15.6, 'debt_to_equity': 0.64, 'current_ratio': 1.01}","{'eps_growth_yoy': 15.9, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 10.8}",21.74,21.74,21.74,1.0,none,18.3,,,,,4.77,0.93,1.82,41.9,1.7,False,,,8.0,68.0,2026-10-27,False,False,8.0,STRONG,,118.2,1.29,,,,,,10.6,0.0,,18.6,2026-08-20 04:48:02,2026-08-20,CONFIRMED_UPTREND,TRADE,False,50,Price below 150/200 MA - weak trend,ACCUMULATION,60,"Moderate accumulation (1.1x ratio, 51% up volume)",MEGA_FLOAT,1999.6,23.0,26.6,15.0,False,up,15.6,2.0,True,1.0,True,1.0,5.0,,29.0,,Sin datos suficientes,15.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,2/3,39.8,0.0,3.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,,,,2.29,2.0,10.0,,0,,0,MIXED/INSUFFICIENT (0),CAUTION,-8.0,46,,,6.2,⚪ WEAK,🔴 Weak,,,,,,,,,,,False,2,0.738,True,-15.63,10.98,-25.97,sideways,stage1,VIGILAR,Construyendo base (lateral) — espera la reconquista de las medias
NUE,0.0,,,,50.0,Nucor Corporation,75.3,Basic Materials,Steel,85.0,70.0,76.7,80.0,50.0,248.74,56433057792.0,80.0,77.8,False,down,23.2,True,1.0,12.3,True,1.0,2.1,2.6,False,280.11,-11.2,8.0,True,"{'roe_pct': 14.5, 'debt_to_equity': 0.31, 'current_ratio': 2.51, 'operating_margin_pct': 15.7}","{'eps_growth_yoy': 23.2, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 8.0}",283.56,305.0,231.0,16.0,none,14.0,127.74,-48.6,353.7,42.2,1.21,3.01,0.85,17.8,1.41,True,-0.93,23.8,46.9,67.0,2026-10-26,False,False,6.0,NEUTRAL,4.42,11.9,0.14,,,,,,48.3,0.0,,22.6,2026-08-20 04:48:02,2026-08-20,CONFIRMED_UPTREND,TRADE,True,100,Passes Minervini Template (6/6 criteria),NEUTRAL,40,"No clear pattern (1.0x ratio, 49% up volume)",MEGA_FLOAT,223.4,5.0,32.3,80.0,False,down,77.8,3.0,True,1.0,True,1.0,5.0,,29.0,,Sin datos suficientes,77.8,0.0,0.0,3.0,10.0,0.0,0.0,0.0,0.0,False,2/3,39.120000000000005,0.0,0.0,0.0,3.0,5.0,0.0,6.15,1.0,0.0,0.0,14.0,17.2,,1.75,2.0,2.0,100.0,1,Berkshire Hathaway (Buffett),0,MIXED/INSUFFICIENT (0),,0.0,46,,,31.53,⚪ WEAK,🔴 Weak,HOLD,50.0,Close to ATH (-11.2% from high) - wait for pullback,-11.2,NEUTRAL,NONE,False,,,,True,3,1.074,False,-11.2,91.18,26.02,uptrend,stage2,ENTRADA,Stage 2: sobre MA200 ascendente sin sobreextensión — suelo confirmado
