ticker,company_name,fundamental_score,tier,quality,price_currency,financial_currency,fx_applied,fx_reliable,per_share_reliable,shares_price_ratio,coherence_issues,earnings_quality_score,growth_acceleration_score,relative_strength_score,financial_health_score,catalyst_timing_score,rs_line_score,rs_line_percentile,rs_line_at_new_high,rs_line_trend,eps_growth_yoy,eps_accelerating,eps_accel_quarters,rev_growth_yoy,rev_accelerating,rev_accel_quarters,earnings_details,growth_details,rs_details,health_details,catalyst_details,current_price,market_cap,sector,industry,short_percent_float,short_ratio,short_squeeze_potential,fifty_two_week_high,proximity_to_52w_high,trend_template_score,trend_template_pass,target_price_analyst,target_price_analyst_high,target_price_analyst_low,analyst_count,analyst_recommendation,analyst_upside_pct,target_price_dcf,target_price_dcf_upside_pct,target_price_pe,target_price_pe_upside_pct,fcf_yield_pct,fcf_per_share,dividend_yield_pct,payout_ratio_pct,dividend_rate,five_yr_avg_dividend_yield_pct,buyback_active,shares_change_pct,interest_coverage,analyst_revision_momentum,days_to_earnings,earnings_date,earnings_warning,earnings_catalyst,piotroski_score,piotroski_label,ebit_ev_yield,roic_greenblatt,peg_ratio,hv_30d,atm_iv,iv_ratio,iv_premium_pts,analyzed_at,market,value_score,fcf_bonus,dividend_bonus,buyback_bonus,revision_bonus,risk_reward_ratio,eu_insider_bonus,market_regime,upside_triangulated_pct,upside_divergence_pts,upside_divergence,oe_ai_adjustment,oe_ai_verdict,is_stage2,ma_score,atr_ratio,volume_dryup,pct_from_52w_high,pct_from_52w_low,relative_strength_6m,trend_direction,tech_stage,entry_readiness,entry_readiness_reason
INDT.ST,Indutrade AB (publ),69.0,⭐⭐ GOOD,🟡 Good,SEK,SEK,False,True,True,1.0,,85.0,70.0,50.0,70.0,55.0,,,,,22.7,True,1,10.7,True,1,"{'eps_growth_yoy': 22.7, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 8.1}","{'revenue_growth_yoy': 10.7, 'revenue_accelerating': True, 'rev_accel_quarters': 1}","{'rs_3m': nan, 'rs_6m': nan}","{'roe_pct': 15.7, 'debt_to_equity': 0.61, 'current_ratio': 1.49, 'operating_margin_pct': 12.6}","{'days_to_earnings': 'N/A', 'recommendation': 'none', 'analyst_upside_pct': 16.6}",240.8,87728979968,Industrials,Industrial Distribution,,,False,266.6,-9.7,0,False,280.75,320.0,261.0,8,none,16.6,261.95,8.8,167.58,-30.4,3.34,8.05,1.29,42.1,3.1,1.09,False,,,11.4,64.0,2026-10-23,False,False,8,STRONG,3.9,33.7,1.18,22.3,,,,2026-08-20T05:01:44.731408,OMXSTO,43.6,3.0,0.0,0.0,3.0,2.08,0.0,CONFIRMED_UPTREND,8.8,27.4,MEDIA,0,,False,0,,False,,,,sideways,stage1,VIGILAR,Construyendo base (lateral) — espera la reconquista de las medias
HEIA.AS,Heineken N.V.,52.2,⭐ AVERAGE,🟡 Average,EUR,EUR,False,True,True,1.0,,50.0,50.0,50.0,55.0,65.0,,,,,,,0,,,0,{'profit_margin_pct': 7.7},{},"{'rs_3m': nan, 'rs_6m': nan}","{'roe_pct': 12.1, 'debt_to_equity': 0.95, 'current_ratio': 0.75, 'operating_margin_pct': 10.5}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 23.8}",71.98,39962324992,Consumer Defensive,Beverages - Brewers,,,False,80.44,-10.5,0,False,89.09,126.0,70.0,23,buy,23.8,229.43,218.7,123.0,70.9,7.52,5.41,2.66,46.3,1.92,2.01,,,,54.1,174.0,2027-02-10,False,False,7,NEUTRAL,6.08,25.0,0.23,22.6,,,,2026-08-20T05:02:04.170528,AEX25,41.9,6.0,5.0,0.0,5.0,2.98,0.0,CONFIRMED_UPTREND,,,,0,,False,0,,False,,,,sideways,stage1,VIGILAR,Construyendo base (lateral) — espera la reconquista de las medias
ITX.MC,ITX.MC,63.0,⭐⭐ GOOD,🟡 Good,EUR,EUR,False,True,True,,,70.0,50.0,50.0,90.0,60.0,,,,,5.4,False,0,5.8,False,0,"{'eps_growth_yoy': 5.4, 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 15.6}","{'revenue_growth_yoy': 5.8, 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': nan, 'rs_6m': nan}","{'roe_pct': 34.0, 'debt_to_equity': 0.32, 'current_ratio': 1.29, 'operating_margin_pct': 20.1}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 2.2}",58.28,0,Consumer Cyclical,Apparel Retail,,,False,59.42,-1.9,0,False,59.54,65.0,41.5,24,buy,2.2,,,20.1,-65.5,,,1.14,57.8,0.65,2.09,,,36.6,5.3,20.0,2026-09-09,False,True,7,NEUTRAL,4.74,37.8,4.6,21.1,,,,2026-08-20T05:01:33.980668,IBEX35,40.2,0.0,0.0,0.0,3.0,0.28,0.0,CONFIRMED_UPTREND,-31.6,67.7,ALTA,0,,False,0,,False,,,,sideways,stage1,VIGILAR,Construyendo base (lateral) — espera la reconquista de las medias
DPLM.L,Diploma PLC,57.8,⭐ AVERAGE,🟡 Average,GBp,GBP,True,True,False,100.0,"acciones × precio no cuadra con la capitalización (ratio 100.0000): el dato por acción y el precio no están en la misma unidad — típico de ADR. Los ratios por acción (EPS, FCF/acción, DCF) no son utilizables",55.0,50.0,50.0,85.0,60.0,,,,,,,0,,,0,{'profit_margin_pct': 11.5},{},"{'rs_3m': nan, 'rs_6m': nan}","{'roe_pct': 19.0, 'debt_to_equity': 0.47, 'current_ratio': 2.06, 'operating_margin_pct': 19.7}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 13.5}",7105.0,9527438336,Industrials,Industrial Distribution,,,False,7765.0,-8.5,0,False,8067.5,9000.0,5760.0,16,buy,13.5,,,,,2.56,1.82,0.88,44.2,63.0,1.47,,,,4.5,89.0,2026-11-17,False,False,8,STRONG,2.75,60.5,6.03,28.8,,,,2026-08-20T05:00:34.450807,FTSE100,38.1,0.0,0.0,0.0,1.0,1.69,0.0,CONFIRMED_UPTREND,,,,0,,False,0,,False,,,,sideways,stage1,VIGILAR,Construyendo base (lateral) — espera la reconquista de las medias
KNEBV.HE,KONE Oyj,59.2,⭐ AVERAGE,🟡 Average,EUR,EUR,False,True,False,0.853,"acciones × precio no cuadra con la capitalización (ratio 0.8530): el dato por acción y el precio no están en la misma unidad — típico de ADR. Los ratios por acción (EPS, FCF/acción, DCF) no son utilizables",55.0,60.0,50.0,75.0,65.0,,,,,-13.0,True,1,3.1,True,1,"{'eps_growth_yoy': -13.0, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 8.3}","{'revenue_growth_yoy': 3.1, 'revenue_accelerating': True, 'rev_accel_quarters': 1}","{'rs_3m': nan, 'rs_6m': nan}","{'roe_pct': 41.4, 'debt_to_equity': 0.29, 'current_ratio': 0.99, 'operating_margin_pct': 11.0}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 19.9}",50.02,25924548608,Industrials,Specialty Industrial Machinery,,,False,64.42,-22.4,0,False,59.98,83.0,45.0,22,buy,19.9,,,,,4.06,2.38,3.63,98.9,1.8,3.54,False,,26.1,-9.2,69.0,2026-10-28,False,False,8,STRONG,5.36,101.2,,23.7,,,,2026-08-20T05:00:50.243224,OMXHEL,37.7,3.0,-2.0,0.0,0.0,2.49,0.0,CONFIRMED_UPTREND,,,,0,,False,0,,False,,,,sideways,stage1,VIGILAR,Construyendo base (lateral) — espera la reconquista de las medias
IMCD.AS,IMCD N.V.,53.8,⭐ AVERAGE,🟡 Average,EUR,EUR,False,True,True,1.0,"FCF declarado (266,937,248) se aparta del derivado de flujo operativo menos capex (363,683,008)",50.0,50.0,50.0,65.0,65.0,,,,,,,0,,,0,{'profit_margin_pct': 4.6},{},"{'rs_3m': nan, 'rs_6m': nan}","{'roe_pct': 11.2, 'debt_to_equity': 0.85, 'current_ratio': 1.35, 'operating_margin_pct': 8.8}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 20.8}",97.04,5729722880,Basic Materials,Specialty Chemicals,,,False,105.05,-7.6,0,False,117.21,150.0,75.0,14,buy,20.8,89.13,-8.2,38.9,-59.9,4.66,4.52,1.89,46.5,1.81,1.58,,,,10.0,77.0,2026-11-05,False,False,5,NEUTRAL,4.95,39.3,1.5,27.2,,,,2026-08-20T05:00:31.980545,AEX25,37.5,3.0,5.0,0.0,3.0,2.6,0.0,CONFIRMED_UPTREND,-8.2,54.8,ALTA,0,,False,0,,False,,,,sideways,stage1,VIGILAR,Construyendo base (lateral) — espera la reconquista de las medias
OR.PA,L'Oréal S.A.,55.5,⭐ AVERAGE,🟡 Average,EUR,EUR,False,True,True,1.0,,55.0,50.0,50.0,70.0,60.0,,,,,,,0,,,0,{'profit_margin_pct': 13.9},{},"{'rs_3m': nan, 'rs_6m': nan}","{'roe_pct': 19.4, 'debt_to_equity': 0.49, 'current_ratio': 0.97, 'operating_margin_pct': 21.3}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 9.2}",382.55,203765186560,Consumer Defensive,Household & Personal Products,,,False,408.35,-6.3,0,False,417.79,460.0,340.0,24,buy,9.2,195.69,-48.8,117.9,-69.2,3.14,12.01,1.92,61.1,7.2,1.55,,,,3.8,173.0,2027-02-09,False,False,6,NEUTRAL,4.1,69.9,4.74,22.5,,,,2026-08-20T05:00:15.695387,CAC40,37.2,3.0,5.0,0.0,1.0,1.15,0.0,CONFIRMED_UPTREND,-48.8,68.2,ALTA,0,,False,0,,False,,,,sideways,stage1,VIGILAR,Construyendo base (lateral) — espera la reconquista de las medias
AI.PA,L'Air Liquide S.A.,54.5,⭐ AVERAGE,🟡 Average,EUR,EUR,False,True,True,1.0,"FCF declarado (264,437,504) se aparta del derivado de flujo operativo menos capex (1,652,500,160)",55.0,50.0,50.0,60.0,65.0,,,,,,,0,,,0,{'profit_margin_pct': 13.1},{},"{'rs_3m': nan, 'rs_6m': nan}","{'roe_pct': 14.0, 'debt_to_equity': 0.63, 'current_ratio': 0.88, 'operating_margin_pct': 20.1}","{'days_to_earnings': 'N/A', 'recommendation': 'strong_buy', 'analyst_upside_pct': 17.8}",166.78,106150469632,Basic Materials,Specialty Chemicals,,,False,182.26,-8.5,0,False,196.47,216.0,160.0,20,strong_buy,17.8,6.11,-96.3,55.6,-66.7,0.25,0.42,2.01,60.5,3.36,1.83,,,,0.7,182.0,2027-02-18,False,False,7,NEUTRAL,4.07,18.8,33.03,11.4,,,,2026-08-20T05:00:13.453695,CAC40,36.8,0.0,5.0,0.0,1.0,2.22,0.0,CONFIRMED_UPTREND,-66.7,99.3,ALTA,0,MIXED/INSUFFICIENT (0),False,0,,False,,,,sideways,stage1,VIGILAR,Construyendo base (lateral) — espera la reconquista de las medias
HLMA.L,HLMA.L,59.0,⭐ AVERAGE,🟡 Average,GBp,GBP,True,True,True,,"FCF declarado (261,262,496) se aparta del derivado de flujo operativo menos capex (409,600,000)",55.0,50.0,50.0,90.0,65.0,,,,,,,0,,,0,{'profit_margin_pct': 14.4},{},"{'rs_3m': nan, 'rs_6m': nan}","{'roe_pct': 18.3, 'debt_to_equity': 0.42, 'current_ratio': 2.14, 'operating_margin_pct': 20.6}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 25.8}",3488.0,0,Industrials,Conglomerates,,,False,4902.0,-28.8,0,False,4386.47,5010.0,3050.0,17,buy,25.8,,,156800.0,4395.4,,,0.69,24.2,25.0,0.79,,,,11.2,91.0,2026-11-19,False,False,7,NEUTRAL,3.77,57.9,1.54,34.5,,,,2026-08-20T05:00:47.283880,FTSE100,35.6,0.0,0.0,0.0,3.0,3.22,0.0,CONFIRMED_UPTREND,,,,0,,False,0,,False,,,,sideways,stage1,VIGILAR,Construyendo base (lateral) — espera la reconquista de las medias
STMN.SW,Straumann Holding AG,59.2,⭐ AVERAGE,🟡 Average,CHF,CHF,False,True,True,1.0,,55.0,50.0,50.0,95.0,60.0,,,,,,,0,,,0,{'profit_margin_pct': 13.7},{},"{'rs_3m': nan, 'rs_6m': nan}","{'roe_pct': 17.0, 'debt_to_equity': 0.19, 'current_ratio': 2.21, 'operating_margin_pct': 23.8}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 13.5}",97.22,15501806592,Healthcare,Medical Instruments & Supplies,,,False,109.8,-11.5,0,False,110.33,130.0,85.0,18,buy,13.5,31.72,-67.4,22.3,-77.1,2.22,2.16,,,,,,,,-17.7,,,False,False,6,NEUTRAL,2.97,28.8,,26.7,,,,2026-08-20T05:00:42.339698,SMI20,34.7,0.0,0.0,0.0,-3.0,1.69,0.0,CONFIRMED_UPTREND,-67.4,85.8,ALTA,0,,False,0,,False,,,,sideways,stage1,VIGILAR,Construyendo base (lateral) — espera la reconquista de las medias
SIKA.SW,Sika AG,59.8,⭐ AVERAGE,🟡 Average,CHF,CHF,False,True,True,1.0,,50.0,50.0,79.0,70.0,60.0,,,,,,,0,,,0,{'profit_margin_pct': 9.4},{},"{'rs_3m': 25.7, 'rs_6m': 10.7}","{'roe_pct': 16.0, 'debt_to_equity': 0.89, 'current_ratio': 1.3, 'operating_margin_pct': 14.3}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 6.7}",185.15,29705326592,Basic Materials,Specialty Chemicals,,,False,197.6,-6.3,6,False,197.62,233.0,150.0,21,buy,6.7,93.93,-49.3,65.0,-64.9,3.45,6.38,2.0,57.1,3.7,1.45,,,,-0.6,182.0,2027-02-18,False,False,7,NEUTRAL,4.31,45.5,,41.3,,,,2026-08-20T05:01:01.648159,SMI20,33.9,3.0,5.0,0.0,0.0,0.84,0.0,CONFIRMED_UPTREND,-49.3,63.8,ALTA,0,,False,2,0.901,False,-6.3,58.23,19.03,uptrend,stage2,VIGILAR,Sobre MA200 pero las medias aún no están apiladas (50>150>200) — falta confirmación
GIVN.SW,Givaudan SA,56.4,⭐ AVERAGE,🟡 Average,CHF,CHF,False,True,True,1.0,"FCF declarado (605,625,024) se aparta del derivado de flujo operativo menos capex (1,143,000,000)",55.0,50.0,54.5,70.0,60.0,,,,,,,0,,,0,{'profit_margin_pct': 12.9},{},"{'rs_3m': 6.8, 'rs_6m': -3.6}","{'roe_pct': 22.3, 'debt_to_equity': 1.11, 'current_ratio': 1.29, 'operating_margin_pct': 18.8}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 9.7}",3193.0,29475594240,Basic Materials,Specialty Chemicals,,,False,3592.0,-11.1,3,False,3501.33,4500.0,2886.0,20,buy,9.7,965.34,-69.8,1037.7,-67.5,2.05,65.61,2.28,70.1,72.0,1.95,,,,-14.0,160.0,2027-01-27,False,False,7,NEUTRAL,4.16,34.8,,29.7,,,,2026-08-20T05:00:22.653222,SMI20,33.6,0.0,5.0,0.0,-3.0,1.21,0.0,CONFIRMED_UPTREND,-67.5,78.4,ALTA,0,,False,1,0.795,False,-9.98,24.43,3.45,sideways,stage1,VIGILAR,Construyendo base (lateral) — espera la reconquista de las medias
DEMANT.CO,Demant A/S,51.8,⭐ AVERAGE,🟡 Average,DKK,DKK,False,True,True,1.0,,50.0,50.0,50.0,55.0,60.0,,,,,,,0,,,0,{'profit_margin_pct': 6.6},{},"{'rs_3m': nan, 'rs_6m': nan}","{'roe_pct': 23.3, 'debt_to_equity': 1.79, 'current_ratio': 0.82, 'operating_margin_pct': 16.5}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 0.3}",291.0,61371494400,Healthcare,Medical Devices,,,False,298.6,-2.5,0,False,291.75,345.0,220.0,20,buy,0.3,302.84,4.1,114.8,-60.5,6.13,17.83,,,,,,,,4.5,166.0,2027-02-02,False,False,4,NEUTRAL,4.55,39.1,2.88,21.9,,,,2026-08-20T05:01:59.267735,OMXCPH,32.7,6.0,0.0,0.0,1.0,0.04,0.0,CONFIRMED_UPTREND,0.3,28.5,MEDIA,0,,False,0,,False,,,,sideways,stage1,VIGILAR,Construyendo base (lateral) — espera la reconquista de las medias
COLO-B.CO,Coloplast B A/S,50.9,⭐ AVERAGE,🟡 Average,DKK,DKK,False,True,False,0.9201,"acciones × precio no cuadra con la capitalización (ratio 0.9201): el dato por acción y el precio no están en la misma unidad — típico de ADR. Los ratios por acción (EPS, FCF/acción, DCF) no son utilizables",38.0,50.0,50.0,80.0,50.0,,,,,-206.5,False,0,2.2,False,0,"{'eps_growth_yoy': -206.5, 'positive_quarters': 3, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 9.7}","{'revenue_growth_yoy': 2.2, 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': nan, 'rs_6m': nan}","{'roe_pct': 18.5, 'debt_to_equity': 1.78, 'current_ratio': 1.56, 'operating_margin_pct': 26.2}","{'days_to_earnings': 'N/A', 'recommendation': 'hold', 'analyst_upside_pct': 4.2}",443.8,100018380800,Healthcare,Medical Instruments & Supplies,,,False,646.6,-31.4,0,False,462.29,600.0,345.0,21,hold,4.2,,,,,7.87,37.98,5.28,187.6,23.0,2.88,False,,3.9,32.7,75.0,2026-11-03,False,False,7,NEUTRAL,5.85,105.6,0.21,32.2,,,,2026-08-20T05:00:25.342322,OMXCPH,31.4,6.0,-2.0,0.0,5.0,0.52,0.0,CONFIRMED_UPTREND,,,,0,,False,0,,False,,,,sideways,stage1,VIGILAR,Construyendo base (lateral) — espera la reconquista de las medias
