ticker,vcp_score,vcp_quality,stage,consolidation_quality,ml_score,company_name,fundamental_score,sector,industry,earnings_quality_score,growth_acceleration_score,relative_strength_score,financial_health_score,catalyst_timing_score,current_price,market_cap,rs_line_score,rs_line_percentile,rs_line_at_new_high,rs_line_trend,eps_growth_yoy,eps_accelerating,eps_accel_quarters,rev_growth_yoy,rev_accelerating,rev_accel_quarters,short_percent_float,short_ratio,short_squeeze_potential,fifty_two_week_high,proximity_to_52w_high,trend_template_score,trend_template_pass,health_details,earnings_details,target_price_analyst,target_price_analyst_high,target_price_analyst_low,analyst_count,analyst_recommendation,analyst_upside_pct,target_price_dcf,target_price_dcf_upside_pct,target_price_pe,target_price_pe_upside_pct,fcf_yield_pct,fcf_per_share,dividend_yield_pct,payout_ratio_pct,five_yr_avg_dividend_yield_pct,buyback_active,shares_change_pct,interest_coverage,analyst_revision_momentum,days_to_earnings,earnings_date,earnings_warning,earnings_catalyst,piotroski_score,piotroski_label,ebit_ev_yield,roic_greenblatt,peg_ratio,sentiment,put_call_ratio,flow_score,unusual_calls,unusual_puts,super_score_ultimate,vcp_contribution,ml_contribution,fundamental_contribution,score_timestamp,data_as_of_date,market_regime,market_recommendation,ma_filter_pass,ma_filter_score,ma_filter_reason,ad_signal,ad_score,ad_reason,float_category,shares_outstanding_millions,filter_penalty,super_score_before_filters,rs_line_score_fund,rs_line_at_new_high_fund,rs_line_trend_fund,rs_line_percentile_fund,rs_line_bonus,eps_accelerating_fund2,eps_accel_quarters_fund2,rev_accelerating_fund2,rev_accel_quarters_fund2,canslim_a_bonus,industry_group_rank,industry_group_total,industry_group_percentile,industry_group_label,industry_group_rs,industry_bonus,short_bonus,proximity_bonus,trend_bonus,options_bonus,institutional_bonus,insider_bonus,profitability_penalty,negative_roe,filters_passed,value_score,sector_bonus,mr_bonus,fcf_bonus,dividend_bonus,buyback_bonus,revision_bonus,target_change_7d_pct,target_change_30d_pct,upgrade_days_14d,downgrade_days_14d,target_revision_bonus,risk_reward_ratio,rr_bonus,piotroski_bonus,magic_formula_rank,hedge_fund_count,hedge_fund_names,oe_ai_adjustment,oe_ai_verdict,cerebro_signal,cerebro_score_adj,days_in_list,ml_win_probability,ml_win_label,momentum_score,upside_triangulated_pct,upside_divergence_pts,upside_divergence,tier,quality,validation_status,validation_score,validation_reason,price_vs_ath,recent_news_sentiment,analyst_consensus,valuation_concern,is_stage2,ma_score,atr_ratio,volume_dryup,pct_from_52w_high,pct_from_52w_low,relative_strength_6m,trend_direction,tech_stage,entry_readiness,entry_readiness_reason
IDXX,0.0,,,,10.7,"IDEXX Laboratories, Inc.",57.5,Healthcare,Diagnostics & Research,65.0,60.0,24.0,85.0,55.0,570.25,44983029760.0,15.0,13.1,False,down,-5.3,True,1.0,2.8,True,1.0,3.1,3.5,False,769.98,-25.9,1.0,False,"{'roe_pct': 72.9, 'debt_to_equity': 0.71, 'current_ratio': 1.12, 'operating_margin_pct': 31.8}","{'eps_growth_yoy': -5.3, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 24.6}",709.14,805.0,470.0,14.0,none,24.4,262.09,-54.0,236.33,-58.6,1.75,9.97,,,,True,-2.59,36.2,8.6,27.0,2026-08-04,False,False,8.0,STRONG,2.97,120.0,2.01,,,,,,0.5,0.0,3.2,17.2,2026-07-08 06:40:54,2026-07-08,CONFIRMED_UPTREND,TRADE,False,0,Price below 150/200 MA - weak trend,ACCUMULATION,60,"Moderate accumulation (1.1x ratio, 52% up volume)",HIGH_FLOAT,78.6,20.0,20.5,15.0,False,down,13.1,0.0,True,1.0,True,1.0,5.0,17.0,29.0,44.8,Bajo 50%,28.0,0.0,0.0,0.0,-5.0,0.0,0.0,0.0,0.0,False,2/3,39.535,8.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,3.05,0.0,10.0,75.0,0,,-8,RELIABLE/AVOID (-8),WATCH,0.0,22,0.1072,BAJA,0.0,-54.0,80.7,ALTA,⚪ WEAK,🟡 Average,,,,,,,,False,1,1.02,False,-25.94,12.5,-25.71,sideways,stage1,VIGILAR,Construyendo base (lateral) — espera la reconquista de las medias
AON,0.0,,,,15.9,Aon plc,79.3,Financial Services,Insurance Brokers,100.0,90.0,44.0,80.0,60.0,359.82,76849258496.0,35.0,35.3,False,up,109.3,False,0.0,21.2,True,2.0,1.7,2.4,False,381.0,-5.6,3.0,False,"{'roe_pct': 46.4, 'debt_to_equity': 1.55, 'current_ratio': 1.07, 'operating_margin_pct': 35.8}","{'eps_growth_yoy': 109.3, 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 22.5}",385.26,436.0,298.0,19.0,buy,7.1,597.35,66.0,497.29,38.2,4.35,15.65,0.92,16.4,0.76,True,-1.63,7.4,19.0,16.0,2026-07-24,False,True,8.0,STRONG,6.11,141.9,0.62,BEARISH,999.0,50.0,0.0,1.0,4.600000000000001,0.0,4.8,23.8,2026-07-08 06:40:54,2026-07-08,CONFIRMED_UPTREND,TRADE,False,33,150 MA below 200 MA - not in Stage 2,ACCUMULATION,60,"Moderate accumulation (1.1x ratio, 52% up volume)",MEGA_FLOAT,210.9,23.0,28.6,35.0,False,up,35.3,2.0,False,0.0,True,2.0,2.0,18.0,29.0,41.4,Bajo 50%,27.7,0.0,0.0,3.0,0.0,-8.0,0.0,0.0,0.0,False,2/3,39.415,0.0,0.0,3.0,0.0,3.0,5.0,0.76,0.0,1.0,0.0,0.0,0.89,-3.0,10.0,12.0,0,,-8,RELIABLE/AVOID (-8),WATCH,3.0,44,0.1587,BAJA,16.93,38.2,-45.0,,⚪ WEAK,🟡 Average,,,,,,,,False,1,1.322,False,-5.11,18.44,-6.6,sideways,stage1,VIGILAR,Construyendo base (lateral) — espera la reconquista de las medias
STZ,0.0,,,,50.0,"Constellation Brands, Inc.",60.9,Consumer Defensive,Beverages - Brewers,100.0,40.0,27.0,60.0,65.0,131.76,22505181184.0,15.0,2.3,False,down,40.3,True,1.0,-1.9,True,1.0,5.0,3.5,False,178.14,-26.0,1.0,False,"{'roe_pct': 23.7, 'debt_to_equity': 1.23, 'current_ratio': 0.91, 'operating_margin_pct': 35.9}","{'eps_growth_yoy': 40.3, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 20.1}",171.0,209.0,115.0,23.0,buy,29.8,549.0,316.7,317.4,140.9,9.82,12.95,3.15,39.0,1.73,True,-3.74,8.2,21.5,89.0,2026-10-05,False,False,6.0,NEUTRAL,8.24,29.4,0.35,,,,,,5.100000000000001,0.0,,18.3,2026-07-08 06:40:54,2026-07-08,CONFIRMED_UPTREND,TRADE,False,33,Price below 150/200 MA - weak trend,NEUTRAL,40,"No clear pattern (0.8x ratio, 44% up volume)",HIGH_FLOAT,153.8,22.0,26.1,15.0,False,down,2.3,0.0,True,1.0,True,1.0,5.0,,29.0,,Sin datos suficientes,2.3,0.0,1.0,0.0,-5.0,0.0,0.0,0.0,0.0,False,1/3,38.86,0.0,0.0,8.0,5.0,3.0,5.0,-2.23,-2.89,0.0,1.0,-1.5,3.72,0.0,2.0,47.0,1,Berkshire Hathaway (Buffett),-8,RELIABLE/AVOID (-8),,0.0,33,,,0.0,140.9,-199.0,,⚪ WEAK,🟡 Average,,,,,,,,False,1,1.159,False,-24.03,5.58,-15.62,downtrend,stage1,ESPERAR,En caída (bajo MA200 descendente) — espera a que haga suelo
WMT,64.5625,Excellent,Stage Unknown,16.595146269194565,32.1,Walmart Inc.,49.1,Consumer Defensive,Discount Stores,55.0,50.0,27.0,55.0,65.0,111.54,887644160000.0,15.0,6.4,False,down,-24.1,True,1.0,0.2,False,0.0,1.9,3.2,False,135.16,-17.5,4.0,False,"{'roe_pct': 24.1, 'debt_to_equity': 0.75, 'current_ratio': 0.77, 'operating_margin_pct': 4.2}","{'eps_growth_yoy': -24.1, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 3.1}",138.59,155.0,81.0,41.0,buy,24.2,24.67,-77.9,55.68,-50.1,0.77,0.86,0.89,33.5,1.26,True,-0.63,11.7,19.4,43.0,2026-08-20,False,False,7.0,NEUTRAL,3.36,20.6,1.75,BULLISH,0.4,100.0,12.0,7.0,24.200000000000003,25.8,9.6,14.7,2026-07-08 06:40:54,2026-07-08,CONFIRMED_UPTREND,TRADE,False,66,Price below 150/200 MA - weak trend,DISTRIBUTION,25,"Moderate distribution (0.6x ratio, 37% up volume)",MEGA_FLOAT,4374.6,30.0,50.2,15.0,False,down,6.4,0.0,True,1.0,False,0.0,2.0,29.0,29.0,3.4,Bottom 25%,7.0,-3.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,False,1/3,48.245,0.0,0.0,0.0,0.0,3.0,5.0,0.0,0.48,0.0,0.0,0.0,3.02,0.0,5.0,115.0,0,,2,RELIABLE/WATCH (+2),WATCH,0.0,42,0.3212,MEDIA,37.19125,-50.1,88.2,ALTA,⚪ WEAK,🟡 Average,,,,,,,,False,2,1.099,False,-17.48,19.36,-9.95,sideways,stage4,ESPERAR,En caída (bajo MA200 descendente) — espera a que haga suelo
NYT,0.0,,,,56.1,New York Times Company (The),60.0,Communication Services,Publishing,70.0,50.0,35.0,90.0,60.0,73.72,11932518400.0,35.0,34.4,False,down,6.0,False,0.0,3.8,False,0.0,8.0,7.5,True,87.1,-15.4,5.0,False,"{'roe_pct': 19.7, 'debt_to_equity': 0.02, 'current_ratio': 1.6, 'operating_margin_pct': 13.1}","{'eps_growth_yoy': 6.0, 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 13.3}",83.44,95.0,66.0,9.0,buy,13.2,102.9,39.6,70.2,-4.8,3.28,2.43,1.26,40.8,0.92,True,-1.36,525.6,80.0,28.0,2026-08-05,False,False,8.0,STRONG,3.99,52.8,0.29,,,,,,13.799999999999995,0.0,16.8,18.0,2026-07-08 06:40:54,2026-07-08,CONFIRMED_UPTREND,TRADE,False,83,Price below 150/200 MA - weak trend,DISTRIBUTION,35,"Moderate distribution (0.7x ratio, 40% up volume)",HIGH_FLOAT,134.7,27.0,34.8,35.0,False,down,34.4,0.0,False,0.0,False,0.0,0.0,,29.0,,Sin datos suficientes,34.4,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,False,1/3,37.705,-3.0,0.0,3.0,0.0,3.0,5.0,-0.79,-1.7,0.0,2.0,0.0,1.65,2.0,10.0,71.0,1,Berkshire Hathaway (Buffett),-8,RELIABLE/AVOID (-8),,0.0,44,0.561,ALTA,10.5,13.2,-4.2,,⚪ WEAK,🟡 Average,,,,,,,,False,2,0.939,False,-15.36,45.71,-3.59,sideways,stage2,ENTRADA,Stage 2: sobre MA200 ascendente sin sobreextensión — suelo confirmado
BAC,0.0,,,,3.2,Bank of America Corporation,72.2,Financial Services,Banks - Diversified,95.0,60.0,64.7,65.0,60.0,59.86,424801927168.0,80.0,83.2,False,up,20.6,True,1.0,14.4,False,0.0,0.0,0.0,False,60.83,-1.6,8.0,True,"{'roe_pct': 10.6, 'operating_margin_pct': 36.0}","{'eps_growth_yoy': 20.6, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 29.0}",65.31,71.0,58.0,21.0,strong_buy,9.1,,,98.33,64.3,,,1.87,27.3,2.35,True,-5.92,,24.4,6.0,2026-07-14,True,False,5.0,NEUTRAL,,,0.48,,,,,,41.6,0.0,1.0,21.7,2026-07-08 06:40:54,2026-07-08,CONFIRMED_UPTREND,TRADE,True,100,Passes Minervini Template (6/6 criteria),ACCUMULATION,60,"Moderate accumulation (1.2x ratio, 53% up volume)",MEGA_FLOAT,7069.1,3.0,22.6,80.0,False,up,83.2,5.0,True,1.0,False,0.0,2.0,,29.0,,Sin datos suficientes,83.2,0.0,0.0,5.0,10.0,0.0,0.0,0.0,0.0,False,3/3,45.53999999999999,0.0,0.0,0.0,3.0,3.0,5.0,2.08,3.4,1.0,0.0,1.5,1.14,0.0,0.0,,1,Berkshire Hathaway (Buffett),0,UNRELIABLE/INSUFFICIENT (0),,0.0,44,0.0317,BAJA,37.22,36.7,-55.2,,⚪ WEAK,🟡 Average,AVOID,35.0,Near ATH (-1.6% from high) - poor entry point,-1.6,NEUTRAL,STRONG_BUY,False,True,3,0.975,False,-1.59,35.97,-3.49,uptrend,stage3,VIGILAR,Extendida cerca de máximos — espera un pullback
SYK,0.0,,,,15.9,Stryker Corporation,47.5,Healthcare,Medical Devices,50.0,30.0,36.0,75.0,65.0,329.74,126409375744.0,15.0,23.4,False,down,-15.7,False,0.0,-0.0,False,0.0,1.7,2.2,False,404.87,-18.6,2.0,False,"{'roe_pct': 15.2, 'debt_to_equity': 0.66, 'current_ratio': 2.11, 'operating_margin_pct': 17.8}","{'eps_growth_yoy': -15.7, 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 13.2}",386.6,465.0,315.0,25.0,buy,17.2,265.54,-19.5,122.69,-62.8,3.45,11.37,1.08,39.8,0.99,False,,35.5,14.2,22.0,2026-07-30,False,False,5.0,NEUTRAL,3.69,47.3,1.39,,,,,,0.0,0.0,4.8,14.2,2026-07-08 06:40:54,2026-07-08,CONFIRMED_UPTREND,TRADE,False,16,Price below 150/200 MA - weak trend,ACCUMULATION,60,"Moderate accumulation (1.1x ratio, 51% up volume)",MEGA_FLOAT,347.6,23.0,19.0,15.0,False,down,23.4,0.0,False,0.0,False,0.0,0.0,22.0,29.0,27.6,Bajo 50%,19.7,0.0,0.0,0.0,-5.0,0.0,0.0,0.0,0.0,False,2/3,44.795,8.0,0.0,3.0,0.0,0.0,3.0,-0.05,-0.85,0.0,0.0,0.0,2.15,2.0,0.0,88.0,0,,0,MIXED/WATCH (0),,0.0,15,0.1587,BAJA,0.0,-19.5,58.4,ALTA,⚪ WEAK,🔴 Weak,,,,,,,,False,1,1.269,False,-17.73,17.66,-14.25,sideways,stage4,ESPERAR,En caída (bajo MA200 descendente) — espera a que haga suelo
BRO,83.525,Excellent,Stage 2 (Uptrend),22.068235464076867,4.5,"Brown & Brown, Inc.",73.5,Financial Services,Insurance Brokers,100.0,90.0,24.0,75.0,50.0,69.27,23478915072.0,15.0,19.3,False,flat,84.4,True,2.0,50.5,True,1.0,6.5,5.7,False,108.36,-36.1,1.0,False,"{'roe_pct': 11.9, 'debt_to_equity': 0.64, 'current_ratio': 1.02, 'operating_margin_pct': 47.2}","{'eps_growth_yoy': 84.4, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 2, 'profit_margin_pct': 18.4}",72.75,90.0,55.0,16.0,hold,5.0,66.09,-4.6,31.1,-55.1,6.48,4.49,0.94,20.5,0.65,True,-1.61,5.0,-3.2,19.0,2026-07-27,False,True,4.0,NEUTRAL,5.48,175.4,,,,,,,35.8,33.4,1.3,22.1,2026-07-08 06:40:54,2026-07-08,CONFIRMED_UPTREND,TRADE,False,0,Price below 150/200 MA - weak trend,NEUTRAL,40,"No clear pattern (1.0x ratio, 48% up volume)",MEGA_FLOAT,292.0,25.0,56.8,15.0,False,flat,19.3,0.0,True,2.0,True,1.0,8.0,18.0,29.0,41.4,Bajo 50%,27.7,0.0,1.0,0.0,-5.0,0.0,0.0,0.0,0.0,False,1/3,44.125,0.0,0.0,6.0,0.0,3.0,0.0,1.31,-0.34,1.0,0.0,1.5,0.62,-3.0,0.0,13.0,0,,0,MIXED/WATCH (0),BEST,5.0,42,0.0445,BAJA,41.6125,-4.6,34.8,MEDIA,⚪ WEAK,🔴 Weak,,,,,,,,False,1,1.222,False,-35.5,28.73,-22.17,sideways,stage4,ESPERAR,En caída (bajo MA200 descendente) — espera a que haga suelo
FICO,0.0,,,,29.9,Fair Isaac Corporation,76.4,Technology,Software - Application,100.0,90.0,34.7,70.0,65.0,1300.27,30154440704.0,35.0,25.7,False,up,45.5,True,2.0,28.9,True,2.0,10.5,6.1,True,1998.01,-34.9,2.0,False,"{'current_ratio': 2.22, 'operating_margin_pct': 58.2}","{'eps_growth_yoy': 45.5, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 2, 'profit_margin_pct': 33.7}",1529.55,2400.0,707.0,20.0,buy,17.6,1335.91,2.7,955.8,-26.5,2.42,31.5,,,0.09,True,-6.01,7.2,69.0,21.0,2026-07-29,False,True,7.0,NEUTRAL,2.79,996.8,0.35,,,,,,19.9,0.0,9.0,22.9,2026-07-08 06:40:54,2026-07-08,CONFIRMED_UPTREND,TRADE,False,16,Price below 150/200 MA - weak trend,ACCUMULATION,65,"Moderate accumulation (1.4x ratio, 57% up volume)",LOW_FLOAT,22.5,20.0,31.9,35.0,False,up,25.7,2.0,True,2.0,True,2.0,8.0,21.0,29.0,31.0,Bajo 50%,19.9,0.0,3.0,0.0,-5.0,0.0,0.0,0.0,0.0,False,2/3,39.055,0.0,0.0,0.0,0.0,3.0,5.0,0.07,0.13,0.0,0.0,0.0,2.2,2.0,5.0,50.0,0,,-5,MIXED/AVOID (-5),WATCH,6.0,42,0.2993,BAJA,0.1400000000000005,2.7,29.5,MEDIA,⚪ WEAK,🔴 Weak,,,,,,,,False,1,0.783,False,-34.92,49.45,-30.66,sideways,stage4,ESPERAR,En caída (bajo MA200 descendente) — espera a que haga suelo
7741.T,0.0,,,,12.2,HOYA CORP,58.2,Healthcare,Medical Instruments & Supplies,60.0,50.0,35.0,95.0,65.0,24175.0,8086888120320.0,,,,,,,0.0,,,0.0,,,False,30400.0,-20.5,5.0,False,"{'roe_pct': 25.1, 'debt_to_equity': 0.04, 'current_ratio': 4.81, 'operating_margin_pct': 27.3}",{'profit_margin_pct': 26.7},30380.0,34000.0,23100.0,15.0,strong_buy,25.7,9051.9,-62.6,7437.1,-69.2,2.11,508.94,1.15,39.7,0.75,,,,7.5,22.0,2026-07-31,False,False,6.0,NEUTRAL,4.09,33.1,4.72,,,,,,3.0,0.0,3.7,17.5,2026-07-08 06:40:54,2026-07-08,CONFIRMED_UPTREND,TRADE,False,83,Price below 150/200 MA - weak trend,DISTRIBUTION,35,"Moderate distribution (0.7x ratio, 41% up volume)",MEGA_FLOAT,334.5,30.0,21.1,,,,,0.0,,0.0,,0.0,0.0,15.0,29.0,51.7,Medio,30.4,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,False,1/3,43.64,8.0,0.0,0.0,0.0,0.0,3.0,0.0,0.89,0.0,0.0,0.0,3.21,0.0,2.0,89.0,0,,0,MIXED/INSUFFICIENT (0),,0.0,28,0.1224,BAJA,10.32,-62.6,91.6,ALTA,⚪ WEAK,🔴 Weak,,,,,,,,False,2,1.047,False,-21.35,45.13,-7.72,sideways,stage4,ESPERAR,En caída (bajo MA200 descendente) — espera a que haga suelo
QSR,0.0,,,,3.2,Restaurant Brands International,61.0,Consumer Cyclical,Restaurants,100.0,30.0,47.6,50.0,65.0,73.94,33741551616.0,35.0,26.5,False,down,77.9,True,1.0,-6.1,False,0.0,6.1,5.5,False,81.96,-9.8,5.0,False,"{'roe_pct': 28.1, 'debt_to_equity': 2.96, 'current_ratio': 0.99, 'operating_margin_pct': 25.9}","{'eps_growth_yoy': 77.9, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 10.0}",85.67,100.0,78.0,24.0,buy,15.9,201.66,172.7,94.2,27.4,4.89,4.76,3.55,80.7,3.41,True,-0.09,4.6,100.0,29.0,2026-08-06,False,False,6.0,NEUTRAL,5.27,51.7,0.17,,,,,,22.3,0.0,1.0,18.3,2026-07-08 06:40:54,2026-07-08,CONFIRMED_UPTREND,TRADE,True,83,Passes Minervini Template (5/6 criteria),ACCUMULATION,60,"Moderate accumulation (1.1x ratio, 51% up volume)",MEGA_FLOAT,298.3,3.0,19.3,35.0,False,down,26.5,0.0,True,1.0,False,0.0,2.0,25.0,29.0,17.2,Bottom 25%,16.0,-3.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,False,3/3,34.56,0.0,0.0,3.0,0.0,3.0,5.0,-0.29,-0.3,0.0,0.0,0.0,1.99,2.0,2.0,49.0,1,Pershing Square (Ackman),-8,RELIABLE/AVOID (-8),,0.0,40,0.0317,BAJA,19.6,27.4,-84.1,,⚪ WEAK,🔴 Weak,,,,,,,,False,2,1.09,False,-8.96,25.03,3.49,sideways,stage2,ENTRADA,Stage 2: sobre MA200 ascendente sin sobreextensión — suelo confirmado
BRK-B,0.0,,,,4.6,Berkshire Hathaway Inc. New,72.5,Financial Services,Insurance - Diversified,100.0,60.0,44.0,85.0,60.0,504.0,1087054282752.0,35.0,30.9,False,up,119.6,False,0.0,10.5,False,0.0,1.0,2.3,False,516.85,-2.5,3.0,False,"{'roe_pct': 10.5, 'debt_to_equity': 0.18, 'current_ratio': 2.88, 'operating_margin_pct': 14.4}","{'eps_growth_yoy': 119.6, 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 19.3}",520.33,570.0,481.0,3.0,buy,3.2,1856.94,268.4,1007.7,99.9,5.63,43.79,,,,True,-0.02,14.4,83.7,24.0,2026-08-01,False,False,4.0,NEUTRAL,,,0.2,,,,,,8.100000000000001,0.0,1.4,21.8,2026-07-08 06:40:54,2026-07-08,CONFIRMED_UPTREND,TRADE,False,33,150 MA below 200 MA - not in Stage 2,NEUTRAL,40,"No clear pattern (1.0x ratio, 49% up volume)",MICRO_FLOAT,1.2,22.0,23.1,35.0,False,up,30.9,2.0,False,0.0,False,0.0,0.0,,29.0,,Sin datos suficientes,30.9,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,False,1/3,42.53,0.0,0.0,6.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.4,-3.0,0.0,,0,,0,UNRELIABLE/INSUFFICIENT (0),BEST,5.0,44,0.0462,BAJA,22.25,99.9,-181.0,,⚪ WEAK,🔴 Weak,,,,,,,,False,1,1.036,False,-2.49,10.72,-8.2,sideways,stage1,VIGILAR,Construyendo base (lateral) — espera la reconquista de las medias
VRSK,88.6842105263158,Excellent,Stage 2 Strong,25.24638216364912,16.2,"Verisk Analytics, Inc.",52.5,Industrials,Consulting Services,65.0,50.0,24.0,65.0,60.0,192.25,25188947968.0,15.0,16.9,False,up,-7.5,True,1.0,1.3,False,0.0,7.8,4.4,False,307.91,-37.6,1.0,False,"{'current_ratio': 1.02, 'operating_margin_pct': 45.0}","{'eps_growth_yoy': -7.5, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 29.3}",220.47,275.0,185.0,17.0,buy,14.7,114.49,-40.4,67.1,-65.1,3.75,7.21,1.07,28.2,0.63,True,-8.14,7.7,3.4,21.0,2026-07-29,False,True,7.0,NEUTRAL,4.58,113.1,4.62,,,,,,29.1,35.5,4.9,15.8,2026-07-08 06:40:54,2026-07-08,CONFIRMED_UPTREND,TRADE,False,0,Price below 150/200 MA - weak trend,DISTRIBUTION,35,"Moderate distribution (0.8x ratio, 42% up volume)",HIGH_FLOAT,130.6,27.0,56.1,15.0,False,up,16.9,2.0,True,1.0,False,0.0,2.0,13.0,29.0,58.6,Medio,33.4,0.0,1.0,0.0,-5.0,0.0,0.0,0.0,0.0,False,1/3,34.510000000000005,5.0,0.0,3.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.84,2.0,5.0,35.0,0,,-8,RELIABLE/AVOID (-8),BEST,8.0,35,0.1615,BAJA,42.0921052631579,-40.4,67.4,ALTA,⚪ WEAK,🔴 Weak,,,,,,,,False,1,1.044,False,-37.0,23.62,-21.73,sideways,stage4,ESPERAR,En caída (bajo MA200 descendente) — espera a que haga suelo
MSI,0.0,,,,45.9,"Motorola Solutions, Inc.",44.9,Technology,Communication Equipment,50.0,30.0,39.6,60.0,55.0,424.21,70416982016.0,15.0,20.6,False,down,-28.7,False,0.0,-1.8,False,0.0,2.1,2.6,False,492.22,-13.8,3.0,False,"{'roe_pct': 99.3, 'debt_to_equity': 3.74, 'current_ratio': 1.07, 'operating_margin_pct': 19.8}","{'eps_growth_yoy': -28.7, 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 17.6}",506.55,530.0,470.0,11.0,none,19.4,160.9,-62.1,123.9,-70.8,2.58,10.93,1.14,37.1,1.12,True,-1.23,7.7,-6.9,22.0,2026-07-30,False,False,6.0,NEUTRAL,4.01,161.2,,,,,,,8.2,0.0,13.8,13.5,2026-07-08 06:40:54,2026-07-08,CONFIRMED_UPTREND,TRADE,False,33,150 MA below 200 MA - not in Stage 2,NEUTRAL,40,"No clear pattern (0.9x ratio, 47% up volume)",HIGH_FLOAT,165.2,22.0,27.2,15.0,False,down,20.6,0.0,False,0.0,False,0.0,0.0,,29.0,,Sin datos suficientes,20.6,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,False,1/3,34.255,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.42,2.0,2.0,38.0,0,,-8,RELIABLE/AVOID (-8),,0.0,5,0.459,ALTA,13.49,-62.1,85.8,ALTA,⚪ WEAK,🔴 Weak,,,,,,,,False,1,1.006,False,-12.98,18.71,2.18,sideways,stage1,VIGILAR,Construyendo base (lateral) — espera la reconquista de las medias
VEEV,0.0,,,,10.7,Veeva Systems Inc.,74.0,Healthcare,Health Information Services,100.0,80.0,24.0,85.0,65.0,192.3,31237847040.0,15.0,20.0,False,up,30.3,True,1.0,11.9,True,2.0,5.1,2.8,False,310.5,-38.1,1.0,False,"{'roe_pct': 13.9, 'debt_to_equity': 0.01, 'current_ratio': 4.74, 'operating_margin_pct': 30.9}","{'eps_growth_yoy': 30.3, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 28.4}",244.59,350.0,165.0,27.0,buy,27.2,183.94,-4.3,82.49,-57.1,4.03,7.75,,,,True,-0.73,,14.6,56.0,2026-09-02,False,False,7.0,NEUTRAL,3.81,14.1,1.31,BULLISH,0.0,80.0,1.0,0.0,8.0,0.0,3.2,22.2,2026-07-08 06:40:54,2026-07-08,CONFIRMED_UPTREND,TRADE,False,0,Price below 150/200 MA - weak trend,DISTRIBUTION,35,"Moderate distribution (0.7x ratio, 42% up volume)",HIGH_FLOAT,149.0,27.0,25.4,15.0,False,up,20.0,2.0,True,1.0,True,2.0,5.0,,29.0,,Sin datos suficientes,20.0,0.0,1.0,0.0,-5.0,5.0,0.0,0.0,0.0,False,1/3,34.13499999999999,8.0,0.0,3.0,0.0,3.0,3.0,0.0,-1.49,0.0,0.0,0.0,3.4,0.0,5.0,111.0,0,,-8,RELIABLE/AVOID (-8),,0.0,44,0.1074,BAJA,0.0,-4.3,57.9,ALTA,⚪ WEAK,🔴 Weak,,,,,,,,False,1,1.045,False,-38.07,29.89,-22.41,sideways,stage4,ESPERAR,En caída (bajo MA200 descendente) — espera a que haga suelo
