ticker,vcp_score,vcp_quality,stage,consolidation_quality,ml_score,company_name,fundamental_score,sector,industry,earnings_quality_score,growth_acceleration_score,relative_strength_score,financial_health_score,catalyst_timing_score,current_price,market_cap,rs_line_score,rs_line_percentile,rs_line_at_new_high,rs_line_trend,eps_growth_yoy,eps_accelerating,eps_accel_quarters,rev_growth_yoy,rev_accelerating,rev_accel_quarters,short_percent_float,short_ratio,short_squeeze_potential,fifty_two_week_high,proximity_to_52w_high,trend_template_score,trend_template_pass,health_details,earnings_details,target_price_analyst,target_price_analyst_high,target_price_analyst_low,analyst_count,analyst_recommendation,analyst_upside_pct,target_price_dcf,target_price_dcf_upside_pct,target_price_pe,target_price_pe_upside_pct,fcf_yield_pct,fcf_per_share,dividend_yield_pct,payout_ratio_pct,five_yr_avg_dividend_yield_pct,buyback_active,shares_change_pct,interest_coverage,analyst_revision_momentum,days_to_earnings,earnings_date,earnings_warning,earnings_catalyst,piotroski_score,piotroski_label,ebit_ev_yield,roic_greenblatt,peg_ratio,sentiment,put_call_ratio,flow_score,unusual_calls,unusual_puts,super_score_ultimate,vcp_contribution,ml_contribution,fundamental_contribution,score_timestamp,data_as_of_date,market_regime,market_recommendation,ma_filter_pass,ma_filter_score,ma_filter_reason,ad_signal,ad_score,ad_reason,float_category,shares_outstanding_millions,filter_penalty,super_score_before_filters,rs_line_score_fund,rs_line_at_new_high_fund,rs_line_trend_fund,rs_line_percentile_fund,rs_line_bonus,eps_accelerating_fund2,eps_accel_quarters_fund2,rev_accelerating_fund2,rev_accel_quarters_fund2,canslim_a_bonus,industry_group_rank,industry_group_total,industry_group_percentile,industry_group_label,industry_group_rs,industry_bonus,short_bonus,proximity_bonus,trend_bonus,options_bonus,institutional_bonus,insider_bonus,profitability_penalty,negative_roe,filters_passed,value_score,sector_bonus,fcf_bonus,dividend_bonus,buyback_bonus,revision_bonus,target_change_7d_pct,target_change_30d_pct,upgrade_days_14d,downgrade_days_14d,target_revision_bonus,upside_triangulated_pct,upside_divergence_pts,upside_divergence,risk_reward_ratio,rr_bonus,piotroski_bonus,magic_formula_rank,hedge_fund_count,hedge_fund_names,oe_ai_adjustment,oe_ai_verdict,cerebro_signal,cerebro_score_adj,days_in_list,ml_win_probability,ml_win_label,momentum_score,tier,quality,validation_status,validation_score,validation_reason,price_vs_ath,recent_news_sentiment,analyst_consensus,valuation_concern,why_cheap,why_cheap_resumen,why_cheap_fuentes,is_stage2,ma_score,atr_ratio,volume_dryup,pct_from_52w_high,pct_from_52w_low,relative_strength_6m,trend_direction,tech_stage,entry_readiness,entry_readiness_reason
QSR,0.0,,,,44.8,Restaurant Brands International,70.8,Consumer Cyclical,Restaurants,100.0,60.0,50.3,65.0,60.0,79.55,36442730496.0,35.0,49.2,False,up,58.9,True,2.0,2.9,True,1.0,5.9,6.7,False,81.96,-2.9,6.0,False,"{'roe_pct': 34.8, 'debt_to_equity': 2.9, 'current_ratio': 1.01, 'operating_margin_pct': 27.7}","{'eps_growth_yoy': 58.9, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 2, 'profit_margin_pct': 13.1}",85.65,104.0,78.0,23.0,buy,7.7,,,,,4.7,4.91,3.37,63.8,3.41,True,-0.47,5.2,151.2,69.0,2026-10-29,False,False,6.0,NEUTRAL,5.03,51.7,0.12,,,,,,48.7,0.0,13.4,21.2,2026-08-21 04:49:01,2026-08-21,CONFIRMED_UPTREND,TRADE,True,100,Passes Minervini Template (6/6 criteria),STRONG_ACCUMULATION,75,"Strong institutional buying (1.7x ratio, 60% up volume)",MEGA_FLOAT,317.7,3.0,34.7,35.0,False,up,49.2,2.0,True,2.0,True,1.0,8.0,23.0,29.0,24.1,Bottom 25%,23.7,-3.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,False,3/3,48.56,0.0,3.0,5.0,3.0,5.0,-0.1,0.42,1.0,0.0,0.0,,,,0.96,-3.0,2.0,50.0,1,Pershing Square (Ackman),0,MIXED/INSUFFICIENT (0),,0.0,46,0.4484,BAJA,29.58,⚪ WEAK,🟡 Average,,,,,,,,,,,True,3,1.015,False,-2.05,34.51,7.67,uptrend,stage3,VIGILAR,Extendida cerca de máximos — espera un pullback
OXY,0.0,,,,44.5,Occidental Petroleum Corporation,75.6,Energy,Oil & Gas E&P,100.0,70.0,50.3,80.0,60.0,61.52,61497692160.0,35.0,49.4,False,up,259.2,True,2.0,21.8,False,0.0,0.0,0.0,False,67.45,-8.8,7.0,True,"{'roe_pct': 10.6, 'debt_to_equity': 0.35, 'current_ratio': 1.41, 'operating_margin_pct': 45.4}","{'eps_growth_yoy': 259.2, 'positive_quarters': 3, 'earnings_accelerating': True, 'eps_accel_quarters': 2, 'profit_margin_pct': 30.3}",66.48,79.0,55.0,23.0,buy,8.1,160.71,161.2,104.1,69.2,6.16,3.79,1.86,29.5,1.14,True,-0.19,6.2,675.4,80.0,2026-11-09,False,False,4.0,NEUTRAL,5.11,6.4,0.02,,,,,,48.0,0.0,13.3,22.7,2026-08-21 04:49:01,2026-08-21,CONFIRMED_UPTREND,TRADE,True,100,Passes Minervini Template (6/6 criteria),NEUTRAL,40,"No clear pattern (1.0x ratio, 49% up volume)",MEGA_FLOAT,995.6,5.0,36.0,35.0,False,up,49.4,2.0,True,2.0,False,0.0,5.0,,29.0,,Sin datos suficientes,49.4,0.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,False,2/3,47.465,0.0,6.0,3.0,3.0,5.0,0.59,3.45,1.0,0.0,0.0,69.2,-107.1,,1.01,0.0,0.0,92.0,1,Berkshire Hathaway (Buffett),0,MIXED/INSUFFICIENT (0),,0.0,29,0.4455,BAJA,27.06,⚪ WEAK,🟡 Average,,,,,,,,,,,True,3,0.834,False,-8.37,60.05,8.59,uptrend,stage2,ENTRADA,Stage 2: sobre MA200 ascendente sin sobreextensión — suelo confirmado
IDXX,0.0,,,,44.5,"IDEXX Laboratories, Inc.",74.0,Healthcare,Diagnostics & Research,100.0,80.0,24.0,85.0,65.0,545.86,43003461632.0,15.0,2.5,False,down,23.2,True,2.0,10.1,True,2.0,2.8,3.2,False,769.98,-29.1,0.0,False,"{'roe_pct': 74.2, 'debt_to_equity': 0.68, 'current_ratio': 1.17, 'operating_margin_pct': 35.0}","{'eps_growth_yoy': 23.2, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 2, 'profit_margin_pct': 25.0}",698.92,805.0,470.0,13.0,buy,28.0,308.05,-43.6,243.06,-55.5,2.11,11.54,,,,True,-2.73,38.7,12.3,73.0,2026-11-02,False,False,8.0,STRONG,3.1,120.0,1.85,,,,,,21.5,0.0,13.3,22.2,2026-08-21 04:49:01,2026-08-21,CONFIRMED_UPTREND,TRADE,False,0,Price below 150/200 MA - weak trend,ACCUMULATION,65,"Moderate accumulation (1.3x ratio, 56% up volume)",HIGH_FLOAT,78.5,20.0,35.5,15.0,False,down,2.5,0.0,True,2.0,True,2.0,8.0,7.0,29.0,79.3,Top 25%,43.0,3.0,0.0,0.0,-5.0,0.0,0.0,0.0,0.0,False,2/3,47.125,0.0,0.0,0.0,3.0,3.0,0.0,-1.34,0.0,1.0,0.0,-43.6,77.6,ALTA,3.5,0.0,10.0,69.0,0,,0,MIXED/INSUFFICIENT (0),WATCH,3.0,46,0.4455,BAJA,0.0,⚪ WEAK,🟡 Average,,,,,,,,,,,False,0,0.995,False,-29.11,5.27,-24.03,downtrend,stage1,ESPERAR,En caída (bajo MA200 descendente) — espera a que haga suelo
DSGX,0.0,,,,25.1,The Descartes Systems Group Inc.,71.0,Technology,Software - Application,100.0,50.0,42.3,90.0,65.0,77.83,6669317120.0,15.0,16.4,False,flat,27.5,True,1.0,7.7,False,0.0,,5.3,False,109.0,-28.6,2.0,False,"{'roe_pct': 11.4, 'debt_to_equity': 0.0, 'current_ratio': 2.05, 'operating_margin_pct': 32.9}","{'eps_growth_yoy': 27.5, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 23.3}",99.79,126.0,82.0,14.0,buy,28.2,132.77,70.6,60.6,-22.1,4.02,3.13,,,,True,-0.31,243.4,34.1,20.0,2026-09-10,False,True,6.0,NEUTRAL,3.45,77.7,0.7,,,,,,0.0,0.0,7.5,21.3,2026-08-21 04:49:01,2026-08-21,CONFIRMED_UPTREND,TRADE,False,16,150 MA below 200 MA - not in Stage 2,DISTRIBUTION,35,"Moderate distribution (0.9x ratio, 44% up volume)",HIGH_FLOAT,85.5,27.0,28.8,15.0,False,flat,16.4,0.0,True,1.0,False,0.0,2.0,20.0,29.0,34.5,Bajo 50%,29.1,0.0,0.0,0.0,-5.0,0.0,0.0,0.0,0.0,False,1/3,47.055,8.0,3.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,28.2,4.0,,3.52,0.0,2.0,79.0,0,,0,MIXED/INSUFFICIENT (0),,0.0,21,0.251,BAJA,0.0,⚪ WEAK,🟡 Average,,,,,,,,,,,False,2,0.802,False,-28.6,24.41,8.13,sideways,stage1,VIGILAR,Construyendo base (lateral) — espera la reconquista de las medias
CNI,0.0,,,,37.2,Canadian National Railway Compa,72.4,Industrials,Railroads,85.0,70.0,71.9,60.0,60.0,128.23,77566320640.0,80.0,77.1,False,up,9.7,True,1.0,14.1,True,1.0,,2.9,False,131.55,-2.5,8.0,True,"{'roe_pct': 22.0, 'debt_to_equity': 1.04, 'current_ratio': 0.87, 'operating_margin_pct': 40.3}","{'eps_growth_yoy': 9.7, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 26.9}",141.01,154.48,115.6,13.0,buy,10.0,72.24,-43.7,57.53,-55.1,2.83,3.63,2.04,46.3,2.04,True,-3.88,7.8,7.1,70.0,2026-10-30,False,False,7.0,NEUTRAL,7.18,14.5,1.93,,,,,,59.9,0.0,11.2,21.7,2026-08-21 04:49:01,2026-08-21,CONFIRMED_UPTREND,TRADE,True,100,Passes Minervini Template (6/6 criteria),STRONG_ACCUMULATION,75,"Strong institutional buying (1.6x ratio, 61% up volume)",MEGA_FLOAT,603.2,3.0,32.9,80.0,False,up,77.1,5.0,True,1.0,True,1.0,5.0,1.0,29.0,100.0,Top 10%,77.9,5.0,0.0,5.0,10.0,0.0,0.0,0.0,0.0,False,3/3,46.120000000000005,0.0,0.0,3.0,3.0,3.0,0.79,8.99,2.0,0.0,0.0,-43.7,59.4,ALTA,1.25,2.0,5.0,64.0,0,,0,MIXED/INSUFFICIENT (0),WATCH,3.0,36,0.3725,BAJA,37.24,⚪ WEAK,🟡 Average,AVOID,35.0,Near ATH (-2.5% from high) - poor entry point,-2.5,NEUTRAL,BUY,False,,,,True,3,0.823,False,-2.52,42.98,8.41,uptrend,stage3,VIGILAR,Extendida cerca de máximos — espera un pullback
AUTO.L,0.0,,,,0.3,Autotrader Group plc,59.0,Communication Services,Internet Content & Information,60.0,50.0,50.0,90.0,50.0,527.4,4104221696.0,,,,,,,0.0,,,0.0,,,False,828.8,-36.4,0.0,False,"{'roe_pct': 60.2, 'debt_to_equity': 0.52, 'current_ratio': 1.73, 'operating_margin_pct': 62.2}",{'profit_margin_pct': 47.1},562.06,800.0,410.0,18.0,hold,6.6,,,,,5.94,0.31,2.17,32.0,1.35,,,,2.0,76.0,2026-11-05,False,False,5.0,NEUTRAL,8.81,332.4,2.36,,,,,,0.0,0.0,0.1,17.7,2026-08-21 04:49:01,2026-08-21,CONFIRMED_UPTREND,TRADE,False,0,Price below 150/200 MA - weak trend,STRONG_ACCUMULATION,95,"Strong institutional buying (2.4x ratio, 69% up volume)",MEGA_FLOAT,803.0,23.0,17.8,,,,,0.0,,0.0,,0.0,0.0,4.0,29.0,89.7,Top 25%,50.0,3.0,0.0,0.0,-5.0,0.0,0.0,0.0,0.0,False,2/3,45.615,5.0,6.0,3.0,0.0,1.0,0.0,-0.7,0.0,0.0,0.0,,,,0.82,-3.0,0.0,2.0,0,,0,MIXED/INSUFFICIENT (0),BEST,5.0,42,0.0028,BAJA,0.0,⚪ WEAK,🟡 Average,,,,,,,,,,,False,0,,True,,,,sideways,stage1,VIGILAR,Construyendo base (lateral) — espera la reconquista de las medias
CVX,0.0,,,,0.3,Chevron Corporation,83.8,Energy,Oil & Gas Integrated,100.0,100.0,50.3,85.0,60.0,205.77,403639140352.0,35.0,49.7,False,up,241.1,True,2.0,39.5,True,2.0,1.0,2.5,False,214.71,-4.2,6.0,False,"{'roe_pct': 12.2, 'debt_to_equity': 0.19, 'current_ratio': 1.25, 'operating_margin_pct': 21.9}","{'eps_growth_yoy': 241.1, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 2, 'profit_margin_pct': 9.8}",217.88,236.0,175.0,24.0,buy,5.9,474.19,130.4,311.7,51.5,5.43,11.18,3.46,67.2,3.99,True,-2.76,22.5,321.9,70.0,2026-10-30,False,False,5.0,NEUTRAL,4.79,9.3,0.05,,,,,,42.2,0.0,0.1,25.1,2026-08-21 04:49:01,2026-08-21,CONFIRMED_UPTREND,TRADE,True,83,Passes Minervini Template (5/6 criteria),ACCUMULATION,60,"Moderate accumulation (1.1x ratio, 52% up volume)",MEGA_FLOAT,1868.5,3.0,25.2,35.0,False,up,49.7,2.0,True,2.0,True,2.0,8.0,,29.0,,Sin datos suficientes,49.7,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,False,3/3,45.535,0.0,6.0,5.0,3.0,5.0,0.42,1.71,1.0,0.0,0.0,51.5,-85.0,,0.74,-3.0,0.0,94.0,1,Berkshire Hathaway (Buffett),0,MIXED/INSUFFICIENT (0),,0.0,14,0.0028,BAJA,30.88,⚪ WEAK,🟡 Average,,,,,,,,,,,False,2,0.994,False,-2.44,44.39,2.68,uptrend,stage3,VIGILAR,Extendida cerca de máximos — espera un pullback
PG,0.0,,,,39.2,Procter & Gamble Company (The),46.3,Consumer Defensive,Household & Personal Products,50.0,40.0,24.0,70.0,60.0,142.97,332324208640.0,15.0,5.6,False,down,-35.9,False,0.0,-5.3,True,1.0,1.2,3.1,False,167.25,-14.5,2.0,False,"{'roe_pct': 30.3, 'debt_to_equity': 0.64, 'current_ratio': 0.68, 'operating_margin_pct': 22.1}","{'eps_growth_yoy': -35.9, 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 18.4}",160.57,186.0,143.0,23.0,buy,12.3,84.07,-41.2,65.6,-54.1,4.0,5.71,3.02,64.3,2.49,True,-1.51,24.3,-10.8,62.0,2026-10-22,False,False,6.0,NEUTRAL,5.93,83.8,,BULLISH,0.13,70.0,5.0,2.0,5.0,0.0,11.8,13.9,2026-08-21 04:49:01,2026-08-21,CONFIRMED_UPTREND,TRADE,False,33,Price below 150/200 MA - weak trend,ACCUMULATION,60,"Moderate accumulation (1.1x ratio, 50% up volume)",MEGA_FLOAT,2320.1,23.0,25.6,15.0,False,down,5.6,0.0,False,0.0,True,1.0,2.0,24.0,29.0,20.7,Bottom 25%,23.4,-3.0,0.0,3.0,-5.0,5.0,0.0,0.0,0.0,False,2/3,44.48,0.0,3.0,5.0,3.0,-3.0,0.0,-1.7,0.0,0.0,0.0,-41.2,60.0,ALTA,1.54,2.0,2.0,22.0,0,,0,MIXED/INSUFFICIENT (0),,0.0,44,0.3918,BAJA,6.13,⚪ WEAK,🔴 Weak,,,,,,,,,,,False,1,0.684,False,-13.23,6.2,-20.94,sideways,stage1,VIGILAR,Construyendo base (lateral) — espera la reconquista de las medias
RACE,0.0,,,,50.6,Ferrari N.V.,78.3,Consumer Cyclical,Auto Manufacturers,100.0,70.0,56.6,90.0,60.0,428.37,75292377088.0,35.0,37.9,False,up,21.2,True,2.0,9.7,True,2.0,2.8,7.0,False,504.49,-15.1,5.0,False,"{'roe_pct': 45.4, 'debt_to_equity': 0.86, 'current_ratio': 2.43, 'operating_margin_pct': 31.1}","{'eps_growth_yoy': 21.2, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 2, 'profit_margin_pct': 22.2}",465.89,537.95,403.74,14.0,strong_buy,8.8,131.98,-69.2,109.48,-74.4,1.56,6.67,0.99,39.0,0.68,True,-1.06,63.9,10.1,74.0,2026-11-03,False,False,9.0,STRONG,2.73,46.9,3.32,,,,,,31.700000000000003,0.0,15.2,23.5,2026-08-21 04:49:01,2026-08-21,CONFIRMED_UPTREND,TRADE,False,50,150 MA below 200 MA - not in Stage 2,STRONG_ACCUMULATION,95,"Strong institutional buying (2.3x ratio, 65% up volume)",HIGH_FLOAT,173.5,20.0,38.7,35.0,False,up,37.9,2.0,True,2.0,True,2.0,8.0,,29.0,,Sin datos suficientes,37.9,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,False,2/3,43.85,0.0,0.0,0.0,3.0,3.0,1.72,4.53,3.0,0.0,1.5,-69.2,80.6,ALTA,1.1,0.0,10.0,107.0,0,,0,MIXED/INSUFFICIENT (0),WATCH,0.0,46,0.5059,MEDIA,12.329999999999998,⚪ WEAK,🔴 Weak,,,,,,,,,,,False,2,0.675,False,-14.11,38.66,4.35,uptrend,stage1,VIGILAR,Construyendo base (lateral) — espera la reconquista de las medias
MRSH,0.0,,,,8.9,"Marsh & McLennan Companies, Inc.",72.1,Financial Services,Insurance Brokers,100.0,60.0,50.3,80.0,50.0,190.21,90770358272.0,35.0,33.1,False,up,69.5,False,0.0,16.6,False,0.0,1.6,2.8,False,212.65,-10.6,4.0,False,"{'roe_pct': 25.9, 'debt_to_equity': 1.45, 'current_ratio': 1.14, 'operating_margin_pct': 26.3}","{'eps_growth_yoy': 69.5, 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 14.2}",206.48,238.0,182.0,21.0,hold,8.6,176.87,-7.0,82.4,-56.7,5.27,10.03,2.09,44.0,1.46,True,-3.2,6.6,2.9,55.0,2026-10-15,False,False,6.0,NEUTRAL,5.82,146.7,2.28,BEARISH,999.0,60.0,0.0,1.0,0.0,0.0,2.7,21.6,2026-08-21 04:49:01,2026-08-21,CONFIRMED_UPTREND,TRADE,False,33,150 MA below 200 MA - not in Stage 2,ACCUMULATION,60,"Moderate accumulation (1.1x ratio, 52% up volume)",MEGA_FLOAT,476.3,23.0,24.3,35.0,False,up,33.1,2.0,False,0.0,False,0.0,0.0,18.0,29.0,41.4,Bajo 50%,29.5,0.0,0.0,3.0,0.0,-8.0,0.0,0.0,0.0,False,2/3,43.285,0.0,6.0,3.0,3.0,1.0,0.46,0.46,0.0,0.0,0.0,-7.0,40.4,ALTA,1.08,0.0,2.0,11.0,0,,0,MIXED/INSUFFICIENT (0),WATCH,6.0,11,0.0889,BAJA,16.21,⚪ WEAK,🔴 Weak,,,,,,,,,,,False,2,0.84,False,-9.23,21.46,-4.31,uptrend,stage1,VIGILAR,Construyendo base (lateral) — espera la reconquista de las medias
VRSK,61.80952380952381,Excellent,Stage Unknown,25.24638216364912,4.7,"Verisk Analytics, Inc.",61.5,Industrials,Consulting Services,75.0,60.0,38.7,65.0,65.0,187.68,24427679744.0,15.0,16.7,False,flat,1.4,False,0.0,4.9,True,1.0,3.8,2.2,False,274.78,-31.7,1.0,False,"{'current_ratio': 1.0, 'operating_margin_pct': 45.1}","{'eps_growth_yoy': 1.4, 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 28.2}",237.71,275.0,195.0,17.0,buy,26.7,119.33,-36.4,65.5,-65.1,4.32,8.11,1.07,29.2,0.63,True,-8.81,6.9,-2.4,68.0,2026-10-28,False,False,7.0,NEUTRAL,4.71,113.1,,BULLISH,0.0,50.0,1.0,0.0,19.6,24.7,1.4,18.4,2026-08-21 04:49:01,2026-08-21,CONFIRMED_UPTREND,TRADE,False,0,Price below 150/200 MA - weak trend,DISTRIBUTION,35,"Moderate distribution (0.8x ratio, 43% up volume)",HIGH_FLOAT,129.8,27.0,44.6,15.0,False,flat,16.7,0.0,False,0.0,True,1.0,2.0,14.0,29.0,55.2,Medio,33.4,0.0,0.0,0.0,-5.0,5.0,0.0,0.0,0.0,False,1/3,42.535,0.0,3.0,0.0,3.0,0.0,0.0,6.96,0.0,0.0,0.0,-36.4,77.4,ALTA,3.34,0.0,5.0,35.0,0,,0,MIXED/INSUFFICIENT (0),BEST,8.0,46,0.0474,BAJA,29.55476190476191,⚪ WEAK,🔴 Weak,,,,,,,,,,,False,1,1.046,False,-31.08,20.68,-4.79,sideways,stage4,ESPERAR,En caída (bajo MA200 descendente) — espera a que haga suelo
PGR,0.0,,,,25.1,The Progressive Corporation,70.6,Financial Services,Insurance - Property & Casualty,100.0,60.0,46.7,75.0,50.0,220.34,128099459072.0,35.0,30.7,False,up,26.6,True,1.0,4.9,True,1.0,1.4,2.6,False,252.82,-12.8,4.0,False,"{'roe_pct': 34.9, 'debt_to_equity': 0.24, 'current_ratio': 0.29, 'operating_margin_pct': 18.2}","{'eps_growth_yoy': 26.6, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 12.8}",229.68,309.0,198.0,21.0,hold,4.2,416.46,89.0,199.2,-9.6,11.8,26.0,0.18,69.7,1.97,True,-0.93,50.8,2.0,54.0,2026-10-14,False,False,6.0,NEUTRAL,10.8,,2.71,,,,,,15.7,0.0,7.5,21.2,2026-08-21 04:49:01,2026-08-21,CONFIRMED_UPTREND,TRADE,False,33,150 MA below 200 MA - not in Stage 2,STRONG_ACCUMULATION,75,"Strong institutional buying (1.7x ratio, 63% up volume)",MEGA_FLOAT,579.1,23.0,28.7,35.0,False,up,30.7,2.0,True,1.0,True,1.0,5.0,13.0,29.0,58.6,Medio,34.2,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,False,2/3,42.495,0.0,8.0,0.0,3.0,1.0,-0.04,-0.98,0.0,0.0,0.0,4.2,-35.5,,0.52,-3.0,2.0,,0,,0,MIXED/INSUFFICIENT (0),BEST,5.0,39,0.251,BAJA,16.06,⚪ WEAK,🔴 Weak,,,,,,,,,,,False,2,0.881,False,-7.95,17.34,-2.7,uptrend,stage1,VIGILAR,Construyendo base (lateral) — espera la reconquista de las medias
NUE,0.0,,,,21.8,Nucor Corporation,75.2,Basic Materials,Steel,85.0,70.0,68.7,80.0,65.0,240.48,54559064064.0,60.0,72.8,False,down,23.2,True,1.0,12.3,True,1.0,2.1,2.6,False,280.11,-14.1,7.0,True,"{'roe_pct': 14.5, 'debt_to_equity': 0.31, 'current_ratio': 2.51, 'operating_margin_pct': 15.7}","{'eps_growth_yoy': 23.2, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 8.0}",282.81,305.0,231.0,16.0,buy,17.6,127.74,-46.9,363.6,51.2,1.25,3.01,0.9,17.8,1.41,True,-0.96,23.8,93.8,66.0,2026-10-26,False,False,6.0,NEUTRAL,4.55,11.9,0.13,,,,,,39.1,0.0,6.5,22.6,2026-08-21 04:49:01,2026-08-21,CONFIRMED_UPTREND,TRADE,True,100,Passes Minervini Template (6/6 criteria),NEUTRAL,40,"No clear pattern (0.9x ratio, 47% up volume)",MEGA_FLOAT,223.4,5.0,29.1,60.0,False,down,72.8,0.0,True,1.0,True,1.0,5.0,,29.0,,Sin datos suficientes,72.8,0.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,False,2/3,41.77,0.0,0.0,0.0,3.0,5.0,-0.26,5.87,1.0,0.0,0.0,17.6,15.4,,2.2,2.0,2.0,99.0,1,Berkshire Hathaway (Buffett),0,MIXED/INSUFFICIENT (0),,0.0,46,0.2176,BAJA,27.02,⚪ WEAK,🔴 Weak,,,,,,,,,,,False,2,1.106,False,-14.15,84.83,23.15,sideways,stage2,VIGILAR,Sobre MA200 pero las medias aún no están apiladas (50>150>200) — falta confirmación
ADP,0.0,,,,50.0,"Automatic Data Processing, Inc.",59.0,Technology,Software - Application,55.0,50.0,61.4,85.0,50.0,279.21,110919729152.0,35.0,46.6,False,up,-3.4,False,0.0,5.8,False,0.0,3.7,5.3,False,308.9,-9.6,5.0,False,"{'roe_pct': 72.2, 'debt_to_equity': 0.91, 'current_ratio': 1.05, 'operating_margin_pct': 23.5}","{'eps_growth_yoy': -3.4, 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 20.1}",286.93,322.0,225.0,15.0,hold,2.8,258.07,-7.6,110.3,-60.5,4.73,13.2,2.45,60.7,2.04,True,-1.88,13.5,3.9,68.0,2026-10-28,False,False,6.0,NEUTRAL,5.52,173.6,2.13,,,,,,10.3,0.0,,17.7,2026-08-21 04:49:01,2026-08-21,CONFIRMED_UPTREND,TRADE,False,50,150 MA below 200 MA - not in Stage 2,ACCUMULATION,60,"Moderate accumulation (1.1x ratio, 52% up volume)",MEGA_FLOAT,396.2,23.0,25.3,35.0,False,up,46.6,2.0,False,0.0,False,0.0,0.0,20.0,29.0,34.5,Bajo 50%,29.1,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,False,2/3,41.6,8.0,3.0,3.0,3.0,1.0,0.09,13.2,0.0,0.0,0.0,-7.6,36.8,MEDIA,0.35,-3.0,2.0,10.0,0,,0,MIXED/INSUFFICIENT (0),,0.0,46,,,19.4,⚪ WEAK,🔴 Weak,,,,,,,,,,,False,2,0.886,False,-7.13,49.52,19.39,uptrend,stage1,VIGILAR,Construyendo base (lateral) — espera la reconquista de las medias
WST,0.0,,,,36.1,"West Pharmaceutical Services, Inc.",78.8,Healthcare,Medical Instruments & Supplies,100.0,50.0,80.3,95.0,60.0,353.77,24896831488.0,80.0,82.7,False,up,10.0,True,2.0,8.4,False,0.0,4.2,3.0,False,386.0,-8.3,8.0,True,"{'roe_pct': 19.1, 'debt_to_equity': 0.11, 'current_ratio': 2.82, 'operating_margin_pct': 22.5}","{'eps_growth_yoy': 10.0, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 2, 'profit_margin_pct': 17.0}",404.73,459.0,340.0,15.0,strong_buy,14.4,107.46,-69.6,141.54,-60.0,1.12,3.95,0.25,11.1,0.25,True,-1.84,155.1,18.1,62.0,2026-10-22,False,False,7.0,NEUTRAL,2.43,19.0,1.96,,,,,,57.5,0.0,10.8,23.6,2026-08-21 04:49:01,2026-08-21,CONFIRMED_UPTREND,TRADE,True,100,Passes Minervini Template (6/6 criteria),STRONG_ACCUMULATION,75,"Strong institutional buying (1.9x ratio, 64% up volume)",HIGH_FLOAT,69.9,0.0,34.5,80.0,False,up,82.7,5.0,True,2.0,False,0.0,5.0,21.0,29.0,31.0,Bajo 50%,28.4,0.0,0.0,3.0,10.0,0.0,0.0,0.0,0.0,False,3/3,41.075,0.0,0.0,0.0,3.0,5.0,0.0,5.95,0.0,0.0,0.0,-60.0,79.2,ALTA,1.8,2.0,5.0,121.0,0,,0,MIXED/INSUFFICIENT (0),WATCH,0.0,44,0.3607,BAJA,31.88,⚪ WEAK,🔴 Weak,HOLD,45.0,Close to ATH (-8.3% from high) - wait for pullback | Elevated P/E (45.2) - watch valuation,-8.3,NEUTRAL,STRONG_BUY,True,,,,True,3,0.829,False,-8.29,58.28,34.47,uptrend,stage2,ENTRADA,Stage 2: sobre MA200 ascendente sin sobreextensión — suelo confirmado
