ticker,vcp_score,ml_score,momentum_score,trend_score,volume_score,company_name,fundamental_score,sector,industry,earnings_quality_score,growth_acceleration_score,relative_strength_score,financial_health_score,catalyst_timing_score,current_price,market_cap,rs_line_score,rs_line_percentile,rs_line_at_new_high,rs_line_trend,eps_growth_yoy,eps_accelerating,eps_accel_quarters,rev_growth_yoy,rev_accelerating,rev_accel_quarters,short_percent_float,short_ratio,short_squeeze_potential,fifty_two_week_high,proximity_to_52w_high,trend_template_score,trend_template_pass,health_details,earnings_details,target_price_analyst,target_price_analyst_high,target_price_analyst_low,analyst_count,analyst_recommendation,analyst_upside_pct,target_price_dcf,target_price_dcf_upside_pct,target_price_pe,target_price_pe_upside_pct,fcf_yield_pct,fcf_per_share,dividend_yield_pct,payout_ratio_pct,five_yr_avg_dividend_yield_pct,buyback_active,shares_change_pct,interest_coverage,analyst_revision_momentum,days_to_earnings,earnings_date,earnings_warning,earnings_catalyst,sentiment,put_call_ratio,flow_score,unusual_calls,unusual_puts,insiders_score,institutional_score,num_whales,top_whales,super_score_ultimate,vcp_contribution,ml_contribution,fundamental_contribution,score_timestamp,data_as_of_date,market_regime,market_recommendation,ma_filter_pass,ma_filter_score,ma_filter_reason,ad_signal,ad_score,ad_reason,float_category,shares_outstanding_millions,filter_penalty,super_score_before_filters,rs_line_score_fund,rs_line_at_new_high_fund,rs_line_trend_fund,rs_line_percentile_fund,rs_line_bonus,eps_accelerating_fund2,eps_accel_quarters_fund2,rev_accelerating_fund2,rev_accel_quarters_fund2,canslim_a_bonus,industry_group_rank,industry_group_total,industry_group_percentile,industry_group_label,industry_group_rs,industry_bonus,short_bonus,proximity_bonus,trend_bonus,options_bonus,institutional_bonus,insider_bonus,profitability_penalty,negative_roe,filters_passed,value_score,sector_bonus,mr_bonus,fcf_bonus,dividend_bonus,buyback_bonus,revision_bonus,risk_reward_ratio,rr_bonus,tier,quality,validation_status,validation_score,validation_reason,price_vs_ath,recent_news_sentiment,analyst_consensus,valuation_concern
BFST,0.0,50.0,22.78,,,"Business First Bancshares, Inc.",62.8,Financial Services,Banks - Regional,60.0,70.0,60.3,65.0,55.0,27.3,895782784,60.0,54.6,False,down,,,0,4.4,True,2,1.0,1.7,False,30.32,-10.0,6.0,False,"{'roe_pct': 10.4, 'operating_margin_pct': 36.2}",{'profit_margin_pct': 28.1},32.88,35.0,31.0,4.0,none,20.4,,,83.7,206.6,,,2.12,20.4,2.2,False,,,18.8,52.0,2026-04-23,False,False,,,,,,90.0,0.0,0.0,,53.8,0.0,15.0,18.8,2026-03-02 07:56:29,2026-03-02,CONFIRMED_UPTREND,TRADE,True,100,Passes Minervini Template (6/6 criteria),ACCUMULATION,60,"Moderate accumulation (1.0x ratio, 50% up volume)",MEDIUM_FLOAT,30.9,0.0,33.8,60.0,False,down,54.6,0.0,,0,True,2,2.0,3,40.0,95.0,Top 10%,61.1,5.0,0.0,3.0,5.0,0.0,0.0,5.0,0.0,False,3/3,56.120000000000005,0.0,0.0,0.0,3.0,0.0,5.0,2.55,1.0,🔵 DECENT,🟡 Good,,,,,,,
SUNS,0.0,50.0,0.0,,,"Sunrise Realty Trust, Inc.",62.0,Real Estate,REIT - Mortgage,60.0,80.0,36.0,75.0,55.0,9.37,125754640,15.0,9.7,False,down,,,0,107.2,False,0,5.4,5.9,False,12.2,-23.2,2.0,False,"{'debt_to_equity': 0.36, 'current_ratio': 3.49, 'operating_margin_pct': 64.9}",{'profit_margin_pct': 63.8},12.17,15.0,9.5,3.0,none,29.8,,,21.8,132.7,,,12.77,121.1,,False,,3.7,10.0,10.0,2026-03-12,False,True,,,,,,100.0,0.0,0.0,,5.0,0.0,15.0,18.6,2026-03-02 07:56:29,2026-03-02,CONFIRMED_UPTREND,TRADE,False,50,Price below 150/200 MA - weak trend,STRONG_DISTRIBUTION,15,"Strong selling pressure (0.6x ratio, 35% up volume)",MICRO_FLOAT,9.6,40.0,33.6,15.0,False,down,9.7,0.0,,0,False,0,0.0,36,40.0,12.5,Bottom 25%,6.4,-3.0,1.0,0.0,-5.0,0.0,0.0,5.0,0.0,False,1/3,55.8,8.0,0.0,0.0,-5.0,0.0,3.0,3.72,3.0,🔵 DECENT,🟡 Good,,,,,,,
IT,0.0,50.0,0.0,,,"Gartner, Inc.",49.2,Technology,Information Technology Services,55.0,70.0,15.0,45.0,55.0,157.2,11330527232,15.0,2.6,False,down,,,0,14.2,True,1,11.2,3.5,True,499.72,-68.5,0.0,False,"{'roe_pct': 86.9, 'debt_to_equity': 10.47, 'current_ratio': 1.0, 'operating_margin_pct': 19.0}",{'profit_margin_pct': 11.2},190.46,255.0,150.0,13.0,hold,21.2,192.74,22.6,96.5,-38.6,8.14,13.1,,,,True,-17.57,8.7,-13.7,64.0,2026-05-05,False,False,,,,,,70.0,0.0,0.0,,5.0,0.0,15.0,14.8,2026-03-02 07:56:29,2026-03-02,CONFIRMED_UPTREND,TRADE,False,0,Price below 150/200 MA - weak trend,NEUTRAL,40,"No clear pattern (0.9x ratio, 45% up volume)",HIGH_FLOAT,68.0,25.0,29.8,15.0,False,down,2.6,0.0,,0,True,1,2.0,35,40.0,15.0,Bottom 25%,8.3,-3.0,3.0,-5.0,-5.0,0.0,0.0,5.0,0.0,False,1/3,55.68000000000001,0.0,0.0,8.0,0.0,3.0,-3.0,2.65,1.0,🔵 DECENT,🟡 Good,,,,,,,
NIC,0.0,50.0,30.81,,,Nicolet Bankshares Inc.,68.1,Financial Services,Banks - Regional,60.0,80.0,71.9,65.0,60.0,152.76,2262596352,80.0,82.9,False,up,,,0,12.8,True,2,6.7,4.8,False,163.11,-6.3,8.0,True,"{'roe_pct': 12.4, 'operating_margin_pct': 52.8}",{'profit_margin_pct': 38.9},175.0,190.0,157.0,5.0,buy,14.6,,,196.58,28.7,,,0.84,12.7,,True,-4.33,,14.1,43.0,2026-04-14,False,False,,,,,,80.0,0.0,0.0,,66.4,0.0,15.0,20.4,2026-03-02 07:56:29,2026-03-02,CONFIRMED_UPTREND,TRADE,True,100,Passes Minervini Template (6/6 criteria),ACCUMULATION,65,"Moderate accumulation (1.3x ratio, 55% up volume)",LOW_FLOAT,18.7,0.0,35.4,80.0,False,up,82.9,5.0,,0,True,2,2.0,3,40.0,95.0,Top 10%,61.1,5.0,1.0,3.0,10.0,0.0,0.0,5.0,0.0,False,3/3,55.239999999999995,0.0,0.0,0.0,0.0,3.0,3.0,1.82,0.0,🔵 DECENT,🟡 Good,HOLD,55.0,Close to ATH (-6.3% from high) - wait for pullback,-6.3,NEUTRAL,BUY,False
TBBK,0.0,50.0,0.0,,,"The Bancorp, Inc.",55.0,Financial Services,Banks - Regional,60.0,60.0,24.0,75.0,60.0,52.49,2417971968,15.0,0.0,False,down,,,0,17.0,False,0,10.5,5.0,True,81.65,-35.7,2.0,False,"{'roe_pct': 30.8, 'operating_margin_pct': 58.2}",{'profit_margin_pct': 43.4},75.0,76.0,74.0,2.0,none,42.9,,,57.07,8.7,,,,,,True,-11.47,,5.8,52.0,2026-04-23,False,False,,,,,,60.0,0.0,0.0,,7.5,0.0,15.0,16.5,2026-03-02 07:56:29,2026-03-02,CONFIRMED_UPTREND,TRADE,False,33,Price below 150/200 MA - weak trend,NEUTRAL,40,"No clear pattern (1.0x ratio, 49% up volume)",HIGH_FLOAT,79.9,25.0,31.5,15.0,False,down,0.0,0.0,,0,False,0,0.0,3,40.0,95.0,Top 10%,61.1,5.0,3.0,-5.0,-5.0,0.0,0.0,3.0,0.0,False,1/3,55.0,0.0,0.0,0.0,0.0,3.0,3.0,5.36,3.0,🔵 DECENT,🟡 Good,,,,,,,
FUNC,0.0,50.0,10.45,,,First,59.5,Financial Services,Banks - Regional,60.0,70.0,44.0,65.0,55.0,35.47,230536416,35.0,37.4,False,down,,,0,9.3,True,2,0.8,3.2,False,41.95,-15.4,5.0,False,"{'roe_pct': 12.8, 'operating_margin_pct': 43.4}",{'profit_margin_pct': 28.5},44.0,44.0,44.0,1.0,none,24.0,,,37.7,6.3,,,2.7,24.4,3.19,True,-0.0,,-3.5,49.0,2026-04-20,False,False,,,,,,100.0,0.0,0.0,,22.799999999999997,0.0,15.0,17.8,2026-03-02 07:56:29,2026-03-02,CONFIRMED_UPTREND,TRADE,False,83,Price below 150/200 MA - weak trend,NEUTRAL,40,"No clear pattern (1.0x ratio, 47% up volume)",MICRO_FLOAT,6.0,25.0,32.8,35.0,False,down,37.4,0.0,,0,True,2,2.0,3,40.0,95.0,Top 10%,61.1,5.0,0.0,0.0,3.0,0.0,0.0,5.0,0.0,False,1/3,54.8,0.0,0.0,0.0,3.0,3.0,0.0,3.0,3.0,🔵 DECENT,🟡 Average,,,,,,,
CMPR,0.0,50.0,25.91,,,Cimpress PLC,64.1,Industrials,Specialty Business Services,50.0,90.0,73.1,40.0,60.0,73.05,1802273920,80.0,77.6,False,down,,,0,32.0,True,1,14.2,14.8,True,82.43,-11.4,7.0,True,"{'current_ratio': 0.68, 'operating_margin_pct': 8.6}",{'profit_margin_pct': 0.7},97.5,100.0,95.0,2.0,none,33.5,111.84,53.1,9.8,-86.6,10.24,7.6,,,,True,-2.94,2.0,-8.7,58.0,2026-04-29,False,False,,,,,,70.0,0.0,0.0,,52.2,0.0,15.0,19.2,2026-03-02 07:56:29,2026-03-02,CONFIRMED_UPTREND,TRADE,True,100,Passes Minervini Template (6/6 criteria),NEUTRAL,40,"No clear pattern (0.9x ratio, 46% up volume)",LOW_FLOAT,13.7,5.0,34.2,80.0,False,down,77.6,3.0,,0,True,1,2.0,21,40.0,50.0,Medio,36.5,0.0,3.0,3.0,7.0,0.0,0.0,5.0,0.0,False,2/3,54.64,0.0,0.0,8.0,0.0,3.0,0.0,4.19,3.0,🔵 DECENT,🟡 Average,,,,,,,
SPGI,0.0,50.0,0.0,,,S&P Global Inc.,51.5,Financial Services,Financial Data & Stock Exchanges,60.0,50.0,24.0,65.0,65.0,441.88,133801263104,15.0,23.1,False,down,,,0,3.7,False,0,1.6,1.5,False,579.05,-23.7,1.0,False,"{'roe_pct': 13.1, 'debt_to_equity': 0.38, 'current_ratio': 0.82, 'operating_margin_pct': 38.3}",{'profit_margin_pct': 29.2},537.9,625.0,480.0,21.0,strong_buy,21.7,692.29,56.7,440.1,-0.4,3.65,16.32,0.88,26.2,0.81,True,-3.74,22.6,32.0,57.0,2026-04-28,False,False,,,,,,90.0,0.0,0.0,,7.399999999999999,0.0,15.0,15.4,2026-03-02 07:56:29,2026-03-02,CONFIRMED_UPTREND,TRADE,False,16,Price below 150/200 MA - weak trend,ACCUMULATION,60,"Moderate accumulation (1.1x ratio, 52% up volume)",MEGA_FLOAT,298.1,23.0,30.4,15.0,False,down,23.1,0.0,,0,False,0,0.0,,40.0,,Sin datos suficientes,23.1,0.0,0.0,0.0,-5.0,0.0,0.0,5.0,0.0,False,2/3,54.6,0.0,0.0,3.0,0.0,3.0,5.0,2.71,1.0,🔵 DECENT,🟡 Average,,,,,,,
STRW,0.0,50.0,22.88,,,"Strawberry Fields REIT, Inc.",63.8,Real Estate,REIT - Healthcare Facilities,50.0,90.0,50.3,65.0,65.0,12.8,713423104,35.0,48.5,False,down,,,0,30.3,True,1,0.5,2.2,False,14.0,-8.6,6.0,False,"{'roe_pct': 49.7, 'debt_to_equity': 15.66, 'current_ratio': 5.47, 'operating_margin_pct': 52.4}",{'profit_margin_pct': 4.9},14.79,16.0,13.75,6.0,strong_buy,15.6,,,6.0,-53.1,,,4.84,100.0,,True,-0.32,1.7,-10.1,66.0,2026-05-07,False,False,,,,,,90.0,0.0,0.0,,52.1,0.0,15.0,19.1,2026-03-02 07:56:29,2026-03-02,CONFIRMED_UPTREND,TRADE,True,100,Passes Minervini Template (6/6 criteria),NEUTRAL,55,"No clear pattern (0.9x ratio, 46% up volume)",MICRO_FLOAT,8.0,0.0,34.1,35.0,False,down,48.5,0.0,,0,True,1,2.0,9,40.0,80.0,Top 25%,57.0,3.0,0.0,3.0,5.0,0.0,0.0,5.0,0.0,False,2/3,54.519999999999996,8.0,0.0,0.0,-2.0,3.0,-3.0,1.95,0.0,🔵 DECENT,🟡 Average,,,,,,,
FIGR,0.0,50.0,0.0,,,"Figure Technology Solutions, In",60.9,Financial Services,Capital Markets,60.0,80.0,27.0,70.0,70.0,25.28,5455665664,15.0,0.0,False,down,,,0,56.5,False,0,7.5,2.9,False,78.0,-67.6,,,"{'roe_pct': 17.4, 'debt_to_equity': 0.69, 'operating_margin_pct': 13.1}",{'profit_margin_pct': 31.0},55.75,75.0,34.0,8.0,buy,120.5,,,2.6,-89.7,,,,,,False,,3.0,,74.0,2026-05-15,False,False,,,,,,70.0,0.0,0.0,,5.0,0.0,15.0,18.3,2026-03-02 07:56:29,2026-03-02,CONFIRMED_UPTREND,TRADE,False,0,Insufficient data,DISTRIBUTION,30,"Moderate distribution (0.6x ratio, 38% up volume)",HIGH_FLOAT,136.1,35.0,33.3,15.0,False,down,0.0,0.0,,0,False,0,0.0,27,40.0,35.0,Bajo 50%,26.0,0.0,1.0,-5.0,0.0,0.0,0.0,5.0,0.0,False,1/3,54.36,0.0,0.0,0.0,0.0,0.0,0.0,15.06,3.0,🔵 DECENT,🟡 Average,,,,,,,
EPD,0.0,50.0,30.83,,,Enterprise Products Partners L.,53.3,Energy,Oil & Gas Midstream,55.0,40.0,60.3,65.0,50.0,36.14,78252040192,60.0,53.5,False,up,,,0,-15.3,True,1,2.9,3.8,False,37.31,-3.1,7.0,True,"{'roe_pct': 19.7, 'debt_to_equity': 1.13, 'operating_margin_pct': 14.1}",{'profit_margin_pct': 11.1},36.65,41.0,32.0,20.0,none,1.4,,,26.6,-26.4,,,6.02,81.2,7.23,True,-0.4,5.1,1.1,57.0,2026-04-28,False,False,,,,,,90.0,0.0,0.0,,54.0,0.0,15.0,16.0,2026-03-02 07:56:29,2026-03-02,CONFIRMED_UPTREND,TRADE,True,100,Passes Minervini Template (6/6 criteria),STRONG_ACCUMULATION,75,"Strong institutional buying (1.7x ratio, 61% up volume)",MEGA_FLOAT,1449.8,3.0,31.0,60.0,False,up,53.5,2.0,,0,True,1,2.0,4,40.0,92.5,Top 10%,59.4,5.0,0.0,5.0,7.0,0.0,0.0,5.0,0.0,False,3/3,54.31999999999999,8.0,0.0,0.0,0.0,3.0,1.0,0.18,-3.0,🔵 DECENT,🟡 Average,,,,,,,
AMH,0.0,50.0,0.0,,,American Homes 4 Rent,58.0,Real Estate,REIT - Residential,60.0,60.0,36.0,75.0,65.0,30.0,12674486272,15.0,3.4,False,down,,,0,9.6,True,1,3.0,2.0,False,39.49,-24.0,1.0,False,"{'roe_pct': 6.6, 'debt_to_equity': 0.66, 'current_ratio': 2.19, 'operating_margin_pct': 25.5}",{'profit_margin_pct': 24.5},35.62,40.0,32.0,20.0,buy,18.8,28.6,-4.7,11.8,-60.7,5.68,1.94,4.1,98.3,2.19,False,,3.8,0.1,59.0,2026-04-30,False,False,,,,,,90.0,0.0,0.0,,0.0,0.0,15.0,17.4,2026-03-02 07:56:29,2026-03-02,CONFIRMED_UPTREND,TRADE,False,16,Price below 150/200 MA - weak trend,DISTRIBUTION,30,"Moderate distribution (0.6x ratio, 36% up volume)",MEGA_FLOAT,311.9,38.0,32.4,15.0,False,down,3.4,0.0,,0,True,1,2.0,32,40.0,22.5,Bottom 25%,19.2,-3.0,0.0,0.0,-5.0,0.0,0.0,5.0,5.0,False,1/3,54.2,8.0,0.0,6.0,-2.0,0.0,1.0,2.35,1.0,🔵 DECENT,🟡 Average,,,,,,,
UBSI,0.0,50.0,23.009999999999998,,,"United Bankshares, Inc.",65.1,Financial Services,Banks - Regional,60.0,80.0,60.3,60.0,60.0,41.3,5756610560,60.0,59.8,False,up,,,0,23.6,True,1,3.5,4.5,False,45.93,-10.1,6.0,False,"{'roe_pct': 8.9, 'operating_margin_pct': 56.4}",{'profit_margin_pct': 38.6},45.8,47.0,43.0,5.0,buy,10.9,,,98.1,137.5,,,3.63,45.6,4.02,True,-1.38,,12.8,52.0,2026-04-23,False,False,,,,,,90.0,0.0,0.0,,51.5,0.0,15.0,19.5,2026-03-02 07:56:29,2026-03-02,CONFIRMED_UPTREND,TRADE,True,100,Passes Minervini Template (6/6 criteria),ACCUMULATION,60,"Moderate accumulation (1.1x ratio, 52% up volume)",HIGH_FLOAT,135.7,0.0,34.5,60.0,False,up,59.8,2.0,,0,True,1,2.0,3,40.0,95.0,Top 10%,61.1,5.0,0.0,3.0,5.0,0.0,0.0,5.0,5.0,False,3/3,54.03999999999999,0.0,0.0,0.0,5.0,3.0,3.0,1.36,0.0,🔵 DECENT,🟡 Average,,,,,,,
FRST,0.0,50.0,25.96,,,Primis Financial Corp.,64.6,Financial Services,Banks - Regional,60.0,60.0,76.7,65.0,65.0,13.21,326226016,80.0,77.2,False,flat,,,0,5.7,True,1,1.0,2.0,False,14.55,-9.2,7.0,True,"{'roe_pct': 14.7, 'operating_margin_pct': 47.4}",{'profit_margin_pct': 29.1},16.0,16.0,16.0,1.0,strong_buy,21.1,,,24.9,88.5,,,3.02,16.1,3.43,False,,,,59.0,2026-04-30,False,False,,,,,,90.0,0.0,0.0,,59.4,0.0,15.0,19.4,2026-03-02 07:56:29,2026-03-02,CONFIRMED_UPTREND,TRADE,True,100,Passes Minervini Template (6/6 criteria),ACCUMULATION,60,"Moderate accumulation (1.1x ratio, 48% up volume)",LOW_FLOAT,21.9,0.0,34.4,80.0,False,flat,77.2,3.0,,0,True,1,2.0,3,40.0,95.0,Top 10%,61.1,5.0,0.0,3.0,7.0,0.0,0.0,5.0,0.0,False,3/3,53.839999999999996,0.0,0.0,0.0,5.0,0.0,0.0,2.64,1.0,🔵 DECENT,🟡 Average,HOLD,65.0,Close to ATH (-9.2% from high) - wait for pullback | Strong upside (+21.1%) - analyst support,-9.2,NEUTRAL,STRONG_BUY,False
LYFT,0.0,50.0,0.0,,,"Lyft, Inc.",49.2,Technology,Software - Application,60.0,50.0,15.0,65.0,60.0,13.84,5527051264,15.0,6.0,False,down,,,0,9.8,False,0,17.1,3.6,True,25.54,-45.8,3.0,False,"{'roe_pct': 140.8, 'debt_to_equity': 0.4, 'current_ratio': 0.65, 'operating_margin_pct': -11.2}",{'profit_margin_pct': 45.0},19.97,31.0,13.0,38.0,hold,44.3,126.77,816.0,204.3,1376.2,21.53,2.99,,,,True,-9.05,-1.6,1804.6,66.0,2026-05-07,False,False,,,,,,70.0,0.0,0.0,,0.0,0.0,15.0,14.8,2026-03-02 07:56:29,2026-03-02,CONFIRMED_UPTREND,TRADE,False,50,Price below 150/200 MA - weak trend,DISTRIBUTION,35,"Moderate distribution (0.8x ratio, 43% up volume)",MEGA_FLOAT,321.2,38.0,29.8,15.0,False,down,6.0,0.0,,0,False,0,0.0,38,40.0,7.5,Bottom 25%,3.4,-3.0,3.0,-5.0,0.0,0.0,0.0,5.0,15.0,False,1/3,53.68000000000001,0.0,0.0,8.0,0.0,3.0,5.0,5.54,3.0,🔵 DECENT,🟡 Average,,,,,,,
GABC,0.0,50.0,22.810000000000002,,,"German American Bancorp, Inc.",63.1,Financial Services,Banks - Regional,60.0,80.0,46.7,65.0,60.0,41.34,1550071424,35.0,34.7,False,flat,,,0,44.5,False,0,3.4,8.7,False,45.0,-8.1,6.0,False,"{'roe_pct': 12.0, 'operating_margin_pct': 46.9}",{'profit_margin_pct': 33.0},47.33,50.0,46.0,6.0,buy,14.5,,,65.79,59.1,,,2.85,37.9,2.69,False,,,15.0,56.0,2026-04-27,False,False,,,,,,100.0,0.0,0.0,,51.9,0.0,15.0,18.9,2026-03-02 07:56:29,2026-03-02,CONFIRMED_UPTREND,TRADE,True,100,Passes Minervini Template (6/6 criteria),ACCUMULATION,60,"Moderate accumulation (1.1x ratio, 50% up volume)",MEDIUM_FLOAT,35.9,0.0,33.9,35.0,False,flat,34.7,0.0,,0,False,0,0.0,3,40.0,95.0,Top 10%,61.1,5.0,0.0,3.0,5.0,0.0,0.0,5.0,0.0,False,3/3,53.24,0.0,0.0,0.0,3.0,0.0,3.0,1.81,0.0,🔵 DECENT,🟡 Average,,,,,,,
INSE,0.0,50.0,4.95,,,"Inspired Entertainment, Inc.",49.5,Consumer Cyclical,Gambling,55.0,50.0,24.0,65.0,60.0,8.16,219723232,15.0,18.8,False,down,,,0,7.2,False,0,4.0,12.6,False,10.96,-25.5,3.0,False,"{'current_ratio': 1.82, 'operating_margin_pct': 18.3}",{'profit_margin_pct': 18.5},13.5,20.0,11.0,6.0,none,65.4,23.51,188.1,19.6,140.2,13.64,1.11,,,,False,,0.9,,8.0,2026-03-10,False,True,,,,,,80.0,0.0,0.0,,9.8,0.0,15.0,14.8,2026-03-02 07:56:29,2026-03-02,CONFIRMED_UPTREND,TRADE,False,50,Price below 150/200 MA - weak trend,NEUTRAL,40,"No clear pattern (1.0x ratio, 47% up volume)",LOW_FLOAT,24.0,25.0,29.8,15.0,False,down,18.8,0.0,,0,False,0,0.0,,40.0,,Sin datos suficientes,18.8,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,False,1/3,52.8,0.0,0.0,8.0,0.0,0.0,0.0,8.18,3.0,🔵 DECENT,🟡 Average,,,,,,,
PKBK,0.0,50.0,31.11,,,"Parke Bancorp, Inc.",71.1,Financial Services,Banks - Regional,60.0,90.0,79.4,65.0,50.0,27.86,330062912,80.0,88.2,False,up,,,0,25.4,True,2,1.0,1.1,False,29.5,-5.6,8.0,True,"{'roe_pct': 12.1, 'operating_margin_pct': 68.9}",{'profit_margin_pct': 48.8},,,,,none,,,,94.8,240.3,,,2.58,22.8,3.41,True,-2.64,,26.4,45.0,2026-04-16,False,False,,,,,,90.0,0.0,0.0,,66.3,0.0,15.0,21.3,2026-03-02 07:56:29,2026-03-02,CONFIRMED_UPTREND,TRADE,True,100,Passes Minervini Template (6/6 criteria),STRONG_ACCUMULATION,75,"Strong institutional buying (1.7x ratio, 62% up volume)",MICRO_FLOAT,9.2,0.0,36.3,80.0,False,up,88.2,5.0,,0,True,2,2.0,3,40.0,95.0,Top 10%,61.1,5.0,0.0,3.0,10.0,0.0,0.0,5.0,0.0,False,3/3,52.224,0.0,0.0,0.0,3.0,3.0,5.0,,0.0,🔵 DECENT,🟡 Average,HOLD,50.0,Close to ATH (-5.6% from high) - wait for pullback,-5.6,NEUTRAL,NONE,False
BY,0.0,50.0,22.55,,,"Byline Bancorp, Inc.",60.5,Financial Services,Banks - Regional,60.0,60.0,63.9,65.0,50.0,31.2,1429559936,60.0,65.1,False,flat,,,0,10.1,False,0,5.6,2.3,False,33.89,-7.9,6.0,False,"{'roe_pct': 11.0, 'operating_margin_pct': 45.7}",{'profit_margin_pct': 31.7},35.6,38.0,33.0,5.0,none,14.1,,,34.39,10.2,,,1.35,13.8,1.4,True,-0.98,,5.9,52.0,2026-04-23,False,False,,,,,,90.0,0.0,0.0,,52.2,0.0,15.0,18.2,2026-03-02 07:56:29,2026-03-02,CONFIRMED_UPTREND,TRADE,True,100,Passes Minervini Template (6/6 criteria),ACCUMULATION,60,"Moderate accumulation (1.1x ratio, 50% up volume)",MEDIUM_FLOAT,32.6,0.0,33.2,60.0,False,flat,65.1,0.0,,0,False,0,0.0,3,40.0,95.0,Top 10%,61.1,5.0,1.0,3.0,5.0,0.0,0.0,5.0,0.0,False,3/3,52.2,0.0,0.0,0.0,0.0,3.0,3.0,1.76,0.0,🔵 DECENT,🟡 Average,,,,,,,
BDL,0.0,50.0,24.91,,,"Flanigan's Enterprises, Inc.",54.1,Consumer Cyclical,Restaurants,50.0,40.0,60.3,80.0,50.0,33.7,62636440,60.0,55.2,False,up,,,0,-2.0,True,1,0.4,4.2,False,35.98,-6.3,7.0,True,"{'roe_pct': 31.6, 'debt_to_equity': 0.58, 'current_ratio': 1.97, 'operating_margin_pct': 2.9}",{'profit_margin_pct': 8.6},,,,,none,,43990.62,130436.0,93.3,176.9,3078.08,1037.31,1.63,17.7,4.0,False,,10.9,681.9,,,False,False,,,,,,70.0,0.0,0.0,,50.2,0.0,15.0,16.2,2026-03-02 07:56:29,2026-03-02,CONFIRMED_UPTREND,TRADE,True,100,Passes Minervini Template (6/6 criteria),ACCUMULATION,65,"Moderate accumulation (1.5x ratio, 59% up volume)",MICRO_FLOAT,0.6,0.0,31.2,60.0,False,up,55.2,2.0,,0,True,1,2.0,23,40.0,45.0,Bajo 50%,31.1,0.0,0.0,3.0,7.0,0.0,0.0,5.0,0.0,False,3/3,51.544,0.0,0.0,8.0,3.0,0.0,5.0,,0.0,🔵 DECENT,🟡 Average,,,,,,,
SHBI,0.0,50.0,22.23,,,"Shore Bancshares, Inc.",57.3,Financial Services,Banks - Regional,60.0,50.0,60.3,65.0,50.0,18.58,621069120,60.0,68.4,False,flat,,,0,6.6,False,0,1.7,2.0,False,20.68,-10.2,6.0,False,"{'roe_pct': 10.5, 'operating_margin_pct': 42.0}",{'profit_margin_pct': 27.5},21.12,22.0,20.0,4.0,none,13.7,,,34.35,84.9,,,2.58,27.0,3.15,False,,,9.7,59.0,2026-04-30,False,False,,,,,,80.0,0.0,0.0,,50.2,0.0,15.0,17.2,2026-03-02 07:56:29,2026-03-02,CONFIRMED_UPTREND,TRADE,True,100,Passes Minervini Template (6/6 criteria),STRONG_ACCUMULATION,75,"Strong institutional buying (1.5x ratio, 60% up volume)",MEDIUM_FLOAT,30.4,0.0,32.2,60.0,False,flat,68.4,0.0,,0,False,0,0.0,3,40.0,95.0,Top 10%,61.1,5.0,0.0,3.0,5.0,0.0,0.0,5.0,0.0,False,3/3,50.92,0.0,0.0,0.0,3.0,0.0,3.0,1.71,0.0,🔵 DECENT,🟡 Average,,,,,,,
NBTB,0.0,50.0,19.37,,,NBT Bancorp Inc.,58.7,Financial Services,Banks - Regional,60.0,70.0,38.7,60.0,65.0,42.72,2238275584,15.0,20.5,False,down,,,0,25.4,False,0,2.0,3.5,False,47.92,-10.9,5.0,False,"{'roe_pct': 9.9, 'operating_margin_pct': 40.3}",{'profit_margin_pct': 25.5},49.17,54.0,47.0,6.0,buy,15.1,,,99.9,133.8,,,3.39,42.6,3.11,False,,,27.6,52.0,2026-04-23,False,False,,,,,,100.0,0.0,0.0,,38.6,0.0,15.0,17.6,2026-03-02 07:56:29,2026-03-02,CONFIRMED_UPTREND,TRADE,True,83,Passes Minervini Template (5/6 criteria),NEUTRAL,40,"No clear pattern (0.9x ratio, 47% up volume)",HIGH_FLOAT,51.0,5.0,32.6,15.0,False,down,20.5,0.0,,0,False,0,0.0,3,40.0,95.0,Top 10%,61.1,5.0,0.0,3.0,3.0,0.0,0.0,5.0,5.0,False,2/3,50.480000000000004,0.0,0.0,0.0,5.0,0.0,5.0,1.89,0.0,🔵 DECENT,🟡 Average,,,,,,,
