ticker,vcp_score,vcp_quality,stage,consolidation_quality,ml_score,company_name,fundamental_score,sector,industry,earnings_quality_score,growth_acceleration_score,relative_strength_score,financial_health_score,catalyst_timing_score,current_price,market_cap,rs_line_score,rs_line_percentile,rs_line_at_new_high,rs_line_trend,eps_growth_yoy,eps_accelerating,eps_accel_quarters,rev_growth_yoy,rev_accelerating,rev_accel_quarters,short_percent_float,short_ratio,short_squeeze_potential,fifty_two_week_high,proximity_to_52w_high,trend_template_score,trend_template_pass,health_details,earnings_details,target_price_analyst,target_price_analyst_high,target_price_analyst_low,analyst_count,analyst_recommendation,analyst_upside_pct,target_price_dcf,target_price_dcf_upside_pct,target_price_pe,target_price_pe_upside_pct,fcf_yield_pct,fcf_per_share,dividend_yield_pct,payout_ratio_pct,five_yr_avg_dividend_yield_pct,buyback_active,shares_change_pct,interest_coverage,analyst_revision_momentum,days_to_earnings,earnings_date,earnings_warning,earnings_catalyst,piotroski_score,piotroski_label,ebit_ev_yield,roic_greenblatt,peg_ratio,sentiment,put_call_ratio,flow_score,unusual_calls,unusual_puts,super_score_ultimate,vcp_contribution,ml_contribution,fundamental_contribution,score_timestamp,data_as_of_date,market_regime,market_recommendation,ma_filter_pass,ma_filter_score,ma_filter_reason,ad_signal,ad_score,ad_reason,float_category,shares_outstanding_millions,filter_penalty,super_score_before_filters,rs_line_score_fund,rs_line_at_new_high_fund,rs_line_trend_fund,rs_line_percentile_fund,rs_line_bonus,eps_accelerating_fund2,eps_accel_quarters_fund2,rev_accelerating_fund2,rev_accel_quarters_fund2,canslim_a_bonus,industry_group_rank,industry_group_total,industry_group_percentile,industry_group_label,industry_group_rs,industry_bonus,short_bonus,proximity_bonus,trend_bonus,options_bonus,institutional_bonus,insider_bonus,profitability_penalty,negative_roe,filters_passed,value_score,sector_bonus,fcf_bonus,dividend_bonus,buyback_bonus,revision_bonus,target_change_7d_pct,target_change_30d_pct,upgrade_days_14d,downgrade_days_14d,target_revision_bonus,upside_triangulated_pct,upside_divergence_pts,upside_divergence,risk_reward_ratio,rr_bonus,piotroski_bonus,magic_formula_rank,hedge_fund_count,hedge_fund_names,oe_ai_adjustment,oe_ai_verdict,cerebro_signal,cerebro_score_adj,days_in_list,ml_win_probability,ml_win_label,momentum_score,tier,quality,validation_status,validation_score,validation_reason,price_vs_ath,recent_news_sentiment,analyst_consensus,valuation_concern,why_cheap,why_cheap_resumen,why_cheap_fuentes,is_stage2,ma_score,atr_ratio,volume_dryup,pct_from_52w_high,pct_from_52w_low,relative_strength_6m,trend_direction,tech_stage,entry_readiness,entry_readiness_reason
QSR,0.0,,,,8.2,Restaurant Brands International,60.3,Consumer Cyclical,Restaurants,100.0,30.0,44.0,50.0,65.0,72.94,33285214208.0,35.0,27.3,False,down,77.9,True,1.0,-6.1,False,0.0,6.3,5.6,False,81.96,-11.0,0.0,False,"{'roe_pct': 28.1, 'debt_to_equity': 2.96, 'current_ratio': 0.99, 'operating_margin_pct': 25.9}","{'eps_growth_yoy': 77.9, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 10.0}",85.04,100.0,76.0,24.0,buy,16.6,,,,,4.96,4.76,3.51,80.7,3.41,True,-0.1,4.6,100.0,2.0,2026-08-06,True,False,6.0,NEUTRAL,5.31,51.7,0.17,,,,,,0.0,0.0,2.5,18.1,2026-08-04 06:40:34,2026-08-04,UNKNOWN,CAUTION,False,0,Price below 150/200 MA - weak trend,ACCUMULATION,60,"Moderate accumulation (1.3x ratio, 54% up volume)",MEGA_FLOAT,298.3,43.0,20.6,35.0,False,down,27.3,0.0,True,1.0,False,0.0,2.0,25.0,29.0,17.2,Bottom 25%,19.3,-3.0,1.0,3.0,-5.0,0.0,0.0,0.0,0.0,False,2/3,47.53,0.0,3.0,0.0,3.0,5.0,0.0,-0.73,0.0,0.0,0.0,,,,2.08,2.0,2.0,47.0,1,Pershing Square (Ackman),2,RELIABLE/WATCH (+2),,0.0,46,0.0815,BAJA,7.529999999999999,⚪ WEAK,🟡 Average,,,,,,,,,,,False,0,,False,,,,sideways,stage1,VIGILAR,Construyendo base (lateral) — espera la reconquista de las medias
ORLY,0.0,,,,3.1,"O'Reilly Automotive, Inc.",54.2,Consumer Cyclical,Auto Parts,60.0,60.0,36.0,50.0,65.0,89.76,73259048960.0,15.0,17.5,False,down,-9.6,True,1.0,0.8,True,1.0,2.8,2.5,False,108.72,-17.4,0.0,False,"{'current_ratio': 0.75, 'operating_margin_pct': 20.2}","{'eps_growth_yoy': -9.6, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 14.3}",108.17,120.0,89.0,24.0,buy,20.5,38.45,-57.2,32.44,-63.9,2.15,1.93,,,,True,-3.36,14.5,10.3,85.0,2026-10-28,False,False,7.0,NEUTRAL,4.21,40.2,2.39,,,,,,0.0,0.0,0.9,16.3,2026-08-04 06:40:34,2026-08-04,UNKNOWN,CAUTION,False,0,Price below 150/200 MA - weak trend,NEUTRAL,40,"No clear pattern (1.0x ratio, 48% up volume)",MEGA_FLOAT,808.5,45.0,17.2,15.0,False,down,17.5,0.0,True,1.0,True,1.0,5.0,28.0,29.0,6.9,Bottom 25%,11.4,-3.0,0.0,0.0,-5.0,0.0,0.0,0.0,0.0,False,1/3,51.335,0.0,0.0,0.0,3.0,3.0,-1.1,-1.89,0.0,1.0,-1.5,-57.2,81.0,ALTA,2.56,2.0,5.0,72.0,0,,8,RELIABLE/BUY (+8),WATCH,7.0,13,0.0307,BAJA,0.0,⚪ WEAK,🔴 Weak,,,,,,,,,,,False,0,,False,,,,sideways,stage1,VIGILAR,Construyendo base (lateral) — espera la reconquista de las medias
TT,0.0,,,,24.8,Trane Technologies plc,73.8,Industrials,Building Products & Equipment,90.0,80.0,44.0,80.0,60.0,461.21,101476892672.0,35.0,43.6,False,flat,9.1,True,2.0,10.6,True,2.0,1.9,3.3,False,505.87,-8.8,0.0,False,"{'roe_pct': 36.6, 'debt_to_equity': 0.53, 'current_ratio': 1.07, 'operating_margin_pct': 19.3}","{'eps_growth_yoy': 9.1, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 2, 'profit_margin_pct': 13.3}",525.28,575.0,422.0,21.0,buy,13.9,248.18,-46.2,134.2,-70.9,3.08,14.19,0.92,29.7,1.19,True,-1.34,18.0,5.0,86.0,2026-10-29,False,False,9.0,STRONG,3.73,102.0,3.73,,,,,,6.0,0.0,7.4,22.1,2026-08-04 06:40:34,2026-08-04,UNKNOWN,CAUTION,False,0,Price below 150/200 MA - weak trend,NEUTRAL,40,"No clear pattern (0.9x ratio, 45% up volume)",MEGA_FLOAT,219.5,45.0,29.6,35.0,False,flat,43.6,0.0,True,2.0,True,2.0,8.0,21.0,29.0,31.0,Bajo 50%,25.8,0.0,0.0,3.0,-5.0,0.0,0.0,0.0,0.0,False,1/3,34.76,0.0,3.0,0.0,3.0,1.0,0.29,0.56,0.0,0.0,0.0,-46.2,72.4,ALTA,1.74,2.0,10.0,62.0,0,,-8,RELIABLE/AVOID (-8),WATCH,7.0,32,0.2478,BAJA,8.879999999999999,⚪ WEAK,🔴 Weak,,,,,,,,,,,False,0,,False,,,,sideways,stage1,VIGILAR,Construyendo base (lateral) — espera la reconquista de las medias
VRSN,0.0,,,,47.5,"VeriSign, Inc.",61.8,Technology,Software - Infrastructure,75.0,60.0,54.0,50.0,60.0,298.89,27019657216.0,60.0,59.8,False,down,1.7,False,0.0,3.7,True,1.0,2.0,2.2,False,312.48,-4.3,0.0,False,"{'current_ratio': 0.59, 'operating_margin_pct': 68.2}","{'eps_growth_yoy': 1.7, 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 49.8}",318.0,355.0,270.0,5.0,buy,6.4,165.22,-44.7,92.2,-69.2,3.08,9.21,1.12,34.3,,True,-3.33,15.5,7.7,79.0,2026-10-22,False,False,8.0,STRONG,4.05,512.5,3.54,,,,,,5.0,0.0,14.2,18.5,2026-08-04 06:40:34,2026-08-04,UNKNOWN,CAUTION,False,0,Price below 150/200 MA - weak trend,ACCUMULATION,60,"Moderate accumulation (1.0x ratio, 49% up volume)",HIGH_FLOAT,89.7,40.0,32.8,60.0,False,down,59.8,0.0,False,0.0,True,1.0,2.0,6.0,29.0,82.8,Top 25%,49.0,3.0,0.0,5.0,-5.0,0.0,0.0,0.0,0.0,False,2/3,34.595,0.0,3.0,0.0,3.0,3.0,0.0,1.92,1.0,0.0,0.0,-44.7,63.4,ALTA,0.8,-3.0,10.0,24.0,1,Berkshire Hathaway (Buffett),-8,RELIABLE/AVOID (-8),CONFIRM,11.0,46,0.475,MEDIA,13.68,⚪ WEAK,🔴 Weak,,,,,,,,,,,False,0,,False,,,,sideways,stage1,VIGILAR,Construyendo base (lateral) — espera la reconquista de las medias
NYT,0.0,,,,43.5,New York Times Company (The),60.8,Communication Services,Publishing,70.0,50.0,44.0,90.0,50.0,75.44,12210922496.0,35.0,37.6,False,flat,6.0,False,0.0,3.8,False,0.0,8.7,7.6,True,87.1,-13.4,0.0,False,"{'roe_pct': 19.7, 'debt_to_equity': 0.02, 'current_ratio': 1.6, 'operating_margin_pct': 13.1}","{'eps_growth_yoy': 6.0, 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 13.3}",83.44,95.0,66.0,9.0,none,10.6,102.9,36.4,69.9,-7.3,3.2,2.43,1.23,40.8,0.92,True,-1.33,525.6,40.0,1.0,2026-08-05,True,False,8.0,STRONG,3.92,52.8,0.29,,,,,,1.0,0.0,13.0,18.2,2026-08-04 06:40:34,2026-08-04,UNKNOWN,CAUTION,False,0,Price below 150/200 MA - weak trend,ACCUMULATION,60,"Moderate accumulation (1.1x ratio, 50% up volume)",HIGH_FLOAT,134.7,40.0,31.3,35.0,False,flat,37.6,0.0,False,0.0,False,0.0,0.0,,29.0,,Sin datos suficientes,37.6,0.0,3.0,3.0,-5.0,0.0,0.0,0.0,0.0,False,2/3,34.495,0.0,3.0,0.0,3.0,5.0,0.0,-0.79,0.0,0.0,0.0,10.6,-3.9,,1.32,2.0,10.0,69.0,1,Berkshire Hathaway (Buffett),-8,RELIABLE/AVOID (-8),,0.0,46,0.4352,BAJA,7.58,⚪ WEAK,🔴 Weak,,,,,,,,,,,False,0,,False,,,,sideways,stage1,VIGILAR,Construyendo base (lateral) — espera la reconquista de las medias
SYK,0.0,,,,23.8,Stryker Corporation,47.7,Healthcare,Medical Devices,50.0,30.0,36.0,80.0,60.0,341.2,130802696192.0,15.0,23.1,False,flat,-15.7,False,0.0,-0.0,False,0.0,1.9,2.5,False,396.86,-14.0,0.0,False,"{'roe_pct': 16.5, 'debt_to_equity': 0.64, 'current_ratio': 2.16, 'operating_margin_pct': 27.0}","{'eps_growth_yoy': -15.7, 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 14.4}",383.73,465.0,315.0,26.0,buy,12.5,454.39,33.2,258.9,-24.1,3.14,10.71,1.08,39.8,0.99,False,,35.5,44.1,86.0,2026-10-29,False,False,5.0,NEUTRAL,3.59,47.3,0.46,,,,,,0.0,0.0,7.1,14.3,2026-08-04 06:40:34,2026-08-04,UNKNOWN,CAUTION,False,0,Price below 150/200 MA - weak trend,ACCUMULATION,60,"Moderate accumulation (1.0x ratio, 48% up volume)",MEGA_FLOAT,347.8,43.0,21.4,15.0,False,flat,23.1,0.0,False,0.0,False,0.0,0.0,20.0,29.0,34.5,Bajo 50%,27.2,0.0,0.0,3.0,-5.0,0.0,0.0,0.0,0.0,False,2/3,42.27,0.0,3.0,0.0,0.0,5.0,-0.72,-0.79,0.0,1.0,0.0,12.5,8.0,,1.56,2.0,0.0,87.0,0,,0,MIXED/WATCH (0),REVISION_UP,8.0,42,0.2382,BAJA,6.2700000000000005,⚪ WEAK,🔴 Weak,,,,,,,,,,,False,0,,False,,,,sideways,stage1,VIGILAR,Construyendo base (lateral) — espera la reconquista de las medias
RACE,0.0,,,,16.0,Ferrari N.V.,75.8,Consumer Cyclical,Auto Manufacturers,100.0,70.0,44.0,90.0,60.0,401.28,70535716864.0,35.0,27.5,False,up,21.2,True,2.0,9.7,True,2.0,2.9,6.7,False,504.49,-20.5,0.0,False,"{'roe_pct': 45.4, 'debt_to_equity': 0.86, 'current_ratio': 2.43, 'operating_margin_pct': 31.1}","{'eps_growth_yoy': 21.2, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 2, 'profit_margin_pct': 22.2}",451.59,529.47,397.37,14.0,strong_buy,12.5,129.82,-67.6,107.36,-73.2,1.63,6.56,1.07,39.0,0.68,True,-1.13,63.9,10.1,91.0,2026-11-03,False,False,9.0,STRONG,2.91,46.9,3.13,,,,,,5.0,0.0,4.8,22.7,2026-08-04 06:40:34,2026-08-04,UNKNOWN,CAUTION,False,0,Price below 150/200 MA - weak trend,ACCUMULATION,60,"Moderate accumulation (1.3x ratio, 53% up volume)",HIGH_FLOAT,173.6,40.0,27.5,35.0,False,up,27.5,2.0,True,2.0,True,2.0,8.0,,29.0,,Sin datos suficientes,27.5,0.0,0.0,0.0,-5.0,0.0,0.0,0.0,0.0,False,2/3,34.12,0.0,0.0,0.0,3.0,3.0,1.66,1.96,1.0,0.0,1.5,-67.6,82.9,ALTA,1.56,2.0,10.0,105.0,0,,-8,RELIABLE/AVOID (-8),WATCH,4.0,46,0.1602,BAJA,0.08,⚪ WEAK,🔴 Weak,,,,,,,,,,,False,0,,False,,,,sideways,stage1,VIGILAR,Construyendo base (lateral) — espera la reconquista de las medias
UNH,0.0,,,,28.8,UnitedHealth Group Incorporated,68.4,Healthcare,Healthcare Plans,100.0,50.0,62.0,50.0,60.0,415.36,377206833152.0,80.0,84.7,False,up,84.4,True,1.0,0.1,False,0.0,2.1,2.9,False,461.62,-10.0,1.0,False,"{'roe_pct': 14.2, 'debt_to_equity': 0.69, 'current_ratio': 0.78, 'operating_margin_pct': 7.1}","{'eps_growth_yoy': 84.4, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 3.1}",475.23,529.0,313.0,26.0,buy,14.4,1062.83,155.9,397.8,-4.2,6.03,25.06,2.24,66.6,1.65,True,-0.67,4.7,61.5,84.0,2026-10-27,False,False,6.0,NEUTRAL,4.46,173.8,0.3,,,,,,5.0,0.0,8.6,20.5,2026-08-04 06:40:34,2026-08-04,UNKNOWN,CAUTION,False,0,Price below 150/200 MA - weak trend,ACCUMULATION,60,"Moderate accumulation (1.2x ratio, 53% up volume)",MEGA_FLOAT,903.3,43.0,29.2,80.0,False,up,84.7,5.0,True,1.0,False,0.0,2.0,,29.0,,Sin datos suficientes,84.7,0.0,0.0,3.0,-5.0,0.0,0.0,0.0,0.0,False,2/3,33.8,0.0,6.0,3.0,3.0,5.0,0.0,15.38,3.0,0.0,0.0,14.4,-61.5,,1.8,2.0,2.0,23.0,0,,-8,RELIABLE/AVOID (-8),,0.0,46,0.288,BAJA,8.34,⚪ WEAK,🔴 Weak,,,,,,,,,,,False,0,,False,,,,sideways,stage1,VIGILAR,Construyendo base (lateral) — espera la reconquista de las medias
FHN,0.0,,,,31.6,First Horizon Corporation,60.5,Financial Services,Banks - Regional,75.0,50.0,54.0,65.0,50.0,25.8,12245139456.0,60.0,56.8,False,up,8.7,False,0.0,3.7,False,0.0,0.0,0.0,False,26.56,-2.9,0.0,False,"{'roe_pct': 11.5, 'operating_margin_pct': 40.1}","{'eps_growth_yoy': 8.7, 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 30.2}",27.95,30.0,25.0,19.0,none,8.3,36.7,42.2,39.8,54.3,4.86,1.25,2.65,31.2,3.34,True,-6.44,,10.0,71.0,2026-10-14,False,False,5.0,NEUTRAL,,,0.56,,,,,,7.0,0.0,9.5,18.1,2026-08-04 06:40:34,2026-08-04,UNKNOWN,CAUTION,False,0,Price below 150/200 MA - weak trend,ACCUMULATION,65,"Moderate accumulation (1.5x ratio, 56% up volume)",MEGA_FLOAT,468.6,43.0,27.6,60.0,False,up,56.8,2.0,False,0.0,False,0.0,0.0,3.0,29.0,93.1,Top 10%,58.8,5.0,0.0,5.0,-5.0,0.0,0.0,0.0,0.0,False,2/3,41.78,0.0,3.0,3.0,3.0,3.0,0.0,2.12,0.0,0.0,0.0,42.2,-40.0,,1.04,0.0,0.0,,1,Appaloosa (Tepper),0,UNRELIABLE/INSUFFICIENT (0),,0.0,36,0.3162,BAJA,13.55,⚪ WEAK,🔴 Weak,,,,,,,,,,,False,0,,False,,,,sideways,stage1,VIGILAR,Construyendo base (lateral) — espera la reconquista de las medias
CDNS,72.66666666666667,Excellent,Stage 1-2 Transition,11.061528726529277,47.6,"Cadence Design Systems, Inc.",76.3,Technology,Software - Application,100.0,70.0,44.0,90.0,65.0,336.15,92715548672.0,35.0,33.0,False,down,27.8,True,1.0,18.3,True,1.0,2.3,2.8,False,416.69,-19.3,0.0,False,"{'roe_pct': 23.2, 'debt_to_equity': 0.39, 'current_ratio': 1.74, 'operating_margin_pct': 28.6}","{'eps_growth_yoy': 27.8, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 23.6}",403.67,470.0,300.0,26.0,strong_buy,20.1,247.5,-26.4,150.9,-55.1,1.74,5.84,,,,True,-1.1,15.6,125.4,83.0,2026-10-26,False,False,7.0,NEUTRAL,1.75,44.0,0.28,,,,,,18.200000000000003,29.1,14.3,22.9,2026-08-04 06:40:34,2026-08-04,UNKNOWN,CAUTION,False,0,Price below 150/200 MA - weak trend,NEUTRAL,40,"No clear pattern (0.9x ratio, 47% up volume)",MEGA_FLOAT,274.1,45.0,66.2,35.0,False,down,33.0,0.0,True,1.0,True,1.0,5.0,24.0,29.0,20.7,Bottom 25%,22.0,-3.0,0.0,0.0,-5.0,0.0,0.0,0.0,0.0,False,1/3,33.4,0.0,0.0,0.0,3.0,5.0,1.95,3.83,2.0,0.0,1.5,-26.4,60.8,ALTA,2.51,2.0,5.0,113.0,0,,-8,RELIABLE/AVOID (-8),WATCH,0.0,32,0.4757,MEDIA,36.46333333333334,⚪ WEAK,🔴 Weak,BUY,80.0,Good pullback (-19.3% from high) - valid VCP setup | High P/E (66.8) - valuation risk | Strong upside (+20.1%) - analyst support,-19.3,NEUTRAL,STRONG_BUY,True,,,,False,0,,False,,,,sideways,stage1,VIGILAR,Construyendo base (lateral) — espera la reconquista de las medias
WST,0.0,,,,12.7,"West Pharmaceutical Services, I",75.7,Healthcare,Medical Instruments & Supplies,100.0,50.0,62.0,95.0,65.0,347.94,24486541312.0,80.0,77.9,False,up,10.0,True,2.0,8.4,False,0.0,3.9,2.9,False,386.0,-9.9,1.0,False,"{'roe_pct': 19.1, 'debt_to_equity': 0.11, 'current_ratio': 2.82, 'operating_margin_pct': 22.5}","{'eps_growth_yoy': 10.0, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 2, 'profit_margin_pct': 17.0}",404.73,459.0,340.0,15.0,strong_buy,16.3,107.46,-69.1,141.36,-59.4,1.14,3.95,0.26,11.1,0.25,True,-1.87,155.1,18.1,79.0,2026-10-22,False,False,7.0,NEUTRAL,,,1.93,,,,,,8.0,0.0,3.8,22.7,2026-08-04 06:40:34,2026-08-04,UNKNOWN,CAUTION,False,0,Price below 150/200 MA - weak trend,STRONG_ACCUMULATION,75,"Strong institutional buying (1.5x ratio, 58% up volume)",HIGH_FLOAT,69.9,40.0,26.5,80.0,False,up,77.9,5.0,True,2.0,False,0.0,5.0,17.0,29.0,44.8,Bajo 50%,30.5,0.0,0.0,3.0,-5.0,0.0,0.0,0.0,0.0,False,2/3,32.665,0.0,0.0,0.0,3.0,5.0,0.45,11.92,3.0,0.0,0.0,-59.4,80.6,ALTA,2.04,2.0,5.0,,0,,-8,RELIABLE/AVOID (-8),WATCH,4.0,46,0.1273,BAJA,9.07,⚪ WEAK,🔴 Weak,,,,,,,,,,,False,0,,False,,,,sideways,stage1,VIGILAR,Construyendo base (lateral) — espera la reconquista de las medias
V,0.0,,,,38.7,Visa Inc.,70.3,Financial Services,Credit Services,85.0,70.0,54.0,70.0,60.0,365.67,682723180544.0,60.0,55.8,False,up,10.6,False,0.0,8.5,True,2.0,1.4,2.4,False,373.97,-2.2,0.0,False,"{'roe_pct': 61.2, 'debt_to_equity': 0.68, 'current_ratio': 0.98, 'operating_margin_pct': 66.1}","{'eps_growth_yoy': 10.6, 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 50.8}",413.45,450.0,330.0,38.0,strong_buy,13.1,,,,,2.99,11.97,0.73,22.1,0.7,True,-3.13,35.7,10.2,84.0,2026-10-27,False,False,6.0,NEUTRAL,3.63,356.4,2.4,,,,,,4.0,0.0,11.6,21.1,2026-08-04 06:40:34,2026-08-04,UNKNOWN,CAUTION,False,0,Price below 150/200 MA - weak trend,ACCUMULATION,60,"Moderate accumulation (1.1x ratio, 50% up volume)",MEGA_FLOAT,1703.2,43.0,32.7,60.0,False,up,55.8,2.0,False,0.0,True,2.0,2.0,11.0,29.0,65.5,Medio,39.9,0.0,0.0,5.0,-5.0,0.0,0.0,0.0,0.0,False,2/3,32.55500000000001,0.0,0.0,0.0,3.0,3.0,2.53,3.7,1.0,0.0,1.5,,,,1.64,2.0,2.0,39.0,0,,-8,RELIABLE/AVOID (-8),CAUTION,-11.0,46,0.3866,BAJA,14.53,⚪ WEAK,🔴 Weak,,,,,,,,,,,False,0,,False,,,,sideways,stage1,VIGILAR,Construyendo base (lateral) — espera la reconquista de las medias
FCNCA,0.0,,,,19.8,"First Citizens BancShares, Inc.",57.0,Financial Services,Banks - Regional,55.0,60.0,54.0,65.0,50.0,2218.44,25268934656.0,60.0,60.7,False,up,-7.1,False,0.0,0.3,True,1.0,5.7,5.5,False,2237.82,-0.9,0.0,False,"{'roe_pct': 10.7, 'operating_margin_pct': 39.0}","{'eps_growth_yoy': -7.1, 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 25.2}",2338.5,2475.0,2100.0,12.0,hold,5.4,,,,,5.39,131.05,0.38,4.4,0.3,True,-13.09,,12.4,79.0,2026-10-22,False,False,5.0,NEUTRAL,,,0.36,,,,,,10.0,0.0,5.9,17.1,2026-08-04 06:40:34,2026-08-04,UNKNOWN,CAUTION,False,0,Price below 150/200 MA - weak trend,ACCUMULATION,60,"Moderate accumulation (1.1x ratio, 51% up volume)",MICRO_FLOAT,8.2,40.0,23.0,60.0,False,up,60.7,2.0,False,0.0,True,1.0,2.0,3.0,29.0,93.1,Top 10%,58.8,5.0,1.0,5.0,-5.0,0.0,0.0,0.0,0.0,False,2/3,38.28999999999999,0.0,6.0,0.0,3.0,3.0,1.47,4.96,2.0,0.0,1.5,,,,0.68,-3.0,0.0,,1,Appaloosa (Tepper),0,RELIABLE/INSUFFICIENT (0),,0.0,43,0.1977,BAJA,13.2,⚪ WEAK,🔴 Weak,AVOID,30.0,Near ATH (-0.9% from high) - poor entry point,-0.9,NEUTRAL,HOLD,False,,,,False,0,,False,,,,sideways,stage1,VIGILAR,Construyendo base (lateral) — espera la reconquista de las medias
BRK-B,0.0,,,,14.7,Berkshire Hathaway Inc. New,72.5,Financial Services,Insurance - Diversified,100.0,60.0,44.0,85.0,60.0,513.14,1106767904768.0,35.0,37.2,False,up,119.6,False,0.0,10.5,False,0.0,1.0,2.3,False,520.665,-1.4,0.0,False,"{'roe_pct': 10.5, 'debt_to_equity': 0.18, 'current_ratio': 2.88, 'operating_margin_pct': 14.4}","{'eps_growth_yoy': 119.6, 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 19.3}",525.33,585.0,481.0,3.0,buy,2.4,,,,,5.53,43.79,,,,True,-0.02,14.4,83.7,4.0,2026-08-08,True,False,4.0,NEUTRAL,,,0.2,,,,,,2.0,0.0,4.4,21.8,2026-08-04 06:40:34,2026-08-04,UNKNOWN,CAUTION,False,0,Price below 150/200 MA - weak trend,NEUTRAL,40,"No clear pattern (1.0x ratio, 48% up volume)",MICRO_FLOAT,1.2,42.0,26.2,35.0,False,up,37.2,2.0,False,0.0,False,0.0,0.0,,29.0,,Sin datos suficientes,37.2,0.0,0.0,5.0,-5.0,0.0,0.0,0.0,0.0,False,1/3,38.035,0.0,6.0,0.0,3.0,5.0,0.96,0.96,1.0,0.0,0.0,,,,0.3,-3.0,0.0,,0,,0,UNRELIABLE/INSUFFICIENT (0),BEST,5.0,46,0.1467,BAJA,14.75,⚪ WEAK,🔴 Weak,,,,,,,,,,,False,0,,False,,,,sideways,stage1,VIGILAR,Construyendo base (lateral) — espera la reconquista de las medias
ATLKY,0.0,,,,49.2,Atlas Copco AB,68.3,Industrials,Specialty Industrial Machinery,80.0,60.0,54.0,80.0,65.0,21.39,104353693696.0,60.0,63.5,False,up,8.2,True,1.0,9.1,True,1.0,,,False,22.05,-3.0,0.0,False,"{'roe_pct': 25.7, 'debt_to_equity': 0.34, 'current_ratio': 1.27}","{'eps_growth_yoy': 8.2, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 15.7}",26.0,26.0,26.0,1.0,strong_buy,21.6,,,,,2.6,0.82,2.63,73.8,1.57,False,,126.5,4.0,,,False,False,6.0,NEUTRAL,,53.6,3.37,,,,,,10.0,0.0,14.8,20.5,2026-08-04 06:40:34,2026-08-04,UNKNOWN,CAUTION,False,0,Price below 150/200 MA - weak trend,DISTRIBUTION,35,"Moderate distribution (0.8x ratio, 45% up volume)",MEGA_FLOAT,3947.5,50.0,35.2,60.0,False,up,63.5,2.0,True,1.0,True,1.0,5.0,4.0,29.0,89.7,Top 25%,56.6,3.0,0.0,5.0,-5.0,0.0,0.0,0.0,0.0,False,1/3,45.03,0.0,0.0,3.0,0.0,1.0,0.0,1.96,1.0,0.0,0.0,,,,2.7,2.0,2.0,,0,,8,RELIABLE/BUY (+8),CAUTION,-17.0,42,0.4917,MEDIA,14.329999999999998,⚪ WEAK,🔴 Weak,AVOID,35.0,Near ATH (-3.0% from high) - poor entry point | Elevated P/E (37.5) - watch valuation | Strong upside (+21.6%) - analyst support,-3.0,NEUTRAL,STRONG_BUY,False,,,,False,0,,False,,,,sideways,stage1,VIGILAR,Construyendo base (lateral) — espera la reconquista de las medias
