ticker,vcp_score,ml_score,momentum_score,trend_score,volume_score,company_name,fundamental_score,sector,industry,earnings_quality_score,growth_acceleration_score,relative_strength_score,financial_health_score,catalyst_timing_score,current_price,market_cap,rs_line_score,rs_line_percentile,rs_line_at_new_high,rs_line_trend,eps_growth_yoy,eps_accelerating,eps_accel_quarters,rev_growth_yoy,rev_accelerating,rev_accel_quarters,short_percent_float,short_ratio,short_squeeze_potential,fifty_two_week_high,proximity_to_52w_high,trend_template_score,trend_template_pass,health_details,earnings_details,target_price_analyst,target_price_analyst_high,target_price_analyst_low,analyst_count,analyst_recommendation,analyst_upside_pct,target_price_dcf,target_price_dcf_upside_pct,target_price_pe,target_price_pe_upside_pct,fcf_yield_pct,fcf_per_share,dividend_yield_pct,payout_ratio_pct,five_yr_avg_dividend_yield_pct,buyback_active,shares_change_pct,interest_coverage,analyst_revision_momentum,days_to_earnings,earnings_date,earnings_warning,earnings_catalyst,piotroski_score,piotroski_label,ebit_ev_yield,roic_greenblatt,peg_ratio,sentiment,put_call_ratio,flow_score,unusual_calls,unusual_puts,insiders_score,institutional_score,num_whales,top_whales,super_score_ultimate,vcp_contribution,ml_contribution,fundamental_contribution,score_timestamp,data_as_of_date,market_regime,market_recommendation,ma_filter_pass,ma_filter_score,ma_filter_reason,ad_signal,ad_score,ad_reason,float_category,shares_outstanding_millions,filter_penalty,super_score_before_filters,rs_line_score_fund,rs_line_at_new_high_fund,rs_line_trend_fund,rs_line_percentile_fund,rs_line_bonus,eps_accelerating_fund2,eps_accel_quarters_fund2,rev_accelerating_fund2,rev_accel_quarters_fund2,canslim_a_bonus,industry_group_rank,industry_group_total,industry_group_percentile,industry_group_label,industry_group_rs,industry_bonus,short_bonus,proximity_bonus,trend_bonus,options_bonus,institutional_bonus,insider_bonus,profitability_penalty,negative_roe,filters_passed,value_score,sector_bonus,mr_bonus,fcf_bonus,dividend_bonus,buyback_bonus,revision_bonus,risk_reward_ratio,rr_bonus,piotroski_bonus,magic_formula_rank,hedge_fund_count,hedge_fund_names,tier,quality,validation_status,validation_score,validation_reason,price_vs_ath,recent_news_sentiment,analyst_consensus,valuation_concern
RRBI,0.0,50.0,30.9,,,"Red River Bancshares, Inc.",69.0,Financial Services,Banks - Regional,60.0,70.0,89.0,65.0,60.0,87.98,578610176.0,95.0,90.9,False,up,,,0.0,11.3,True,1.0,2.2,2.3,False,93.9,-6.3,8.0,True,"{'roe_pct': 12.0, 'operating_margin_pct': 44.9}",{'profit_margin_pct': 34.1},97.33,105.0,90.0,3.0,strong_buy,10.6,,,168.43,91.4,,,0.76,8.5,0.61,True,-2.35,,26.4,50.0,2026-04-30,False,False,5.0,NEUTRAL,,,0.45,,,,,,70.0,0.0,0.0,,65.7,0.0,15.0,20.7,2026-03-11 07:52:41,2026-03-11,CONFIRMED_UPTREND,TRADE,True,100,Passes Minervini Template (6/6 criteria),STRONG_ACCUMULATION,75,"Strong institutional buying (1.8x ratio, 63% up volume)",MICRO_FLOAT,5.1,0.0,35.7,95.0,False,up,90.9,5.0,,0.0,True,1.0,2.0,3,41.0,95.1,Top 10%,64.4,5.0,0.0,3.0,10.0,0.0,0.0,5.0,0.0,False,3/3,57.599999999999994,0.0,0.0,0.0,0.0,3.0,5.0,1.32,0.0,0.0,,0,,🔵 DECENT,🟡 Good,HOLD,55.0,Close to ATH (-6.3% from high) - wait for pullback,-6.3,NEUTRAL,STRONG_BUY,False
STRW,0.0,50.0,22.88,,,"Strawberry Fields REIT, Inc.",63.8,Real Estate,REIT - Healthcare Facilities,50.0,90.0,50.3,65.0,65.0,12.47,695030208.0,35.0,44.7,False,down,,,0.0,30.3,True,1.0,0.5,1.7,False,14.0,-10.9,6.0,False,"{'roe_pct': 49.7, 'debt_to_equity': 15.66, 'current_ratio': 5.47, 'operating_margin_pct': 52.4}",{'profit_margin_pct': 4.9},14.79,16.0,13.75,6.0,strong_buy,18.6,,,6.0,-51.9,,,4.97,100.0,,True,-0.32,1.7,-10.1,57.0,2026-05-07,False,False,7.0,NEUTRAL,6.24,49.9,,,,,,,90.0,0.0,0.0,,49.1,0.0,15.0,19.1,2026-03-11 07:52:41,2026-03-11,CONFIRMED_UPTREND,TRADE,True,100,Passes Minervini Template (6/6 criteria),NEUTRAL,40,"No clear pattern (0.9x ratio, 46% up volume)",MICRO_FLOAT,8.0,5.0,34.1,35.0,False,down,44.7,0.0,,0.0,True,1.0,2.0,5,41.0,90.2,Top 10%,63.6,5.0,0.0,3.0,5.0,0.0,0.0,5.0,0.0,False,2/3,57.519999999999996,0.0,0.0,0.0,-2.0,3.0,-3.0,2.33,1.0,5.0,14,0,,🔵 DECENT,🟡 Good,,,,,,,
DLX,0.0,50.0,35.3,,,Deluxe Corporation,53.0,Industrials,Conglomerates,50.0,30.0,91.0,45.0,55.0,27.47,1236360448.0,100.0,96.0,True,up,,,0.0,-0.2,False,0.0,9.5,4.8,True,28.6,-4.0,8.0,True,"{'roe_pct': 12.6, 'debt_to_equity': 2.22, 'current_ratio': 1.03, 'operating_margin_pct': 10.0}",{'profit_margin_pct': 3.8},32.67,35.0,31.0,3.0,none,18.9,61.61,124.3,18.0,-34.5,15.24,4.19,4.37,66.7,5.59,False,,2.0,-3.5,49.0,2026-04-29,False,False,6.0,NEUTRAL,8.89,144.7,,,,,,,70.0,0.0,0.0,,63.9,0.0,15.0,15.9,2026-03-11 07:52:41,2026-03-11,CONFIRMED_UPTREND,TRADE,True,100,Passes Minervini Template (6/6 criteria),ACCUMULATION,60,"Moderate accumulation (1.2x ratio, 54% up volume)",MEDIUM_FLOAT,43.7,0.0,30.9,100.0,True,up,96.0,10.0,,0.0,False,0.0,0.0,,41.0,,Sin datos suficientes,96.0,0.0,3.0,5.0,10.0,0.0,0.0,5.0,0.0,False,3/3,57.2,0.0,0.0,8.0,5.0,0.0,0.0,2.36,1.0,2.0,3,0,,🔵 DECENT,🟡 Good,AVOID,40.0,Near ATH (-4.0% from high) - poor entry point | Strong upside (+18.9%) - analyst support,-4.0,NEUTRAL,NONE,False
RSG,0.0,79.7,6.6,100.0,93.4,"Republic Services, Inc.",51.0,Industrials,Waste Management,55.0,50.0,38.7,55.0,60.0,223.53,69196750848.0,15.0,18.3,False,up,,,0.0,3.1,False,0.0,1.5,1.9,False,258.75,-13.6,2.0,False,"{'roe_pct': 18.3, 'debt_to_equity': 1.15, 'current_ratio': 0.64, 'operating_margin_pct': 19.5}",{'profit_margin_pct': 12.9},244.46,270.0,190.0,24.0,buy,9.4,101.53,-54.6,68.4,-69.4,2.56,5.73,1.12,35.2,1.24,True,-1.26,5.5,7.4,43.0,2026-04-23,False,False,6.0,NEUTRAL,3.83,24.7,3.75,,,,,,70.0,0.0,0.0,,18.200000000000003,0.0,23.9,15.3,2026-03-11 07:52:41,2026-03-11,CONFIRMED_UPTREND,TRADE,False,16,Price below 150/200 MA - weak trend,ACCUMULATION,60,"Moderate accumulation (1.2x ratio, 54% up volume)",MEGA_FLOAT,308.1,23.0,39.2,15.0,False,up,18.3,2.0,,0.0,False,0.0,0.0,33,41.0,22.0,Bottom 25%,13.2,-3.0,0.0,3.0,-5.0,0.0,0.0,5.0,0.0,False,2/3,56.385,0.0,0.0,0.0,0.0,3.0,3.0,1.18,0.0,2.0,45,0,,🔵 DECENT,🟡 Good,,,,,,,
EPD,0.0,50.0,31.42,,,Enterprise Products Partners L.,59.2,Energy,Oil & Gas Midstream,55.0,50.0,68.7,70.0,60.0,36.72,79379857408.0,60.0,63.7,False,up,,,0.0,-10.5,True,2.0,2.9,3.8,False,38.22,-3.9,7.0,True,"{'roe_pct': 19.5, 'debt_to_equity': 1.14, 'current_ratio': 1.04, 'operating_margin_pct': 14.1}",{'profit_margin_pct': 11.1},37.3,41.0,32.0,20.0,buy,1.6,0.15,-99.6,26.6,-27.6,0.03,0.01,5.92,81.2,7.23,True,-0.38,5.2,1.2,48.0,2026-04-28,False,False,6.0,NEUTRAL,6.4,14.1,6.91,,,,,,90.0,0.0,0.0,,53.8,0.0,15.0,17.8,2026-03-11 07:52:41,2026-03-11,CONFIRMED_UPTREND,TRADE,True,100,Passes Minervini Template (6/6 criteria),STRONG_ACCUMULATION,75,"Strong institutional buying (1.8x ratio, 62% up volume)",MEGA_FLOAT,1448.3,3.0,32.8,60.0,False,up,63.7,2.0,,0.0,True,2.0,2.0,9,41.0,80.5,Top 25%,57.9,3.0,0.0,5.0,7.0,0.0,0.0,5.0,0.0,False,3/3,55.68000000000001,0.0,0.0,0.0,0.0,3.0,1.0,0.2,-3.0,2.0,33,0,,🔵 DECENT,🟡 Good,,,,,,,
UBSI,0.0,50.0,22.41,,,"United Bankshares, Inc.",59.1,Financial Services,Banks - Regional,60.0,60.0,60.3,60.0,50.0,39.92,5565625856.0,60.0,51.1,False,up,,,0.0,10.0,False,0.0,3.5,4.5,False,45.93,-13.1,6.0,False,"{'roe_pct': 8.9, 'operating_margin_pct': 56.4}",{'profit_margin_pct': 38.6},45.8,47.0,43.0,5.0,none,14.7,,,98.1,145.7,,,3.76,45.6,4.02,True,-2.28,,16.0,43.0,2026-04-23,False,False,6.0,NEUTRAL,,,0.33,,,,,,90.0,0.0,0.0,,42.7,0.0,15.0,17.7,2026-03-11 07:52:41,2026-03-11,CONFIRMED_UPTREND,TRADE,True,100,Passes Minervini Template (6/6 criteria),NEUTRAL,40,"No clear pattern (1.0x ratio, 49% up volume)",HIGH_FLOAT,135.7,5.0,32.7,60.0,False,up,51.1,2.0,,0.0,False,0.0,0.0,3,41.0,95.1,Top 10%,64.4,5.0,0.0,3.0,5.0,0.0,0.0,5.0,5.0,False,2/3,55.64,0.0,0.0,0.0,5.0,3.0,5.0,1.84,0.0,2.0,,0,,🔵 DECENT,🟡 Good,,,,,,,
APG,0.0,50.0,25.84,,,APi Group Corporation,63.4,Industrials,Engineering & Construction,50.0,70.0,73.1,65.0,65.0,41.6,17948573696.0,80.0,82.4,False,up,,,0.0,23.2,False,0.0,1.8,2.7,False,46.89,-11.3,7.0,True,"{'roe_pct': 9.5, 'debt_to_equity': 0.9, 'current_ratio': 1.5, 'operating_margin_pct': 9.7}",{'profit_margin_pct': 3.8},52.0,54.0,50.0,11.0,strong_buy,25.0,36.98,-11.1,,,3.87,1.61,,,,True,-0.42,3.9,,50.0,2026-04-30,False,False,9.0,STRONG,2.76,31.2,1.5,,,,,,90.0,0.0,0.0,,49.0,0.0,15.0,19.0,2026-03-11 07:52:41,2026-03-11,CONFIRMED_UPTREND,TRADE,True,100,Passes Minervini Template (6/6 criteria),ACCUMULATION,60,"Moderate accumulation (1.2x ratio, 55% up volume)",MEGA_FLOAT,343.1,3.0,34.0,80.0,False,up,82.4,5.0,,0.0,False,0.0,0.0,8,41.0,82.9,Top 25%,58.2,3.0,0.0,3.0,7.0,0.0,0.0,5.0,5.0,False,3/3,54.36,0.0,0.0,3.0,0.0,3.0,0.0,3.12,3.0,10.0,47,0,,🔵 DECENT,🟡 Average,,,,,,,
CMTV,0.0,50.0,30.35,,,Community Bancorp.,63.5,Financial Services,Banks - Regional,60.0,50.0,91.0,65.0,50.0,32.94,184615952.0,100.0,100.0,True,up,,,0.0,9.2,False,0.0,0.1,0.3,False,34.92,-5.7,8.0,True,"{'roe_pct': 16.0, 'operating_margin_pct': 43.5}",{'profit_margin_pct': 35.8},,,,,none,,,,42.12,27.9,,,3.03,32.0,4.78,True,-0.38,,7.0,,,False,False,3.0,NEUTRAL,,,0.78,,,,,,100.0,0.0,0.0,,67.0,0.0,15.0,19.0,2026-03-11 07:52:41,2026-03-11,CONFIRMED_UPTREND,TRADE,True,100,Passes Minervini Template (6/6 criteria),STRONG_ACCUMULATION,100,"Strong institutional buying (4.1x ratio, 74% up volume)",MICRO_FLOAT,4.8,0.0,34.0,100.0,True,up,100.0,10.0,,0.0,False,0.0,0.0,3,41.0,95.1,Top 10%,64.4,5.0,0.0,3.0,10.0,0.0,0.0,5.0,0.0,False,3/3,53.89,0.0,0.0,0.0,5.0,3.0,3.0,,0.0,0.0,,0,,🔵 DECENT,🟡 Average,HOLD,50.0,Close to ATH (-5.7% from high) - wait for pullback,-5.7,NEUTRAL,NONE,False
LYFT,0.0,50.0,0.0,,,"Lyft, Inc.",49.2,Technology,Software - Application,60.0,50.0,15.0,65.0,60.0,13.25,5291432448.0,15.0,2.4,False,down,,,0.0,9.8,False,0.0,17.1,3.6,True,25.54,-48.1,2.0,False,"{'roe_pct': 140.8, 'debt_to_equity': 0.4, 'current_ratio': 0.65, 'operating_margin_pct': -11.2}",{'profit_margin_pct': 45.0},19.59,30.0,13.0,37.0,hold,47.9,126.77,856.8,204.3,1441.9,22.49,2.99,,,,True,-9.45,-1.6,1804.6,57.0,2026-05-07,False,False,4.0,NEUTRAL,-0.68,-5.6,0.0,,,,,,70.0,0.0,0.0,,0.0,0.0,15.0,14.8,2026-03-11 07:52:41,2026-03-11,CONFIRMED_UPTREND,TRADE,False,33,Price below 150/200 MA - weak trend,DISTRIBUTION,35,"Moderate distribution (0.7x ratio, 42% up volume)",MEGA_FLOAT,321.1,38.0,29.8,15.0,False,down,2.4,0.0,,0.0,False,0.0,0.0,41,41.0,2.4,Bottom 25%,3.3,-3.0,3.0,-5.0,-5.0,0.0,0.0,5.0,15.0,False,1/3,53.68000000000001,0.0,0.0,8.0,0.0,3.0,5.0,5.99,3.0,0.0,79,0,,🔵 DECENT,🟡 Average,,,,,,,
FRST,0.0,50.0,25.79,,,Primis Financial Corp.,62.9,Financial Services,Banks - Regional,60.0,60.0,73.1,65.0,55.0,12.96,320052192.0,80.0,75.4,False,up,,,0.0,5.7,True,1.0,1.0,2.0,False,14.55,-10.9,7.0,True,"{'roe_pct': 14.7, 'operating_margin_pct': 47.4}",{'profit_margin_pct': 29.1},16.0,16.0,16.0,1.0,none,23.5,,,24.9,92.1,,,3.09,16.1,3.43,False,,,,50.0,2026-04-30,False,False,5.0,NEUTRAL,,,0.14,,,,,,90.0,0.0,0.0,,60.9,0.0,15.0,18.9,2026-03-11 07:52:41,2026-03-11,CONFIRMED_UPTREND,TRADE,True,100,Passes Minervini Template (6/6 criteria),ACCUMULATION,60,"Moderate accumulation (1.1x ratio, 50% up volume)",LOW_FLOAT,21.8,0.0,33.9,80.0,False,up,75.4,5.0,,0.0,True,1.0,2.0,3,41.0,95.1,Top 10%,64.4,5.0,0.0,3.0,7.0,0.0,0.0,5.0,0.0,False,3/3,53.16,0.0,0.0,0.0,5.0,0.0,0.0,2.94,1.0,0.0,,0,,🔵 DECENT,🟡 Average,HOLD,60.0,Close to ATH (-10.9% from high) - wait for pullback | Strong upside (+23.5%) - analyst support,-10.9,NEUTRAL,NONE,False
NSC,0.0,50.0,21.66,,,Norfolk Southern Corporation,51.6,Industrials,Railroads,60.0,30.0,60.3,60.0,50.0,298.49,67032502272.0,60.0,66.1,False,up,,,0.0,-0.6,False,0.0,4.7,8.0,False,319.94,-6.7,6.0,False,"{'roe_pct': 19.2, 'debt_to_equity': 1.15, 'current_ratio': 0.85, 'operating_margin_pct': 31.2}",{'profit_margin_pct': 23.6},314.21,350.0,290.0,19.0,hold,5.3,95.17,-68.1,127.5,-57.3,2.17,6.47,1.81,42.3,2.02,True,-0.8,5.6,-4.6,43.0,2026-04-23,False,False,6.0,NEUTRAL,5.35,12.2,,,,,,,90.0,0.0,0.0,,42.5,0.0,15.0,15.5,2026-03-11 07:52:41,2026-03-11,CONFIRMED_UPTREND,TRADE,True,100,Passes Minervini Template (6/6 criteria),ACCUMULATION,60,"Moderate accumulation (1.2x ratio, 55% up volume)",MEGA_FLOAT,224.2,3.0,30.5,60.0,False,up,66.1,2.0,,0.0,False,0.0,0.0,,41.0,,Sin datos suficientes,66.1,0.0,0.0,3.0,5.0,0.0,0.0,5.0,0.0,False,3/3,52.64,0.0,0.0,0.0,3.0,3.0,0.0,0.66,-3.0,2.0,45,0,,🔵 DECENT,🟡 Average,,,,,,,
BY,0.0,50.0,22.53,,,"Byline Bancorp, Inc.",60.3,Financial Services,Banks - Regional,60.0,60.0,60.3,65.0,55.0,30.94,1417646976.0,60.0,66.7,False,up,,,0.0,10.1,False,0.0,5.7,2.7,False,33.89,-8.7,6.0,False,"{'roe_pct': 11.0, 'operating_margin_pct': 44.1}",{'profit_margin_pct': 31.7},35.6,38.0,33.0,5.0,none,15.1,,,37.57,21.4,,,1.36,13.8,1.4,True,-0.99,,6.5,43.0,2026-04-23,False,False,4.0,NEUTRAL,,,0.74,,,,,,90.0,0.0,0.0,,54.1,0.0,15.0,18.1,2026-03-11 07:52:41,2026-03-11,CONFIRMED_UPTREND,TRADE,True,100,Passes Minervini Template (6/6 criteria),ACCUMULATION,60,"Moderate accumulation (1.1x ratio, 50% up volume)",MEDIUM_FLOAT,32.6,0.0,33.1,60.0,False,up,66.7,2.0,,0.0,False,0.0,0.0,3,41.0,95.1,Top 10%,64.4,5.0,1.0,3.0,5.0,0.0,0.0,5.0,0.0,False,3/3,52.12,0.0,0.0,0.0,0.0,3.0,3.0,1.89,0.0,0.0,,0,,🔵 DECENT,🟡 Average,,,,,,,
PKBK,0.0,50.0,31.06,,,"Parke Bancorp, Inc.",70.6,Financial Services,Banks - Regional,60.0,90.0,76.7,65.0,50.0,27.61,327101120.0,80.0,89.5,False,up,,,0.0,25.4,True,2.0,1.0,1.1,False,29.5,-6.4,8.0,True,"{'roe_pct': 12.1, 'operating_margin_pct': 68.9}",{'profit_margin_pct': 48.8},,,,,none,,,,94.8,243.4,,,2.61,22.8,3.41,True,-2.67,,26.4,36.0,2026-04-16,False,False,4.0,NEUTRAL,,,0.17,,,,,,90.0,0.0,0.0,,66.2,0.0,15.0,21.2,2026-03-11 07:52:41,2026-03-11,CONFIRMED_UPTREND,TRADE,True,100,Passes Minervini Template (6/6 criteria),STRONG_ACCUMULATION,75,"Strong institutional buying (1.7x ratio, 62% up volume)",MICRO_FLOAT,9.2,0.0,36.2,80.0,False,up,89.5,5.0,,0.0,True,2.0,2.0,3,41.0,95.1,Top 10%,64.4,5.0,0.0,3.0,10.0,0.0,0.0,5.0,0.0,False,3/3,52.053999999999995,0.0,0.0,0.0,3.0,3.0,5.0,,0.0,0.0,,0,,🔵 DECENT,🟡 Average,HOLD,50.0,Close to ATH (-6.4% from high) - wait for pullback,-6.4,NEUTRAL,NONE,False
PEBO,0.0,50.0,19.46,,,Peoples Bancorp Inc.,59.6,Financial Services,Banks - Regional,60.0,70.0,50.3,60.0,50.0,31.76,1140733184.0,35.0,48.7,False,up,,,0.0,10.3,True,1.0,3.3,3.1,False,34.33,-7.5,5.0,False,"{'roe_pct': 9.2, 'operating_margin_pct': 38.0}",{'profit_margin_pct': 25.6},34.83,37.0,33.0,6.0,none,9.7,,,50.83,60.0,,,5.16,54.5,5.11,True,-0.07,,8.5,41.0,2026-04-21,False,False,5.0,NEUTRAL,,,0.53,,,,,,100.0,0.0,0.0,,47.9,0.0,15.0,17.9,2026-03-11 07:52:41,2026-03-11,CONFIRMED_UPTREND,TRADE,True,83,Passes Minervini Template (5/6 criteria),ACCUMULATION,60,"Moderate accumulation (1.1x ratio, 53% up volume)",MEDIUM_FLOAT,34.0,0.0,32.9,35.0,False,up,48.7,2.0,,0.0,True,1.0,2.0,3,41.0,95.1,Top 10%,64.4,5.0,0.0,3.0,3.0,0.0,0.0,5.0,5.0,False,3/3,51.84,0.0,0.0,0.0,5.0,3.0,3.0,1.21,0.0,0.0,,0,,🔵 DECENT,🟡 Average,,,,,,,
OWL,0.0,50.0,0.0,,,Blue Owl Capital Inc.,56.2,Financial Services,Asset Management,50.0,80.0,15.0,75.0,70.0,9.46,14761359360.0,15.0,0.0,False,down,,,0.0,10.6,True,2.0,14.5,2.3,True,21.88,-56.8,0.0,False,"{'roe_pct': 5.2, 'debt_to_equity': 0.64, 'current_ratio': 1.79, 'operating_margin_pct': 32.4}",{'profit_margin_pct': 2.7},16.33,26.0,10.0,15.0,buy,72.7,86.24,811.6,3.0,-68.3,9.17,2.03,9.51,855.0,,True,-0.35,3.1,57.4,50.0,2026-04-30,False,False,5.0,NEUTRAL,3.7,75.8,0.15,,,,,,100.0,0.0,0.0,,0.0,0.0,15.0,16.9,2026-03-11 07:52:41,2026-03-11,CONFIRMED_UPTREND,TRADE,False,0,Price below 150/200 MA - weak trend,STRONG_DISTRIBUTION,5,"Strong selling pressure (0.5x ratio, 32% up volume)",MEGA_FLOAT,631.2,43.0,31.9,15.0,False,down,0.0,0.0,,0.0,True,2.0,2.0,28,41.0,34.1,Bajo 50%,21.1,0.0,3.0,-5.0,-5.0,0.0,0.0,5.0,5.0,False,1/3,51.480000000000004,0.0,0.0,8.0,-5.0,3.0,5.0,9.09,3.0,0.0,31,0,,🔵 DECENT,🟡 Average,,,,,,,
BFC,0.0,50.0,25.23,,,Bank First Corporation,57.3,Financial Services,Banks - Regional,60.0,50.0,60.3,65.0,50.0,136.67,1530933248.0,60.0,63.1,False,up,,,0.0,6.5,False,0.0,3.1,4.5,False,153.0,-10.7,7.0,True,"{'roe_pct': 11.1, 'operating_margin_pct': 53.9}",{'profit_margin_pct': 41.4},155.0,160.0,150.0,2.0,none,13.4,,,72.3,-47.1,,,1.35,24.9,1.31,True,-1.44,,3.4,34.0,2026-04-14,False,False,6.0,NEUTRAL,,,1.87,,,,,,90.0,0.0,0.0,,54.2,0.0,15.0,17.2,2026-03-11 07:52:41,2026-03-11,CONFIRMED_UPTREND,TRADE,True,100,Passes Minervini Template (6/6 criteria),ACCUMULATION,65,"Moderate accumulation (1.1x ratio, 51% up volume)",LOW_FLOAT,10.1,0.0,32.2,60.0,False,up,63.1,2.0,,0.0,False,0.0,0.0,3,41.0,95.1,Top 10%,64.4,5.0,0.0,3.0,7.0,0.0,0.0,5.0,0.0,False,3/3,50.92,0.0,0.0,0.0,0.0,3.0,1.0,1.68,0.0,2.0,,0,,🔵 DECENT,🟡 Average,,,,,,,
CNK,0.0,50.0,0.0,,,Cinemark Holdings Inc Cinemark ,57.6,Communication Services,Entertainment,50.0,80.0,50.3,40.0,65.0,26.66,3131907584.0,35.0,29.2,False,up,,,0.0,43.6,False,0.0,15.1,4.5,True,34.01,-21.6,2.0,False,"{'roe_pct': 27.8, 'debt_to_equity': 7.23, 'current_ratio': 0.71, 'operating_margin_pct': 9.1}",{'profit_margin_pct': 4.4},31.82,37.0,22.0,11.0,buy,19.3,18.59,-30.3,10.4,-61.0,4.66,1.26,1.35,31.7,4.05,True,-2.4,1.9,-15.7,51.0,2026-05-01,False,False,5.0,NEUTRAL,5.57,14.9,,,,,,,90.0,0.0,0.0,,17.299999999999997,0.0,15.0,17.3,2026-03-11 07:52:41,2026-03-11,CONFIRMED_UPTREND,TRADE,False,16,Price below 150/200 MA - weak trend,STRONG_ACCUMULATION,75,"Strong institutional buying (1.6x ratio, 60% up volume)",HIGH_FLOAT,101.0,20.0,32.3,35.0,False,up,29.2,2.0,,0.0,False,0.0,0.0,31,41.0,26.8,Bajo 50%,18.0,0.0,3.0,0.0,-5.0,0.0,0.0,5.0,0.0,False,2/3,50.040000000000006,0.0,0.0,3.0,0.0,3.0,-3.0,2.41,1.0,0.0,37,0,,🔵 DECENT,🟡 Average,,,,,,,
AMRZ,0.0,50.0,15.73,,,Amrize Ltd,67.3,Basic Materials,Building Materials,55.0,80.0,63.9,80.0,60.0,59.17,33413425152.0,60.0,66.5,False,up,,,0.0,36.4,False,0.0,,1.9,False,65.94,-10.3,,,"{'roe_pct': 10.2, 'debt_to_equity': 0.48, 'current_ratio': 1.64, 'operating_margin_pct': 17.3}",{'profit_margin_pct': 10.0},67.07,76.0,57.0,20.0,buy,13.4,43.18,-27.0,21.4,-63.8,4.73,2.86,,,,False,,5.2,3.6,47.0,2026-04-27,False,False,5.0,NEUTRAL,5.14,18.4,5.16,,,,,,80.0,0.0,0.0,,22.200000000000003,0.0,15.0,20.2,2026-03-11 07:52:41,2026-03-11,CONFIRMED_UPTREND,TRADE,False,0,Insufficient data,ACCUMULATION,60,"Moderate accumulation (1.2x ratio, 55% up volume)",MEGA_FLOAT,492.9,23.0,35.2,60.0,False,up,66.5,2.0,,0.0,False,0.0,0.0,23,41.0,46.3,Bajo 50%,33.2,0.0,0.0,3.0,0.0,0.0,0.0,5.0,0.0,False,2/3,49.92,0.0,0.0,3.0,0.0,0.0,1.0,1.68,0.0,0.0,39,0,,⚪ WEAK,🟡 Average,,,,,,,
SMBK,0.0,50.0,21.93,,,"SmartFinancial, Inc.",54.3,Financial Services,Banks - Regional,60.0,50.0,46.7,60.0,55.0,38.34,652904000.0,35.0,49.2,False,up,,,0.0,0.6,False,0.0,0.7,1.6,False,43.91,-12.7,6.0,False,"{'roe_pct': 9.6, 'operating_margin_pct': 38.8}",{'profit_margin_pct': 26.1},44.5,48.0,42.0,6.0,none,16.1,,,89.4,133.2,,,0.83,10.7,1.08,False,,,21.0,40.0,2026-04-20,False,False,7.0,NEUTRAL,,,0.22,,,,,,70.0,0.0,0.0,,46.3,0.0,15.0,16.3,2026-03-11 07:52:41,2026-03-11,CONFIRMED_UPTREND,TRADE,True,100,Passes Minervini Template (6/6 criteria),ACCUMULATION,60,"Moderate accumulation (1.1x ratio, 52% up volume)",LOW_FLOAT,15.0,0.0,31.3,35.0,False,up,49.2,2.0,,0.0,False,0.0,0.0,3,41.0,95.1,Top 10%,64.4,5.0,0.0,3.0,5.0,0.0,0.0,5.0,5.0,False,3/3,49.72,0.0,0.0,0.0,0.0,0.0,5.0,2.01,1.0,5.0,,0,,⚪ WEAK,🟡 Average,,,,,,,
FCBC,0.0,50.0,19.78,,,"First Community Bankshares, Inc",62.8,Financial Services,Banks - Regional,60.0,70.0,66.6,60.0,50.0,39.74,728624512.0,60.0,52.3,False,up,,,0.0,0.2,True,2.0,1.4,3.6,False,42.15,-5.7,5.0,False,"{'roe_pct': 9.5, 'operating_margin_pct': 43.5}",{'profit_margin_pct': 29.1},40.0,40.0,40.0,1.0,none,0.7,,,26.5,-33.3,,,3.11,46.8,3.39,True,-0.25,,-2.1,41.0,2026-04-21,False,False,6.0,NEUTRAL,,,,,,,,,90.0,0.0,0.0,,28.799999999999997,0.0,15.0,18.8,2026-03-11 07:52:41,2026-03-11,CONFIRMED_UPTREND,TRADE,False,66,150 MA below 200 MA - not in Stage 2,ACCUMULATION,65,"Moderate accumulation (1.4x ratio, 58% up volume)",LOW_FLOAT,17.6,20.0,33.8,60.0,False,up,52.3,2.0,,0.0,True,2.0,2.0,3,41.0,95.1,Top 10%,64.4,5.0,0.0,3.0,3.0,0.0,0.0,5.0,5.0,False,2/3,49.120000000000005,0.0,0.0,0.0,5.0,3.0,0.0,0.09,-3.0,2.0,,0,,⚪ WEAK,🟡 Average,,,,,,,
