ticker,company_name,fundamental_score,tier,quality,earnings_quality_score,growth_acceleration_score,relative_strength_score,financial_health_score,catalyst_timing_score,rs_line_score,rs_line_percentile,rs_line_at_new_high,rs_line_trend,eps_growth_yoy,eps_accelerating,eps_accel_quarters,rev_growth_yoy,rev_accelerating,rev_accel_quarters,earnings_details,growth_details,rs_details,health_details,catalyst_details,current_price,market_cap,sector,industry,short_percent_float,short_ratio,short_squeeze_potential,fifty_two_week_high,proximity_to_52w_high,trend_template_score,trend_template_pass,target_price_analyst,target_price_analyst_high,target_price_analyst_low,analyst_count,analyst_recommendation,analyst_upside_pct,target_price_dcf,target_price_dcf_upside_pct,target_price_pe,target_price_pe_upside_pct,fcf_yield_pct,fcf_per_share,dividend_yield_pct,payout_ratio_pct,dividend_rate,five_yr_avg_dividend_yield_pct,buyback_active,shares_change_pct,interest_coverage,analyst_revision_momentum,days_to_earnings,earnings_date,earnings_warning,earnings_catalyst,piotroski_score,piotroski_label,ebit_ev_yield,roic_greenblatt,peg_ratio,analyzed_at
HHH,Howard Hughes Holdings Inc.,59.0,⭐ AVERAGE,🟡 Average,50.0,100.0,15.0,60.0,70.0,15.0,0.0,False,down,,,0,213.3,True,2,{'profit_margin_pct': 8.4},"{'revenue_growth_yoy': np.float64(213.3), 'revenue_accelerating': True, 'rev_accel_quarters': 2}","{'rs_3m': np.float64(-22.9), 'rs_6m': np.float64(-22.1), 'rs_line_percentile': 0.0, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 15}","{'roe_pct': 3.7, 'debt_to_equity': 1.33, 'current_ratio': 1.9, 'operating_margin_pct': 7.4}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 46.6}",64.58,3851315200,Real Estate,Real Estate - Development,7.2,5.2,False,91.07,-29.1,2.0,False,94.67,100.0,89.0,3.0,buy,46.6,117.14,81.4,22.1,-65.8,12.33,7.96,,,,,False,,2.0,-67.8,56.0,2026-05-06,False,False,6.0,NEUTRAL,4.4,14.6,,2026-03-11T07:48:07.362250
FULT,Fulton Financial Corporation,58.8,⭐ AVERAGE,🟡 Average,60.0,50.0,60.3,65.0,65.0,60.0,55.9,False,up,,,0,5.7,False,0,{'profit_margin_pct': 30.7},"{'revenue_growth_yoy': np.float64(5.7), 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(6.3), 'rs_6m': np.float64(1.3), 'rs_line_percentile': 55.9, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 60}","{'roe_pct': 11.7, 'operating_margin_pct': 39.3}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 16.2}",20.01,3602011392,Financial Services,Banks - Regional,8.0,5.2,True,22.99,-13.0,6.0,False,23.25,24.5,22.0,6.0,buy,16.2,,,62.4,211.8,,,3.8,35.1,0.76,3.79,True,-1.83,,32.5,34.0,2026-04-14,False,False,6.0,NEUTRAL,,,0.19,2026-03-11T07:48:20.956582
GOOD,Gladstone Commercial Corporatio,58.3,⭐ AVERAGE,🟡 Average,55.0,70.0,50.3,55.0,60.0,35.0,31.9,False,up,,,0,15.9,True,1,{'profit_margin_pct': 12.0},"{'revenue_growth_yoy': np.float64(15.9), 'revenue_accelerating': True, 'rev_accel_quarters': 1}","{'rs_3m': np.float64(18.0), 'rs_6m': np.float64(-4.6), 'rs_line_percentile': 31.9, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 35}","{'roe_pct': 5.6, 'debt_to_equity': 2.49, 'current_ratio': 1.67, 'operating_margin_pct': 40.0}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 8.2}",12.36,603578240,Real Estate,REIT - Diversified,5.3,5.4,False,15.19,-18.6,3.0,False,13.38,14.0,12.5,4.0,buy,8.2,21.58,74.6,1.4,-88.7,11.76,1.47,9.71,857.1,1.2,8.53,True,-0.75,1.5,-50.6,57.0,2026-05-07,False,False,3.0,NEUTRAL,3.81,929.6,,2026-03-11T07:47:06.694928
AP,Ampco-Pittsburgh Corporation,58.2,⭐ AVERAGE,🟡 Average,50.0,50.0,91.0,50.0,50.0,100.0,100.0,True,up,,,0,7.0,False,0,{'profit_margin_pct': -1.2},"{'revenue_growth_yoy': np.float64(7.0), 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(198.9), 'rs_6m': np.float64(265.3), 'rs_line_percentile': 100.0, 'rs_line_at_new_high': True, 'rs_line_trend': 'up', 'rs_line_score': 100}","{'roe_pct': -4.1, 'debt_to_equity': 1.88, 'current_ratio': 1.84, 'operating_margin_pct': 4.3}","{'days_to_earnings': 'N/A', 'recommendation': 'none'}",9.99,203060608,Industrials,Metal Fabrication,3.8,1.3,False,9.99,0.0,8.0,True,,,,,none,,23.84,138.6,,,11.03,1.1,,,,3.69,False,,0.9,,0.0,2026-03-11,True,False,6.0,NEUTRAL,4.87,6.3,,2026-03-11T07:42:17.121691
MNSB,"MainStreet Bancshares, Inc.",58.1,⭐ AVERAGE,🟡 Average,60.0,50.0,60.3,60.0,65.0,60.0,70.5,False,up,,,0,7.3,False,0,{'profit_margin_pct': 21.2},"{'revenue_growth_yoy': np.float64(7.3), 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(11.9), 'rs_6m': np.float64(-2.4), 'rs_line_percentile': 70.5, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 60}","{'roe_pct': 7.3, 'operating_margin_pct': 27.6}","{'days_to_earnings': 'N/A', 'recommendation': 'strong_buy', 'analyst_upside_pct': 18.2}",22.21,162628080,Financial Services,Banks - Regional,2.9,3.3,False,23.44,-5.2,8.0,True,26.25,26.25,26.25,1.0,strong_buy,18.2,,,17.6,-20.8,,,1.8,22.7,0.4,,True,-0.28,,,2.0,2026-03-13,True,False,3.0,NEUTRAL,,,0.87,2026-03-11T07:52:20.495519
PACS,"PACS Group, Inc.",58.1,⭐ AVERAGE,🟡 Average,50.0,50.0,80.3,50.0,70.0,80.0,79.0,False,down,,,0,6.3,False,0,{'profit_margin_pct': 3.6},"{'revenue_growth_yoy': np.float64(6.3), 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(11.8), 'rs_6m': np.float64(318.7), 'rs_line_percentile': 79.0, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 80}","{'roe_pct': 23.0, 'debt_to_equity': 3.78, 'current_ratio': 1.07, 'operating_margin_pct': 7.0}","{'days_to_earnings': 'N/A', 'recommendation': 'strong_buy', 'analyst_upside_pct': 35.8}",34.17,5370328576,Healthcare,Medical Care Facilities,8.4,3.7,True,43.08,-20.7,7.0,True,46.4,52.0,42.0,5.0,strong_buy,35.8,65.27,91.0,36.6,7.1,4.5,1.54,,,,,False,,11.0,57.2,57.0,2026-05-07,False,False,8.0,STRONG,3.56,7.4,0.25,2026-03-11T07:52:10.619960
PALI,"Palisade Bio, Inc.",58.0,⭐ AVERAGE,🟡 Average,50.0,50.0,68.7,65.0,70.0,60.0,70.8,False,down,,,0,,False,0,{},"{'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(6.7), 'rs_6m': np.float64(238.1), 'rs_line_percentile': 70.8, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 60}","{'roe_pct': -228.6, 'debt_to_equity': 0.07, 'current_ratio': 1.96}","{'days_to_earnings': 'N/A', 'recommendation': 'strong_buy', 'analyst_upside_pct': 525.0}",1.92,286470176,Healthcare,Biotechnology,17.0,5.5,True,2.64,-27.3,7.0,True,12.0,25.0,5.0,6.0,strong_buy,525.0,,,,,-2.31,-0.04,,,,,False,,-1019.5,,,,False,False,1.0,WEAK,-5.13,-196.4,,2026-03-11T07:43:03.501781
FBRX,"Forte Biosciences, Inc.",57.9,⭐ AVERAGE,🟡 Average,50.0,50.0,83.0,45.0,70.0,80.0,77.4,False,up,,,0,,False,0,{},"{'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(43.9), 'rs_6m': np.float64(150.9), 'rs_line_percentile': 77.4, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 80}","{'roe_pct': -110.7, 'current_ratio': 7.34}","{'days_to_earnings': 'N/A', 'recommendation': 'strong_buy', 'analyst_upside_pct': 125.5}",28.27,354136448,Healthcare,Biotechnology,7.4,3.3,False,35.62,-20.6,7.0,True,63.75,75.0,54.0,4.0,strong_buy,125.5,,,,,-6.91,-1.95,,,,,False,,,,,,False,False,2.0,WEAK,-14.04,-69.9,,2026-03-11T07:50:20.700085
CDTX,CDTX,57.8,⭐ AVERAGE,🟡 Average,50.0,50.0,89.0,50.0,50.0,95.0,94.6,False,up,,,0,,,0,{},{},"{'rs_3m': np.float64(100.5), 'rs_6m': np.float64(333.3), 'rs_line_percentile': 94.6, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 95}",{},{'days_to_earnings': 'N/A'},0.0,0,N/A,N/A,,,False,,,5.0,False,,,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,2026-03-11T07:45:10.397168
BFST,"Business First Bancshares, Inc.",57.8,⭐ AVERAGE,🟡 Average,60.0,50.0,60.3,65.0,55.0,60.0,51.5,False,flat,,,0,6.4,False,0,{'profit_margin_pct': 28.1},"{'revenue_growth_yoy': np.float64(6.4), 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(0.8), 'rs_6m': np.float64(4.4), 'rs_line_percentile': 51.5, 'rs_line_at_new_high': False, 'rs_line_trend': 'flat', 'rs_line_score': 60}","{'roe_pct': 10.4, 'operating_margin_pct': 36.2}","{'days_to_earnings': 'N/A', 'recommendation': 'none', 'analyst_upside_pct': 23.7}",26.57,871829632,Financial Services,Banks - Regional,1.0,1.7,False,30.32,-12.4,6.0,False,32.88,35.0,31.0,4.0,none,23.7,,,83.7,215.0,,,2.18,20.4,0.58,2.2,True,-0.43,,18.8,43.0,2026-04-23,False,False,7.0,NEUTRAL,,,0.22,2026-03-11T07:46:45.673706
ADMQ,ADM Endeavors Inc.,57.8,⭐ AVERAGE,🟡 Average,50.0,100.0,15.0,65.0,50.0,15.0,13.8,False,down,,,0,67.6,True,2,{'profit_margin_pct': 9.4},"{'revenue_growth_yoy': np.float64(67.6), 'revenue_accelerating': True, 'rev_accel_quarters': 2}","{'rs_3m': np.float64(-34.9), 'rs_6m': np.float64(-43.5), 'rs_line_percentile': 13.8, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 15}","{'roe_pct': 17.3, 'debt_to_equity': 1.82, 'current_ratio': 1.3, 'operating_margin_pct': 9.3}","{'days_to_earnings': 'N/A', 'recommendation': 'none'}",0.02696,4273710,Industrials,Specialty Business Services,,,False,0.0505,-46.6,1.0,False,,,,,none,,,,,,-91.39,-0.02,,,,,False,,19.2,35.4,,,False,False,6.0,NEUTRAL,4.34,7.3,inf,2026-03-11T07:42:06.056256
CNK,Cinemark Holdings Inc Cinemark ,57.6,⭐ AVERAGE,🟡 Average,50.0,80.0,50.3,40.0,65.0,35.0,29.2,False,up,,,0,43.6,False,0,{'profit_margin_pct': 4.4},"{'revenue_growth_yoy': np.float64(43.6), 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(14.5), 'rs_6m': np.float64(-5.4), 'rs_line_percentile': 29.2, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 35}","{'roe_pct': 27.8, 'debt_to_equity': 7.23, 'current_ratio': 0.71, 'operating_margin_pct': 9.1}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 19.3}",26.66,3131907584,Communication Services,Entertainment,15.1,4.5,True,34.01,-21.6,2.0,False,31.82,37.0,22.0,11.0,buy,19.3,18.59,-30.3,10.4,-61.0,4.66,1.26,1.35,31.7,0.36,4.05,True,-2.4,1.9,-15.7,51.0,2026-05-01,False,False,5.0,NEUTRAL,5.57,14.9,,2026-03-11T07:46:19.892824
GBLI,"Global Indemnity Group, LLC",57.5,⭐ AVERAGE,🟡 Average,50.0,70.0,38.7,75.0,60.0,15.0,15.9,False,up,,,0,5.3,True,2,{'profit_margin_pct': 6.3},"{'revenue_growth_yoy': np.float64(5.3), 'revenue_accelerating': True, 'rev_accel_quarters': 2}","{'rs_3m': np.float64(8.1), 'rs_6m': np.float64(-1.9), 'rs_line_percentile': 15.9, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 15}","{'roe_pct': 4.0, 'debt_to_equity': 0.01, 'current_ratio': 1.23, 'operating_margin_pct': 14.1}","{'days_to_earnings': 'N/A', 'recommendation': 'none', 'analyst_upside_pct': 88.0}",29.25,418975648,Financial Services,Insurance - Property & Casualty,0.3,2.9,False,37.0,-20.9,4.0,False,55.0,55.0,55.0,1.0,none,88.0,94.0,221.4,19.4,-33.7,16.06,6.39,4.78,72.2,1.4,3.86,False,,712.6,-3.2,,,False,False,3.0,NEUTRAL,16.11,,,2026-03-11T07:52:08.082873
MRP,"Millrose Properties, Inc.",57.5,⭐ AVERAGE,🟡 Average,60.0,50.0,44.0,75.0,70.0,35.0,48.6,False,flat,,,0,,False,0,{'profit_margin_pct': 67.4},"{'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(-1.7), 'rs_6m': np.float64(-16.0), 'rs_line_percentile': 48.6, 'rs_line_at_new_high': False, 'rs_line_trend': 'flat', 'rs_line_score': 35}","{'roe_pct': 7.4, 'debt_to_equity': 0.36, 'current_ratio': 53.56, 'operating_margin_pct': 84.8}","{'days_to_earnings': 'N/A', 'recommendation': 'strong_buy', 'analyst_upside_pct': 30.4}",29.6,4913703936,Real Estate,REIT - Residential,6.1,3.6,False,36.0,-17.8,4.0,False,38.6,40.0,35.0,5.0,strong_buy,30.4,,,24.4,-17.6,-72.84,-23.21,8.61,104.5,2.55,,False,,-2.6,,63.0,2026-05-13,False,False,5.0,NEUTRAL,7.03,,14.71,2026-03-11T07:51:57.279407
IMVT,"Immunovant, Inc.",57.3,⭐ AVERAGE,🟡 Average,50.0,50.0,80.3,45.0,70.0,80.0,86.5,False,flat,,,0,,False,0,{},"{'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(11.7), 'rs_6m': np.float64(52.1), 'rs_line_percentile': 86.5, 'rs_line_at_new_high': False, 'rs_line_trend': 'flat', 'rs_line_score': 80}","{'roe_pct': -69.3, 'current_ratio': 15.74}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 59.9}",25.72,5234847232,Healthcare,Biotechnology,19.0,11.2,True,29.25,-12.1,7.0,True,41.12,57.0,22.0,16.0,buy,59.9,,,,,-4.98,-1.28,,,,,False,,,,78.0,2026-05-28,False,False,1.0,WEAK,-10.33,-62.6,,2026-03-11T07:51:07.825295
HTFL,"Heartflow, Inc.",57.3,⭐ AVERAGE,🟡 Average,50.0,80.0,24.0,70.0,70.0,15.0,10.4,False,down,,,0,32.3,False,0,{'profit_margin_pct': -77.4},"{'revenue_growth_yoy': np.float64(32.3), 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(-18.5), 'rs_6m': np.float64(-39.6), 'rs_line_percentile': 10.4, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 15}","{'debt_to_equity': 0.09, 'current_ratio': 8.66, 'operating_margin_pct': -32.6}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 70.4}",22.59,1923735552,Healthcare,Health Information Services,5.4,2.6,False,41.223,-45.2,,,38.5,40.0,35.0,6.0,buy,70.4,,,,,,,,,,,False,,-5.2,,7.0,2026-03-18,True,False,4.0,NEUTRAL,-4.45,-96.3,,2026-03-11T07:50:46.137107
BFC,Bank First Corporation,57.3,⭐ AVERAGE,🟡 Average,60.0,50.0,60.3,65.0,50.0,60.0,63.1,False,up,,,0,6.5,False,0,{'profit_margin_pct': 41.4},"{'revenue_growth_yoy': np.float64(6.5), 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(5.7), 'rs_6m': np.float64(2.5), 'rs_line_percentile': 63.1, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 60}","{'roe_pct': 11.1, 'operating_margin_pct': 53.9}","{'days_to_earnings': 'N/A', 'recommendation': 'none', 'analyst_upside_pct': 13.4}",136.67,1530933248,Financial Services,Banks - Regional,3.1,4.5,False,153.0,-10.7,7.0,True,155.0,160.0,150.0,2.0,none,13.4,,,72.3,-47.1,,,1.35,24.9,1.85,1.31,True,-1.44,,3.4,34.0,2026-04-14,False,False,6.0,NEUTRAL,,,1.87,2026-03-11T07:46:32.447231
NSPR,InspireMD Inc.,57.3,⭐ AVERAGE,🟡 Average,50.0,90.0,24.0,60.0,60.0,15.0,4.6,False,down,,,0,29.5,True,2,{},"{'revenue_growth_yoy': np.float64(29.5), 'revenue_accelerating': True, 'rev_accel_quarters': 2}","{'rs_3m': np.float64(-9.2), 'rs_6m': np.float64(-38.1), 'rs_line_percentile': 4.6, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 15}","{'roe_pct': -87.6, 'debt_to_equity': 0.05, 'current_ratio': 6.51, 'operating_margin_pct': -517.3}","{'days_to_earnings': 'N/A', 'recommendation': 'none', 'analyst_upside_pct': 204.9}",1.64,69488432,Healthcare,Medical Devices,0.1,1.3,False,3.34,-50.9,0.0,False,5.0,6.0,4.0,3.0,none,204.9,,,,,-23.82,-0.39,,,,,False,,-278.1,,7.0,2026-03-18,True,False,2.0,WEAK,-354.21,-89.2,,2026-03-11T07:41:50.427499
UTI,Universal Technical Institute I,57.3,⭐ AVERAGE,🟡 Average,50.0,50.0,71.4,70.0,50.0,60.0,62.6,False,up,,,0,6.5,False,0,{'profit_margin_pct': 6.3},"{'revenue_growth_yoy': np.float64(6.5), 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(40.3), 'rs_6m': np.float64(18.5), 'rs_line_percentile': 62.6, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 60}","{'roe_pct': 17.4, 'debt_to_equity': 0.86, 'current_ratio': 1.14, 'operating_margin_pct': 7.1}","{'days_to_earnings': 'N/A', 'recommendation': 'none', 'analyst_upside_pct': 8.9}",34.28,1886102784,Consumer Defensive,Education & Training Services,6.9,3.6,False,38.02,-9.8,5.0,False,37.33,40.0,36.0,6.0,none,8.9,11.0,-67.9,9.6,-72.0,2.18,0.75,,,,3.72,False,,15.8,-21.2,56.0,2026-05-06,False,False,7.0,NEUTRAL,4.47,18.7,,2026-03-11T07:48:23.603037
NP,Neptune Insurance Holdings Inc.,57.2,⭐ AVERAGE,🟡 Average,60.0,70.0,36.0,50.0,70.0,15.0,20.9,False,down,,,0,29.4,False,0,{'profit_margin_pct': 23.4},"{'revenue_growth_yoy': np.float64(29.4), 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(-17.4), 'rs_line_percentile': 20.9, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 15}","{'current_ratio': 0.99, 'operating_margin_pct': 31.6}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 34.5}",19.92,2752018432,Financial Services,Insurance Brokers,15.3,3.1,True,33.235,-40.1,,,26.79,32.5,20.0,12.0,buy,34.5,7.27,-63.5,,,1.7,0.49,,,,,False,,4.3,-48.4,63.0,2026-05-13,False,False,4.0,NEUTRAL,2.41,,,2026-03-11T07:42:45.528881
SRRK,Scholar Rock Holding Corporatio,57.0,⭐ AVERAGE,🟡 Average,50.0,50.0,74.0,55.0,65.0,80.0,87.4,False,flat,,,0,,False,0,{},"{'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(-0.4), 'rs_6m': np.float64(37.1), 'rs_line_percentile': 87.4, 'rs_line_at_new_high': False, 'rs_line_trend': 'flat', 'rs_line_score': 80}","{'roe_pct': -123.1, 'debt_to_equity': 0.44, 'current_ratio': 6.95}","{'days_to_earnings': 'N/A', 'recommendation': 'strong_buy', 'analyst_upside_pct': 23.0}",44.78,5144464896,Healthcare,Biotechnology,25.7,15.5,True,49.82,-10.1,7.0,True,55.07,70.0,47.0,14.0,strong_buy,23.0,,,,,-3.16,-1.42,,,,,False,,-74.0,,64.0,2026-05-14,False,False,1.0,WEAK,-7.59,-108.6,,2026-03-11T07:50:43.750098
MANE,"Veradermics, Incorporated",56.8,⭐ AVERAGE,🟡 Average,50.0,50.0,70.0,55.0,70.0,100.0,96.1,True,up,,,0,,,0,{},{},"{'rs_line_percentile': 96.1, 'rs_line_at_new_high': True, 'rs_line_trend': 'up', 'rs_line_score': 100}",{'current_ratio': 3.29},"{'days_to_earnings': 'N/A', 'recommendation': 'strong_buy', 'analyst_upside_pct': 54.7}",50.65,1776654336,Healthcare,Biotechnology,4.7,2.5,False,53.63,-5.6,,,78.33,85.0,75.0,3.0,strong_buy,54.7,,,,,,,,,,,False,,-18.4,,,,False,False,5.0,NEUTRAL,-29.44,,,2026-03-11T07:49:19.607076
MNR,Mach Natural Resources LP,56.6,⭐ AVERAGE,🟡 Average,55.0,60.0,50.3,60.0,60.0,35.0,43.9,False,up,,,0,16.0,False,0,{'profit_margin_pct': 11.1},"{'revenue_growth_yoy': np.float64(16.0), 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(10.9), 'rs_6m': np.float64(-2.5), 'rs_line_percentile': 43.9, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 35}","{'roe_pct': 6.7, 'debt_to_equity': 0.59, 'current_ratio': 1.0, 'operating_margin_pct': -8.1}","{'days_to_earnings': 'N/A', 'recommendation': 'none', 'analyst_upside_pct': 45.8}",13.03,2194549248,Energy,Oil & Gas E&P,2.3,5.6,False,15.91,-18.1,4.0,False,19.0,20.0,17.0,5.0,none,45.8,,,9.4,-27.9,-21.07,-2.75,15.12,241.5,1.97,,False,,2.5,,1.0,2026-03-12,True,False,5.0,NEUTRAL,8.77,14.4,,2026-03-11T07:42:32.575464
S,"SentinelOne, Inc.",56.5,⭐ AVERAGE,🟡 Average,50.0,80.0,24.0,65.0,70.0,15.0,16.0,False,down,,,0,14.8,True,2,{'profit_margin_pct': -43.0},"{'revenue_growth_yoy': np.float64(14.8), 'revenue_accelerating': True, 'rev_accel_quarters': 2}","{'rs_3m': np.float64(-4.3), 'rs_6m': np.float64(-26.1), 'rs_line_percentile': 16.0, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 15}","{'roe_pct': -25.8, 'debt_to_equity': 0.01, 'current_ratio': 1.52, 'operating_margin_pct': -26.4}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 41.3}",14.14,4805747712,Technology,Software - Infrastructure,6.9,2.7,False,21.4,-33.9,1.0,False,19.99,30.0,13.0,34.0,buy,41.3,24.25,71.5,,,5.15,0.74,,,,,True,-1.02,-4890.5,,1.0,2026-03-12,True,False,5.0,NEUTRAL,-6.76,-53.3,0.86,2026-03-11T07:49:10.569693
RLI,RLI Corp.,56.5,⭐ AVERAGE,🟡 Average,60.0,60.0,36.0,75.0,50.0,15.0,12.2,False,down,,,0,14.2,False,0,{'profit_margin_pct': 21.4},"{'revenue_growth_yoy': np.float64(14.2), 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(-1.3), 'rs_6m': np.float64(-10.8), 'rs_line_percentile': 12.2, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 15}","{'roe_pct': 24.4, 'debt_to_equity': 0.06, 'current_ratio': 0.55, 'operating_margin_pct': 27.0}","{'days_to_earnings': 'N/A', 'recommendation': 'hold', 'analyst_upside_pct': -1.6}",60.73,5582312448,Financial Services,Insurance - Property & Casualty,4.6,4.4,False,81.79,-25.7,1.0,False,59.75,70.0,52.0,4.0,hold,-1.6,535.84,782.3,131.1,115.9,20.81,12.64,1.05,14.4,0.64,0.84,False,,95.4,49.8,42.0,2026-04-22,False,False,5.0,NEUTRAL,9.26,,0.17,2026-03-11T07:44:00.450642
PLX,"Protalix BioTherapeutics, Inc. ",56.5,⭐ AVERAGE,🟡 Average,50.0,30.0,75.0,80.0,70.0,60.0,61.2,False,up,,,0,-2.0,False,0,{'profit_margin_pct': 8.7},"{'revenue_growth_yoy': np.float64(-2.0), 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(67.3), 'rs_6m': np.float64(63.9), 'rs_line_percentile': 61.2, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 60}","{'roe_pct': 12.6, 'debt_to_equity': 0.15, 'current_ratio': 3.03, 'operating_margin_pct': 11.9}","{'days_to_earnings': 'N/A', 'recommendation': 'strong_buy', 'analyst_upside_pct': 279.3}",2.9,233221440,Healthcare,Biotechnology,5.4,2.4,False,3.19,-9.1,7.0,True,11.0,12.0,10.0,2.0,strong_buy,279.3,,,0.8,-72.4,-5.75,-0.17,,,,,False,,7.7,-0.5,6.0,2026-03-17,True,False,4.0,NEUTRAL,2.46,11.7,,2026-03-11T07:46:12.109208
RCKT,"Rocket Pharmaceuticals, Inc.",56.5,⭐ AVERAGE,🟡 Average,50.0,50.0,65.0,60.0,70.0,35.0,32.2,False,up,,,0,,False,0,{},"{'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(52.1), 'rs_6m': np.float64(60.4), 'rs_line_percentile': 32.2, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 35}","{'roe_pct': -60.3, 'debt_to_equity': 0.09, 'current_ratio': 6.38}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 54.8}",5.3,575416512,Healthcare,Biotechnology,25.9,6.8,True,8.905,-40.5,5.0,False,8.2,16.0,3.0,11.0,buy,54.8,,,,,-18.22,-0.97,,,,,False,,-117.0,,57.0,2026-05-07,False,False,1.0,WEAK,-53.78,-94.5,,2026-03-11T07:45:30.348701
QTIH,"QT Imaging Holdings, Inc.",56.4,⭐ AVERAGE,🟡 Average,50.0,80.0,42.0,40.0,70.0,60.0,64.6,False,flat,,,0,395.2,False,0,{'profit_margin_pct': -201.7},"{'revenue_growth_yoy': np.float64(395.2), 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(-5.5), 'rs_6m': np.float64(-26.8), 'rs_line_percentile': 64.6, 'rs_line_at_new_high': False, 'rs_line_trend': 'flat', 'rs_line_score': 60}","{'current_ratio': 0.89, 'operating_margin_pct': -39.4}","{'days_to_earnings': 'N/A', 'recommendation': 'strong_buy', 'analyst_upside_pct': 144.2}",5.405,64461680,Healthcare,Medical Devices,1.0,0.8,False,9.2094,-41.3,4.0,False,13.2,13.2,13.2,1.0,strong_buy,144.2,,,,,-16.96,-0.92,,,,,False,,-11.0,,64.0,2026-05-14,False,False,0.0,WEAK,,,,2026-03-11T07:46:48.583487
