ticker,vcp_score,ml_score,momentum_score,trend_score,volume_score,company_name,fundamental_score,sector,industry,earnings_quality_score,growth_acceleration_score,relative_strength_score,financial_health_score,catalyst_timing_score,current_price,market_cap,rs_line_score,rs_line_percentile,rs_line_at_new_high,rs_line_trend,eps_growth_yoy,eps_accelerating,eps_accel_quarters,rev_growth_yoy,rev_accelerating,rev_accel_quarters,short_percent_float,short_ratio,short_squeeze_potential,fifty_two_week_high,proximity_to_52w_high,trend_template_score,trend_template_pass,health_details,earnings_details,target_price_analyst,target_price_analyst_high,target_price_analyst_low,analyst_count,analyst_recommendation,analyst_upside_pct,target_price_dcf,target_price_dcf_upside_pct,target_price_pe,target_price_pe_upside_pct,fcf_yield_pct,fcf_per_share,dividend_yield_pct,payout_ratio_pct,five_yr_avg_dividend_yield_pct,buyback_active,shares_change_pct,interest_coverage,analyst_revision_momentum,days_to_earnings,earnings_date,earnings_warning,earnings_catalyst,sentiment,put_call_ratio,flow_score,unusual_calls,unusual_puts,insiders_score,institutional_score,num_whales,top_whales,super_score_ultimate,vcp_contribution,ml_contribution,fundamental_contribution,score_timestamp,data_as_of_date,market_regime,market_recommendation,ma_filter_pass,ma_filter_score,ma_filter_reason,ad_signal,ad_score,ad_reason,float_category,shares_outstanding_millions,filter_penalty,super_score_before_filters,rs_line_score_fund,rs_line_at_new_high_fund,rs_line_trend_fund,rs_line_percentile_fund,rs_line_bonus,eps_accelerating_fund2,eps_accel_quarters_fund2,rev_accelerating_fund2,rev_accel_quarters_fund2,canslim_a_bonus,industry_group_rank,industry_group_total,industry_group_percentile,industry_group_label,industry_group_rs,industry_bonus,short_bonus,proximity_bonus,trend_bonus,options_bonus,institutional_bonus,insider_bonus,profitability_penalty,negative_roe,filters_passed,value_score,sector_bonus,mr_bonus,fcf_bonus,dividend_bonus,buyback_bonus,revision_bonus,risk_reward_ratio,rr_bonus,tier,quality,validation_status,validation_score,validation_reason,price_vs_ath,recent_news_sentiment,analyst_consensus,valuation_concern
EXP,0.0,50.0,0.0,,,Eagle Materials Inc,53.3,Basic Materials,Building Materials,55.0,60.0,24.0,80.0,50.0,196.79,6309850112,15.0,0.0,False,down,,,0,18.2,False,0,6.2,2.8,False,243.64,-19.2,2.0,False,"{'roe_pct': 28.8, 'debt_to_equity': 1.21, 'current_ratio': 4.27, 'operating_margin_pct': 24.6}",{'profit_margin_pct': 18.7},222.55,244.0,205.0,11.0,hold,13.1,73.14,-62.8,126.7,-35.6,2.48,4.97,0.49,7.6,0.42,True,-6.61,12.4,-3.8,73.0,2026-05-19,False,False,,,,,,70.0,10.000218978,1.0,Tiger Global Management,9.0,0.0,15.0,16.0,2026-03-07 10:46:01,2026-03-07,CONFIRMED_UPTREND,TRADE,False,33,Price below 150/200 MA - weak trend,NEUTRAL,40,"No clear pattern (0.9x ratio, 45% up volume)",MEDIUM_FLOAT,31.0,25.0,31.0,15.0,False,down,0.0,0.0,,0,False,0,0.0,24,41.0,43.9,Bajo 50%,31.4,0.0,1.0,0.0,-5.0,0.0,2.0,5.0,0.0,False,1/3,57.31999999999999,0.0,0.0,0.0,0.0,3.0,0.0,1.64,0.0,🔵 DECENT,🟡 Good,,,,,,,
RRBI,0.0,50.0,30.78,,,"Red River Bancshares, Inc.",67.8,Financial Services,Banks - Regional,60.0,70.0,83.0,65.0,60.0,86.84,571112768,80.0,88.3,False,up,,,0,11.3,True,1,2.2,2.3,False,93.9,-7.5,8.0,True,"{'roe_pct': 12.0, 'operating_margin_pct': 44.9}",{'profit_margin_pct': 34.1},97.33,105.0,90.0,3.0,strong_buy,12.1,,,166.85,92.1,,,0.76,8.5,0.61,True,-2.38,,26.4,54.0,2026-04-30,False,False,,,,,,70.0,0.0,0.0,,65.3,0.0,15.0,20.3,2026-03-07 10:46:01,2026-03-07,CONFIRMED_UPTREND,TRADE,True,100,Passes Minervini Template (6/6 criteria),STRONG_ACCUMULATION,75,"Strong institutional buying (1.6x ratio, 59% up volume)",MICRO_FLOAT,5.1,0.0,35.3,80.0,False,up,88.3,5.0,,0,True,1,2.0,5,41.0,90.2,Top 10%,66.2,5.0,0.0,3.0,10.0,0.0,0.0,5.0,0.0,False,3/3,57.12,0.0,0.0,0.0,0.0,3.0,5.0,1.51,0.0,🔵 DECENT,🟡 Good,HOLD,55.0,Close to ATH (-7.5% from high) - wait for pullback,-7.5,NEUTRAL,STRONG_BUY,False
BFST,0.0,50.0,22.28,,,"Business First Bancshares, Inc.",57.8,Financial Services,Banks - Regional,60.0,50.0,60.3,65.0,55.0,26.66,874782720,60.0,55.6,False,flat,,,0,6.4,False,0,1.0,1.7,False,30.32,-12.1,6.0,False,"{'roe_pct': 10.4, 'operating_margin_pct': 36.2}",{'profit_margin_pct': 28.1},32.88,35.0,31.0,4.0,none,23.3,,,82.8,210.6,,,2.15,20.4,2.2,True,-0.43,,18.8,47.0,2026-04-23,False,False,,,,,,90.0,0.0,0.0,,45.3,0.0,15.0,17.3,2026-03-07 10:46:01,2026-03-07,CONFIRMED_UPTREND,TRADE,True,100,Passes Minervini Template (6/6 criteria),NEUTRAL,40,"No clear pattern (0.9x ratio, 47% up volume)",MEDIUM_FLOAT,30.9,5.0,32.3,60.0,False,flat,55.6,0.0,,0,False,0,0.0,5,41.0,90.2,Top 10%,66.2,5.0,0.0,3.0,5.0,0.0,0.0,5.0,0.0,False,2/3,57.12,0.0,0.0,0.0,3.0,3.0,5.0,2.91,1.0,🔵 DECENT,🟡 Good,,,,,,,
NIC,0.0,50.0,30.86,,,Nicolet Bankshares Inc.,68.6,Financial Services,Banks - Regional,60.0,80.0,71.9,65.0,65.0,148.03,3162935040,80.0,79.8,False,up,,,0,12.8,True,2,6.7,4.8,False,163.11,-9.2,8.0,True,"{'roe_pct': 12.4, 'operating_margin_pct': 52.8}",{'profit_margin_pct': 38.9},175.0,190.0,157.0,5.0,buy,18.2,,,193.36,30.6,,,0.85,12.7,,True,-3.1,,14.1,38.0,2026-04-14,False,False,,,,,,80.0,0.0,0.0,,66.6,0.0,15.0,20.6,2026-03-07 10:46:01,2026-03-07,CONFIRMED_UPTREND,TRADE,True,100,Passes Minervini Template (6/6 criteria),ACCUMULATION,65,"Moderate accumulation (1.4x ratio, 57% up volume)",LOW_FLOAT,19.5,0.0,35.6,80.0,False,up,79.8,5.0,,0,True,2,2.0,5,41.0,90.2,Top 10%,66.2,5.0,1.0,3.0,10.0,0.0,0.0,5.0,0.0,False,3/3,56.44,0.0,0.0,0.0,0.0,3.0,3.0,2.28,1.0,🔵 DECENT,🟡 Good,HOLD,65.0,Close to ATH (-9.2% from high) - wait for pullback | Strong upside (+18.2%) - analyst support,-9.2,NEUTRAL,BUY,False
STRW,0.0,50.0,23.08,,,"Strawberry Fields REIT, Inc.",65.8,Real Estate,REIT - Healthcare Facilities,50.0,90.0,60.3,65.0,65.0,12.86,716767232,60.0,55.8,False,flat,,,0,30.3,True,1,0.5,2.2,False,14.0,-8.1,6.0,False,"{'roe_pct': 49.7, 'debt_to_equity': 15.66, 'current_ratio': 5.47, 'operating_margin_pct': 52.4}",{'profit_margin_pct': 4.9},14.79,16.0,13.75,6.0,strong_buy,15.0,,,5.9,-54.1,,,4.77,100.0,,True,-0.31,1.7,-10.1,61.0,2026-05-07,False,False,,,,,,90.0,0.0,0.0,,49.7,0.0,15.0,19.7,2026-03-07 10:46:01,2026-03-07,CONFIRMED_UPTREND,TRADE,True,100,Passes Minervini Template (6/6 criteria),NEUTRAL,40,"No clear pattern (0.9x ratio, 46% up volume)",MICRO_FLOAT,8.0,5.0,34.7,60.0,False,flat,55.8,0.0,,0,True,1,2.0,2,41.0,97.6,Top 10%,72.9,5.0,0.0,3.0,5.0,0.0,0.0,5.0,0.0,False,2/3,55.31999999999999,8.0,0.0,0.0,-2.0,3.0,-3.0,1.88,0.0,🔵 DECENT,🟡 Good,,,,,,,
SPGI,0.0,50.0,0.0,,,S&P Global Inc.,53.1,Financial Services,Financial Data & Stock Exchanges,60.0,50.0,32.0,65.0,65.0,452.36,136974606336,35.0,31.3,False,down,,,0,3.7,False,0,1.6,1.5,False,579.05,-21.9,1.0,False,"{'roe_pct': 13.1, 'debt_to_equity': 0.38, 'current_ratio': 0.82, 'operating_margin_pct': 38.3}",{'profit_margin_pct': 29.2},537.9,625.0,480.0,21.0,strong_buy,18.9,692.29,53.0,441.0,-2.5,3.56,16.32,0.86,26.2,0.81,True,-3.65,22.6,32.0,52.0,2026-04-28,False,False,,,,,,90.0,0.0,0.0,,7.899999999999999,0.0,15.0,15.9,2026-03-07 10:46:01,2026-03-07,CONFIRMED_UPTREND,TRADE,False,16,Price below 150/200 MA - weak trend,ACCUMULATION,60,"Moderate accumulation (1.2x ratio, 54% up volume)",MEGA_FLOAT,298.1,23.0,30.9,35.0,False,down,31.3,0.0,,0,False,0,0.0,,41.0,,Sin datos suficientes,31.3,0.0,0.0,0.0,-5.0,0.0,0.0,5.0,0.0,False,2/3,55.24,0.0,0.0,3.0,0.0,3.0,5.0,2.36,1.0,🔵 DECENT,🟡 Good,,,,,,,
ENR,0.0,50.0,0.0,,,"Energizer Holdings, Inc.",49.8,Industrials,Electrical Equipment & Parts,50.0,60.0,26.7,60.0,55.0,19.31,1324098560,15.0,13.8,False,flat,,,0,17.5,False,0,9.4,4.3,True,31.78,-39.2,1.0,False,"{'roe_pct': 151.3, 'debt_to_equity': 24.24, 'current_ratio': 1.99, 'operating_margin_pct': 8.6}",{'profit_margin_pct': 7.1},23.67,28.0,19.0,6.0,none,22.6,43.79,126.8,29.9,54.8,13.27,2.57,6.25,40.4,3.92,True,-2.39,2.6,,59.0,2026-05-05,False,False,,,,,,100.0,0.0,0.0,,7.899999999999999,0.0,15.0,14.9,2026-03-07 10:46:01,2026-03-07,CONFIRMED_UPTREND,TRADE,False,16,Price below 150/200 MA - weak trend,ACCUMULATION,60,"Moderate accumulation (1.3x ratio, 54% up volume)",HIGH_FLOAT,60.5,20.0,29.9,15.0,False,flat,13.8,0.0,,0,False,0,0.0,22,41.0,48.8,Bajo 50%,33.4,0.0,3.0,-5.0,-5.0,0.0,0.0,5.0,0.0,False,2/3,54.92,0.0,0.0,8.0,0.0,3.0,0.0,2.82,1.0,🔵 DECENT,🟡 Average,,,,,,,
NEWT,0.0,50.0,13.61,,,"NewtekOne, Inc.",61.1,Financial Services,Banks - Regional,55.0,70.0,60.3,60.0,60.0,12.08,348958528,60.0,52.2,False,up,,,0,0.1,True,2,9.8,8.7,True,14.91,-19.0,6.0,False,"{'roe_pct': 17.4, 'debt_to_equity': 2.07, 'current_ratio': 56.84, 'operating_margin_pct': 55.6}",{'profit_margin_pct': 15.8},17.0,25.0,14.0,5.0,none,40.7,,,21.7,79.6,,,6.11,33.9,9.77,False,,,-3.0,52.0,2026-04-28,False,False,,,,,,100.0,0.0,0.0,,55.3,0.0,15.0,18.3,2026-03-07 10:46:01,2026-03-07,CONFIRMED_UPTREND,TRADE,True,100,Passes Minervini Template (6/6 criteria),STRONG_ACCUMULATION,75,"Strong institutional buying (1.6x ratio, 58% up volume)",LOW_FLOAT,24.7,0.0,33.3,60.0,False,up,52.2,2.0,,0,True,2,2.0,5,41.0,90.2,Top 10%,66.2,5.0,3.0,0.0,5.0,0.0,0.0,5.0,0.0,False,3/3,54.44,0.0,0.0,0.0,0.0,0.0,0.0,5.09,3.0,🔵 DECENT,🟡 Average,,,,,,,
FIGR,0.0,50.0,0.0,,,"Figure Technology Solutions, In",60.9,Financial Services,Capital Markets,60.0,80.0,27.0,70.0,70.0,30.48,6577874944,15.0,12.1,False,down,,,0,56.5,False,0,7.5,2.9,False,78.0,-60.9,,,"{'roe_pct': 17.4, 'debt_to_equity': 0.69, 'operating_margin_pct': 13.1}",{'profit_margin_pct': 31.0},55.12,75.0,34.0,8.0,buy,80.9,,,4.3,-85.9,,,,,,False,,3.6,,69.0,2026-05-15,False,False,,,,,,70.0,0.0,0.0,,5.0,0.0,15.0,18.3,2026-03-07 10:46:01,2026-03-07,CONFIRMED_UPTREND,TRADE,False,0,Insufficient data,DISTRIBUTION,25,"Moderate distribution (0.7x ratio, 40% up volume)",HIGH_FLOAT,136.1,35.0,33.3,15.0,False,down,12.1,0.0,,0,False,0,0.0,29,41.0,31.7,Bajo 50%,19.8,0.0,1.0,-5.0,0.0,0.0,0.0,5.0,0.0,False,1/3,54.36,0.0,0.0,0.0,0.0,0.0,0.0,10.11,3.0,🔵 DECENT,🟡 Average,,,,,,,
CMPR,0.0,50.0,25.82,,,Cimpress PLC,63.2,Industrials,Specialty Business Services,50.0,90.0,68.3,40.0,60.0,71.69,1768720256,80.0,77.9,False,up,,,0,32.0,True,1,14.2,14.8,True,82.43,-13.0,7.0,True,"{'current_ratio': 0.68, 'operating_margin_pct': 8.6}",{'profit_margin_pct': 0.7},97.5,100.0,95.0,2.0,none,36.0,111.84,56.0,9.7,-86.5,10.44,7.6,,,,True,-3.0,2.0,-8.7,53.0,2026-04-29,False,False,,,,,,70.0,0.0,0.0,,57.0,0.0,15.0,19.0,2026-03-07 10:46:01,2026-03-07,CONFIRMED_UPTREND,TRADE,True,100,Passes Minervini Template (6/6 criteria),NEUTRAL,40,"No clear pattern (0.9x ratio, 47% up volume)",LOW_FLOAT,13.7,5.0,34.0,80.0,False,up,77.9,5.0,,0,True,1,2.0,11,41.0,75.6,Top 25%,51.0,3.0,3.0,3.0,7.0,0.0,0.0,5.0,0.0,False,2/3,54.28,0.0,0.0,8.0,0.0,3.0,0.0,4.5,3.0,🔵 DECENT,🟡 Average,,,,,,,
UBSI,0.0,50.0,22.41,,,"United Bankshares, Inc.",59.1,Financial Services,Banks - Regional,60.0,60.0,60.3,60.0,50.0,40.14,5596298240,60.0,56.3,False,up,,,0,10.0,False,0,3.5,4.5,False,45.93,-12.6,6.0,False,"{'roe_pct': 8.9, 'operating_margin_pct': 56.4}",{'profit_margin_pct': 38.6},45.8,47.0,43.0,5.0,none,14.1,,,96.3,139.9,,,3.68,45.6,4.02,True,-2.27,,16.0,47.0,2026-04-23,False,False,,,,,,90.0,0.0,0.0,,47.7,0.0,15.0,17.7,2026-03-07 10:46:01,2026-03-07,CONFIRMED_UPTREND,TRADE,True,100,Passes Minervini Template (6/6 criteria),ACCUMULATION,60,"Moderate accumulation (1.1x ratio, 52% up volume)",HIGH_FLOAT,135.7,0.0,32.7,60.0,False,up,56.3,2.0,,0,False,0,0.0,5,41.0,90.2,Top 10%,66.2,5.0,0.0,3.0,5.0,0.0,0.0,5.0,5.0,False,3/3,53.64,0.0,0.0,0.0,5.0,3.0,5.0,1.76,0.0,🔵 DECENT,🟡 Average,,,,,,,
FRST,0.0,50.0,25.86,,,Primis Financial Corp.,63.6,Financial Services,Banks - Regional,60.0,60.0,76.7,65.0,55.0,12.99,320793024,80.0,78.2,False,up,,,0,5.7,True,1,1.0,2.0,False,14.55,-10.7,7.0,True,"{'roe_pct': 14.7, 'operating_margin_pct': 47.4}",{'profit_margin_pct': 29.1},16.0,16.0,16.0,1.0,none,23.2,,,24.6,89.4,,,3.04,16.1,3.43,False,,,,54.0,2026-04-30,False,False,,,,,,90.0,0.0,0.0,,61.1,0.0,15.0,19.1,2026-03-07 10:46:01,2026-03-07,CONFIRMED_UPTREND,TRADE,True,100,Passes Minervini Template (6/6 criteria),ACCUMULATION,60,"Moderate accumulation (1.1x ratio, 50% up volume)",LOW_FLOAT,21.9,0.0,34.1,80.0,False,up,78.2,5.0,,0,True,1,2.0,5,41.0,90.2,Top 10%,66.2,5.0,0.0,3.0,7.0,0.0,0.0,5.0,0.0,False,3/3,53.44,0.0,0.0,0.0,5.0,0.0,0.0,2.9,1.0,🔵 DECENT,🟡 Average,HOLD,60.0,Close to ATH (-10.7% from high) - wait for pullback | Strong upside (+23.2%) - analyst support,-10.7,NEUTRAL,NONE,False
CMTV,0.0,50.0,30.189999999999998,,,Community Bancorp.,61.9,Financial Services,Banks - Regional,60.0,50.0,83.0,65.0,50.0,30.5,170940704,80.0,86.3,False,up,,,0,9.2,False,0,0.1,0.3,False,34.92,-12.7,8.0,True,"{'roe_pct': 16.0, 'operating_margin_pct': 43.5}",{'profit_margin_pct': 35.8},,,,,none,,,,42.53,39.4,,,3.25,32.0,4.78,True,-0.41,,7.0,,,False,False,,,,,,100.0,0.0,0.0,,61.6,0.0,15.0,18.6,2026-03-07 10:46:01,2026-03-07,CONFIRMED_UPTREND,TRADE,True,100,Passes Minervini Template (6/6 criteria),STRONG_ACCUMULATION,95,"Strong institutional buying (3.1x ratio, 68% up volume)",MICRO_FLOAT,4.8,0.0,33.6,80.0,False,up,86.3,5.0,,0,False,0,0.0,5,41.0,90.2,Top 10%,66.2,5.0,0.0,3.0,10.0,0.0,0.0,5.0,0.0,False,3/3,53.346,0.0,0.0,0.0,5.0,3.0,3.0,,0.0,🔵 DECENT,🟡 Average,HOLD,50.0,Close to ATH (-12.7% from high) - wait for pullback,-12.7,NEUTRAL,NONE,False
BY,0.0,50.0,22.53,,,"Byline Bancorp, Inc.",60.3,Financial Services,Banks - Regional,60.0,60.0,60.3,65.0,55.0,30.82,1412148608,60.0,68.1,False,up,,,0,10.1,False,0,5.6,2.3,False,33.89,-9.1,6.0,False,"{'roe_pct': 11.0, 'operating_margin_pct': 44.1}",{'profit_margin_pct': 31.7},35.6,38.0,33.0,5.0,none,15.5,,,36.92,19.8,,,1.34,13.8,1.4,True,-0.99,,6.5,47.0,2026-04-23,False,False,,,,,,90.0,0.0,0.0,,54.1,0.0,15.0,18.1,2026-03-07 10:46:01,2026-03-07,CONFIRMED_UPTREND,TRADE,True,100,Passes Minervini Template (6/6 criteria),ACCUMULATION,60,"Moderate accumulation (1.1x ratio, 51% up volume)",MEDIUM_FLOAT,32.6,0.0,33.1,60.0,False,up,68.1,2.0,,0,False,0,0.0,5,41.0,90.2,Top 10%,66.2,5.0,1.0,3.0,5.0,0.0,0.0,5.0,0.0,False,3/3,52.12,0.0,0.0,0.0,0.0,3.0,3.0,1.94,0.0,🔵 DECENT,🟡 Average,,,,,,,
SHBI,0.0,50.0,22.28,,,"Shore Bancshares, Inc.",57.8,Financial Services,Banks - Regional,60.0,50.0,60.3,65.0,55.0,17.99,601347328,60.0,66.4,False,up,,,0,6.6,False,0,1.7,2.0,False,20.68,-13.0,6.0,False,"{'roe_pct': 10.5, 'operating_margin_pct': 41.6}",{'profit_margin_pct': 27.5},21.12,22.0,20.0,4.0,none,17.4,,,31.68,76.1,,,2.66,27.0,3.15,False,,,8.9,54.0,2026-04-30,False,False,,,,,,80.0,0.0,0.0,,52.3,0.0,15.0,17.3,2026-03-07 10:46:01,2026-03-07,CONFIRMED_UPTREND,TRADE,True,100,Passes Minervini Template (6/6 criteria),ACCUMULATION,65,"Moderate accumulation (1.4x ratio, 57% up volume)",MEDIUM_FLOAT,30.4,0.0,32.3,60.0,False,up,66.4,2.0,,0,False,0,0.0,5,41.0,90.2,Top 10%,66.2,5.0,0.0,3.0,5.0,0.0,0.0,5.0,0.0,False,3/3,52.12,0.0,0.0,0.0,3.0,0.0,3.0,2.17,1.0,🔵 DECENT,🟡 Average,,,,,,,
PKBK,0.0,50.0,31.06,,,"Parke Bancorp, Inc.",70.6,Financial Services,Banks - Regional,60.0,90.0,76.7,65.0,50.0,27.26,322954592,80.0,87.6,False,up,,,0,25.4,True,2,1.0,1.1,False,29.5,-7.6,8.0,True,"{'roe_pct': 12.1, 'operating_margin_pct': 68.9}",{'profit_margin_pct': 48.8},,,,,none,,,,94.2,245.6,,,2.62,22.8,3.41,True,-2.7,,26.4,40.0,2026-04-16,False,False,,,,,,90.0,0.0,0.0,,66.2,0.0,15.0,21.2,2026-03-07 10:46:01,2026-03-07,CONFIRMED_UPTREND,TRADE,True,100,Passes Minervini Template (6/6 criteria),STRONG_ACCUMULATION,75,"Strong institutional buying (1.7x ratio, 62% up volume)",MICRO_FLOAT,9.2,0.0,36.2,80.0,False,up,87.6,5.0,,0,True,2,2.0,5,41.0,90.2,Top 10%,66.2,5.0,0.0,3.0,10.0,0.0,0.0,5.0,0.0,False,3/3,52.053999999999995,0.0,0.0,0.0,3.0,3.0,5.0,,0.0,🔵 DECENT,🟡 Average,HOLD,50.0,Close to ATH (-7.6% from high) - wait for pullback,-7.6,NEUTRAL,NONE,False
RSG,0.0,79.7,14.26,100.0,93.4,"Republic Services, Inc.",52.6,Industrials,Waste Management,55.0,50.0,46.7,55.0,60.0,231.05,71524663296,35.0,26.5,False,up,,,0,3.1,False,0,1.4,1.9,False,258.75,-10.7,3.0,False,"{'roe_pct': 18.3, 'debt_to_equity': 1.15, 'current_ratio': 0.64, 'operating_margin_pct': 19.5}",{'profit_margin_pct': 12.9},244.46,270.0,190.0,24.0,buy,5.8,101.53,-56.1,68.4,-70.4,2.47,5.73,1.08,35.2,1.24,True,-1.22,5.5,7.4,47.0,2026-04-23,False,False,,,,,,70.0,0.0,0.0,,26.700000000000003,0.0,23.9,15.8,2026-03-07 10:46:01,2026-03-07,CONFIRMED_UPTREND,TRADE,False,33,150 MA below 200 MA - not in Stage 2,ACCUMULATION,65,"Moderate accumulation (1.4x ratio, 57% up volume)",MEGA_FLOAT,308.1,23.0,39.7,35.0,False,up,26.5,2.0,,0,False,0,0.0,31,41.0,26.8,Bajo 50%,17.8,0.0,0.0,3.0,0.0,0.0,0.0,5.0,0.0,False,2/3,52.025,0.0,0.0,0.0,0.0,3.0,3.0,0.72,-3.0,🔵 DECENT,🟡 Average,,,,,,,
BDL,0.0,50.0,24.98,,,"Flanigan's Enterprises, Inc.",54.8,Consumer Cyclical,Restaurants,50.0,40.0,63.9,80.0,50.0,33.5,62264708,60.0,58.9,False,up,,,0,-2.0,True,1,0.4,4.2,False,35.98,-6.9,7.0,True,"{'roe_pct': 31.6, 'debt_to_equity': 0.58, 'current_ratio': 1.97, 'operating_margin_pct': 2.9}",{'profit_margin_pct': 8.6},,,,,none,,43990.62,131215.3,93.3,178.5,3096.46,1037.31,1.64,17.7,4.0,False,,10.9,681.9,,,False,False,,,,,,70.0,0.0,0.0,,50.4,0.0,15.0,16.4,2026-03-07 10:46:01,2026-03-07,CONFIRMED_UPTREND,TRADE,True,100,Passes Minervini Template (6/6 criteria),STRONG_ACCUMULATION,75,"Strong institutional buying (1.5x ratio, 60% up volume)",MICRO_FLOAT,0.6,0.0,31.4,60.0,False,up,58.9,2.0,,0,True,1,2.0,25,41.0,41.5,Bajo 50%,29.5,0.0,0.0,3.0,7.0,0.0,0.0,5.0,0.0,False,3/3,51.782000000000004,0.0,0.0,8.0,3.0,0.0,5.0,,0.0,🔵 DECENT,🟡 Average,,,,,,,
HHH,0.0,50.0,6.32,,,Howard Hughes Holdings Inc.,63.2,Real Estate,Real Estate - Development,50.0,100.0,36.0,60.0,70.0,69.42,4139954944,15.0,0.0,False,down,,,0,213.3,True,2,6.2,5.7,False,91.07,-23.8,3.0,False,"{'roe_pct': 3.7, 'debt_to_equity': 1.33, 'current_ratio': 1.9, 'operating_margin_pct': 7.4}",{'profit_margin_pct': 8.4},94.67,100.0,89.0,3.0,buy,36.4,117.14,68.7,21.7,-68.7,11.47,7.96,,,,False,,2.0,-67.8,60.0,2026-05-06,False,False,,,,,,90.0,0.0,0.0,,3.0,0.0,15.0,19.0,2026-03-07 10:46:01,2026-03-07,CONFIRMED_UPTREND,TRADE,False,50,Price below 150/200 MA - weak trend,DISTRIBUTION,25,"Moderate distribution (0.7x ratio, 39% up volume)",MEDIUM_FLOAT,30.5,35.0,34.0,15.0,False,down,0.0,0.0,,0,True,2,2.0,,41.0,,Sin datos suficientes,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,5.0,False,1/3,51.28,8.0,0.0,8.0,0.0,0.0,-3.0,4.55,3.0,🔵 DECENT,🟡 Average,,,,,,,
NSC,0.0,50.0,29.32,,,Norfolk Southern Corporation,53.2,Industrials,Railroads,60.0,30.0,68.3,60.0,50.0,302.84,68009394176,80.0,79.4,False,up,,,0,-0.6,False,0,4.6,8.6,False,319.94,-5.3,8.0,True,"{'roe_pct': 19.2, 'debt_to_equity': 1.15, 'current_ratio': 0.85, 'operating_margin_pct': 31.2}",{'profit_margin_pct': 23.6},312.79,350.0,288.0,19.0,hold,3.3,95.17,-68.6,124.2,-59.0,2.14,6.47,1.74,42.3,2.02,True,-0.79,5.6,-4.6,47.0,2026-04-23,False,False,,,,,,90.0,0.0,0.0,,51.0,0.0,15.0,16.0,2026-03-07 10:46:01,2026-03-07,CONFIRMED_UPTREND,TRADE,True,100,Passes Minervini Template (6/6 criteria),ACCUMULATION,65,"Moderate accumulation (1.5x ratio, 59% up volume)",MEGA_FLOAT,224.2,3.0,31.0,80.0,False,up,79.4,5.0,,0,False,0,0.0,,41.0,,Sin datos suficientes,79.4,0.0,0.0,3.0,10.0,0.0,0.0,5.0,0.0,False,3/3,51.28,0.0,0.0,0.0,3.0,3.0,0.0,0.41,-3.0,🔵 DECENT,🟡 Average,,,,,,,
AMH,0.0,50.0,0.0,,,American Homes 4 Rent,50.5,Real Estate,REIT - Residential,60.0,30.0,36.0,75.0,65.0,29.9,12632238080,15.0,6.2,False,down,,,0,-0.9,False,0,3.1,2.0,False,39.49,-24.3,1.0,False,"{'roe_pct': 6.6, 'debt_to_equity': 0.66, 'current_ratio': 2.19, 'operating_margin_pct': 25.5}",{'profit_margin_pct': 24.5},34.92,40.0,31.0,20.0,buy,16.8,29.17,-2.4,11.8,-60.5,5.7,1.98,4.1,101.7,2.19,False,,3.8,0.1,54.0,2026-04-30,False,False,,,,,,90.0,0.0,0.0,,0.0,0.0,15.0,15.2,2026-03-07 10:46:01,2026-03-07,CONFIRMED_UPTREND,TRADE,False,16,Price below 150/200 MA - weak trend,DISTRIBUTION,25,"Moderate distribution (0.6x ratio, 36% up volume)",MEGA_FLOAT,311.9,38.0,30.2,15.0,False,down,6.2,0.0,,0,False,0,0.0,30,41.0,29.3,Bajo 50%,19.2,0.0,0.0,0.0,-5.0,0.0,0.0,5.0,5.0,False,1/3,51.2,8.0,0.0,6.0,-2.0,0.0,1.0,2.1,1.0,🔵 DECENT,🟡 Average,,,,,,,
SUNS,0.0,50.0,0.0,,,"Sunrise Realty Trust, Inc.",62.5,Real Estate,REIT - Mortgage,60.0,80.0,38.7,75.0,55.0,9.41,126291480,15.0,16.9,False,flat,,,0,107.2,False,0,5.4,5.9,False,11.78,-20.1,2.0,False,"{'debt_to_equity': 0.36, 'current_ratio': 3.49, 'operating_margin_pct': 64.9}",{'profit_margin_pct': 63.8},12.17,15.0,9.5,3.0,none,29.3,,,21.2,125.3,,,12.4,121.1,,False,,3.7,10.0,5.0,2026-03-12,True,False,,,,,,100.0,0.0,0.0,,5.0,0.0,15.0,18.8,2026-03-07 10:46:01,2026-03-07,CONFIRMED_UPTREND,TRADE,False,33,Price below 150/200 MA - weak trend,DISTRIBUTION,25,"Moderate distribution (0.7x ratio, 39% up volume)",MICRO_FLOAT,9.6,35.0,33.8,15.0,False,flat,16.9,0.0,,0,False,0,0.0,35,41.0,17.1,Bottom 25%,12.6,-3.0,1.0,0.0,-5.0,0.0,0.0,5.0,0.0,False,1/3,51.0,8.0,0.0,0.0,-5.0,0.0,3.0,3.66,3.0,🔵 DECENT,🟡 Average,,,,,,,
