ticker,company_name,fundamental_score,tier,quality,earnings_quality_score,growth_acceleration_score,relative_strength_score,financial_health_score,catalyst_timing_score,rs_line_score,rs_line_percentile,rs_line_at_new_high,rs_line_trend,eps_growth_yoy,eps_accelerating,eps_accel_quarters,rev_growth_yoy,rev_accelerating,rev_accel_quarters,earnings_details,growth_details,rs_details,health_details,catalyst_details,current_price,market_cap,sector,industry,short_percent_float,short_ratio,short_squeeze_potential,fifty_two_week_high,proximity_to_52w_high,trend_template_score,trend_template_pass,target_price_analyst,target_price_analyst_high,target_price_analyst_low,analyst_count,analyst_recommendation,analyst_upside_pct,target_price_dcf,target_price_dcf_upside_pct,target_price_pe,target_price_pe_upside_pct,analyzed_at
NTLA,"Intellia Therapeutics, Inc.",58.3,⭐ AVERAGE,🟡 Average,50.0,60.0,61.4,60.0,70.0,35.0,25.1,False,up,,,0,7.1,True,1,{},"{'revenue_growth_yoy': np.float64(7.1), 'revenue_accelerating': True, 'rev_accel_quarters': 1}","{'rs_3m': np.float64(58.8), 'rs_6m': np.float64(18.7), 'rs_line_percentile': 25.1, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 35}","{'roe_pct': -52.1, 'debt_to_equity': 0.13, 'current_ratio': 6.21, 'operating_margin_pct': -808.9}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 81.3}",13.16,1524321792,Healthcare,Biotechnology,43.9,7.0,True,28.25,-53.4,5.0,False,23.86,106.0,5.0,21.0,buy,81.3,,,,,2026-02-24T08:41:24.209014
INDV,"Indivior Pharmaceuticals, Inc.",58.3,⭐ AVERAGE,🟡 Average,55.0,50.0,74.0,50.0,70.0,80.0,86.3,False,down,,,0,5.0,False,0,{'profit_margin_pct': 10.5},"{'revenue_growth_yoy': np.float64(5.0), 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(-1.2), 'rs_6m': np.float64(29.1), 'rs_line_percentile': 86.3, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 80}","{'current_ratio': 0.95, 'operating_margin_pct': 36.9}","{'days_to_earnings': 'N/A', 'recommendation': 'strong_buy', 'analyst_upside_pct': 38.4}",32.93,4117054464,Healthcare,Drug Manufacturers - Specialty & Generic,9.9,6.5,True,38.0,-13.3,7.0,True,45.57,50.0,36.0,7.0,strong_buy,38.4,47.7,44.9,29.4,-10.7,2026-02-24T08:39:27.630854
FKYS,First Keystone Corp.,58.2,⭐ AVERAGE,🟡 Average,60.0,50.0,68.7,60.0,50.0,60.0,59.8,False,up,,,0,8.3,False,0,{'profit_margin_pct': 21.1},"{'revenue_growth_yoy': np.float64(8.3), 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(14.5), 'rs_6m': np.float64(10.7), 'rs_line_percentile': 59.8, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 60}","{'roe_pct': 8.3, 'operating_margin_pct': 31.0}","{'days_to_earnings': 'N/A', 'recommendation': 'none'}",19.51,121862528,Financial Services,Banks - Regional,,,False,20.0,-2.4,7.0,True,,,,,none,,,,44.1,126.0,2026-02-24T08:36:51.608844
CZNC,Citizens & Northern Corp,58.2,⭐ AVERAGE,🟡 Average,60.0,50.0,68.7,60.0,50.0,60.0,74.3,False,up,,,0,4.9,False,0,{'profit_margin_pct': 20.1},"{'revenue_growth_yoy': np.float64(4.9), 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(18.6), 'rs_6m': np.float64(10.1), 'rs_line_percentile': 74.3, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 60}","{'roe_pct': 7.6, 'operating_margin_pct': 34.5}","{'days_to_earnings': 'N/A', 'recommendation': 'none', 'analyst_upside_pct': 1.2}",23.23,414038592,Financial Services,Banks - Regional,1.9,7.0,False,24.12,-3.7,7.0,True,23.5,23.5,23.5,1.0,none,1.2,,,14.6,-37.2,2026-02-24T08:38:17.318905
AP,Ampco-Pittsburgh Corporation,58.2,⭐ AVERAGE,🟡 Average,50.0,50.0,91.0,50.0,50.0,100.0,100.0,True,up,,,0,7.0,False,0,{'profit_margin_pct': -1.2},"{'revenue_growth_yoy': np.float64(7.0), 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(253.1), 'rs_6m': np.float64(187.0), 'rs_line_percentile': 100.0, 'rs_line_at_new_high': True, 'rs_line_trend': 'up', 'rs_line_score': 100}","{'roe_pct': -4.1, 'debt_to_equity': 1.88, 'current_ratio': 1.84, 'operating_margin_pct': 4.3}","{'days_to_earnings': 'N/A', 'recommendation': 'none'}",8.77,178262432,Industrials,Metal Fabrication,0.2,0.1,False,9.25,-5.2,8.0,True,,,,,none,,23.84,171.8,,,2026-02-24T08:39:21.480730
HYNE,"Hoyne Bancorp, Inc.",58.2,⭐ AVERAGE,🟡 Average,50.0,70.0,66.0,50.0,50.0,90.0,80.5,True,up,,,0,14.9,True,1,{'profit_margin_pct': -3.0},"{'revenue_growth_yoy': np.float64(14.9), 'revenue_accelerating': True, 'rev_accel_quarters': 1}","{'rs_line_percentile': 80.5, 'rs_line_at_new_high': True, 'rs_line_trend': 'up', 'rs_line_score': 90}",{'operating_margin_pct': 4.0},"{'days_to_earnings': 'N/A', 'recommendation': 'none'}",14.45,117000752,Financial Services,Banks - Regional,,0.3,False,14.85,-2.7,,,,,,,none,,,,,,2026-02-24T08:36:58.795652
GBLI,"Global Indemnity Group, LLC",58.0,⭐ AVERAGE,🟡 Average,50.0,70.0,36.0,75.0,70.0,15.0,7.8,False,up,,,0,5.3,True,2,{'profit_margin_pct': 6.3},"{'revenue_growth_yoy': np.float64(5.3), 'revenue_accelerating': True, 'rev_accel_quarters': 2}","{'rs_3m': np.float64(-0.2), 'rs_6m': np.float64(-9.2), 'rs_line_percentile': 7.8, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 15}","{'roe_pct': 4.0, 'debt_to_equity': 0.01, 'current_ratio': 1.23, 'operating_margin_pct': 14.1}","{'days_to_earnings': 'N/A', 'recommendation': 'strong_buy', 'analyst_upside_pct': 95.7}",28.11,402646368,Financial Services,Insurance - Property & Casualty,0.2,2.1,False,37.0,-24.0,2.0,False,55.0,55.0,55.0,1.0,strong_buy,95.7,94.0,234.4,19.4,-31.0,2026-02-24T08:44:44.182453
FBRX,"Forte Biosciences, Inc.",57.9,⭐ AVERAGE,🟡 Average,50.0,50.0,83.0,45.0,70.0,80.0,78.1,False,up,,,0,,False,0,{},"{'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(35.3), 'rs_6m': np.float64(144.7), 'rs_line_percentile': 78.1, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 80}","{'roe_pct': -110.7, 'current_ratio': 7.34}","{'days_to_earnings': 'N/A', 'recommendation': 'strong_buy', 'analyst_upside_pct': 122.2}",28.69,359397760,Healthcare,Biotechnology,6.5,3.2,False,35.62,-19.5,8.0,True,63.75,75.0,54.0,4.0,strong_buy,122.2,,,,,2026-02-24T08:44:19.703033
ABTC,American Bitcoin Corp.,57.8,⭐ AVERAGE,🟡 Average,60.0,90.0,15.0,55.0,60.0,15.0,0.7,False,down,,,0,453.1,True,1,{'profit_margin_pct': 135.9},"{'revenue_growth_yoy': np.float64(453.1), 'revenue_accelerating': True, 'rev_accel_quarters': 1}","{'rs_3m': np.float64(-83.6), 'rs_6m': np.float64(-91.1), 'rs_line_percentile': 0.7, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 15}","{'debt_to_equity': 0.32, 'current_ratio': 0.07, 'operating_margin_pct': 11.2}","{'days_to_earnings': 'N/A', 'recommendation': 'none', 'analyst_upside_pct': 310.4}",0.9747,904136576,Financial Services,Capital Markets,,1.0,False,14.65,-93.3,2.0,False,4.0,4.0,4.0,2.0,none,310.4,,,1.8,84.7,2026-02-24T08:35:54.423016
UTI,Universal Technical Institute I,57.8,⭐ AVERAGE,🟡 Average,50.0,50.0,71.4,70.0,55.0,60.0,50.4,False,up,,,0,6.5,False,0,{'profit_margin_pct': 6.3},"{'revenue_growth_yoy': np.float64(6.5), 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(32.2), 'rs_6m': np.float64(13.6), 'rs_line_percentile': 50.4, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 60}","{'roe_pct': 17.4, 'debt_to_equity': 0.86, 'current_ratio': 1.14, 'operating_margin_pct': 7.1}","{'days_to_earnings': 'N/A', 'recommendation': 'none', 'analyst_upside_pct': 16.1}",32.16,1769459456,Consumer Defensive,Education & Training Services,4.9,4.3,False,36.32,-11.5,5.0,False,37.33,40.0,36.0,6.0,none,16.1,11.0,-65.8,9.6,-70.1,2026-02-24T08:42:55.339874
NSPR,InspireMD Inc.,57.8,⭐ AVERAGE,🟡 Average,50.0,90.0,26.7,60.0,60.0,15.0,9.8,False,down,,,0,29.5,True,2,{},"{'revenue_growth_yoy': np.float64(29.5), 'revenue_accelerating': True, 'rev_accel_quarters': 2}","{'rs_3m': np.float64(2.2), 'rs_6m': np.float64(-29.9), 'rs_line_percentile': 9.8, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 15}","{'roe_pct': -87.6, 'debt_to_equity': 0.05, 'current_ratio': 6.51, 'operating_margin_pct': -517.3}","{'days_to_earnings': 'N/A', 'recommendation': 'none', 'analyst_upside_pct': 174.7}",1.82,77115216,Healthcare,Medical Devices,0.1,0.8,False,3.8,-52.1,1.0,False,5.0,6.0,4.0,3.0,none,174.7,,,,,2026-02-24T08:39:46.217122
ADMQ,ADM Endeavors Inc.,57.8,⭐ AVERAGE,🟡 Average,50.0,100.0,15.0,65.0,50.0,15.0,14.2,False,down,,,0,67.6,True,2,{'profit_margin_pct': 9.4},"{'revenue_growth_yoy': np.float64(67.6), 'revenue_accelerating': True, 'rev_accel_quarters': 2}","{'rs_3m': np.float64(-33.2), 'rs_6m': np.float64(-38.9), 'rs_line_percentile': 14.2, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 15}","{'roe_pct': 17.3, 'debt_to_equity': 1.82, 'current_ratio': 1.3, 'operating_margin_pct': 9.3}","{'days_to_earnings': 'N/A', 'recommendation': 'none'}",0.0273,4327607,Industrials,Specialty Business Services,,,False,0.0505,-45.9,1.0,False,,,,,none,,,,,,2026-02-24T08:40:17.924235
EXP,Eagle Materials Inc,57.8,⭐ AVERAGE,🟡 Average,55.0,60.0,46.7,80.0,50.0,35.0,25.8,False,flat,,,0,18.2,False,0,{'profit_margin_pct': 18.7},"{'revenue_growth_yoy': np.float64(18.2), 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(6.4), 'rs_6m': np.float64(-11.9), 'rs_line_percentile': 25.8, 'rs_line_at_new_high': False, 'rs_line_trend': 'flat', 'rs_line_score': 35}","{'roe_pct': 28.8, 'debt_to_equity': 1.21, 'current_ratio': 4.27, 'operating_margin_pct': 24.6}","{'days_to_earnings': 'N/A', 'recommendation': 'hold', 'analyst_upside_pct': -0.5}",225.2,7220784640,Basic Materials,Building Materials,5.9,2.9,False,243.64,-7.6,5.0,False,224.0,244.0,205.0,10.0,hold,-0.5,73.14,-67.5,132.2,-41.3,2026-02-24T08:40:57.148668
ELWT,"Elauwit Connection, Inc.",57.8,⭐ AVERAGE,🟡 Average,50.0,80.0,54.0,40.0,60.0,60.0,65.2,False,up,,,0,58.5,False,0,{'profit_margin_pct': -8.1},"{'revenue_growth_yoy': np.float64(58.5), 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(-17.9), 'rs_line_percentile': 65.2, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 60}","{'current_ratio': 0.71, 'operating_margin_pct': 2.2}","{'days_to_earnings': 'N/A', 'recommendation': 'none', 'analyst_upside_pct': 79.4}",6.69,44286436,Communication Services,Telecom Services,0.8,0.4,False,8.75,-23.5,,,12.0,12.0,12.0,1.0,none,79.4,,,,,2026-02-24T08:40:02.220436
IRD,"Opus Genetics, Inc.",57.6,⭐ AVERAGE,🟡 Average,50.0,40.0,83.0,60.0,70.0,80.0,85.3,False,up,,,0,-28.4,True,1,{},"{'revenue_growth_yoy': np.float64(-28.4), 'revenue_accelerating': True, 'rev_accel_quarters': 1}","{'rs_3m': np.float64(73.9), 'rs_6m': np.float64(193.6), 'rs_line_percentile': 85.3, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 80}","{'roe_pct': -338.8, 'debt_to_equity': 0.18, 'current_ratio': 1.24, 'operating_margin_pct': -269.9}","{'days_to_earnings': 'N/A', 'recommendation': 'strong_buy', 'analyst_upside_pct': 124.6}",3.45,237926528,Healthcare,Biotechnology,1.0,1.0,False,3.97,-13.1,8.0,True,7.75,9.0,6.0,12.0,strong_buy,124.6,0.39,-88.7,,,2026-02-24T08:42:02.549373
FAST,Fastenal Company,57.6,⭐ AVERAGE,🟡 Average,55.0,50.0,50.3,90.0,50.0,35.0,38.8,False,up,,,0,3.5,False,0,{'profit_margin_pct': 15.3},"{'revenue_growth_yoy': np.float64(3.5), 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(10.8), 'rs_6m': np.float64(-16.0), 'rs_line_percentile': 38.8, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 35}","{'roe_pct': 33.3, 'debt_to_equity': 0.11, 'current_ratio': 4.85, 'operating_margin_pct': 19.0}","{'days_to_earnings': 'N/A', 'recommendation': 'hold', 'analyst_upside_pct': -0.8}",45.05,51725471744,Industrials,Industrial Distribution,3.5,3.8,False,50.63,-11.0,5.0,False,44.68,52.0,38.0,13.0,hold,-0.8,13.44,-70.2,10.9,-75.8,2026-02-24T08:38:54.731866
SI,"Shoulder Innovations, Inc.",57.3,⭐ AVERAGE,🟡 Average,50.0,80.0,44.0,50.0,60.0,35.0,39.5,False,down,,,0,34.7,False,0,{},"{'revenue_growth_yoy': np.float64(34.7), 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(-7.6), 'rs_6m': np.float64(-0.4), 'rs_line_percentile': 39.5, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 35}",{},"{'days_to_earnings': 'N/A', 'recommendation': 'none', 'analyst_upside_pct': 52.9}",13.47,277504704,N/A,N/A,,,False,17.94,-24.9,,,20.6,23.0,18.0,5.0,none,52.9,,,,,2026-02-24T08:37:24.498545
NFJ,"AllianzGI NFJ Dividend, Interes",57.3,⭐ AVERAGE,🟡 Average,60.0,50.0,60.3,65.0,50.0,60.0,69.8,False,up,,,0,,,0,{'profit_margin_pct': 405.0},{},"{'rs_3m': np.float64(6.3), 'rs_6m': np.float64(3.3), 'rs_line_percentile': 69.8, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 60}","{'roe_pct': 9.6, 'current_ratio': 9.66, 'operating_margin_pct': 61.1}","{'days_to_earnings': 'N/A', 'recommendation': 'none'}",13.53,1282665344,Financial Services,Asset Management,0.1,0.3,False,13.92,-2.8,7.0,True,,,,,none,,,,6.9,-49.0,2026-02-24T08:40:27.938212
ADC,Agree Realty Corporation,57.3,⭐ AVERAGE,🟡 Average,60.0,60.0,50.3,55.0,60.0,35.0,31.3,False,up,,,0,12.6,False,0,{'profit_margin_pct': 28.4},"{'revenue_growth_yoy': np.float64(12.6), 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(3.9), 'rs_6m': np.float64(4.5), 'rs_line_percentile': 31.3, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 35}","{'roe_pct': 3.5, 'debt_to_equity': 0.53, 'current_ratio': 0.34, 'operating_margin_pct': 48.3}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 3.8}",79.32,9548218368,Real Estate,REIT - Retail,6.2,4.0,False,79.65,-0.4,6.0,False,82.31,92.0,75.0,18.0,buy,3.8,83.7,5.5,24.78,-68.8,2026-02-24T08:37:01.651636
ANNX,"Annexon, Inc.",57.2,⭐ AVERAGE,🟡 Average,50.0,50.0,68.7,60.0,70.0,60.0,60.8,False,flat,,,0,,False,0,{},"{'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(9.6), 'rs_6m': np.float64(105.3), 'rs_line_percentile': 60.8, 'rs_line_at_new_high': False, 'rs_line_trend': 'flat', 'rs_line_score': 60}","{'roe_pct': -84.0, 'debt_to_equity': 0.17, 'current_ratio': 4.42}","{'days_to_earnings': 'N/A', 'recommendation': 'strong_buy', 'analyst_upside_pct': 193.1}",4.89,728883200,Healthcare,Biotechnology,13.5,6.6,True,7.18,-31.9,5.0,False,14.33,27.0,8.0,6.0,strong_buy,193.1,,,,,2026-02-24T08:40:13.698905
PROP,Prairie Operating Co.,57.1,⭐ AVERAGE,🟡 Average,55.0,80.0,26.7,55.0,70.0,15.0,3.1,False,flat,,,0,879.0,False,0,{'profit_margin_pct': 13.5},"{'revenue_growth_yoy': np.float64(879.0), 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(2.3), 'rs_6m': np.float64(-33.9), 'rs_line_percentile': 3.1, 'rs_line_at_new_high': False, 'rs_line_trend': 'flat', 'rs_line_score': 15}","{'roe_pct': 13.9, 'debt_to_equity': 1.61, 'current_ratio': 0.83, 'operating_margin_pct': 46.3}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 86.2}",1.79,106767424,Energy,Oil & Gas E&P,23.1,5.2,True,8.5,-78.9,1.0,False,3.33,5.0,2.0,3.0,buy,86.2,,,,,2026-02-24T08:38:21.566357
XZO,"Exzeo Group, Inc.",57.0,⭐ AVERAGE,🟡 Average,60.0,50.0,38.7,85.0,60.0,15.0,10.8,False,down,,,0,,,0,{'profit_margin_pct': 34.4},{},"{'rs_3m': np.float64(7.7), 'rs_line_percentile': 10.8, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 15}","{'debt_to_equity': 0.1, 'current_ratio': 1.73, 'operating_margin_pct': 50.4}","{'days_to_earnings': 'N/A', 'recommendation': 'none', 'analyst_upside_pct': 67.5}",15.52,1408840320,Financial Services,Insurance - Diversified,1.2,1.0,False,24.6,-36.9,,,26.0,27.0,25.0,2.0,none,67.5,,,24.0,54.6,2026-02-24T08:35:37.334556
MGLD,"The Marygold Companies, Inc.",57.0,⭐ AVERAGE,🟡 Average,50.0,60.0,65.1,60.0,50.0,60.0,73.1,False,up,,,0,8.8,True,1,{'profit_margin_pct': -11.9},"{'revenue_growth_yoy': np.float64(8.8), 'revenue_accelerating': True, 'rev_accel_quarters': 1}","{'rs_3m': np.float64(9.1), 'rs_6m': np.float64(18.9), 'rs_line_percentile': 73.1, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 60}","{'roe_pct': -14.9, 'debt_to_equity': 0.05, 'current_ratio': 3.9, 'operating_margin_pct': -8.3}","{'days_to_earnings': 'N/A', 'recommendation': 'none'}",1.14,49418736,Financial Services,Asset Management,1.8,0.3,False,1.38,-17.4,8.0,True,,,,,none,,,,,,2026-02-24T08:36:07.408741
RLMD,"Relmada Therapeutics, Inc.",56.8,⭐ AVERAGE,🟡 Average,50.0,50.0,74.0,50.0,70.0,80.0,82.3,False,down,,,0,,False,0,{},"{'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(-11.6), 'rs_6m': np.float64(536.4), 'rs_line_percentile': 82.3, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 80}","{'roe_pct': -196.8, 'current_ratio': 2.86}","{'days_to_earnings': 'N/A', 'recommendation': 'strong_buy', 'analyst_upside_pct': 139.9}",4.03,295534528,Healthcare,Biotechnology,1.7,2.3,False,5.12,-21.3,7.0,True,9.67,10.0,9.0,3.0,strong_buy,139.9,,,,,2026-02-24T08:37:05.868605
SRBK,"SR Bancorp, Inc.",56.8,⭐ AVERAGE,🟡 Average,55.0,60.0,60.3,55.0,50.0,60.0,68.9,False,flat,,,0,8.4,True,1,{'profit_margin_pct': 13.5},"{'revenue_growth_yoy': np.float64(8.4), 'revenue_accelerating': True, 'rev_accel_quarters': 1}","{'rs_3m': np.float64(4.7), 'rs_6m': np.float64(5.5), 'rs_line_percentile': 68.9, 'rs_line_at_new_high': False, 'rs_line_trend': 'flat', 'rs_line_score': 60}","{'roe_pct': 2.2, 'operating_margin_pct': 14.5}","{'days_to_earnings': 'N/A', 'recommendation': 'none', 'analyst_upside_pct': 9.8}",16.4,129012496,Financial Services,Banks - Regional,6.3,12.8,False,18.04,-9.1,6.0,False,18.0,18.0,18.0,1.0,none,9.8,,,5.4,-67.1,2026-02-24T08:36:57.418492
MNR,Mach Natural Resources LP,56.8,⭐ AVERAGE,🟡 Average,55.0,60.0,46.7,60.0,70.0,35.0,41.5,False,up,,,0,16.0,False,0,{'profit_margin_pct': 11.1},"{'revenue_growth_yoy': np.float64(16.0), 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(7.6), 'rs_6m': np.float64(-6.1), 'rs_line_percentile': 41.5, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 35}","{'roe_pct': 6.7, 'debt_to_equity': 0.59, 'current_ratio': 1.0, 'operating_margin_pct': -8.1}","{'days_to_earnings': 'N/A', 'recommendation': 'strong_buy', 'analyst_upside_pct': 40.7}",13.5,2273708032,Energy,Oil & Gas E&P,2.0,4.7,False,16.205,-16.7,4.0,False,19.0,20.0,17.0,5.0,strong_buy,40.7,,,9.4,-30.4,2026-02-24T08:36:13.214401
MNSB,"MainStreet Bancshares, Inc.",56.6,⭐ AVERAGE,🟡 Average,60.0,50.0,60.3,60.0,50.0,60.0,66.8,False,up,,,0,7.3,False,0,{'profit_margin_pct': 21.2},"{'revenue_growth_yoy': np.float64(7.3), 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(14.7), 'rs_6m': np.float64(-8.1), 'rs_line_percentile': 66.8, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 60}","{'roe_pct': 7.3, 'operating_margin_pct': 27.6}","{'days_to_earnings': 'N/A', 'recommendation': 'none'}",22.16,166124032,Financial Services,Banks - Regional,3.2,4.7,False,23.44,-5.5,7.0,True,,,,,none,,,,17.6,-20.6,2026-02-24T08:45:21.001439
RLI,RLI Corp.,56.5,⭐ AVERAGE,🟡 Average,60.0,60.0,36.0,75.0,50.0,15.0,9.2,False,down,,,0,16.0,False,0,{'profit_margin_pct': 21.4},"{'revenue_growth_yoy': np.float64(16.0), 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(-7.9), 'rs_6m': np.float64(-15.5), 'rs_line_percentile': 9.2, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 15}","{'roe_pct': 24.4, 'debt_to_equity': 0.06, 'current_ratio': 0.55, 'operating_margin_pct': 27.0}","{'days_to_earnings': 'N/A', 'recommendation': 'hold', 'analyst_upside_pct': -0.5}",60.03,5515496448,Financial Services,Insurance - Property & Casualty,4.4,4.0,False,81.79,-26.6,0.0,False,59.75,70.0,52.0,4.0,hold,-0.5,536.08,793.0,131.1,118.4,2026-02-24T08:38:30.258341
EVLV,"Evolv Technologies Holdings, In",56.5,⭐ AVERAGE,🟡 Average,50.0,90.0,24.0,55.0,60.0,15.0,22.2,False,down,,,0,47.3,True,1,{'profit_margin_pct': -43.8},"{'revenue_growth_yoy': np.float64(47.3), 'revenue_accelerating': True, 'rev_accel_quarters': 1}","{'rs_3m': np.float64(-18.3), 'rs_6m': np.float64(-47.8), 'rs_line_percentile': 22.2, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 15}","{'roe_pct': -51.7, 'debt_to_equity': 0.41, 'current_ratio': 1.27, 'operating_margin_pct': -20.1}","{'days_to_earnings': 'N/A', 'recommendation': 'none', 'analyst_upside_pct': 101.5}",4.9,855626176,Industrials,Security & Protection Services,7.3,4.7,False,8.91,-45.0,3.0,False,9.88,10.0,9.5,4.0,none,101.5,,,,,2026-02-24T08:43:33.837203
MDLN,Medline Inc.,56.5,⭐ AVERAGE,🟡 Average,50.0,50.0,70.0,60.0,60.0,100.0,100.0,True,up,,,0,,,0,{'profit_margin_pct': 4.6},{},"{'rs_line_percentile': 100.0, 'rs_line_at_new_high': True, 'rs_line_trend': 'up', 'rs_line_score': 100}","{'debt_to_equity': 0.99, 'current_ratio': 3.66, 'operating_margin_pct': 8.1}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': -3.7}",49.64,40278798336,Healthcare,Medical Instruments & Supplies,2.2,1.7,False,50.09,-0.9,,,47.81,55.0,38.0,27.0,buy,-3.7,,,6.9,-86.1,2026-02-24T08:37:57.325828
AARD,"Aardvark Therapeutics, Inc.",56.5,⭐ AVERAGE,🟡 Average,50.0,50.0,65.0,60.0,70.0,35.0,45.9,False,down,,,0,,False,0,{},"{'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(28.5), 'rs_6m': np.float64(22.4), 'rs_line_percentile': 45.9, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 35}","{'roe_pct': -48.1, 'debt_to_equity': 0.0, 'current_ratio': 12.04}","{'days_to_earnings': 'N/A', 'recommendation': 'strong_buy', 'analyst_upside_pct': 159.4}",12.58,273907776,Healthcare,Biotechnology,12.5,10.0,True,17.94,-29.9,5.0,False,32.64,50.0,18.0,11.0,strong_buy,159.4,,,,,2026-02-24T08:39:34.726038
ALG,"Alamo Group, Inc.",56.4,⭐ AVERAGE,🟡 Average,50.0,50.0,63.0,75.0,50.0,60.0,57.5,False,up,,,0,9.0,False,0,{'profit_margin_pct': 7.2},"{'revenue_growth_yoy': np.float64(9.0), 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(29.2), 'rs_6m': np.float64(-10.7), 'rs_line_percentile': 57.5, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 60}","{'roe_pct': 10.8, 'debt_to_equity': 0.2, 'current_ratio': 4.43, 'operating_margin_pct': 8.9}","{'days_to_earnings': 'N/A', 'recommendation': 'none', 'analyst_upside_pct': 4.1}",211.18,2558535936,Industrials,Farm & Heavy Construction Machinery,7.2,6.0,False,233.29,-9.5,5.0,False,219.75,252.0,190.0,4.0,none,4.1,172.15,-18.5,96.3,-54.4,2026-02-24T08:41:15.803836
QTIH,"QT Imaging Holdings, Inc.",56.4,⭐ AVERAGE,🟡 Average,50.0,80.0,42.0,40.0,70.0,60.0,61.0,False,down,,,0,395.2,False,0,{'profit_margin_pct': -201.7},"{'revenue_growth_yoy': np.float64(395.2), 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(-14.7), 'rs_6m': np.float64(-20.3), 'rs_line_percentile': 61.0, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 60}","{'current_ratio': 0.89, 'operating_margin_pct': -39.4}","{'days_to_earnings': 'N/A', 'recommendation': 'strong_buy', 'analyst_upside_pct': 144.2}",5.405,64461680,Healthcare,Medical Devices,1.0,0.8,False,9.2094,-41.3,3.0,False,13.2,13.2,13.2,1.0,strong_buy,144.2,,,,,2026-02-24T08:41:46.778748
