ticker,vcp_score,ml_score,momentum_score,trend_score,volume_score,company_name,fundamental_score,sector,industry,earnings_quality_score,growth_acceleration_score,relative_strength_score,financial_health_score,catalyst_timing_score,current_price,market_cap,rs_line_score,rs_line_percentile,rs_line_at_new_high,rs_line_trend,eps_growth_yoy,eps_accelerating,eps_accel_quarters,rev_growth_yoy,rev_accelerating,rev_accel_quarters,short_percent_float,short_ratio,short_squeeze_potential,fifty_two_week_high,proximity_to_52w_high,trend_template_score,trend_template_pass,health_details,earnings_details,target_price_analyst,target_price_analyst_high,target_price_analyst_low,analyst_count,analyst_recommendation,analyst_upside_pct,target_price_dcf,target_price_dcf_upside_pct,target_price_pe,target_price_pe_upside_pct,fcf_yield_pct,fcf_per_share,dividend_yield_pct,payout_ratio_pct,five_yr_avg_dividend_yield_pct,buyback_active,shares_change_pct,interest_coverage,analyst_revision_momentum,days_to_earnings,earnings_date,earnings_warning,earnings_catalyst,sentiment,put_call_ratio,flow_score,unusual_calls,unusual_puts,insiders_score,institutional_score,num_whales,top_whales,super_score_ultimate,vcp_contribution,ml_contribution,fundamental_contribution,score_timestamp,data_as_of_date,market_regime,market_recommendation,ma_filter_pass,ma_filter_score,ma_filter_reason,ad_signal,ad_score,ad_reason,float_category,shares_outstanding_millions,filter_penalty,super_score_before_filters,rs_line_score_fund,rs_line_at_new_high_fund,rs_line_trend_fund,rs_line_percentile_fund,rs_line_bonus,eps_accelerating_fund2,eps_accel_quarters_fund2,rev_accelerating_fund2,rev_accel_quarters_fund2,canslim_a_bonus,industry_group_rank,industry_group_total,industry_group_percentile,industry_group_label,industry_group_rs,industry_bonus,short_bonus,proximity_bonus,trend_bonus,options_bonus,institutional_bonus,insider_bonus,profitability_penalty,negative_roe,filters_passed,value_score,sector_bonus,mr_bonus,fcf_bonus,dividend_bonus,buyback_bonus,revision_bonus,risk_reward_ratio,rr_bonus,tier,quality,validation_status,validation_score,validation_reason,price_vs_ath,recent_news_sentiment,analyst_consensus,valuation_concern
CBK,0.0,50.0,15.21,,,"Commercial Bancgroup, Inc.",62.1,Financial Services,Banks - Regional,60.0,70.0,56.7,65.0,55.0,26.23,359298208,60.0,73.7,False,flat,,,0,1.8,True,2,2.4,4.3,False,27.825,-5.7,,,"{'roe_pct': 14.6, 'operating_margin_pct': 55.5}",{'profit_margin_pct': 41.0},33.0,33.0,33.0,1.0,none,25.8,,,87.6,234.0,,,0.38,,,True,-0.77,,28.2,55.0,2026-04-27,False,False,,,,,,100.0,0.0,0.0,,28.6,0.0,15.0,18.6,2026-03-03 07:49:18,2026-03-03,CONFIRMED_UPTREND,TRADE,False,0,Insufficient data,STRONG_ACCUMULATION,95,"Strong institutional buying (2.5x ratio, 69% up volume)",MICRO_FLOAT,8.7,20.0,33.6,60.0,False,flat,73.7,0.0,,0,True,2,2.0,2,41.0,97.6,Top 10%,69.2,5.0,0.0,3.0,0.0,0.0,0.0,5.0,0.0,False,2/3,57.84,0.0,0.0,0.0,0.0,3.0,5.0,3.22,3.0,🔵 DECENT,🟡 Good,,,,,,,
RRBI,0.0,50.0,36.9,,,"Red River Bancshares, Inc.",69.0,Financial Services,Banks - Regional,60.0,70.0,89.0,65.0,60.0,89.55,588935424,95.0,91.3,False,up,,,0,11.3,True,1,2.2,2.3,False,93.9,-4.6,8.0,True,"{'roe_pct': 12.0, 'operating_margin_pct': 44.9}",{'profit_margin_pct': 34.1},97.33,105.0,90.0,3.0,strong_buy,8.7,,,168.43,88.1,,,0.75,8.5,0.61,True,-2.31,,26.4,58.0,2026-04-30,False,False,,,,,,70.0,0.0,0.0,,67.7,0.0,15.0,20.7,2026-03-03 07:49:18,2026-03-03,CONFIRMED_UPTREND,TRADE,True,100,Passes Minervini Template (6/6 criteria),STRONG_ACCUMULATION,90,"Strong institutional buying (2.0x ratio, 64% up volume)",MICRO_FLOAT,5.1,0.0,35.7,95.0,False,up,91.3,5.0,,0,True,1,2.0,2,41.0,97.6,Top 10%,69.2,5.0,0.0,5.0,10.0,0.0,0.0,5.0,0.0,False,3/3,57.599999999999994,0.0,0.0,0.0,0.0,3.0,5.0,1.09,0.0,🔵 DECENT,🟡 Good,AVOID,35.0,Near ATH (-4.6% from high) - poor entry point,-4.6,NEUTRAL,STRONG_BUY,False
BFST,0.0,50.0,25.78,,,"Business First Bancshares, Inc.",62.8,Financial Services,Banks - Regional,60.0,70.0,60.3,65.0,55.0,27.7,908907840,60.0,60.0,False,down,,,0,4.4,True,2,1.0,1.7,False,30.32,-8.6,7.0,True,"{'roe_pct': 10.4, 'operating_margin_pct': 36.2}",{'profit_margin_pct': 28.1},32.88,35.0,31.0,4.0,none,18.7,,,83.7,202.2,,,2.09,20.4,2.2,False,,,18.8,51.0,2026-04-23,False,False,,,,,,90.0,0.0,0.0,,55.8,0.0,15.0,18.8,2026-03-03 07:49:18,2026-03-03,CONFIRMED_UPTREND,TRADE,True,100,Passes Minervini Template (6/6 criteria),ACCUMULATION,60,"Moderate accumulation (1.0x ratio, 50% up volume)",MEDIUM_FLOAT,30.9,0.0,33.8,60.0,False,down,60.0,0.0,,0,True,2,2.0,2,41.0,97.6,Top 10%,69.2,5.0,0.0,3.0,7.0,0.0,0.0,5.0,0.0,False,3/3,56.120000000000005,0.0,0.0,0.0,3.0,0.0,5.0,2.34,1.0,🔵 DECENT,🟡 Good,,,,,,,
PRIM,0.0,50.0,30.259999999999998,,,Primoris Services Corporation,62.6,Industrials,Engineering & Construction,50.0,60.0,80.3,70.0,60.0,151.06,8165775360,80.0,82.2,False,up,,,0,12.7,False,0,6.5,3.7,False,174.43,-13.4,8.0,True,"{'roe_pct': 17.8, 'debt_to_equity': 0.57, 'current_ratio': 1.26, 'operating_margin_pct': 4.2}",{'profit_margin_pct': 3.6},169.57,205.0,139.0,14.0,buy,12.3,79.38,-47.5,50.2,-66.8,3.57,5.4,0.21,6.4,0.69,False,,14.4,-2.0,62.0,2026-05-04,False,False,,,,,,90.0,0.0,0.0,,62.8,0.0,15.0,18.8,2026-03-03 07:49:18,2026-03-03,CONFIRMED_UPTREND,TRADE,True,100,Passes Minervini Template (6/6 criteria),STRONG_ACCUMULATION,75,"Strong institutional buying (1.9x ratio, 63% up volume)",HIGH_FLOAT,53.6,0.0,33.8,80.0,False,up,82.2,5.0,,0,False,0,0.0,1,41.0,100.0,Top 10%,75.7,5.0,1.0,3.0,10.0,0.0,0.0,5.0,0.0,False,3/3,56.04,8.0,0.0,3.0,0.0,0.0,0.0,1.54,0.0,🔵 DECENT,🟡 Good,HOLD,55.0,Close to ATH (-13.4% from high) - wait for pullback,-13.4,NEUTRAL,BUY,False
NIC,0.0,50.0,36.99,,,Nicolet Bankshares Inc.,69.9,Financial Services,Banks - Regional,60.0,80.0,80.6,65.0,60.0,156.04,3333454848,95.0,90.6,False,up,,,0,12.8,True,2,6.7,4.8,False,163.11,-4.3,8.0,True,"{'roe_pct': 12.4, 'operating_margin_pct': 52.8}",{'profit_margin_pct': 38.9},175.0,190.0,157.0,5.0,buy,12.2,,,196.58,26.0,,,0.82,12.7,,True,-2.94,,14.1,42.0,2026-04-14,False,False,,,,,,80.0,0.0,0.0,,69.0,0.0,15.0,21.0,2026-03-03 07:49:18,2026-03-03,CONFIRMED_UPTREND,TRADE,True,100,Passes Minervini Template (6/6 criteria),ACCUMULATION,65,"Moderate accumulation (1.4x ratio, 57% up volume)",LOW_FLOAT,19.5,0.0,36.0,95.0,False,up,90.6,5.0,,0,True,2,2.0,2,41.0,97.6,Top 10%,69.2,5.0,1.0,5.0,10.0,0.0,0.0,5.0,0.0,False,3/3,55.96,0.0,0.0,0.0,0.0,3.0,3.0,1.52,0.0,🔵 DECENT,🟡 Good,AVOID,35.0,Near ATH (-4.3% from high) - poor entry point,-4.3,NEUTRAL,BUY,False
FCCO,0.0,50.0,22.48,,,First Community Corporation,59.8,Financial Services,Banks - Regional,60.0,60.0,57.6,65.0,55.0,28.94,270422816,60.0,57.9,False,down,,,0,16.9,False,0,0.9,1.0,False,31.5,-8.1,6.0,False,"{'roe_pct': 13.1, 'operating_margin_pct': 35.4}",{'profit_margin_pct': 24.6},35.33,36.0,34.0,3.0,none,22.1,,,32.11,11.0,,,2.21,25.1,2.61,True,-0.17,,6.5,50.0,2026-04-22,False,False,,,,,,90.0,0.0,0.0,,50.9,0.0,15.0,17.9,2026-03-03 07:49:18,2026-03-03,CONFIRMED_UPTREND,TRADE,True,100,Passes Minervini Template (6/6 criteria),STRONG_ACCUMULATION,75,"Strong institutional buying (1.6x ratio, 60% up volume)",MICRO_FLOAT,6.4,0.0,32.9,60.0,False,down,57.9,0.0,,0,False,0,0.0,2,41.0,97.6,Top 10%,69.2,5.0,0.0,3.0,5.0,0.0,0.0,5.0,0.0,False,3/3,55.92,0.0,0.0,0.0,3.0,3.0,3.0,2.76,1.0,🔵 DECENT,🟡 Good,,,,,,,
SUNS,0.0,50.0,0.0,,,"Sunrise Realty Trust, Inc.",62.0,Real Estate,REIT - Mortgage,60.0,80.0,36.0,75.0,55.0,9.38,125888848,15.0,9.8,False,down,,,0,107.2,False,0,5.4,5.9,False,12.115,-22.6,2.0,False,"{'debt_to_equity': 0.36, 'current_ratio': 3.49, 'operating_margin_pct': 64.9}",{'profit_margin_pct': 63.8},12.17,15.0,9.5,3.0,none,29.7,,,21.8,132.4,,,12.82,121.1,,False,,3.7,10.0,9.0,2026-03-12,False,True,,,,,,100.0,0.0,0.0,,5.0,0.0,15.0,18.6,2026-03-03 07:49:18,2026-03-03,CONFIRMED_UPTREND,TRADE,False,33,Price below 150/200 MA - weak trend,DISTRIBUTION,25,"Moderate distribution (0.6x ratio, 37% up volume)",MICRO_FLOAT,9.6,35.0,33.6,15.0,False,down,9.8,0.0,,0,False,0,0.0,37,41.0,12.2,Bottom 25%,9.4,-3.0,1.0,0.0,-5.0,0.0,0.0,5.0,0.0,False,1/3,55.8,8.0,0.0,0.0,-5.0,0.0,3.0,3.71,3.0,🔵 DECENT,🟡 Good,,,,,,,
RSG,0.0,50.0,14.1,,,"Republic Services, Inc.",51.0,Industrials,Waste Management,55.0,50.0,38.7,55.0,60.0,230.37,71314161664,15.0,21.7,False,up,,,0,3.1,False,0,1.4,1.9,False,258.75,-11.0,3.0,False,"{'roe_pct': 18.3, 'debt_to_equity': 1.15, 'current_ratio': 0.64, 'operating_margin_pct': 19.5}",{'profit_margin_pct': 12.9},244.04,270.0,190.0,24.0,buy,5.9,101.53,-55.9,68.4,-70.3,2.48,5.73,1.09,35.2,1.24,True,-1.23,5.5,7.4,51.0,2026-04-23,False,False,,,,,,70.0,0.0,0.0,,14.3,0.0,15.0,15.3,2026-03-03 07:49:18,2026-03-03,CONFIRMED_UPTREND,TRADE,False,33,150 MA below 200 MA - not in Stage 2,ACCUMULATION,60,"Moderate accumulation (1.1x ratio, 51% up volume)",MEGA_FLOAT,308.1,23.0,30.3,15.0,False,up,21.7,2.0,,0,False,0,0.0,34,41.0,19.5,Bottom 25%,15.8,-3.0,0.0,3.0,0.0,0.0,0.0,5.0,0.0,False,2/3,55.4,8.0,0.0,0.0,0.0,3.0,3.0,0.74,-3.0,🔵 DECENT,🟡 Good,,,,,,,
EXP,0.0,50.0,16.57,,,Eagle Materials Inc,55.7,Basic Materials,Building Materials,55.0,60.0,36.0,80.0,50.0,219.15,7026798080,15.0,18.0,False,down,,,0,18.2,False,0,6.2,2.8,False,243.64,-10.1,3.0,False,"{'roe_pct': 28.8, 'debt_to_equity': 1.21, 'current_ratio': 4.27, 'operating_margin_pct': 24.6}",{'profit_margin_pct': 18.7},222.55,244.0,205.0,11.0,hold,1.5,73.14,-66.6,132.4,-39.6,2.22,4.97,0.46,7.6,0.42,True,-5.94,12.4,-3.8,77.0,2026-05-19,False,False,,,,,,70.0,10.000218978,1.0,Tiger Global Management,14.0,0.0,15.0,16.7,2026-03-03 07:49:18,2026-03-03,CONFIRMED_UPTREND,TRADE,False,50,Price below 150/200 MA - weak trend,DISTRIBUTION,35,"Moderate distribution (0.8x ratio, 44% up volume)",MEDIUM_FLOAT,31.0,35.0,31.7,15.0,False,down,18.0,0.0,,0,False,0,0.0,11,41.0,75.6,Top 25%,53.2,3.0,1.0,3.0,0.0,0.0,2.0,5.0,0.0,False,1/3,55.28,0.0,0.0,0.0,0.0,3.0,0.0,0.19,-3.0,🔵 DECENT,🟡 Good,,,,,,,
FIGR,0.0,50.0,0.0,,,"Figure Technology Solutions, In",62.7,Financial Services,Capital Markets,60.0,80.0,36.0,70.0,70.0,29.72,6413859840,15.0,9.2,False,down,,,0,56.5,False,0,7.5,2.9,False,78.0,-61.9,,,"{'roe_pct': 17.4, 'debt_to_equity': 0.69, 'operating_margin_pct': 13.1}",{'profit_margin_pct': 31.0},55.75,75.0,34.0,8.0,buy,87.6,,,2.6,-91.3,,,,,,False,,3.0,,73.0,2026-05-15,False,False,,,,,,70.0,0.0,0.0,,11.799999999999997,0.0,15.0,18.8,2026-03-03 07:49:18,2026-03-03,CONFIRMED_UPTREND,TRADE,False,0,Insufficient data,NEUTRAL,50,"No clear pattern (0.7x ratio, 41% up volume)",HIGH_FLOAT,136.1,20.0,33.8,15.0,False,down,9.2,0.0,,0,False,0,0.0,32,41.0,24.4,Bottom 25%,18.7,-3.0,1.0,-5.0,0.0,0.0,0.0,5.0,0.0,False,1/3,55.08,0.0,0.0,0.0,0.0,0.0,0.0,10.95,3.0,🔵 DECENT,🟡 Good,,,,,,,
TBBK,0.0,50.0,0.0,,,"The Bancorp, Inc.",55.0,Financial Services,Banks - Regional,60.0,60.0,24.0,75.0,60.0,54.13,2493519360,15.0,5.2,False,down,,,0,17.0,False,0,10.5,5.0,True,81.65,-33.7,3.0,False,"{'roe_pct': 30.8, 'operating_margin_pct': 59.7}",{'profit_margin_pct': 43.4},75.0,76.0,74.0,2.0,none,38.6,,,58.55,8.2,,,,,,True,-11.12,,5.9,51.0,2026-04-23,False,False,,,,,,60.0,0.0,0.0,,12.5,0.0,15.0,16.5,2026-03-03 07:49:18,2026-03-03,CONFIRMED_UPTREND,TRADE,False,50,Price below 150/200 MA - weak trend,NEUTRAL,40,"No clear pattern (1.0x ratio, 49% up volume)",MEDIUM_FLOAT,39.9,25.0,31.5,15.0,False,down,5.2,0.0,,0,False,0,0.0,2,41.0,97.6,Top 10%,69.2,5.0,3.0,-5.0,0.0,0.0,0.0,3.0,0.0,False,1/3,55.0,0.0,0.0,0.0,0.0,3.0,3.0,4.82,3.0,🔵 DECENT,🟡 Good,,,,,,,
SPGI,0.0,50.0,0.0,,,S&P Global Inc.,51.5,Financial Services,Financial Data & Stock Exchanges,60.0,50.0,24.0,65.0,65.0,443.08,134164619264,15.0,23.5,False,down,,,0,3.7,False,0,1.6,1.5,False,579.05,-23.5,1.0,False,"{'roe_pct': 13.1, 'debt_to_equity': 0.38, 'current_ratio': 0.82, 'operating_margin_pct': 38.3}",{'profit_margin_pct': 29.2},537.9,625.0,480.0,21.0,strong_buy,21.4,692.29,56.2,440.1,-0.7,3.64,16.32,0.88,26.2,0.81,True,-3.73,22.6,32.0,56.0,2026-04-28,False,False,,,,,,90.0,0.0,0.0,,7.399999999999999,0.0,15.0,15.4,2026-03-03 07:49:18,2026-03-03,CONFIRMED_UPTREND,TRADE,False,16,Price below 150/200 MA - weak trend,ACCUMULATION,60,"Moderate accumulation (1.1x ratio, 52% up volume)",MEGA_FLOAT,298.1,23.0,30.4,15.0,False,down,23.5,0.0,,0,False,0,0.0,,41.0,,Sin datos suficientes,23.5,0.0,0.0,0.0,-5.0,0.0,0.0,5.0,0.0,False,2/3,54.6,0.0,0.0,3.0,0.0,3.0,5.0,2.68,1.0,🔵 DECENT,🟡 Average,,,,,,,
STRW,0.0,50.0,22.88,,,"Strawberry Fields REIT, Inc.",63.8,Real Estate,REIT - Healthcare Facilities,50.0,90.0,50.3,65.0,65.0,12.84,715652544,35.0,49.2,False,down,,,0,30.3,True,1,0.5,2.2,False,14.0,-8.3,6.0,False,"{'roe_pct': 49.7, 'debt_to_equity': 15.66, 'current_ratio': 5.47, 'operating_margin_pct': 52.4}",{'profit_margin_pct': 4.9},14.79,16.0,13.75,6.0,strong_buy,15.2,,,6.0,-53.3,,,4.83,100.0,,True,-0.31,1.7,-10.1,65.0,2026-05-07,False,False,,,,,,90.0,0.0,0.0,,54.1,0.0,15.0,19.1,2026-03-03 07:49:18,2026-03-03,CONFIRMED_UPTREND,TRADE,True,100,Passes Minervini Template (6/6 criteria),NEUTRAL,50,"No clear pattern (0.9x ratio, 45% up volume)",MICRO_FLOAT,8.0,0.0,34.1,35.0,False,down,49.2,0.0,,0,True,1,2.0,3,41.0,95.1,Top 10%,68.1,5.0,0.0,3.0,5.0,0.0,0.0,5.0,0.0,False,2/3,54.519999999999996,8.0,0.0,0.0,-2.0,3.0,-3.0,1.9,0.0,🔵 DECENT,🟡 Average,,,,,,,
NEWT,0.0,50.0,13.61,,,"NewtekOne, Inc.",61.1,Financial Services,Banks - Regional,55.0,70.0,60.3,60.0,60.0,12.3,355313760,60.0,51.5,False,flat,,,0,0.1,True,2,9.8,8.7,True,14.91,-17.5,6.0,False,"{'roe_pct': 17.4, 'debt_to_equity': 2.07, 'current_ratio': 56.84, 'operating_margin_pct': 55.6}",{'profit_margin_pct': 15.8},17.0,25.0,14.0,5.0,none,38.2,,,22.4,82.1,,,6.19,33.9,9.77,False,,,-3.0,56.0,2026-04-28,False,False,,,,,,100.0,0.0,0.0,,53.3,0.0,15.0,18.3,2026-03-03 07:49:18,2026-03-03,CONFIRMED_UPTREND,TRADE,True,100,Passes Minervini Template (6/6 criteria),STRONG_ACCUMULATION,75,"Strong institutional buying (1.6x ratio, 58% up volume)",LOW_FLOAT,24.7,0.0,33.3,60.0,False,flat,51.5,0.0,,0,True,2,2.0,2,41.0,97.6,Top 10%,69.2,5.0,3.0,0.0,5.0,0.0,0.0,5.0,0.0,False,3/3,54.44,0.0,0.0,0.0,0.0,0.0,0.0,4.78,3.0,🔵 DECENT,🟡 Average,,,,,,,
UBSI,0.0,50.0,26.08,,,"United Bankshares, Inc.",65.8,Financial Services,Banks - Regional,60.0,80.0,63.9,60.0,60.0,41.84,5831878656,60.0,65.0,False,flat,,,0,23.6,True,1,3.5,4.5,False,45.93,-8.9,7.0,True,"{'roe_pct': 8.9, 'operating_margin_pct': 56.4}",{'profit_margin_pct': 38.6},45.8,47.0,43.0,5.0,buy,9.5,,,98.1,134.5,,,3.59,45.6,4.02,True,-1.36,,12.8,51.0,2026-04-23,False,False,,,,,,90.0,0.0,0.0,,51.7,0.0,15.0,19.7,2026-03-03 07:49:18,2026-03-03,CONFIRMED_UPTREND,TRADE,True,100,Passes Minervini Template (6/6 criteria),ACCUMULATION,60,"Moderate accumulation (1.1x ratio, 51% up volume)",HIGH_FLOAT,135.8,0.0,34.7,60.0,False,flat,65.0,0.0,,0,True,1,2.0,2,41.0,97.6,Top 10%,69.2,5.0,0.0,3.0,7.0,0.0,0.0,5.0,5.0,False,3/3,54.31999999999999,0.0,0.0,0.0,5.0,3.0,3.0,1.19,0.0,🔵 DECENT,🟡 Average,,,,,,,
ESOA,0.0,50.0,32.3,,,Energy Services of America Corp,68.0,Industrials,Engineering & Construction,50.0,80.0,89.0,55.0,70.0,15.28,285125408,95.0,95.5,False,up,,,0,48.8,False,0,7.1,3.5,False,15.84,-3.5,7.0,True,"{'roe_pct': 3.7, 'debt_to_equity': 1.06, 'current_ratio': 1.44, 'operating_margin_pct': 4.3}",{'profit_margin_pct': 0.5},21.0,21.0,21.0,1.0,strong_buy,37.4,16.5,8.0,3.9,-74.5,2.55,0.39,0.79,92.3,,True,-0.3,1.9,110.0,64.0,2026-05-06,False,False,,,,,,90.0,0.0,0.0,,38.4,0.0,15.0,20.4,2026-03-03 07:49:18,2026-03-03,CONFIRMED_UPTREND,TRADE,False,66,150 MA below 200 MA - not in Stage 2,STRONG_ACCUMULATION,85,"Strong institutional buying (1.6x ratio, 60% up volume)",LOW_FLOAT,12.8,20.0,35.4,95.0,False,up,95.5,5.0,,0,False,0,0.0,1,41.0,100.0,Top 10%,75.7,5.0,1.0,5.0,7.0,0.0,0.0,5.0,5.0,False,2/3,54.2,8.0,0.0,0.0,-2.0,3.0,5.0,4.68,3.0,🔵 DECENT,🟡 Average,,,,,,,
FRST,0.0,50.0,25.96,,,Primis Financial Corp.,64.6,Financial Services,Banks - Regional,60.0,60.0,76.7,65.0,65.0,13.36,329930336,80.0,80.4,False,flat,,,0,5.7,True,1,1.0,2.0,False,14.55,-8.2,7.0,True,"{'roe_pct': 14.7, 'operating_margin_pct': 47.4}",{'profit_margin_pct': 29.1},16.0,16.0,16.0,1.0,strong_buy,19.8,,,24.9,86.4,,,3.0,16.1,3.43,False,,,,58.0,2026-04-30,False,False,,,,,,90.0,0.0,0.0,,59.4,0.0,15.0,19.4,2026-03-03 07:49:18,2026-03-03,CONFIRMED_UPTREND,TRADE,True,100,Passes Minervini Template (6/6 criteria),ACCUMULATION,60,"Moderate accumulation (1.1x ratio, 49% up volume)",LOW_FLOAT,21.9,0.0,34.4,80.0,False,flat,80.4,3.0,,0,True,1,2.0,2,41.0,97.6,Top 10%,69.2,5.0,0.0,3.0,7.0,0.0,0.0,5.0,0.0,False,3/3,53.839999999999996,0.0,0.0,0.0,5.0,0.0,0.0,2.48,1.0,🔵 DECENT,🟡 Average,,,,,,,
CMTV,0.0,50.0,30.189999999999998,,,Community Bancorp.,61.9,Financial Services,Banks - Regional,60.0,50.0,83.0,65.0,50.0,30.5,170940704,80.0,81.4,False,up,,,0,9.2,False,0,0.1,0.3,False,34.92,-12.7,8.0,True,"{'roe_pct': 16.0, 'operating_margin_pct': 43.5}",{'profit_margin_pct': 35.8},,,,,none,,,,42.12,38.1,,,3.21,32.0,4.78,True,-0.41,,7.0,,,False,False,,,,,,100.0,0.0,0.0,,61.6,0.0,15.0,18.6,2026-03-03 07:49:18,2026-03-03,CONFIRMED_UPTREND,TRADE,True,100,Passes Minervini Template (6/6 criteria),STRONG_ACCUMULATION,95,"Strong institutional buying (3.3x ratio, 69% up volume)",MICRO_FLOAT,4.8,0.0,33.6,80.0,False,up,81.4,5.0,,0,False,0,0.0,2,41.0,97.6,Top 10%,69.2,5.0,0.0,3.0,10.0,0.0,0.0,5.0,0.0,False,3/3,53.346,0.0,0.0,0.0,5.0,3.0,3.0,,0.0,🔵 DECENT,🟡 Average,HOLD,50.0,Close to ATH (-12.7% from high) - wait for pullback,-12.7,NEUTRAL,NONE,False
PKBK,0.0,50.0,37.23,,,"Parke Bancorp, Inc.",72.3,Financial Services,Banks - Regional,60.0,90.0,85.4,65.0,50.0,28.03,332076928,95.0,90.0,False,up,,,0,25.4,True,2,1.0,1.1,False,29.5,-5.0,8.0,True,"{'roe_pct': 12.1, 'operating_margin_pct': 68.9}",{'profit_margin_pct': 48.8},,,,,none,,,,94.8,238.2,,,2.57,22.8,3.41,True,-2.63,,26.4,44.0,2026-04-16,False,False,,,,,,90.0,0.0,0.0,,68.7,0.0,15.0,21.7,2026-03-03 07:49:18,2026-03-03,CONFIRMED_UPTREND,TRADE,True,100,Passes Minervini Template (6/6 criteria),STRONG_ACCUMULATION,85,"Strong institutional buying (1.8x ratio, 64% up volume)",MICRO_FLOAT,9.2,0.0,36.7,95.0,False,up,90.0,5.0,,0,True,2,2.0,2,41.0,97.6,Top 10%,69.2,5.0,0.0,5.0,10.0,0.0,0.0,5.0,0.0,False,3/3,52.632,0.0,0.0,0.0,3.0,3.0,5.0,,0.0,🔵 DECENT,🟡 Average,HOLD,50.0,Close to ATH (-5.0% from high) - wait for pullback,-5.0,NEUTRAL,NONE,False
BY,0.0,50.0,30.05,,,"Byline Bancorp, Inc.",60.5,Financial Services,Banks - Regional,60.0,60.0,63.9,65.0,50.0,31.72,1453385856,60.0,72.2,False,flat,,,0,10.1,False,0,5.6,2.3,False,33.89,-6.4,8.0,True,"{'roe_pct': 11.0, 'operating_margin_pct': 44.1}",{'profit_margin_pct': 31.7},35.6,38.0,33.0,5.0,none,12.2,,,37.57,18.4,,,1.32,13.8,1.4,True,-0.96,,6.5,51.0,2026-04-23,False,False,,,,,,90.0,0.0,0.0,,57.2,0.0,15.0,18.2,2026-03-03 07:49:18,2026-03-03,CONFIRMED_UPTREND,TRADE,True,100,Passes Minervini Template (6/6 criteria),ACCUMULATION,60,"Moderate accumulation (1.1x ratio, 50% up volume)",MEDIUM_FLOAT,32.6,0.0,33.2,60.0,False,flat,72.2,0.0,,0,False,0,0.0,2,41.0,97.6,Top 10%,69.2,5.0,1.0,3.0,10.0,0.0,0.0,5.0,0.0,False,3/3,52.2,0.0,0.0,0.0,0.0,3.0,3.0,1.52,0.0,🔵 DECENT,🟡 Average,,,,,,,
BDL,0.0,50.0,24.91,,,"Flanigan's Enterprises, Inc.",54.1,Consumer Cyclical,Restaurants,50.0,40.0,60.3,80.0,50.0,33.7,62636440,60.0,55.1,False,up,,,0,-2.0,True,1,0.4,4.2,False,35.98,-6.3,7.0,True,"{'roe_pct': 31.6, 'debt_to_equity': 0.58, 'current_ratio': 1.97, 'operating_margin_pct': 2.9}",{'profit_margin_pct': 8.6},,,,,none,,43990.62,130436.0,93.3,176.9,3078.08,1037.31,1.63,17.7,4.0,False,,10.9,681.9,,,False,False,,,,,,70.0,0.0,0.0,,50.2,0.0,15.0,16.2,2026-03-03 07:49:18,2026-03-03,CONFIRMED_UPTREND,TRADE,True,100,Passes Minervini Template (6/6 criteria),ACCUMULATION,65,"Moderate accumulation (1.5x ratio, 60% up volume)",MICRO_FLOAT,0.6,0.0,31.2,60.0,False,up,55.1,2.0,,0,True,1,2.0,25,41.0,41.5,Bajo 50%,28.6,0.0,0.0,3.0,7.0,0.0,0.0,5.0,0.0,False,3/3,51.544,0.0,0.0,8.0,3.0,0.0,5.0,,0.0,🔵 DECENT,🟡 Average,,,,,,,
APG,0.0,50.0,36.57,,,APi Group Corporation,65.7,Industrials,Engineering & Construction,50.0,70.0,84.7,65.0,65.0,44.58,19234314240,100.0,97.7,True,up,,,0,23.2,False,0,2.1,3.8,False,46.89,-4.9,8.0,True,"{'roe_pct': 9.5, 'debt_to_equity': 0.9, 'current_ratio': 1.5, 'operating_margin_pct': 9.7}",{'profit_margin_pct': 3.8},52.0,54.0,50.0,11.0,strong_buy,16.6,36.98,-17.0,,,3.61,1.61,,,,True,-0.39,3.9,,58.0,2026-04-30,False,False,,,,,,90.0,0.0,0.0,,61.7,0.0,15.0,19.7,2026-03-03 07:49:18,2026-03-03,CONFIRMED_UPTREND,TRADE,True,100,Passes Minervini Template (6/6 criteria),STRONG_ACCUMULATION,80,"Strong institutional buying (1.7x ratio, 61% up volume)",MEGA_FLOAT,343.4,3.0,34.7,100.0,True,up,97.7,10.0,,0,False,0,0.0,1,41.0,100.0,Top 10%,75.7,5.0,0.0,5.0,10.0,0.0,0.0,5.0,5.0,False,3/3,51.28,8.0,0.0,3.0,0.0,3.0,0.0,2.08,1.0,🔵 DECENT,🟡 Average,AVOID,45.0,Near ATH (-4.9% from high) - poor entry point | Strong upside (+16.6%) - analyst support,-4.9,NEUTRAL,STRONG_BUY,False
