ticker,company_name,fundamental_score,tier,quality,price_currency,financial_currency,fx_applied,fx_reliable,per_share_reliable,shares_price_ratio,coherence_issues,earnings_quality_score,growth_acceleration_score,relative_strength_score,financial_health_score,catalyst_timing_score,rs_line_score,rs_line_percentile,rs_line_at_new_high,rs_line_trend,eps_growth_yoy,eps_accelerating,eps_accel_quarters,rev_growth_yoy,rev_accelerating,rev_accel_quarters,earnings_details,growth_details,rs_details,health_details,catalyst_details,current_price,market_cap,sector,industry,short_percent_float,short_ratio,short_squeeze_potential,fifty_two_week_high,proximity_to_52w_high,trend_template_score,trend_template_pass,target_price_analyst,target_price_analyst_high,target_price_analyst_low,analyst_count,analyst_recommendation,analyst_upside_pct,target_price_dcf,target_price_dcf_upside_pct,target_price_pe,target_price_pe_upside_pct,fcf_yield_pct,fcf_per_share,dividend_yield_pct,payout_ratio_pct,dividend_rate,five_yr_avg_dividend_yield_pct,buyback_active,shares_change_pct,interest_coverage,analyst_revision_momentum,days_to_earnings,earnings_date,earnings_warning,earnings_catalyst,piotroski_score,piotroski_label,ebit_ev_yield,roic_greenblatt,peg_ratio,hv_30d,atm_iv,iv_ratio,iv_premium_pts,analyzed_at
MA,Mastercard Incorporated,69.8,⭐⭐ GOOD,🟡 Good,USD,USD,False,True,True,0.9925,,95.0,60.0,50.3,65.0,65.0,35.0,37.2,False,up,11.7,True,1,7.8,True,1,"{'eps_growth_yoy': 11.7, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 46.3}","{'revenue_growth_yoy': 7.8, 'revenue_accelerating': True, 'rev_accel_quarters': 1}","{'rs_3m': 11.0, 'rs_6m': -9.4, 'rs_line_percentile': 37.2, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 35}","{'roe_pct': 241.2, 'debt_to_equity': 4.4, 'current_ratio': 1.06, 'operating_margin_pct': 61.1}","{'days_to_earnings': 'N/A', 'recommendation': 'strong_buy', 'analyst_upside_pct': 15.8}",570.48,499746111488,Financial Services,Credit Services,1.0,2.3,False,601.77,-5.2,3.0,False,660.34,735.0,550.0,38.0,strong_buy,15.8,618.54,8.4,400.89,-29.7,3.39,19.51,0.61,17.9,3.48,0.54,True,-3.17,28.0,22.1,84.0,2026-10-29,False,False,9.0,STRONG,3.76,622.8,1.12,23.3,,,,2026-08-06T06:32:36.732129
V,Visa Inc.,69.6,⭐⭐ GOOD,🟡 Good,USD,USD,False,True,False,0.9127,"acciones × precio no cuadra con la capitalización (ratio 0.9127): el dato por acción y el precio no están en la misma unidad — típico de ADR. Los ratios por acción (EPS, FCF/acción, DCF) no son utilizables",85.0,70.0,50.3,70.0,60.0,35.0,47.3,False,up,10.6,False,0,8.5,True,2,"{'eps_growth_yoy': 10.6, 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 50.8}","{'revenue_growth_yoy': 8.5, 'revenue_accelerating': True, 'rev_accel_quarters': 2}","{'rs_3m': 10.7, 'rs_6m': -0.6, 'rs_line_percentile': 47.3, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 35}","{'roe_pct': 61.2, 'debt_to_equity': 0.68, 'current_ratio': 0.98, 'operating_margin_pct': 66.1}","{'days_to_earnings': 'N/A', 'recommendation': 'strong_buy', 'analyst_upside_pct': 12.4}",368.54,688081600512,Financial Services,Credit Services,1.4,2.4,False,373.97,-1.5,5.0,False,414.12,450.0,330.0,37.0,strong_buy,12.4,,,,,2.97,11.97,0.73,22.1,2.68,0.7,True,-3.1,35.7,10.2,82.0,2026-10-27,False,False,6.0,NEUTRAL,3.6,356.4,2.41,19.3,,,,2026-08-06T06:31:51.315939
DBOEY,Deutsche Boerse AG,69.5,⭐⭐ GOOD,🟡 Good,USD,EUR,True,True,True,1.0,,85.0,60.0,55.1,80.0,60.0,35.0,45.0,False,up,11.9,False,0,11.7,False,0,"{'eps_growth_yoy': 11.9, 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 27.3}","{'revenue_growth_yoy': 11.7, 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': 1.3, 'rs_6m': 17.3, 'rs_line_percentile': 45.0, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 35}","{'roe_pct': 20.4, 'debt_to_equity': 0.58, 'current_ratio': 1.01, 'operating_margin_pct': 41.9}","{'days_to_earnings': 'N/A', 'recommendation': 'strong_buy', 'analyst_upside_pct': 13.5}",30.99,55871143936,Financial Services,Financial Data & Stock Exchanges,,,False,31.44,-1.4,7.0,True,35.18,35.18,35.18,1.0,strong_buy,13.5,31.98,3.2,18.36,-40.8,4.51,1.4,1.6,36.0,0.49,1.9,,,,6.9,75.0,2026-10-20,False,False,5.0,NEUTRAL,5.03,66.8,1.45,23.6,,,,2026-08-06T06:35:15.010646
PGR,Progressive Corporation (The),69.0,⭐⭐ GOOD,🟡 Good,USD,USD,False,True,True,1.0,,100.0,60.0,38.7,75.0,50.0,15.0,19.5,False,up,26.6,True,1,4.9,True,1,"{'eps_growth_yoy': 26.6, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 12.8}","{'revenue_growth_yoy': 4.9, 'revenue_accelerating': True, 'rev_accel_quarters': 1}","{'rs_3m': 3.0, 'rs_6m': -9.2, 'rs_line_percentile': 19.5, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 15}","{'roe_pct': 34.9, 'debt_to_equity': 0.24, 'current_ratio': 0.29, 'operating_margin_pct': 18.2}","{'days_to_earnings': 'N/A', 'recommendation': 'hold', 'analyst_upside_pct': 8.0}",212.76,123692654592,Financial Services,Insurance - Property & Casualty,1.7,2.5,False,254.93,-16.5,4.0,False,229.81,308.0,198.0,21.0,hold,8.0,416.46,95.7,199.3,-6.3,12.22,26.0,6.6,69.7,13.9,1.97,True,-0.96,50.8,2.0,69.0,2026-10-14,False,False,6.0,NEUTRAL,11.16,,2.61,42.6,,,,2026-08-06T06:37:23.127399
ATLKY,Atlas Copco AB,68.8,⭐⭐ GOOD,🟡 Good,USD,SEK,True,True,False,0.6801,"acciones × precio no cuadra con la capitalización (ratio 0.6801): el dato por acción y el precio no están en la misma unidad — típico de ADR. Los ratios por acción (EPS, FCF/acción, DCF) no son utilizables | FCF declarado (2,736,559,229) se aparta del derivado de flujo operativo menos capex (26,379,",80.0,60.0,56.7,80.0,65.0,60.0,68.4,False,up,8.2,True,1,9.1,True,1,"{'eps_growth_yoy': 8.2, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 15.7}","{'revenue_growth_yoy': 9.1, 'revenue_accelerating': True, 'rev_accel_quarters': 1}","{'rs_3m': 4.6, 'rs_6m': -5.1, 'rs_line_percentile': 68.4, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 60}","{'roe_pct': 25.7, 'debt_to_equity': 0.34, 'current_ratio': 1.27}","{'days_to_earnings': 'N/A', 'recommendation': 'strong_buy', 'analyst_upside_pct': 17.1}",22.2,108305383424,Industrials,Specialty Industrial Machinery,,,False,22.28,-0.4,7.0,True,26.0,26.0,26.0,1.0,strong_buy,17.1,,,,,2.53,0.82,2.53,73.8,0.56,1.57,False,,126.5,4.0,,,False,False,6.0,NEUTRAL,,53.6,3.5,32.3,,,,2026-08-06T06:37:40.041401
AME,"AMETEK, Inc.",68.1,⭐⭐ GOOD,🟡 Good,USD,USD,False,True,True,1.0,,85.0,50.0,56.7,85.0,60.0,60.0,74.2,False,up,11.4,False,0,8.5,False,0,"{'eps_growth_yoy': 11.4, 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 20.0}","{'revenue_growth_yoy': 8.5, 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': 0.5, 'rs_6m': -0.6, 'rs_line_percentile': 74.2, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 60}","{'roe_pct': 14.6, 'debt_to_equity': 0.18, 'current_ratio': 1.21, 'operating_margin_pct': 25.8}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 3.4}",254.76,58406592512,Industrials,Specialty Industrial Machinery,1.6,2.8,False,257.945,-1.2,8.0,True,263.39,303.0,217.0,18.0,buy,3.4,170.23,-33.2,97.27,-61.8,2.86,7.29,0.54,19.0,1.36,0.62,True,-0.76,23.3,14.2,84.0,2026-10-29,False,False,6.0,NEUTRAL,3.14,144.0,1.99,21.2,,,,2026-08-06T06:37:36.046048
WM,"Waste Management, Inc.",68.0,⭐⭐ GOOD,🟡 Good,USD,USD,False,True,True,1.0,"FCF declarado (2,348,375,040) se aparta del derivado de flujo operativo menos capex (3,290,000,192)",100.0,70.0,36.0,45.0,65.0,15.0,13.9,False,flat,30.2,True,1,3.7,True,2,"{'eps_growth_yoy': 30.2, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 11.1}","{'revenue_growth_yoy': 3.7, 'revenue_accelerating': True, 'rev_accel_quarters': 2}","{'rs_3m': -3.0, 'rs_6m': -12.9, 'rs_line_percentile': 13.9, 'rs_line_at_new_high': False, 'rs_line_trend': 'flat', 'rs_line_score': 15}","{'roe_pct': 29.8, 'debt_to_equity': 2.35, 'current_ratio': 0.91, 'operating_margin_pct': 19.0}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 16.2}",224.31,89660112896,Industrials,Waste Management,1.6,2.8,False,248.13,-9.6,3.0,False,260.64,285.0,220.0,25.0,buy,16.2,108.01,-51.8,38.0,-83.1,2.62,5.88,1.57,93.2,3.54,1.49,True,-1.12,5.0,8.3,81.0,2026-10-26,False,False,8.0,STRONG,3.86,21.3,2.96,25.9,,,,2026-08-06T06:31:47.159007
KVUE,Kenvue Inc.,67.8,⭐⭐ GOOD,🟡 Good,USD,USD,False,True,True,1.0,,90.0,70.0,46.7,60.0,50.0,35.0,40.8,False,up,12.9,True,1,1.8,True,2,"{'eps_growth_yoy': 12.9, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 10.6}","{'revenue_growth_yoy': 1.8, 'revenue_accelerating': True, 'rev_accel_quarters': 2}","{'rs_3m': 7.4, 'rs_6m': -1.0, 'rs_line_percentile': 40.8, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 35}","{'roe_pct': 15.7, 'debt_to_equity': 0.83, 'current_ratio': 0.98, 'operating_margin_pct': 21.6}","{'days_to_earnings': 'N/A', 'recommendation': 'hold', 'analyst_upside_pct': 0.8}",19.67,37766569984,Consumer Defensive,Household & Personal Products,3.7,2.9,False,21.96,-10.4,7.0,True,19.83,23.0,18.0,12.0,hold,0.8,41.04,108.6,25.5,29.6,4.92,0.97,4.3,98.5,0.84,,True,-0.35,6.2,18.8,0.0,2026-08-06,True,False,7.0,NEUTRAL,5.34,109.8,0.34,23.7,,,,2026-08-06T06:40:35.433188
FAST,Fastenal Company,67.6,⭐⭐ GOOD,🟡 Good,USD,USD,False,True,True,1.0,,80.0,60.0,46.7,95.0,50.0,35.0,36.3,False,up,14.1,False,0,11.9,False,0,"{'eps_growth_yoy': 14.1, 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 15.5}","{'revenue_growth_yoy': 11.9, 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': 7.3, 'rs_6m': -8.1, 'rs_line_percentile': 36.3, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 35}","{'roe_pct': 34.3, 'debt_to_equity': 0.11, 'current_ratio': 4.18, 'operating_margin_pct': 21.0}","{'days_to_earnings': 'N/A', 'recommendation': 'hold', 'analyst_upside_pct': -4.3}",49.99,57363406848,Industrials,Industrial Distribution,3.1,3.6,False,50.63,-1.3,6.0,False,47.84,55.0,39.9,13.0,hold,-4.3,18.94,-62.1,17.08,-65.8,1.6,0.8,1.93,78.6,0.96,2.16,True,-0.09,395.6,5.8,69.0,2026-10-14,False,False,8.0,STRONG,2.88,39.6,2.45,27.9,,,,2026-08-06T06:37:18.454815
VLTO,Veralto Corp,67.1,⭐⭐ GOOD,🟡 Good,USD,USD,False,True,True,1.0,,70.0,70.0,46.7,85.0,65.0,35.0,27.9,False,up,0.8,False,0,5.0,True,2,"{'eps_growth_yoy': 0.8, 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 17.3}","{'revenue_growth_yoy': 5.0, 'revenue_accelerating': True, 'rev_accel_quarters': 2}","{'rs_3m': 6.8, 'rs_6m': -6.2, 'rs_line_percentile': 27.9, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 35}","{'roe_pct': 34.3, 'debt_to_equity': 1.16, 'current_ratio': 1.77, 'operating_margin_pct': 21.4}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 16.1}",97.16,23686963200,Industrials,Pollution & Treatment Controls,3.3,2.9,False,110.11,-11.8,3.0,False,112.76,132.0,100.0,17.0,buy,16.1,65.53,-32.6,40.4,-58.4,3.41,3.31,0.54,12.6,0.52,,True,-1.83,14.1,10.1,76.0,2026-10-21,False,False,6.0,NEUTRAL,5.04,76.0,2.02,31.0,,,,2026-08-06T06:34:11.949276
TNE.AX,TECH ONE FPO [TNE],66.8,⭐⭐ GOOD,🟡 Good,AUD,AUD,False,True,True,1.0,,60.0,50.0,80.5,95.0,60.0,,,,,,,0,,,0,{'profit_margin_pct': 22.4},{},"{'rs_3m': 11.1, 'rs_6m': 31.4}","{'roe_pct': 33.5, 'debt_to_equity': 0.12, 'current_ratio': 1.12, 'operating_margin_pct': 27.1}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': -4.3}",32.55,10655845376,Technology,Software - Application,,,False,41.44,-21.5,5.0,False,31.16,34.25,22.0,16.0,buy,-4.3,7.85,-75.9,4.3,-86.8,1.43,0.46,0.87,62.2,0.28,0.98,,,,4.4,102.0,2026-11-17,False,False,3.0,NEUTRAL,1.8,162.9,8.52,39.1,,,,2026-08-06T06:37:48.109111
SHW,Sherwin-Williams Company (The),66.6,⭐⭐ GOOD,🟡 Good,USD,USD,False,True,True,1.0,,90.0,70.0,46.7,45.0,60.0,35.0,48.2,False,up,1.3,True,2,6.8,True,2,"{'eps_growth_yoy': 1.3, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 2, 'profit_margin_pct': 11.0}","{'revenue_growth_yoy': 6.8, 'revenue_accelerating': True, 'rev_accel_quarters': 2}","{'rs_3m': 9.4, 'rs_6m': -12.1, 'rs_line_percentile': 48.2, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 35}","{'roe_pct': 65.1, 'debt_to_equity': 3.9, 'current_ratio': 0.73, 'operating_margin_pct': 18.1}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 5.5}",369.68,89742827520,Basic Materials,Specialty Chemicals,2.8,2.5,False,379.65,-2.6,3.0,False,390.1,420.0,340.0,21.0,buy,5.5,242.0,-34.5,158.59,-57.1,2.79,10.32,0.89,29.3,3.2,0.87,True,-2.92,7.8,10.0,82.0,2026-10-27,False,False,6.0,NEUTRAL,3.66,62.0,1.9,44.0,0.2,0.0,-43.8,2026-08-06T06:34:20.502787
MCO,Moody's Corporation,66.5,⭐⭐ GOOD,🟡 Good,USD,USD,False,True,True,1.0,,100.0,50.0,38.7,65.0,65.0,15.0,20.8,False,up,35.9,True,2,8.9,False,0,"{'eps_growth_yoy': 35.9, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 2, 'profit_margin_pct': 34.3}","{'revenue_growth_yoy': 8.9, 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': 3.0, 'rs_6m': -7.4, 'rs_line_percentile': 20.8, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 15}","{'roe_pct': 76.9, 'debt_to_equity': 2.41, 'current_ratio': 1.19, 'operating_margin_pct': 49.5}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 15.8}",483.98,83816136704,Financial Services,Financial Data & Stock Exchanges,2.1,3.1,False,546.88,-11.5,4.0,False,560.48,610.0,505.0,21.0,buy,15.8,631.57,30.5,473.4,-2.2,3.08,14.89,0.85,25.0,4.12,0.81,False,,14.5,56.7,76.0,2026-10-21,False,False,7.0,NEUTRAL,3.79,,0.45,27.6,,,,2026-08-06T06:33:27.876892
ALLY,Ally Financial Inc.,66.3,⭐⭐ GOOD,🟡 Good,USD,USD,False,True,True,1.0,"FCF declarado (-546,000,000) se aparta del derivado de flujo operativo menos capex (291,000,128)",90.0,60.0,44.0,60.0,65.0,35.0,35.2,False,up,3.0,True,2,7.3,True,1,"{'eps_growth_yoy': 3.0, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 2, 'profit_margin_pct': 18.4}","{'revenue_growth_yoy': 7.3, 'revenue_accelerating': True, 'rev_accel_quarters': 1}","{'rs_3m': -3.5, 'rs_6m': -8.1, 'rs_line_percentile': 35.2, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 35}","{'roe_pct': 9.7, 'operating_margin_pct': 25.3}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 20.0}",44.74,13609893888,Financial Services,Credit Services,4.3,4.5,False,47.29,-5.4,6.0,False,53.7,58.0,45.0,17.0,buy,20.0,,,57.11,27.6,-4.01,-1.79,2.67,28.2,1.2,3.2,True,-12.26,,13.5,71.0,2026-10-16,False,False,5.0,NEUTRAL,,,0.52,26.3,0.8,0.03,-25.5,2026-08-06T06:39:31.151687
TMO,Thermo Fisher Scientific Inc,66.3,⭐⭐ GOOD,🟡 Good,USD,USD,False,True,True,1.0,,80.0,60.0,50.3,75.0,60.0,35.0,46.4,False,up,7.4,True,1,7.8,True,1,"{'eps_growth_yoy': 7.4, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 15.0}","{'revenue_growth_yoy': 7.8, 'revenue_accelerating': True, 'rev_accel_quarters': 1}","{'rs_3m': 17.1, 'rs_6m': -10.3, 'rs_line_percentile': 46.4, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 35}","{'roe_pct': 13.5, 'debt_to_equity': 0.81, 'current_ratio': 1.55, 'operating_margin_pct': 18.8}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 8.9}",577.83,213651079168,Healthcare,Diagnostics & Research,1.4,2.5,False,643.99,-10.3,5.0,False,629.5,750.0,520.0,26.0,buy,8.9,324.49,-43.8,190.1,-67.1,2.92,16.87,0.33,9.7,1.88,0.26,True,-2.34,6.2,9.4,76.0,2026-10-21,False,False,5.0,NEUTRAL,3.46,36.2,2.23,37.0,0.4,0.01,-36.6,2026-08-06T06:34:03.657212
AON,Aon plc,66.1,⭐⭐ GOOD,🟡 Good,USD,USD,False,True,True,1.0,,85.0,50.0,50.3,80.0,60.0,35.0,28.2,False,up,20.3,False,0,6.2,False,0,"{'eps_growth_yoy': 20.3, 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 22.3}","{'revenue_growth_yoy': 6.2, 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': 11.9, 'rs_6m': -9.5, 'rs_line_percentile': 28.2, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 35}","{'roe_pct': 44.7, 'debt_to_equity': 1.63, 'current_ratio': 1.03, 'operating_margin_pct': 23.5}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 11.8}",359.97,76358795264,Financial Services,Insurance Brokers,2.2,2.7,False,382.34,-5.9,5.0,False,402.47,445.0,339.0,19.0,buy,11.8,221.34,-38.5,183.2,-49.1,4.18,15.04,0.92,16.8,3.28,0.76,True,-2.1,7.7,-2.1,85.0,2026-10-30,False,False,8.0,STRONG,6.11,141.9,,29.8,,,,2026-08-06T06:34:07.846201
CPRT,"Copart, Inc.",65.8,⭐⭐ GOOD,🟡 Good,USD,USD,False,True,True,1.0,,85.0,60.0,24.0,90.0,70.0,15.0,3.4,False,down,1.5,True,1,10.0,True,1,"{'eps_growth_yoy': 1.5, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 33.5}","{'revenue_growth_yoy': 10.0, 'revenue_accelerating': True, 'rev_accel_quarters': 1}","{'rs_3m': -18.6, 'rs_6m': -40.8, 'rs_line_percentile': 3.4, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 15}","{'roe_pct': 17.6, 'debt_to_equity': 0.01, 'current_ratio': 7.61, 'operating_margin_pct': 37.5}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 39.4}",28.91,27849246720,Industrials,Specialty Business Services,5.1,2.7,False,50.11,-42.3,0.0,False,40.3,55.0,26.0,10.0,buy,39.4,15.27,-47.2,15.8,-45.3,3.59,1.04,,,,,True,-5.08,,1.6,28.0,2026-09-03,False,False,6.0,NEUTRAL,7.48,19.3,7.47,38.7,6.3,0.16,-32.4,2026-08-06T06:32:30.210979
CME,CME Group Inc.,65.7,⭐⭐ GOOD,🟡 Good,USD,USD,False,True,True,1.0,"FCF declarado (2,909,012,480) se aparta del derivado de flujo operativo menos capex (4,225,500,192)",85.0,60.0,32.0,85.0,60.0,35.0,27.6,False,down,14.7,False,0,11.0,False,0,"{'eps_growth_yoy': 14.7, 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 63.4}","{'revenue_growth_yoy': 11.0, 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': -12.9, 'rs_6m': -20.3, 'rs_line_percentile': 27.6, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 35}","{'roe_pct': 15.8, 'debt_to_equity': 0.15, 'current_ratio': 1.02, 'operating_margin_pct': 65.0}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 7.2}",264.78,95209398272,Financial Services,Financial Data & Stock Exchanges,1.8,1.5,False,329.16,-19.6,3.0,False,283.93,330.0,230.0,15.0,buy,7.2,119.04,-55.0,118.9,-55.1,3.06,8.09,1.98,95.4,5.2,3.57,True,-1.57,33.0,1.8,76.0,2026-10-21,False,False,6.0,NEUTRAL,5.69,101.4,8.19,26.0,0.2,0.01,-25.8,2026-08-06T06:32:44.777171
ICE,Intercontinental Exchange Inc.,65.5,⭐⭐ GOOD,🟡 Good,USD,USD,False,True,True,1.0,,85.0,70.0,24.0,75.0,65.0,15.0,22.6,False,down,17.4,False,0,20.1,False,0,"{'eps_growth_yoy': 17.4, 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 38.2}","{'revenue_growth_yoy': 20.1, 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': -7.1, 'rs_6m': -21.3, 'rs_line_percentile': 22.6, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 15}","{'roe_pct': 14.1, 'debt_to_equity': 0.69, 'current_ratio': 1.01, 'operating_margin_pct': 52.6}","{'days_to_earnings': 'N/A', 'recommendation': 'strong_buy', 'analyst_upside_pct': 21.6}",149.84,84119347200,Financial Services,Financial Data & Stock Exchanges,1.8,1.8,False,189.35,-20.9,2.0,False,182.23,218.0,163.0,13.0,strong_buy,21.6,151.13,0.9,100.68,-32.8,4.32,6.47,1.39,28.2,2.08,1.23,True,-2.5,7.6,14.2,84.0,2026-10-29,False,False,8.0,STRONG,4.97,118.3,1.2,24.7,0.2,0.01,-24.5,2026-08-06T06:35:03.207450
ROP,"Roper Technologies, Inc.",65.2,⭐⭐ GOOD,🟡 Good,USD,USD,False,True,True,1.0,,100.0,50.0,38.7,60.0,60.0,15.0,20.8,False,up,193.2,True,2,4.5,False,0,"{'eps_growth_yoy': 193.2, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 2, 'profit_margin_pct': 30.2}","{'revenue_growth_yoy': 4.5, 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': 7.8, 'rs_6m': -2.5, 'rs_line_percentile': 20.8, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 15}","{'roe_pct': 13.1, 'debt_to_equity': 0.61, 'current_ratio': 0.55, 'operating_margin_pct': 27.7}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 11.6}",394.53,39019360256,Technology,Software - Application,6.9,4.8,False,546.52,-27.8,2.0,False,440.25,550.0,335.0,15.0,buy,11.6,971.52,146.2,719.7,82.4,5.81,22.91,0.93,14.5,3.64,0.6,True,-6.99,8.6,93.2,77.0,2026-10-22,False,False,6.0,NEUTRAL,4.52,1441.1,0.07,46.4,,,,2026-08-06T06:32:04.157769
SAP,SAP  SE,65.2,⭐⭐ GOOD,🟡 Good,USD,EUR,True,True,True,1.0,,75.0,60.0,38.7,90.0,65.0,15.0,21.8,False,up,8.8,False,0,8.8,True,1,"{'eps_growth_yoy': 8.8, 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 20.4}","{'revenue_growth_yoy': 8.8, 'revenue_accelerating': True, 'rev_accel_quarters': 1}","{'rs_3m': 8.8, 'rs_6m': -12.2, 'rs_line_percentile': 21.8, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 15}","{'roe_pct': 18.3, 'debt_to_equity': 0.22, 'current_ratio': 1.15, 'operating_margin_pct': 27.6}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 23.1}",197.33,227759128576,Technology,Software - Application,0.8,4.0,False,299.48,-34.1,2.0,False,242.92,319.0,177.0,12.0,buy,23.1,385.78,95.5,233.1,18.1,4.61,9.1,1.5,37.5,2.93,1.48,True,-1.28,20.7,30.6,76.0,2026-10-21,False,False,8.0,STRONG,0.34,146.7,0.67,55.5,0.2,0.0,-55.3,2026-08-06T06:35:53.368657
BRO,"Brown & Brown, Inc.",64.8,⭐⭐ GOOD,🟡 Good,USD,USD,False,True,True,1.0,,90.0,50.0,45.0,75.0,50.0,15.0,23.9,False,up,26.9,False,0,6.7,False,0,"{'eps_growth_yoy': 26.9, 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 18.1}","{'revenue_growth_yoy': 6.7, 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': 20.6, 'rs_6m': -16.7, 'rs_line_percentile': 23.9, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 15}","{'roe_pct': 10.0, 'debt_to_equity': 0.64, 'current_ratio': 1.13, 'operating_margin_pct': 41.8}","{'days_to_earnings': 'N/A', 'recommendation': 'hold', 'analyst_upside_pct': 7.7}",70.95,23740604416,Financial Services,Insurance Brokers,7.6,6.5,False,98.3,-27.8,3.0,False,76.44,90.0,56.0,16.0,hold,7.7,85.88,21.0,31.3,-55.9,6.92,4.91,0.93,20.6,0.66,0.65,True,-2.65,4.7,2.8,81.0,2026-10-26,False,False,4.0,NEUTRAL,5.42,175.4,2.07,40.5,,,,2026-08-06T06:35:36.116463
