ticker,company_name,super_score_5d,tier,description,vcp_score,insiders_score,sector_score,institutional_score,sector_name,sector_momentum,tier_boost,dj_ticker,timing_convergence,timing_bonus,timing_reason,current_price,price_target,upside_percent,analyst_target,analyst_upside,num_analysts,fundamental_score,pe_ratio,peg_ratio,fcf_yield,roe,revenue_growth,num_whales,top_whales,vcp_repeater,repeat_count,consistency_score,repeater_bonus,thesis_short,investment_thesis,entry_price,entry_date,snapshot_id,return_7d,exit_price_7d
AISP,"Airship AI,",41.3,🔵 MODERADA,Seguimiento recomendado,0.0,90,78.86,0.0,Technology,improving,3,DJUSTC,False,0,,2.72,5.5,102.02,8.0,194.1176470588235,1,50.0,3.5789475,,-6.650929489716671,,1.025,0,,False,0,0,0,102% upside,"⚡ MODERATE (0.0/100 - 🔵 MODERADA)

• 📈 SECTOR IMPROVING: Technology saliendo de debilidad (0/100)
• 💰 UPSIDE POTENTIAL: 102% hasta precio objetivo $5.50",2.720000028610229,2026-03-05,20260305_084117,,
MYSZ,"My Size,",41.3,🔵 MODERADA,Seguimiento recomendado,0.0,90,78.86,0.0,Technology,improving,3,DJUSTC,False,0,,0.5443,1.8,230.7,3.0,451.1666360462981,1,40.0,,,-97.00961429880746,-0.60575,0.399,0,,False,0,0,0,231% upside,"⚡ MODERATE (0.0/100 - 🔵 MODERADA)

• 📈 SECTOR IMPROVING: Technology saliendo de debilidad (0/100)
• 💰 UPSIDE POTENTIAL: 231% hasta precio objetivo $1.80",0.5440000295639038,2026-03-05,20260305_084117,,
USIO,"Usio,",41.3,🔵 MODERADA,Seguimiento recomendado,0.0,90,78.86,0.0,Technology,improving,3,DJUSTC,False,0,,1.39,3.33,139.39,5.125,268.705035971223,4,10.0,,,0.1901317185757609,-0.02062,-0.007,0,,False,0,0,0,139% upside,"⚡ MODERATE (0.0/100 - 🔵 MODERADA)

• 📈 SECTOR IMPROVING: Technology saliendo de debilidad (0/100)
• 💰 UPSIDE POTENTIAL: 139% hasta precio objetivo $3.33",1.3899999856948853,2026-03-05,20260305_084117,,
ALNT,Allient,41.3,🔵 MODERADA,Seguimiento recomendado,0.0,90,78.86,0.0,Technology,improving,3,DJUSTC,False,0,,63.55,61.7,-2.91,58.5,-7.946498819826909,5,40.0,56.74107,,4.476709131674651,0.06583,0.108,0,,False,0,0,0,Multiple signals converging,"⚡ MODERATE (0.0/100 - 🔵 MODERADA)

• 📈 SECTOR IMPROVING: Technology saliendo de debilidad (0/100)",63.54999923706055,2026-03-05,20260305_084117,,
SSGC,SafeSpace Global,41.3,🔵 MODERADA,Seguimiento recomendado,0.0,90,78.86,0.0,Technology,improving,3,DJUSTC,False,0,,0.198,,,,,0,16.67,,,-4.4809379414711605,-1.34991,,0,,False,0,0,0,Multiple signals converging,"⚡ MODERATE (0.0/100 - 🔵 MODERADA)

• 📈 SECTOR IMPROVING: Technology saliendo de debilidad (0/100)",0.1979999989271164,2026-03-05,20260305_084117,,
AVGO,Broadcom,41.3,🔵 MODERADA,Seguimiento recomendado,0.0,90,78.86,0.0,Technology,improving,3,DJUSTC,False,0,,317.53,299.45,-5.69,453.0565,42.6814789153781,44,40.0,66.70798,,1.637391533435231,0.33370999,0.164,0,,False,0,0,0,Multiple signals converging,"⚡ MODERATE (0.0/100 - 🔵 MODERADA)

• 📈 SECTOR IMPROVING: Technology saliendo de debilidad (0/100)",317.5299987792969,2026-03-05,20260305_084117,,
SHCO,Soho House &,39.9,🔵 MODERADA,Seguimiento recomendado,0.0,90,72.1,0.0,Consumer Cyclical,declining,3,DJUSGT,False,0,,8.99,6.52,-27.49,9.0,0.1112347052280249,1,25.0,,,1.144827562273298,,0.112,0,,False,0,0,0,Multiple signals converging,"⚡ MODERATE (0.0/100 - 🔵 MODERADA)

",,2026-03-05,20260305_084117,,
NOMA,Nomadar,39.9,🔵 MODERADA,Seguimiento recomendado,0.0,90,72.1,0.0,Consumer Cyclical,declining,3,DJUSGT,False,0,,4.75,,,,,0,25.0,,,,,,0,,False,0,0,0,Multiple signals converging,"⚡ MODERATE (0.0/100 - 🔵 MODERADA)

",4.75,2026-03-05,20260305_084117,,
UAA,"Under Armour,",39.9,🔵 MODERADA,Seguimiento recomendado,0.0,90,72.1,0.0,Consumer Cyclical,declining,3,DJUSGT,False,0,,6.82,7.62,11.67,7.73158,13.366275659824044,19,0.0,,,-13.280942071444535,-0.30394,-0.052,0,,False,0,0,0,Multiple signals converging,"⚡ MODERATE (0.0/100 - 🔵 MODERADA)

",6.820000171661377,2026-03-05,20260305_084117,,
VAC,Marriott Vacations Worldwide,39.9,🔵 MODERADA,Seguimiento recomendado,0.0,90,72.1,0.0,Consumer Cyclical,declining,3,DJUSGT,False,0,,68.59,87.51,27.58,73.18182,6.694591048257759,11,30.0,,,10.1877553612657,-0.13848,-0.027,0,,False,0,0,0,28% upside,"⚡ MODERATE (0.0/100 - 🔵 MODERADA)

• 💰 UPSIDE POTENTIAL: 28% hasta precio objetivo $87.51
• 📊 FUNDAMENTALS: FCF yield 10.2% (Score: 30/100)",68.58999633789062,2026-03-05,20260305_084117,,
EFOI,"Energy Focus,",39.9,🔵 MODERADA,Seguimiento recomendado,0.0,90,72.1,0.0,Consumer Cyclical,declining,3,DJUSGT,False,0,,1.72,1.89,9.88,,,0,20.0,,,-4.506526372004927,-0.30408,-0.309,0,,False,0,0,0,Multiple signals converging,"⚡ MODERATE (0.0/100 - 🔵 MODERADA)

",1.7200000286102295,2026-03-05,20260305_084117,,
DLTH,Duluth,39.9,🔵 MODERADA,Seguimiento recomendado,0.0,90,72.1,0.0,Consumer Cyclical,declining,3,DJUSGT,False,0,,2.33,4.09,75.62,5.0,114.59227467811158,1,20.0,,,12.73926861891218,-0.1727,-0.096,0,,False,0,0,0,76% upside,"⚡ MODERATE (0.0/100 - 🔵 MODERADA)

• 💰 UPSIDE POTENTIAL: 76% hasta precio objetivo $4.09
• 📊 FUNDAMENTALS: FCF yield 12.7% (Score: 20/100)",2.3299999237060547,2026-03-05,20260305_084117,,
FFAI,Faraday Future Intelligent Electric,39.9,🔵 MODERADA,Seguimiento recomendado,0.0,90,72.1,0.0,Consumer Cyclical,declining,3,DJUSGT,False,0,,0.4403,2.74,522.3,5.0,1035.5893708834883,1,50.0,,,23.51907010328303,-8.16271,3.111,0,,False,0,0,0,522% upside,"⚡ MODERATE (0.0/100 - 🔵 MODERADA)

• 💰 UPSIDE POTENTIAL: 522% hasta precio objetivo $2.74
• 📊 FUNDAMENTALS: FCF yield 23.5% (Score: 50/100)",0.4399999976158142,2026-03-05,20260305_084117,,
MCFT,"MasterCraft Boat,",39.9,🔵 MODERADA,Seguimiento recomendado,0.0,90,72.1,0.0,Consumer Cyclical,declining,3,DJUSGT,False,0,,21.53,25.14,16.75,25.0,16.1170459823502,5,50.0,22.904257,,5.720558496941595,0.08384,0.132,0,,False,0,0,0,Multiple signals converging,"⚡ MODERATE (0.0/100 - 🔵 MODERADA)

• 📊 FUNDAMENTALS: FCF yield 5.7% (Score: 50/100)",21.530000686645508,2026-03-05,20260305_084117,,
XELB,"Xcel Brands,",39.9,🔵 MODERADA,Seguimiento recomendado,0.0,90,72.1,0.0,Consumer Cyclical,declining,3,DJUSGT,False,0,,1.61,3.38,110.25,5.0,210.55900621118008,2,0.0,,,-24.090946167168404,-0.85100996,-0.415,0,,False,0,0,0,110% upside,"⚡ MODERATE (0.0/100 - 🔵 MODERADA)

• 💰 UPSIDE POTENTIAL: 110% hasta precio objetivo $3.38",1.6100000143051147,2026-03-05,20260305_084117,,
VRA,"Vera Bradley,",39.9,🔵 MODERADA,Seguimiento recomendado,0.0,90,72.1,0.0,Consumer Cyclical,declining,3,DJUSGT,False,0,,2.67,2.94,10.11,,,0,35.0,,,61.6158282716089,-0.47621,-0.117,0,,False,0,0,0,Multiple signals converging,"⚡ MODERATE (0.0/100 - 🔵 MODERADA)

• 📊 FUNDAMENTALS: FCF yield 61.6% (Score: 35/100)",2.6700000762939453,2026-03-05,20260305_084117,,
UBER,UBER,39.6,🔵 MODERADA,Seguimiento recomendado,0.0,70,78.86,25.433876593,Technology,improving,3,DJUSTC,False,0,,76.65,82.76,7.97,104.47404,36.30011741682975,52,60.0,16.205074,,3.9846148447345984,0.39925998,0.201,2,"Pershing Square (Bill Ackman), Pershing Square (Bill Ackman)",False,0,0,0,Multiple signals converging,"⚡ MODERATE (0.0/100 - 🔵 MODERADA)

• 📈 SECTOR IMPROVING: Technology saliendo de debilidad (0/100)",76.6500015258789,2026-03-05,20260305_084117,,
CASY,"Casey's General Stores,",39.5,🔵 MODERADA,Seguimiento recomendado,0.0,90,72.1,10.25148305,Consumer Cyclical,declining,3,DJUSGT,False,0,,683.89,554.5,-18.92,677.4667,-0.939229993127555,15,45.0,42.033806,,2.0066664542565573,0.16989,0.142,1,D.E. Shaw,False,0,0,0,Multiple signals converging,"⚡ MODERATE (0.0/100 - 🔵 MODERADA)

",683.8900146484375,2026-03-05,20260305_084117,,
ABCL,AbCellera Biologics,39.1,🔵 MODERADA,Seguimiento recomendado,0.0,100,45.67,20.02507563,Healthcare,stable,0,DJUSHC,False,0,,3.63,6.58,81.22,9.16667,152.52534435261703,6,40.0,,,-15.992890676087145,-0.14475,7.882,2,"Millennium Management, Millennium Management",False,0,0,0,81% upside,"⚡ MODERATE (0.0/100 - 🔵 MODERADA)

• 💰 UPSIDE POTENTIAL: 81% hasta precio objetivo $6.58",3.630000114440918,2026-03-05,20260305_084117,,
MNTR,"Mentor Capital,",37.1,🔵 MODERADA,Seguimiento recomendado,0.0,100,60.75,0.0,Financial Services,improving,0,DJUSFI,False,0,,0.08,,,,,0,16.67,,,-39.54825902306086,-0.17365,,0,,False,0,0,0,Multiple signals converging,"⚡ MODERATE (0.0/100 - 🔵 MODERADA)

• 📈 SECTOR IMPROVING: Financial Services saliendo de debilidad (0/100)",0.0799999982118606,2026-03-05,20260305_084117,,
PFBX,Peoples Financial,37.1,🔵 MODERADA,Seguimiento recomendado,0.0,100,60.75,0.0,Financial Services,improving,0,DJUSFI,False,0,,21.02,23.12,9.99,,,0,0.0,24.729412,,,0.0481,-0.081,0,,False,0,0,0,Multiple signals converging,"⚡ MODERATE (0.0/100 - 🔵 MODERADA)

• 📈 SECTOR IMPROVING: Financial Services saliendo de debilidad (0/100)",21.020000457763672,2026-03-05,20260305_084117,,
ISBA,Isabella Bank,37.1,🔵 MODERADA,Seguimiento recomendado,0.0,100,60.75,0.0,Financial Services,improving,0,DJUSFI,False,0,,47.8,55.32,15.73,54.0,12.970711297071148,1,37.5,18.671875,,,0.08563,0.143,0,,False,0,0,0,Multiple signals converging,"⚡ MODERATE (0.0/100 - 🔵 MODERADA)

• 📈 SECTOR IMPROVING: Financial Services saliendo de debilidad (0/100)",47.79999923706055,2026-03-05,20260305_084117,,
STEX,Streamex,37.1,🔵 MODERADA,Seguimiento recomendado,0.0,100,60.75,0.0,Financial Services,improving,0,DJUSFI,False,0,,2.12,12.0,466.04,12.0,466.03773584905656,1,50.0,,,29.21947029482361,,,0,,False,0,0,0,466% upside,"⚡ MODERATE (0.0/100 - 🔵 MODERADA)

• 📈 SECTOR IMPROVING: Financial Services saliendo de debilidad (0/100)
• 💰 UPSIDE POTENTIAL: 466% hasta precio objetivo $12.00
• 📊 FUNDAMENTALS: FCF yield 29.2% (Score: 50/100)",2.119999885559082,2026-03-05,20260305_084117,,
CBKM,"Consumers Bancorp,",37.1,🔵 MODERADA,Seguimiento recomendado,0.0,100,60.75,0.0,Financial Services,improving,0,DJUSFI,False,0,,25.99,30.98,19.2,,,0,62.5,8.577558,,,0.122480005,0.169,0,,False,0,0,0,Multiple signals converging,"⚡ MODERATE (0.0/100 - 🔵 MODERADA)

• 📈 SECTOR IMPROVING: Financial Services saliendo de debilidad (0/100)",25.989999771118164,2026-03-05,20260305_084117,,
AUBN,"Auburn National Bancorporation,",37.1,🔵 MODERADA,Seguimiento recomendado,0.0,100,60.75,0.0,Financial Services,improving,0,DJUSFI,False,0,,24.89,26.56,6.71,,,0,0.0,11.966347,,,0.08642,-0.023,0,,False,0,0,0,Multiple signals converging,"⚡ MODERATE (0.0/100 - 🔵 MODERADA)

• 📈 SECTOR IMPROVING: Financial Services saliendo de debilidad (0/100)",24.88999938964844,2026-03-05,20260305_084117,,
CMTV,Community Bancorp,37.1,🔵 MODERADA,Seguimiento recomendado,0.0,100,60.75,0.0,Financial Services,improving,0,DJUSFI,False,0,,30.2,34.4,13.91,,,0,75.0,9.966997,,,0.16028,0.14,0,,False,0,0,0,Multiple signals converging,"⚡ MODERATE (0.0/100 - 🔵 MODERADA)

• 📈 SECTOR IMPROVING: Financial Services saliendo de debilidad (0/100)",30.200000762939453,2026-03-05,20260305_084117,,
MIGI,Mawson Infrastructure Group,37.1,🔵 MODERADA,Seguimiento recomendado,0.0,100,60.75,0.0,Financial Services,improving,0,DJUSFI,False,0,,2.9,3.19,10.0,,,0,16.67,,,-57.97323684780425,,0.07,0,,False,0,0,0,Multiple signals converging,"⚡ MODERATE (0.0/100 - 🔵 MODERADA)

• 📈 SECTOR IMPROVING: Financial Services saliendo de debilidad (0/100)",2.900000095367432,2026-03-05,20260305_084117,,
TCBI,"Texas Capital Bancshares,",37.1,🔵 MODERADA,Seguimiento recomendado,0.0,100,60.75,0.0,Financial Services,improving,0,DJUSFI,False,0,,96.08,112.94,17.55,105.78571,10.101696502914235,14,37.5,14.150221,,,0.09436,0.191,0,,False,0,0,0,Multiple signals converging,"⚡ MODERATE (0.0/100 - 🔵 MODERADA)

• 📈 SECTOR IMPROVING: Financial Services saliendo de debilidad (0/100)",96.08000183105467,2026-03-05,20260305_084117,,
NEWT,"NewtekOne,",37.1,🔵 MODERADA,Seguimiento recomendado,0.0,100,60.75,0.0,Financial Services,improving,0,DJUSFI,False,0,,12.7,15.48,21.93,17.0,33.85826771653544,5,31.25,5.669643,,,0.17442,0.03,0,,False,0,0,0,Multiple signals converging,"⚡ MODERATE (0.0/100 - 🔵 MODERADA)

• 📈 SECTOR IMPROVING: Financial Services saliendo de debilidad (0/100)
• 💰 UPSIDE POTENTIAL: 22% hasta precio objetivo $15.48",12.699999809265137,2026-03-05,20260305_084117,,
NFJ,"Virtus Dividend, Interest & Premium Strategy Fund",37.1,🔵 MODERADA,Seguimiento recomendado,0.0,100,60.75,0.0,Financial Services,improving,0,DJUSFI,False,0,,13.33,14.66,9.98,,,0,25.0,19.31884,,,0.09607001,,0,,False,0,0,0,Multiple signals converging,"⚡ MODERATE (0.0/100 - 🔵 MODERADA)

• 📈 SECTOR IMPROVING: Financial Services saliendo de debilidad (0/100)",13.329999923706056,2026-03-05,20260305_084117,,
FMBM,F & M Bank,37.1,🔵 MODERADA,Seguimiento recomendado,0.0,100,60.75,0.0,Financial Services,improving,0,DJUSFI,False,0,,31.98,39.98,25.02,,,0,62.5,10.731544,,,0.11763,0.192,0,,False,0,0,0,25% upside,"⚡ MODERATE (0.0/100 - 🔵 MODERADA)

• 📈 SECTOR IMPROVING: Financial Services saliendo de debilidad (0/100)
• 💰 UPSIDE POTENTIAL: 25% hasta precio objetivo $39.98",31.979999542236328,2026-03-05,20260305_084117,,
CCFN,Muncylumbia Financial,37.1,🔵 MODERADA,Seguimiento recomendado,0.0,100,60.75,0.0,Financial Services,improving,0,DJUSFI,False,0,,61.85,77.31,25.0,,,0,75.0,9.029197,,,0.13498001,0.227,0,,False,0,0,0,Multiple signals converging,"⚡ MODERATE (0.0/100 - 🔵 MODERADA)

• 📈 SECTOR IMPROVING: Financial Services saliendo de debilidad (0/100)
• 💰 UPSIDE POTENTIAL: 25% hasta precio objetivo $77.31",61.84999847412109,2026-03-05,20260305_084117,,
BMNM,"Bimini Capital Management,",37.1,🔵 MODERADA,Seguimiento recomendado,0.0,100,60.75,0.0,Financial Services,improving,0,DJUSFI,False,0,,3.45,3.8,10.14,,,0,37.5,38.333332,,,0.10434,0.506,0,,False,0,0,0,Multiple signals converging,"⚡ MODERATE (0.0/100 - 🔵 MODERADA)

• 📈 SECTOR IMPROVING: Financial Services saliendo de debilidad (0/100)",3.450000047683716,2026-03-05,20260305_084117,,
NWFL,Norwood Financial,37.1,🔵 MODERADA,Seguimiento recomendado,0.0,100,60.75,0.0,Financial Services,improving,0,DJUSFI,False,0,,29.86,33.17,11.1,33.5,12.190221031480242,2,50.0,9.920266,,,0.12182,,0,,False,0,0,0,Multiple signals converging,"⚡ MODERATE (0.0/100 - 🔵 MODERADA)

• 📈 SECTOR IMPROVING: Financial Services saliendo de debilidad (0/100)",29.86000061035156,2026-03-05,20260305_084117,,
GABC,"German American Bancorp,",37.1,🔵 MODERADA,Seguimiento recomendado,0.0,100,60.75,0.0,Financial Services,improving,0,DJUSFI,False,0,,41.57,48.96,17.78,47.33333,13.864156843877783,6,75.0,13.584968,,,0.11999,0.453,0,,False,0,0,0,Multiple signals converging,"⚡ MODERATE (0.0/100 - 🔵 MODERADA)

• 📈 SECTOR IMPROVING: Financial Services saliendo de debilidad (0/100)",41.56999969482422,2026-03-05,20260305_084117,,
CZNC,Citizens & Northern,37.1,🔵 MODERADA,Seguimiento recomendado,0.0,100,60.75,0.0,Financial Services,improving,0,DJUSFI,False,0,,22.87,24.7,8.02,24.25,6.034105815478785,2,50.0,15.664384,,,0.07594,0.245,0,,False,0,0,0,Multiple signals converging,"⚡ MODERATE (0.0/100 - 🔵 MODERADA)

• 📈 SECTOR IMPROVING: Financial Services saliendo de debilidad (0/100)",22.8700008392334,2026-03-05,20260305_084117,,
FGBI,"First Guaranty Bancshares,",37.1,🔵 MODERADA,Seguimiento recomendado,0.0,100,60.75,0.0,Financial Services,improving,0,DJUSFI,False,0,,8.87,9.38,5.75,9.0,1.4656144306651742,1,0.0,,,,-0.23281,0.034,0,,False,0,0,0,Multiple signals converging,"⚡ MODERATE (0.0/100 - 🔵 MODERADA)

• 📈 SECTOR IMPROVING: Financial Services saliendo de debilidad (0/100)",8.869999885559082,2026-03-05,20260305_084117,,
BWFG,"Bankwell Financial Group,",37.1,🔵 MODERADA,Seguimiento recomendado,0.0,100,60.75,0.0,Financial Services,improving,0,DJUSFI,False,0,,48.16,52.49,8.99,52.0,7.973421926910307,2,75.0,10.822473,,,0.12307,0.778,0,,False,0,0,0,Multiple signals converging,"⚡ MODERATE (0.0/100 - 🔵 MODERADA)

• 📈 SECTOR IMPROVING: Financial Services saliendo de debilidad (0/100)",48.15999984741211,2026-03-05,20260305_084117,,
NRIM,"Northrim BanCorp,",37.1,🔵 MODERADA,Seguimiento recomendado,0.0,100,60.75,0.0,Financial Services,improving,0,DJUSFI,False,0,,24.33,29.2,20.02,31.0,27.414714344430745,2,87.5,8.477352,,,0.21766001,0.172,0,,False,0,0,0,Multiple signals converging,"⚡ MODERATE (0.0/100 - 🔵 MODERADA)

• 📈 SECTOR IMPROVING: Financial Services saliendo de debilidad (0/100)
• 💰 UPSIDE POTENTIAL: 20% hasta precio objetivo $29.20",24.32999992370605,2026-03-05,20260305_084117,,
MPB,"Mid Penn Bancorp,",37.1,🔵 MODERADA,Seguimiento recomendado,0.0,100,60.75,0.0,Financial Services,improving,0,DJUSFI,False,0,,32.8,37.11,13.14,36.5,11.280487804878048,2,50.0,12.964427,,,0.073070005,0.335,0,,False,0,0,0,Multiple signals converging,"⚡ MODERATE (0.0/100 - 🔵 MODERADA)

• 📈 SECTOR IMPROVING: Financial Services saliendo de debilidad (0/100)",32.79999923706055,2026-03-05,20260305_084117,,
MDBH,"MDB Capital, LLC",37.1,🔵 MODERADA,Seguimiento recomendado,0.0,100,60.75,0.0,Financial Services,improving,0,DJUSFI,False,0,,3.02,3.32,9.93,,,0,66.67,2.1118882,,,0.29494,,0,,False,0,0,0,Multiple signals converging,"⚡ MODERATE (0.0/100 - 🔵 MODERADA)

• 📈 SECTOR IMPROVING: Financial Services saliendo de debilidad (0/100)",3.0199999809265137,2026-03-05,20260305_084117,,
HYNE,"Hoyne Bancorp,",37.1,🔵 MODERADA,Seguimiento recomendado,0.0,100,60.75,0.0,Financial Services,improving,0,DJUSFI,False,0,,14.58,,,,,0,100.0,,,,,0.381,0,,False,0,0,0,Multiple signals converging,"⚡ MODERATE (0.0/100 - 🔵 MODERADA)

• 📈 SECTOR IMPROVING: Financial Services saliendo de debilidad (0/100)",14.579999923706056,2026-03-05,20260305_084117,,
AVBC,"Avidia Bancorp,",37.1,🔵 MODERADA,Seguimiento recomendado,0.0,100,60.75,0.0,Financial Services,improving,0,DJUSFI,False,0,,19.07,21.49,12.69,22.0,15.36444677503932,1,37.5,,,,-0.01148,0.139,0,,False,0,0,0,Multiple signals converging,"⚡ MODERATE (0.0/100 - 🔵 MODERADA)

• 📈 SECTOR IMPROVING: Financial Services saliendo de debilidad (0/100)",19.06999969482422,2026-03-05,20260305_084117,,
FNRN,First Northernmmunity Bancorp,37.1,🔵 MODERADA,Seguimiento recomendado,0.0,100,60.75,0.0,Financial Services,improving,0,DJUSFI,False,0,,14.0,15.4,10.0,,,0,50.0,11.111112,,,0.10857,0.085,0,,False,0,0,0,Multiple signals converging,"⚡ MODERATE (0.0/100 - 🔵 MODERADA)

• 📈 SECTOR IMPROVING: Financial Services saliendo de debilidad (0/100)",14.0,2026-03-05,20260305_084117,,
CFBK,CF Bankshares,37.1,🔵 MODERADA,Seguimiento recomendado,0.0,100,60.75,0.0,Financial Services,improving,0,DJUSFI,False,0,,30.29,33.43,10.37,29.0,-4.258831297457899,1,37.5,11.260223,,,0.09942,0.136,0,,False,0,0,0,Multiple signals converging,"⚡ MODERATE (0.0/100 - 🔵 MODERADA)

• 📈 SECTOR IMPROVING: Financial Services saliendo de debilidad (0/100)",30.290000915527344,2026-03-05,20260305_084117,,
HKHC,Horizon Kinetics Holding,37.1,🔵 MODERADA,Seguimiento recomendado,0.0,100,60.75,0.0,Financial Services,improving,0,DJUSFI,False,0,,34.24,,,,,0,60.0,,,-2.302419253930106,0.49165002,0.37,0,,False,0,0,0,Multiple signals converging,"⚡ MODERATE (0.0/100 - 🔵 MODERADA)

• 📈 SECTOR IMPROVING: Financial Services saliendo de debilidad (0/100)",34.2400016784668,2026-03-05,20260305_084117,,
HLNE,HLNE,37.1,🔵 MODERADA,Seguimiento recomendado,0.0,100,60.75,0.0,Financial Services,improving,0,DJUSFI,False,0,,107.4,120.33,12.03,172.85715,60.94706703910613,7,65.0,19.144384,,3.802693265574925,0.31697,0.18,0,,False,0,0,0,Multiple signals converging,"⚡ MODERATE (0.0/100 - 🔵 MODERADA)

• 📈 SECTOR IMPROVING: Financial Services saliendo de debilidad (0/100)",107.4000015258789,2026-03-05,20260305_084117,,
RMBI,"Richmond Mutual Bancorporation,",37.1,🔵 MODERADA,Seguimiento recomendado,0.0,100,60.75,0.0,Financial Services,improving,0,DJUSFI,False,0,,14.01,17.51,24.98,,,0,37.5,11.9743595,,,0.08309,0.164,0,,False,0,0,0,Multiple signals converging,"⚡ MODERATE (0.0/100 - 🔵 MODERADA)

• 📈 SECTOR IMPROVING: Financial Services saliendo de debilidad (0/100)
• 💰 UPSIDE POTENTIAL: 25% hasta precio objetivo $17.51",14.010000228881836,2026-03-05,20260305_084117,,
ASST,"Strive Asset Management, LLC",37.1,🔵 MODERADA,Seguimiento recomendado,0.0,100,60.75,0.0,Financial Services,improving,0,DJUSFI,False,0,,9.62,20.29,110.91,30.0,211.8503118503119,1,66.67,,,,,0.568,0,,False,0,0,0,111% upside,"⚡ MODERATE (0.0/100 - 🔵 MODERADA)

• 📈 SECTOR IMPROVING: Financial Services saliendo de debilidad (0/100)
• 💰 UPSIDE POTENTIAL: 111% hasta precio objetivo $20.29",9.619999885559082,2026-03-05,20260305_084117,,
XZO,"Exzeo Group,",37.1,🔵 MODERADA,Seguimiento recomendado,0.0,100,60.75,0.0,Financial Services,improving,0,DJUSFI,False,0,,15.6,22.29,42.86,26.0,66.66666666666667,2,75.0,19.5,,6.473366897761065,0.61372,0.237,0,,False,0,0,0,43% upside,"⚡ MODERATE (0.0/100 - 🔵 MODERADA)

• 📈 SECTOR IMPROVING: Financial Services saliendo de debilidad (0/100)
• 💰 UPSIDE POTENTIAL: 43% hasta precio objetivo $22.29
• 📊 FUNDAMENTALS: FCF yield 6.5% (Score: 75/100)",15.600000381469728,2026-03-05,20260305_084117,,
BRR,"ProCap Financial,",37.1,🔵 MODERADA,Seguimiento recomendado,0.0,100,60.75,0.0,Financial Services,improving,0,DJUSFI,False,0,,2.83,,,,,0,50.0,,,,,,0,,False,0,0,0,Multiple signals converging,"⚡ MODERATE (0.0/100 - 🔵 MODERADA)

• 📈 SECTOR IMPROVING: Financial Services saliendo de debilidad (0/100)",2.8299999237060547,2026-03-05,20260305_084117,,
TBBK,"The Bancorp,",37.1,🔵 MODERADA,Seguimiento recomendado,0.0,100,60.75,0.0,Financial Services,improving,0,DJUSFI,False,0,,55.3,68.44,23.76,75.0,35.62386980108501,2,50.0,11.239837,,,0.30848,0.023,0,,False,0,0,0,Multiple signals converging,"⚡ MODERATE (0.0/100 - 🔵 MODERADA)

• 📈 SECTOR IMPROVING: Financial Services saliendo de debilidad (0/100)
• 💰 UPSIDE POTENTIAL: 24% hasta precio objetivo $68.44",55.29999923706055,2026-03-05,20260305_084117,,
NWPP,"New Peoples Bankshares,",37.1,🔵 MODERADA,Seguimiento recomendado,0.0,100,60.75,0.0,Financial Services,improving,0,DJUSFI,False,0,,4.16,4.58,10.1,,,0,25.0,9.674418,,,0.13149,-0.019,0,,False,0,0,0,Multiple signals converging,"⚡ MODERATE (0.0/100 - 🔵 MODERADA)

• 📈 SECTOR IMPROVING: Financial Services saliendo de debilidad (0/100)",4.159999847412109,2026-03-05,20260305_084117,,
QNTO,"Quaint Oak Bancorp,",37.1,🔵 MODERADA,Seguimiento recomendado,0.0,100,60.75,0.0,Financial Services,improving,0,DJUSFI,False,0,,15.08,16.59,10.01,,,0,0.0,125.66667,,,0.00614,-0.151,0,,False,0,0,0,Multiple signals converging,"⚡ MODERATE (0.0/100 - 🔵 MODERADA)

• 📈 SECTOR IMPROVING: Financial Services saliendo de debilidad (0/100)",15.079999923706056,2026-03-05,20260305_084117,,
ATLO,Ames National,37.1,🔵 MODERADA,Seguimiento recomendado,0.0,100,60.75,0.0,Financial Services,improving,0,DJUSFI,False,0,,27.29,34.11,24.99,,,0,50.0,12.7523365,,,0.09946,0.37,0,,False,0,0,0,Multiple signals converging,"⚡ MODERATE (0.0/100 - 🔵 MODERADA)

• 📈 SECTOR IMPROVING: Financial Services saliendo de debilidad (0/100)
• 💰 UPSIDE POTENTIAL: 25% hasta precio objetivo $34.11",27.290000915527344,2026-03-05,20260305_084117,,
FRST,Primis Financial,37.1,🔵 MODERADA,Seguimiento recomendado,0.0,100,60.75,0.0,Financial Services,improving,0,DJUSFI,False,0,,13.43,15.38,14.56,16.0,19.13626209977661,1,75.0,5.393574,,,0.14682999,12.626,0,,False,0,0,0,Multiple signals converging,"⚡ MODERATE (0.0/100 - 🔵 MODERADA)

• 📈 SECTOR IMPROVING: Financial Services saliendo de debilidad (0/100)",13.43000030517578,2026-03-05,20260305_084117,,
LIFE,Ethos Technologies,37.1,🔵 MODERADA,Seguimiento recomendado,0.0,100,60.75,0.0,Financial Services,improving,0,DJUSFI,False,0,,13.51,18.09,33.87,20.25,49.88897113249444,8,75.0,11.850878,,6.011105204873983,0.21028,0.655,0,,False,0,0,0,34% upside,"⚡ MODERATE (0.0/100 - 🔵 MODERADA)

• 📈 SECTOR IMPROVING: Financial Services saliendo de debilidad (0/100)
• 💰 UPSIDE POTENTIAL: 34% hasta precio objetivo $18.09
• 📊 FUNDAMENTALS: FCF yield 6.0% (Score: 75/100)",13.510000228881836,2026-03-05,20260305_084117,,
