ticker,vcp_score,vcp_quality,stage,consolidation_quality,ml_score,company_name,fundamental_score,sector,industry,earnings_quality_score,growth_acceleration_score,relative_strength_score,financial_health_score,catalyst_timing_score,current_price,market_cap,rs_line_score,rs_line_percentile,rs_line_at_new_high,rs_line_trend,eps_growth_yoy,eps_accelerating,eps_accel_quarters,rev_growth_yoy,rev_accelerating,rev_accel_quarters,short_percent_float,short_ratio,short_squeeze_potential,fifty_two_week_high,proximity_to_52w_high,trend_template_score,trend_template_pass,health_details,earnings_details,target_price_analyst,target_price_analyst_high,target_price_analyst_low,analyst_count,analyst_recommendation,analyst_upside_pct,target_price_dcf,target_price_dcf_upside_pct,target_price_pe,target_price_pe_upside_pct,fcf_yield_pct,fcf_per_share,dividend_yield_pct,payout_ratio_pct,five_yr_avg_dividend_yield_pct,buyback_active,shares_change_pct,interest_coverage,analyst_revision_momentum,days_to_earnings,earnings_date,earnings_warning,earnings_catalyst,piotroski_score,piotroski_label,ebit_ev_yield,roic_greenblatt,peg_ratio,sentiment,put_call_ratio,flow_score,unusual_calls,unusual_puts,super_score_ultimate,vcp_contribution,ml_contribution,fundamental_contribution,score_timestamp,data_as_of_date,market_regime,market_recommendation,ma_filter_pass,ma_filter_score,ma_filter_reason,ad_signal,ad_score,ad_reason,float_category,shares_outstanding_millions,filter_penalty,super_score_before_filters,rs_line_score_fund,rs_line_at_new_high_fund,rs_line_trend_fund,rs_line_percentile_fund,rs_line_bonus,eps_accelerating_fund2,eps_accel_quarters_fund2,rev_accelerating_fund2,rev_accel_quarters_fund2,canslim_a_bonus,industry_group_rank,industry_group_total,industry_group_percentile,industry_group_label,industry_group_rs,industry_bonus,short_bonus,proximity_bonus,trend_bonus,options_bonus,institutional_bonus,insider_bonus,profitability_penalty,negative_roe,filters_passed,value_score,sector_bonus,fcf_bonus,dividend_bonus,buyback_bonus,revision_bonus,target_change_7d_pct,target_change_30d_pct,upgrade_days_14d,downgrade_days_14d,target_revision_bonus,risk_reward_ratio,rr_bonus,piotroski_bonus,magic_formula_rank,hedge_fund_count,hedge_fund_names,oe_ai_adjustment,oe_ai_verdict,cerebro_signal,cerebro_score_adj,days_in_list,ml_win_probability,ml_win_label,momentum_score,upside_triangulated_pct,upside_divergence_pts,upside_divergence,tier,quality,validation_status,validation_score,validation_reason,price_vs_ath,recent_news_sentiment,analyst_consensus,valuation_concern,is_stage2,ma_score,atr_ratio,volume_dryup,pct_from_52w_high,pct_from_52w_low,relative_strength_6m,trend_direction,tech_stage,entry_readiness,entry_readiness_reason
MKC,0.0,,,,8.1,"McCormick & Company, Incorporat",54.3,Consumer Defensive,Packaged Foods,55.0,70.0,24.0,60.0,65.0,50.61,13606577152.0,15.0,15.6,False,up,-33.4,False,0.0,12.3,True,1.0,,0.0,False,73.84,-31.5,1.0,False,"{'roe_pct': 24.7, 'debt_to_equity': 0.65, 'current_ratio': 0.78, 'operating_margin_pct': 17.4}","{'eps_growth_yoy': -33.4, 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 21.9}",60.62,75.0,52.0,13.0,buy,19.8,41.35,-18.3,60.9,20.3,5.25,2.81,3.84,30.9,2.11,True,-0.2,5.5,-9.9,70.0,2026-10-06,False,False,6.0,NEUTRAL,5.9,66.6,,,,,,,0.0,0.0,2.4,16.3,2026-07-28 06:37:34,2026-07-28,CONFIRMED_UPTREND,TRADE,False,0,Price below 150/200 MA - weak trend,STRONG_ACCUMULATION,75,"Strong institutional buying (1.7x ratio, 62% up volume)",MEGA_FLOAT,265.4,23.0,18.7,15.0,False,up,15.6,2.0,False,0.0,True,1.0,2.0,18.0,29.0,41.4,Bajo 50%,31.2,0.0,0.0,0.0,-5.0,0.0,0.0,0.0,0.0,False,2/3,38.425,0.0,6.0,5.0,3.0,0.0,0.0,0.64,1.0,0.0,0.0,2.48,2.0,2.0,30.0,0,,-8,RELIABLE/AVOID (-8),BEST,5.0,33,0.0805,BAJA,0.0,19.8,18.8,,⚪ WEAK,🟡 Average,,,,,,,,False,1,1.121,False,-29.25,13.94,-22.75,sideways,stage1,VIGILAR,Construyendo base (lateral) — espera la reconquista de las medias
COF,0.0,,,,50.0,Capital One Financial Corporati,65.7,Financial Services,Credit Services,78.0,70.0,46.7,60.0,65.0,207.05,127025184768.0,35.0,32.5,False,up,,True,1.0,21.1,False,0.0,2.4,2.7,False,259.64,-20.3,3.0,False,"{'roe_pct': 9.0, 'operating_margin_pct': 33.6}","{'positive_quarters': 3, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 21.9}",257.05,310.0,214.0,22.0,buy,24.1,,,,,,,1.58,16.5,1.65,True,-5.52,,,84.0,2026-10-20,False,False,5.0,NEUTRAL,,,0.46,,,,,,4.199999999999999,0.0,,19.7,2026-07-28 06:37:34,2026-07-28,CONFIRMED_UPTREND,TRADE,False,33,150 MA below 200 MA - not in Stage 2,ACCUMULATION,60,"Moderate accumulation (1.2x ratio, 53% up volume)",MEGA_FLOAT,600.7,23.0,28.2,35.0,False,up,32.5,2.0,True,1.0,False,0.0,2.0,9.0,29.0,72.4,Medio,39.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,False,2/3,54.28,0.0,0.0,3.0,3.0,0.0,-0.21,0.93,1.0,0.0,0.0,3.01,0.0,0.0,,1,Berkshire Hathaway (Buffett),8,RELIABLE/BUY (+8),,0.0,25,,,6.57,24.1,,,⚪ WEAK,🟡 Average,,,,,,,,False,1,1.038,False,-19.61,18.84,-12.46,sideways,stage1,VIGILAR,Construyendo base (lateral) — espera la reconquista de las medias
QSR,0.0,,,,1.2,Restaurant Brands International,60.5,Consumer Cyclical,Restaurants,100.0,30.0,47.6,50.0,60.0,74.41,0.0,35.0,34.0,False,flat,77.9,True,1.0,-6.1,False,0.0,6.3,5.6,False,81.96,-9.2,6.0,False,"{'roe_pct': 28.1, 'debt_to_equity': 2.96, 'current_ratio': 0.99, 'operating_margin_pct': 25.9}","{'eps_growth_yoy': 77.9, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 10.0}",85.04,100.0,76.0,24.0,buy,14.3,,,95.7,28.6,,,3.59,80.7,3.41,False,,4.6,100.0,9.0,2026-08-06,False,True,6.0,NEUTRAL,5.25,51.7,0.17,,,,,,23.5,0.0,0.4,18.1,2026-07-28 06:37:34,2026-07-28,CONFIRMED_UPTREND,TRADE,True,83,Passes Minervini Template (5/6 criteria),ACCUMULATION,60,"Moderate accumulation (1.2x ratio, 53% up volume)",MEGA_FLOAT,298.3,3.0,18.5,35.0,False,flat,34.0,0.0,True,1.0,False,0.0,2.0,24.0,29.0,20.7,Bottom 25%,22.3,-3.0,1.0,3.0,5.0,0.0,0.0,0.0,0.0,False,3/3,48.260000000000005,0.0,0.0,0.0,0.0,5.0,-0.29,-1.02,0.0,0.0,0.0,1.79,2.0,2.0,50.0,1,Pershing Square (Ackman),2,RELIABLE/WATCH (+2),,0.0,42,0.0124,BAJA,22.55,21.5,-14.3,,⚪ WEAK,🟡 Average,,,,,,,,True,3,1.002,False,-8.38,25.82,5.57,uptrend,stage2,ENTRADA,Stage 2: sobre MA200 ascendente sin sobreextensión — suelo confirmado
BAC,0.0,,,,33.3,Bank of America Corporation,76.2,Financial Services,Banks - Diversified,95.0,60.0,84.7,65.0,60.0,62.13,0.0,100.0,100.0,True,up,20.6,True,1.0,14.4,False,0.0,0.0,0.0,False,62.99,-1.4,8.0,True,"{'roe_pct': 11.2, 'operating_margin_pct': 38.3}","{'eps_growth_yoy': 20.6, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 29.5}",68.25,75.0,62.0,22.0,buy,9.9,,,130.2,109.6,,,2.06,25.9,2.35,False,,,36.0,78.0,2026-10-14,False,False,5.0,NEUTRAL,,,0.33,,,,,,56.8,0.0,10.0,22.9,2026-07-28 06:37:34,2026-07-28,CONFIRMED_UPTREND,TRADE,True,100,Passes Minervini Template (6/6 criteria),ACCUMULATION,60,"Moderate accumulation (1.3x ratio, 54% up volume)",MEGA_FLOAT,6990.5,3.0,32.8,100.0,True,up,100.0,10.0,True,1.0,False,0.0,2.0,,29.0,,Sin datos suficientes,100.0,0.0,0.0,5.0,10.0,0.0,0.0,0.0,0.0,False,3/3,46.145,0.0,0.0,3.0,0.0,5.0,0.33,7.14,3.0,0.0,0.0,1.24,0.0,0.0,,1,Berkshire Hathaway (Buffett),0,RELIABLE/INSUFFICIENT (0),,0.0,46,0.333,MEDIA,37.62,59.8,-99.7,,⚪ WEAK,🟡 Average,AVOID,35.0,Near ATH (-1.4% from high) - poor entry point,-1.4,NEUTRAL,BUY,False,True,3,1.09,False,-1.37,41.86,13.47,uptrend,stage3,VIGILAR,Extendida cerca de máximos — espera un pullback
BRO,0.0,,,,50.7,"Brown & Brown, Inc.",76.5,Financial Services,Insurance Brokers,100.0,90.0,38.7,75.0,50.0,69.7,23624663040.0,15.0,23.8,False,up,84.4,True,2.0,50.5,True,1.0,7.3,6.5,False,104.1,-33.0,1.0,False,"{'roe_pct': 11.9, 'debt_to_equity': 0.64, 'current_ratio': 1.02, 'operating_margin_pct': 47.2}","{'eps_growth_yoy': 84.4, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 2, 'profit_margin_pct': 18.4}",74.38,90.0,55.0,16.0,hold,6.7,66.09,-5.2,31.6,-54.7,6.44,4.49,0.98,20.5,0.65,True,-1.6,5.0,-3.2,,,False,False,4.0,NEUTRAL,5.45,175.4,,,,,,,21.200000000000003,0.0,15.2,22.9,2026-07-28 06:37:34,2026-07-28,CONFIRMED_UPTREND,TRADE,False,0,Price below 150/200 MA - weak trend,ACCUMULATION,60,"Moderate accumulation (1.1x ratio, 50% up volume)",MEGA_FLOAT,292.0,23.0,38.2,15.0,False,up,23.8,2.0,True,2.0,True,1.0,8.0,20.0,29.0,34.5,Bajo 50%,29.4,0.0,1.0,0.0,-5.0,0.0,0.0,0.0,0.0,False,2/3,46.135000000000005,0.0,6.0,0.0,3.0,0.0,0.0,3.57,2.0,0.0,0.0,0.84,-3.0,0.0,13.0,0,,0,MIXED/WATCH (0),BEST,5.0,46,0.5066,ALTA,0.1500000000000003,-5.2,36.7,MEDIA,⚪ WEAK,🟡 Average,,,,,,,,False,1,1.114,False,-32.45,29.53,-19.26,sideways,stage4,ESPERAR,En caída (bajo MA200 descendente) — espera a que haga suelo
FAST,0.0,,,,8.1,Fastenal Company,68.3,Industrials,Industrial Distribution,80.0,60.0,50.3,95.0,50.0,47.64,54666784768.0,35.0,32.0,False,up,14.1,False,0.0,11.9,False,0.0,3.1,3.6,False,50.63,-5.9,5.0,False,"{'roe_pct': 34.3, 'debt_to_equity': 0.11, 'current_ratio': 4.18, 'operating_margin_pct': 21.0}","{'eps_growth_yoy': 14.1, 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 15.5}",47.84,55.0,39.9,13.0,hold,0.4,18.94,-60.2,17.08,-64.1,1.68,0.8,2.04,78.6,2.16,True,-0.09,395.6,5.8,78.0,2026-10-14,False,False,8.0,STRONG,3.03,39.6,2.34,,,,,,11.0,0.0,2.4,20.5,2026-07-28 06:37:34,2026-07-28,CONFIRMED_UPTREND,TRADE,False,66,200 MA declining - structural weakness,ACCUMULATION,60,"Moderate accumulation (1.2x ratio, 53% up volume)",MEGA_FLOAT,1144.2,23.0,22.9,35.0,False,up,32.0,2.0,False,0.0,False,0.0,0.0,7.0,29.0,79.3,Top 25%,45.8,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,False,2/3,48.725,5.0,0.0,0.0,3.0,3.0,0.0,2.53,1.0,0.0,0.0,0.05,-3.0,10.0,109.0,0,,3,MIXED/BUY (+3),WATCH,0.0,46,0.0805,BAJA,20.33,-60.2,62.6,ALTA,⚪ WEAK,🟡 Average,,,,,,,,False,3,1.424,False,-4.39,23.58,2.87,uptrend,stage1,VIGILAR,Construyendo base (lateral) — espera la reconquista de las medias
AUTO.L,0.0,,,,37.1,AUTOTRADER GROUP PLC ORD 1P,59.0,Communication Services,Internet Content & Information,60.0,50.0,50.0,90.0,50.0,510.8,3998901504.0,,,,,,,0.0,,,0.0,,,False,844.4,-39.5,0.0,False,"{'roe_pct': 60.2, 'debt_to_equity': 0.52, 'current_ratio': 1.73, 'operating_margin_pct': 62.2}",{'profit_margin_pct': 47.1},566.0,800.0,410.0,17.0,hold,10.8,501.0,-1.9,340.0,-33.4,6.09,0.31,2.37,32.0,0.99,,,,2.0,100.0,2026-11-05,False,False,5.0,NEUTRAL,9.08,332.4,2.28,,,,,,3.8000000000000007,0.0,11.1,17.7,2026-07-28 06:37:34,2026-07-28,CONFIRMED_UPTREND,TRADE,False,0,Price below 150/200 MA - weak trend,STRONG_ACCUMULATION,95,"Strong institutional buying (2.7x ratio, 71% up volume)",MEGA_FLOAT,803.0,23.0,28.8,,,,,0.0,,0.0,,0.0,0.0,6.0,29.0,82.8,Top 25%,50.0,3.0,0.0,0.0,-5.0,0.0,0.0,0.0,0.0,False,2/3,39.45499999999999,0.0,6.0,3.0,0.0,1.0,0.0,-2.83,0.0,1.0,0.0,1.35,2.0,0.0,2.0,0,,-5,MIXED/AVOID (-5),CAUTION,-1.0,46,0.3714,MEDIA,0.0,-1.9,28.4,MEDIA,⚪ WEAK,🔴 Weak,,,,,,,,False,1,0.998,True,-38.76,23.51,-13.05,sideways,stage4,ESPERAR,En caída (bajo MA200 descendente) — espera a que haga suelo
MSCI,0.0,,,,17.5,MSCI Inc.,56.2,Financial Services,Financial Data & Stock Exchanges,75.0,50.0,36.0,50.0,65.0,571.03,41513881600.0,15.0,20.9,False,flat,5.1,False,0.0,9.3,False,0.0,2.0,1.8,False,644.77,-11.4,4.0,False,"{'current_ratio': 0.89, 'operating_margin_pct': 56.3}","{'eps_growth_yoy': 5.1, 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 40.7}",692.06,760.0,570.0,17.0,strong_buy,21.2,473.77,-17.0,358.48,-37.2,2.88,16.43,1.49,42.1,1.01,True,-6.54,7.2,19.6,84.0,2026-10-20,False,False,8.0,STRONG,3.69,851.3,1.3,,,,,,5.100000000000001,0.0,5.2,16.9,2026-07-28 06:37:34,2026-07-28,CONFIRMED_UPTREND,TRADE,False,66,Price below 150/200 MA - weak trend,ACCUMULATION,65,"Moderate accumulation (1.0x ratio, 50% up volume)",HIGH_FLOAT,68.8,20.0,22.1,15.0,False,flat,20.9,0.0,False,0.0,False,0.0,0.0,13.0,29.0,58.6,Medio,34.5,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,False,2/3,35.105,0.0,0.0,0.0,3.0,5.0,-1.78,0.23,2.0,2.0,-1.5,2.65,2.0,10.0,35.0,0,,-8,RELIABLE/AVOID (-8),WATCH,0.0,46,0.1748,BAJA,14.62,-17.0,48.3,ALTA,⚪ WEAK,🔴 Weak,,,,,,,,False,2,1.332,False,-11.44,14.82,-10.43,sideways,stage2,ENTRADA,Stage 2: sobre MA200 ascendente sin sobreextensión — suelo confirmado
HEI,0.0,,,,58.0,Heico Corporation,79.6,Industrials,Aerospace & Defense,100.0,70.0,63.0,90.0,60.0,357.15,0.0,60.0,66.9,False,up,31.8,True,1.0,19.9,True,1.0,1.5,1.7,False,369.48,-3.3,7.0,True,"{'roe_pct': 17.2, 'debt_to_equity': 0.48, 'current_ratio': 2.92, 'operating_margin_pct': 25.5}","{'eps_growth_yoy': 31.8, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 16.1}",386.53,472.0,290.0,19.0,buy,8.2,,,171.3,-52.0,,,0.07,4.3,0.1,False,,9.0,48.2,28.0,2026-08-25,False,False,8.0,STRONG,1.94,52.3,1.07,,,,,,60.3,0.0,17.4,23.9,2026-07-28 06:37:34,2026-07-28,CONFIRMED_UPTREND,TRADE,True,100,Passes Minervini Template (6/6 criteria),ACCUMULATION,60,"Moderate accumulation (1.3x ratio, 55% up volume)",HIGH_FLOAT,123.9,0.0,41.3,60.0,False,up,66.9,2.0,True,1.0,True,1.0,5.0,,29.0,,Sin datos suficientes,66.9,0.0,0.0,5.0,7.0,0.0,0.0,0.0,0.0,False,3/3,34.63999999999999,5.0,0.0,0.0,0.0,5.0,0.0,0.11,0.0,0.0,0.0,1.02,0.0,10.0,105.0,0,,-8,RELIABLE/AVOID (-8),WATCH,0.0,42,0.5798,ALTA,33.46,-21.9,60.2,ALTA,⚪ WEAK,🔴 Weak,AVOID,15.0,Near ATH (-3.3% from high) - poor entry point | High P/E (62.5) - valuation risk,-3.3,NEUTRAL,BUY,True,True,3,0.976,False,-3.34,39.5,-0.97,uptrend,stage3,VIGILAR,Extendida cerca de máximos — espera un pullback
IT,0.0,,,,47.6,"Gartner, Inc.",42.2,Technology,Information Technology Services,50.0,30.0,36.0,50.0,50.0,147.45,9872055296.0,15.0,5.4,False,down,-7.7,False,0.0,-10.4,False,0.0,23.7,7.4,True,357.33,-58.7,0.0,False,"{'roe_pct': 94.9, 'debt_to_equity': 52.93, 'current_ratio': 0.94, 'operating_margin_pct': 20.5}","{'eps_growth_yoy': -7.7, 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 11.4}",160.38,203.0,120.0,13.0,hold,8.8,419.26,184.3,183.73,24.6,10.78,15.89,,,,True,-23.94,8.5,6.9,7.0,2026-08-04,True,False,6.0,NEUTRAL,9.46,255.4,0.56,,,,,,0.0,0.0,14.3,12.7,2026-07-28 06:37:34,2026-07-28,CONFIRMED_UPTREND,TRADE,False,0,Price below 150/200 MA - weak trend,ACCUMULATION,60,"Moderate accumulation (1.0x ratio, 49% up volume)",HIGH_FLOAT,60.9,20.0,26.9,15.0,False,down,5.4,0.0,False,0.0,False,0.0,0.0,28.0,29.0,6.9,Bottom 25%,14.4,-3.0,0.0,0.0,-5.0,0.0,0.0,0.0,0.0,False,2/3,36.760000000000005,5.0,8.0,0.0,3.0,3.0,-1.28,-2.8,0.0,2.0,-1.5,1.1,0.0,2.0,3.0,0,,-5,MIXED/AVOID (-5),BEST,11.0,42,0.4757,ALTA,0.0,24.6,-95.6,,⚪ WEAK,🔴 Weak,,,,,,,,False,0,,False,,,,sideways,stage1,VIGILAR,Construyendo base (lateral) — espera la reconquista de las medias
NYT,0.0,,,,27.6,New York Times Company (The),61.3,Communication Services,Publishing,70.0,50.0,44.0,90.0,55.0,72.37,0.0,35.0,33.6,False,down,6.0,False,0.0,3.8,False,0.0,8.7,7.6,True,87.1,-16.9,4.0,False,"{'roe_pct': 19.7, 'debt_to_equity': 0.02, 'current_ratio': 1.6, 'operating_margin_pct': 13.1}","{'eps_growth_yoy': 6.0, 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 13.3}",83.44,95.0,66.0,9.0,none,15.3,,,70.5,-2.6,,,1.28,40.8,0.92,False,,525.6,40.0,8.0,2026-08-05,False,True,8.0,STRONG,4.07,52.8,0.28,,,,,,7.699999999999999,0.0,8.3,18.4,2026-07-28 06:37:34,2026-07-28,CONFIRMED_UPTREND,TRADE,False,66,Price below 150/200 MA - weak trend,NEUTRAL,40,"No clear pattern (1.0x ratio, 48% up volume)",HIGH_FLOAT,134.7,22.0,26.7,35.0,False,down,33.6,0.0,False,0.0,False,0.0,0.0,,29.0,,Sin datos suficientes,33.6,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1/3,32.9,0.0,0.0,0.0,0.0,5.0,0.0,-0.79,0.0,1.0,0.0,1.91,2.0,10.0,75.0,1,Berkshire Hathaway (Buffett),-8,RELIABLE/AVOID (-8),,0.0,46,0.2757,BAJA,6.13,6.4,17.9,,⚪ WEAK,🔴 Weak,,,,,,,,False,1,1.024,False,-16.65,43.49,-7.33,sideways,stage2,ENTRADA,Stage 2: sobre MA200 ascendente sin sobreextensión — suelo confirmado
PG,0.0,,,,18.7,Procter & Gamble Company (The),61.8,Consumer Defensive,Household & Personal Products,80.0,50.0,44.0,70.0,60.0,148.63,0.0,35.0,27.7,False,up,8.8,True,1.0,1.7,False,0.0,1.0,2.3,False,167.25,-11.1,4.0,False,"{'roe_pct': 31.1, 'debt_to_equity': 0.68, 'current_ratio': 0.73, 'operating_margin_pct': 23.0}","{'eps_growth_yoy': 8.8, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 19.2}",163.61,186.0,145.0,23.0,buy,10.1,,,68.4,-54.0,,,2.95,61.8,2.48,False,,25.6,4.1,1.0,2026-07-29,True,False,6.0,NEUTRAL,5.67,88.2,3.63,BULLISH,0.25,70.0,4.0,1.0,13.1,0.0,5.6,18.5,2026-07-28 06:37:34,2026-07-28,CONFIRMED_UPTREND,TRADE,False,50,200 MA declining - structural weakness,ACCUMULATION,60,"Moderate accumulation (1.0x ratio, 50% up volume)",MEGA_FLOAT,2324.3,23.0,24.1,35.0,False,up,27.7,2.0,True,1.0,False,0.0,2.0,17.0,29.0,44.8,Bajo 50%,33.4,0.0,0.0,3.0,0.0,5.0,0.0,0.0,0.0,False,2/3,32.655,0.0,0.0,3.0,0.0,1.0,0.16,0.05,0.0,0.0,0.0,1.26,2.0,2.0,26.0,0,,-8,RELIABLE/AVOID (-8),,0.0,43,0.1866,BAJA,15.18,-22.0,64.1,ALTA,⚪ WEAK,🔴 Weak,,,,,,,,False,2,1.002,False,-9.8,10.4,-6.34,uptrend,stage1,VIGILAR,Construyendo base (lateral) — espera la reconquista de las medias
WM,0.0,,,,50.0,"Waste Management, Inc.",46.5,Industrials,Waste Management,50.0,40.0,44.0,45.0,60.0,237.9,95534866432.0,35.0,48.2,False,up,-0.4,False,0.0,-3.2,True,1.0,1.6,2.8,False,248.13,-4.1,0.0,False,"{'roe_pct': 29.9, 'debt_to_equity': 2.28, 'current_ratio': 0.93, 'operating_margin_pct': 17.5}","{'eps_growth_yoy': -0.4, 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 11.0}",257.92,285.0,220.0,25.0,buy,8.4,119.86,-49.6,11.44,-95.2,2.24,5.32,1.48,395.9,1.49,True,-0.36,4.9,13.3,0.0,2026-07-28,True,False,8.0,STRONG,3.67,21.3,1.94,BULLISH,0.0,50.0,1.0,0.0,9.0,0.0,,13.9,2026-07-28 06:37:34,2026-07-28,CONFIRMED_UPTREND,TRADE,False,0,Price below 150/200 MA - weak trend,ACCUMULATION,60,"Moderate accumulation (1.2x ratio, 51% up volume)",MEGA_FLOAT,400.4,23.0,19.9,35.0,False,up,48.2,2.0,False,0.0,True,1.0,2.0,14.0,29.0,55.2,Medio,34.0,0.0,0.0,5.0,-5.0,5.0,0.0,0.0,0.0,False,2/3,42.6,5.0,0.0,-2.0,3.0,3.0,0.45,0.73,0.0,0.0,0.0,1.05,0.0,10.0,111.0,0,,2,RELIABLE/WATCH (+2),,0.0,46,,,12.15,-49.6,80.8,ALTA,⚪ WEAK,🔴 Weak,,,,,,,,False,0,,False,,,,sideways,stage1,VIGILAR,Construyendo base (lateral) — espera la reconquista de las medias
TT,0.0,,,,50.0,Trane Technologies plc,58.5,Industrials,Building Products & Equipment,60.0,40.0,62.4,80.0,60.0,483.34,106844954624.0,60.0,54.2,False,flat,-31.8,True,1.0,-13.5,True,1.0,1.9,3.3,False,505.87,-4.5,7.0,True,"{'roe_pct': 36.6, 'debt_to_equity': 0.54, 'current_ratio': 1.09, 'operating_margin_pct': 15.5}","{'eps_growth_yoy': -31.8, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 13.4}",523.75,570.0,402.0,21.0,buy,8.4,177.22,-63.3,130.8,-72.9,2.49,12.04,0.87,29.6,1.19,True,-1.21,17.3,-1.5,2.0,2026-07-30,True,False,9.0,STRONG,3.54,102.0,,,,,,,37.1,0.0,,17.6,2026-07-28 06:37:34,2026-07-28,CONFIRMED_UPTREND,TRADE,True,100,Passes Minervini Template (6/6 criteria),NEUTRAL,40,"No clear pattern (0.9x ratio, 48% up volume)",MEGA_FLOAT,220.5,5.0,25.1,60.0,False,flat,54.2,0.0,True,1.0,True,1.0,5.0,15.0,29.0,51.7,Medio,33.7,0.0,0.0,5.0,7.0,0.0,0.0,0.0,0.0,False,2/3,42.4,5.0,0.0,0.0,3.0,0.0,0.15,0.49,0.0,0.0,0.0,1.05,0.0,10.0,80.0,0,,2,RELIABLE/WATCH (+2),WATCH,3.0,46,,,31.35,-63.3,76.5,ALTA,⚪ WEAK,🔴 Weak,,,,,,,,True,3,0.932,False,-4.45,39.52,15.94,uptrend,stage3,VIGILAR,Extendida cerca de máximos — espera un pullback
ROL,0.0,,,,3.1,"Rollins, Inc.",57.8,Consumer Cyclical,Personal Services,70.0,70.0,15.0,65.0,65.0,39.07,18798350336.0,15.0,1.6,False,down,-12.0,True,2.0,5.1,True,2.0,4.5,2.9,False,66.14,-40.9,0.0,False,"{'roe_pct': 37.0, 'debt_to_equity': 0.78, 'current_ratio': 0.63, 'operating_margin_pct': 18.8}","{'eps_growth_yoy': -12.0, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 2, 'profit_margin_pct': 13.6}",45.59,66.0,32.0,17.0,buy,16.7,15.41,-60.6,11.1,-71.6,2.67,1.04,1.89,64.9,1.15,True,-1.3,21.8,2.2,92.0,2026-10-28,False,False,6.0,NEUTRAL,3.68,132.5,9.61,,,,,,3.0,0.0,0.9,17.3,2026-07-28 06:37:34,2026-07-28,CONFIRMED_UPTREND,TRADE,False,0,Price below 150/200 MA - weak trend,STRONG_DISTRIBUTION,10,"Strong selling pressure (0.4x ratio, 30% up volume)",MEGA_FLOAT,308.7,33.0,18.3,15.0,False,down,1.6,0.0,True,2.0,True,2.0,8.0,,29.0,,Sin datos suficientes,1.6,0.0,0.0,0.0,-5.0,0.0,0.0,0.0,0.0,False,1/3,42.975,0.0,0.0,3.0,3.0,1.0,-22.58,-26.91,0.0,4.0,-3.0,2.09,2.0,2.0,58.0,0,,3,MIXED/BUY (+3),WATCH,-4.0,0,0.0307,BAJA,0.0,-60.6,82.8,ALTA,⚪ WEAK,🔴 Weak,,,,,,,,False,0,1.354,False,-40.55,6.78,-45.1,downtrend,stage1,ESPERAR,En caída (bajo MA200 descendente) — espera a que haga suelo
