ticker,vcp_score,vcp_quality,stage,consolidation_quality,ml_score,company_name,fundamental_score,sector,industry,earnings_quality_score,growth_acceleration_score,relative_strength_score,financial_health_score,catalyst_timing_score,current_price,market_cap,rs_line_score,rs_line_percentile,rs_line_at_new_high,rs_line_trend,eps_growth_yoy,eps_accelerating,eps_accel_quarters,rev_growth_yoy,rev_accelerating,rev_accel_quarters,short_percent_float,short_ratio,short_squeeze_potential,fifty_two_week_high,proximity_to_52w_high,trend_template_score,trend_template_pass,health_details,earnings_details,target_price_analyst,target_price_analyst_high,target_price_analyst_low,analyst_count,analyst_recommendation,analyst_upside_pct,target_price_dcf,target_price_dcf_upside_pct,target_price_pe,target_price_pe_upside_pct,fcf_yield_pct,fcf_per_share,dividend_yield_pct,payout_ratio_pct,five_yr_avg_dividend_yield_pct,buyback_active,shares_change_pct,interest_coverage,analyst_revision_momentum,days_to_earnings,earnings_date,earnings_warning,earnings_catalyst,piotroski_score,piotroski_label,ebit_ev_yield,roic_greenblatt,peg_ratio,sentiment,put_call_ratio,flow_score,unusual_calls,unusual_puts,super_score_ultimate,vcp_contribution,ml_contribution,fundamental_contribution,score_timestamp,data_as_of_date,market_regime,market_recommendation,ma_filter_pass,ma_filter_score,ma_filter_reason,ad_signal,ad_score,ad_reason,float_category,shares_outstanding_millions,filter_penalty,super_score_before_filters,rs_line_score_fund,rs_line_at_new_high_fund,rs_line_trend_fund,rs_line_percentile_fund,rs_line_bonus,eps_accelerating_fund2,eps_accel_quarters_fund2,rev_accelerating_fund2,rev_accel_quarters_fund2,canslim_a_bonus,industry_group_rank,industry_group_total,industry_group_percentile,industry_group_label,industry_group_rs,industry_bonus,short_bonus,proximity_bonus,trend_bonus,options_bonus,institutional_bonus,insider_bonus,profitability_penalty,negative_roe,filters_passed,value_score,sector_bonus,fcf_bonus,dividend_bonus,buyback_bonus,revision_bonus,target_change_7d_pct,target_change_30d_pct,upgrade_days_14d,downgrade_days_14d,target_revision_bonus,upside_triangulated_pct,upside_divergence_pts,upside_divergence,risk_reward_ratio,rr_bonus,piotroski_bonus,magic_formula_rank,hedge_fund_count,hedge_fund_names,oe_ai_adjustment,oe_ai_verdict,cerebro_signal,cerebro_score_adj,days_in_list,ml_win_probability,ml_win_label,momentum_score,tier,quality,validation_status,validation_score,validation_reason,price_vs_ath,recent_news_sentiment,analyst_consensus,valuation_concern,why_cheap,why_cheap_resumen,why_cheap_fuentes,entry_price,stop_loss,exit_price,risk_pct,reward_pct,entry_timing,is_stage2,ma_score,atr_ratio,volume_dryup,pct_from_52w_high,pct_from_52w_low,relative_strength_6m,trend_direction,tech_stage,entry_readiness,entry_readiness_reason
CSU.TO,0.0,,,,34.8,Constellation Software Inc.,67.5,Technology,Software - Application,100.0,60.0,38.7,55.0,65.0,3047.11,64572923904.0,15.0,18.2,False,up,555.4,True,1.0,11.9,False,0.0,,5.3,False,4634.98,-34.3,4.0,False,"{'roe_pct': 23.3, 'debt_to_equity': 1.2, 'current_ratio': 0.9, 'operating_margin_pct': 15.1}","{'eps_growth_yoy': 555.4, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 7.6}",3925.4,5457.17,3274.54,12.0,buy,28.8,7724.92,153.5,1894.2,-37.8,5.98,182.16,0.18,8.8,0.18,False,,5.5,389.3,64.0,2026-11-06,False,False,6.0,NEUTRAL,1.75,191.5,0.04,,,,,,12.7,0.0,10.4,20.2,2026-09-03 08:46:35,2026-09-03,CONFIRMED_UPTREND,TRADE,False,33,150 MA below 200 MA - not in Stage 2,NEUTRAL,40,"No clear pattern (0.9x ratio, 46% up volume)",LOW_FLOAT,20.3,22.0,30.7,15.0,False,up,18.2,2.0,True,1.0,False,0.0,2.0,19.0,29.0,37.9,Bajo 50%,27.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1/3,48.940000000000005,5.0,6.0,0.0,0.0,5.0,-0.38,-0.49,1.0,2.0,0.0,28.8,-29.0,,3.6,0.0,2.0,71.0,0,,0,UNRELIABLE/INSUFFICIENT (0),BEST,5.0,34,0.3479,BAJA,6.75,⚪ WEAK,🟡 Average,,,,,,,,,,,3004.0,2886.2,4351.47,3.92,44.86,BUY NOW - At target entry price,False,2,0.693,False,-34.14,38.91,-3.84,uptrend,stage1,VIGILAR,Construyendo base (lateral) — espera la reconquista de las medias
KO,0.0,,,,4.6,The Coca-Cola Company,73.8,Consumer Defensive,Beverages - Non-Alcoholic,85.0,70.0,63.9,80.0,60.0,88.24,379656929280.0,60.0,72.9,False,up,19.7,False,0.0,7.4,True,2.0,0.9,2.4,False,92.49,-4.6,8.0,True,"{'roe_pct': 42.1, 'debt_to_equity': 1.16, 'current_ratio': 1.3, 'operating_margin_pct': 34.9}","{'eps_growth_yoy': 19.7, 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 28.6}",94.7,104.0,75.0,23.0,buy,7.3,31.5,-64.3,56.45,-36.0,1.37,1.21,2.41,62.5,2.86,True,-0.25,12.0,16.9,47.0,2026-10-20,False,False,7.0,NEUTRAL,4.31,91.1,1.48,NEUTRAL,0.57,70.0,3.0,3.0,42.5,0.0,1.4,22.1,2026-09-03 08:46:35,2026-09-03,CONFIRMED_UPTREND,TRADE,True,100,Passes Minervini Template (6/6 criteria),ACCUMULATION,60,"Moderate accumulation (1.2x ratio, 54% up volume)",MEGA_FLOAT,3874.0,3.0,23.5,60.0,False,up,72.9,2.0,False,0.0,True,2.0,2.0,6.0,29.0,82.8,Top 25%,40.5,3.0,0.0,5.0,10.0,0.0,0.0,0.0,0.0,False,3/3,48.74999999999999,0.0,0.0,3.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,-36.0,57.4,ALTA,0.91,-3.0,5.0,49.0,1,Berkshire Hathaway (Buffett),0,MIXED/INSUFFICIENT (0),CONFIRM,8.0,45,0.0457,BAJA,37.38,⚪ WEAK,🟡 Average,,,,,,,,,,,89.12,83.95,107.76,5.81,20.91,BUY NOW - At target entry price,True,3,0.822,False,-4.6,37.79,3.18,uptrend,stage3,VIGILAR,Extendida cerca de máximos — espera un pullback
NDAQ,74.5,Excellent,Stage 2 Early,24.05674961825009,31.6,"Nasdaq, Inc.",74.1,Financial Services,Financial Data & Stock Exchanges,85.0,80.0,56.7,75.0,60.0,95.72,53505310720.0,60.0,50.4,False,up,19.9,False,0.0,29.3,True,1.0,2.4,2.6,False,101.79,-6.0,5.0,False,"{'roe_pct': 16.5, 'debt_to_equity': 0.78, 'current_ratio': 1.01, 'operating_margin_pct': 49.3}","{'eps_growth_yoy': 19.9, 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 35.0}",109.8,135.0,84.0,15.0,buy,14.7,70.38,-26.5,47.52,-50.4,3.16,3.03,1.19,32.7,1.29,True,-2.44,8.3,14.1,49.0,2026-10-22,False,False,9.0,STRONG,4.01,205.3,1.45,,,,,,51.5,29.8,9.5,22.2,2026-09-03 08:46:35,2026-09-03,CONFIRMED_UPTREND,TRADE,False,50,150 MA below 200 MA - not in Stage 2,ACCUMULATION,60,"Moderate accumulation (1.2x ratio, 54% up volume)",MEGA_FLOAT,496.5,23.0,61.5,60.0,False,up,50.4,2.0,False,0.0,True,1.0,2.0,8.0,29.0,75.9,Top 25%,39.7,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,False,2/3,48.72,0.0,3.0,0.0,3.0,3.0,0.0,-0.24,0.0,0.0,0.0,-26.5,53.2,ALTA,1.84,2.0,10.0,31.0,0,,0,MIXED/INSUFFICIENT (0),WATCH,0.0,45,0.3155,BAJA,58.16,⚪ WEAK,🟡 Average,HOLD,55.0,Close to ATH (-6.0% from high) - wait for pullback,-6.0,NEUTRAL,BUY,False,,,,95.05,91.33,117.23,3.92,23.33,BUY NOW - At target entry price,False,2,0.792,False,-5.33,25.04,-3.73,uptrend,stage2,VIGILAR,Sobre MA200 pero las medias aún no están apiladas (50>150>200) — falta confirmación
MSFT,0.0,,,,39.1,Microsoft Corporation,81.0,Technology,Software - Infrastructure,100.0,70.0,63.9,95.0,65.0,496.82,3689159589888.0,60.0,54.8,False,up,28.9,True,1.0,15.9,True,1.0,0.9,1.9,False,553.72,-10.3,5.0,False,"{'roe_pct': 34.0, 'debt_to_equity': 0.29, 'current_ratio': 1.23, 'operating_margin_pct': 45.1}","{'eps_growth_yoy': 28.9, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 40.3}",571.38,870.0,400.0,52.0,strong_buy,15.0,94.49,-81.0,533.7,7.4,0.45,2.23,0.73,19.8,0.79,True,-0.6,55.4,31.7,55.0,2026-10-28,False,False,6.0,NEUTRAL,4.52,44.9,0.66,NEUTRAL,0.72,100.0,13.0,12.0,31.0,0.0,11.7,24.3,2026-09-03 08:46:35,2026-09-03,CONFIRMED_UPTREND,TRADE,False,50,150 MA below 200 MA - not in Stage 2,STRONG_ACCUMULATION,95,"Strong institutional buying (2.1x ratio, 66% up volume)",MEGA_FLOAT,7414.5,23.0,36.0,60.0,False,up,54.8,2.0,True,1.0,True,1.0,5.0,3.0,29.0,93.1,Top 10%,54.2,5.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,False,2/3,48.355,5.0,0.0,0.0,3.0,5.0,0.34,1.48,0.0,0.0,0.0,7.4,51.8,ALTA,1.88,2.0,2.0,67.0,1,Pershing Square (Ackman),0,MIXED/INSUFFICIENT (0),CAUTION,-9.0,31,0.3915,BAJA,21.6,⚪ WEAK,🟡 Average,,,,,,,,,,,486.88,466.73,619.23,4.14,27.18,BUY ON PULLBACK - Wait for 2-5% dip,False,2,0.739,False,-9.54,42.54,8.56,uptrend,stage1,VIGILAR,Construyendo base (lateral) — espera la reconquista de las medias
INTU,0.0,,,,50.0,Intuit Inc.,80.3,Technology,Software - Application,100.0,100.0,30.3,85.0,65.0,342.94,93806780416.0,15.0,14.6,False,up,704.2,True,2.0,123.4,True,2.0,3.8,2.4,False,705.08,-51.4,2.0,False,"{'roe_pct': 23.6, 'debt_to_equity': 0.44, 'current_ratio': 1.51, 'operating_margin_pct': 17.6}","{'eps_growth_yoy': 704.2, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 2, 'profit_margin_pct': 21.3}",411.7,921.0,290.0,31.0,buy,20.0,346.35,1.0,163.6,-52.3,6.86,23.54,1.6,29.2,0.68,True,-4.36,24.8,-0.6,77.0,2026-11-19,False,False,9.0,STRONG,5.38,97.0,,BEARISH,5.35,90.0,4.0,6.0,8.399999999999999,0.0,,24.1,2026-09-03 08:46:35,2026-09-03,CONFIRMED_UPTREND,TRADE,False,16,Price below 150/200 MA - weak trend,ACCUMULATION,65,"Moderate accumulation (1.3x ratio, 56% up volume)",MEGA_FLOAT,265.7,23.0,34.4,15.0,False,up,14.6,2.0,True,2.0,True,2.0,8.0,19.0,29.0,37.9,Bajo 50%,27.8,0.0,0.0,0.0,-5.0,-8.0,0.0,0.0,0.0,False,2/3,48.12,5.0,6.0,3.0,3.0,0.0,-3.95,-9.81,0.0,4.0,-3.0,1.0,45.6,ALTA,2.5,2.0,10.0,27.0,0,,0,UNRELIABLE/INSUFFICIENT (0),CAUTION,0.0,20,,,0.5299999999999994,⚪ WEAK,🟡 Average,,,,,,,,,,,336.08,309.73,567.42,7.84,68.84,BUY ON PULLBACK - Wait for 2-5% dip,False,1,1.041,False,-50.82,36.24,-38.88,sideways,stage4,ESPERAR,En caída (bajo MA200 descendente) — espera a que haga suelo
MKC,0.0,,,,31.5,"McCormick & Company, Incorporated",55.1,Consumer Defensive,Packaged Foods,55.0,70.0,30.3,60.0,60.0,53.8,14464212992.0,15.0,21.2,False,up,-33.4,False,0.0,12.3,True,1.0,,0.0,False,72.41,-25.7,1.0,False,"{'roe_pct': 24.7, 'debt_to_equity': 0.65, 'current_ratio': 0.78, 'operating_margin_pct': 17.4}","{'eps_growth_yoy': -33.4, 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 21.9}",60.62,75.0,52.0,13.0,buy,12.7,,,,,4.94,2.81,3.54,30.9,2.11,True,-0.19,5.5,-9.9,28.0,2026-10-01,False,False,6.0,NEUTRAL,5.65,66.6,,,,,,,2.0,0.0,9.4,16.5,2026-09-03 08:46:35,2026-09-03,CONFIRMED_UPTREND,TRADE,False,16,Price below 150/200 MA - weak trend,STRONG_ACCUMULATION,75,"Strong institutional buying (1.7x ratio, 59% up volume)",MEGA_FLOAT,265.5,23.0,26.0,15.0,False,up,21.2,2.0,False,0.0,True,1.0,2.0,15.0,29.0,51.7,Medio,33.1,0.0,0.0,0.0,-5.0,0.0,0.0,0.0,0.0,False,2/3,47.915000000000006,0.0,3.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,1.59,2.0,2.0,32.0,0,,0,MIXED/INSUFFICIENT (0),,0.0,45,0.3151,BAJA,0.0,⚪ WEAK,🟡 Average,,,,,,,,,,,52.74,50.68,72.18,3.92,36.86,BUY NOW - At target entry price,False,1,0.903,False,-24.36,21.12,-28.99,sideways,stage4,ESPERAR,En caída (bajo MA200 descendente) — espera a que haga suelo
TT,0.0,,,,52.2,Trane Technologies plc,72.7,Industrials,Building Products & Equipment,90.0,80.0,36.0,80.0,65.0,439.02,96594575360.0,15.0,19.2,False,down,9.1,True,2.0,10.6,True,2.0,1.3,2.2,False,505.87,-13.2,4.0,False,"{'roe_pct': 36.6, 'debt_to_equity': 0.53, 'current_ratio': 1.07, 'operating_margin_pct': 19.3}","{'eps_growth_yoy': 9.1, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 2, 'profit_margin_pct': 13.3}",526.99,575.0,422.0,21.0,buy,20.0,248.18,-43.5,133.9,-69.5,3.23,14.19,0.95,29.7,1.19,True,-1.41,18.0,5.0,56.0,2026-10-29,False,False,9.0,STRONG,3.91,102.0,3.54,,,,,,15.5,0.0,15.7,21.8,2026-09-03 08:46:35,2026-09-03,CONFIRMED_UPTREND,TRADE,False,66,Price below 150/200 MA - weak trend,DISTRIBUTION,35,"Moderate distribution (0.7x ratio, 41% up volume)",MEGA_FLOAT,219.4,30.0,37.5,15.0,False,down,19.2,0.0,True,2.0,True,2.0,8.0,26.0,29.0,13.8,Bottom 25%,9.6,-3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,False,1/3,47.69,0.0,3.0,0.0,3.0,1.0,0.0,0.33,0.0,0.0,0.0,-43.5,76.5,ALTA,2.5,2.0,10.0,60.0,0,,0,MIXED/INSUFFICIENT (0),WATCH,3.0,45,0.5218,MEDIA,16.27,⚪ WEAK,🟡 Average,,,,,,,,,,,442.68,425.32,556.24,3.92,25.65,BUY NOW - At target entry price,False,2,0.617,False,-13.21,26.72,-11.82,sideways,stage4,ESPERAR,En caída (bajo MA200 descendente) — espera a que haga suelo
ZTS,0.0,,,,49.5,Zoetis Inc.,58.5,Healthcare,Drug Manufacturers - Specialty & Generic,75.0,60.0,24.0,65.0,65.0,76.17,31475243008.0,15.0,4.0,False,down,-4.2,True,2.0,2.8,True,1.0,4.6,2.5,False,155.15,-50.9,1.0,False,"{'roe_pct': 64.9, 'debt_to_equity': 2.94, 'current_ratio': 3.08, 'operating_margin_pct': 40.7}","{'eps_growth_yoy': -4.2, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 2, 'profit_margin_pct': 27.7}",96.0,155.0,80.0,15.0,buy,26.0,71.82,-5.7,60.5,-20.6,6.41,4.88,2.74,33.6,0.95,True,-11.58,14.7,0.8,61.0,2026-11-03,False,False,6.0,NEUTRAL,9.17,42.1,9.72,BEARISH,5.83,60.0,2.0,2.0,5.399999999999999,0.0,14.8,17.6,2026-09-03 08:46:35,2026-09-03,CONFIRMED_UPTREND,TRADE,False,0,Price below 150/200 MA - weak trend,NEUTRAL,40,"No clear pattern (0.9x ratio, 48% up volume)",MEGA_FLOAT,412.4,25.0,32.4,15.0,False,down,4.0,0.0,True,2.0,True,1.0,8.0,5.0,29.0,86.2,Top 25%,44.3,3.0,0.0,0.0,-5.0,-8.0,0.0,0.0,0.0,False,1/3,47.375,8.0,6.0,3.0,3.0,1.0,0.0,-14.24,0.0,1.0,0.0,-5.7,39.2,MEDIA,3.25,0.0,2.0,29.0,0,,0,MIXED/INSUFFICIENT (0),BEST,5.0,10,0.4953,MEDIA,0.0,⚪ WEAK,🟡 Average,,,,,,,,,,,74.65,69.58,124.87,6.79,67.28,BUY ON PULLBACK - Wait for 2-5% dip,False,1,0.855,False,-49.96,7.32,-49.88,sideways,stage1,VIGILAR,Construyendo base (lateral) — espera la reconquista de las medias
OTIS,0.0,,,,51.7,Otis Worldwide Corporation,60.6,Industrials,Specialty Industrial Machinery,90.0,60.0,26.7,45.0,65.0,70.83,26962810880.0,15.0,3.2,False,down,14.4,True,1.0,4.6,True,1.0,4.5,3.9,False,94.565,-25.1,0.0,False,"{'current_ratio': 0.83, 'operating_margin_pct': 15.1}","{'eps_growth_yoy': 14.4, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 10.2}",88.83,105.0,75.0,12.0,buy,25.4,83.98,18.6,50.7,-28.4,5.33,3.77,2.49,43.7,1.5,True,-3.91,,9.1,55.0,2026-10-28,False,False,6.0,NEUTRAL,6.29,171.1,1.19,,,,,,11.700000000000005,0.0,15.5,18.2,2026-09-03 08:46:35,2026-09-03,CONFIRMED_UPTREND,TRADE,False,16,Price below 150/200 MA - weak trend,NEUTRAL,40,"No clear pattern (0.9x ratio, 46% up volume)",MEGA_FLOAT,379.9,25.0,33.7,15.0,False,down,3.2,0.0,True,1.0,True,1.0,5.0,7.0,29.0,79.3,Top 25%,40.4,3.0,0.0,0.0,-5.0,0.0,0.0,0.0,0.0,False,1/3,47.025000000000006,0.0,6.0,3.0,3.0,3.0,0.0,-1.84,0.0,1.0,0.0,18.6,30.3,MEDIA,3.18,0.0,2.0,7.0,0,,0,MIXED/INSUFFICIENT (0),BEST,5.0,36,0.5172,MEDIA,0.0,⚪ WEAK,🟡 Average,,,,,,,,,,,70.83,68.7,94.94,3.01,34.04,BUY NOW - At target entry price,False,0,0.67,False,-24.19,3.04,-33.81,downtrend,stage1,ESPERAR,En caída (bajo MA200 descendente) — espera a que haga suelo
VEEV,0.0,,,,0.4,Veeva Systems Inc.,83.8,Healthcare,Health Information Services,100.0,80.0,75.0,85.0,60.0,280.72,45451051008.0,60.0,63.1,False,up,30.3,True,1.0,11.9,True,2.0,3.9,3.5,False,310.5,-9.6,5.0,False,"{'roe_pct': 14.4, 'debt_to_equity': 0.02, 'current_ratio': 5.46, 'operating_margin_pct': 29.6}","{'eps_growth_yoy': 30.3, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 29.3}",294.07,350.0,180.0,27.0,buy,4.8,329.43,17.4,183.6,-34.6,2.77,7.77,,,,True,-0.5,,27.6,83.0,2026-11-25,False,False,7.0,NEUTRAL,2.4,14.1,0.69,,,,,,18.3,0.0,0.1,25.1,2026-09-03 08:46:35,2026-09-03,CONFIRMED_UPTREND,TRADE,False,50,150 MA below 200 MA - not in Stage 2,STRONG_ACCUMULATION,100,"Strong institutional buying (2.7x ratio, 71% up volume)",HIGH_FLOAT,148.3,20.0,25.3,60.0,False,up,63.1,2.0,True,1.0,True,2.0,5.0,,29.0,,Sin datos suficientes,63.1,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,False,2/3,46.54,8.0,0.0,0.0,3.0,5.0,12.91,20.45,5.0,0.0,3.0,4.8,13.4,,0.6,-3.0,5.0,122.0,0,,0,UNRELIABLE/INSUFFICIENT (0),CAUTION,1.0,45,0.0038,BAJA,21.88,⚪ WEAK,🟡 Average,,,,,,,,,,,275.11,253.1,349.97,8.0,27.21,BUY ON PULLBACK - Wait for 2-5% dip,False,2,1.433,False,-9.59,89.61,30.28,uptrend,stage1,VIGILAR,Construyendo base (lateral) — espera la reconquista de las medias
RACE,0.0,,,,27.0,Ferrari N.V.,77.8,Consumer Cyclical,Auto Manufacturers,100.0,70.0,53.9,90.0,60.0,413.23,72631304192.0,35.0,31.4,False,up,21.2,True,2.0,9.7,True,2.0,2.7,6.8,False,504.49,-18.1,6.0,False,"{'roe_pct': 45.4, 'debt_to_equity': 0.86, 'current_ratio': 2.43, 'operating_margin_pct': 31.1}","{'eps_growth_yoy': 21.2, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 2, 'profit_margin_pct': 22.2}",462.43,533.95,400.74,14.0,strong_buy,11.9,130.97,-68.3,109.38,-73.5,1.6,6.62,1.03,39.0,0.69,True,-1.1,63.9,10.1,61.0,2026-11-03,False,False,9.0,STRONG,2.83,46.9,3.21,,,,,,26.4,0.0,8.1,23.3,2026-09-03 08:46:35,2026-09-03,CONFIRMED_UPTREND,TRADE,False,66,150 MA below 200 MA - not in Stage 2,STRONG_ACCUMULATION,85,"Strong institutional buying (2.0x ratio, 63% up volume)",HIGH_FLOAT,173.5,20.0,31.4,35.0,False,up,31.4,2.0,True,2.0,True,2.0,8.0,,29.0,,Sin datos suficientes,31.4,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,False,2/3,45.970000000000006,0.0,0.0,0.0,3.0,3.0,-0.38,2.42,2.0,0.0,0.0,-68.3,82.8,ALTA,1.49,2.0,10.0,104.0,0,,0,MIXED/INSUFFICIENT (0),WATCH,0.0,45,0.2696,BAJA,15.28,⚪ WEAK,🟡 Average,,,,,,,,,,,412.6,396.42,533.5,3.92,29.3,BUY NOW - At target entry price,False,2,0.896,False,-17.14,33.76,3.85,uptrend,stage2,VIGILAR,Sobre MA200 pero las medias aún no están apiladas (50>150>200) — falta confirmación
NYT,0.0,,,,26.0,The New York Times Company,63.0,Communication Services,Publishing,90.0,60.0,24.0,75.0,50.0,67.68,10915673088.0,15.0,13.8,False,down,14.4,True,1.0,8.8,True,1.0,7.3,5.3,False,87.1,-22.3,3.0,False,"{'roe_pct': 19.7, 'current_ratio': 1.58, 'operating_margin_pct': 17.1}","{'eps_growth_yoy': 14.4, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 13.3}",77.67,90.0,63.0,9.0,none,14.8,66.38,-1.9,33.6,-50.4,4.21,2.87,1.36,32.1,0.95,True,-1.6,857.1,7.0,62.0,2026-11-04,False,False,8.0,STRONG,4.41,52.8,1.55,,,,,,9.7,0.0,7.8,18.9,2026-09-03 08:46:35,2026-09-03,CONFIRMED_UPTREND,TRADE,False,50,Price below 150/200 MA - weak trend,NEUTRAL,40,"No clear pattern (1.0x ratio, 48% up volume)",HIGH_FLOAT,133.7,22.0,26.7,15.0,False,down,13.8,0.0,True,1.0,True,1.0,5.0,,29.0,,Sin datos suficientes,13.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1/3,45.5,5.0,3.0,0.0,3.0,3.0,0.0,-6.92,0.0,1.0,0.0,-1.9,41.0,ALTA,1.85,2.0,10.0,65.0,1,Berkshire Hathaway (Buffett),0,MIXED/INSUFFICIENT (0),,0.0,45,0.26,BAJA,6.3,⚪ WEAK,🟡 Average,,,,,,,,,,,66.33,61.89,89.64,6.69,35.15,BUY ON PULLBACK - Wait for 2-5% dip,False,1,0.663,False,-22.05,26.16,-29.83,downtrend,stage4,ESPERAR,En caída (bajo MA200 descendente) — espera a que haga suelo
CNI,0.0,,,,42.4,Canadian National Railway Company,69.8,Industrials,Railroads,85.0,70.0,56.7,60.0,65.0,121.45,73465102336.0,60.0,55.1,False,flat,9.7,True,1.0,14.1,True,1.0,,3.0,False,131.55,-7.7,6.0,False,"{'roe_pct': 22.0, 'debt_to_equity': 1.04, 'current_ratio': 0.87, 'operating_margin_pct': 40.3}","{'eps_growth_yoy': 9.7, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 26.9}",140.48,153.97,113.73,13.0,buy,15.7,72.0,-40.7,57.63,-52.5,2.98,3.62,2.16,46.3,2.04,True,-4.09,7.8,7.1,57.0,2026-10-30,False,False,7.0,NEUTRAL,7.49,14.5,1.84,,,,,,46.7,0.0,12.7,20.9,2026-09-03 08:46:35,2026-09-03,CONFIRMED_UPTREND,TRADE,True,100,Passes Minervini Template (6/6 criteria),ACCUMULATION,65,"Moderate accumulation (1.4x ratio, 56% up volume)",MEGA_FLOAT,603.2,3.0,33.7,60.0,False,flat,55.1,0.0,True,1.0,True,1.0,5.0,4.0,29.0,89.7,Top 25%,54.0,3.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,False,3/3,45.34,0.0,0.0,3.0,3.0,3.0,0.36,1.45,2.0,1.0,0.0,-40.7,62.3,ALTA,1.96,2.0,5.0,63.0,0,,0,MIXED/INSUFFICIENT (0),WATCH,3.0,45,0.4239,BAJA,23.48,⚪ WEAK,🟡 Average,HOLD,65.0,Close to ATH (-7.7% from high) - wait for pullback | Strong upside (+15.7%) - analyst support,-7.7,NEUTRAL,BUY,False,,,,122.01,117.23,150.18,3.92,23.09,BUY NOW - At target entry price,False,2,1.079,False,-7.68,35.42,-0.86,sideways,stage2,VIGILAR,Sobre MA200 pero las medias aún no están apiladas (50>150>200) — falta confirmación
PGR,0.0,,,,10.2,The Progressive Corporation,71.3,Financial Services,Insurance - Property & Casualty,100.0,60.0,50.3,75.0,50.0,221.38,128643923968.0,35.0,33.1,False,down,26.6,True,1.0,4.9,True,1.0,1.0,2.1,False,249.83,-11.4,5.0,False,"{'roe_pct': 34.9, 'debt_to_equity': 0.24, 'current_ratio': 0.29, 'operating_margin_pct': 18.2}","{'eps_growth_yoy': 26.6, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 12.8}",232.0,309.0,198.0,21.0,hold,4.8,416.65,88.2,200.1,-9.6,11.75,26.01,0.18,69.7,1.99,True,-0.93,50.8,2.0,41.0,2026-10-14,False,False,6.0,NEUTRAL,10.75,,2.72,,,,,,12.4,0.0,3.1,21.4,2026-09-03 08:46:35,2026-09-03,CONFIRMED_UPTREND,TRADE,False,50,150 MA below 200 MA - not in Stage 2,ACCUMULATION,65,"Moderate accumulation (1.3x ratio, 55% up volume)",MEGA_FLOAT,579.1,23.0,24.4,35.0,False,down,33.1,0.0,True,1.0,True,1.0,5.0,14.0,29.0,55.2,Medio,35.4,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,False,2/3,45.03,0.0,8.0,0.0,3.0,1.0,0.52,0.77,1.0,0.0,0.0,4.8,-34.5,,0.6,-3.0,2.0,,0,,0,UNRELIABLE/INSUFFICIENT (0),BEST,5.0,45,0.1024,BAJA,20.63,⚪ WEAK,🟡 Average,,,,,,,,,,,216.95,199.6,273.58,8.0,26.1,BUY ON PULLBACK - Wait for 2-5% dip,False,2,0.713,False,-7.52,17.89,-7.67,uptrend,stage2,VIGILAR,Sobre MA200 pero las medias aún no están apiladas (50>150>200) — falta confirmación
