ticker,company_name,fundamental_score,tier,quality,earnings_quality_score,growth_acceleration_score,relative_strength_score,financial_health_score,catalyst_timing_score,rs_line_score,rs_line_percentile,rs_line_at_new_high,rs_line_trend,eps_growth_yoy,eps_accelerating,eps_accel_quarters,rev_growth_yoy,rev_accelerating,rev_accel_quarters,earnings_details,growth_details,rs_details,health_details,catalyst_details,current_price,market_cap,sector,industry,short_percent_float,short_ratio,short_squeeze_potential,fifty_two_week_high,proximity_to_52w_high,trend_template_score,trend_template_pass,target_price_analyst,target_price_analyst_high,target_price_analyst_low,analyst_count,analyst_recommendation,analyst_upside_pct,target_price_dcf,target_price_dcf_upside_pct,target_price_pe,target_price_pe_upside_pct,fcf_yield_pct,fcf_per_share,dividend_yield_pct,payout_ratio_pct,dividend_rate,five_yr_avg_dividend_yield_pct,buyback_active,shares_change_pct,interest_coverage,analyst_revision_momentum,days_to_earnings,earnings_date,earnings_warning,earnings_catalyst,analyzed_at
IRD,"Opus Genetics, Inc.",59.2,⭐ AVERAGE,🟡 Average,50.0,40.0,91.0,60.0,70.0,100.0,98.8,True,up,,,0,-28.4,True,1,{},"{'revenue_growth_yoy': np.float64(-28.4), 'revenue_accelerating': True, 'rev_accel_quarters': 1}","{'rs_3m': np.float64(112.2), 'rs_6m': np.float64(238.7), 'rs_line_percentile': 98.8, 'rs_line_at_new_high': True, 'rs_line_trend': 'up', 'rs_line_score': 100}","{'roe_pct': -338.8, 'debt_to_equity': 0.18, 'current_ratio': 1.24, 'operating_margin_pct': -269.9}","{'days_to_earnings': 'N/A', 'recommendation': 'strong_buy', 'analyst_upside_pct': 107.8}",4.25,293097888,Healthcare,Biotechnology,1.4,0.9,False,4.49,-5.3,8.0,True,8.83,12.0,7.0,12.0,strong_buy,107.8,0.39,-90.8,,,0.63,0.03,,,,,True,-0.02,-47.4,,,,False,False,2026-03-04T07:39:23.650020
GBCS,"Selectis Health,Inc.",59.2,⭐ AVERAGE,🟡 Average,50.0,60.0,91.0,40.0,50.0,100.0,100.0,True,up,,,0,4.2,True,1,{'profit_margin_pct': -1.9},"{'revenue_growth_yoy': np.float64(4.2), 'revenue_accelerating': True, 'rev_accel_quarters': 1}","{'rs_3m': np.float64(90.6), 'rs_6m': np.float64(39.6), 'rs_line_percentile': 100.0, 'rs_line_at_new_high': True, 'rs_line_trend': 'up', 'rs_line_score': 100}","{'current_ratio': 0.2, 'operating_margin_pct': -2.7}","{'days_to_earnings': 'N/A', 'recommendation': 'none'}",3.34,10243980,Healthcare,Medical Care Facilities,,,False,4.5,-25.8,7.0,True,,,,,none,,0.04,-98.8,,,0.07,0.0,,,,,False,,0.4,,,,False,False,2026-03-04T07:38:46.786286
EVLV,"Evolv Technologies Holdings, In",59.1,⭐ AVERAGE,🟡 Average,50.0,90.0,32.0,55.0,70.0,35.0,29.6,False,down,,,0,47.3,True,1,{'profit_margin_pct': -43.8},"{'revenue_growth_yoy': np.float64(47.3), 'revenue_accelerating': True, 'rev_accel_quarters': 1}","{'rs_3m': np.float64(-14.3), 'rs_6m': np.float64(-41.9), 'rs_line_percentile': 29.6, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 35}","{'roe_pct': -51.7, 'debt_to_equity': 0.41, 'current_ratio': 1.27, 'operating_margin_pct': -20.1}","{'days_to_earnings': 'N/A', 'recommendation': 'strong_buy', 'analyst_upside_pct': 86.7}",5.29,923727040,Industrials,Security & Protection Services,6.8,3.9,False,8.91,-40.6,3.0,False,9.88,10.0,9.5,4.0,strong_buy,86.7,,,,,-2.5,-0.13,,,,,False,,-82.6,,6.0,2026-03-10,True,False,2026-03-04T07:42:16.837847
ITW,Illinois Tool Works Inc.,59.0,⭐ AVERAGE,🟡 Average,55.0,60.0,63.9,65.0,50.0,60.0,57.7,False,up,,,0,6.6,True,1,{'profit_margin_pct': 19.1},"{'revenue_growth_yoy': np.float64(6.6), 'revenue_accelerating': True, 'rev_accel_quarters': 1}","{'rs_3m': np.float64(16.0), 'rs_6m': np.float64(3.6), 'rs_line_percentile': 57.7, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 60}","{'roe_pct': 93.7, 'debt_to_equity': 2.86, 'current_ratio': 1.21, 'operating_margin_pct': 26.8}","{'days_to_earnings': 'N/A', 'recommendation': 'hold', 'analyst_upside_pct': -2.2}",285.98,82419441664,Industrials,Specialty Industrial Machinery,3.1,5.5,False,303.16,-5.7,7.0,True,279.81,312.0,219.0,16.0,hold,-2.2,132.61,-53.6,105.0,-63.3,2.63,7.52,2.25,59.3,6.44,2.23,True,-1.82,14.6,2.9,56.0,2026-04-29,False,False,2026-03-04T07:43:43.906567
LIFE,Ethos Technologies Inc.,59.0,⭐ AVERAGE,🟡 Average,55.0,50.0,44.0,95.0,70.0,35.0,48.1,False,down,,,0,,,0,{'profit_margin_pct': 18.4},{},"{'rs_line_percentile': 48.1, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 35}","{'roe_pct': 21.0, 'debt_to_equity': 0.01, 'current_ratio': 2.17, 'operating_margin_pct': 22.2}","{'days_to_earnings': 'N/A', 'recommendation': 'strong_buy', 'analyst_upside_pct': 53.9}",13.16,826595456,Financial Services,Insurance - Life,1.6,0.4,False,19.0,-30.7,,,20.25,31.0,14.0,8.0,strong_buy,53.9,70.39,434.9,27.0,105.2,6.17,1.66,,,,,False,,100.3,162.5,,,False,False,2026-03-04T07:37:51.023682
STAA,STAAR Surgical Company,59.0,⭐ AVERAGE,🟡 Average,50.0,100.0,15.0,70.0,55.0,15.0,20.0,False,down,,,0,93.5,True,2,{'profit_margin_pct': -41.8},"{'revenue_growth_yoy': np.float64(93.5), 'revenue_accelerating': True, 'rev_accel_quarters': 2}","{'rs_3m': np.float64(-27.3), 'rs_6m': np.float64(-38.7), 'rs_line_percentile': 20.0, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 15}","{'roe_pct': -24.6, 'debt_to_equity': 0.11, 'current_ratio': 5.21, 'operating_margin_pct': 25.9}","{'days_to_earnings': 'N/A', 'recommendation': 'hold', 'analyst_upside_pct': 20.1}",18.92,934003840,Healthcare,Medical Instruments & Supplies,20.3,4.4,True,30.81,-38.6,1.0,False,22.73,30.75,13.0,10.0,hold,20.1,4.02,-78.8,,,1.44,0.27,,,,,True,-0.85,-32.2,-4.2,,,False,False,2026-03-04T07:37:56.939339
ARX,Accelerant Holdings,59.0,⭐ AVERAGE,🟡 Average,50.0,100.0,15.0,60.0,70.0,15.0,9.9,False,down,,,0,65.6,True,2,{'profit_margin_pct': -182.9},"{'revenue_growth_yoy': np.float64(65.6), 'revenue_accelerating': True, 'rev_accel_quarters': 2}","{'rs_3m': np.float64(-21.5), 'rs_6m': np.float64(-52.2), 'rs_line_percentile': 9.9, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 15}","{'roe_pct': -280.1, 'debt_to_equity': 0.17, 'current_ratio': 32.67, 'operating_margin_pct': 0.1}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 69.1}",11.6,2573112576,Financial Services,Insurance Brokers,,1.7,False,31.18,-62.8,,,19.61,36.0,13.0,9.0,buy,69.1,,,,,-135.25,-30.37,,,,,False,,-44.0,,15.0,2026-03-19,False,True,2026-03-04T07:37:28.503259
DOMH,Dominari Holdings Inc.,58.8,⭐ AVERAGE,🟡 Average,60.0,80.0,15.0,85.0,50.0,15.0,0.0,False,down,,,0,674.5,False,0,{'profit_margin_pct': 110.9},"{'revenue_growth_yoy': np.float64(674.5), 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(-28.7), 'rs_6m': np.float64(-50.1), 'rs_line_percentile': 0.0, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 15}","{'roe_pct': 90.4, 'debt_to_equity': 0.01, 'current_ratio': 4.74, 'operating_margin_pct': -3.1}","{'days_to_earnings': 'N/A', 'recommendation': 'none'}",2.99,48505080,Financial Services,Capital Markets,4.4,3.9,False,8.4,-64.4,1.0,False,,,,,none,,,,80.5,2592.3,,,,,,,False,,-372.9,,,,False,False,2026-03-04T07:38:05.086007
IMVT,"Immunovant, Inc.",58.5,⭐ AVERAGE,🟡 Average,50.0,50.0,86.3,45.0,70.0,95.0,93.5,False,flat,,,0,,False,0,{},"{'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(17.1), 'rs_6m': np.float64(70.4), 'rs_line_percentile': 93.5, 'rs_line_at_new_high': False, 'rs_line_trend': 'flat', 'rs_line_score': 95}","{'roe_pct': -69.3, 'current_ratio': 15.74}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 54.0}",26.71,5436344320,Healthcare,Biotechnology,19.0,11.2,True,29.25,-8.7,8.0,True,41.12,57.0,22.0,16.0,buy,54.0,,,,,-4.79,-1.28,,,,,False,,,,85.0,2026-05-28,False,False,2026-03-04T07:43:41.721926
GBLI,"Global Indemnity Group, LLC",58.5,⭐ AVERAGE,🟡 Average,50.0,70.0,38.7,75.0,70.0,15.0,10.6,False,flat,,,0,5.3,True,2,{'profit_margin_pct': 6.3},"{'revenue_growth_yoy': np.float64(5.3), 'revenue_accelerating': True, 'rev_accel_quarters': 2}","{'rs_3m': np.float64(1.9), 'rs_6m': np.float64(-11.0), 'rs_line_percentile': 10.6, 'rs_line_at_new_high': False, 'rs_line_trend': 'flat', 'rs_line_score': 15}","{'roe_pct': 4.0, 'debt_to_equity': 0.01, 'current_ratio': 1.23, 'operating_margin_pct': 14.1}","{'days_to_earnings': 'N/A', 'recommendation': 'strong_buy', 'analyst_upside_pct': 93.0}",28.5,408232704,Financial Services,Insurance - Property & Casualty,0.3,2.9,False,37.0,-23.0,3.0,False,55.0,55.0,55.0,1.0,strong_buy,93.0,94.0,229.8,19.4,-31.9,16.48,6.39,4.91,72.2,1.4,3.86,False,,712.6,-3.2,6.0,2026-03-10,True,False,2026-03-04T07:44:26.754372
GOOD,Gladstone Commercial Corporatio,58.3,⭐ AVERAGE,🟡 Average,55.0,70.0,50.3,55.0,60.0,35.0,30.2,False,up,,,0,15.9,True,1,{'profit_margin_pct': 12.0},"{'revenue_growth_yoy': np.float64(15.9), 'revenue_accelerating': True, 'rev_accel_quarters': 1}","{'rs_3m': np.float64(14.9), 'rs_6m': np.float64(-9.7), 'rs_line_percentile': 30.2, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 35}","{'roe_pct': 5.6, 'debt_to_equity': 2.49, 'current_ratio': 1.67, 'operating_margin_pct': 40.0}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 6.8}",12.29,600159936,Real Estate,REIT - Diversified,5.3,5.4,False,16.0,-23.2,3.0,False,13.12,14.0,12.5,4.0,buy,6.8,21.58,75.6,1.4,-88.6,11.83,1.47,9.76,857.1,1.2,8.53,True,-0.75,1.5,-50.6,64.0,2026-05-07,False,False,2026-03-04T07:40:28.043488
ELWT,"Elauwit Connection, Inc.",58.3,⭐ AVERAGE,🟡 Average,50.0,80.0,56.7,40.0,60.0,60.0,68.4,False,up,,,0,58.5,False,0,{'profit_margin_pct': -8.1},"{'revenue_growth_yoy': np.float64(58.5), 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(2.3), 'rs_line_percentile': 68.4, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 60}","{'current_ratio': 0.71, 'operating_margin_pct': 2.2}","{'days_to_earnings': 'N/A', 'recommendation': 'none', 'analyst_upside_pct': 76.5}",6.8,45014616,Communication Services,Telecom Services,0.9,0.4,False,8.75,-22.3,,,12.0,12.0,12.0,1.0,none,76.5,,,,,,,,,,,False,,-3.5,,27.0,2026-03-31,False,False,2026-03-04T07:36:47.725998
NTLA,"Intellia Therapeutics, Inc.",58.3,⭐ AVERAGE,🟡 Average,50.0,60.0,61.4,60.0,70.0,35.0,27.4,False,up,,,0,7.1,True,1,{},"{'revenue_growth_yoy': np.float64(7.1), 'revenue_accelerating': True, 'rev_accel_quarters': 1}","{'rs_3m': np.float64(61.3), 'rs_6m': np.float64(12.5), 'rs_line_percentile': 27.4, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 35}","{'roe_pct': -53.5, 'debt_to_equity': 0.14, 'current_ratio': 5.08, 'operating_margin_pct': -428.9}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 82.7}",13.605,1575866112,Healthcare,Biotechnology,43.8,7.5,True,28.25,-51.8,5.0,False,24.86,106.0,5.0,21.0,buy,82.7,,,,,-14.8,-2.01,,,,,False,,-102.6,,64.0,2026-05-07,False,False,2026-03-04T07:38:53.075358
NSPR,InspireMD Inc.,58.3,⭐ AVERAGE,🟡 Average,50.0,90.0,24.0,60.0,70.0,15.0,7.0,False,down,,,0,29.5,True,2,{},"{'revenue_growth_yoy': np.float64(29.5), 'revenue_accelerating': True, 'rev_accel_quarters': 2}","{'rs_3m': np.float64(-14.4), 'rs_6m': np.float64(-36.9), 'rs_line_percentile': 7.0, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 15}","{'roe_pct': -87.6, 'debt_to_equity': 0.05, 'current_ratio': 6.51, 'operating_margin_pct': -517.3}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 194.1}",1.7,72030696,Healthcare,Medical Devices,0.1,1.3,False,3.34,-49.1,0.0,False,5.0,6.0,4.0,3.0,buy,194.1,,,,,-22.98,-0.39,,,,,False,,-278.1,,7.0,2026-03-11,True,False,2026-03-04T07:36:16.797258
FKYS,First Keystone Corp.,58.2,⭐ AVERAGE,🟡 Average,60.0,50.0,68.7,60.0,50.0,60.0,57.5,False,up,,,0,8.3,False,0,{'profit_margin_pct': 21.1},"{'revenue_growth_yoy': np.float64(8.3), 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(18.7), 'rs_6m': np.float64(11.5), 'rs_line_percentile': 57.5, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 60}","{'roe_pct': 8.3, 'operating_margin_pct': 31.0}","{'days_to_earnings': 'N/A', 'recommendation': 'none'}",19.51,121862528,Financial Services,Banks - Regional,,,False,20.0,-2.4,7.0,True,,,,,none,,,,44.1,126.0,,,5.74,76.2,1.12,6.25,False,,,42.4,,,False,False,2026-03-04T07:36:10.645852
MNSB,"MainStreet Bancshares, Inc.",58.1,⭐ AVERAGE,🟡 Average,60.0,50.0,60.3,60.0,65.0,60.0,66.9,False,flat,,,0,7.3,False,0,{'profit_margin_pct': 21.2},"{'revenue_growth_yoy': np.float64(7.3), 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(13.1), 'rs_6m': np.float64(-7.2), 'rs_line_percentile': 66.9, 'rs_line_at_new_high': False, 'rs_line_trend': 'flat', 'rs_line_score': 60}","{'roe_pct': 7.3, 'operating_margin_pct': 27.6}","{'days_to_earnings': 'N/A', 'recommendation': 'strong_buy', 'analyst_upside_pct': 18.8}",22.1,165674240,Financial Services,Banks - Regional,2.9,3.3,False,23.44,-5.7,7.0,True,26.25,26.25,26.25,1.0,strong_buy,18.8,,,17.6,-20.4,,,1.81,22.7,0.4,,True,-0.28,,,9.0,2026-03-13,False,True,2026-03-04T07:44:37.115589
FBRX,"Forte Biosciences, Inc.",57.9,⭐ AVERAGE,🟡 Average,50.0,50.0,83.0,45.0,70.0,80.0,84.5,False,up,,,0,,False,0,{},"{'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(66.8), 'rs_6m': np.float64(168.4), 'rs_line_percentile': 84.5, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 80}","{'roe_pct': -110.7, 'current_ratio': 7.34}","{'days_to_earnings': 'N/A', 'recommendation': 'strong_buy', 'analyst_upside_pct': 109.6}",30.42,381069376,Healthcare,Biotechnology,7.4,3.3,False,35.62,-14.6,8.0,True,63.75,75.0,54.0,4.0,strong_buy,109.6,,,,,-6.42,-1.95,,,,,False,,,,,,False,False,2026-03-04T07:43:03.981102
AP,Ampco-Pittsburgh Corporation,57.8,⭐ AVERAGE,🟡 Average,50.0,50.0,89.0,50.0,50.0,95.0,95.9,False,up,,,0,7.0,False,0,{'profit_margin_pct': -1.2},"{'revenue_growth_yoy': np.float64(7.0), 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(265.4), 'rs_6m': np.float64(221.8), 'rs_line_percentile': 95.9, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 95}","{'roe_pct': -4.1, 'debt_to_equity': 1.88, 'current_ratio': 1.84, 'operating_margin_pct': 4.3}","{'days_to_earnings': 'N/A', 'recommendation': 'none'}",9.07,184360336,Industrials,Metal Fabrication,1.5,0.5,False,9.69,-6.4,8.0,True,,,,,none,,23.84,162.8,,,12.14,1.1,,,,3.69,False,,0.9,,7.0,2026-03-11,True,False,2026-03-04T07:36:37.700344
ADMQ,ADM Endeavors Inc.,57.8,⭐ AVERAGE,🟡 Average,50.0,100.0,15.0,65.0,50.0,15.0,13.9,False,down,,,0,67.6,True,2,{'profit_margin_pct': 9.4},"{'revenue_growth_yoy': np.float64(67.6), 'revenue_accelerating': True, 'rev_accel_quarters': 2}","{'rs_3m': np.float64(-29.4), 'rs_6m': np.float64(-43.8), 'rs_line_percentile': 13.9, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 15}","{'roe_pct': 17.3, 'debt_to_equity': 1.82, 'current_ratio': 1.3, 'operating_margin_pct': 9.3}","{'days_to_earnings': 'N/A', 'recommendation': 'none'}",0.0271,4295903,Industrials,Specialty Business Services,,,False,0.0505,-46.3,1.0,False,,,,,none,,,,,,-90.92,-0.02,,,,,False,,19.2,35.4,,,False,False,2026-03-04T07:36:29.049552
CWT,California Water Service Group,57.7,⭐ AVERAGE,🟡 Average,55.0,80.0,38.7,50.0,60.0,15.0,21.4,False,up,,,0,40.1,False,0,{'profit_margin_pct': 12.8},"{'revenue_growth_yoy': np.float64(40.1), 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(4.3), 'rs_6m': np.float64(-3.4), 'rs_line_percentile': 21.4, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 15}","{'roe_pct': 7.7, 'debt_to_equity': 0.96, 'current_ratio': 0.85, 'operating_margin_pct': 10.2}","{'days_to_earnings': 'N/A', 'recommendation': 'strong_buy', 'analyst_upside_pct': 10.8}",46.95,2797813504,Utilities,Utilities - Regulated Water,2.5,2.8,False,51.63,-9.1,3.0,False,52.0,55.0,49.0,2.0,strong_buy,10.8,,,22.8,-51.4,-10.3,-4.84,2.63,51.7,1.24,2.0,True,-0.05,3.4,-21.1,57.0,2026-04-30,False,False,2026-03-04T07:43:54.257999
FAST,Fastenal Company,57.6,⭐ AVERAGE,🟡 Average,55.0,50.0,50.3,90.0,50.0,35.0,48.8,False,up,,,0,3.5,False,0,{'profit_margin_pct': 15.3},"{'revenue_growth_yoy': np.float64(3.5), 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(15.5), 'rs_6m': np.float64(-11.9), 'rs_line_percentile': 48.8, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 35}","{'roe_pct': 33.3, 'debt_to_equity': 0.11, 'current_ratio': 4.85, 'operating_margin_pct': 19.0}","{'days_to_earnings': 'N/A', 'recommendation': 'hold', 'analyst_upside_pct': -3.2}",46.23,53080322048,Industrials,Industrial Distribution,3.3,3.2,False,50.63,-8.7,6.0,False,44.76,52.0,38.0,13.0,hold,-3.2,13.44,-70.9,10.9,-76.4,1.52,0.7,1.95,80.3,0.9,2.16,False,,259.6,3.7,40.0,2026-04-13,False,False,2026-03-04T07:37:32.577311
SRRK,Scholar Rock Holding Corporatio,57.6,⭐ AVERAGE,🟡 Average,50.0,50.0,76.7,55.0,65.0,80.0,83.9,False,up,,,0,,False,0,{},"{'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(5.2), 'rs_6m': np.float64(26.9), 'rs_line_percentile': 83.9, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 80}","{'roe_pct': -218.0, 'debt_to_equity': 0.45, 'current_ratio': 6.3}","{'days_to_earnings': 'N/A', 'recommendation': 'strong_buy', 'analyst_upside_pct': 23.3}",44.31,4519950336,Healthcare,Biotechnology,25.7,15.5,True,49.82,-11.1,7.0,True,54.64,70.0,42.0,14.0,strong_buy,23.3,,,,,-3.25,-1.44,,,,,False,,-140.2,,,,False,False,2026-03-04T07:43:22.607338
SMBK,"SmartFinancial, Inc.",57.6,⭐ AVERAGE,🟡 Average,60.0,50.0,60.3,60.0,60.0,60.0,64.5,False,flat,,,0,0.6,False,0,{'profit_margin_pct': 26.1},"{'revenue_growth_yoy': np.float64(0.6), 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(9.0), 'rs_6m': np.float64(1.2), 'rs_line_percentile': 64.5, 'rs_line_at_new_high': False, 'rs_line_trend': 'flat', 'rs_line_score': 60}","{'roe_pct': 9.6, 'operating_margin_pct': 38.8}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 11.7}",39.85,678618240,Financial Services,Banks - Regional,0.7,1.4,False,43.91,-9.2,7.0,True,44.5,48.0,42.0,6.0,buy,11.7,,,89.4,124.3,,,0.8,10.7,0.32,1.08,False,,,29.4,47.0,2026-04-20,False,False,2026-03-04T07:42:53.723830
MNR,Mach Natural Resources LP,57.6,⭐ AVERAGE,🟡 Average,55.0,60.0,50.3,60.0,70.0,35.0,40.7,False,up,,,0,16.0,False,0,{'profit_margin_pct': 11.1},"{'revenue_growth_yoy': np.float64(16.0), 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(12.7), 'rs_6m': np.float64(-10.2), 'rs_line_percentile': 40.7, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 35}","{'roe_pct': 6.7, 'debt_to_equity': 0.59, 'current_ratio': 1.0, 'operating_margin_pct': -8.1}","{'days_to_earnings': 'N/A', 'recommendation': 'strong_buy', 'analyst_upside_pct': 47.5}",12.88,2169285888,Energy,Oil & Gas E&P,2.1,5.7,False,15.91,-19.0,4.0,False,19.0,20.0,17.0,5.0,strong_buy,47.5,,,9.4,-27.0,-21.32,-2.75,15.3,241.5,1.97,,False,,2.5,,8.0,2026-03-12,False,True,2026-03-04T07:36:49.803408
INDV,"Indivior Pharmaceuticals, Inc.",57.6,⭐ AVERAGE,🟡 Average,55.0,50.0,70.4,50.0,70.0,80.0,77.4,False,down,,,0,5.0,False,0,{'profit_margin_pct': 16.9},"{'revenue_growth_yoy': np.float64(5.0), 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(-8.4), 'rs_6m': np.float64(18.6), 'rs_line_percentile': 77.4, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 80}","{'current_ratio': 0.71, 'operating_margin_pct': 37.2}","{'days_to_earnings': 'N/A', 'recommendation': 'strong_buy', 'analyst_upside_pct': 50.4}",30.87,3859504384,Healthcare,Drug Manufacturers - Specialty & Generic,8.9,7.0,True,38.0,-18.8,7.0,True,46.43,54.0,36.0,7.0,strong_buy,50.4,75.22,143.7,29.4,-4.8,5.75,1.77,,,,,True,-1.61,5.7,376.2,57.0,2026-04-30,False,False,2026-03-04T07:37:02.258840
PALI,"Palisade Bio, Inc.",57.5,⭐ AVERAGE,🟡 Average,50.0,50.0,66.0,65.0,70.0,60.0,58.4,False,flat,,,0,,False,0,{},"{'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(-9.9), 'rs_6m': np.float64(149.2), 'rs_line_percentile': 58.4, 'rs_line_at_new_high': False, 'rs_line_trend': 'flat', 'rs_line_score': 60}","{'roe_pct': -228.6, 'debt_to_equity': 0.07, 'current_ratio': 1.96}","{'days_to_earnings': 'N/A', 'recommendation': 'strong_buy', 'analyst_upside_pct': 610.1}",1.69,252153440,Healthcare,Biotechnology,17.0,5.5,True,2.64,-36.0,5.0,False,12.0,25.0,5.0,6.0,strong_buy,610.1,,,,,-2.63,-0.04,,,,,False,,-1019.5,,,,False,False,2026-03-04T07:37:14.364891
SHBI,"Shore Bancshares, Inc.",57.3,⭐ AVERAGE,🟡 Average,60.0,50.0,60.3,65.0,50.0,60.0,71.8,False,down,,,0,6.6,False,0,{'profit_margin_pct': 27.5},"{'revenue_growth_yoy': np.float64(6.6), 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(5.6), 'rs_6m': np.float64(3.3), 'rs_line_percentile': 71.8, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 60}","{'roe_pct': 10.5, 'operating_margin_pct': 42.0}","{'days_to_earnings': 'N/A', 'recommendation': 'none', 'analyst_upside_pct': 13.5}",18.61,622071936,Financial Services,Banks - Regional,1.7,2.0,False,20.68,-10.0,7.0,True,21.12,22.0,20.0,4.0,none,13.5,,,34.35,84.6,,,2.58,27.0,0.48,3.15,False,,,9.7,57.0,2026-04-30,False,False,2026-03-04T07:42:23.312921
NFJ,"AllianzGI NFJ Dividend, Interes",57.3,⭐ AVERAGE,🟡 Average,60.0,50.0,60.3,65.0,50.0,60.0,59.0,False,up,,,0,,,0,{'profit_margin_pct': 405.0},{},"{'rs_3m': np.float64(4.8), 'rs_6m': np.float64(0.7), 'rs_line_percentile': 59.0, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 60}","{'roe_pct': 9.6, 'current_ratio': 9.66, 'operating_margin_pct': 61.1}","{'days_to_earnings': 'N/A', 'recommendation': 'none'}",13.32,1262757120,Financial Services,Asset Management,0.3,1.1,False,13.92,-4.3,6.0,False,,,,,none,,,,6.9,-48.2,,,9.16,176.8,1.22,8.04,,,,,,,False,False,2026-03-04T07:37:06.205535
EVMN,"Evommune, Inc.",57.1,⭐ AVERAGE,🟡 Average,50.0,50.0,60.3,70.0,70.0,60.0,53.4,False,up,,,0,,,0,{},{},"{'rs_3m': np.float64(13.9), 'rs_line_percentile': 53.4, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 60}","{'debt_to_equity': 0.01, 'current_ratio': 7.87, 'operating_margin_pct': -133.3}","{'days_to_earnings': 'N/A', 'recommendation': 'strong_buy', 'analyst_upside_pct': 126.1}",23.88,752795264,Healthcare,Biotechnology,10.0,2.7,True,33.2,-28.1,,,54.0,65.0,48.0,6.0,strong_buy,126.1,,,,,,,,,,,False,,-1341.2,,22.0,2026-03-26,False,False,2026-03-04T07:41:03.872010
