ticker,company_name,fundamental_score,tier,quality,earnings_quality_score,growth_acceleration_score,relative_strength_score,financial_health_score,catalyst_timing_score,rs_line_score,rs_line_percentile,rs_line_at_new_high,rs_line_trend,eps_growth_yoy,eps_accelerating,eps_accel_quarters,rev_growth_yoy,rev_accelerating,rev_accel_quarters,earnings_details,growth_details,rs_details,health_details,catalyst_details,current_price,market_cap,sector,industry,short_percent_float,short_ratio,short_squeeze_potential,fifty_two_week_high,proximity_to_52w_high,trend_template_score,trend_template_pass,target_price_analyst,target_price_analyst_high,target_price_analyst_low,analyst_count,analyst_recommendation,analyst_upside_pct,target_price_dcf,target_price_dcf_upside_pct,target_price_pe,target_price_pe_upside_pct,fcf_yield_pct,fcf_per_share,dividend_yield_pct,payout_ratio_pct,dividend_rate,five_yr_avg_dividend_yield_pct,buyback_active,shares_change_pct,interest_coverage,analyst_revision_momentum,days_to_earnings,earnings_date,earnings_warning,earnings_catalyst,piotroski_score,piotroski_label,ebit_ev_yield,roic_greenblatt,peg_ratio,analyzed_at
EPD,Enterprise Products Partners L.,59.2,⭐ AVERAGE,🟡 Average,55.0,50.0,68.7,70.0,60.0,60.0,74.9,False,up,,,0,-10.5,True,2,{'profit_margin_pct': 11.1},"{'revenue_growth_yoy': np.float64(-10.5), 'revenue_accelerating': True, 'rev_accel_quarters': 2}","{'rs_3m': np.float64(17.6), 'rs_6m': np.float64(17.3), 'rs_line_percentile': 74.9, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 60}","{'roe_pct': 19.5, 'debt_to_equity': 1.14, 'current_ratio': 1.04, 'operating_margin_pct': 14.1}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 0.3}",37.2,80417505280,Energy,Oil & Gas Midstream,2.9,3.8,False,38.22,-2.7,8.0,True,37.3,41.0,32.0,20.0,buy,0.3,0.15,-99.6,26.6,-28.5,0.03,0.01,5.85,81.2,2.18,7.23,True,-0.37,5.2,1.2,47.0,2026-04-28,False,False,6.0,NEUTRAL,6.34,14.1,7.01,2026-03-12T07:51:07.177041
RMBI,"Richmond Mutual Bancorporation,",59.2,⭐ AVERAGE,🟡 Average,60.0,80.0,36.0,60.0,50.0,15.0,14.0,False,down,,,0,14.0,True,2,{'profit_margin_pct': 24.8},"{'revenue_growth_yoy': np.float64(14.0), 'revenue_accelerating': True, 'rev_accel_quarters': 2}","{'rs_3m': np.float64(-1.7), 'rs_6m': np.float64(-10.3), 'rs_line_percentile': 14.0, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 15}","{'roe_pct': 8.3, 'operating_margin_pct': 32.5}","{'days_to_earnings': 'N/A', 'recommendation': 'none'}",13.37,129848968,Financial Services,Banks - Regional,2.5,13.0,False,15.24,-12.3,4.0,False,,,,,none,,,,35.1,162.5,,,4.49,51.3,0.6,3.51,True,-5.84,,22.8,42.0,2026-04-23,False,False,5.0,NEUTRAL,,,0.25,2026-03-12T07:49:36.153172
PRIM,Primoris Services Corporation,59.1,⭐ AVERAGE,🟡 Average,50.0,60.0,60.3,70.0,65.0,60.0,66.5,False,up,,,0,12.7,False,0,{'profit_margin_pct': 3.6},"{'revenue_growth_yoy': np.float64(12.7), 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(2.0), 'rs_6m': np.float64(9.4), 'rs_line_percentile': 66.5, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 60}","{'roe_pct': 17.8, 'debt_to_equity': 0.57, 'current_ratio': 1.26, 'operating_margin_pct': 4.2}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 26.9}",133.63,7223570944,Industrials,Engineering & Construction,6.6,3.6,False,174.43,-23.4,6.0,False,169.57,205.0,139.0,14.0,buy,26.9,79.38,-40.6,50.2,-62.4,4.04,5.4,0.24,6.4,0.32,0.69,False,,14.4,-2.0,53.0,2026-05-04,False,False,7.0,NEUTRAL,5.4,27.4,,2026-03-12T07:48:54.454535
NEWT,"NewtekOne, Inc.",59.1,⭐ AVERAGE,🟡 Average,55.0,70.0,50.3,60.0,60.0,35.0,48.4,False,up,,,0,0.1,True,2,{'profit_margin_pct': 15.8},"{'revenue_growth_yoy': np.float64(0.1), 'revenue_accelerating': True, 'rev_accel_quarters': 2}","{'rs_3m': np.float64(7.9), 'rs_6m': np.float64(2.7), 'rs_line_percentile': 48.4, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 35}","{'roe_pct': 17.4, 'debt_to_equity': 2.07, 'current_ratio': 14.04, 'operating_margin_pct': 55.6}","{'days_to_earnings': 'N/A', 'recommendation': 'none', 'analyst_upside_pct': 41.9}",11.98,346069792,Financial Services,Banks - Regional,9.6,11.9,True,14.91,-19.7,6.0,False,17.0,25.0,14.0,5.0,none,41.9,,,22.4,87.0,-161.62,-19.52,6.34,33.9,0.76,9.77,False,,,-3.0,47.0,2026-04-28,False,False,2.0,WEAK,,,,2026-03-12T07:47:39.464288
UTI,Universal Technical Institute I,59.0,⭐ AVERAGE,🟡 Average,50.0,50.0,75.0,70.0,60.0,60.0,63.3,False,up,,,0,6.5,False,0,{'profit_margin_pct': 6.3},"{'revenue_growth_yoy': np.float64(6.5), 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(41.2), 'rs_6m': np.float64(22.3), 'rs_line_percentile': 63.3, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 60}","{'roe_pct': 17.4, 'debt_to_equity': 0.86, 'current_ratio': 1.14, 'operating_margin_pct': 7.1}","{'days_to_earnings': 'N/A', 'recommendation': 'strong_buy', 'analyst_upside_pct': 8.6}",34.38,1891604992,Consumer Defensive,Education & Training Services,6.9,3.6,False,38.02,-9.6,5.0,False,37.33,40.0,36.0,6.0,strong_buy,8.6,11.0,-68.0,9.6,-72.1,2.18,0.75,,,,3.72,False,,15.8,-42.5,55.0,2026-05-06,False,False,7.0,NEUTRAL,4.46,18.7,,2026-03-12T07:51:20.371693
FCCO,First Community Corporation,59.0,⭐ AVERAGE,🟡 Average,60.0,60.0,54.0,65.0,55.0,60.0,50.3,False,down,,,0,16.9,False,0,{'profit_margin_pct': 24.6},"{'revenue_growth_yoy': np.float64(16.9), 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(-2.9), 'rs_6m': np.float64(-2.7), 'rs_line_percentile': 50.3, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 60}","{'roe_pct': 13.1, 'operating_margin_pct': 35.4}","{'days_to_earnings': 'N/A', 'recommendation': 'none', 'analyst_upside_pct': 26.0}",28.04,262012976,Financial Services,Banks - Regional,0.8,1.2,False,31.5,-11.0,5.0,False,35.33,36.0,34.0,3.0,none,26.0,,,32.11,14.5,,,2.28,25.1,0.64,2.61,True,-0.17,,6.5,41.0,2026-04-22,False,False,6.0,NEUTRAL,,,0.68,2026-03-12T07:50:15.570738
ARX,Accelerant Holdings,59.0,⭐ AVERAGE,🟡 Average,50.0,100.0,15.0,60.0,70.0,15.0,6.1,False,down,,,0,65.6,True,2,{'profit_margin_pct': -182.9},"{'revenue_growth_yoy': np.float64(65.6), 'revenue_accelerating': True, 'rev_accel_quarters': 2}","{'rs_3m': np.float64(-30.0), 'rs_6m': np.float64(-50.0), 'rs_line_percentile': 6.1, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 15}","{'roe_pct': -280.1, 'debt_to_equity': 0.17, 'current_ratio': 32.67, 'operating_margin_pct': 0.1}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 84.0}",10.66,2364601600,Financial Services,Insurance Brokers,,1.7,False,31.18,-65.8,,,19.61,36.0,13.0,9.0,buy,84.0,,,,,-147.17,-30.37,,,,,False,,-44.0,,7.0,2026-03-19,True,False,7.0,NEUTRAL,6.02,,,2026-03-12T07:46:20.734094
LIFE,Ethos Technologies Inc.,59.0,⭐ AVERAGE,🟡 Average,55.0,50.0,44.0,95.0,70.0,35.0,40.8,False,down,,,0,,,0,{'profit_margin_pct': 18.4},{},"{'rs_line_percentile': 40.8, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 35}","{'roe_pct': 21.0, 'debt_to_equity': 0.01, 'current_ratio': 2.17, 'operating_margin_pct': 22.2}","{'days_to_earnings': 'N/A', 'recommendation': 'strong_buy', 'analyst_upside_pct': 60.6}",12.61,792049280,Financial Services,Insurance - Life,2.0,0.6,False,19.0,-33.6,,,20.25,31.0,14.0,8.0,strong_buy,60.6,70.39,458.2,34.2,171.2,6.44,1.66,,,,,False,,100.3,162.5,,,False,False,5.0,NEUTRAL,11.14,46.5,0.05,2026-03-12T07:46:48.766836
HHH,Howard Hughes Holdings Inc.,59.0,⭐ AVERAGE,🟡 Average,50.0,100.0,15.0,60.0,70.0,15.0,0.0,False,down,,,0,213.3,True,2,{'profit_margin_pct': 8.4},"{'revenue_growth_yoy': np.float64(213.3), 'revenue_accelerating': True, 'rev_accel_quarters': 2}","{'rs_3m': np.float64(-24.2), 'rs_6m': np.float64(-23.7), 'rs_line_percentile': 0.0, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 15}","{'roe_pct': 3.7, 'debt_to_equity': 1.33, 'current_ratio': 1.9, 'operating_margin_pct': 7.4}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 49.2}",63.47,3785118720,Real Estate,Real Estate - Development,7.2,5.2,False,91.07,-30.3,2.0,False,94.67,100.0,89.0,3.0,buy,49.2,117.14,84.6,22.1,-65.2,12.54,7.96,,,,,False,,2.0,-67.8,55.0,2026-05-06,False,False,6.0,NEUTRAL,4.44,14.6,,2026-03-12T07:51:04.467613
ITW,Illinois Tool Works Inc.,59.0,⭐ AVERAGE,🟡 Average,55.0,60.0,63.9,65.0,50.0,60.0,52.0,False,up,,,0,6.6,True,1,{'profit_margin_pct': 19.1},"{'revenue_growth_yoy': np.float64(6.6), 'revenue_accelerating': True, 'rev_accel_quarters': 1}","{'rs_3m': np.float64(11.5), 'rs_6m': np.float64(0.4), 'rs_line_percentile': 52.0, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 60}","{'roe_pct': 93.7, 'debt_to_equity': 2.86, 'current_ratio': 1.21, 'operating_margin_pct': 26.8}","{'days_to_earnings': 'N/A', 'recommendation': 'hold', 'analyst_upside_pct': 3.4}",271.52,78252064768,Industrials,Specialty Industrial Machinery,3.2,5.4,False,303.16,-10.4,5.0,False,280.88,327.0,219.0,16.0,hold,3.4,132.61,-51.2,104.8,-61.4,2.77,7.52,2.37,59.3,6.44,2.23,True,-1.92,14.6,2.9,48.0,2026-04-29,False,False,5.0,NEUTRAL,4.92,118.3,3.06,2026-03-12T07:54:06.769749
ALT,"Altimmune, Inc.",58.9,⭐ AVERAGE,🟡 Average,50.0,90.0,27.0,60.0,70.0,15.0,6.3,False,up,,,0,420.0,True,1,{},"{'revenue_growth_yoy': np.float64(420.0), 'revenue_accelerating': True, 'rev_accel_quarters': 1}","{'rs_3m': np.float64(-30.5), 'rs_6m': np.float64(-0.8), 'rs_line_percentile': 6.3, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 15}","{'roe_pct': -50.6, 'debt_to_equity': 0.16, 'current_ratio': 18.55, 'operating_margin_pct': -111126.9}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 353.2}",3.8,475879776,Healthcare,Biotechnology,20.5,6.6,True,7.73,-50.8,2.0,False,17.22,28.0,1.0,9.0,buy,353.2,,,,,-8.14,-0.31,,,,,False,,-53.3,,61.0,2026-05-12,False,False,4.0,NEUTRAL,-33.97,-33.1,,2026-03-12T07:44:33.220584
FULT,Fulton Financial Corporation,58.8,⭐ AVERAGE,🟡 Average,60.0,50.0,60.3,65.0,65.0,60.0,55.1,False,up,,,0,5.7,False,0,{'profit_margin_pct': 30.7},"{'revenue_growth_yoy': np.float64(5.7), 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(6.9), 'rs_6m': np.float64(1.2), 'rs_line_percentile': 55.1, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 60}","{'roe_pct': 11.7, 'operating_margin_pct': 39.3}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 16.6}",19.94,3589410560,Financial Services,Banks - Regional,7.7,5.5,False,22.99,-13.3,6.0,False,23.25,24.5,22.0,6.0,buy,16.6,,,62.4,212.9,,,3.81,35.1,0.76,3.79,True,-1.84,,32.5,33.0,2026-04-14,False,False,6.0,NEUTRAL,,,0.19,2026-03-12T07:51:17.690379
ELWT,"Elauwit Connection, Inc.",58.3,⭐ AVERAGE,🟡 Average,50.0,80.0,56.7,40.0,60.0,60.0,70.0,False,up,,,0,58.5,False,0,{'profit_margin_pct': -8.1},"{'revenue_growth_yoy': np.float64(58.5), 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(2.3), 'rs_line_percentile': 70.0, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 60}","{'current_ratio': 0.71, 'operating_margin_pct': 2.2}","{'days_to_earnings': 'N/A', 'recommendation': 'none', 'analyst_upside_pct': 76.0}",6.82,45147008,Communication Services,Telecom Services,0.7,0.3,False,8.75,-22.1,,,12.0,12.0,12.0,1.0,none,76.0,,,,,,,,,,,False,,-3.5,,19.0,2026-03-31,False,True,5.0,NEUTRAL,-6.62,-5850.9,,2026-03-12T07:45:30.336994
GOOD,Gladstone Commercial Corporatio,58.3,⭐ AVERAGE,🟡 Average,55.0,70.0,50.3,55.0,60.0,35.0,30.8,False,up,,,0,15.9,True,1,{'profit_margin_pct': 12.0},"{'revenue_growth_yoy': np.float64(15.9), 'revenue_accelerating': True, 'rev_accel_quarters': 1}","{'rs_3m': np.float64(18.2), 'rs_6m': np.float64(-3.8), 'rs_line_percentile': 30.8, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 35}","{'roe_pct': 5.6, 'debt_to_equity': 2.49, 'current_ratio': 1.67, 'operating_margin_pct': 40.0}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 9.1}",12.26,598694976,Real Estate,REIT - Diversified,4.8,4.0,False,15.15,-19.1,3.0,False,13.38,14.0,12.5,4.0,buy,9.1,21.58,76.0,1.4,-88.6,11.86,1.47,9.79,857.1,1.2,8.53,True,-0.75,1.5,-50.6,56.0,2026-05-07,False,False,3.0,NEUTRAL,,,,2026-03-12T07:50:03.183879
FKYS,First Keystone Corp.,58.2,⭐ AVERAGE,🟡 Average,60.0,50.0,68.7,60.0,50.0,60.0,63.6,False,up,,,0,8.3,False,0,{'profit_margin_pct': 21.1},"{'revenue_growth_yoy': np.float64(8.3), 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(14.2), 'rs_6m': np.float64(13.5), 'rs_line_percentile': 63.6, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 60}","{'roe_pct': 8.3, 'operating_margin_pct': 31.0}","{'days_to_earnings': 'N/A', 'recommendation': 'none'}",19.85,123986216,Financial Services,Banks - Regional,,,False,20.0,-0.7,7.0,True,,,,,none,,,,44.1,122.2,,,5.64,76.2,1.12,6.25,False,,,42.4,,,False,False,4.0,NEUTRAL,,,0.16,2026-03-12T07:44:44.424803
PACS,"PACS Group, Inc.",58.1,⭐ AVERAGE,🟡 Average,50.0,50.0,80.3,50.0,70.0,80.0,79.9,False,down,,,0,6.3,False,0,{'profit_margin_pct': 3.6},"{'revenue_growth_yoy': np.float64(6.3), 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(11.4), 'rs_6m': np.float64(342.4), 'rs_line_percentile': 79.9, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 80}","{'roe_pct': 23.0, 'debt_to_equity': 3.78, 'current_ratio': 1.07, 'operating_margin_pct': 7.0}","{'days_to_earnings': 'N/A', 'recommendation': 'strong_buy', 'analyst_upside_pct': 34.7}",34.44,5412763136,Healthcare,Medical Care Facilities,8.4,3.7,True,43.08,-20.1,7.0,True,46.4,52.0,42.0,5.0,strong_buy,34.7,65.27,89.5,36.6,6.3,4.47,1.54,,,,,False,,11.0,57.2,56.0,2026-05-07,False,False,8.0,STRONG,3.55,7.4,0.26,2026-03-12T07:55:06.322321
AP,Ampco-Pittsburgh Corporation,57.8,⭐ AVERAGE,🟡 Average,50.0,50.0,89.0,50.0,50.0,95.0,94.4,False,up,,,0,7.0,False,0,{'profit_margin_pct': -1.2},"{'revenue_growth_yoy': np.float64(7.0), 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(183.2), 'rs_6m': np.float64(249.6), 'rs_line_percentile': 94.4, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 95}","{'roe_pct': -4.1, 'debt_to_equity': 1.88, 'current_ratio': 1.84, 'operating_margin_pct': 4.3}","{'days_to_earnings': 'N/A', 'recommendation': 'none'}",9.52,193507216,Industrials,Metal Fabrication,3.8,1.3,False,10.0,-4.8,8.0,True,,,,,none,,23.84,150.4,,,11.57,1.1,,,,3.69,False,,0.9,,6.0,2026-03-18,True,False,6.0,NEUTRAL,5.01,6.3,,2026-03-12T07:45:16.910175
ADMQ,ADM Endeavors Inc.,57.8,⭐ AVERAGE,🟡 Average,50.0,100.0,15.0,65.0,50.0,15.0,19.7,False,down,,,0,67.6,True,2,{'profit_margin_pct': 9.4},"{'revenue_growth_yoy': np.float64(67.6), 'revenue_accelerating': True, 'rev_accel_quarters': 2}","{'rs_3m': np.float64(-29.5), 'rs_6m': np.float64(-36.4), 'rs_line_percentile': 19.7, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 15}","{'roe_pct': 17.3, 'debt_to_equity': 1.82, 'current_ratio': 1.3, 'operating_margin_pct': 9.3}","{'days_to_earnings': 'N/A', 'recommendation': 'none'}",0.0292,4628796,Industrials,Specialty Business Services,,,False,0.0505,-42.2,1.0,False,,,,,none,,,,,,-84.38,-0.02,,,,,False,,19.2,35.4,,,False,False,6.0,NEUTRAL,4.19,7.3,inf,2026-03-12T07:45:06.676988
BFC,Bank First Corporation,57.8,⭐ AVERAGE,🟡 Average,60.0,50.0,60.3,65.0,55.0,60.0,56.2,False,up,,,0,6.5,False,0,{'profit_margin_pct': 41.4},"{'revenue_growth_yoy': np.float64(6.5), 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(4.1), 'rs_6m': np.float64(1.1), 'rs_line_percentile': 56.2, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 60}","{'roe_pct': 11.1, 'operating_margin_pct': 53.9}","{'days_to_earnings': 'N/A', 'recommendation': 'none', 'analyst_upside_pct': 15.4}",134.27,1504049408,Financial Services,Banks - Regional,3.1,3.7,False,153.0,-12.2,6.0,False,155.0,160.0,150.0,2.0,none,15.4,,,72.2,-46.2,,,1.38,24.9,1.85,1.31,True,-1.47,,3.4,33.0,2026-04-14,False,False,6.0,NEUTRAL,,,1.84,2026-03-12T07:49:31.163175
UBSI,"United Bankshares, Inc.",57.6,⭐ AVERAGE,🟡 Average,60.0,60.0,50.3,60.0,55.0,35.0,46.4,False,up,,,0,10.0,False,0,{'profit_margin_pct': 38.6},"{'revenue_growth_yoy': np.float64(10.0), 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(5.1), 'rs_6m': np.float64(1.9), 'rs_line_percentile': 46.4, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 35}","{'roe_pct': 8.9, 'operating_margin_pct': 56.4}","{'days_to_earnings': 'N/A', 'recommendation': 'none', 'analyst_upside_pct': 16.2}",39.41,5494521856,Financial Services,Banks - Regional,3.6,5.0,False,45.93,-14.2,5.0,False,45.8,47.0,43.0,5.0,none,16.2,,,98.1,148.9,,,3.81,45.6,1.5,4.02,True,-2.31,,16.0,42.0,2026-04-23,False,False,6.0,NEUTRAL,,,0.33,2026-03-12T07:50:57.037200
MRP,"Millrose Properties, Inc.",57.5,⭐ AVERAGE,🟡 Average,60.0,50.0,44.0,75.0,70.0,35.0,47.2,False,up,,,0,,False,0,{'profit_margin_pct': 67.4},"{'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(-1.5), 'rs_6m': np.float64(-15.5), 'rs_line_percentile': 47.2, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 35}","{'roe_pct': 7.4, 'debt_to_equity': 0.36, 'current_ratio': 53.56, 'operating_margin_pct': 84.8}","{'days_to_earnings': 'N/A', 'recommendation': 'strong_buy', 'analyst_upside_pct': 30.6}",29.55,4905403392,Real Estate,REIT - Residential,6.1,3.6,False,36.0,-17.9,4.0,False,38.6,40.0,35.0,5.0,strong_buy,30.6,,,24.4,-17.4,-72.97,-23.21,8.63,104.5,2.55,,False,,-2.6,,62.0,2026-05-13,False,False,5.0,NEUTRAL,7.04,,14.68,2026-03-12T07:54:53.600404
HTFL,"Heartflow, Inc.",57.3,⭐ AVERAGE,🟡 Average,50.0,80.0,24.0,70.0,70.0,15.0,8.7,False,down,,,0,32.3,False,0,{'profit_margin_pct': -77.4},"{'revenue_growth_yoy': np.float64(32.3), 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(-16.7), 'rs_6m': np.float64(-38.0), 'rs_line_percentile': 8.7, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 15}","{'debt_to_equity': 0.09, 'current_ratio': 8.66, 'operating_margin_pct': -32.6}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 73.3}",22.21,1891375104,Healthcare,Health Information Services,6.5,2.8,False,41.223,-46.1,,,38.5,40.0,35.0,6.0,buy,73.3,,,,,,,,,,,False,,-5.2,,6.0,2026-03-18,True,False,4.0,NEUTRAL,-4.54,-96.3,,2026-03-12T07:53:42.829309
NSPR,InspireMD Inc.,57.3,⭐ AVERAGE,🟡 Average,50.0,90.0,24.0,60.0,60.0,15.0,5.2,False,down,,,0,29.5,True,2,{},"{'revenue_growth_yoy': np.float64(29.5), 'revenue_accelerating': True, 'rev_accel_quarters': 2}","{'rs_3m': np.float64(-8.2), 'rs_6m': np.float64(-35.5), 'rs_line_percentile': 5.2, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 15}","{'roe_pct': -87.6, 'debt_to_equity': 0.05, 'current_ratio': 6.51, 'operating_margin_pct': -517.3}","{'days_to_earnings': 'N/A', 'recommendation': 'none', 'analyst_upside_pct': 203.0}",1.65,69912144,Healthcare,Medical Devices,0.1,1.7,False,2.99,-44.8,0.0,False,5.0,6.0,4.0,3.0,none,203.0,,,,,-23.68,-0.39,,,,,False,,-278.1,,6.0,2026-03-18,True,False,2.0,WEAK,-339.03,-89.2,,2026-03-12T07:44:51.798574
MNSB,"MainStreet Bancshares, Inc.",57.3,⭐ AVERAGE,🟡 Average,60.0,50.0,56.7,60.0,65.0,60.0,60.2,False,up,,,0,7.3,False,0,{'profit_margin_pct': 21.2},"{'revenue_growth_yoy': np.float64(7.3), 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(8.6), 'rs_6m': np.float64(-3.5), 'rs_line_percentile': 60.2, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 60}","{'roe_pct': 7.3, 'operating_margin_pct': 27.6}","{'days_to_earnings': 'N/A', 'recommendation': 'strong_buy', 'analyst_upside_pct': 21.7}",21.57,157941808,Financial Services,Banks - Regional,2.9,2.9,False,23.44,-8.0,7.0,True,26.25,26.25,26.25,1.0,strong_buy,21.7,,,17.6,-18.4,,,1.85,22.7,0.4,,True,-0.29,,,1.0,2026-03-13,True,False,3.0,NEUTRAL,,,0.85,2026-03-12T07:55:16.353588
IMVT,"Immunovant, Inc.",57.3,⭐ AVERAGE,🟡 Average,50.0,50.0,80.3,45.0,70.0,80.0,85.4,False,flat,,,0,,False,0,{},"{'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(13.0), 'rs_6m': np.float64(53.5), 'rs_line_percentile': 85.4, 'rs_line_at_new_high': False, 'rs_line_trend': 'flat', 'rs_line_score': 80}","{'roe_pct': -69.3, 'current_ratio': 15.74}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 60.9}",25.56,5202282496,Healthcare,Biotechnology,18.9,12.8,True,29.25,-12.6,7.0,True,41.12,57.0,22.0,16.0,buy,60.9,,,,,-5.01,-1.28,,,,,False,,,,77.0,2026-05-28,False,False,1.0,WEAK,-10.41,-62.6,,2026-03-12T07:54:04.151700
SRRK,Scholar Rock Holding Corporatio,57.0,⭐ AVERAGE,🟡 Average,50.0,50.0,74.0,55.0,65.0,80.0,79.3,False,down,,,0,,False,0,{},"{'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(-2.6), 'rs_6m': np.float64(33.9), 'rs_line_percentile': 79.3, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 80}","{'roe_pct': -123.1, 'debt_to_equity': 0.44, 'current_ratio': 6.95}","{'days_to_earnings': 'N/A', 'recommendation': 'strong_buy', 'analyst_upside_pct': 27.5}",43.18,4960652288,Healthcare,Biotechnology,19.7,16.4,True,49.82,-13.3,7.0,True,55.07,70.0,47.0,14.0,strong_buy,27.5,,,,,-3.28,-1.42,,,,,False,,-74.0,,63.0,2026-05-14,False,False,1.0,WEAK,-7.89,-108.6,,2026-03-12T07:53:40.425268
CNK,Cinemark Holdings Inc Cinemark ,56.8,⭐ AVERAGE,🟡 Average,50.0,80.0,46.7,40.0,65.0,35.0,25.6,False,up,,,0,43.6,False,0,{'profit_margin_pct': 4.4},"{'revenue_growth_yoy': np.float64(43.6), 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(7.1), 'rs_6m': np.float64(-7.9), 'rs_line_percentile': 25.6, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 35}","{'roe_pct': 27.8, 'debt_to_equity': 7.23, 'current_ratio': 0.71, 'operating_margin_pct': 9.1}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 22.3}",26.01,3055548416,Communication Services,Entertainment,15.1,4.5,True,34.01,-23.5,2.0,False,31.82,37.0,22.0,11.0,buy,22.3,18.59,-28.5,10.4,-60.0,4.78,1.26,1.38,31.7,0.36,4.05,True,-2.46,1.9,-15.7,50.0,2026-05-01,False,False,5.0,NEUTRAL,5.65,14.9,,2026-03-12T07:49:18.086491
MANE,"Veradermics, Incorporated",56.8,⭐ AVERAGE,🟡 Average,50.0,50.0,70.0,55.0,70.0,100.0,99.1,True,up,,,0,,,0,{},{},"{'rs_line_percentile': 99.1, 'rs_line_at_new_high': True, 'rs_line_trend': 'up', 'rs_line_score': 100}",{'current_ratio': 3.29},"{'days_to_earnings': 'N/A', 'recommendation': 'strong_buy', 'analyst_upside_pct': 53.5}",51.03,1789983616,Healthcare,Biotechnology,4.7,2.5,False,53.63,-4.8,,,78.33,85.0,75.0,3.0,strong_buy,53.5,,,,,,,,,,,False,,-18.4,,,,False,False,5.0,NEUTRAL,-29.34,,,2026-03-12T07:52:15.777557
