ticker,vcp_score,ml_score,momentum_score,trend_score,volume_score,company_name,fundamental_score,sector,industry,earnings_quality_score,growth_acceleration_score,relative_strength_score,financial_health_score,catalyst_timing_score,current_price,market_cap,rs_line_score,rs_line_percentile,rs_line_at_new_high,rs_line_trend,eps_growth_yoy,eps_accelerating,eps_accel_quarters,rev_growth_yoy,rev_accelerating,rev_accel_quarters,short_percent_float,short_ratio,short_squeeze_potential,fifty_two_week_high,proximity_to_52w_high,trend_template_score,trend_template_pass,health_details,earnings_details,target_price_analyst,target_price_analyst_high,target_price_analyst_low,analyst_count,analyst_recommendation,analyst_upside_pct,target_price_dcf,target_price_dcf_upside_pct,target_price_pe,target_price_pe_upside_pct,fcf_yield_pct,fcf_per_share,dividend_yield_pct,payout_ratio_pct,five_yr_avg_dividend_yield_pct,buyback_active,shares_change_pct,interest_coverage,analyst_revision_momentum,days_to_earnings,earnings_date,earnings_warning,earnings_catalyst,piotroski_score,piotroski_label,ebit_ev_yield,roic_greenblatt,peg_ratio,sentiment,put_call_ratio,flow_score,unusual_calls,unusual_puts,insiders_score,institutional_score,num_whales,top_whales,super_score_ultimate,vcp_contribution,ml_contribution,fundamental_contribution,score_timestamp,data_as_of_date,market_regime,market_recommendation,ma_filter_pass,ma_filter_score,ma_filter_reason,ad_signal,ad_score,ad_reason,float_category,shares_outstanding_millions,filter_penalty,super_score_before_filters,rs_line_score_fund,rs_line_at_new_high_fund,rs_line_trend_fund,rs_line_percentile_fund,rs_line_bonus,eps_accelerating_fund2,eps_accel_quarters_fund2,rev_accelerating_fund2,rev_accel_quarters_fund2,canslim_a_bonus,industry_group_rank,industry_group_total,industry_group_percentile,industry_group_label,industry_group_rs,industry_bonus,short_bonus,proximity_bonus,trend_bonus,options_bonus,institutional_bonus,insider_bonus,profitability_penalty,negative_roe,filters_passed,value_score,sector_bonus,mr_bonus,fcf_bonus,dividend_bonus,buyback_bonus,revision_bonus,risk_reward_ratio,rr_bonus,piotroski_bonus,magic_formula_rank,hedge_fund_count,hedge_fund_names,tier,quality,validation_status,validation_score,validation_reason,price_vs_ath,recent_news_sentiment,analyst_consensus,valuation_concern
RRBI,0.0,50.0,30.78,,,"Red River Bancshares, Inc.",67.8,Financial Services,Banks - Regional,60.0,70.0,83.0,65.0,60.0,87.14,573085760.0,80.0,88.5,False,up,,,0.0,11.3,True,1.0,2.6,2.6,False,93.9,-7.2,8.0,True,"{'roe_pct': 12.0, 'operating_margin_pct': 44.9}",{'profit_margin_pct': 34.1},97.33,105.0,90.0,3.0,strong_buy,11.7,,,168.43,93.3,,,0.77,8.5,0.61,True,-2.37,,26.4,49.0,2026-04-30,False,False,5.0,NEUTRAL,,,0.44,,,,,,70.0,0.0,0.0,,65.3,0.0,15.0,20.3,2026-03-12 07:55:37,2026-03-12,CONFIRMED_UPTREND,TRADE,True,100,Passes Minervini Template (6/6 criteria),STRONG_ACCUMULATION,75,"Strong institutional buying (1.7x ratio, 62% up volume)",MICRO_FLOAT,5.1,0.0,35.3,80.0,False,up,88.5,5.0,,0.0,True,1.0,2.0,5,41.0,90.2,Top 10%,62.7,5.0,0.0,3.0,10.0,0.0,0.0,5.0,0.0,False,3/3,57.12,0.0,0.0,0.0,0.0,3.0,5.0,1.46,0.0,0.0,,0,,🔵 DECENT,🟡 Good,HOLD,55.0,Close to ATH (-7.2% from high) - wait for pullback,-7.2,NEUTRAL,STRONG_BUY,False
DLX,0.0,50.0,35.25,,,Deluxe Corporation,52.5,Industrials,Conglomerates,50.0,30.0,89.0,45.0,55.0,27.32,1231626624.0,95.0,95.1,False,up,,,0.0,-0.2,False,0.0,9.5,4.8,True,28.6,-4.5,8.0,True,"{'roe_pct': 12.6, 'debt_to_equity': 2.22, 'current_ratio': 1.03, 'operating_margin_pct': 10.0}",{'profit_margin_pct': 3.8},32.67,35.0,31.0,3.0,none,19.6,61.51,125.1,18.0,-34.1,15.3,4.18,4.39,66.7,5.59,False,,2.0,-3.5,48.0,2026-04-29,False,False,6.0,NEUTRAL,8.92,144.7,,,,,,,70.0,0.0,0.0,,58.8,0.0,15.0,15.8,2026-03-12 07:55:37,2026-03-12,CONFIRMED_UPTREND,TRADE,True,100,Passes Minervini Template (6/6 criteria),ACCUMULATION,60,"Moderate accumulation (1.1x ratio, 52% up volume)",MEDIUM_FLOAT,43.7,0.0,30.8,95.0,False,up,95.1,5.0,,0.0,False,0.0,0.0,,41.0,,Sin datos suficientes,95.1,0.0,3.0,5.0,10.0,0.0,0.0,5.0,0.0,False,3/3,57.0,0.0,0.0,8.0,5.0,0.0,0.0,2.45,1.0,2.0,4,0,,🔵 DECENT,🟡 Good,AVOID,40.0,Near ATH (-4.5% from high) - poor entry point | Strong upside (+19.6%) - analyst support,-4.5,NEUTRAL,NONE,False
UBSI,0.0,50.0,19.26,,,"United Bankshares, Inc.",57.6,Financial Services,Banks - Regional,60.0,60.0,50.3,60.0,55.0,39.41,5494521856.0,35.0,46.4,False,up,,,0.0,10.0,False,0.0,3.6,5.0,False,45.93,-14.2,5.0,False,"{'roe_pct': 8.9, 'operating_margin_pct': 56.4}",{'profit_margin_pct': 38.6},45.8,47.0,43.0,5.0,none,16.2,,,98.1,148.9,,,3.81,45.6,4.02,True,-2.31,,16.0,42.0,2026-04-23,False,False,6.0,NEUTRAL,,,0.33,,,,,,90.0,0.0,0.0,,40.3,0.0,15.0,17.3,2026-03-12 07:55:37,2026-03-12,CONFIRMED_UPTREND,TRADE,True,100,Passes Minervini Template (6/6 criteria),NEUTRAL,40,"No clear pattern (1.0x ratio, 49% up volume)",HIGH_FLOAT,135.7,5.0,32.3,35.0,False,up,46.4,2.0,,0.0,False,0.0,0.0,5,41.0,90.2,Top 10%,62.7,5.0,0.0,3.0,3.0,0.0,0.0,5.0,5.0,False,2/3,56.040000000000006,0.0,0.0,0.0,5.0,3.0,5.0,2.02,1.0,2.0,,0,,🔵 DECENT,🟡 Good,,,,,,,
EPD,0.0,50.0,35.92,,,Enterprise Products Partners L.,59.2,Energy,Oil & Gas Midstream,55.0,50.0,68.7,70.0,60.0,37.2,80417505280.0,60.0,74.9,False,up,,,0.0,-10.5,True,2.0,2.9,3.8,False,38.22,-2.7,8.0,True,"{'roe_pct': 19.5, 'debt_to_equity': 1.14, 'current_ratio': 1.04, 'operating_margin_pct': 14.1}",{'profit_margin_pct': 11.1},37.3,41.0,32.0,20.0,buy,0.3,0.15,-99.6,26.6,-28.5,0.03,0.01,5.85,81.2,7.23,True,-0.37,5.2,1.2,47.0,2026-04-28,False,False,6.0,NEUTRAL,6.34,14.1,7.01,,,,,,90.0,0.0,0.0,,56.8,0.0,15.0,17.8,2026-03-12 07:55:37,2026-03-12,CONFIRMED_UPTREND,TRADE,True,100,Passes Minervini Template (6/6 criteria),STRONG_ACCUMULATION,75,"Strong institutional buying (1.8x ratio, 62% up volume)",MEGA_FLOAT,1448.3,3.0,32.8,60.0,False,up,74.9,2.0,,0.0,True,2.0,2.0,10,41.0,78.0,Top 25%,55.0,3.0,0.0,5.0,10.0,0.0,0.0,5.0,0.0,False,3/3,55.68000000000001,0.0,0.0,0.0,0.0,3.0,1.0,0.04,-3.0,2.0,33,0,,🔵 DECENT,🟡 Good,,,,,,,
APG,0.0,50.0,25.91,,,APi Group Corporation,64.1,Industrials,Engineering & Construction,50.0,70.0,76.7,65.0,65.0,41.59,17944258560.0,80.0,82.7,False,up,,,0.0,23.2,False,0.0,1.8,2.7,False,46.89,-11.3,7.0,True,"{'roe_pct': 9.5, 'debt_to_equity': 0.9, 'current_ratio': 1.5, 'operating_margin_pct': 9.7}",{'profit_margin_pct': 3.8},52.0,54.0,50.0,11.0,strong_buy,25.0,36.98,-11.1,,,3.87,1.61,,,,True,-0.42,3.9,,49.0,2026-04-30,False,False,9.0,STRONG,2.76,31.2,1.5,,,,,,90.0,0.0,0.0,,49.2,0.0,15.0,19.2,2026-03-12 07:55:37,2026-03-12,CONFIRMED_UPTREND,TRADE,True,100,Passes Minervini Template (6/6 criteria),ACCUMULATION,60,"Moderate accumulation (1.2x ratio, 54% up volume)",MEGA_FLOAT,343.1,3.0,34.2,80.0,False,up,82.7,5.0,,0.0,False,0.0,0.0,9,41.0,80.5,Top 25%,60.2,3.0,0.0,3.0,7.0,0.0,0.0,5.0,5.0,False,3/3,54.64,0.0,0.0,3.0,0.0,3.0,0.0,3.12,3.0,10.0,47,0,,🔵 DECENT,🟡 Average,,,,,,,
FRST,0.0,50.0,25.63,,,Primis Financial Corp.,61.3,Financial Services,Banks - Regional,60.0,60.0,65.1,65.0,55.0,12.8,316100928.0,60.0,72.1,False,flat,,,0.0,5.7,True,1.0,0.8,1.6,False,14.55,-12.0,7.0,True,"{'roe_pct': 14.7, 'operating_margin_pct': 47.4}",{'profit_margin_pct': 29.1},16.0,16.0,16.0,1.0,none,25.0,,,24.9,94.5,,,3.13,16.1,3.43,False,,,,49.0,2026-04-30,False,False,5.0,NEUTRAL,,,0.14,,,,,,90.0,0.0,0.0,,55.4,0.0,15.0,18.4,2026-03-12 07:55:37,2026-03-12,CONFIRMED_UPTREND,TRADE,True,100,Passes Minervini Template (6/6 criteria),ACCUMULATION,60,"Moderate accumulation (1.1x ratio, 50% up volume)",LOW_FLOAT,21.8,0.0,33.4,60.0,False,flat,72.1,0.0,,0.0,True,1.0,2.0,5,41.0,90.2,Top 10%,62.7,5.0,0.0,3.0,7.0,0.0,0.0,5.0,0.0,False,3/3,54.519999999999996,0.0,0.0,0.0,5.0,0.0,0.0,3.12,3.0,0.0,,0,,🔵 DECENT,🟡 Average,,,,,,,
RSG,0.0,79.7,6.6,100.0,93.4,"Republic Services, Inc.",51.0,Industrials,Waste Management,55.0,50.0,38.7,55.0,60.0,223.79,69277229056.0,15.0,18.8,False,up,,,0.0,3.1,False,0.0,1.5,1.9,False,258.75,-13.5,2.0,False,"{'roe_pct': 18.3, 'debt_to_equity': 1.15, 'current_ratio': 0.64, 'operating_margin_pct': 19.5}",{'profit_margin_pct': 12.9},244.46,270.0,190.0,24.0,buy,9.2,101.53,-54.6,68.5,-69.4,2.56,5.73,1.12,35.2,1.24,True,-1.26,5.5,7.4,42.0,2026-04-23,False,False,,,3.82,24.7,3.76,,,,,,70.0,0.0,0.0,,18.200000000000003,0.0,23.9,15.3,2026-03-12 07:55:37,2026-03-12,CONFIRMED_UPTREND,TRADE,False,16,Price below 150/200 MA - weak trend,ACCUMULATION,60,"Moderate accumulation (1.2x ratio, 54% up volume)",MEGA_FLOAT,308.1,23.0,39.2,15.0,False,up,18.8,2.0,,0.0,False,0.0,0.0,32,41.0,24.4,Bottom 25%,14.2,-3.0,0.0,3.0,-5.0,0.0,0.0,5.0,0.0,False,2/3,54.385,0.0,0.0,0.0,0.0,3.0,3.0,1.15,0.0,0.0,44,0,,🔵 DECENT,🟡 Average,,,,,,,
LYFT,0.0,50.0,0.0,,,"Lyft, Inc.",49.2,Technology,Software - Application,60.0,50.0,15.0,65.0,60.0,13.31,5315394048.0,15.0,3.1,False,down,,,0.0,9.8,False,0.0,17.1,3.4,True,25.54,-47.9,2.0,False,"{'roe_pct': 140.8, 'debt_to_equity': 0.4, 'current_ratio': 0.65, 'operating_margin_pct': -11.2}",{'profit_margin_pct': 45.0},19.59,30.0,13.0,37.0,hold,47.2,126.77,852.4,204.3,1434.9,22.39,2.99,,,,True,-9.41,-1.6,1804.6,56.0,2026-05-07,False,False,4.0,NEUTRAL,-0.68,-5.6,0.0,,,,,,70.0,0.0,0.0,,0.0,0.0,15.0,14.8,2026-03-12 07:55:37,2026-03-12,CONFIRMED_UPTREND,TRADE,False,33,Price below 150/200 MA - weak trend,DISTRIBUTION,35,"Moderate distribution (0.8x ratio, 43% up volume)",MEGA_FLOAT,321.1,38.0,29.8,15.0,False,down,3.1,0.0,,0.0,False,0.0,0.0,41,41.0,2.4,Bottom 25%,3.0,-3.0,3.0,-5.0,-5.0,0.0,0.0,5.0,15.0,False,1/3,53.68000000000001,0.0,0.0,8.0,0.0,3.0,5.0,5.9,3.0,0.0,79,0,,🔵 DECENT,🟡 Average,,,,,,,
TCBI,0.0,50.0,13.129999999999999,,,"Texas Capital Bancshares, Inc.",56.3,Financial Services,Banks - Regional,60.0,60.0,44.0,60.0,55.0,90.92,4149914624.0,35.0,47.5,False,flat,,,0.0,16.8,False,0.0,6.9,4.2,False,108.92,-16.5,6.0,False,"{'roe_pct': 9.4, 'operating_margin_pct': 42.5}",{'profit_margin_pct': 27.5},105.43,115.0,88.0,14.0,hold,16.0,,,203.7,124.0,,,,,,True,-4.48,,19.6,35.0,2026-04-16,False,False,7.0,NEUTRAL,,,0.22,,,,,,100.0,0.0,0.0,,42.9,0.0,15.0,16.9,2026-03-12 07:55:37,2026-03-12,CONFIRMED_UPTREND,TRADE,True,100,Passes Minervini Template (6/6 criteria),ACCUMULATION,60,"Moderate accumulation (1.2x ratio, 52% up volume)",MEDIUM_FLOAT,41.1,0.0,31.9,35.0,False,flat,47.5,0.0,,0.0,False,0.0,0.0,5,41.0,90.2,Top 10%,62.7,5.0,1.0,0.0,5.0,0.0,0.0,5.0,5.0,False,3/3,53.519999999999996,0.0,0.0,0.0,0.0,3.0,5.0,2.0,1.0,5.0,,0,,🔵 DECENT,🟡 Average,,,,,,,
BY,0.0,50.0,22.53,,,"Byline Bancorp, Inc.",60.3,Financial Services,Banks - Regional,60.0,60.0,60.3,65.0,55.0,30.61,1402526592.0,60.0,63.0,False,up,,,0.0,10.1,False,0.0,5.7,2.7,False,33.89,-9.7,6.0,False,"{'roe_pct': 11.0, 'operating_margin_pct': 44.1}",{'profit_margin_pct': 31.7},35.6,38.0,33.0,5.0,none,16.3,,,37.57,22.7,,,1.37,13.8,1.4,True,-1.0,,6.5,42.0,2026-04-23,False,False,4.0,NEUTRAL,,,0.74,,,,,,90.0,0.0,0.0,,54.1,0.0,15.0,18.1,2026-03-12 07:55:37,2026-03-12,CONFIRMED_UPTREND,TRADE,True,100,Passes Minervini Template (6/6 criteria),ACCUMULATION,60,"Moderate accumulation (1.2x ratio, 52% up volume)",MEDIUM_FLOAT,32.6,0.0,33.1,60.0,False,up,63.0,2.0,,0.0,False,0.0,0.0,5,41.0,90.2,Top 10%,62.7,5.0,1.0,3.0,5.0,0.0,0.0,5.0,0.0,False,3/3,53.12,0.0,0.0,0.0,0.0,3.0,3.0,2.04,1.0,0.0,,0,,🔵 DECENT,🟡 Average,,,,,,,
PEBO,0.0,50.0,19.66,,,Peoples Bancorp Inc.,61.6,Financial Services,Banks - Regional,60.0,70.0,60.3,60.0,50.0,31.51,1131753856.0,60.0,51.1,False,up,,,0.0,10.3,True,1.0,3.3,3.6,False,34.33,-8.2,5.0,False,"{'roe_pct': 9.2, 'operating_margin_pct': 38.0}",{'profit_margin_pct': 25.6},34.83,37.0,33.0,6.0,none,10.5,,,50.83,61.3,,,5.2,54.5,5.11,True,-0.07,,8.5,40.0,2026-04-21,False,False,5.0,NEUTRAL,,,0.53,,,,,,100.0,0.0,0.0,,48.5,0.0,15.0,18.5,2026-03-12 07:55:37,2026-03-12,CONFIRMED_UPTREND,TRADE,True,83,Passes Minervini Template (5/6 criteria),ACCUMULATION,60,"Moderate accumulation (1.1x ratio, 53% up volume)",MEDIUM_FLOAT,34.0,0.0,33.5,60.0,False,up,51.1,2.0,,0.0,True,1.0,2.0,5,41.0,90.2,Top 10%,62.7,5.0,0.0,3.0,3.0,0.0,0.0,5.0,5.0,False,3/3,52.64,0.0,0.0,0.0,5.0,3.0,3.0,1.31,0.0,0.0,,0,,🔵 DECENT,🟡 Average,,,,,,,
NSC,0.0,50.0,21.66,,,Norfolk Southern Corporation,51.6,Industrials,Railroads,60.0,30.0,60.3,60.0,50.0,297.56,66823651328.0,60.0,65.8,False,up,,,0.0,-0.6,False,0.0,4.7,8.0,False,319.94,-7.0,6.0,False,"{'roe_pct': 19.2, 'debt_to_equity': 1.15, 'current_ratio': 0.85, 'operating_margin_pct': 31.2}",{'profit_margin_pct': 23.6},313.95,350.0,290.0,19.0,hold,5.5,95.17,-68.0,127.4,-57.2,2.17,6.47,1.81,42.3,2.02,True,-0.8,5.6,-4.6,42.0,2026-04-23,False,False,6.0,NEUTRAL,5.36,12.2,,,,,,,90.0,0.0,0.0,,42.5,0.0,15.0,15.5,2026-03-12 07:55:37,2026-03-12,CONFIRMED_UPTREND,TRADE,True,100,Passes Minervini Template (6/6 criteria),ACCUMULATION,60,"Moderate accumulation (1.2x ratio, 54% up volume)",MEGA_FLOAT,224.2,3.0,30.5,60.0,False,up,65.8,2.0,,0.0,False,0.0,0.0,,41.0,,Sin datos suficientes,65.8,0.0,0.0,3.0,5.0,0.0,0.0,5.0,0.0,False,3/3,52.64,0.0,0.0,0.0,3.0,3.0,0.0,0.69,-3.0,2.0,45,0,,🔵 DECENT,🟡 Average,,,,,,,
CMTV,0.0,50.0,36.35,,,Community Bancorp.,63.5,Financial Services,Banks - Regional,60.0,50.0,91.0,65.0,50.0,37.37,209444384.0,100.0,100.0,True,up,,,0.0,9.2,False,0.0,0.1,0.7,False,37.37,0.0,8.0,True,"{'roe_pct': 16.0, 'operating_margin_pct': 43.5}",{'profit_margin_pct': 35.8},,,,,none,,,,42.12,12.7,,,2.62,32.0,4.78,True,-0.33,,7.0,,,False,False,3.0,NEUTRAL,,,0.89,,,,,,100.0,0.0,0.0,,69.0,0.0,15.0,19.0,2026-03-12 07:55:37,2026-03-12,CONFIRMED_UPTREND,TRADE,True,100,Passes Minervini Template (6/6 criteria),STRONG_ACCUMULATION,100,"Strong institutional buying (4.6x ratio, 76% up volume)",MICRO_FLOAT,4.7,0.0,34.0,100.0,True,up,100.0,10.0,,0.0,False,0.0,0.0,5,41.0,90.2,Top 10%,62.7,5.0,0.0,5.0,10.0,0.0,0.0,5.0,0.0,False,3/3,52.19,0.0,0.0,0.0,3.0,3.0,3.0,,0.0,0.0,,0,,🔵 DECENT,🟡 Average,BUY,70.0,No significant concerns detected,,NEUTRAL,NONE,False
PKBK,0.0,50.0,31.06,,,"Parke Bancorp, Inc.",70.6,Financial Services,Banks - Regional,60.0,90.0,76.7,65.0,50.0,27.29,323310016.0,80.0,86.0,False,up,,,0.0,25.4,True,2.0,1.0,1.0,False,29.5,-7.5,8.0,True,"{'roe_pct': 12.1, 'operating_margin_pct': 68.9}",{'profit_margin_pct': 48.8},,,,,none,,,,94.8,247.4,,,2.64,22.8,3.41,True,-2.7,,26.4,35.0,2026-04-16,False,False,4.0,NEUTRAL,,,0.16,,,,,,90.0,0.0,0.0,,66.2,0.0,15.0,21.2,2026-03-12 07:55:37,2026-03-12,CONFIRMED_UPTREND,TRADE,True,100,Passes Minervini Template (6/6 criteria),STRONG_ACCUMULATION,75,"Strong institutional buying (1.6x ratio, 61% up volume)",MICRO_FLOAT,9.2,0.0,36.2,80.0,False,up,86.0,5.0,,0.0,True,2.0,2.0,5,41.0,90.2,Top 10%,62.7,5.0,0.0,3.0,10.0,0.0,0.0,5.0,0.0,False,3/3,52.053999999999995,0.0,0.0,0.0,3.0,3.0,5.0,,0.0,0.0,,0,,🔵 DECENT,🟡 Average,HOLD,50.0,Close to ATH (-7.5% from high) - wait for pullback,-7.5,NEUTRAL,NONE,False
OWL,0.0,50.0,0.0,,,Blue Owl Capital Inc.,56.2,Financial Services,Asset Management,50.0,80.0,15.0,75.0,70.0,9.02,14074785792.0,15.0,0.0,False,down,,,0.0,10.6,True,2.0,14.5,2.3,True,21.88,-58.8,0.0,False,"{'roe_pct': 5.2, 'debt_to_equity': 0.64, 'current_ratio': 1.79, 'operating_margin_pct': 32.4}",{'profit_margin_pct': 2.7},16.33,26.0,10.0,15.0,buy,81.1,86.24,856.1,3.0,-66.7,9.62,2.03,9.98,855.0,,True,-0.37,3.1,57.4,49.0,2026-04-30,False,False,5.0,NEUTRAL,3.78,75.8,0.14,,,,,,100.0,0.0,0.0,,0.0,0.0,15.0,16.9,2026-03-12 07:55:37,2026-03-12,CONFIRMED_UPTREND,TRADE,False,0,Price below 150/200 MA - weak trend,STRONG_DISTRIBUTION,5,"Strong selling pressure (0.4x ratio, 30% up volume)",MEGA_FLOAT,631.2,43.0,31.9,15.0,False,down,0.0,0.0,,0.0,True,2.0,2.0,28,41.0,34.1,Bajo 50%,20.4,0.0,3.0,-5.0,-5.0,0.0,0.0,5.0,5.0,False,1/3,51.480000000000004,0.0,0.0,8.0,-5.0,3.0,5.0,10.14,3.0,0.0,30,0,,🔵 DECENT,🟡 Average,,,,,,,
BFC,0.0,50.0,22.28,,,Bank First Corporation,57.8,Financial Services,Banks - Regional,60.0,50.0,60.3,65.0,55.0,134.27,1504049408.0,60.0,56.2,False,up,,,0.0,6.5,False,0.0,3.1,3.7,False,153.0,-12.2,6.0,False,"{'roe_pct': 11.1, 'operating_margin_pct': 53.9}",{'profit_margin_pct': 41.4},155.0,160.0,150.0,2.0,none,15.4,,,72.2,-46.2,,,1.38,24.9,1.31,True,-1.47,,3.4,33.0,2026-04-14,False,False,6.0,NEUTRAL,,,1.84,,,,,,90.0,0.0,0.0,,52.3,0.0,15.0,17.3,2026-03-12 07:55:37,2026-03-12,CONFIRMED_UPTREND,TRADE,True,100,Passes Minervini Template (6/6 criteria),ACCUMULATION,65,"Moderate accumulation (1.0x ratio, 50% up volume)",LOW_FLOAT,10.1,0.0,32.3,60.0,False,up,56.2,2.0,,0.0,False,0.0,0.0,5,41.0,90.2,Top 10%,62.7,5.0,0.0,3.0,5.0,0.0,0.0,5.0,0.0,False,3/3,51.12,0.0,0.0,0.0,0.0,3.0,1.0,1.92,0.0,2.0,,0,,🔵 DECENT,🟡 Average,,,,,,,
AMRZ,0.0,50.0,15.709999999999999,,,Amrize Ltd,67.1,Basic Materials,Building Materials,55.0,80.0,60.3,80.0,65.0,58.21,32871311360.0,60.0,61.3,False,up,,,0.0,36.4,False,0.0,,1.9,False,65.94,-11.7,,,"{'roe_pct': 10.2, 'debt_to_equity': 0.48, 'current_ratio': 1.64, 'operating_margin_pct': 17.3}",{'profit_margin_pct': 10.0},67.07,76.0,57.0,20.0,buy,15.2,43.18,-25.8,21.4,-63.2,4.81,2.86,,,,False,,5.2,3.6,46.0,2026-04-27,False,False,5.0,NEUTRAL,5.22,18.4,5.08,,,,,,80.0,0.0,0.0,,22.1,0.0,15.0,20.1,2026-03-12 07:55:37,2026-03-12,CONFIRMED_UPTREND,TRADE,False,0,Insufficient data,ACCUMULATION,60,"Moderate accumulation (1.2x ratio, 54% up volume)",MEGA_FLOAT,492.8,23.0,35.1,60.0,False,up,61.3,2.0,,0.0,False,0.0,0.0,24,41.0,43.9,Bajo 50%,30.6,0.0,0.0,3.0,0.0,0.0,0.0,5.0,0.0,False,2/3,49.839999999999996,0.0,0.0,3.0,0.0,0.0,1.0,1.9,0.0,0.0,37,0,,⚪ WEAK,🟡 Average,,,,,,,
SMBK,0.0,50.0,21.93,,,"SmartFinancial, Inc.",54.3,Financial Services,Banks - Regional,60.0,50.0,46.7,60.0,55.0,38.07,648306048.0,35.0,46.7,False,up,,,0.0,0.6,False,0.0,0.7,1.6,False,43.91,-13.3,6.0,False,"{'roe_pct': 9.6, 'operating_margin_pct': 38.8}",{'profit_margin_pct': 26.1},44.5,48.0,42.0,6.0,none,16.9,,,89.4,134.8,,,0.84,10.7,1.08,False,,,21.0,39.0,2026-04-20,False,False,7.0,NEUTRAL,,,0.22,,,,,,70.0,0.0,0.0,,46.3,0.0,15.0,16.3,2026-03-12 07:55:37,2026-03-12,CONFIRMED_UPTREND,TRADE,True,100,Passes Minervini Template (6/6 criteria),ACCUMULATION,60,"Moderate accumulation (1.2x ratio, 53% up volume)",LOW_FLOAT,15.0,0.0,31.3,35.0,False,up,46.7,2.0,,0.0,False,0.0,0.0,5,41.0,90.2,Top 10%,62.7,5.0,0.0,3.0,5.0,0.0,0.0,5.0,5.0,False,3/3,49.72,0.0,0.0,0.0,0.0,0.0,5.0,2.11,1.0,5.0,,0,,⚪ WEAK,🟡 Average,,,,,,,
CNK,0.0,50.0,0.0,,,Cinemark Holdings Inc Cinemark ,56.8,Communication Services,Entertainment,50.0,80.0,46.7,40.0,65.0,26.01,3055548416.0,35.0,25.6,False,up,,,0.0,43.6,False,0.0,15.1,4.5,True,34.01,-23.5,2.0,False,"{'roe_pct': 27.8, 'debt_to_equity': 7.23, 'current_ratio': 0.71, 'operating_margin_pct': 9.1}",{'profit_margin_pct': 4.4},31.82,37.0,22.0,11.0,buy,22.3,18.59,-28.5,10.4,-60.0,4.78,1.26,1.38,31.7,4.05,True,-2.46,1.9,-15.7,50.0,2026-05-01,False,False,5.0,NEUTRAL,5.65,14.9,,,,,,,90.0,0.0,0.0,,17.0,0.0,15.0,17.0,2026-03-12 07:55:37,2026-03-12,CONFIRMED_UPTREND,TRADE,False,16,Price below 150/200 MA - weak trend,ACCUMULATION,65,"Moderate accumulation (1.5x ratio, 59% up volume)",HIGH_FLOAT,101.0,20.0,32.0,35.0,False,up,25.6,2.0,,0.0,False,0.0,0.0,29,41.0,31.7,Bajo 50%,17.9,0.0,3.0,0.0,-5.0,0.0,0.0,5.0,0.0,False,2/3,49.72,0.0,0.0,3.0,0.0,3.0,-3.0,2.79,1.0,0.0,37,0,,⚪ WEAK,🟡 Average,,,,,,,
FCBC,0.0,50.0,19.78,,,"First Community Bankshares, Inc",62.8,Financial Services,Banks - Regional,60.0,70.0,66.6,60.0,50.0,39.42,722757312.0,60.0,50.8,False,up,,,0.0,0.2,True,2.0,1.5,3.0,False,42.15,-6.5,5.0,False,"{'roe_pct': 9.5, 'operating_margin_pct': 43.5}",{'profit_margin_pct': 29.1},40.0,40.0,40.0,1.0,none,1.5,,,26.5,-32.8,,,3.15,46.8,3.39,True,-0.26,,-2.1,40.0,2026-04-21,False,False,6.0,NEUTRAL,,,,,,,,,90.0,0.0,0.0,,28.799999999999997,0.0,15.0,18.8,2026-03-12 07:55:37,2026-03-12,CONFIRMED_UPTREND,TRADE,False,66,150 MA below 200 MA - not in Stage 2,ACCUMULATION,65,"Moderate accumulation (1.4x ratio, 57% up volume)",LOW_FLOAT,17.6,20.0,33.8,60.0,False,up,50.8,2.0,,0.0,True,2.0,2.0,5,41.0,90.2,Top 10%,62.7,5.0,0.0,3.0,3.0,0.0,0.0,5.0,5.0,False,2/3,49.120000000000005,0.0,0.0,0.0,5.0,3.0,0.0,0.19,-3.0,2.0,,0,,⚪ WEAK,🟡 Average,,,,,,,
ATLO,0.0,50.0,30.43,,,Ames National Corporation,64.3,Financial Services,Banks - Regional,60.0,60.0,86.3,60.0,50.0,26.68,237243024.0,95.0,91.0,False,up,,,0.0,12.4,False,0.0,2.9,6.0,False,28.35,-5.9,8.0,True,"{'roe_pct': 9.9, 'operating_margin_pct': 44.4}",{'profit_margin_pct': 28.9},,,,,none,,,,64.2,140.6,,,3.6,37.4,4.86,True,-0.4,,44.1,35.0,2026-04-16,False,False,6.0,NEUTRAL,,,0.14,,,,,,100.0,0.0,0.0,,57.3,0.0,15.0,19.3,2026-03-12 07:55:37,2026-03-12,CONFIRMED_UPTREND,TRADE,True,100,Passes Minervini Template (6/6 criteria),ACCUMULATION,60,"Moderate accumulation (1.2x ratio, 50% up volume)",MICRO_FLOAT,8.7,0.0,34.3,95.0,False,up,91.0,5.0,,0.0,False,0.0,0.0,5,41.0,90.2,Top 10%,62.7,5.0,0.0,3.0,10.0,0.0,0.0,5.0,5.0,False,3/3,49.062,0.0,0.0,0.0,5.0,3.0,5.0,,0.0,2.0,,0,,⚪ WEAK,🟡 Average,,,,,,,
