ticker,vcp_score,ml_score,momentum_score,trend_score,volume_score,company_name,fundamental_score,sector,industry,earnings_quality_score,growth_acceleration_score,relative_strength_score,financial_health_score,catalyst_timing_score,current_price,market_cap,rs_line_score,rs_line_percentile,rs_line_at_new_high,rs_line_trend,eps_growth_yoy,eps_accelerating,eps_accel_quarters,rev_growth_yoy,rev_accelerating,rev_accel_quarters,short_percent_float,short_ratio,short_squeeze_potential,fifty_two_week_high,proximity_to_52w_high,trend_template_score,trend_template_pass,health_details,earnings_details,target_price_analyst,target_price_analyst_high,target_price_analyst_low,analyst_count,analyst_recommendation,analyst_upside_pct,target_price_dcf,target_price_dcf_upside_pct,target_price_pe,target_price_pe_upside_pct,fcf_yield_pct,fcf_per_share,dividend_yield_pct,payout_ratio_pct,five_yr_avg_dividend_yield_pct,buyback_active,shares_change_pct,interest_coverage,analyst_revision_momentum,days_to_earnings,earnings_date,earnings_warning,earnings_catalyst,sentiment,put_call_ratio,flow_score,unusual_calls,unusual_puts,insiders_score,institutional_score,num_whales,top_whales,super_score_ultimate,vcp_contribution,ml_contribution,fundamental_contribution,score_timestamp,data_as_of_date,market_regime,market_recommendation,ma_filter_pass,ma_filter_score,ma_filter_reason,ad_signal,ad_score,ad_reason,float_category,shares_outstanding_millions,filter_penalty,super_score_before_filters,rs_line_score_fund,rs_line_at_new_high_fund,rs_line_trend_fund,rs_line_percentile_fund,rs_line_bonus,eps_accelerating_fund2,eps_accel_quarters_fund2,rev_accelerating_fund2,rev_accel_quarters_fund2,canslim_a_bonus,industry_group_rank,industry_group_total,industry_group_percentile,industry_group_label,industry_group_rs,industry_bonus,short_bonus,proximity_bonus,trend_bonus,options_bonus,institutional_bonus,insider_bonus,profitability_penalty,negative_roe,filters_passed,value_score,sector_bonus,mr_bonus,fcf_bonus,dividend_bonus,buyback_bonus,revision_bonus,risk_reward_ratio,rr_bonus,tier,quality,validation_status,validation_score,validation_reason,price_vs_ath,recent_news_sentiment,analyst_consensus,valuation_concern
MWA,0.0,50.0,24.98,,,MUELLER WATER PRODUCTS,54.8,Industrials,Specialty Industrial Machinery,55.0,30.0,63.9,80.0,60.0,28.92,4522663424.0,60.0,52.7,False,up,,,0.0,-12.7,False,0.0,3.9,3.2,False,31.0,-6.7,7.0,True,"{'roe_pct': 21.6, 'debt_to_equity': 0.44, 'current_ratio': 4.02, 'operating_margin_pct': 18.9}",{'profit_margin_pct': 13.8},30.33,35.0,25.0,6.0,buy,4.9,31.27,8.1,28.83,-0.3,3.33,0.96,0.95,21.3,1.5,True,-0.45,14.9,15.9,59.0,2026-05-04,False,False,,,,,,90.0,0.0,0.0,,48.4,0.0,15.0,16.4,2026-03-06 07:47:17,2026-03-06,CONFIRMED_UPTREND,TRADE,True,100,Passes Minervini Template (6/6 criteria),ACCUMULATION,60,"Moderate accumulation (1.1x ratio, 50% up volume)",HIGH_FLOAT,154.1,0.0,31.4,60.0,False,up,52.7,2.0,,0.0,False,0.0,0.0,14,45.0,71.1,Medio,44.4,0.0,0.0,3.0,7.0,0.0,0.0,5.0,0.0,False,3/3,56.92,0.0,0.0,3.0,0.0,3.0,5.0,0.61,-3.0,🔵 DECENT,🟡 Good,,,,,,,
NIC,0.0,50.0,30.86,,,Nicolet Bankshares Inc.,68.6,Financial Services,Banks - Regional,60.0,80.0,71.9,65.0,65.0,150.39,3212755200.0,80.0,80.7,False,up,,,0.0,12.8,True,2.0,6.7,4.8,False,163.11,-7.8,8.0,True,"{'roe_pct': 12.4, 'operating_margin_pct': 52.8}",{'profit_margin_pct': 38.9},175.0,190.0,157.0,5.0,buy,16.4,,,196.58,30.7,,,0.85,12.7,,True,-3.05,,14.1,39.0,2026-04-14,False,False,,,,,,80.0,0.0,0.0,,66.6,0.0,15.0,20.6,2026-03-06 07:47:17,2026-03-06,CONFIRMED_UPTREND,TRADE,True,100,Passes Minervini Template (6/6 criteria),ACCUMULATION,65,"Moderate accumulation (1.4x ratio, 57% up volume)",LOW_FLOAT,19.5,0.0,35.6,80.0,False,up,80.7,5.0,,0.0,True,2.0,2.0,1,45.0,100.0,Top 10%,64.9,5.0,1.0,3.0,10.0,0.0,0.0,5.0,0.0,False,3/3,56.44,0.0,0.0,0.0,0.0,3.0,3.0,2.05,1.0,🔵 DECENT,🟡 Good,HOLD,65.0,Close to ATH (-7.8% from high) - wait for pullback | Strong upside (+16.4%) - analyst support,-7.8,NEUTRAL,BUY,False
BFST,0.0,50.0,22.78,,,"Business First Bancshares, Inc.",62.8,Financial Services,Banks - Regional,60.0,70.0,60.3,65.0,55.0,27.0,885939008.0,60.0,55.4,False,flat,,,0.0,4.4,True,2.0,1.0,1.7,False,30.32,-10.9,6.0,False,"{'roe_pct': 10.4, 'operating_margin_pct': 36.2}",{'profit_margin_pct': 28.1},32.88,35.0,31.0,4.0,none,21.8,,,83.7,210.0,,,2.15,20.4,2.2,False,,,18.8,48.0,2026-04-23,False,False,,,,,,90.0,0.0,0.0,,48.8,0.0,15.0,18.8,2026-03-06 07:47:17,2026-03-06,CONFIRMED_UPTREND,TRADE,True,100,Passes Minervini Template (6/6 criteria),NEUTRAL,40,"No clear pattern (1.0x ratio, 48% up volume)",MEDIUM_FLOAT,30.9,5.0,33.8,60.0,False,flat,55.4,0.0,,0.0,True,2.0,2.0,1,45.0,100.0,Top 10%,64.9,5.0,0.0,3.0,5.0,0.0,0.0,5.0,0.0,False,2/3,56.120000000000005,0.0,0.0,0.0,3.0,0.0,5.0,2.72,1.0,🔵 DECENT,🟡 Good,,,,,,,
FCCO,0.0,50.0,22.4,,,First Community Corporation,59.0,Financial Services,Banks - Regional,60.0,60.0,54.0,65.0,55.0,28.58,267058864.0,60.0,55.6,False,down,,,0.0,16.9,False,0.0,0.9,1.0,False,31.5,-9.3,6.0,False,"{'roe_pct': 13.1, 'operating_margin_pct': 35.4}",{'profit_margin_pct': 24.6},35.33,36.0,34.0,3.0,none,23.6,,,32.11,12.4,,,2.24,25.1,2.61,True,-0.17,,6.5,47.0,2026-04-22,False,False,,,,,,90.0,0.0,0.0,,50.7,0.0,15.0,17.7,2026-03-06 07:47:17,2026-03-06,CONFIRMED_UPTREND,TRADE,True,100,Passes Minervini Template (6/6 criteria),STRONG_ACCUMULATION,75,"Strong institutional buying (1.6x ratio, 61% up volume)",MICRO_FLOAT,6.4,0.0,32.7,60.0,False,down,55.6,0.0,,0.0,False,0.0,0.0,1,45.0,100.0,Top 10%,64.9,5.0,0.0,3.0,5.0,0.0,0.0,5.0,0.0,False,3/3,55.599999999999994,0.0,0.0,0.0,3.0,3.0,3.0,2.95,1.0,🔵 DECENT,🟡 Good,,,,,,,
SPGI,0.0,50.0,0.0,,,S&P Global Inc.,53.1,Financial Services,Financial Data & Stock Exchanges,60.0,50.0,32.0,65.0,65.0,451.11,136596103168.0,35.0,28.3,False,down,,,0.0,3.7,False,0.0,1.6,1.5,False,579.05,-22.1,1.0,False,"{'roe_pct': 13.1, 'debt_to_equity': 0.38, 'current_ratio': 0.82, 'operating_margin_pct': 38.3}",{'profit_margin_pct': 29.2},537.9,625.0,480.0,21.0,strong_buy,19.2,692.29,53.5,439.8,-2.5,3.57,16.32,0.86,26.2,0.81,True,-3.66,22.6,32.0,53.0,2026-04-28,False,False,,,,,,90.0,0.0,0.0,,7.899999999999999,0.0,15.0,15.9,2026-03-06 07:47:17,2026-03-06,CONFIRMED_UPTREND,TRADE,False,16,Price below 150/200 MA - weak trend,ACCUMULATION,60,"Moderate accumulation (1.2x ratio, 54% up volume)",MEGA_FLOAT,298.1,23.0,30.9,35.0,False,down,28.3,0.0,,0.0,False,0.0,0.0,,45.0,,Sin datos suficientes,28.3,0.0,0.0,0.0,-5.0,0.0,0.0,5.0,0.0,False,2/3,55.24,0.0,0.0,3.0,0.0,3.0,5.0,2.4,1.0,🔵 DECENT,🟡 Good,,,,,,,
FIGR,0.0,50.0,0.0,,,"Figure Technology Solutions, In",62.7,Financial Services,Capital Markets,60.0,80.0,36.0,70.0,70.0,31.5,6798000640.0,15.0,13.4,False,down,,,0.0,56.5,False,0.0,7.5,2.9,False,78.0,-59.6,,,"{'roe_pct': 17.4, 'debt_to_equity': 0.69, 'operating_margin_pct': 13.1}",{'profit_margin_pct': 31.0},55.12,75.0,34.0,8.0,buy,75.0,,,4.4,-86.0,,,,,,False,,3.0,,70.0,2026-05-15,False,False,,,,,,70.0,0.0,0.0,,6.799999999999997,0.0,15.0,18.8,2026-03-06 07:47:17,2026-03-06,CONFIRMED_UPTREND,TRADE,False,0,Insufficient data,NEUTRAL,40,"No clear pattern (0.7x ratio, 41% up volume)",HIGH_FLOAT,136.1,25.0,33.8,15.0,False,down,13.4,0.0,,0.0,False,0.0,0.0,35,45.0,24.4,Bottom 25%,19.6,-3.0,1.0,-5.0,0.0,0.0,0.0,5.0,0.0,False,1/3,55.08,0.0,0.0,0.0,0.0,0.0,0.0,9.38,3.0,🔵 DECENT,🟡 Good,,,,,,,
STRW,0.0,50.0,22.98,,,"Strawberry Fields REIT, Inc.",64.8,Real Estate,REIT - Healthcare Facilities,50.0,90.0,57.6,65.0,60.0,12.99,724012992.0,60.0,54.9,False,flat,,,0.0,30.3,True,1.0,0.5,2.2,False,14.0,-7.2,6.0,False,"{'roe_pct': 49.7, 'debt_to_equity': 15.66, 'current_ratio': 5.47, 'operating_margin_pct': 52.4}",{'profit_margin_pct': 4.9},14.79,16.0,13.75,6.0,strong_buy,13.9,,,6.0,-53.8,,,4.77,100.0,,True,-0.31,1.7,-10.1,62.0,2026-05-07,False,False,,,,,,90.0,0.0,0.0,,49.4,0.0,15.0,19.4,2026-03-06 07:47:17,2026-03-06,CONFIRMED_UPTREND,TRADE,True,100,Passes Minervini Template (6/6 criteria),NEUTRAL,40,"No clear pattern (0.9x ratio, 46% up volume)",MICRO_FLOAT,8.0,5.0,34.4,60.0,False,flat,54.9,0.0,,0.0,True,1.0,2.0,2,45.0,97.8,Top 10%,63.8,5.0,0.0,3.0,5.0,0.0,0.0,5.0,0.0,False,2/3,54.92,8.0,0.0,0.0,-2.0,3.0,-3.0,1.74,0.0,🔵 DECENT,🟡 Average,,,,,,,
CMPR,0.0,50.0,25.86,,,Cimpress PLC,63.6,Industrials,Specialty Business Services,50.0,90.0,70.4,40.0,60.0,72.19,1781056128.0,80.0,76.5,False,flat,,,0.0,32.0,True,1.0,14.2,14.8,True,82.43,-12.4,7.0,True,"{'current_ratio': 0.68, 'operating_margin_pct': 8.6}",{'profit_margin_pct': 0.7},97.5,100.0,95.0,2.0,none,35.1,111.84,54.9,9.8,-86.4,10.36,7.6,,,,True,-2.97,2.0,-8.7,54.0,2026-04-29,False,False,,,,,,70.0,0.0,0.0,,52.1,0.0,15.0,19.1,2026-03-06 07:47:17,2026-03-06,CONFIRMED_UPTREND,TRADE,True,100,Passes Minervini Template (6/6 criteria),NEUTRAL,40,"No clear pattern (0.9x ratio, 47% up volume)",LOW_FLOAT,13.7,5.0,34.1,80.0,False,flat,76.5,3.0,,0.0,True,1.0,2.0,17,45.0,64.4,Medio,42.3,0.0,3.0,3.0,7.0,0.0,0.0,5.0,0.0,False,2/3,54.44,0.0,0.0,8.0,0.0,3.0,0.0,4.39,3.0,🔵 DECENT,🟡 Average,,,,,,,
CNK,0.0,50.0,5.83,,,Cinemark Holdings Inc Cinemark ,58.3,Communication Services,Entertainment,50.0,80.0,56.6,40.0,60.0,28.25,3318694400.0,35.0,37.5,False,up,,,0.0,43.6,False,0.0,13.0,4.3,True,34.01,-16.9,4.0,False,"{'roe_pct': 27.8, 'debt_to_equity': 7.23, 'current_ratio': 0.71, 'operating_margin_pct': 9.1}",{'profit_margin_pct': 4.4},31.82,37.0,22.0,11.0,buy,12.6,18.59,-34.2,10.4,-63.2,4.4,1.26,1.27,31.7,4.05,True,-2.26,1.9,-15.7,56.0,2026-05-01,False,False,,,,,,90.0,0.0,0.0,,22.5,0.0,15.0,17.5,2026-03-06 07:47:17,2026-03-06,CONFIRMED_UPTREND,TRADE,False,50,150 MA below 200 MA - not in Stage 2,STRONG_ACCUMULATION,75,"Strong institutional buying (1.8x ratio, 63% up volume)",HIGH_FLOAT,96.6,20.0,32.5,35.0,False,up,37.5,2.0,,0.0,False,0.0,0.0,26,45.0,44.4,Bajo 50%,29.5,0.0,3.0,0.0,0.0,0.0,0.0,5.0,0.0,False,2/3,54.32,5.0,0.0,3.0,0.0,3.0,-3.0,1.58,0.0,🔵 DECENT,🟡 Average,,,,,,,
LYFT,0.0,50.0,0.0,,,"Lyft, Inc.",49.2,Technology,Software - Application,60.0,50.0,15.0,65.0,60.0,13.18,5263478272.0,15.0,1.1,False,down,,,0.0,9.8,False,0.0,17.1,3.6,True,25.54,-48.4,3.0,False,"{'roe_pct': 140.8, 'debt_to_equity': 0.4, 'current_ratio': 0.65, 'operating_margin_pct': -11.2}",{'profit_margin_pct': 45.0},19.73,31.0,13.0,37.0,hold,49.7,126.77,861.8,204.3,1450.1,22.61,2.99,,,,True,-9.5,-1.6,1804.6,62.0,2026-05-07,False,False,,,,,,70.0,0.0,0.0,,0.0,0.0,15.0,14.8,2026-03-06 07:47:17,2026-03-06,CONFIRMED_UPTREND,TRADE,False,50,Price below 150/200 MA - weak trend,DISTRIBUTION,35,"Moderate distribution (0.7x ratio, 41% up volume)",MEGA_FLOAT,321.1,38.0,29.8,15.0,False,down,1.1,0.0,,0.0,False,0.0,0.0,44,45.0,4.4,Bottom 25%,5.0,-3.0,3.0,-5.0,0.0,0.0,0.0,5.0,15.0,False,1/3,53.68000000000001,0.0,0.0,8.0,0.0,3.0,5.0,6.21,3.0,🔵 DECENT,🟡 Average,,,,,,,
UBSI,0.0,50.0,22.41,,,"United Bankshares, Inc.",59.1,Financial Services,Banks - Regional,60.0,60.0,60.3,60.0,50.0,40.8,5688314880.0,60.0,57.6,False,up,,,0.0,10.0,False,0.0,3.5,4.5,False,45.93,-11.2,6.0,False,"{'roe_pct': 8.9, 'operating_margin_pct': 56.4}",{'profit_margin_pct': 38.6},45.8,47.0,43.0,5.0,none,12.3,,,98.1,140.4,,,3.68,45.6,4.02,True,-2.23,,16.0,48.0,2026-04-23,False,False,,,,,,90.0,0.0,0.0,,47.7,0.0,15.0,17.7,2026-03-06 07:47:17,2026-03-06,CONFIRMED_UPTREND,TRADE,True,100,Passes Minervini Template (6/6 criteria),ACCUMULATION,60,"Moderate accumulation (1.1x ratio, 52% up volume)",HIGH_FLOAT,135.7,0.0,32.7,60.0,False,up,57.6,2.0,,0.0,False,0.0,0.0,1,45.0,100.0,Top 10%,64.9,5.0,0.0,3.0,5.0,0.0,0.0,5.0,5.0,False,3/3,53.64,0.0,0.0,0.0,5.0,3.0,5.0,1.54,0.0,🔵 DECENT,🟡 Average,,,,,,,
FRST,0.0,50.0,25.86,,,Primis Financial Corp.,63.6,Financial Services,Banks - Regional,60.0,60.0,76.7,65.0,55.0,13.14,324497344.0,80.0,77.7,False,flat,,,0.0,5.7,True,1.0,1.0,2.0,False,14.55,-9.7,7.0,True,"{'roe_pct': 14.7, 'operating_margin_pct': 47.4}",{'profit_margin_pct': 29.1},16.0,16.0,16.0,1.0,none,21.8,,,24.9,89.5,,,3.04,16.1,3.43,False,,,,55.0,2026-04-30,False,False,,,,,,90.0,0.0,0.0,,59.1,0.0,15.0,19.1,2026-03-06 07:47:17,2026-03-06,CONFIRMED_UPTREND,TRADE,True,100,Passes Minervini Template (6/6 criteria),ACCUMULATION,60,"Moderate accumulation (1.2x ratio, 51% up volume)",LOW_FLOAT,21.9,0.0,34.1,80.0,False,flat,77.7,3.0,,0.0,True,1.0,2.0,1,45.0,100.0,Top 10%,64.9,5.0,0.0,3.0,7.0,0.0,0.0,5.0,0.0,False,3/3,53.44,0.0,0.0,0.0,5.0,0.0,0.0,2.72,1.0,🔵 DECENT,🟡 Average,HOLD,60.0,Close to ATH (-9.7% from high) - wait for pullback | Strong upside (+21.8%) - analyst support,-9.7,NEUTRAL,NONE,False
FUNC,0.0,50.0,19.45,,,First,59.5,Financial Services,Banks - Regional,60.0,70.0,44.0,65.0,55.0,36.0,233981136.0,35.0,45.3,False,down,,,0.0,9.3,True,2.0,0.8,3.2,False,41.95,-14.2,5.0,False,"{'roe_pct': 12.8, 'operating_margin_pct': 43.4}",{'profit_margin_pct': 28.5},44.0,44.0,44.0,1.0,none,22.2,,,37.7,4.7,,,2.89,24.4,3.19,True,-0.0,,-3.5,45.0,2026-04-20,False,False,,,,,,100.0,0.0,0.0,,25.799999999999997,0.0,15.0,17.8,2026-03-06 07:47:17,2026-03-06,CONFIRMED_UPTREND,TRADE,False,83,Price below 150/200 MA - weak trend,NEUTRAL,40,"No clear pattern (0.9x ratio, 46% up volume)",MICRO_FLOAT,6.0,25.0,32.8,35.0,False,down,45.3,0.0,,0.0,True,2.0,2.0,1,45.0,100.0,Top 10%,64.9,5.0,0.0,3.0,3.0,0.0,0.0,5.0,0.0,False,1/3,52.8,0.0,0.0,0.0,3.0,3.0,0.0,2.78,1.0,🔵 DECENT,🟡 Average,,,,,,,
IT,63.47619047619048,50.0,14.118095238095243,,,"Gartner, Inc.",48.8,Technology,Information Technology Services,55.0,70.0,15.0,45.0,50.0,170.98,12323749888.0,15.0,6.0,False,down,,,0.0,14.2,True,1.0,11.2,3.5,True,485.33,-64.8,0.0,False,"{'roe_pct': 86.9, 'debt_to_equity': 10.47, 'current_ratio': 1.0, 'operating_margin_pct': 19.0}",{'profit_margin_pct': 11.2},190.46,255.0,150.0,13.0,none,11.4,192.74,12.7,96.4,-43.6,7.49,13.1,,,,True,-16.16,8.7,-17.1,60.0,2026-05-05,False,False,,,,,,70.0,0.0,0.0,,27.0,25.4,15.0,14.6,2026-03-06 07:47:17,2026-03-06,CONFIRMED_UPTREND,TRADE,False,0,Price below 150/200 MA - weak trend,NEUTRAL,40,"No clear pattern (0.9x ratio, 48% up volume)",HIGH_FLOAT,68.0,25.0,55.0,15.0,False,down,6.0,0.0,,0.0,True,1.0,2.0,42,45.0,8.9,Bottom 25%,8.5,-3.0,3.0,-5.0,-5.0,0.0,0.0,5.0,0.0,False,1/3,52.519999999999996,0.0,0.0,6.0,0.0,3.0,-3.0,1.42,0.0,🔵 DECENT,🟡 Average,,,,,,,
DFDV,0.0,50.0,0.0,,,DeFi Development Corp.,60.5,Financial Services,Asset Management,60.0,80.0,15.0,90.0,60.0,4.03,120467992.0,15.0,6.8,False,down,,,0.0,635.4,False,0.0,29.3,4.4,True,53.88,-92.5,1.0,False,"{'roe_pct': 56.7, 'debt_to_equity': 0.54, 'current_ratio': 2.04, 'operating_margin_pct': 1601.0}",{'profit_margin_pct': 932.6},14.0,18.0,10.0,2.0,none,247.4,,,35.8,788.3,-19.55,-0.79,,,,False,,25.0,,24.0,2026-03-30,False,False,,,,,,100.0,0.0,0.0,,5.0,0.0,15.0,18.2,2026-03-06 07:47:17,2026-03-06,CONFIRMED_UPTREND,TRADE,False,16,Price below 150/200 MA - weak trend,NEUTRAL,40,"No clear pattern (0.9x ratio, 45% up volume)",LOW_FLOAT,23.0,25.0,33.2,15.0,False,down,6.8,0.0,,0.0,False,0.0,0.0,31,45.0,33.3,Bajo 50%,25.2,0.0,0.0,-5.0,-5.0,0.0,0.0,5.0,0.0,False,1/3,52.2,0.0,0.0,-5.0,0.0,0.0,0.0,30.92,3.0,🔵 DECENT,🟡 Average,,,,,,,
SHBI,0.0,50.0,22.28,,,"Shore Bancshares, Inc.",57.8,Financial Services,Banks - Regional,60.0,50.0,60.3,65.0,55.0,18.07,604021440.0,60.0,63.4,False,flat,,,0.0,6.6,False,0.0,1.7,2.0,False,20.68,-12.6,6.0,False,"{'roe_pct': 10.5, 'operating_margin_pct': 41.6}",{'profit_margin_pct': 27.5},21.12,22.0,20.0,4.0,none,16.9,,,31.86,76.3,,,2.66,27.0,3.15,False,,,8.9,55.0,2026-04-30,False,False,,,,,,80.0,0.0,0.0,,50.3,0.0,15.0,17.3,2026-03-06 07:47:17,2026-03-06,CONFIRMED_UPTREND,TRADE,True,100,Passes Minervini Template (6/6 criteria),ACCUMULATION,65,"Moderate accumulation (1.4x ratio, 58% up volume)",MEDIUM_FLOAT,30.4,0.0,32.3,60.0,False,flat,63.4,0.0,,0.0,False,0.0,0.0,1,45.0,100.0,Top 10%,64.9,5.0,0.0,3.0,5.0,0.0,0.0,5.0,0.0,False,3/3,52.12,0.0,0.0,0.0,3.0,0.0,3.0,2.11,1.0,🔵 DECENT,🟡 Average,,,,,,,
PKBK,0.0,50.0,31.06,,,"Parke Bancorp, Inc.",70.6,Financial Services,Banks - Regional,60.0,90.0,76.7,65.0,50.0,27.51,325916384.0,80.0,86.2,False,up,,,0.0,25.4,True,2.0,1.0,1.1,False,29.5,-6.7,8.0,True,"{'roe_pct': 12.1, 'operating_margin_pct': 68.9}",{'profit_margin_pct': 48.8},,,,,none,,,,94.8,244.6,,,2.62,22.8,3.41,True,-2.68,,26.4,41.0,2026-04-16,False,False,,,,,,90.0,0.0,0.0,,66.2,0.0,15.0,21.2,2026-03-06 07:47:17,2026-03-06,CONFIRMED_UPTREND,TRADE,True,100,Passes Minervini Template (6/6 criteria),STRONG_ACCUMULATION,75,"Strong institutional buying (1.8x ratio, 63% up volume)",MICRO_FLOAT,9.2,0.0,36.2,80.0,False,up,86.2,5.0,,0.0,True,2.0,2.0,1,45.0,100.0,Top 10%,64.9,5.0,0.0,3.0,10.0,0.0,0.0,5.0,0.0,False,3/3,52.053999999999995,0.0,0.0,0.0,3.0,3.0,5.0,,0.0,🔵 DECENT,🟡 Average,HOLD,50.0,Close to ATH (-6.7% from high) - wait for pullback,-6.7,NEUTRAL,NONE,False
BY,0.0,50.0,29.98,,,"Byline Bancorp, Inc.",59.8,Financial Services,Banks - Regional,60.0,60.0,60.3,65.0,50.0,31.36,1436891008.0,60.0,70.0,False,up,,,0.0,10.1,False,0.0,5.6,2.3,False,33.89,-7.5,8.0,True,"{'roe_pct': 11.0, 'operating_margin_pct': 44.1}",{'profit_margin_pct': 31.7},35.6,38.0,33.0,5.0,none,13.5,,,37.57,19.8,,,1.34,13.8,1.4,True,-0.97,,6.5,48.0,2026-04-23,False,False,,,,,,90.0,0.0,0.0,,58.9,0.0,15.0,17.9,2026-03-06 07:47:17,2026-03-06,CONFIRMED_UPTREND,TRADE,True,100,Passes Minervini Template (6/6 criteria),ACCUMULATION,60,"Moderate accumulation (1.1x ratio, 50% up volume)",MEDIUM_FLOAT,32.6,0.0,32.9,60.0,False,up,70.0,2.0,,0.0,False,0.0,0.0,1,45.0,100.0,Top 10%,64.9,5.0,1.0,3.0,10.0,0.0,0.0,5.0,0.0,False,3/3,51.92,0.0,0.0,0.0,0.0,3.0,3.0,1.69,0.0,🔵 DECENT,🟡 Average,,,,,,,
BDL,0.0,50.0,24.98,,,"Flanigan's Enterprises, Inc.",54.8,Consumer Cyclical,Restaurants,50.0,40.0,63.9,80.0,50.0,33.5,62264708.0,60.0,55.5,False,up,,,0.0,-2.0,True,1.0,0.4,4.2,False,35.98,-6.9,7.0,True,"{'roe_pct': 31.6, 'debt_to_equity': 0.58, 'current_ratio': 1.97, 'operating_margin_pct': 2.9}",{'profit_margin_pct': 8.6},,,,,none,,43990.62,131215.3,93.3,178.5,3096.46,1037.31,1.64,17.7,4.0,False,,10.9,681.9,,,False,False,,,,,,70.0,0.0,0.0,,50.4,0.0,15.0,16.4,2026-03-06 07:47:17,2026-03-06,CONFIRMED_UPTREND,TRADE,True,100,Passes Minervini Template (6/6 criteria),STRONG_ACCUMULATION,75,"Strong institutional buying (1.6x ratio, 60% up volume)",MICRO_FLOAT,0.6,0.0,31.4,60.0,False,up,55.5,2.0,,0.0,True,1.0,2.0,27,45.0,42.2,Bajo 50%,28.5,0.0,0.0,3.0,7.0,0.0,0.0,5.0,0.0,False,3/3,51.782000000000004,0.0,0.0,8.0,3.0,0.0,5.0,,0.0,🔵 DECENT,🟡 Average,,,,,,,
MPB,0.0,50.0,22.91,,,Mid Penn Bancorp,64.1,Financial Services,Banks - Regional,60.0,80.0,60.3,60.0,50.0,32.11,743969728.0,60.0,63.6,False,flat,,,0.0,30.1,False,0.0,4.2,7.1,False,35.22,-8.8,6.0,False,"{'roe_pct': 7.3, 'operating_margin_pct': 46.9}",{'profit_margin_pct': 24.0},36.5,37.0,36.0,2.0,none,13.7,,,37.95,18.2,,,2.62,32.4,2.99,True,-0.27,,7.5,47.0,2026-04-22,False,False,,,,,,100.0,0.0,0.0,,42.2,0.0,15.0,19.2,2026-03-06 07:47:17,2026-03-06,CONFIRMED_UPTREND,TRADE,True,100,Passes Minervini Template (6/6 criteria),NEUTRAL,40,"No clear pattern (0.9x ratio, 48% up volume)",LOW_FLOAT,20.0,5.0,34.2,60.0,False,flat,63.6,0.0,,0.0,False,0.0,0.0,1,45.0,100.0,Top 10%,64.9,5.0,0.0,3.0,5.0,0.0,0.0,5.0,5.0,False,2/3,51.64,0.0,0.0,0.0,3.0,3.0,3.0,1.71,0.0,🔵 DECENT,🟡 Average,,,,,,,
NSC,0.0,50.0,35.32,,,Norfolk Southern Corporation,53.2,Industrials,Railroads,60.0,30.0,68.3,60.0,50.0,310.92,69823938560.0,80.0,87.1,False,up,,,0.0,-0.6,False,0.0,4.6,8.6,False,319.94,-2.8,8.0,True,"{'roe_pct': 19.2, 'debt_to_equity': 1.15, 'current_ratio': 0.85, 'operating_margin_pct': 31.2}",{'profit_margin_pct': 23.6},312.79,350.0,288.0,19.0,hold,0.6,95.17,-69.4,127.5,-59.0,2.08,6.47,1.74,42.3,2.02,True,-0.76,5.6,-4.6,48.0,2026-04-23,False,False,,,,,,90.0,0.0,0.0,,53.0,0.0,15.0,16.0,2026-03-06 07:47:17,2026-03-06,CONFIRMED_UPTREND,TRADE,True,100,Passes Minervini Template (6/6 criteria),STRONG_ACCUMULATION,85,"Strong institutional buying (1.7x ratio, 61% up volume)",MEGA_FLOAT,224.2,3.0,31.0,80.0,False,up,87.1,5.0,,0.0,False,0.0,0.0,,45.0,,Sin datos suficientes,87.1,0.0,0.0,5.0,10.0,0.0,0.0,5.0,0.0,False,3/3,51.28,0.0,0.0,0.0,3.0,3.0,0.0,0.08,-3.0,🔵 DECENT,🟡 Average,,,,,,,
HHH,0.0,50.0,6.32,,,Howard Hughes Holdings Inc.,63.2,Real Estate,Real Estate - Development,50.0,100.0,36.0,60.0,70.0,70.77,4220463872.0,15.0,0.0,False,down,,,0.0,213.3,True,2.0,6.2,5.7,False,91.07,-22.3,3.0,False,"{'roe_pct': 3.7, 'debt_to_equity': 1.33, 'current_ratio': 1.9, 'operating_margin_pct': 7.4}",{'profit_margin_pct': 8.4},94.67,100.0,89.0,3.0,buy,33.8,117.14,65.5,22.1,-68.8,11.25,7.96,,,,False,,2.0,-67.8,61.0,2026-05-06,False,False,,,,,,90.0,0.0,0.0,,3.0,0.0,15.0,19.0,2026-03-06 07:47:17,2026-03-06,CONFIRMED_UPTREND,TRADE,False,50,Price below 150/200 MA - weak trend,DISTRIBUTION,25,"Moderate distribution (0.7x ratio, 39% up volume)",MEDIUM_FLOAT,30.5,35.0,34.0,15.0,False,down,0.0,0.0,,0.0,True,2.0,2.0,,45.0,,Sin datos suficientes,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,5.0,False,1/3,51.28,8.0,0.0,8.0,0.0,0.0,-3.0,4.22,3.0,🔵 DECENT,🟡 Average,,,,,,,
