ticker,company_name,fundamental_score,tier,quality,earnings_quality_score,growth_acceleration_score,relative_strength_score,financial_health_score,catalyst_timing_score,rs_line_score,rs_line_percentile,rs_line_at_new_high,rs_line_trend,eps_growth_yoy,eps_accelerating,eps_accel_quarters,rev_growth_yoy,rev_accelerating,rev_accel_quarters,earnings_details,growth_details,rs_details,health_details,catalyst_details,current_price,market_cap,sector,industry,short_percent_float,short_ratio,short_squeeze_potential,fifty_two_week_high,proximity_to_52w_high,trend_template_score,trend_template_pass,target_price_analyst,target_price_analyst_high,target_price_analyst_low,analyst_count,analyst_recommendation,analyst_upside_pct,target_price_dcf,target_price_dcf_upside_pct,target_price_pe,target_price_pe_upside_pct,fcf_yield_pct,fcf_per_share,dividend_yield_pct,payout_ratio_pct,dividend_rate,five_yr_avg_dividend_yield_pct,buyback_active,shares_change_pct,interest_coverage,analyst_revision_momentum,days_to_earnings,earnings_date,earnings_warning,earnings_catalyst,analyzed_at
MLP,"Maui Land & Pineapple Company, ",59.2,⭐ AVERAGE,🟡 Average,50.0,90.0,38.7,60.0,50.0,15.0,24.7,False,flat,,,0,32.6,True,1,{'profit_margin_pct': -61.6},"{'revenue_growth_yoy': np.float64(32.6), 'revenue_accelerating': True, 'rev_accel_quarters': 1}","{'rs_3m': np.float64(6.6), 'rs_6m': np.float64(-7.8), 'rs_line_percentile': 24.7, 'rs_line_at_new_high': False, 'rs_line_trend': 'flat', 'rs_line_score': 15}","{'roe_pct': -33.4, 'debt_to_equity': 0.1, 'current_ratio': 1.38, 'operating_margin_pct': 5.0}","{'days_to_earnings': 'N/A', 'recommendation': 'none'}",16.99,335429824,Real Estate,Real Estate Services,2.4,11.5,False,20.34,-16.5,5.0,False,,,,,none,,,,,,-2.2,-0.37,,,,,False,,-10.9,,26.0,2026-03-31,False,False,2026-03-05T07:43:13.284591
GBCS,"Selectis Health,Inc.",59.2,⭐ AVERAGE,🟡 Average,50.0,60.0,91.0,40.0,50.0,100.0,98.7,True,up,,,0,4.2,True,1,{'profit_margin_pct': -1.9},"{'revenue_growth_yoy': np.float64(4.2), 'revenue_accelerating': True, 'rev_accel_quarters': 1}","{'rs_3m': np.float64(90.0), 'rs_6m': np.float64(38.2), 'rs_line_percentile': 98.7, 'rs_line_at_new_high': True, 'rs_line_trend': 'up', 'rs_line_score': 100}","{'current_ratio': 0.2, 'operating_margin_pct': -2.7}","{'days_to_earnings': 'N/A', 'recommendation': 'none'}",3.34,10243980,Healthcare,Medical Care Facilities,,,False,4.5,-25.8,7.0,True,,,,,none,,0.04,-98.8,,,0.07,0.0,,,,,False,,0.4,,,,False,False,2026-03-05T07:49:20.378227
IRD,"Opus Genetics, Inc.",59.2,⭐ AVERAGE,🟡 Average,50.0,40.0,91.0,60.0,70.0,100.0,100.0,True,up,,,0,-28.4,True,1,{},"{'revenue_growth_yoy': np.float64(-28.4), 'revenue_accelerating': True, 'rev_accel_quarters': 1}","{'rs_3m': np.float64(128.8), 'rs_6m': np.float64(250.0), 'rs_line_percentile': 100.0, 'rs_line_at_new_high': True, 'rs_line_trend': 'up', 'rs_line_score': 100}","{'roe_pct': -338.8, 'debt_to_equity': 0.18, 'current_ratio': 1.24, 'operating_margin_pct': -269.9}","{'days_to_earnings': 'N/A', 'recommendation': 'strong_buy', 'analyst_upside_pct': 93.3}",4.57,315166432,Healthcare,Biotechnology,1.4,0.9,False,4.59,-0.4,8.0,True,8.83,12.0,7.0,12.0,strong_buy,93.3,0.39,-91.5,,,0.59,0.03,,,,,True,-0.02,-47.4,,,,False,False,2026-03-05T07:50:05.103110
TCBI,"Texas Capital Bancshares, Inc.",59.1,⭐ AVERAGE,🟡 Average,60.0,60.0,60.3,60.0,50.0,60.0,63.3,False,up,,,0,16.8,False,0,{'profit_margin_pct': 27.5},"{'revenue_growth_yoy': np.float64(16.8), 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(4.9), 'rs_6m': np.float64(4.2), 'rs_line_percentile': 63.3, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 60}","{'roe_pct': 9.4, 'operating_margin_pct': 42.5}","{'days_to_earnings': 'N/A', 'recommendation': 'none', 'analyst_upside_pct': 10.1}",96.08,4385435648,Financial Services,Banks - Regional,5.7,3.7,False,108.92,-11.8,6.0,False,105.79,115.0,88.0,14.0,none,10.1,,,203.7,112.0,,,,,,,True,-4.24,,24.5,42.0,2026-04-16,False,False,2026-03-05T07:45:49.756234
SRBK,"SR Bancorp, Inc.",59.1,⭐ AVERAGE,🟡 Average,55.0,60.0,71.9,55.0,50.0,80.0,79.5,False,flat,,,0,8.4,True,1,{'profit_margin_pct': 13.5},"{'revenue_growth_yoy': np.float64(8.4), 'revenue_accelerating': True, 'rev_accel_quarters': 1}","{'rs_3m': np.float64(10.9), 'rs_6m': np.float64(7.4), 'rs_line_percentile': 79.5, 'rs_line_at_new_high': False, 'rs_line_trend': 'flat', 'rs_line_score': 80}","{'roe_pct': 2.2, 'operating_margin_pct': 14.5}","{'days_to_earnings': 'N/A', 'recommendation': 'none', 'analyst_upside_pct': 6.4}",16.91,133024472,Financial Services,Banks - Regional,6.4,11.2,False,18.04,-6.3,8.0,True,18.0,18.0,18.0,1.0,none,6.4,,,5.4,-68.1,,,1.18,37.0,0.2,,True,-10.87,,-3.8,55.0,2026-04-29,False,False,2026-03-05T07:45:32.490596
EVLV,"Evolv Technologies Holdings, In",59.1,⭐ AVERAGE,🟡 Average,50.0,90.0,32.0,55.0,70.0,35.0,28.7,False,down,,,0,47.3,True,1,{'profit_margin_pct': -43.8},"{'revenue_growth_yoy': np.float64(47.3), 'revenue_accelerating': True, 'rev_accel_quarters': 1}","{'rs_3m': np.float64(-17.3), 'rs_6m': np.float64(-40.8), 'rs_line_percentile': 28.7, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 35}","{'roe_pct': -51.7, 'debt_to_equity': 0.41, 'current_ratio': 1.27, 'operating_margin_pct': -20.1}","{'days_to_earnings': 'N/A', 'recommendation': 'strong_buy', 'analyst_upside_pct': 87.0}",5.28,921980864,Industrials,Security & Protection Services,6.8,3.9,False,8.91,-40.7,3.0,False,9.88,10.0,9.5,4.0,strong_buy,87.0,,,,,-2.51,-0.13,,,,,False,,-82.6,,5.0,2026-03-10,True,False,2026-03-05T07:53:37.259619
KYTX,"Kyverna Therapeutics, Inc.",59.1,⭐ AVERAGE,🟡 Average,50.0,50.0,83.0,60.0,60.0,80.0,76.0,False,up,,,0,,False,0,{},"{'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(34.4), 'rs_6m': np.float64(131.4), 'rs_line_percentile': 76.0, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 80}","{'roe_pct': -70.8, 'debt_to_equity': 0.03, 'current_ratio': 5.16}","{'days_to_earnings': 'N/A', 'recommendation': 'none', 'analyst_upside_pct': 233.7}",8.87,528710560,Healthcare,Biotechnology,9.5,4.7,True,13.67,-35.1,7.0,True,29.6,33.0,20.0,5.0,none,233.7,,,,,-18.09,-1.6,,,,,False,,-2204.4,,21.0,2026-03-26,False,True,2026-03-05T07:52:10.628320
NBBK,"NB Bancorp, Inc.",59.1,⭐ AVERAGE,🟡 Average,60.0,60.0,60.3,60.0,50.0,60.0,72.3,False,flat,,,0,11.7,False,0,{'profit_margin_pct': 24.1},"{'revenue_growth_yoy': np.float64(11.7), 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(7.8), 'rs_6m': np.float64(8.5), 'rs_line_percentile': 72.3, 'rs_line_at_new_high': False, 'rs_line_trend': 'flat', 'rs_line_score': 60}","{'roe_pct': 6.2, 'operating_margin_pct': 48.7}","{'days_to_earnings': 'N/A', 'recommendation': 'none', 'analyst_upside_pct': 11.2}",21.59,988191552,Financial Services,Banks - Regional,3.1,3.8,False,22.7,-4.9,8.0,True,24.0,24.0,24.0,2.0,none,11.2,,,13.3,-38.4,,,1.3,10.5,0.28,,True,-7.8,,-26.2,48.0,2026-04-22,False,False,2026-03-05T07:47:32.746560
ITW,Illinois Tool Works Inc.,59.0,⭐ AVERAGE,🟡 Average,55.0,60.0,63.9,65.0,50.0,60.0,56.7,False,up,,,0,6.6,True,1,{'profit_margin_pct': 19.1},"{'revenue_growth_yoy': np.float64(6.6), 'revenue_accelerating': True, 'rev_accel_quarters': 1}","{'rs_3m': np.float64(15.5), 'rs_6m': np.float64(4.3), 'rs_line_percentile': 56.7, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 60}","{'roe_pct': 93.7, 'debt_to_equity': 2.86, 'current_ratio': 1.21, 'operating_margin_pct': 26.8}","{'days_to_earnings': 'N/A', 'recommendation': 'hold', 'analyst_upside_pct': -2.2}",287.17,82762399744,Industrials,Specialty Industrial Machinery,3.1,5.5,False,303.16,-5.3,7.0,True,280.88,327.0,219.0,16.0,hold,-2.2,132.61,-53.8,104.8,-63.5,2.62,7.52,2.24,59.3,6.44,2.23,True,-1.81,14.6,2.9,55.0,2026-04-29,False,False,2026-03-05T07:55:26.574776
IMVT,"Immunovant, Inc.",59.0,⭐ AVERAGE,🟡 Average,50.0,50.0,89.0,45.0,70.0,95.0,95.0,False,flat,,,0,,False,0,{},"{'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(22.2), 'rs_6m': np.float64(55.1), 'rs_line_percentile': 95.0, 'rs_line_at_new_high': False, 'rs_line_trend': 'flat', 'rs_line_score': 95}","{'roe_pct': -69.3, 'current_ratio': 15.74}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 51.9}",27.08,5511651328,Healthcare,Biotechnology,19.0,11.2,True,29.25,-7.4,8.0,True,41.12,57.0,22.0,16.0,buy,51.9,,,,,-4.73,-1.28,,,,,False,,,,84.0,2026-05-28,False,False,2026-03-05T07:55:24.203883
ARX,Accelerant Holdings,59.0,⭐ AVERAGE,🟡 Average,50.0,100.0,15.0,60.0,70.0,15.0,8.4,False,down,,,0,65.6,True,2,{'profit_margin_pct': -182.9},"{'revenue_growth_yoy': np.float64(65.6), 'revenue_accelerating': True, 'rev_accel_quarters': 2}","{'rs_3m': np.float64(-22.8), 'rs_6m': np.float64(-51.8), 'rs_line_percentile': 8.4, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 15}","{'roe_pct': -280.1, 'debt_to_equity': 0.17, 'current_ratio': 32.67, 'operating_margin_pct': 0.1}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 73.1}",11.33,2513221120,Financial Services,Insurance Brokers,,1.7,False,31.18,-63.7,,,19.61,36.0,13.0,9.0,buy,73.1,,,,,-138.47,-30.37,,,,,False,,-44.0,,14.0,2026-03-19,False,True,2026-03-05T07:47:42.816647
BMNM,"Bimini Capital Management, Inc.",58.8,⭐ AVERAGE,🟡 Average,50.0,60.0,89.0,40.0,50.0,95.0,93.1,False,up,,,0,1.1,True,1,{'profit_margin_pct': 6.1},"{'revenue_growth_yoy': np.float64(1.1), 'revenue_accelerating': True, 'rev_accel_quarters': 1}","{'rs_3m': np.float64(110.8), 'rs_6m': np.float64(164.6), 'rs_line_percentile': 93.1, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 95}","{'roe_pct': 10.4, 'debt_to_equity': 13.78, 'current_ratio': 0.13, 'operating_margin_pct': 42.5}","{'days_to_earnings': 'N/A', 'recommendation': 'none'}",3.45,34739200,Financial Services,Asset Management,,0.0,False,3.89,-11.3,8.0,True,,,,,none,,,,2.7,-21.7,,,,,,,False,,,305.7,,,False,False,2026-03-05T07:43:38.394501
DOMH,Dominari Holdings Inc.,58.8,⭐ AVERAGE,🟡 Average,60.0,80.0,15.0,85.0,50.0,15.0,1.2,False,down,,,0,674.5,False,0,{'profit_margin_pct': 110.9},"{'revenue_growth_yoy': np.float64(674.5), 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(-20.4), 'rs_6m': np.float64(-50.1), 'rs_line_percentile': 1.2, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 15}","{'roe_pct': 90.4, 'debt_to_equity': 0.01, 'current_ratio': 4.74, 'operating_margin_pct': -3.1}","{'days_to_earnings': 'N/A', 'recommendation': 'none'}",3.07,49802876,Financial Services,Capital Markets,4.4,3.9,False,8.4,-63.5,1.0,False,,,,,none,,,,80.5,2522.1,,,,,,,False,,-372.9,,,,False,False,2026-03-05T07:48:29.495848
AMLX,"Amylyx Pharmaceuticals, Inc.",58.8,⭐ AVERAGE,🟡 Average,50.0,50.0,76.7,60.0,70.0,80.0,85.6,False,up,,,0,,False,0,{},"{'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(8.6), 'rs_6m': np.float64(45.9), 'rs_line_percentile': 85.6, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 80}","{'roe_pct': -61.6, 'debt_to_equity': 0.02, 'current_ratio': 14.27}","{'days_to_earnings': 'N/A', 'recommendation': 'strong_buy', 'analyst_upside_pct': 47.5}",15.05,1652784512,Healthcare,Drug Manufacturers - Specialty & Generic,14.1,9.4,True,17.49,-14.0,8.0,True,22.2,34.0,19.0,10.0,strong_buy,47.5,,,,,-5.73,-0.86,,,,,False,,-528.3,,63.0,2026-05-07,False,False,2026-03-05T07:50:33.059053
ANNX,"Annexon, Inc.",58.5,⭐ AVERAGE,🟡 Average,50.0,50.0,75.0,60.0,70.0,60.0,74.1,False,up,,,0,,False,0,{},"{'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(36.9), 'rs_6m': np.float64(165.6), 'rs_line_percentile': 74.1, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 60}","{'roe_pct': -84.0, 'debt_to_equity': 0.17, 'current_ratio': 4.42}","{'days_to_earnings': 'N/A', 'recommendation': 'strong_buy', 'analyst_upside_pct': 156.4}",5.59,833222336,Healthcare,Biotechnology,12.7,6.8,True,7.18,-22.1,7.0,True,14.33,27.0,8.0,6.0,strong_buy,156.4,,,,,-11.17,-0.62,,,,,False,,-162.3,,4.0,2026-03-09,True,False,2026-03-05T07:44:29.928868
HLF,Herbalife Ltd.,58.4,⭐ AVERAGE,🟡 Average,50.0,50.0,83.0,55.0,60.0,80.0,78.0,False,up,,,0,5.0,False,0,{'profit_margin_pct': 4.5},"{'revenue_growth_yoy': np.float64(5.0), 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(37.5), 'rs_6m': np.float64(66.4), 'rs_line_percentile': 78.0, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 80}","{'current_ratio': 1.13, 'operating_margin_pct': 8.3}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': -4.2}",17.22,1779955072,Consumer Defensive,Packaged Foods,9.4,6.0,True,20.4,-15.6,8.0,True,16.5,25.0,9.0,4.0,buy,-4.2,35.26,104.8,22.0,27.8,13.92,2.4,,,,1.7,True,-0.46,2.3,-37.3,55.0,2026-04-29,False,False,2026-03-05T07:42:42.828204
GOOD,Gladstone Commercial Corporatio,58.3,⭐ AVERAGE,🟡 Average,55.0,70.0,50.3,55.0,60.0,35.0,31.7,False,up,,,0,15.9,True,1,{'profit_margin_pct': 12.0},"{'revenue_growth_yoy': np.float64(15.9), 'revenue_accelerating': True, 'rev_accel_quarters': 1}","{'rs_3m': np.float64(18.5), 'rs_6m': np.float64(-6.4), 'rs_line_percentile': 31.7, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 35}","{'roe_pct': 5.6, 'debt_to_equity': 2.49, 'current_ratio': 1.67, 'operating_margin_pct': 40.0}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 5.1}",12.49,609926528,Real Estate,REIT - Diversified,5.3,5.4,False,15.92,-21.5,3.0,False,13.12,14.0,12.5,4.0,buy,5.1,21.58,72.8,1.4,-88.8,11.64,1.47,9.61,857.1,1.2,8.53,True,-0.74,1.5,-50.6,63.0,2026-05-07,False,False,2026-03-05T07:51:23.679118
ELWT,"Elauwit Connection, Inc.",58.3,⭐ AVERAGE,🟡 Average,50.0,80.0,56.7,40.0,60.0,60.0,72.5,False,up,,,0,58.5,False,0,{'profit_margin_pct': -8.1},"{'revenue_growth_yoy': np.float64(58.5), 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(7.0), 'rs_line_percentile': 72.5, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 60}","{'current_ratio': 0.71, 'operating_margin_pct': 2.2}","{'days_to_earnings': 'N/A', 'recommendation': 'none', 'analyst_upside_pct': 71.2}",7.01,46404772,Communication Services,Telecom Services,0.9,0.4,False,8.75,-19.9,,,12.0,12.0,12.0,1.0,none,71.2,,,,,,,,,,,False,,-3.5,,26.0,2026-03-31,False,False,2026-03-05T07:46:52.063146
INDV,"Indivior Pharmaceuticals, Inc.",58.3,⭐ AVERAGE,🟡 Average,55.0,50.0,74.0,50.0,70.0,80.0,81.7,False,down,,,0,5.0,False,0,{'profit_margin_pct': 16.9},"{'revenue_growth_yoy': np.float64(5.0), 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(-6.2), 'rs_6m': np.float64(23.3), 'rs_line_percentile': 81.7, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 80}","{'current_ratio': 0.71, 'operating_margin_pct': 37.2}","{'days_to_earnings': 'N/A', 'recommendation': 'strong_buy', 'analyst_upside_pct': 45.7}",32.16,4020785664,Healthcare,Drug Manufacturers - Specialty & Generic,8.9,7.0,True,38.0,-15.4,7.0,True,46.86,54.0,39.0,7.0,strong_buy,45.7,75.22,133.9,29.4,-8.6,5.52,1.77,,,,,True,-1.54,5.7,376.2,56.0,2026-04-30,False,False,2026-03-05T07:47:09.988293
NTLA,"Intellia Therapeutics, Inc.",58.3,⭐ AVERAGE,🟡 Average,50.0,60.0,61.4,60.0,70.0,35.0,28.0,False,up,,,0,7.1,True,1,{},"{'revenue_growth_yoy': np.float64(7.1), 'revenue_accelerating': True, 'rev_accel_quarters': 1}","{'rs_3m': np.float64(69.8), 'rs_6m': np.float64(11.0), 'rs_line_percentile': 28.0, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 35}","{'roe_pct': -53.5, 'debt_to_equity': 0.14, 'current_ratio': 5.08, 'operating_margin_pct': -428.9}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 79.9}",13.82,1632605568,Healthcare,Biotechnology,43.8,7.5,True,28.25,-51.1,5.0,False,24.86,106.0,5.0,21.0,buy,79.9,,,,,-14.29,-1.97,,,,,False,,-102.6,,63.0,2026-05-07,False,False,2026-03-05T07:49:28.104386
NSPR,InspireMD Inc.,58.3,⭐ AVERAGE,🟡 Average,50.0,90.0,24.0,60.0,70.0,15.0,2.3,False,down,,,0,29.5,True,2,{},"{'revenue_growth_yoy': np.float64(29.5), 'revenue_accelerating': True, 'rev_accel_quarters': 2}","{'rs_3m': np.float64(-17.4), 'rs_6m': np.float64(-40.8), 'rs_line_percentile': 2.3, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 15}","{'roe_pct': -87.6, 'debt_to_equity': 0.05, 'current_ratio': 6.51, 'operating_margin_pct': -517.3}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 210.6}",1.61,68217304,Healthcare,Medical Devices,0.1,1.3,False,3.34,-51.8,0.0,False,5.0,6.0,4.0,3.0,buy,210.6,,,,,-24.26,-0.39,,,,,False,,-278.1,,6.0,2026-03-11,True,False,2026-03-05T07:46:14.231384
BPRN,"Princeton Bancorp, Inc.",58.3,⭐ AVERAGE,🟡 Average,60.0,60.0,56.7,60.0,50.0,60.0,50.2,False,down,,,0,7.5,True,1,{'profit_margin_pct': 24.0},"{'revenue_growth_yoy': np.float64(7.5), 'revenue_accelerating': True, 'rev_accel_quarters': 1}","{'rs_3m': np.float64(2.5), 'rs_6m': np.float64(-0.9), 'rs_line_percentile': 50.2, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 60}","{'roe_pct': 7.0, 'operating_margin_pct': 40.6}","{'days_to_earnings': 'N/A', 'recommendation': 'none', 'analyst_upside_pct': 9.6}",34.205,231431040,Financial Services,Banks - Regional,0.8,2.1,False,37.99,-10.0,5.0,False,37.5,37.5,37.5,1.0,none,9.6,,,52.57,53.7,,,4.11,46.1,1.4,3.21,True,-3.27,,9.7,49.0,2026-04-23,False,False,2026-03-05T07:42:35.163167
FKYS,First Keystone Corp.,58.2,⭐ AVERAGE,🟡 Average,60.0,50.0,68.7,60.0,50.0,60.0,61.4,False,up,,,0,8.3,False,0,{'profit_margin_pct': 21.1},"{'revenue_growth_yoy': np.float64(8.3), 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(18.5), 'rs_6m': np.float64(15.3), 'rs_line_percentile': 61.4, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 60}","{'roe_pct': 8.3, 'operating_margin_pct': 31.0}","{'days_to_earnings': 'N/A', 'recommendation': 'none'}",19.91,124360984,Financial Services,Banks - Regional,,,False,20.0,-0.4,7.0,True,,,,,none,,,,44.1,121.5,,,5.63,76.2,1.12,6.25,False,,,42.4,,,False,False,2026-03-05T07:46:06.914579
AP,Ampco-Pittsburgh Corporation,58.2,⭐ AVERAGE,🟡 Average,50.0,50.0,91.0,50.0,50.0,100.0,98.9,True,up,,,0,7.0,False,0,{'profit_margin_pct': -1.2},"{'revenue_growth_yoy': np.float64(7.0), 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(240.8), 'rs_6m': np.float64(218.0), 'rs_line_percentile': 98.9, 'rs_line_at_new_high': True, 'rs_line_trend': 'up', 'rs_line_score': 100}","{'roe_pct': -4.1, 'debt_to_equity': 1.88, 'current_ratio': 1.84, 'operating_margin_pct': 4.3}","{'days_to_earnings': 'N/A', 'recommendation': 'none'}",9.36,190254992,Industrials,Metal Fabrication,1.5,0.5,False,9.69,-3.4,8.0,True,,,,,none,,23.84,154.7,,,11.77,1.1,,,,3.69,False,,0.9,,6.0,2026-03-11,True,False,2026-03-05T07:46:39.400939
HYNE,"Hoyne Bancorp, Inc.",58.2,⭐ AVERAGE,🟡 Average,50.0,70.0,66.0,50.0,50.0,90.0,87.3,True,up,,,0,14.9,True,1,{'profit_margin_pct': -3.0},"{'revenue_growth_yoy': np.float64(14.9), 'revenue_accelerating': True, 'rev_accel_quarters': 1}","{'rs_line_percentile': 87.3, 'rs_line_at_new_high': True, 'rs_line_trend': 'up', 'rs_line_score': 90}",{'operating_margin_pct': 4.0},"{'days_to_earnings': 'N/A', 'recommendation': 'none'}",14.58,118053352,Financial Services,Banks - Regional,,1.3,False,14.85,-1.8,,,,,,,none,,,,,,,,,,,,False,,,,,,False,False,2026-03-05T07:45:30.034954
MNSB,"MainStreet Bancshares, Inc.",58.1,⭐ AVERAGE,🟡 Average,60.0,50.0,60.3,60.0,65.0,60.0,74.0,False,up,,,0,7.3,False,0,{'profit_margin_pct': 21.2},"{'revenue_growth_yoy': np.float64(7.3), 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(14.7), 'rs_6m': np.float64(-4.4), 'rs_line_percentile': 74.0, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 60}","{'roe_pct': 7.3, 'operating_margin_pct': 27.6}","{'days_to_earnings': 'N/A', 'recommendation': 'strong_buy', 'analyst_upside_pct': 15.7}",22.68,170022256,Financial Services,Banks - Regional,2.9,3.3,False,23.44,-3.2,8.0,True,26.25,26.25,26.25,1.0,strong_buy,15.7,,,17.6,-22.4,,,1.76,22.7,0.4,,True,-0.27,,,8.0,2026-03-13,False,True,2026-03-05T07:56:32.791343
VRCA,Verrica Pharmaceuticals Inc.,58.0,⭐ AVERAGE,🟡 Average,50.0,80.0,35.0,60.0,70.0,35.0,31.8,False,down,,,0,4069.8,False,0,{'profit_margin_pct': -84.4},"{'revenue_growth_yoy': np.float64(4069.8), 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(-21.6), 'rs_6m': np.float64(-5.1), 'rs_line_percentile': 31.8, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 35}","{'current_ratio': 1.25, 'operating_margin_pct': 11.3}","{'days_to_earnings': 'N/A', 'recommendation': 'strong_buy', 'analyst_upside_pct': 209.6}",5.33,85225960,Healthcare,Biotechnology,3.2,2.5,False,9.821,-45.7,3.0,False,16.5,20.0,10.0,4.0,strong_buy,209.6,,,,,-29.36,-1.56,,,,,False,,-2.0,,6.0,2026-03-11,True,False,2026-03-05T07:45:22.426190
GBLI,"Global Indemnity Group, LLC",58.0,⭐ AVERAGE,🟡 Average,50.0,70.0,36.0,75.0,70.0,15.0,7.4,False,flat,,,0,5.3,True,2,{'profit_margin_pct': 6.3},"{'revenue_growth_yoy': np.float64(5.3), 'revenue_accelerating': True, 'rev_accel_quarters': 2}","{'rs_3m': np.float64(-1.0), 'rs_6m': np.float64(-10.3), 'rs_line_percentile': 7.4, 'rs_line_at_new_high': False, 'rs_line_trend': 'flat', 'rs_line_score': 15}","{'roe_pct': 4.0, 'debt_to_equity': 0.01, 'current_ratio': 1.23, 'operating_margin_pct': 14.1}","{'days_to_earnings': 'N/A', 'recommendation': 'strong_buy', 'analyst_upside_pct': 95.4}",28.15,403219296,Financial Services,Insurance - Property & Casualty,0.3,2.9,False,37.0,-23.9,2.0,False,55.0,55.0,55.0,1.0,strong_buy,95.4,94.0,233.9,19.4,-31.1,16.68,6.39,4.9,72.2,1.4,3.86,False,,712.6,-3.2,5.0,2026-03-10,True,False,2026-03-05T07:56:20.120483
ADC,Agree Realty Corporation,58.0,⭐ AVERAGE,🟡 Average,60.0,60.0,53.9,55.0,60.0,35.0,37.9,False,up,,,0,12.6,False,0,{'profit_margin_pct': 28.4},"{'revenue_growth_yoy': np.float64(12.6), 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(10.3), 'rs_6m': np.float64(8.8), 'rs_line_percentile': 37.9, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 35}","{'roe_pct': 3.5, 'debt_to_equity': 0.53, 'current_ratio': 0.34, 'operating_margin_pct': 48.3}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 0.6}",81.82,9849157632,Real Estate,REIT - Retail,14.2,9.4,True,82.08,-0.3,6.0,False,82.31,92.0,75.0,18.0,buy,0.6,83.7,2.3,24.78,-69.7,4.4,3.61,3.84,174.1,3.14,4.19,True,-0.04,2.5,14.0,47.0,2026-04-21,False,False,2026-03-05T07:45:25.257554
