ticker,vcp_score,vcp_quality,stage,consolidation_quality,ml_score,company_name,fundamental_score,sector,industry,earnings_quality_score,growth_acceleration_score,relative_strength_score,financial_health_score,catalyst_timing_score,current_price,market_cap,rs_line_score,rs_line_percentile,rs_line_at_new_high,rs_line_trend,eps_growth_yoy,eps_accelerating,eps_accel_quarters,rev_growth_yoy,rev_accelerating,rev_accel_quarters,short_percent_float,short_ratio,short_squeeze_potential,fifty_two_week_high,proximity_to_52w_high,trend_template_score,trend_template_pass,health_details,earnings_details,target_price_analyst,target_price_analyst_high,target_price_analyst_low,analyst_count,analyst_recommendation,analyst_upside_pct,target_price_dcf,target_price_dcf_upside_pct,target_price_pe,target_price_pe_upside_pct,fcf_yield_pct,fcf_per_share,dividend_yield_pct,payout_ratio_pct,five_yr_avg_dividend_yield_pct,buyback_active,shares_change_pct,interest_coverage,analyst_revision_momentum,days_to_earnings,earnings_date,earnings_warning,earnings_catalyst,piotroski_score,piotroski_label,ebit_ev_yield,roic_greenblatt,peg_ratio,sentiment,put_call_ratio,flow_score,unusual_calls,unusual_puts,super_score_ultimate,vcp_contribution,ml_contribution,fundamental_contribution,score_timestamp,data_as_of_date,market_regime,market_recommendation,ma_filter_pass,ma_filter_score,ma_filter_reason,ad_signal,ad_score,ad_reason,float_category,shares_outstanding_millions,filter_penalty,super_score_before_filters,rs_line_score_fund,rs_line_at_new_high_fund,rs_line_trend_fund,rs_line_percentile_fund,rs_line_bonus,eps_accelerating_fund2,eps_accel_quarters_fund2,rev_accelerating_fund2,rev_accel_quarters_fund2,canslim_a_bonus,industry_group_rank,industry_group_total,industry_group_percentile,industry_group_label,industry_group_rs,industry_bonus,short_bonus,proximity_bonus,trend_bonus,options_bonus,institutional_bonus,insider_bonus,profitability_penalty,negative_roe,filters_passed,value_score,sector_bonus,fcf_bonus,dividend_bonus,buyback_bonus,revision_bonus,target_change_7d_pct,target_change_30d_pct,upgrade_days_14d,downgrade_days_14d,target_revision_bonus,risk_reward_ratio,rr_bonus,piotroski_bonus,magic_formula_rank,hedge_fund_count,hedge_fund_names,oe_ai_adjustment,oe_ai_verdict,cerebro_signal,cerebro_score_adj,days_in_list,ml_win_probability,ml_win_label,momentum_score,upside_triangulated_pct,upside_divergence_pts,upside_divergence,tier,quality,validation_status,validation_score,validation_reason,price_vs_ath,recent_news_sentiment,analyst_consensus,valuation_concern,is_stage2,ma_score,atr_ratio,volume_dryup,pct_from_52w_high,pct_from_52w_low,relative_strength_6m,trend_direction,tech_stage,entry_readiness,entry_readiness_reason
CDNS,71.66666666666667,Excellent,Stage 1-2 Transition,11.061528726529277,39.2,"Cadence Design Systems, Inc.",73.0,Technology,Software - Application,100.0,60.0,44.0,85.0,65.0,326.24,89982205952.0,35.0,28.1,False,down,109.7,False,0.0,15.6,False,0.0,2.2,2.8,False,416.69,-21.7,0.0,False,"{'roe_pct': 20.7, 'debt_to_equity': 0.47, 'current_ratio': 1.47, 'operating_margin_pct': 29.7}","{'eps_growth_yoy': 109.7, 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 21.2}",395.94,470.0,275.0,26.0,strong_buy,21.4,178.28,-45.4,98.21,-69.9,1.67,5.44,,,,True,-1.11,14.4,23.0,0.0,2026-07-27,True,False,7.0,NEUTRAL,1.79,44.0,1.51,,,,,,4.299999999999997,28.7,11.8,21.9,2026-07-27 07:43:50,2026-07-27,UNKNOWN,CAUTION,False,0,Price below 150/200 MA - weak trend,DISTRIBUTION,35,"Moderate distribution (0.8x ratio, 42% up volume)",MEGA_FLOAT,274.5,50.0,62.3,35.0,False,down,28.1,0.0,False,0.0,False,0.0,0.0,24.0,29.0,20.7,Bottom 25%,13.9,-3.0,0.0,0.0,-5.0,0.0,0.0,0.0,0.0,False,1/3,41.16,0.0,0.0,0.0,3.0,5.0,0.29,1.84,2.0,0.0,0.0,2.68,2.0,5.0,112.0,0,,-5,MIXED/AVOID (-5),WATCH,0.0,48,0.3923,MEDIA,35.63333333333333,-45.4,79.1,ALTA,⚪ WEAK,🟡 Average,,,,,,,,False,0,,False,,,,sideways,stage1,VIGILAR,Construyendo base (lateral) — espera la reconquista de las medias
AXP,0.0,,,,30.4,American Express Company,64.0,Financial Services,Credit Services,80.0,50.0,44.0,85.0,60.0,326.17,222554439680.0,35.0,38.7,False,up,3.0,True,1.0,5.9,False,0.0,2.2,3.4,False,387.49,-15.8,0.0,False,"{'roe_pct': 34.4, 'debt_to_equity': 1.72, 'current_ratio': 1.55, 'operating_margin_pct': 20.3}","{'eps_growth_yoy': 3.0, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 16.1}",374.18,450.0,315.0,25.0,buy,14.7,,,181.17,-44.5,,,1.17,21.5,1.1,True,-2.93,,7.7,88.0,2026-10-23,False,False,4.0,NEUTRAL,,,1.47,,,,,,2.0,0.0,9.1,19.2,2026-07-27 07:43:50,2026-07-27,UNKNOWN,CAUTION,False,0,Price below 150/200 MA - weak trend,ACCUMULATION,60,"Moderate accumulation (1.1x ratio, 50% up volume)",MEGA_FLOAT,523.8,43.0,28.3,35.0,False,up,38.7,2.0,True,1.0,False,0.0,2.0,8.0,29.0,75.9,Top 25%,35.7,3.0,0.0,0.0,-5.0,0.0,0.0,0.0,0.0,False,2/3,38.120000000000005,0.0,0.0,0.0,3.0,3.0,-0.2,2.87,2.0,0.0,0.0,1.84,2.0,0.0,,1,Berkshire Hathaway (Buffett),-8,RELIABLE/AVOID (-8),,0.0,46,0.3042,MEDIA,0.0,-14.9,59.2,ALTA,⚪ WEAK,🟡 Average,,,,,,,,False,0,,False,,,,sideways,stage1,VIGILAR,Construyendo base (lateral) — espera la reconquista de las medias
THC,0.0,,,,25.1,Tenet Healthcare Corporation,74.3,Healthcare,Medical Care Facilities,100.0,70.0,44.0,80.0,60.0,233.2,20087148544.0,35.0,38.4,False,flat,143.8,True,1.0,9.7,True,2.0,4.0,2.2,False,247.21,-5.7,0.0,False,"{'roe_pct': 37.3, 'debt_to_equity': 1.52, 'current_ratio': 1.41, 'operating_margin_pct': 24.6}","{'eps_growth_yoy': 143.8, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 9.9}",252.76,290.0,210.0,21.0,strong_buy,8.4,1338.78,474.1,775.8,232.7,13.54,31.57,,,2.75,True,-6.75,5.1,213.4,92.0,2026-10-27,False,False,6.0,NEUTRAL,10.47,33.4,0.06,,,,,,8.0,0.0,7.5,22.3,2026-07-27 07:43:50,2026-07-27,UNKNOWN,CAUTION,False,0,Price below 150/200 MA - weak trend,ACCUMULATION,60,"Moderate accumulation (1.1x ratio, 49% up volume)",HIGH_FLOAT,82.5,40.0,29.8,35.0,False,flat,38.4,0.0,True,1.0,True,2.0,5.0,2.0,29.0,96.6,Top 10%,68.8,5.0,0.0,3.0,-5.0,0.0,0.0,0.0,0.0,False,2/3,37.975,0.0,8.0,0.0,3.0,5.0,3.63,3.94,2.0,0.0,3.0,1.05,0.0,2.0,38.0,1,Appaloosa (Tepper),-8,RELIABLE/AVOID (-8),,0.0,48,0.2505,BAJA,8.93,232.7,-345.0,,⚪ WEAK,🟡 Average,,,,,,,,False,0,,False,,,,sideways,stage1,VIGILAR,Construyendo base (lateral) — espera la reconquista de las medias
MCD,0.0,,,,33.7,McDonald's Corporation,47.5,Consumer Cyclical,Restaurants,55.0,30.0,36.0,65.0,65.0,264.76,188113534976.0,15.0,3.5,False,down,-12.0,False,0.0,-4.8,False,0.0,1.8,2.3,False,341.75,-22.5,0.0,False,"{'current_ratio': 1.14, 'operating_margin_pct': 44.3}","{'eps_growth_yoy': -12.0, 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 31.6}",324.71,407.0,250.0,31.0,buy,22.6,145.33,-45.1,121.3,-54.2,3.16,8.38,2.81,59.9,2.22,True,-1.05,7.9,4.8,8.0,2026-08-04,False,True,6.0,NEUTRAL,5.16,29.1,2.72,,,,,,0.0,0.0,10.1,14.2,2026-07-27 07:43:50,2026-07-27,UNKNOWN,CAUTION,False,0,Price below 150/200 MA - weak trend,DISTRIBUTION,35,"Moderate distribution (0.8x ratio, 42% up volume)",MEGA_FLOAT,709.5,50.0,24.4,15.0,False,down,3.5,0.0,False,0.0,False,0.0,0.0,25.0,29.0,17.2,Bottom 25%,13.5,-3.0,0.0,0.0,-5.0,0.0,0.0,0.0,0.0,False,1/3,47.685,0.0,3.0,3.0,3.0,1.0,-0.59,-1.99,0.0,0.0,0.0,2.82,2.0,2.0,80.0,0,,3,MIXED/BUY (+3),,0.0,41,0.3366,MEDIA,0.0,-45.1,72.2,ALTA,⚪ WEAK,🔴 Weak,,,,,,,,False,0,,False,,,,sideways,stage1,VIGILAR,Construyendo base (lateral) — espera la reconquista de las medias
ETN,83.11111111111111,Excellent,Stage 2 (Uptrend),15.335188564337043,53.0,"Eaton Corporation, PLC",59.8,Industrials,Specialty Industrial Machinery,50.0,70.0,54.0,70.0,60.0,404.07,156900376576.0,60.0,64.4,False,up,-11.8,False,0.0,6.0,True,2.0,2.1,3.4,False,436.74,-7.5,0.0,False,"{'roe_pct': 20.8, 'debt_to_equity': 1.1, 'current_ratio': 1.19, 'operating_margin_pct': 16.1}","{'eps_growth_yoy': -11.8, 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 14.0}",455.79,534.0,321.0,25.0,buy,12.8,100.29,-75.2,102.2,-74.7,1.69,6.82,1.09,41.3,1.55,True,-0.79,16.5,-9.4,4.0,2026-07-31,True,False,7.0,NEUTRAL,2.91,64.1,,,,,,,29.099999999999994,33.2,15.9,17.9,2026-07-27 07:43:50,2026-07-27,UNKNOWN,CAUTION,False,0,Price below 150/200 MA - weak trend,ACCUMULATION,60,"Moderate accumulation (1.1x ratio, 52% up volume)",MEGA_FLOAT,387.7,43.0,67.1,60.0,False,up,64.4,2.0,False,0.0,True,2.0,2.0,5.0,29.0,86.2,Top 25%,48.5,3.0,0.0,3.0,-5.0,0.0,0.0,0.0,0.0,False,2/3,44.57,0.0,0.0,0.0,3.0,0.0,0.0,0.86,0.0,0.0,0.0,1.6,2.0,5.0,96.0,0,,0,MIXED/WATCH (0),WATCH,4.0,45,0.5301,ALTA,49.035555555555554,-74.7,87.8,ALTA,⚪ WEAK,🔴 Weak,HOLD,45.0,Close to ATH (-7.5% from high) - wait for pullback | Elevated P/E (39.5) - watch valuation,-7.5,NEUTRAL,BUY,False,False,0,,False,,,,sideways,stage1,VIGILAR,Construyendo base (lateral) — espera la reconquista de las medias
KR,0.0,,,,10.1,Kroger Company (The),66.6,Consumer Defensive,Grocery Stores,78.0,100.0,36.0,30.0,65.0,56.87,34841251840.0,15.0,2.8,False,down,48.3,False,0.0,35.9,True,2.0,4.8,2.9,False,76.58,-25.7,0.0,False,"{'roe_pct': 13.8, 'debt_to_equity': 3.73, 'current_ratio': 0.79, 'operating_margin_pct': 3.2}","{'eps_growth_yoy': 48.3, 'positive_quarters': 3, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 0.7}",70.64,86.0,58.0,22.0,buy,24.2,109.66,92.8,22.57,-60.3,8.59,4.89,2.53,80.1,2.01,True,-7.84,3.0,9.2,45.0,2026-09-10,False,False,7.0,NEUTRAL,2.76,5.9,0.78,,,,,,0.0,0.0,3.0,20.0,2026-07-27 07:43:50,2026-07-27,UNKNOWN,CAUTION,False,0,Price below 150/200 MA - weak trend,DISTRIBUTION,35,"Moderate distribution (0.8x ratio, 44% up volume)",MEGA_FLOAT,793.5,50.0,23.0,15.0,False,down,2.8,0.0,False,0.0,True,2.0,2.0,,29.0,,Sin datos suficientes,2.8,0.0,0.0,0.0,-5.0,0.0,0.0,0.0,0.0,False,1/3,36.145,0.0,8.0,0.0,3.0,3.0,0.0,-0.11,0.0,1.0,0.0,3.02,0.0,5.0,120.0,1,Berkshire Hathaway (Buffett),-8,RELIABLE/AVOID (-8),,0.0,48,0.1012,BAJA,0.0,24.2,8.0,,⚪ WEAK,🔴 Weak,,,,,,,,False,0,,False,,,,sideways,stage1,VIGILAR,Construyendo base (lateral) — espera la reconquista de las medias
BRO,0.0,,,,32.8,"Brown & Brown, Inc.",76.0,Financial Services,Insurance Brokers,100.0,90.0,36.0,75.0,50.0,67.66,22933211136.0,15.0,17.6,False,up,84.4,True,2.0,50.5,True,1.0,7.3,6.5,False,104.1,-35.0,0.0,False,"{'roe_pct': 11.9, 'debt_to_equity': 0.64, 'current_ratio': 1.02, 'operating_margin_pct': 47.2}","{'eps_growth_yoy': 84.4, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 2, 'profit_margin_pct': 18.4}",74.38,90.0,55.0,16.0,hold,9.9,66.09,-2.3,30.7,-54.6,6.64,4.49,0.98,20.5,0.65,True,-1.65,5.0,-3.2,0.0,2026-07-27,True,False,4.0,NEUTRAL,5.58,175.4,,,,,,,6.0,0.0,9.8,22.8,2026-07-27 07:43:50,2026-07-27,UNKNOWN,CAUTION,False,0,Price below 150/200 MA - weak trend,ACCUMULATION,60,"Moderate accumulation (1.1x ratio, 49% up volume)",MEGA_FLOAT,292.0,43.0,32.6,15.0,False,up,17.6,2.0,True,2.0,True,1.0,8.0,21.0,29.0,31.0,Bajo 50%,22.2,0.0,1.0,0.0,-5.0,0.0,0.0,0.0,0.0,False,2/3,43.04,0.0,6.0,0.0,3.0,0.0,0.0,4.02,2.0,0.0,0.0,1.24,0.0,0.0,13.0,0,,0,MIXED/WATCH (0),BEST,5.0,48,0.3275,MEDIA,0.0999999999999996,-2.3,38.4,MEDIA,⚪ WEAK,🔴 Weak,,,,,,,,False,0,,False,,,,sideways,stage1,VIGILAR,Construyendo base (lateral) — espera la reconquista de las medias
VLTO,0.0,,,,25.1,Veralto Corp,65.5,Industrials,Pollution & Treatment Controls,80.0,60.0,36.0,85.0,65.0,92.02,22600042496.0,15.0,24.3,False,up,14.4,False,0.0,3.7,True,1.0,3.2,2.9,False,110.11,-16.4,0.0,False,"{'roe_pct': 36.5, 'debt_to_equity': 0.96, 'current_ratio': 1.48, 'operating_margin_pct': 23.8}","{'eps_growth_yoy': 14.4, 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 17.3}",108.12,132.0,98.0,17.0,buy,17.5,70.46,-23.4,51.6,-43.9,3.4,3.13,0.57,12.4,,True,-1.33,14.0,13.3,1.0,2026-07-28,True,False,6.0,NEUTRAL,5.28,76.0,1.48,BULLISH,0.0,60.0,1.0,0.0,5.0,0.0,7.5,19.6,2026-07-27 07:43:50,2026-07-27,UNKNOWN,CAUTION,False,0,Price below 150/200 MA - weak trend,ACCUMULATION,60,"Moderate accumulation (1.1x ratio, 50% up volume)",MEGA_FLOAT,245.0,43.0,27.2,15.0,False,up,24.3,2.0,False,0.0,True,1.0,2.0,,29.0,,Sin datos suficientes,24.3,0.0,0.0,0.0,-5.0,5.0,0.0,0.0,0.0,False,2/3,37.155,0.0,3.0,0.0,3.0,3.0,0.05,0.05,0.0,0.0,0.0,2.19,2.0,2.0,36.0,0,,-5,MIXED/AVOID (-5),CAUTION,-8.0,48,0.2505,BAJA,0.0,-23.4,51.2,ALTA,⚪ WEAK,🔴 Weak,,,,,,,,False,0,,False,,,,sideways,stage1,VIGILAR,Construyendo base (lateral) — espera la reconquista de las medias
UNH,0.0,,,,17.1,UnitedHealth Group Incorporated,69.6,Healthcare,Healthcare Plans,100.0,50.0,68.0,50.0,60.0,420.74,382092673024.0,95.0,93.8,False,up,84.4,True,1.0,0.1,False,0.0,2.1,2.9,False,461.62,-8.9,1.0,False,"{'roe_pct': 14.2, 'debt_to_equity': 0.69, 'current_ratio': 0.78, 'operating_margin_pct': 7.1}","{'eps_growth_yoy': 84.4, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 3.1}",475.23,529.0,313.0,26.0,buy,13.0,1062.83,152.6,399.0,-5.2,5.96,25.06,2.21,66.6,1.65,True,-0.67,4.7,61.5,92.0,2026-10-27,False,False,6.0,NEUTRAL,4.41,173.8,0.3,,,,,,5.0,0.0,5.1,20.9,2026-07-27 07:43:50,2026-07-27,UNKNOWN,CAUTION,False,0,Price below 150/200 MA - weak trend,NEUTRAL,40,"No clear pattern (1.0x ratio, 47% up volume)",MEGA_FLOAT,903.3,45.0,26.0,95.0,False,up,93.8,5.0,True,1.0,False,0.0,2.0,,29.0,,Sin datos suficientes,93.8,0.0,0.0,3.0,-5.0,0.0,0.0,0.0,0.0,False,1/3,49.69499999999999,0.0,6.0,3.0,3.0,5.0,0.76,15.54,6.0,0.0,0.0,1.62,2.0,2.0,23.0,0,,8,RELIABLE/BUY (+8),,0.0,38,0.1708,BAJA,8.459999999999999,13.0,-60.7,,⚪ WEAK,🔴 Weak,,,,,,,,False,0,,False,,,,sideways,stage1,VIGILAR,Construyendo base (lateral) — espera la reconquista de las medias
QSR,0.0,,,,3.1,Restaurant Brands International,58.7,Consumer Cyclical,Restaurants,100.0,30.0,36.0,50.0,65.0,72.47,33070735360.0,15.0,23.0,False,down,77.9,True,1.0,-6.1,False,0.0,6.3,5.6,False,81.96,-11.6,0.0,False,"{'roe_pct': 28.1, 'debt_to_equity': 2.96, 'current_ratio': 0.99, 'operating_margin_pct': 25.9}","{'eps_growth_yoy': 77.9, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 10.0}",85.04,100.0,76.0,24.0,buy,17.3,201.66,178.3,93.3,28.7,4.99,4.76,3.59,80.7,3.41,True,-0.1,4.6,100.0,10.0,2026-08-06,False,True,6.0,NEUTRAL,5.33,51.7,0.16,,,,,,0.0,0.0,0.9,17.6,2026-07-27 07:43:50,2026-07-27,UNKNOWN,CAUTION,False,0,Price below 150/200 MA - weak trend,ACCUMULATION,60,"Moderate accumulation (1.1x ratio, 50% up volume)",MEGA_FLOAT,298.3,43.0,18.5,15.0,False,down,23.0,0.0,True,1.0,False,0.0,2.0,25.0,29.0,17.2,Bottom 25%,13.5,-3.0,1.0,3.0,-5.0,0.0,0.0,0.0,0.0,False,2/3,43.635000000000005,0.0,3.0,0.0,3.0,5.0,-0.29,-1.03,0.0,0.0,0.0,2.16,2.0,2.0,49.0,1,Pershing Square (Ackman),2,RELIABLE/WATCH (+2),,0.0,41,0.0307,BAJA,7.370000000000001,28.7,-86.2,,⚪ WEAK,🔴 Weak,,,,,,,,False,0,,False,,,,sideways,stage1,VIGILAR,Construyendo base (lateral) — espera la reconquista de las medias
FHN,0.0,,,,39.2,First Horizon Corporation,61.5,Financial Services,Banks - Regional,75.0,50.0,54.0,65.0,60.0,25.53,12116993024.0,60.0,59.9,False,up,8.7,False,0.0,3.7,False,0.0,0.0,0.0,False,26.56,-3.9,0.0,False,"{'roe_pct': 11.5, 'operating_margin_pct': 40.1}","{'eps_growth_yoy': 8.7, 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 30.2}",27.95,30.0,25.0,19.0,buy,9.5,,,39.8,55.9,,,2.66,31.2,3.34,True,-6.5,,14.0,79.0,2026-10-14,False,False,5.0,NEUTRAL,,,0.55,,,,,,7.0,0.0,11.8,18.4,2026-07-27 07:43:50,2026-07-27,UNKNOWN,CAUTION,False,0,Price below 150/200 MA - weak trend,STRONG_ACCUMULATION,75,"Strong institutional buying (1.5x ratio, 56% up volume)",MEGA_FLOAT,468.6,43.0,30.2,60.0,False,up,59.9,2.0,False,0.0,False,0.0,0.0,3.0,29.0,93.1,Top 10%,60.8,5.0,0.0,5.0,-5.0,0.0,0.0,0.0,0.0,False,2/3,41.46,0.0,0.0,3.0,3.0,3.0,0.0,3.41,2.0,0.0,0.0,1.19,0.0,0.0,,1,Appaloosa (Tepper),0,UNRELIABLE/INSUFFICIENT (0),,0.0,28,0.3923,MEDIA,13.65,32.7,-46.4,,⚪ WEAK,🔴 Weak,,,,,,,,False,0,,False,,,,sideways,stage1,VIGILAR,Construyendo base (lateral) — espera la reconquista de las medias
COST,0.0,,,,23.8,Costco Wholesale Corporation,52.0,Consumer Defensive,Discount Stores,65.0,30.0,36.0,75.0,65.0,935.03,414665998336.0,15.0,11.2,False,down,-16.0,True,2.0,-18.1,False,0.0,1.6,2.5,False,1096.5,-14.7,0.0,False,"{'roe_pct': 29.2, 'debt_to_equity': 0.6, 'current_ratio': 1.07, 'operating_margin_pct': 3.7}","{'eps_growth_yoy': -16.0, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 2, 'profit_margin_pct': 3.0}",1076.91,1315.0,740.0,35.0,buy,15.2,665.02,-28.9,597.6,-36.1,1.68,15.68,0.63,27.0,0.59,True,-0.21,81.5,31.8,59.0,2026-09-24,False,False,7.0,NEUTRAL,2.66,30.6,0.91,BULLISH,0.0,100.0,15.0,2.0,5.0,0.0,7.1,15.6,2026-07-27 07:43:50,2026-07-27,UNKNOWN,CAUTION,False,0,Price below 150/200 MA - weak trend,DISTRIBUTION,25,"Moderate distribution (0.7x ratio, 40% up volume)",MEGA_FLOAT,440.9,50.0,22.7,15.0,False,down,11.2,0.0,True,2.0,False,0.0,5.0,29.0,29.0,3.4,Bottom 25%,6.5,-3.0,0.0,3.0,-5.0,5.0,0.0,0.0,0.0,False,1/3,32.99,0.0,0.0,0.0,3.0,5.0,0.0,-0.56,0.0,0.0,0.0,1.9,2.0,5.0,117.0,0,,-8,RELIABLE/AVOID (-8),CAUTION,-8.0,46,0.2382,BAJA,6.7,-28.9,47.7,ALTA,⚪ WEAK,🔴 Weak,,,,,,,,False,0,,False,,,,sideways,stage1,VIGILAR,Construyendo base (lateral) — espera la reconquista de las medias
V,0.0,,,,47.6,Visa Inc.,70.5,Financial Services,Credit Services,85.0,70.0,44.0,85.0,60.0,355.74,676526292992.0,35.0,41.6,False,up,14.2,False,0.0,10.4,True,1.0,1.4,2.4,False,365.14,-2.6,0.0,False,"{'roe_pct': 60.3, 'debt_to_equity': 0.67, 'current_ratio': 1.09, 'operating_margin_pct': 67.3}","{'eps_growth_yoy': 14.2, 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 51.7}",403.26,450.0,330.0,38.0,strong_buy,13.4,532.49,49.7,343.5,-3.4,3.08,12.56,0.75,22.0,0.7,True,-3.15,43.6,35.5,1.0,2026-07-28,True,False,6.0,NEUTRAL,3.64,356.4,0.67,BEARISH,3.63,70.0,2.0,3.0,0.0,0.0,14.3,21.1,2026-07-27 07:43:50,2026-07-27,UNKNOWN,CAUTION,False,0,Price below 150/200 MA - weak trend,ACCUMULATION,60,"Moderate accumulation (1.1x ratio, 51% up volume)",MEGA_FLOAT,1688.2,43.0,35.4,35.0,False,up,41.6,2.0,False,0.0,True,1.0,2.0,8.0,29.0,75.9,Top 25%,35.7,3.0,0.0,5.0,-5.0,-8.0,0.0,0.0,0.0,False,2/3,32.580000000000005,0.0,3.0,0.0,3.0,5.0,0.45,1.11,1.0,0.0,0.0,1.68,2.0,2.0,45.0,0,,-8,RELIABLE/AVOID (-8),,0.0,47,0.4757,ALTA,14.55,13.4,-9.8,,⚪ WEAK,🔴 Weak,,,,,,,,False,0,,False,,,,sideways,stage1,VIGILAR,Construyendo base (lateral) — espera la reconquista de las medias
FAST,0.0,,,,17.3,Fastenal Company,65.5,Industrials,Industrial Distribution,80.0,60.0,36.0,95.0,50.0,47.02,53955338240.0,15.0,22.2,False,up,14.1,False,0.0,11.9,False,0.0,3.1,3.6,False,50.63,-7.1,0.0,False,"{'roe_pct': 34.3, 'debt_to_equity': 0.11, 'current_ratio': 4.18, 'operating_margin_pct': 21.0}","{'eps_growth_yoy': 14.1, 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 15.5}",47.84,55.0,39.9,13.0,hold,1.7,18.94,-59.7,17.08,-63.7,1.7,0.8,2.04,78.6,2.16,True,-0.09,395.6,5.8,79.0,2026-10-14,False,False,8.0,STRONG,3.07,39.6,2.31,,,,,,3.0,0.0,5.2,19.6,2026-07-27 07:43:50,2026-07-27,UNKNOWN,CAUTION,False,0,Price below 150/200 MA - weak trend,ACCUMULATION,60,"Moderate accumulation (1.1x ratio, 51% up volume)",MEGA_FLOAT,1144.2,43.0,24.8,15.0,False,up,22.2,2.0,False,0.0,False,0.0,0.0,7.0,29.0,79.3,Top 25%,40.7,3.0,0.0,3.0,-5.0,0.0,0.0,0.0,0.0,False,2/3,43.065000000000005,0.0,0.0,0.0,3.0,3.0,0.0,2.53,2.0,0.0,0.0,0.21,-3.0,10.0,108.0,0,,3,MIXED/BUY (+3),REVISION_UP,8.0,47,0.1731,BAJA,8.05,-59.7,63.4,ALTA,⚪ WEAK,🔴 Weak,,,,,,,,False,0,,False,,,,sideways,stage1,VIGILAR,Construyendo base (lateral) — espera la reconquista de las medias
ABT,0.0,,,,50.0,Abbott Laboratories,51.8,Healthcare,Medical Devices,50.0,50.0,44.0,60.0,65.0,103.06,179511263232.0,35.0,26.1,False,up,-39.5,False,0.0,0.2,False,0.0,1.6,1.8,False,137.49,-25.0,0.0,False,"{'debt_to_equity': 0.65, 'operating_margin_pct': 14.2}","{'eps_growth_yoy': -39.5, 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 11.6}",119.12,135.0,103.0,24.0,buy,15.6,,,30.9,-70.0,,,2.45,79.0,1.82,True,-0.44,15.4,-47.5,79.0,2026-10-14,False,False,6.0,NEUTRAL,4.33,42.0,,,,,,,0.0,0.0,,15.5,2026-07-27 07:43:50,2026-07-27,UNKNOWN,CAUTION,False,0,Price below 150/200 MA - weak trend,ACCUMULATION,60,"Moderate accumulation (1.2x ratio, 52% up volume)",MEGA_FLOAT,1731.1,43.0,22.2,35.0,False,up,26.1,2.0,False,0.0,False,0.0,0.0,20.0,29.0,34.5,Bajo 50%,23.0,0.0,0.0,0.0,-5.0,0.0,0.0,0.0,0.0,False,2/3,31.72,0.0,0.0,0.0,3.0,-3.0,0.67,2.22,1.0,0.0,0.0,1.95,2.0,2.0,71.0,0,,-8,RELIABLE/AVOID (-8),REVISION_UP,8.0,47,,,0.0,-27.2,85.6,ALTA,⚪ WEAK,🔴 Weak,,,,,,,,False,0,,False,,,,sideways,stage1,VIGILAR,Construyendo base (lateral) — espera la reconquista de las medias
