ticker,company_name,fundamental_score,tier,quality,earnings_quality_score,growth_acceleration_score,relative_strength_score,financial_health_score,catalyst_timing_score,rs_line_score,rs_line_percentile,rs_line_at_new_high,rs_line_trend,eps_growth_yoy,eps_accelerating,eps_accel_quarters,rev_growth_yoy,rev_accelerating,rev_accel_quarters,earnings_details,growth_details,rs_details,health_details,catalyst_details,current_price,market_cap,sector,industry,short_percent_float,short_ratio,short_squeeze_potential,fifty_two_week_high,proximity_to_52w_high,trend_template_score,trend_template_pass,target_price_analyst,target_price_analyst_high,target_price_analyst_low,analyst_count,analyst_recommendation,analyst_upside_pct,target_price_dcf,target_price_dcf_upside_pct,target_price_pe,target_price_pe_upside_pct,fcf_yield_pct,fcf_per_share,dividend_yield_pct,payout_ratio_pct,dividend_rate,five_yr_avg_dividend_yield_pct,buyback_active,shares_change_pct,interest_coverage,analyst_revision_momentum,days_to_earnings,earnings_date,earnings_warning,earnings_catalyst,piotroski_score,piotroski_label,ebit_ev_yield,roic_greenblatt,peg_ratio,analyzed_at
FULT,Fulton Financial Corporation,58.1,⭐ AVERAGE,🟡 Average,60.0,50.0,56.7,65.0,65.0,60.0,54.5,False,flat,,,0,5.7,False,0,{'profit_margin_pct': 30.7},"{'revenue_growth_yoy': np.float64(5.7), 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(6.9), 'rs_6m': np.float64(-0.3), 'rs_line_percentile': 54.5, 'rs_line_at_new_high': False, 'rs_line_trend': 'flat', 'rs_line_score': 60}","{'roe_pct': 11.7, 'operating_margin_pct': 39.3}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 16.4}",19.97,3594810880,Financial Services,Banks - Regional,8.0,5.2,True,22.99,-13.1,6.0,False,23.25,24.5,22.0,6.0,buy,16.4,,,62.4,212.5,,,3.81,35.1,0.76,3.79,True,-1.84,,32.5,35.0,2026-04-14,False,False,6.0,NEUTRAL,,,0.19,2026-03-10T07:47:33.695757
MNSB,"MainStreet Bancshares, Inc.",58.1,⭐ AVERAGE,🟡 Average,60.0,50.0,60.3,60.0,65.0,60.0,66.1,False,up,,,0,7.3,False,0,{'profit_margin_pct': 21.2},"{'revenue_growth_yoy': np.float64(7.3), 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(12.2), 'rs_6m': np.float64(-4.6), 'rs_line_percentile': 66.1, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 60}","{'roe_pct': 7.3, 'operating_margin_pct': 27.6}","{'days_to_earnings': 'N/A', 'recommendation': 'strong_buy', 'analyst_upside_pct': 19.4}",21.98,160943952,Financial Services,Banks - Regional,2.9,3.3,False,23.44,-6.2,7.0,True,26.25,26.25,26.25,1.0,strong_buy,19.4,,,17.6,-19.9,,,1.82,22.7,0.4,,True,-0.29,,,3.0,2026-03-13,True,False,3.0,NEUTRAL,,,0.86,2026-03-10T07:51:50.541031
PACS,"PACS Group, Inc.",58.1,⭐ AVERAGE,🟡 Average,50.0,50.0,80.3,50.0,70.0,80.0,78.6,False,down,,,0,6.3,False,0,{'profit_margin_pct': 3.6},"{'revenue_growth_yoy': np.float64(6.3), 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(11.6), 'rs_6m': np.float64(196.0), 'rs_line_percentile': 78.6, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 80}","{'roe_pct': 23.0, 'debt_to_equity': 3.78, 'current_ratio': 1.07, 'operating_margin_pct': 7.0}","{'days_to_earnings': 'N/A', 'recommendation': 'strong_buy', 'analyst_upside_pct': 36.1}",34.09,5357755904,Healthcare,Medical Care Facilities,8.7,4.0,True,43.08,-20.9,7.0,True,46.4,52.0,42.0,5.0,strong_buy,36.1,65.27,91.5,36.6,7.4,4.52,1.54,,,,,False,,11.0,57.2,58.0,2026-05-07,False,False,8.0,STRONG,3.57,7.4,0.25,2026-03-10T07:51:39.800910
ADC,Agree Realty Corporation,58.0,⭐ AVERAGE,🟡 Average,60.0,60.0,53.9,55.0,60.0,35.0,38.1,False,up,,,0,12.6,False,0,{'profit_margin_pct': 28.4},"{'revenue_growth_yoy': np.float64(12.6), 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(11.2), 'rs_6m': np.float64(8.5), 'rs_line_percentile': 38.1, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 35}","{'roe_pct': 3.5, 'debt_to_equity': 0.53, 'current_ratio': 0.34, 'operating_margin_pct': 48.3}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 1.5}",81.06,9757671424,Real Estate,REIT - Retail,14.2,9.4,True,82.08,-1.2,6.0,False,82.31,92.0,75.0,18.0,buy,1.5,83.7,3.3,24.78,-69.4,4.44,3.61,3.88,174.1,3.14,4.19,True,-0.04,2.5,14.0,42.0,2026-04-21,False,False,5.0,NEUTRAL,2.59,,2.81,2026-03-10T07:39:51.321157
UTI,Universal Technical Institute I,58.0,⭐ AVERAGE,🟡 Average,50.0,50.0,75.0,70.0,50.0,60.0,66.9,False,up,,,0,6.5,False,0,{'profit_margin_pct': 6.3},"{'revenue_growth_yoy': np.float64(6.5), 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(38.7), 'rs_6m': np.float64(22.7), 'rs_line_percentile': 66.9, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 60}","{'roe_pct': 17.4, 'debt_to_equity': 0.86, 'current_ratio': 1.14, 'operating_margin_pct': 7.1}","{'days_to_earnings': 'N/A', 'recommendation': 'none', 'analyst_upside_pct': 6.2}",35.17,1935070976,Consumer Defensive,Education & Training Services,5.6,4.0,False,38.02,-7.5,5.0,False,37.33,40.0,36.0,6.0,none,6.2,11.0,-68.7,9.6,-72.7,2.13,0.75,,,,3.72,False,,15.8,-21.2,57.0,2026-05-06,False,False,7.0,NEUTRAL,4.36,18.7,,2026-03-10T07:47:36.790803
FBRX,"Forte Biosciences, Inc.",57.9,⭐ AVERAGE,🟡 Average,50.0,50.0,83.0,45.0,70.0,80.0,76.2,False,up,,,0,,False,0,{},"{'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(41.2), 'rs_6m': np.float64(146.3), 'rs_line_percentile': 76.2, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 80}","{'roe_pct': -110.7, 'current_ratio': 7.34}","{'days_to_earnings': 'N/A', 'recommendation': 'strong_buy', 'analyst_upside_pct': 127.8}",27.98,350503648,Healthcare,Biotechnology,7.4,3.3,False,35.62,-21.4,7.0,True,63.75,75.0,54.0,4.0,strong_buy,127.8,,,,,-6.98,-1.95,,,,,False,,,,,,False,False,2.0,WEAK,-14.24,-69.9,,2026-03-10T07:49:42.114727
ADMQ,ADM Endeavors Inc.,57.8,⭐ AVERAGE,🟡 Average,50.0,100.0,15.0,65.0,50.0,15.0,8.4,False,down,,,0,67.6,True,2,{'profit_margin_pct': 9.4},"{'revenue_growth_yoy': np.float64(67.6), 'revenue_accelerating': True, 'rev_accel_quarters': 2}","{'rs_3m': np.float64(-39.6), 'rs_6m': np.float64(-42.1), 'rs_line_percentile': 8.4, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 15}","{'roe_pct': 17.3, 'debt_to_equity': 1.82, 'current_ratio': 1.3, 'operating_margin_pct': 9.3}","{'days_to_earnings': 'N/A', 'recommendation': 'none'}",0.0249,3947158,Industrials,Specialty Business Services,,,False,0.0505,-50.7,1.0,False,,,,,none,,,,,,-98.95,-0.02,,,,,False,,19.2,35.4,,,False,False,6.0,NEUTRAL,4.48,7.3,inf,2026-03-10T07:41:00.633163
BFST,"Business First Bancshares, Inc.",57.8,⭐ AVERAGE,🟡 Average,60.0,50.0,60.3,65.0,55.0,60.0,50.6,False,flat,,,0,6.4,False,0,{'profit_margin_pct': 28.1},"{'revenue_growth_yoy': np.float64(6.4), 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(0.3), 'rs_6m': np.float64(1.9), 'rs_line_percentile': 50.6, 'rs_line_at_new_high': False, 'rs_line_trend': 'flat', 'rs_line_score': 60}","{'roe_pct': 10.4, 'operating_margin_pct': 36.2}","{'days_to_earnings': 'N/A', 'recommendation': 'none', 'analyst_upside_pct': 23.8}",26.55,871173312,Financial Services,Banks - Regional,1.0,1.7,False,30.32,-12.4,6.0,False,32.88,35.0,31.0,4.0,none,23.8,,,83.7,215.3,,,2.19,20.4,0.58,2.2,True,-0.43,,18.8,44.0,2026-04-23,False,False,7.0,NEUTRAL,,,0.22,2026-03-10T07:45:54.456570
AP,Ampco-Pittsburgh Corporation,57.8,⭐ AVERAGE,🟡 Average,50.0,50.0,89.0,50.0,50.0,95.0,96.7,False,up,,,0,7.0,False,0,{'profit_margin_pct': -1.2},"{'revenue_growth_yoy': np.float64(7.0), 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(215.7), 'rs_6m': np.float64(231.9), 'rs_line_percentile': 96.7, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 95}","{'roe_pct': -4.1, 'debt_to_equity': 1.88, 'current_ratio': 1.84, 'operating_margin_pct': 4.3}","{'days_to_earnings': 'N/A', 'recommendation': 'none'}",9.1,184970144,Industrials,Metal Fabrication,1.5,0.5,False,9.69,-6.1,8.0,True,,,,,none,,23.84,162.0,,,12.1,1.1,,,,3.69,False,,0.9,,1.0,2026-03-11,True,False,6.0,NEUTRAL,5.14,6.3,,2026-03-10T07:41:11.749549
VRCA,Verrica Pharmaceuticals Inc.,57.7,⭐ AVERAGE,🟡 Average,50.0,80.0,38.6,60.0,60.0,35.0,38.2,False,down,,,0,4069.8,False,0,{'profit_margin_pct': -84.4},"{'revenue_growth_yoy': np.float64(4069.8), 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(-34.7), 'rs_6m': np.float64(7.1), 'rs_line_percentile': 38.2, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 35}","{'current_ratio': 1.25, 'operating_margin_pct': 11.3}","{'days_to_earnings': 'N/A', 'recommendation': 'none', 'analyst_upside_pct': 190.5}",5.68,90822416,Healthcare,Biotechnology,3.2,2.5,False,9.821,-42.2,3.0,False,16.5,20.0,10.0,4.0,none,190.5,,,,,-27.55,-1.56,,,,,False,,-2.0,,1.0,2026-03-11,True,False,2.0,WEAK,-97.99,-271.4,,2026-03-10T07:39:48.461659
KYMR,"Kymera Therapeutics, Inc.",57.6,⭐ AVERAGE,🟡 Average,50.0,40.0,83.0,60.0,70.0,80.0,86.4,False,up,,,0,-87.0,True,1,{},"{'revenue_growth_yoy': np.float64(-87.0), 'revenue_accelerating': True, 'rev_accel_quarters': 1}","{'rs_3m': np.float64(28.4), 'rs_6m': np.float64(91.4), 'rs_line_percentile': 86.4, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 80}","{'roe_pct': -25.8, 'debt_to_equity': 0.05, 'current_ratio': 10.47, 'operating_margin_pct': -3411.0}","{'days_to_earnings': 'N/A', 'recommendation': 'strong_buy', 'analyst_upside_pct': 40.8}",85.04,6942868992,Healthcare,Biotechnology,14.8,13.1,True,103.0,-17.4,8.0,True,119.71,140.0,91.0,21.0,strong_buy,40.8,,,,,-1.96,-1.67,,,,,False,,-845.1,,59.0,2026-05-08,False,False,3.0,NEUTRAL,-5.03,-35.6,,2026-03-10T07:49:56.138536
GBLI,"Global Indemnity Group, LLC",57.5,⭐ AVERAGE,🟡 Average,50.0,70.0,38.7,75.0,60.0,15.0,15.9,False,up,,,0,5.3,True,2,{'profit_margin_pct': 6.3},"{'revenue_growth_yoy': np.float64(5.3), 'revenue_accelerating': True, 'rev_accel_quarters': 2}","{'rs_3m': np.float64(6.8), 'rs_6m': np.float64(-2.1), 'rs_line_percentile': 15.9, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 15}","{'roe_pct': 4.0, 'debt_to_equity': 0.01, 'current_ratio': 1.23, 'operating_margin_pct': 14.1}","{'days_to_earnings': 'N/A', 'recommendation': 'none', 'analyst_upside_pct': 87.7}",29.3,419691840,Financial Services,Insurance - Property & Casualty,0.3,2.9,False,37.0,-20.8,4.0,False,55.0,55.0,55.0,1.0,none,87.7,94.0,220.8,19.4,-33.8,16.03,6.39,4.78,72.2,1.4,3.86,False,,712.6,-3.2,0.0,2026-03-10,True,False,3.0,NEUTRAL,16.11,,,2026-03-10T07:51:37.201714
IMVT,"Immunovant, Inc.",57.5,⭐ AVERAGE,🟡 Average,50.0,50.0,86.3,45.0,60.0,95.0,91.8,False,flat,,,0,,False,0,{},"{'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(16.4), 'rs_6m': np.float64(56.2), 'rs_line_percentile': 91.8, 'rs_line_at_new_high': False, 'rs_line_trend': 'flat', 'rs_line_score': 95}","{'roe_pct': -69.3, 'current_ratio': 15.74}","{'days_to_earnings': 'N/A', 'recommendation': 'none', 'analyst_upside_pct': 55.7}",26.41,5375284736,Healthcare,Biotechnology,19.0,11.2,True,29.25,-9.7,8.0,True,41.12,57.0,22.0,16.0,none,55.7,,,,,-4.85,-1.28,,,,,False,,,,79.0,2026-05-28,False,False,1.0,WEAK,-10.0,-62.6,,2026-03-10T07:50:33.030980
PALI,"Palisade Bio, Inc.",57.5,⭐ AVERAGE,🟡 Average,50.0,50.0,66.0,65.0,70.0,60.0,61.3,False,down,,,0,,False,0,{},"{'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(-2.5), 'rs_6m': np.float64(200.1), 'rs_line_percentile': 61.3, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 60}","{'roe_pct': -228.6, 'debt_to_equity': 0.07, 'current_ratio': 1.96}","{'days_to_earnings': 'N/A', 'recommendation': 'strong_buy', 'analyst_upside_pct': 589.7}",1.74,259613600,Healthcare,Biotechnology,17.0,5.5,True,2.64,-34.1,5.0,False,12.0,25.0,5.0,6.0,strong_buy,589.7,,,,,-2.55,-0.04,,,,,False,,-1019.5,,,,False,False,1.0,WEAK,-5.67,-196.4,,2026-03-10T07:41:59.976552
TH,Target Hospitality Corp.,57.5,⭐ AVERAGE,🟡 Average,50.0,80.0,44.0,45.0,70.0,35.0,48.2,False,down,,,0,18.7,True,2,{'profit_margin_pct': -3.1},"{'revenue_growth_yoy': np.float64(18.7), 'revenue_accelerating': True, 'rev_accel_quarters': 2}","{'rs_3m': np.float64(-3.3), 'rs_6m': np.float64(-14.9), 'rs_line_percentile': 48.2, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 35}","{'roe_pct': -2.3, 'debt_to_equity': 0.03, 'current_ratio': 0.96, 'operating_margin_pct': 0.1}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 32.9}",7.9,788258368,Industrials,Specialty Business Services,8.0,7.7,True,9.22,-14.3,6.0,False,10.5,11.0,10.0,2.0,buy,32.9,10.39,31.5,,,8.42,0.67,,,,,True,-1.47,0.3,,1.0,2026-03-11,True,False,5.0,NEUTRAL,14.92,29.0,,2026-03-10T07:50:41.543745
EVLV,"Evolv Technologies Holdings, In",57.4,⭐ AVERAGE,🟡 Average,50.0,90.0,23.0,55.0,70.0,35.0,28.2,False,down,,,0,47.3,True,1,{'profit_margin_pct': -43.8},"{'revenue_growth_yoy': np.float64(47.3), 'revenue_accelerating': True, 'rev_accel_quarters': 1}","{'rs_3m': np.float64(-21.2), 'rs_6m': np.float64(-42.3), 'rs_line_percentile': 28.2, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 35}","{'roe_pct': -51.7, 'debt_to_equity': 0.41, 'current_ratio': 1.27, 'operating_margin_pct': -20.1}","{'days_to_earnings': 'N/A', 'recommendation': 'strong_buy', 'analyst_upside_pct': 89.9}",5.2,908011392,Industrials,Security & Protection Services,6.8,3.9,False,8.91,-41.6,3.0,False,9.88,10.0,9.5,4.0,strong_buy,89.9,,,,,-2.55,-0.13,,,,,False,,-82.6,,0.0,2026-03-10,True,False,4.0,NEUTRAL,-6.04,-33.3,,2026-03-10T07:48:39.135931
HTFL,"Heartflow, Inc.",57.3,⭐ AVERAGE,🟡 Average,50.0,80.0,24.0,70.0,70.0,15.0,13.2,False,down,,,0,32.3,False,0,{'profit_margin_pct': -77.4},"{'revenue_growth_yoy': np.float64(32.3), 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(-15.0), 'rs_6m': np.float64(-37.9), 'rs_line_percentile': 13.2, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 15}","{'debt_to_equity': 0.09, 'current_ratio': 8.66, 'operating_margin_pct': -32.6}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 66.1}",23.18,1973979136,Healthcare,Health Information Services,5.4,2.6,False,41.223,-43.8,,,38.5,40.0,35.0,6.0,buy,66.1,,,,,,,,,,,False,,-5.2,,8.0,2026-03-18,False,True,4.0,NEUTRAL,-4.32,-96.3,,2026-03-10T07:50:10.572407
EBMT,"Eagle Bancorp Montana, Inc.",57.3,⭐ AVERAGE,🟡 Average,55.0,50.0,71.4,60.0,50.0,60.0,73.2,False,up,,,0,9.7,False,0,{'profit_margin_pct': 16.4},"{'revenue_growth_yoy': np.float64(9.7), 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(20.8), 'rs_6m': np.float64(18.5), 'rs_line_percentile': 73.2, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 60}","{'roe_pct': 8.1, 'operating_margin_pct': 27.2}","{'days_to_earnings': 'N/A', 'recommendation': 'none', 'analyst_upside_pct': 3.8}",21.2,168704704,Financial Services,Banks - Regional,2.5,3.5,False,23.75,-10.7,7.0,True,22.0,23.0,20.0,3.0,none,3.8,,,57.0,168.9,,,2.73,30.3,0.58,3.15,True,-0.94,,19.8,49.0,2026-04-28,False,False,5.0,NEUTRAL,,,0.25,2026-03-10T07:51:18.185535
NP,Neptune Insurance Holdings Inc.,57.2,⭐ AVERAGE,🟡 Average,60.0,70.0,36.0,50.0,70.0,15.0,20.0,False,down,,,0,29.4,False,0,{'profit_margin_pct': 23.4},"{'revenue_growth_yoy': np.float64(29.4), 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(-19.0), 'rs_line_percentile': 20.0, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 15}","{'current_ratio': 0.99, 'operating_margin_pct': 31.6}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 35.1}",19.83,2739584512,Financial Services,Insurance Brokers,11.9,3.0,True,33.235,-40.3,,,26.79,32.5,20.0,12.0,buy,35.1,7.27,-63.3,,,1.71,0.49,,,,,False,,4.3,-48.4,64.0,2026-05-13,False,False,4.0,NEUTRAL,2.42,,,2026-03-10T07:41:41.179164
SRRK,Scholar Rock Holding Corporatio,57.0,⭐ AVERAGE,🟡 Average,50.0,50.0,74.0,55.0,65.0,80.0,84.2,False,flat,,,0,,False,0,{},"{'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(-1.0), 'rs_6m': np.float64(34.9), 'rs_line_percentile': 84.2, 'rs_line_at_new_high': False, 'rs_line_trend': 'flat', 'rs_line_score': 80}","{'roe_pct': -123.1, 'debt_to_equity': 0.44, 'current_ratio': 6.95}","{'days_to_earnings': 'N/A', 'recommendation': 'strong_buy', 'analyst_upside_pct': 24.5}",44.23,5081279488,Healthcare,Biotechnology,25.7,15.5,True,49.82,-11.2,7.0,True,55.07,70.0,47.0,14.0,strong_buy,24.5,,,,,-3.2,-1.42,,,,,False,,-74.0,,65.0,2026-05-14,False,False,1.0,WEAK,-7.69,-108.6,,2026-03-10T07:50:07.926922
MANE,"Veradermics, Incorporated",56.8,⭐ AVERAGE,🟡 Average,50.0,50.0,70.0,55.0,70.0,100.0,100.0,True,up,,,0,,,0,{},{},"{'rs_line_percentile': 100.0, 'rs_line_at_new_high': True, 'rs_line_trend': 'up', 'rs_line_score': 100}",{'current_ratio': 3.29},"{'days_to_earnings': 'N/A', 'recommendation': 'strong_buy', 'analyst_upside_pct': 52.6}",51.32,1800155904,Healthcare,Biotechnology,4.2,1.4,False,52.6,-2.4,,,78.33,85.0,75.0,3.0,strong_buy,52.6,,,,,,,,,,,False,,-18.4,,,,False,False,5.0,NEUTRAL,-29.27,,,2026-03-10T07:48:36.532649
MNR,Mach Natural Resources LP,56.6,⭐ AVERAGE,🟡 Average,55.0,60.0,50.3,60.0,60.0,35.0,47.0,False,up,,,0,16.0,False,0,{'profit_margin_pct': 11.1},"{'revenue_growth_yoy': np.float64(16.0), 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(11.3), 'rs_6m': np.float64(-2.9), 'rs_line_percentile': 47.0, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 35}","{'roe_pct': 6.7, 'debt_to_equity': 0.59, 'current_ratio': 1.0, 'operating_margin_pct': -8.1}","{'days_to_earnings': 'N/A', 'recommendation': 'none', 'analyst_upside_pct': 43.3}",13.26,2233286656,Energy,Oil & Gas E&P,2.1,5.7,False,15.91,-16.7,4.0,False,19.0,20.0,17.0,5.0,none,43.3,,,9.4,-29.1,-20.71,-2.75,14.86,241.5,1.97,,False,,2.5,,2.0,2026-03-12,True,False,5.0,NEUTRAL,8.66,14.4,,2026-03-10T07:41:27.781544
BFC,Bank First Corporation,56.6,⭐ AVERAGE,🟡 Average,60.0,50.0,56.7,65.0,50.0,60.0,60.3,False,up,,,0,6.5,False,0,{'profit_margin_pct': 41.4},"{'revenue_growth_yoy': np.float64(6.5), 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(5.9), 'rs_6m': np.float64(-0.3), 'rs_line_percentile': 60.3, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 60}","{'roe_pct': 11.1, 'operating_margin_pct': 53.9}","{'days_to_earnings': 'N/A', 'recommendation': 'none', 'analyst_upside_pct': 14.0}",135.98,1523204096,Financial Services,Banks - Regional,3.1,4.5,False,153.0,-11.1,6.0,False,155.0,160.0,150.0,2.0,none,14.0,,,72.3,-46.8,,,1.36,24.9,1.85,1.31,True,-1.45,,3.4,35.0,2026-04-14,False,False,6.0,NEUTRAL,,,1.86,2026-03-10T07:45:40.405745
RCKT,"Rocket Pharmaceuticals, Inc.",56.5,⭐ AVERAGE,🟡 Average,50.0,50.0,65.0,60.0,70.0,35.0,29.8,False,up,,,0,,False,0,{},"{'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(54.7), 'rs_6m': np.float64(51.6), 'rs_line_percentile': 29.8, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 35}","{'roe_pct': -60.3, 'debt_to_equity': 0.09, 'current_ratio': 6.38}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 60.6}",5.11,554788352,Healthcare,Biotechnology,25.9,6.8,True,8.905,-42.6,5.0,False,8.2,16.0,3.0,11.0,buy,60.6,,,,,-18.9,-0.97,,,,,False,,-117.0,,58.0,2026-05-07,False,False,1.0,WEAK,-56.62,-94.5,,2026-03-10T07:44:32.891005
RLI,RLI Corp.,56.5,⭐ AVERAGE,🟡 Average,60.0,60.0,36.0,75.0,50.0,15.0,12.7,False,down,,,0,14.2,False,0,{'profit_margin_pct': 21.4},"{'revenue_growth_yoy': np.float64(14.2), 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(-1.3), 'rs_6m': np.float64(-12.3), 'rs_line_percentile': 12.7, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 15}","{'roe_pct': 24.4, 'debt_to_equity': 0.06, 'current_ratio': 0.55, 'operating_margin_pct': 27.0}","{'days_to_earnings': 'N/A', 'recommendation': 'hold', 'analyst_upside_pct': -2.1}",61.03,5609888256,Financial Services,Insurance - Property & Casualty,3.8,3.4,False,81.79,-25.4,1.0,False,59.75,70.0,52.0,4.0,hold,-2.1,535.84,778.0,131.1,114.8,20.7,12.64,1.05,14.4,0.64,0.84,False,,95.4,49.8,43.0,2026-04-22,False,False,5.0,NEUTRAL,9.21,,0.17,2026-03-10T07:42:58.694954
S,"SentinelOne, Inc.",56.5,⭐ AVERAGE,🟡 Average,50.0,80.0,24.0,65.0,70.0,15.0,17.6,False,flat,,,0,14.8,True,2,{'profit_margin_pct': -43.0},"{'revenue_growth_yoy': np.float64(14.8), 'revenue_accelerating': True, 'rev_accel_quarters': 2}","{'rs_3m': np.float64(-0.4), 'rs_6m': np.float64(-27.3), 'rs_line_percentile': 17.6, 'rs_line_at_new_high': False, 'rs_line_trend': 'flat', 'rs_line_score': 15}","{'roe_pct': -25.8, 'debt_to_equity': 0.01, 'current_ratio': 1.52, 'operating_margin_pct': -26.4}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 39.3}",14.35,4877120000,Technology,Software - Infrastructure,7.4,2.5,False,21.4,-32.9,1.0,False,19.99,30.0,13.0,34.0,buy,39.3,24.25,69.0,,,5.07,0.74,,,,,True,-1.01,-4890.5,,2.0,2026-03-12,True,False,5.0,NEUTRAL,-6.64,-53.3,0.87,2026-03-10T07:48:26.725107
QTIH,"QT Imaging Holdings, Inc.",56.4,⭐ AVERAGE,🟡 Average,50.0,80.0,42.0,40.0,70.0,60.0,68.2,False,up,,,0,395.2,False,0,{'profit_margin_pct': -201.7},"{'revenue_growth_yoy': np.float64(395.2), 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(-0.8), 'rs_6m': np.float64(-25.2), 'rs_line_percentile': 68.2, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 60}","{'current_ratio': 0.89, 'operating_margin_pct': -39.4}","{'days_to_earnings': 'N/A', 'recommendation': 'strong_buy', 'analyst_upside_pct': 144.2}",5.405,64461680,Healthcare,Medical Devices,1.0,0.8,False,9.2094,-41.3,4.0,False,13.2,13.2,13.2,1.0,strong_buy,144.2,,,,,-16.96,-0.92,,,,,False,,-11.0,,65.0,2026-05-14,False,False,0.0,WEAK,,,,2026-03-10T07:45:57.118094
ITW,Illinois Tool Works Inc.,56.3,⭐ AVERAGE,🟡 Average,55.0,60.0,50.3,65.0,50.0,35.0,47.3,False,up,,,0,6.6,True,1,{'profit_margin_pct': 19.1},"{'revenue_growth_yoy': np.float64(6.6), 'revenue_accelerating': True, 'rev_accel_quarters': 1}","{'rs_3m': np.float64(12.3), 'rs_6m': np.float64(-0.1), 'rs_line_percentile': 47.3, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 35}","{'roe_pct': 93.7, 'debt_to_equity': 2.86, 'current_ratio': 1.21, 'operating_margin_pct': 26.8}","{'days_to_earnings': 'N/A', 'recommendation': 'hold', 'analyst_upside_pct': 1.6}",276.58,79710355456,Industrials,Specialty Industrial Machinery,3.1,5.5,False,303.16,-8.8,6.0,False,280.88,327.0,219.0,16.0,hold,1.6,132.61,-52.1,104.8,-62.1,2.72,7.52,2.33,59.3,6.44,2.23,True,-1.88,14.6,2.9,50.0,2026-04-29,False,False,5.0,NEUTRAL,4.83,118.3,3.12,2026-03-10T07:50:35.969411
