ticker,company_name,fundamental_score,tier,quality,earnings_quality_score,growth_acceleration_score,relative_strength_score,financial_health_score,catalyst_timing_score,rs_line_score,rs_line_percentile,rs_line_at_new_high,rs_line_trend,eps_growth_yoy,eps_accelerating,eps_accel_quarters,rev_growth_yoy,rev_accelerating,rev_accel_quarters,earnings_details,growth_details,rs_details,health_details,catalyst_details,current_price,market_cap,sector,industry,short_percent_float,short_ratio,short_squeeze_potential,fifty_two_week_high,proximity_to_52w_high,trend_template_score,trend_template_pass,target_price_analyst,target_price_analyst_high,target_price_analyst_low,analyst_count,analyst_recommendation,analyst_upside_pct,target_price_dcf,target_price_dcf_upside_pct,target_price_pe,target_price_pe_upside_pct,analyzed_at
DFDV,DeFi Development Corp.,60.5,⭐⭐ GOOD,🟡 Good,60.0,80.0,15.0,90.0,60.0,15.0,6.1,False,down,,,0,635.4,False,0,{'profit_margin_pct': 932.6},"{'revenue_growth_yoy': np.float64(635.4), 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(-50.2), 'rs_6m': np.float64(-86.7), 'rs_line_percentile': 6.1, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 15}","{'roe_pct': 56.7, 'debt_to_equity': 0.54, 'current_ratio': 2.04, 'operating_margin_pct': 1601.0}","{'days_to_earnings': 'N/A', 'recommendation': 'none', 'analyst_upside_pct': 276.3}",3.72,111201216,Financial Services,Asset Management,23.4,3.2,True,53.88,-93.1,1.0,False,14.0,18.0,10.0,2.0,none,276.3,,,35.8,862.4,2026-02-23T08:30:52.885583
CZNC,Citizens & Northern Corp,60.4,⭐⭐ GOOD,🟡 Good,60.0,50.0,79.4,60.0,50.0,80.0,80.2,False,up,,,0,4.9,False,0,{'profit_margin_pct': 20.1},"{'revenue_growth_yoy': np.float64(4.9), 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(20.3), 'rs_6m': np.float64(16.6), 'rs_line_percentile': 80.2, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 80}","{'roe_pct': 7.6, 'operating_margin_pct': 34.5}","{'days_to_earnings': 'N/A', 'recommendation': 'none', 'analyst_upside_pct': -1.4}",23.84,424910912,Financial Services,Banks - Regional,1.9,7.0,False,24.12,-1.2,8.0,True,23.5,23.5,23.5,1.0,none,-1.4,,,14.6,-38.8,2026-02-23T08:30:43.567434
CBAN,"Colony Bankcorp, Inc.",60.4,⭐⭐ GOOD,🟡 Good,60.0,50.0,79.4,60.0,50.0,80.0,84.0,False,up,,,0,6.5,False,0,{'profit_margin_pct': 22.1},"{'revenue_growth_yoy': np.float64(6.5), 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(21.9), 'rs_6m': np.float64(16.2), 'rs_line_percentile': 84.0, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 80}","{'roe_pct': 8.6, 'operating_margin_pct': 30.9}","{'days_to_earnings': 'N/A', 'recommendation': 'none', 'analyst_upside_pct': 8.4}",20.29,431657184,Financial Services,Banks - Regional,0.7,1.3,False,21.46,-5.5,8.0,True,22.0,22.0,22.0,1.0,none,8.4,,,15.9,-21.6,2026-02-23T08:29:43.744508
TBN,Tamboran Resources Corporation,60.3,⭐⭐ GOOD,🟡 Good,50.0,50.0,80.3,65.0,70.0,80.0,82.7,False,up,,,0,,False,0,{},"{'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(19.1), 'rs_6m': np.float64(37.6), 'rs_line_percentile': 82.7, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 80}","{'roe_pct': -8.5, 'debt_to_equity': 0.12, 'current_ratio': 2.01}","{'days_to_earnings': 'N/A', 'recommendation': 'strong_buy', 'analyst_upside_pct': 34.5}",30.06,680543744,Energy,Oil & Gas E&P,2.6,10.4,False,31.9,-5.8,8.0,True,40.43,53.0,35.0,7.0,strong_buy,34.5,,,,,2026-02-23T08:29:44.857261
EXEL,"Exelixis, Inc.",60.3,⭐⭐ GOOD,🟡 Good,60.0,50.0,47.6,95.0,60.0,35.0,42.6,False,up,,,0,7.8,False,0,{'profit_margin_pct': 33.7},"{'revenue_growth_yoy': np.float64(7.8), 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(-0.8), 'rs_6m': np.float64(3.6), 'rs_line_percentile': 42.6, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 35}","{'roe_pct': 35.5, 'debt_to_equity': 0.09, 'current_ratio': 3.56, 'operating_margin_pct': 39.4}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 8.1}",43.63,11697733632,Healthcare,Biotechnology,14.4,11.4,True,49.62,-12.1,6.0,False,47.17,60.0,35.0,18.0,buy,8.1,103.06,136.2,83.4,91.2,2026-02-23T08:35:23.818220
NEOG,Neogen Corporation,59.9,⭐ AVERAGE,🟡 Average,50.0,60.0,83.0,55.0,50.0,80.0,83.1,False,up,,,0,1.7,True,1,{'profit_margin_pct': -68.5},"{'revenue_growth_yoy': np.float64(1.7), 'revenue_accelerating': True, 'rev_accel_quarters': 1}","{'rs_3m': np.float64(99.1), 'rs_6m': np.float64(93.2), 'rs_line_percentile': 83.1, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 80}","{'roe_pct': -25.3, 'debt_to_equity': 0.38, 'current_ratio': 3.91, 'operating_margin_pct': -2.4}","{'days_to_earnings': 'N/A', 'recommendation': 'none', 'analyst_upside_pct': 3.0}",11.33,2464569344,Healthcare,Diagnostics & Research,7.3,2.7,False,11.35,-0.2,8.0,True,11.67,13.0,10.0,3.0,none,3.0,,,,,2026-02-23T08:29:57.247123
AMLX,"Amylyx Pharmaceuticals, Inc.",59.8,⭐ AVERAGE,🟡 Average,50.0,50.0,74.0,70.0,70.0,80.0,77.7,False,up,,,0,,False,0,{},"{'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(-6.5), 'rs_6m': np.float64(57.1), 'rs_line_percentile': 77.7, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 80}","{'roe_pct': -56.5, 'debt_to_equity': 0.02, 'current_ratio': 13.7, 'operating_margin_pct': 29104.2}","{'days_to_earnings': 'N/A', 'recommendation': 'strong_buy', 'analyst_upside_pct': 54.7}",14.01,1538572160,Healthcare,Drug Manufacturers - Specialty & Generic,13.6,7.2,True,17.49,-19.9,8.0,True,21.67,28.0,19.0,9.0,strong_buy,54.7,,,,,2026-02-23T08:32:27.170184
FCNCA,"First Citizens BancShares, Inc.",59.8,⭐ AVERAGE,🟡 Average,60.0,70.0,46.7,60.0,60.0,35.0,43.1,False,flat,,,0,1.4,True,2,{'profit_margin_pct': 24.4},"{'revenue_growth_yoy': np.float64(1.4), 'revenue_accelerating': True, 'rev_accel_quarters': 2}","{'rs_3m': np.float64(6.0), 'rs_6m': np.float64(-4.8), 'rs_line_percentile': 43.1, 'rs_line_at_new_high': False, 'rs_line_trend': 'flat', 'rs_line_score': 35}","{'roe_pct': 9.9, 'operating_margin_pct': 37.3}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 13.7}",2016.58,24712544256,Financial Services,Banks - Regional,5.9,4.8,False,2232.21,-9.7,6.0,False,2292.4,2500.0,2100.0,15.0,buy,13.7,,,1651.6,-18.1,2026-02-23T08:29:26.549284
RCKY,"Rocky Brands, Inc.",59.7,⭐ AVERAGE,🟡 Average,50.0,50.0,84.7,65.0,55.0,100.0,97.3,True,up,,,0,-4.3,True,2,{'profit_margin_pct': 4.4},"{'revenue_growth_yoy': np.float64(-4.3), 'revenue_accelerating': True, 'rev_accel_quarters': 2}","{'rs_3m': np.float64(11.8), 'rs_6m': np.float64(18.8), 'rs_line_percentile': 97.3, 'rs_line_at_new_high': True, 'rs_line_trend': 'up', 'rs_line_score': 100}","{'roe_pct': 8.7, 'debt_to_equity': 0.57, 'current_ratio': 2.74, 'operating_margin_pct': 9.6}","{'days_to_earnings': 'N/A', 'recommendation': 'none', 'analyst_upside_pct': 24.4}",33.75,252911936,Consumer Cyclical,Footwear & Accessories,2.5,4.7,False,34.61,-2.5,8.0,True,42.0,42.0,42.0,1.0,none,24.4,61.18,81.3,82.2,143.6,2026-02-23T08:34:16.746736
RMBI,"Richmond Mutual Bancorporation,",59.7,⭐ AVERAGE,🟡 Average,60.0,80.0,38.7,60.0,50.0,15.0,21.6,False,flat,,,0,14.0,True,2,{'profit_margin_pct': 24.8},"{'revenue_growth_yoy': np.float64(14.0), 'revenue_accelerating': True, 'rev_accel_quarters': 2}","{'rs_3m': np.float64(5.1), 'rs_6m': np.float64(-5.9), 'rs_line_percentile': 21.6, 'rs_line_at_new_high': False, 'rs_line_trend': 'flat', 'rs_line_score': 15}","{'roe_pct': 8.3, 'operating_margin_pct': 32.5}","{'days_to_earnings': 'N/A', 'recommendation': 'none'}",14.11,137035824,Financial Services,Banks - Regional,2.8,20.7,False,15.24,-7.4,5.0,False,,,,,none,,,,35.1,148.8,2026-02-23T08:33:31.263449
EBMT,"Eagle Bancorp Montana, Inc.",59.6,⭐ AVERAGE,🟡 Average,55.0,50.0,83.0,60.0,50.0,80.0,85.7,False,up,,,0,9.7,False,0,{'profit_margin_pct': 16.4},"{'revenue_growth_yoy': np.float64(9.7), 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(35.4), 'rs_6m': np.float64(27.2), 'rs_line_percentile': 85.7, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 80}","{'roe_pct': 8.1, 'operating_margin_pct': 27.2}","{'days_to_earnings': 'N/A', 'recommendation': 'hold', 'analyst_upside_pct': -2.3}",22.51,179129376,Financial Services,Banks - Regional,2.5,4.5,False,23.75,-5.2,8.0,True,22.0,23.0,20.0,3.0,hold,-2.3,,,57.0,153.2,2026-02-23T08:35:18.211707
FUNC,First,59.5,⭐ AVERAGE,🟡 Average,60.0,70.0,44.0,65.0,55.0,35.0,41.3,False,down,,,0,9.3,True,2,{'profit_margin_pct': 29.8},"{'revenue_growth_yoy': np.float64(9.3), 'revenue_accelerating': True, 'rev_accel_quarters': 2}","{'rs_3m': np.float64(-2.6), 'rs_6m': np.float64(-2.2), 'rs_line_percentile': 41.3, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 35}","{'roe_pct': 13.4, 'operating_margin_pct': 43.4}","{'days_to_earnings': 'N/A', 'recommendation': 'none', 'analyst_upside_pct': 21.1}",36.32,236060960,Financial Services,Banks - Regional,0.8,2.4,False,41.95,-13.4,5.0,False,44.0,44.0,44.0,1.0,none,21.1,,,37.7,3.8,2026-02-23T08:31:22.248086
BSBK,Bogota Financial Corp.,59.5,⭐ AVERAGE,🟡 Average,55.0,90.0,36.0,55.0,50.0,15.0,21.0,False,up,,,0,44.5,True,1,{'profit_margin_pct': 12.0},"{'revenue_growth_yoy': np.float64(44.5), 'revenue_accelerating': True, 'rev_accel_quarters': 1}","{'rs_3m': np.float64(-2.8), 'rs_6m': np.float64(-14.4), 'rs_line_percentile': 21.0, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 15}","{'roe_pct': 1.5, 'operating_margin_pct': 17.0}","{'days_to_earnings': 'N/A', 'recommendation': 'none'}",8.56,111012048,Financial Services,Banks - Regional,0.3,7.5,False,9.5,-9.9,4.0,False,,,,,none,,,,1.7,-80.1,2026-02-23T08:33:42.654895
INR,"Infinity Natural Resources, Inc",59.5,⭐ AVERAGE,🟡 Average,50.0,70.0,61.4,55.0,65.0,35.0,46.9,False,up,,,0,15.4,True,1,{'profit_margin_pct': -0.8},"{'revenue_growth_yoy': np.float64(15.4), 'revenue_accelerating': True, 'rev_accel_quarters': 1}","{'rs_3m': np.float64(29.6), 'rs_6m': np.float64(14.8), 'rs_line_percentile': 46.9, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 35}","{'roe_pct': -3.1, 'debt_to_equity': 0.09, 'current_ratio': 0.52, 'operating_margin_pct': 49.1}","{'days_to_earnings': 'N/A', 'recommendation': 'strong_buy', 'analyst_upside_pct': 25.2}",16.95,264922624,Energy,Oil & Gas E&P,6.8,5.5,False,20.0,-15.3,6.0,False,21.22,27.0,18.0,9.0,strong_buy,25.2,,,,,2026-02-23T08:35:31.977054
SRRK,Scholar Rock Holding Corporatio,59.4,⭐ AVERAGE,🟡 Average,50.0,50.0,88.3,55.0,60.0,100.0,99.8,True,up,,,0,,False,0,{},"{'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(16.6), 'rs_6m': np.float64(29.7), 'rs_line_percentile': 99.8, 'rs_line_at_new_high': True, 'rs_line_trend': 'up', 'rs_line_score': 100}","{'roe_pct': -218.0, 'debt_to_equity': 0.45, 'current_ratio': 6.3}","{'days_to_earnings': 'N/A', 'recommendation': 'strong_buy', 'analyst_upside_pct': 4.9}",48.0,4896357888,Healthcare,Biotechnology,25.6,15.1,True,49.82,-3.7,8.0,True,50.36,60.0,42.0,14.0,strong_buy,4.9,,,,,2026-02-23T08:34:52.901632
CDTX,"Cidara Therapeutics, Inc.",59.3,⭐ AVERAGE,🟡 Average,50.0,50.0,89.0,60.0,50.0,95.0,94.6,False,up,,,0,,False,0,{},"{'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(95.5), 'rs_6m': np.float64(329.0), 'rs_line_percentile': 94.6, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 95}","{'roe_pct': -68.7, 'debt_to_equity': 0.0, 'current_ratio': 4.62}","{'days_to_earnings': 'N/A', 'recommendation': 'hold', 'analyst_upside_pct': 0.1}",221.38,6961583616,Healthcare,Biotechnology,6.4,1.3,False,221.42,-0.0,8.0,True,221.5,221.5,221.5,3.0,hold,0.1,,,,,2026-02-23T08:33:18.277192
EVMN,"Evommune, Inc.",59.2,⭐ AVERAGE,🟡 Average,50.0,50.0,71.0,70.0,70.0,80.0,78.2,False,up,,,0,,,0,{},{},"{'rs_3m': np.float64(42.4), 'rs_line_percentile': 78.2, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 80}","{'debt_to_equity': 0.01, 'current_ratio': 7.87, 'operating_margin_pct': -133.3}","{'days_to_earnings': 'N/A', 'recommendation': 'strong_buy', 'analyst_upside_pct': 90.7}",28.31,892447040,Healthcare,Biotechnology,8.8,7.1,True,33.2,-14.7,,,54.0,65.0,48.0,6.0,strong_buy,90.7,,,,,2026-02-23T08:33:49.588553
GBCS,"Selectis Health,Inc.",59.2,⭐ AVERAGE,🟡 Average,50.0,60.0,91.0,40.0,50.0,100.0,96.8,True,up,,,0,4.2,True,1,{'profit_margin_pct': -1.9},"{'revenue_growth_yoy': np.float64(4.2), 'revenue_accelerating': True, 'rev_accel_quarters': 1}","{'rs_3m': np.float64(81.4), 'rs_6m': np.float64(20.9), 'rs_line_percentile': 96.8, 'rs_line_at_new_high': True, 'rs_line_trend': 'up', 'rs_line_score': 100}","{'current_ratio': 0.2, 'operating_margin_pct': -2.7}","{'days_to_earnings': 'N/A', 'recommendation': 'none'}",3.21,9845263,Healthcare,Medical Care Facilities,,,False,4.5,-28.7,7.0,True,,,,,none,,0.04,-98.8,,,2026-02-23T08:32:50.298042
STAA,STAAR Surgical Company,59.0,⭐ AVERAGE,🟡 Average,50.0,100.0,15.0,70.0,55.0,15.0,10.2,False,down,,,0,93.5,True,2,{'profit_margin_pct': -41.8},"{'revenue_growth_yoy': np.float64(93.5), 'revenue_accelerating': True, 'rev_accel_quarters': 2}","{'rs_3m': np.float64(-37.2), 'rs_6m': np.float64(-45.1), 'rs_line_percentile': 10.2, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 15}","{'roe_pct': -24.6, 'debt_to_equity': 0.11, 'current_ratio': 5.21, 'operating_margin_pct': 25.9}","{'days_to_earnings': 'N/A', 'recommendation': 'hold', 'analyst_upside_pct': 28.0}",17.76,876739328,Healthcare,Medical Instruments & Supplies,14.2,2.5,True,30.81,-42.4,2.0,False,22.73,30.75,13.0,10.0,hold,28.0,4.02,-77.4,,,2026-02-23T08:30:05.461246
HLF,Herbalife Ltd.,59.0,⭐ AVERAGE,🟡 Average,50.0,50.0,91.0,55.0,50.0,100.0,100.0,True,up,,,0,5.5,False,0,{'profit_margin_pct': 4.5},"{'revenue_growth_yoy': np.float64(5.5), 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(112.1), 'rs_6m': np.float64(108.3), 'rs_line_percentile': 100.0, 'rs_line_at_new_high': True, 'rs_line_trend': 'up', 'rs_line_score': 100}","{'current_ratio': 1.13, 'operating_margin_pct': 8.3}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': -17.3}",19.96,2062081920,Consumer Defensive,Packaged Foods,9.8,5.5,True,20.34,-1.9,8.0,True,16.5,25.0,9.0,4.0,buy,-17.3,35.28,76.8,31.3,56.8,2026-02-23T08:29:42.640867
ARX,Accelerant Holdings,59.0,⭐ AVERAGE,🟡 Average,50.0,100.0,15.0,60.0,70.0,15.0,0.0,False,down,,,0,65.6,True,2,{'profit_margin_pct': -182.9},"{'revenue_growth_yoy': np.float64(65.6), 'revenue_accelerating': True, 'rev_accel_quarters': 2}","{'rs_3m': np.float64(-27.7), 'rs_6m': np.float64(-74.6), 'rs_line_percentile': 0.0, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 15}","{'roe_pct': -280.1, 'debt_to_equity': 0.17, 'current_ratio': 32.67, 'operating_margin_pct': 0.1}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 96.6}",10.26,2275873792,Financial Services,Insurance Brokers,,2.2,False,31.18,-67.1,,,20.17,36.0,13.0,9.0,buy,96.6,,,,,2026-02-23T08:29:51.684387
MSFT,Microsoft Corporation,59.0,⭐ AVERAGE,🟡 Average,60.0,70.0,15.0,90.0,70.0,15.0,0.0,False,down,,,0,16.0,True,1,{'profit_margin_pct': 39.0},"{'revenue_growth_yoy': np.float64(16.0), 'revenue_accelerating': True, 'rev_accel_quarters': 1}","{'rs_3m': np.float64(-22.5), 'rs_6m': np.float64(-30.0), 'rs_line_percentile': 0.0, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 15}","{'roe_pct': 34.4, 'debt_to_equity': 0.32, 'current_ratio': 1.39, 'operating_margin_pct': 47.1}","{'days_to_earnings': 'N/A', 'recommendation': 'strong_buy', 'analyst_upside_pct': 50.0}",397.23,2952363507712,Technology,Software - Infrastructure,0.8,1.8,False,555.45,-28.5,2.0,False,596.0,730.0,392.0,53.0,strong_buy,50.0,306.34,-22.9,479.1,20.6,2026-02-23T08:34:02.793862
NFJ,"AllianzGI NFJ Dividend, Interes",58.9,⭐ AVERAGE,🟡 Average,60.0,50.0,68.3,65.0,50.0,80.0,76.7,False,up,,,0,,,0,{'profit_margin_pct': 405.0},{},"{'rs_3m': np.float64(7.9), 'rs_6m': np.float64(5.0), 'rs_line_percentile': 76.7, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 80}","{'roe_pct': 9.6, 'current_ratio': 9.66, 'operating_margin_pct': 61.1}","{'days_to_earnings': 'N/A', 'recommendation': 'none'}",13.78,1306365824,Financial Services,Asset Management,0.1,0.3,False,13.92,-1.0,8.0,True,,,,,none,,,,6.9,-49.9,2026-02-23T08:32:14.297715
DOMH,Dominari Holdings Inc.,58.8,⭐ AVERAGE,🟡 Average,60.0,80.0,15.0,85.0,50.0,15.0,1.9,False,down,,,0,674.5,False,0,{'profit_margin_pct': 110.9},"{'revenue_growth_yoy': np.float64(674.5), 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(-24.3), 'rs_6m': np.float64(-38.6), 'rs_line_percentile': 1.9, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 15}","{'roe_pct': 90.4, 'debt_to_equity': 0.01, 'current_ratio': 4.74, 'operating_margin_pct': -3.1}","{'days_to_earnings': 'N/A', 'recommendation': 'none'}",3.46,56129624,Financial Services,Capital Markets,4.9,2.8,False,10.0,-65.4,1.0,False,,,,,none,,,,80.5,2226.6,2026-02-23T08:32:10.904069
SCWO,374Water Inc.,58.7,⭐ AVERAGE,🟡 Average,50.0,90.0,36.0,60.0,50.0,15.0,12.6,False,down,,,0,6313.8,True,1,{},"{'revenue_growth_yoy': np.float64(6313.8), 'revenue_accelerating': True, 'rev_accel_quarters': 1}","{'rs_3m': np.float64(-6.4), 'rs_6m': np.float64(-7.0), 'rs_line_percentile': 12.6, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 15}","{'roe_pct': -232.6, 'debt_to_equity': 0.21, 'current_ratio': 1.44, 'operating_margin_pct': -573.5}","{'days_to_earnings': 'N/A', 'recommendation': 'none'}",2.45,41465956,Industrials,Pollution & Treatment Controls,3.3,1.3,False,10.9,-77.5,2.0,False,,,,,none,,,,,,2026-02-23T08:31:30.319762
EXP,Eagle Materials Inc,58.6,⭐ AVERAGE,🟡 Average,55.0,60.0,50.3,80.0,50.0,35.0,33.9,False,up,,,0,18.2,False,0,{'profit_margin_pct': 18.7},"{'revenue_growth_yoy': np.float64(18.2), 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(11.3), 'rs_6m': np.float64(-5.1), 'rs_line_percentile': 33.9, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 35}","{'roe_pct': 28.8, 'debt_to_equity': 1.21, 'current_ratio': 4.27, 'operating_margin_pct': 24.6}","{'days_to_earnings': 'N/A', 'recommendation': 'hold', 'analyst_upside_pct': -4.8}",235.3,7544630272,Basic Materials,Building Materials,5.9,2.9,False,243.64,-3.4,5.0,False,224.0,244.0,205.0,10.0,hold,-4.8,73.14,-68.9,132.2,-43.8,2026-02-23T08:32:23.701467
FPI,Farmland Partners Inc.,58.6,⭐ AVERAGE,🟡 Average,60.0,50.0,66.6,65.0,50.0,60.0,52.2,False,up,,,0,-47.6,True,2,{'profit_margin_pct': 60.2},"{'revenue_growth_yoy': np.float64(-47.6), 'revenue_accelerating': True, 'rev_accel_quarters': 2}","{'rs_3m': np.float64(25.5), 'rs_6m': np.float64(3.9), 'rs_line_percentile': 52.2, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 60}","{'roe_pct': 5.7, 'debt_to_equity': 0.3, 'current_ratio': 0.62, 'operating_margin_pct': 60.7}","{'days_to_earnings': 'N/A', 'recommendation': 'hold', 'analyst_upside_pct': 5.1}",11.89,534020160,Real Estate,REIT - Specialty,7.4,5.4,False,12.47,-4.7,5.0,False,12.5,14.0,11.0,3.0,hold,5.1,,,12.6,6.0,2026-02-23T08:34:42.462164
GBLI,"Global Indemnity Group, LLC",58.5,⭐ AVERAGE,🟡 Average,50.0,70.0,38.7,75.0,70.0,15.0,11.1,False,up,,,0,5.3,True,2,{'profit_margin_pct': 6.3},"{'revenue_growth_yoy': np.float64(5.3), 'revenue_accelerating': True, 'rev_accel_quarters': 2}","{'rs_3m': np.float64(3.5), 'rs_6m': np.float64(-7.5), 'rs_line_percentile': 11.1, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 15}","{'roe_pct': 4.0, 'debt_to_equity': 0.01, 'current_ratio': 1.23, 'operating_margin_pct': 14.1}","{'days_to_earnings': 'N/A', 'recommendation': 'strong_buy', 'analyst_upside_pct': 89.9}",28.96,414821696,Financial Services,Insurance - Property & Casualty,0.2,2.1,False,37.0,-21.7,4.0,False,55.0,55.0,55.0,1.0,strong_buy,89.9,94.0,224.6,19.4,-33.0,2026-02-23T08:35:21.652989
IMVT,"Immunovant, Inc.",58.5,⭐ AVERAGE,🟡 Average,50.0,50.0,86.3,45.0,70.0,95.0,90.4,False,up,,,0,,False,0,{},"{'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(10.5), 'rs_6m': np.float64(70.1), 'rs_line_percentile': 90.4, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 95}","{'roe_pct': -69.3, 'current_ratio': 15.74}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 54.6}",26.6,5413956096,Healthcare,Biotechnology,18.6,11.1,True,27.923,-4.7,8.0,True,41.12,57.0,22.0,16.0,buy,54.6,,,,,2026-02-23T08:34:36.731391
CWT,California Water Service Group,58.5,⭐ AVERAGE,🟡 Average,55.0,80.0,38.7,55.0,60.0,15.0,14.0,False,up,,,0,40.1,False,0,{'profit_margin_pct': 13.6},"{'revenue_growth_yoy': np.float64(40.1), 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(0.1), 'rs_6m': np.float64(-9.9), 'rs_line_percentile': 14.0, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 15}","{'roe_pct': 8.1, 'debt_to_equity': 0.89, 'current_ratio': 0.55, 'operating_margin_pct': 27.6}","{'days_to_earnings': 'N/A', 'recommendation': 'strong_buy', 'analyst_upside_pct': 13.7}",45.75,2726303744,Utilities,Utilities - Regulated Water,2.4,3.0,False,51.63,-11.4,3.0,False,52.0,55.0,49.0,2.0,strong_buy,13.7,,,22.8,-50.2,2026-02-23T08:34:44.797819
DHC,Diversified Healthcare Trust,58.4,⭐ AVERAGE,🟡 Average,50.0,60.0,83.0,45.0,50.0,80.0,87.5,False,up,,,0,2.4,True,1,{'profit_margin_pct': -22.9},"{'revenue_growth_yoy': np.float64(2.4), 'revenue_accelerating': True, 'rev_accel_quarters': 1}","{'rs_3m': np.float64(34.3), 'rs_6m': np.float64(66.9), 'rs_line_percentile': 87.5, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 80}","{'roe_pct': -18.8, 'debt_to_equity': 1.62, 'current_ratio': 17.06, 'operating_margin_pct': -4.1}","{'days_to_earnings': 'N/A', 'recommendation': 'none', 'analyst_upside_pct': -7.9}",6.24,1510996992,Real Estate,REIT - Healthcare Facilities,4.7,3.5,False,6.85,-8.9,8.0,True,5.75,6.5,5.0,2.0,none,-7.9,,,,,2026-02-23T08:34:43.607685
SRBK,"SR Bancorp, Inc.",58.4,⭐ AVERAGE,🟡 Average,55.0,60.0,68.3,55.0,50.0,80.0,76.3,False,up,,,0,8.4,True,1,{'profit_margin_pct': 13.5},"{'revenue_growth_yoy': np.float64(8.4), 'revenue_accelerating': True, 'rev_accel_quarters': 1}","{'rs_3m': np.float64(8.5), 'rs_6m': np.float64(8.4), 'rs_line_percentile': 76.3, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 80}","{'roe_pct': 2.2, 'operating_margin_pct': 14.5}","{'days_to_earnings': 'N/A', 'recommendation': 'none', 'analyst_upside_pct': 6.6}",16.88,132788472,Financial Services,Banks - Regional,6.3,12.8,False,18.04,-6.4,8.0,True,18.0,18.0,18.0,1.0,none,6.6,,,5.4,-68.0,2026-02-23T08:30:37.961009
