ticker,vcp_score,vcp_quality,stage,consolidation_quality,ml_score,company_name,fundamental_score,sector,industry,earnings_quality_score,growth_acceleration_score,relative_strength_score,financial_health_score,catalyst_timing_score,current_price,market_cap,rs_line_score,rs_line_percentile,rs_line_at_new_high,rs_line_trend,eps_growth_yoy,eps_accelerating,eps_accel_quarters,rev_growth_yoy,rev_accelerating,rev_accel_quarters,short_percent_float,short_ratio,short_squeeze_potential,fifty_two_week_high,proximity_to_52w_high,trend_template_score,trend_template_pass,health_details,earnings_details,target_price_analyst,target_price_analyst_high,target_price_analyst_low,analyst_count,analyst_recommendation,analyst_upside_pct,target_price_dcf,target_price_dcf_upside_pct,target_price_pe,target_price_pe_upside_pct,fcf_yield_pct,fcf_per_share,dividend_yield_pct,payout_ratio_pct,five_yr_avg_dividend_yield_pct,buyback_active,shares_change_pct,interest_coverage,analyst_revision_momentum,days_to_earnings,earnings_date,earnings_warning,earnings_catalyst,piotroski_score,piotroski_label,ebit_ev_yield,roic_greenblatt,peg_ratio,sentiment,put_call_ratio,flow_score,unusual_calls,unusual_puts,super_score_ultimate,vcp_contribution,ml_contribution,fundamental_contribution,score_timestamp,data_as_of_date,market_regime,market_recommendation,ma_filter_pass,ma_filter_score,ma_filter_reason,ad_signal,ad_score,ad_reason,float_category,shares_outstanding_millions,filter_penalty,super_score_before_filters,rs_line_score_fund,rs_line_at_new_high_fund,rs_line_trend_fund,rs_line_percentile_fund,rs_line_bonus,eps_accelerating_fund2,eps_accel_quarters_fund2,rev_accelerating_fund2,rev_accel_quarters_fund2,canslim_a_bonus,industry_group_rank,industry_group_total,industry_group_percentile,industry_group_label,industry_group_rs,industry_bonus,short_bonus,proximity_bonus,trend_bonus,options_bonus,institutional_bonus,insider_bonus,profitability_penalty,negative_roe,filters_passed,value_score,sector_bonus,mr_bonus,fcf_bonus,dividend_bonus,buyback_bonus,revision_bonus,target_change_7d_pct,target_change_30d_pct,upgrade_days_14d,downgrade_days_14d,target_revision_bonus,upside_triangulated_pct,upside_divergence_pts,upside_divergence,risk_reward_ratio,rr_bonus,piotroski_bonus,magic_formula_rank,hedge_fund_count,hedge_fund_names,oe_ai_adjustment,oe_ai_verdict,cerebro_signal,cerebro_score_adj,days_in_list,ml_win_probability,ml_win_label,momentum_score,tier,quality,validation_status,validation_score,validation_reason,price_vs_ath,recent_news_sentiment,analyst_consensus,valuation_concern,why_cheap,why_cheap_resumen,why_cheap_fuentes,is_stage2,ma_score,atr_ratio,volume_dryup,pct_from_52w_high,pct_from_52w_low,relative_strength_6m,trend_direction,tech_stage,entry_readiness,entry_readiness_reason
WST,0.0,,,,21.7,"West Pharmaceutical Services, Inc.",82.2,Healthcare,Medical Instruments & Supplies,100.0,60.0,84.7,95.0,60.0,365.0,25687152640.0,100.0,94.3,True,flat,16.8,True,2.0,13.8,False,0.0,3.6,4.3,False,386.0,-5.4,8.0,True,"{'roe_pct': 19.1, 'debt_to_equity': 0.11, 'current_ratio': 2.82, 'operating_margin_pct': 22.5}","{'eps_growth_yoy': 16.8, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 2, 'profit_margin_pct': 17.0}",405.38,459.0,340.0,16.0,strong_buy,11.1,107.46,-70.6,141.36,-61.3,1.08,3.95,0.25,11.1,0.25,True,-1.78,155.1,18.1,36.0,2026-10-22,False,False,7.0,NEUTRAL,2.35,19.0,2.02,,,,,,59.2,0.0,6.5,24.7,2026-09-16 04:56:07,2026-09-16,CONFIRMED_UPTREND,TRADE,True,100,Passes Minervini Template (6/6 criteria),ACCUMULATION,60,"Moderate accumulation (1.2x ratio, 53% up volume)",HIGH_FLOAT,69.9,0.0,31.2,100.0,True,flat,94.3,10.0,True,2.0,False,0.0,5.0,14.0,27.0,51.9,Medio,27.1,0.0,0.0,3.0,10.0,0.0,0.0,0.0,0.0,False,3/3,40.965,5.0,0.0,0.0,0.0,3.0,5.0,0.16,0.16,0.0,0.0,0.0,-61.3,77.0,ALTA,1.39,2.0,5.0,115.0,0,,0,UNRELIABLE/INSUFFICIENT (0),CAUTION,-6.0,44,0.2173,BAJA,32.22,⚪ WEAK,🔴 Weak,HOLD,45.0,Close to ATH (-5.4% from high) - wait for pullback | Elevated P/E (46.7) - watch valuation,-5.4,NEUTRAL,STRONG_BUY,True,,,,True,3,0.974,False,-5.38,63.3,39.16,uptrend,stage2,ENTRADA,Stage 2: sobre MA200 ascendente sin sobreextensión — suelo confirmado
KVUE,0.0,,,,28.4,Kenvue Inc.,57.8,Consumer Defensive,Household & Personal Products,70.0,50.0,44.0,70.0,50.0,17.92,34420260864.0,35.0,49.4,False,down,8.6,False,0.0,3.0,False,0.0,4.3,3.4,False,20.13,-11.0,4.0,False,"{'roe_pct': 15.6, 'debt_to_equity': 0.82, 'current_ratio': 1.0, 'operating_margin_pct': 19.4}","{'eps_growth_yoy': 8.6, 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 10.8}",19.5,23.0,18.0,12.0,hold,8.8,18.41,2.7,8.5,-52.6,5.54,0.99,4.69,97.7,,True,-0.2,6.2,3.4,50.0,2026-11-05,False,False,7.0,NEUTRAL,5.79,109.8,1.7,,,,,,5.899999999999999,0.0,8.5,17.3,2026-09-16 04:56:07,2026-09-16,CONFIRMED_UPTREND,TRADE,False,83,Price below 150/200 MA - weak trend,NEUTRAL,55,"No clear pattern (0.9x ratio, 46% up volume)",MEGA_FLOAT,1918.1,23.0,25.9,35.0,False,down,49.4,0.0,False,0.0,False,0.0,0.0,19.0,27.0,33.3,Bajo 50%,24.5,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,False,1/3,40.54,0.0,0.0,6.0,-2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,2.7,33.8,MEDIA,1.1,0.0,5.0,17.0,1,Appaloosa (Tepper),0,UNRELIABLE/INSUFFICIENT (0),,0.0,44,0.2839,BAJA,14.78,⚪ WEAK,🔴 Weak,,,,,,,,,,,False,2,0.889,False,-9.99,33.97,-10.31,sideways,stage2,VIGILAR,Sobre MA200 pero las medias aún no están apiladas (50>150>200) — falta confirmación
DPZ,0.0,,,,6.1,"Domino's Pizza, Inc.",60.0,Consumer Cyclical,Restaurants,80.0,60.0,24.0,65.0,65.0,310.82,10282465280.0,15.0,9.6,False,flat,3.6,True,1.0,4.3,True,1.0,10.0,3.5,True,446.49,-30.4,0.0,False,"{'current_ratio': 1.54, 'operating_margin_pct': 19.1}","{'eps_growth_yoy': 3.6, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 11.9}",381.0,450.0,270.0,28.0,buy,22.6,277.55,-10.7,169.4,-45.5,5.17,16.07,2.46,42.3,1.25,True,-3.79,4.9,4.8,27.0,2026-10-13,False,False,8.0,STRONG,6.34,107.8,2.19,,,,,,0.0,0.0,1.8,18.0,2026-09-16 04:56:07,2026-09-16,CONFIRMED_UPTREND,TRADE,False,0,Price below 150/200 MA - weak trend,NEUTRAL,40,"No clear pattern (0.9x ratio, 46% up volume)",MEDIUM_FLOAT,30.2,22.0,19.8,15.0,False,flat,9.6,0.0,True,1.0,True,1.0,5.0,23.0,27.0,18.5,Bottom 25%,13.7,-3.0,0.0,0.0,-5.0,0.0,0.0,0.0,0.0,False,1/3,40.305,0.0,0.0,6.0,3.0,3.0,1.0,0.09,0.19,0.0,0.0,0.0,-10.7,50.7,ALTA,2.82,2.0,10.0,15.0,0,,0,UNRELIABLE/INSUFFICIENT (0),,0.0,28,0.0606,BAJA,0.0,⚪ WEAK,🔴 Weak,,,,,,,,,,,False,0,0.901,False,-29.44,10.9,-34.08,downtrend,stage1,ESPERAR,En caída (bajo MA200 descendente) — espera a que haga suelo
NUE,0.0,,,,21.6,Nucor Corporation,78.8,Basic Materials,Steel,95.0,70.0,74.0,80.0,60.0,258.82,58719965184.0,80.0,89.2,False,up,91.7,False,0.0,23.0,False,0.0,2.4,2.8,False,280.11,-7.6,8.0,True,"{'roe_pct': 14.5, 'debt_to_equity': 0.31, 'current_ratio': 2.51, 'operating_margin_pct': 15.7}","{'eps_growth_yoy': 91.7, 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 8.0}",285.31,310.0,231.0,16.0,buy,10.2,127.74,-50.6,381.9,47.6,1.16,3.01,0.88,17.8,1.41,True,-1.15,29.3,93.8,40.0,2026-10-26,False,False,6.0,NEUTRAL,4.26,11.9,0.14,,,,,,45.1,0.0,6.5,23.6,2026-09-16 04:56:07,2026-09-16,CONFIRMED_UPTREND,TRADE,True,100,Passes Minervini Template (6/6 criteria),ACCUMULATION,65,"Moderate accumulation (1.4x ratio, 57% up volume)",MEGA_FLOAT,223.4,3.0,30.1,80.0,False,up,89.2,5.0,False,0.0,False,0.0,0.0,,27.0,,Sin datos suficientes,89.2,0.0,0.0,3.0,10.0,0.0,0.0,0.0,0.0,False,3/3,35.2,0.0,0.0,0.0,0.0,3.0,5.0,0.88,0.62,1.0,0.0,0.0,10.2,11.7,,1.27,2.0,2.0,101.0,1,Berkshire Hathaway (Buffett),-5,MIXED/AVOID (-5),,0.0,27,0.216,BAJA,31.88,⚪ WEAK,🔴 Weak,HOLD,55.0,Close to ATH (-7.6% from high) - wait for pullback,-7.6,NEUTRAL,BUY,False,,,,True,3,0.943,False,-7.6,98.92,47.11,uptrend,stage2,ENTRADA,Stage 2: sobre MA200 ascendente sin sobreextensión — suelo confirmado
MCD,0.0,,,,50.0,McDonald's Corporation,61.5,Consumer Cyclical,Restaurants,85.0,60.0,24.0,65.0,65.0,252.78,178877628416.0,15.0,2.1,False,down,4.8,True,1.0,3.8,True,1.0,1.9,2.7,False,341.75,-26.0,0.0,False,"{'current_ratio': 1.08, 'operating_margin_pct': 46.5}","{'eps_growth_yoy': 4.8, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 31.7}",312.84,407.0,250.0,31.0,buy,23.8,146.0,-42.2,120.8,-52.2,3.5,8.85,2.89,59.7,2.24,True,-1.3,7.9,4.0,50.0,2026-11-05,False,False,6.0,NEUTRAL,5.36,29.1,3.17,,,,,,0.0,0.0,,18.4,2026-09-16 04:56:07,2026-09-16,CONFIRMED_UPTREND,TRADE,False,16,Price below 150/200 MA - weak trend,DISTRIBUTION,25,"Moderate distribution (0.6x ratio, 37% up volume)",MEGA_FLOAT,706.6,30.0,26.4,15.0,False,down,2.1,0.0,True,1.0,True,1.0,5.0,23.0,27.0,18.5,Bottom 25%,13.7,-3.0,0.0,0.0,-5.0,0.0,0.0,0.0,0.0,False,1/3,39.6,0.0,0.0,3.0,3.0,3.0,1.0,-0.81,-1.02,0.0,1.0,0.0,-42.2,71.0,ALTA,2.98,2.0,2.0,67.0,0,,0,MIXED/WATCH (0),,0.0,0,,,0.0,⚪ WEAK,🔴 Weak,,,,,,,,,,,False,0,0.726,False,-24.58,0.25,-34.96,downtrend,stage1,ESPERAR,En caída (bajo MA200 descendente) — espera a que haga suelo
MSI,0.0,,,,50.0,"Motorola Solutions, Inc.",66.3,Technology,Communication Equipment,80.0,70.0,50.3,65.0,50.0,469.14,77639761920.0,35.0,48.1,False,up,8.6,True,1.0,13.3,True,1.0,2.3,3.3,False,494.85,-5.2,7.0,True,"{'roe_pct': 91.6, 'debt_to_equity': 3.58, 'current_ratio': 1.1, 'operating_margin_pct': 27.4}","{'eps_growth_yoy': 8.6, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 17.4}",526.82,550.0,476.0,11.0,none,12.3,230.97,-50.8,125.7,-73.2,2.55,11.96,1.02,37.2,1.11,True,-1.33,7.3,4.8,50.0,2026-11-05,False,False,6.0,NEUTRAL,3.66,161.2,2.55,BULLISH,0.0,60.0,1.0,0.0,48.4,0.0,,19.9,2026-09-16 04:56:07,2026-09-16,CONFIRMED_UPTREND,TRADE,True,100,Passes Minervini Template (6/6 criteria),NEUTRAL,40,"No clear pattern (0.9x ratio, 46% up volume)",HIGH_FLOAT,164.7,2.0,28.4,35.0,False,up,48.1,2.0,True,1.0,True,1.0,5.0,,27.0,,Sin datos suficientes,48.1,0.0,0.0,3.0,7.0,5.0,0.0,0.0,0.0,False,2/3,31.520000000000003,5.0,0.0,0.0,0.0,3.0,1.0,0.0,0.78,0.0,0.0,0.0,-50.8,74.3,ALTA,1.54,2.0,2.0,46.0,0,,-8,RELIABLE/AVOID (-8),,0.0,28,,,26.13,⚪ WEAK,🔴 Weak,HOLD,40.0,Close to ATH (-5.2% from high) - wait for pullback | Elevated P/E (37.3) - watch valuation,-5.2,NEUTRAL,NONE,False,,,,True,3,0.93,False,-5.2,31.29,-12.93,uptrend,stage2,ENTRADA,Stage 2: sobre MA200 ascendente sin sobreextensión — suelo confirmado
MSCI,0.0,,,,17.5,MSCI Inc.,60.7,Financial Services,Financial Data & Stock Exchanges,85.0,60.0,36.0,50.0,55.0,544.6,39592419328.0,15.0,3.5,False,down,12.6,False,0.0,12.2,False,0.0,1.9,2.0,False,644.77,-15.5,3.0,False,"{'current_ratio': 0.89, 'operating_margin_pct': 56.3}","{'eps_growth_yoy': 12.6, 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 40.7}",692.06,760.0,570.0,17.0,none,27.1,473.77,-13.0,358.09,-34.2,3.02,16.43,1.48,42.1,1.01,True,-6.86,7.2,9.8,34.0,2026-10-20,False,False,8.0,STRONG,3.72,851.3,1.24,BULLISH,0.0,50.0,1.0,0.0,5.0,0.0,5.2,18.2,2026-09-16 04:56:07,2026-09-16,CONFIRMED_UPTREND,TRADE,False,50,Price below 150/200 MA - weak trend,DISTRIBUTION,25,"Moderate distribution (0.7x ratio, 39% up volume)",HIGH_FLOAT,69.0,27.0,23.5,15.0,False,down,3.5,0.0,False,0.0,False,0.0,0.0,12.0,27.0,59.3,Medio,32.7,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,False,1/3,39.155,0.0,0.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,-13.0,50.7,ALTA,3.39,0.0,10.0,31.0,0,,0,UNRELIABLE/INSUFFICIENT (0),CAUTION,-2.0,21,0.1748,BAJA,6.07,⚪ WEAK,🔴 Weak,,,,,,,,,,,False,2,0.878,False,-15.23,9.9,-15.63,sideways,stage1,VIGILAR,Construyendo base (lateral) — espera la reconquista de las medias
CVX,0.0,,,,1.4,Chevron Corporation,86.3,Energy,Oil & Gas Integrated,100.0,100.0,63.0,85.0,60.0,217.77,427178360832.0,60.0,64.9,False,up,384.8,True,2.0,51.4,True,2.0,1.1,2.5,False,217.78,-0.0,7.0,True,"{'roe_pct': 12.2, 'debt_to_equity': 0.19, 'current_ratio': 1.25, 'operating_margin_pct': 21.9}","{'eps_growth_yoy': 384.8, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 2, 'profit_margin_pct': 9.8}",221.21,243.0,175.0,24.0,buy,1.6,474.19,117.7,320.1,47.0,5.13,11.18,3.36,67.2,3.95,True,-2.61,22.5,321.9,44.0,2026-10-30,False,False,5.0,NEUTRAL,4.54,9.3,0.05,,,,,,45.3,0.0,0.4,25.9,2026-09-16 04:56:07,2026-09-16,CONFIRMED_UPTREND,TRADE,True,100,Passes Minervini Template (6/6 criteria),STRONG_ACCUMULATION,75,"Strong institutional buying (1.8x ratio, 62% up volume)",MEGA_FLOAT,1868.5,3.0,26.3,60.0,False,up,64.9,2.0,True,2.0,True,2.0,8.0,,27.0,,Sin datos suficientes,64.9,0.0,0.0,5.0,7.0,0.0,0.0,0.0,0.0,False,3/3,30.590000000000003,0.0,0.0,6.0,5.0,3.0,5.0,0.0,2.02,1.0,0.0,0.0,47.0,-80.8,,0.2,-3.0,0.0,96.0,1,Berkshire Hathaway (Buffett),-8,RELIABLE/AVOID (-8),,0.0,40,0.014,BAJA,34.129999999999995,⚪ WEAK,🔴 Weak,AVOID,35.0,Near ATH (-0.0% from high) - poor entry point,-0.0,NEUTRAL,BUY,False,,,,True,3,1.135,False,-0.0,52.81,-1.53,uptrend,stage3,VIGILAR,Extendida cerca de máximos — espera un pullback
ASAZY,0.0,,,,50.0,ASSA ABLOY AB (publ),67.5,Industrials,Security & Protection Services,100.0,60.0,36.0,65.0,55.0,17.51,38899388416.0,15.0,7.1,False,flat,80.4,True,1.0,3.5,True,1.0,,,False,21.98,-20.3,1.0,False,"{'roe_pct': 15.6, 'debt_to_equity': 0.64, 'current_ratio': 1.01}","{'eps_growth_yoy': 80.4, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 10.8}",21.74,21.74,21.74,1.0,none,24.2,,,,,4.84,0.89,1.88,41.9,1.7,False,,,8.0,41.0,2026-10-27,False,False,8.0,STRONG,,118.2,1.23,,,,,,3.899999999999999,0.0,,20.2,2026-09-16 04:56:07,2026-09-16,CONFIRMED_UPTREND,TRADE,False,16,Price below 150/200 MA - weak trend,NEUTRAL,40,"No clear pattern (0.9x ratio, 45% up volume)",MEGA_FLOAT,2035.8,25.0,28.9,15.0,False,flat,7.1,0.0,True,1.0,True,1.0,5.0,,27.0,,Sin datos suficientes,7.1,0.0,0.0,0.0,-5.0,0.0,0.0,0.0,0.0,False,1/3,37.0,-3.0,0.0,3.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,,,,3.02,0.0,10.0,,0,,0,MIXED/INSUFFICIENT (0),CAUTION,-8.0,44,,,0.0,⚪ WEAK,🔴 Weak,,,,,,,,,,,False,0,0.838,False,-19.62,5.73,-18.17,downtrend,stage1,ESPERAR,En caída (bajo MA200 descendente) — espera a que haga suelo
LRLCY,0.0,,,,50.0,L'Oréal S.A.,53.2,Consumer Defensive,Household & Personal Products,55.0,50.0,36.0,70.0,65.0,87.9,234099605504.0,15.0,20.7,False,flat,,,0.0,,,0.0,,,False,95.48,-7.9,4.0,False,"{'roe_pct': 19.4, 'debt_to_equity': 0.49, 'current_ratio': 0.97, 'operating_margin_pct': 21.3}",{'profit_margin_pct': 13.9},103.07,107.0,100.0,3.0,strong_buy,17.3,45.19,-48.6,27.1,-69.2,3.16,2.77,1.89,61.1,1.57,,,,5.4,146.0,2027-02-09,False,False,6.0,NEUTRAL,3.6,69.9,4.63,,,,,,3.0,0.0,,16.0,2026-09-16 04:56:07,2026-09-16,CONFIRMED_UPTREND,TRADE,False,50,150 MA below 200 MA - not in Stage 2,ACCUMULATION,65,"Moderate accumulation (1.3x ratio, 56% up volume)",MEGA_FLOAT,1133.0,23.0,22.8,15.0,False,flat,20.7,0.0,,0.0,,0.0,0.0,19.0,27.0,33.3,Bajo 50%,24.5,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,False,2/3,36.03,0.0,0.0,3.0,3.0,0.0,3.0,0.0,3.34,2.0,0.0,0.0,-48.6,76.2,ALTA,2.16,2.0,2.0,79.0,0,,0,UNRELIABLE/INSUFFICIENT (0),,0.0,0,,,14.32,⚪ WEAK,🔴 Weak,,,,,,,,,,,False,1,1.066,False,-6.17,13.66,-3.04,sideways,stage2,VIGILAR,Sobre MA200 pero las medias aún no están apiladas (50>150>200) — falta confirmación
DHR,0.0,,,,32.1,Danaher Corporation,71.6,Healthcare,Diagnostics & Research,100.0,60.0,50.3,70.0,60.0,209.36,147177160704.0,35.0,42.6,False,up,56.8,False,0.0,5.5,True,1.0,1.5,2.8,False,242.8,-13.8,5.0,False,"{'roe_pct': 7.6, 'debt_to_equity': 0.53, 'current_ratio': 1.65, 'operating_margin_pct': 19.8}","{'eps_growth_yoy': 56.8, 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 15.9}",229.09,310.0,195.0,23.0,strong_buy,9.4,260.92,24.6,168.3,-19.6,2.94,6.15,0.79,25.7,0.44,True,-1.97,17.3,59.7,34.0,2026-10-20,False,False,5.0,NEUTRAL,2.64,39.2,0.38,,,,,,11.1,0.0,9.6,21.5,2026-09-16 04:56:07,2026-09-16,CONFIRMED_UPTREND,TRADE,False,50,150 MA below 200 MA - not in Stage 2,NEUTRAL,40,"No clear pattern (0.9x ratio, 48% up volume)",MEGA_FLOAT,625.9,25.0,31.1,35.0,False,up,42.6,2.0,False,0.0,True,1.0,2.0,8.0,27.0,74.1,Medio,40.9,0.0,0.0,3.0,3.0,0.0,0.0,0.0,5.0,False,1/3,35.245,5.0,0.0,0.0,0.0,3.0,5.0,0.0,0.5,0.0,0.0,0.0,9.4,6.9,,1.18,0.0,0.0,108.0,0,,0,MIXED/WATCH (0),,0.0,43,0.3215,BAJA,20.66,⚪ WEAK,🔴 Weak,,,,,,,,,,,False,2,0.894,False,-13.41,30.36,-5.81,uptrend,stage1,VIGILAR,Construyendo base (lateral) — espera la reconquista de las medias
CB,0.0,,,,24.5,Chubb Limited,59.6,Financial Services,Insurance - Property & Casualty,60.0,70.0,46.7,65.0,50.0,341.86,131889537024.0,35.0,45.8,False,down,-3.8,True,1.0,7.2,True,2.0,0.9,2.0,False,365.91,-6.6,5.0,False,"{'roe_pct': 14.8, 'debt_to_equity': 0.31, 'current_ratio': 0.41, 'operating_margin_pct': 23.5}","{'eps_growth_yoy': -3.8, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 18.1}",366.13,425.0,306.0,23.0,none,7.1,400.01,17.0,282.4,-17.4,7.95,27.19,1.19,13.9,1.43,True,-3.41,18.9,-0.4,41.0,2026-10-27,False,False,6.0,NEUTRAL,8.94,,,,,,,,36.2,0.0,7.3,17.9,2026-09-16 04:56:07,2026-09-16,CONFIRMED_UPTREND,TRADE,True,100,Passes Minervini Template (6/6 criteria),ACCUMULATION,60,"Moderate accumulation (1.2x ratio, 53% up volume)",MEGA_FLOAT,349.9,3.0,25.2,35.0,False,down,45.8,0.0,True,1.0,True,2.0,5.0,6.0,27.0,81.5,Top 25%,42.8,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,False,3/3,35.065,0.0,0.0,6.0,0.0,3.0,0.0,0.0,0.24,0.0,0.0,0.0,7.1,7.3,,0.89,-3.0,2.0,,0,,0,UNRELIABLE/INSUFFICIENT (0),BEST,5.0,44,0.245,BAJA,19.46,⚪ WEAK,🔴 Weak,,,,,,,,,,,False,2,0.816,False,-6.29,30.03,-9.55,sideways,stage2,VIGILAR,Sobre MA200 pero las medias aún no están apiladas (50>150>200) — falta confirmación
V,0.0,,,,22.4,Visa Inc.,71.8,Financial Services,Credit Services,75.0,80.0,63.9,70.0,60.0,375.62,701300277248.0,60.0,72.5,False,up,6.8,False,0.0,14.4,True,2.0,1.2,3.0,False,385.57,-2.6,6.0,False,"{'roe_pct': 61.2, 'debt_to_equity': 0.68, 'current_ratio': 0.98, 'operating_margin_pct': 66.1}","{'eps_growth_yoy': 6.8, 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 50.8}",419.36,466.0,330.0,37.0,strong_buy,11.6,,,,,2.91,11.97,0.71,22.1,0.71,True,-3.05,35.7,10.2,41.0,2026-10-27,False,False,6.0,NEUTRAL,3.79,381.9,2.45,NEUTRAL,0.92,100.0,8.0,9.0,19.3,0.0,6.7,21.5,2026-09-16 04:56:07,2026-09-16,CONFIRMED_UPTREND,TRADE,False,50,150 MA below 200 MA - not in Stage 2,ACCUMULATION,60,"Moderate accumulation (1.0x ratio, 50% up volume)",MEGA_FLOAT,1703.5,23.0,28.3,60.0,False,up,72.5,2.0,False,0.0,True,2.0,2.0,11.0,27.0,63.0,Medio,35.2,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,False,2/3,33.84,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.76,0.0,0.0,0.0,,,,1.45,2.0,2.0,33.0,0,,0,MIXED/WATCH (0),EXIT,-24.0,44,0.2235,BAJA,29.68,⚪ WEAK,🔴 Weak,,,,,,,,,,,False,2,0.769,False,-2.58,28.31,8.74,uptrend,stage3,VIGILAR,Extendida cerca de máximos — espera un pullback
EQIX,0.0,,,,7.2,"Equinix, Inc.",72.3,Real Estate,REIT - Specialty,90.0,70.0,54.0,70.0,65.0,1006.98,99360415744.0,60.0,54.2,False,down,30.2,False,0.0,16.4,True,1.0,1.9,2.8,False,1128.68,-10.8,5.0,False,"{'roe_pct': 10.7, 'debt_to_equity': 1.62, 'current_ratio': 1.13, 'operating_margin_pct': 27.0}","{'eps_growth_yoy': 30.2, 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 15.5}",1233.23,1400.0,1060.0,30.0,buy,22.5,1554.22,54.3,452.45,-55.1,3.8,38.27,2.07,126.8,1.86,False,,4.0,28.8,42.0,2026-10-28,False,False,6.0,NEUTRAL,1.67,7.8,1.87,,,,,,9.8,0.0,2.2,21.7,2026-09-16 04:56:07,2026-09-16,CONFIRMED_UPTREND,TRADE,False,83,Price below 150/200 MA - weak trend,NEUTRAL,40,"No clear pattern (0.9x ratio, 48% up volume)",HIGH_FLOAT,98.3,22.0,23.8,60.0,False,down,54.2,0.0,False,0.0,True,1.0,2.0,,27.0,,Sin datos suficientes,54.2,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,False,1/3,33.28,0.0,0.0,3.0,-2.0,0.0,5.0,-0.12,-0.02,0.0,0.0,0.0,22.5,22.9,MEDIA,2.81,2.0,2.0,120.0,0,,0,UNRELIABLE/INSUFFICIENT (0),,0.0,44,0.0719,BAJA,20.73,⚪ WEAK,🔴 Weak,,,,,,,,,,,False,2,0.861,False,-9.98,41.87,-9.42,sideways,stage2,VIGILAR,Sobre MA200 pero las medias aún no están apiladas (50>150>200) — falta confirmación
BRK-B,0.0,,,,21.2,Berkshire Hathaway Inc.,80.3,Financial Services,Insurance - Diversified,100.0,90.0,46.7,90.0,50.0,516.76,1106233131008.0,35.0,39.7,False,flat,457.6,True,1.0,41.5,True,1.0,1.0,2.3,False,537.74,-3.9,5.0,False,"{'roe_pct': 12.1, 'debt_to_equity': 0.17, 'current_ratio': 2.89, 'operating_margin_pct': 32.6}","{'eps_growth_yoy': 457.6, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 22.3}",547.67,604.0,510.0,3.0,none,6.0,,,,,6.51,51.12,,,,True,-0.4,18.5,53.9,52.0,2026-11-07,False,False,4.0,NEUTRAL,,,0.22,,,,,,23.4,0.0,6.4,24.1,2026-09-16 04:56:07,2026-09-16,CONFIRMED_UPTREND,TRADE,False,50,150 MA below 200 MA - not in Stage 2,ACCUMULATION,60,"Moderate accumulation (1.1x ratio, 50% up volume)",MICRO_FLOAT,1.2,20.0,30.4,35.0,False,flat,39.7,0.0,True,1.0,True,1.0,5.0,,27.0,,Sin datos suficientes,39.7,0.0,0.0,5.0,3.0,0.0,0.0,0.0,0.0,False,2/3,33.18,0.0,0.0,6.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,,,,0.75,-3.0,0.0,,0,,0,UNRELIABLE/INSUFFICIENT (0),CAUTION,-8.0,44,0.2121,BAJA,27.53,⚪ WEAK,🔴 Weak,,,,,,,,,,,False,2,0.818,False,-3.9,11.37,-8.6,uptrend,stage3,VIGILAR,Extendida cerca de máximos — espera un pullback
