ticker,company_name,fundamental_score,tier,quality,earnings_quality_score,growth_acceleration_score,relative_strength_score,financial_health_score,catalyst_timing_score,rs_line_score,rs_line_percentile,rs_line_at_new_high,rs_line_trend,eps_growth_yoy,eps_accelerating,eps_accel_quarters,rev_growth_yoy,rev_accelerating,rev_accel_quarters,earnings_details,growth_details,rs_details,health_details,catalyst_details,current_price,market_cap,sector,industry,short_percent_float,short_ratio,short_squeeze_potential,fifty_two_week_high,proximity_to_52w_high,trend_template_score,trend_template_pass,target_price_analyst,target_price_analyst_high,target_price_analyst_low,analyst_count,analyst_recommendation,analyst_upside_pct,target_price_dcf,target_price_dcf_upside_pct,target_price_pe,target_price_pe_upside_pct,fcf_yield_pct,fcf_per_share,dividend_yield_pct,payout_ratio_pct,dividend_rate,five_yr_avg_dividend_yield_pct,buyback_active,shares_change_pct,interest_coverage,analyst_revision_momentum,days_to_earnings,earnings_date,earnings_warning,earnings_catalyst,piotroski_score,piotroski_label,ebit_ev_yield,roic_greenblatt,peg_ratio,analyzed_at
PALI,"Palisade Bio, Inc.",59.0,⭐ AVERAGE,🟡 Average,50.0,50.0,74.0,65.0,70.0,80.0,78.4,False,down,,,0,,False,0,{},"{'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(-0.5), 'rs_6m': np.float64(248.1), 'rs_line_percentile': 78.4, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 80}","{'roe_pct': -228.6, 'debt_to_equity': 0.07, 'current_ratio': 1.96}","{'days_to_earnings': 'N/A', 'recommendation': 'strong_buy', 'analyst_upside_pct': 491.1}",2.03,302882528,Healthcare,Biotechnology,17.9,7.6,True,2.64,-23.1,8.0,True,12.0,25.0,5.0,6.0,strong_buy,491.1,,,,,-2.19,-0.04,,,,,False,,-1019.5,,,,False,False,1.0,WEAK,-4.85,-196.4,,2026-03-13T07:44:47.623205
LIFE,Ethos Technologies Inc.,59.0,⭐ AVERAGE,🟡 Average,55.0,50.0,44.0,95.0,70.0,35.0,42.1,False,down,,,0,,,0,{'profit_margin_pct': 18.4},{},"{'rs_line_percentile': 42.1, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 35}","{'roe_pct': 21.0, 'debt_to_equity': 0.01, 'current_ratio': 2.17, 'operating_margin_pct': 22.2}","{'days_to_earnings': 'N/A', 'recommendation': 'strong_buy', 'analyst_upside_pct': 62.0}",12.5,785140032,Financial Services,Insurance - Life,2.0,0.6,False,19.0,-34.2,,,20.25,31.0,14.0,8.0,strong_buy,62.0,70.39,463.1,34.2,173.6,6.5,1.66,,,,,False,,100.3,162.5,,,False,False,5.0,NEUTRAL,11.18,46.5,0.05,2026-03-13T07:45:34.285284
EVLV,"Evolv Technologies Holdings, In",58.9,⭐ AVERAGE,🟡 Average,50.0,90.0,23.0,65.0,70.0,35.0,27.6,False,down,,,0,47.3,True,1,{'profit_margin_pct': -22.7},"{'revenue_growth_yoy': np.float64(47.3), 'revenue_accelerating': True, 'rev_accel_quarters': 1}","{'rs_3m': np.float64(-22.3), 'rs_6m': np.float64(-38.3), 'rs_line_percentile': 27.6, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 35}","{'roe_pct': -28.0, 'debt_to_equity': 0.35, 'current_ratio': 1.23, 'operating_margin_pct': 22.3}","{'days_to_earnings': 'N/A', 'recommendation': 'strong_buy', 'analyst_upside_pct': 97.2}",5.07,885311168,Industrials,Security & Protection Services,6.4,3.3,False,8.91,-43.1,3.0,False,10.0,10.5,9.5,4.0,strong_buy,97.2,0.44,-91.3,,,0.21,0.01,,,,,False,,-82.6,,63.0,2026-05-15,False,False,4.0,NEUTRAL,-6.12,-33.3,,2026-03-13T07:51:09.848783
ABCL,AbCellera Biologics Inc.,58.9,⭐ AVERAGE,🟡 Average,50.0,90.0,32.0,60.0,60.0,35.0,31.5,False,up,,,0,959.1,True,1,{'profit_margin_pct': -194.9},"{'revenue_growth_yoy': np.float64(959.1), 'revenue_accelerating': True, 'rev_accel_quarters': 1}","{'rs_3m': np.float64(-5.1), 'rs_6m': np.float64(-26.6), 'rs_line_percentile': 31.5, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 35}","{'roe_pct': -14.5, 'debt_to_equity': 0.15, 'current_ratio': 11.32, 'operating_margin_pct': -63.7}","{'days_to_earnings': 'N/A', 'recommendation': 'none', 'analyst_upside_pct': 164.2}",3.47,1051966848,Healthcare,Biotechnology,21.9,12.1,True,6.515,-46.7,3.0,False,9.17,12.0,7.0,6.0,none,164.2,,,,,-16.73,-0.58,,,,,False,,-28.4,,55.0,2026-05-07,False,False,4.0,NEUTRAL,-30.73,-18.6,,2026-03-13T07:53:57.203534
ALT,"Altimmune, Inc.",58.9,⭐ AVERAGE,🟡 Average,50.0,90.0,27.0,60.0,70.0,15.0,3.5,False,up,,,0,420.0,True,1,{},"{'revenue_growth_yoy': np.float64(420.0), 'revenue_accelerating': True, 'rev_accel_quarters': 1}","{'rs_3m': np.float64(-30.9), 'rs_6m': np.float64(-4.3), 'rs_line_percentile': 3.5, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 15}","{'roe_pct': -50.6, 'debt_to_equity': 0.16, 'current_ratio': 18.55, 'operating_margin_pct': -111126.9}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 378.4}",3.6,450833472,Healthcare,Biotechnology,20.5,6.6,True,7.73,-53.4,1.0,False,17.22,28.0,1.0,9.0,buy,378.4,,,,,-8.59,-0.31,,,,,False,,-53.3,,60.0,2026-05-12,False,False,4.0,NEUTRAL,-37.81,-33.1,,2026-03-13T07:43:15.989954
FULT,Fulton Financial Corporation,58.8,⭐ AVERAGE,🟡 Average,60.0,50.0,60.3,65.0,65.0,60.0,56.7,False,up,,,0,5.7,False,0,{'profit_margin_pct': 30.7},"{'revenue_growth_yoy': np.float64(5.7), 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(3.2), 'rs_6m': np.float64(2.0), 'rs_line_percentile': 56.7, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 60}","{'roe_pct': 11.7, 'operating_margin_pct': 39.3}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 17.9}",19.72,3549808128,Financial Services,Banks - Regional,7.7,5.5,False,22.99,-14.2,6.0,False,23.25,24.5,22.0,6.0,buy,17.9,,,62.4,216.4,,,3.85,35.1,0.76,3.79,True,-1.86,,32.5,32.0,2026-04-14,False,False,6.0,NEUTRAL,,,0.19,2026-03-13T07:50:06.954785
AMLX,"Amylyx Pharmaceuticals, Inc.",58.8,⭐ AVERAGE,🟡 Average,50.0,50.0,76.7,60.0,70.0,80.0,83.4,False,up,,,0,,False,0,{},"{'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(11.5), 'rs_6m': np.float64(19.6), 'rs_line_percentile': 83.4, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 80}","{'roe_pct': -61.6, 'debt_to_equity': 0.02, 'current_ratio': 14.27}","{'days_to_earnings': 'N/A', 'recommendation': 'strong_buy', 'analyst_upside_pct': 55.1}",14.38,1579205376,Healthcare,Drug Manufacturers - Specialty & Generic,14.3,15.1,True,17.49,-17.8,8.0,True,22.3,34.0,19.0,10.0,strong_buy,55.1,,,,,-4.24,-0.61,,,,,False,,-528.3,,55.0,2026-05-07,False,False,2.0,WEAK,-20.0,-156.1,,2026-03-13T07:47:58.999429
TCBI,"Texas Capital Bancshares, Inc.",58.5,⭐ AVERAGE,🟡 Average,60.0,60.0,57.6,60.0,50.0,60.0,58.9,False,up,,,0,16.8,False,0,{'profit_margin_pct': 27.5},"{'revenue_growth_yoy': np.float64(16.8), 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(-1.7), 'rs_6m': np.float64(3.8), 'rs_line_percentile': 58.9, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 60}","{'roe_pct': 9.4, 'operating_margin_pct': 42.5}","{'days_to_earnings': 'N/A', 'recommendation': 'hold', 'analyst_upside_pct': 14.2}",92.34,4214728448,Financial Services,Banks - Regional,6.9,4.2,False,108.92,-15.2,6.0,False,105.43,115.0,88.0,14.0,hold,14.2,,,203.7,120.6,,,,,,,True,-4.41,,19.6,34.0,2026-04-16,False,False,7.0,NEUTRAL,,,0.23,2026-03-13T07:43:08.200193
EBMT,"Eagle Bancorp Montana, Inc.",58.3,⭐ AVERAGE,🟡 Average,55.0,50.0,76.7,60.0,50.0,80.0,75.7,False,up,,,0,9.7,False,0,{'profit_margin_pct': 16.4},"{'revenue_growth_yoy': np.float64(9.7), 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(16.5), 'rs_6m': np.float64(19.6), 'rs_line_percentile': 75.7, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 80}","{'roe_pct': 8.1, 'operating_margin_pct': 27.2}","{'days_to_earnings': 'N/A', 'recommendation': 'none', 'analyst_upside_pct': 4.8}",21.0,167113152,Financial Services,Banks - Regional,2.5,3.7,False,23.75,-11.6,7.0,True,22.0,23.0,20.0,3.0,none,4.8,,,57.0,171.4,,,2.76,30.3,0.58,3.15,True,-0.95,,20.4,46.0,2026-04-28,False,False,5.0,NEUTRAL,,,0.24,2026-03-13T07:53:41.641742
GOOD,Gladstone Commercial Corporatio,58.3,⭐ AVERAGE,🟡 Average,55.0,70.0,50.3,55.0,60.0,35.0,31.7,False,up,,,0,15.9,True,1,{'profit_margin_pct': 12.0},"{'revenue_growth_yoy': np.float64(15.9), 'revenue_accelerating': True, 'rev_accel_quarters': 1}","{'rs_3m': np.float64(18.7), 'rs_6m': np.float64(-4.2), 'rs_line_percentile': 31.7, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 35}","{'roe_pct': 5.6, 'debt_to_equity': 2.49, 'current_ratio': 1.67, 'operating_margin_pct': 40.0}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 10.2}",12.14,592834944,Real Estate,REIT - Diversified,4.8,4.0,False,15.15,-19.9,3.0,False,13.38,14.0,12.5,4.0,buy,10.2,21.58,77.8,1.4,-88.5,11.98,1.47,9.88,857.1,1.2,8.53,True,-0.76,1.5,-50.6,55.0,2026-05-07,False,False,3.0,NEUTRAL,3.84,929.6,,2026-03-13T07:48:52.583146
FKYS,First Keystone Corp.,58.2,⭐ AVERAGE,🟡 Average,60.0,50.0,68.7,60.0,50.0,60.0,72.7,False,up,,,0,8.3,False,0,{'profit_margin_pct': 21.1},"{'revenue_growth_yoy': np.float64(8.3), 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(18.0), 'rs_6m': np.float64(16.7), 'rs_line_percentile': 72.7, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 60}","{'roe_pct': 8.3, 'operating_margin_pct': 31.0}","{'days_to_earnings': 'N/A', 'recommendation': 'none'}",19.85,123986216,Financial Services,Banks - Regional,,,False,20.0,-0.7,8.0,True,,,,,none,,,,44.1,122.2,,,5.64,76.2,1.12,6.25,False,,,42.4,,,False,False,4.0,NEUTRAL,,,0.16,2026-03-13T07:43:26.441370
PACS,"PACS Group, Inc.",58.1,⭐ AVERAGE,🟡 Average,50.0,50.0,80.3,50.0,70.0,80.0,79.2,False,down,,,0,6.3,False,0,{'profit_margin_pct': 3.6},"{'revenue_growth_yoy': np.float64(6.3), 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(11.1), 'rs_6m': np.float64(249.1), 'rs_line_percentile': 79.2, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 80}","{'roe_pct': 23.0, 'debt_to_equity': 3.78, 'current_ratio': 1.07, 'operating_margin_pct': 7.0}","{'days_to_earnings': 'N/A', 'recommendation': 'strong_buy', 'analyst_upside_pct': 37.7}",33.69,5294889472,Healthcare,Medical Care Facilities,8.4,3.7,True,43.08,-21.8,7.0,True,46.4,52.0,42.0,5.0,strong_buy,37.7,65.27,93.7,36.6,8.6,4.57,1.54,,,,,False,,11.0,57.2,55.0,2026-05-07,False,False,8.0,STRONG,3.59,7.4,0.25,2026-03-13T07:54:02.504188
ADC,Agree Realty Corporation,58.0,⭐ AVERAGE,🟡 Average,60.0,60.0,53.9,55.0,60.0,35.0,39.2,False,up,,,0,12.6,False,0,{'profit_margin_pct': 28.4},"{'revenue_growth_yoy': np.float64(12.6), 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(15.8), 'rs_6m': np.float64(8.5), 'rs_line_percentile': 39.2, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 35}","{'roe_pct': 3.5, 'debt_to_equity': 0.53, 'current_ratio': 0.34, 'operating_margin_pct': 48.3}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 4.7}",79.66,9589146624,Real Estate,REIT - Retail,14.6,10.3,True,82.08,-2.9,6.0,False,83.42,92.0,75.0,18.0,buy,4.7,83.7,5.1,24.78,-68.9,4.52,3.61,3.9,174.1,3.11,4.19,True,-0.04,2.5,14.0,39.0,2026-04-21,False,False,5.0,NEUTRAL,2.62,,2.77,2026-03-13T07:42:42.581256
BFC,Bank First Corporation,57.8,⭐ AVERAGE,🟡 Average,60.0,50.0,60.3,65.0,55.0,60.0,64.0,False,up,,,0,6.5,False,0,{'profit_margin_pct': 41.4},"{'revenue_growth_yoy': np.float64(6.5), 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(3.2), 'rs_6m': np.float64(3.9), 'rs_line_percentile': 64.0, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 60}","{'roe_pct': 11.1, 'operating_margin_pct': 53.9}","{'days_to_earnings': 'N/A', 'recommendation': 'none', 'analyst_upside_pct': 15.1}",134.72,1509090048,Financial Services,Banks - Regional,3.1,3.7,False,153.0,-11.9,6.0,False,155.0,160.0,150.0,2.0,none,15.1,,,72.3,-46.3,,,1.37,24.9,1.85,1.31,True,-1.46,,3.4,32.0,2026-04-14,False,False,6.0,NEUTRAL,,,1.84,2026-03-13T07:48:17.763803
ADMQ,ADM Endeavors Inc.,57.8,⭐ AVERAGE,🟡 Average,50.0,100.0,15.0,65.0,50.0,15.0,19.1,False,down,,,0,67.6,True,2,{'profit_margin_pct': 9.4},"{'revenue_growth_yoy': np.float64(67.6), 'revenue_accelerating': True, 'rev_accel_quarters': 2}","{'rs_3m': np.float64(-25.9), 'rs_6m': np.float64(-29.3), 'rs_line_percentile': 19.1, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 15}","{'roe_pct': 17.3, 'debt_to_equity': 1.82, 'current_ratio': 1.3, 'operating_margin_pct': 9.3}","{'days_to_earnings': 'N/A', 'recommendation': 'none'}",0.0285,4517832,Industrials,Specialty Business Services,,,False,0.0505,-43.6,1.0,False,,,,,none,,,,,,-86.46,-0.02,,,,,False,,19.2,35.4,,,False,False,6.0,NEUTRAL,4.23,7.3,inf,2026-03-13T07:43:49.630872
FAST,Fastenal Company,57.6,⭐ AVERAGE,🟡 Average,55.0,50.0,50.3,90.0,50.0,35.0,48.7,False,up,,,0,3.5,False,0,{'profit_margin_pct': 15.3},"{'revenue_growth_yoy': np.float64(3.5), 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(14.0), 'rs_6m': np.float64(-5.2), 'rs_line_percentile': 48.7, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 35}","{'roe_pct': 33.3, 'debt_to_equity': 0.11, 'current_ratio': 4.85, 'operating_margin_pct': 19.0}","{'days_to_earnings': 'N/A', 'recommendation': 'hold', 'analyst_upside_pct': -0.2}",45.25,51961868288,Industrials,Industrial Distribution,3.2,3.8,False,50.63,-10.6,6.0,False,45.15,52.0,38.0,13.0,hold,-0.2,13.43,-70.3,10.9,-75.9,1.55,0.7,1.99,80.3,0.9,2.16,False,,259.6,3.7,31.0,2026-04-13,False,False,8.0,STRONG,3.19,39.6,3.61,2026-03-13T07:45:10.980089
SRRK,Scholar Rock Holding Corporatio,57.5,⭐ AVERAGE,🟡 Average,50.0,50.0,74.0,55.0,70.0,80.0,75.5,False,flat,,,0,,False,0,{},"{'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(-4.4), 'rs_6m': np.float64(29.4), 'rs_line_percentile': 75.5, 'rs_line_at_new_high': False, 'rs_line_trend': 'flat', 'rs_line_score': 80}","{'roe_pct': -123.1, 'debt_to_equity': 0.44, 'current_ratio': 6.95}","{'days_to_earnings': 'N/A', 'recommendation': 'strong_buy', 'analyst_upside_pct': 31.7}",41.8,4802113536,Healthcare,Biotechnology,19.7,16.4,True,49.82,-16.1,7.0,True,55.07,70.0,47.0,14.0,strong_buy,31.7,,,,,-3.39,-1.42,,,,,False,,-74.0,,62.0,2026-05-14,False,False,1.0,WEAK,-8.17,-108.6,,2026-03-13T07:52:33.791861
MRP,"Millrose Properties, Inc.",57.5,⭐ AVERAGE,🟡 Average,60.0,50.0,44.0,75.0,70.0,35.0,42.2,False,flat,,,0,,False,0,{'profit_margin_pct': 67.4},"{'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(-6.0), 'rs_6m': np.float64(-15.9), 'rs_line_percentile': 42.2, 'rs_line_at_new_high': False, 'rs_line_trend': 'flat', 'rs_line_score': 35}","{'roe_pct': 7.4, 'debt_to_equity': 0.36, 'current_ratio': 53.56, 'operating_margin_pct': 84.8}","{'days_to_earnings': 'N/A', 'recommendation': 'strong_buy', 'analyst_upside_pct': 35.2}",28.55,4739399680,Real Estate,REIT - Residential,6.1,3.6,False,36.0,-20.7,4.0,False,38.6,40.0,35.0,5.0,strong_buy,35.2,,,24.4,-14.5,-75.52,-23.21,8.93,104.5,2.55,,False,,-2.6,,61.0,2026-05-13,False,False,5.0,NEUTRAL,7.21,,14.18,2026-03-13T07:53:49.180721
NSPR,InspireMD Inc.,57.3,⭐ AVERAGE,🟡 Average,50.0,90.0,24.0,60.0,60.0,15.0,6.3,False,down,,,0,29.5,True,2,{},"{'revenue_growth_yoy': np.float64(29.5), 'revenue_accelerating': True, 'rev_accel_quarters': 2}","{'rs_3m': np.float64(-9.9), 'rs_6m': np.float64(-33.7), 'rs_line_percentile': 6.3, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 15}","{'roe_pct': -87.6, 'debt_to_equity': 0.05, 'current_ratio': 6.51, 'operating_margin_pct': -517.3}","{'days_to_earnings': 'N/A', 'recommendation': 'none', 'analyst_upside_pct': 203.0}",1.65,69912144,Healthcare,Medical Devices,0.1,1.7,False,2.99,-44.8,0.0,False,5.0,6.0,4.0,3.0,none,203.0,,,,,-23.68,-0.39,,,,,False,,-278.1,,5.0,2026-03-18,True,False,2.0,WEAK,-339.03,-89.2,,2026-03-13T07:43:34.218172
MNSB,"MainStreet Bancshares, Inc.",57.3,⭐ AVERAGE,🟡 Average,60.0,50.0,56.7,60.0,65.0,60.0,64.4,False,up,,,0,7.3,False,0,{'profit_margin_pct': 21.2},"{'revenue_growth_yoy': np.float64(7.3), 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(8.8), 'rs_6m': np.float64(-1.8), 'rs_line_percentile': 64.4, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 60}","{'roe_pct': 7.3, 'operating_margin_pct': 27.6}","{'days_to_earnings': 'N/A', 'recommendation': 'strong_buy', 'analyst_upside_pct': 22.1}",21.49,157356032,Financial Services,Banks - Regional,2.9,2.9,False,23.44,-8.3,7.0,True,26.25,26.25,26.25,1.0,strong_buy,22.1,,,17.6,-18.1,,,1.86,22.7,0.4,,True,-0.29,,,0.0,2026-03-13,True,False,3.0,NEUTRAL,,,0.84,2026-03-13T07:54:13.459812
BFST,"Business First Bancshares, Inc.",57.3,⭐ AVERAGE,🟡 Average,60.0,50.0,57.6,65.0,55.0,60.0,53.8,False,up,,,0,6.4,False,0,{'profit_margin_pct': 28.1},"{'revenue_growth_yoy': np.float64(6.4), 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(-1.1), 'rs_6m': np.float64(5.2), 'rs_line_percentile': 53.8, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 60}","{'roe_pct': 10.4, 'operating_margin_pct': 36.2}","{'days_to_earnings': 'N/A', 'recommendation': 'none', 'analyst_upside_pct': 25.0}",26.29,862642112,Financial Services,Banks - Regional,1.0,1.6,False,30.32,-13.3,6.0,False,32.88,35.0,31.0,4.0,none,25.0,,,83.7,218.4,,,2.21,20.4,0.58,2.2,True,-0.43,,18.8,41.0,2026-04-23,False,False,7.0,NEUTRAL,,,0.21,2026-03-13T07:48:30.299385
SMBK,"SmartFinancial, Inc.",57.1,⭐ AVERAGE,🟡 Average,60.0,50.0,60.3,60.0,55.0,60.0,53.7,False,up,,,0,0.6,False,0,{'profit_margin_pct': 26.1},"{'revenue_growth_yoy': np.float64(0.6), 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(1.7), 'rs_6m': np.float64(0.4), 'rs_line_percentile': 53.7, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 60}","{'roe_pct': 9.6, 'operating_margin_pct': 38.8}","{'days_to_earnings': 'N/A', 'recommendation': 'none', 'analyst_upside_pct': 16.8}",38.09,648646656,Financial Services,Banks - Regional,0.7,1.6,False,43.91,-13.3,6.0,False,44.5,48.0,42.0,6.0,none,16.8,,,89.4,134.7,,,0.84,10.7,0.32,1.08,False,,,21.0,38.0,2026-04-20,False,False,7.0,NEUTRAL,,,0.22,2026-03-13T07:51:57.230011
RLI,RLI Corp.,57.0,⭐ AVERAGE,🟡 Average,60.0,60.0,38.7,75.0,50.0,15.0,17.4,False,flat,,,0,14.2,False,0,{'profit_margin_pct': 21.4},"{'revenue_growth_yoy': np.float64(14.2), 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(3.0), 'rs_6m': np.float64(-5.8), 'rs_line_percentile': 17.4, 'rs_line_at_new_high': False, 'rs_line_trend': 'flat', 'rs_line_score': 15}","{'roe_pct': 24.4, 'debt_to_equity': 0.06, 'current_ratio': 0.55, 'operating_margin_pct': 27.0}","{'days_to_earnings': 'N/A', 'recommendation': 'hold', 'analyst_upside_pct': -3.6}",61.99,5698131968,Financial Services,Insurance - Property & Casualty,4.6,4.4,False,81.79,-24.2,2.0,False,59.75,70.0,52.0,4.0,hold,-3.6,535.84,764.4,131.1,111.5,20.38,12.64,1.03,14.4,0.64,0.84,False,,95.4,49.8,40.0,2026-04-22,False,False,5.0,NEUTRAL,9.07,,0.17,2026-03-13T07:45:44.846945
MANE,"Veradermics, Incorporated",56.8,⭐ AVERAGE,🟡 Average,50.0,50.0,70.0,55.0,70.0,100.0,100.0,True,up,,,0,,,0,{},{},"{'rs_line_percentile': 100.0, 'rs_line_at_new_high': True, 'rs_line_trend': 'up', 'rs_line_score': 100}",{'current_ratio': 3.29},"{'days_to_earnings': 'N/A', 'recommendation': 'strong_buy', 'analyst_upside_pct': 51.9}",51.57,1808925184,Healthcare,Biotechnology,4.7,2.5,False,57.0799,-9.7,,,78.33,85.0,75.0,3.0,strong_buy,51.9,,,,,,,,,,,False,,-18.4,,,,False,False,5.0,NEUTRAL,-29.21,,,2026-03-13T07:51:07.061105
CNK,Cinemark Holdings Inc Cinemark ,56.8,⭐ AVERAGE,🟡 Average,50.0,80.0,46.7,40.0,65.0,35.0,25.1,False,up,,,0,43.6,False,0,{'profit_margin_pct': 4.4},"{'revenue_growth_yoy': np.float64(43.6), 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(4.8), 'rs_6m': np.float64(-10.6), 'rs_line_percentile': 25.1, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 35}","{'roe_pct': 27.8, 'debt_to_equity': 7.23, 'current_ratio': 0.71, 'operating_margin_pct': 9.1}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 24.6}",25.53,2999159808,Communication Services,Entertainment,15.1,4.5,True,34.01,-24.9,2.0,False,31.82,37.0,22.0,11.0,buy,24.6,18.59,-27.2,10.4,-59.3,4.87,1.26,1.41,31.7,0.36,4.05,True,-2.5,1.9,-15.7,49.0,2026-05-01,False,False,5.0,NEUTRAL,5.7,14.9,,2026-03-13T07:48:04.628220
AP,Ampco-Pittsburgh Corporation,56.6,⭐ AVERAGE,🟡 Average,50.0,50.0,83.0,50.0,50.0,80.0,87.0,False,up,,,0,7.0,False,0,{'profit_margin_pct': -1.2},"{'revenue_growth_yoy': np.float64(7.0), 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(159.9), 'rs_6m': np.float64(226.1), 'rs_line_percentile': 87.0, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 80}","{'roe_pct': -4.1, 'debt_to_equity': 1.88, 'current_ratio': 1.84, 'operating_margin_pct': 4.3}","{'days_to_earnings': 'N/A', 'recommendation': 'none'}",8.79,178668944,Industrials,Metal Fabrication,3.8,1.3,False,10.0,-12.1,8.0,True,,,,,none,,23.84,171.2,,,12.53,1.1,,,,3.69,False,,0.9,,5.0,2026-03-18,True,False,6.0,NEUTRAL,5.24,6.3,,2026-03-13T07:44:00.374347
IMVT,"Immunovant, Inc.",56.6,⭐ AVERAGE,🟡 Average,50.0,50.0,76.7,45.0,70.0,80.0,83.9,False,flat,,,0,,False,0,{},"{'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(8.9), 'rs_6m': np.float64(46.9), 'rs_line_percentile': 83.9, 'rs_line_at_new_high': False, 'rs_line_trend': 'flat', 'rs_line_score': 80}","{'roe_pct': -69.3, 'current_ratio': 15.74}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 64.6}",24.99,5086268928,Healthcare,Biotechnology,18.9,12.8,True,29.25,-14.6,7.0,True,41.12,57.0,22.0,16.0,buy,64.6,,,,,-5.12,-1.28,,,,,False,,,,76.0,2026-05-28,False,False,1.0,WEAK,-10.71,-62.6,,2026-03-13T07:52:57.778802
BDL,"Flanigan's Enterprises, Inc.",56.5,⭐ AVERAGE,🟡 Average,50.0,40.0,72.3,80.0,50.0,60.0,68.8,False,up,,,0,-2.0,True,1,{'profit_margin_pct': 8.6},"{'revenue_growth_yoy': np.float64(-2.0), 'revenue_accelerating': True, 'rev_accel_quarters': 1}","{'rs_3m': np.float64(17.5), 'rs_6m': np.float64(27.4), 'rs_line_percentile': 68.8, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 60}","{'roe_pct': 31.6, 'debt_to_equity': 0.58, 'current_ratio': 1.97, 'operating_margin_pct': 2.9}","{'days_to_earnings': 'N/A', 'recommendation': 'none'}",34.415,63965372,Consumer Cyclical,Restaurants,0.5,6.3,False,35.98,-4.3,6.0,False,,,,,none,,43990.62,127724.0,93.3,171.1,3014.13,1037.31,1.6,17.7,0.55,4.0,False,,10.9,681.9,,,False,False,9.0,STRONG,9.51,8.0,0.01,2026-03-13T07:50:52.141836
