ticker,company_name,fundamental_score,tier,quality,earnings_quality_score,growth_acceleration_score,relative_strength_score,financial_health_score,catalyst_timing_score,rs_line_score,rs_line_percentile,rs_line_at_new_high,rs_line_trend,eps_growth_yoy,eps_accelerating,eps_accel_quarters,rev_growth_yoy,rev_accelerating,rev_accel_quarters,earnings_details,growth_details,rs_details,health_details,catalyst_details,current_price,market_cap,sector,industry,short_percent_float,short_ratio,short_squeeze_potential,fifty_two_week_high,proximity_to_52w_high,trend_template_score,trend_template_pass,target_price_analyst,target_price_analyst_high,target_price_analyst_low,analyst_count,analyst_recommendation,analyst_upside_pct,target_price_dcf,target_price_dcf_upside_pct,target_price_pe,target_price_pe_upside_pct,fcf_yield_pct,fcf_per_share,dividend_yield_pct,payout_ratio_pct,dividend_rate,five_yr_avg_dividend_yield_pct,buyback_active,shares_change_pct,interest_coverage,analyst_revision_momentum,days_to_earnings,earnings_date,earnings_warning,earnings_catalyst,piotroski_score,piotroski_label,ebit_ev_yield,roic_greenblatt,peg_ratio,hv_30d,atm_iv,iv_ratio,iv_premium_pts,analyzed_at,market,value_score,fcf_bonus,dividend_bonus,buyback_bonus,revision_bonus,risk_reward_ratio,rr_bonus,eu_insider_bonus,market_regime,oe_ai_adjustment,oe_ai_verdict
LIFCO-B.ST,Lifco AB ser.B,58.0,⭐ AVERAGE,🟡 Average,70.0,50.0,30.0,80.0,65.0,,,,,7.8,False,0,3.6,False,0,"{'eps_growth_yoy': np.float64(7.8), 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 13.0}","{'revenue_growth_yoy': np.float64(3.6), 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(-13.9), 'rs_6m': np.float64(-29.3)}","{'roe_pct': 19.3, 'debt_to_equity': 0.3, 'current_ratio': 1.05, 'operating_margin_pct': 18.2}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 20.7}",289.6,131541041152,Industrials,Conglomerates,,,False,408.8,-29.2,1,False,349.5,385.0,315.0,6.0,buy,20.7,182.36,-37.0,81.3,-71.9,3.29,10.21,0.96,29.5,2.7,0.7,False,,,5.3,56,2026-07-14,False,False,7,NEUTRAL,3.87,163.9,4.78,33.3,,,,2026-05-19T09:04:04.421110,OMXSTO,39.2,3.0,0.0,0.0,3.0,2.59,1.0,0.0,CONFIRMED_UPTREND,0,
SIKA.SW,SIKA N,54.5,⭐ AVERAGE,🟡 Average,50.0,50.0,50.0,70.0,65.0,,,,,,,0,,,0,{'profit_margin_pct': 9.3},{},"{'rs_3m': np.float64(-13.9), 'rs_6m': np.float64(-18.4)}","{'roe_pct': 15.2, 'debt_to_equity': 0.83, 'current_ratio': 1.25, 'operating_margin_pct': 10.7}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 27.6}",140.8,22589847552,Basic Materials,Specialty Chemicals,,,False,226.8,-37.9,1,False,179.69,250.0,125.0,22.0,buy,27.6,107.53,-23.6,65.0,-53.8,5.19,7.31,2.65,55.4,3.7,1.38,,,,-46.5,69,2026-07-27,False,False,7,NEUTRAL,5.58,45.5,,27.8,,,,2026-05-19T09:03:20.300434,SMI20,37.8,6.0,5.0,0.0,-3.0,3.45,3.0,0.0,CONFIRMED_UPTREND,0,
SU.PA,SCHNEIDER ELECTRIC SE,56.7,⭐ AVERAGE,🟡 Average,55.0,50.0,56.0,70.0,60.0,,,,,,,0,,,0,{'profit_margin_pct': 10.4},{},"{'rs_3m': np.float64(-3.3), 'rs_6m': np.float64(4.1)}","{'roe_pct': 15.6, 'debt_to_equity': 0.81, 'current_ratio': 1.19, 'operating_margin_pct': 17.6}","{'days_to_earnings': 'N/A', 'recommendation': 'strong_buy', 'analyst_upside_pct': 14.8}",261.9,147378044928,Industrials,Specialty Industrial Machinery,,,False,287.9,-9.0,6,False,300.55,340.0,250.0,22.0,strong_buy,14.8,104.17,-60.2,79.9,-69.5,2.7,7.08,1.61,48.9,4.2,1.79,,,,-6.2,72,2026-07-30,False,False,6,NEUTRAL,4.14,74.6,,33.1,,,,2026-05-19T09:03:25.257945,CAC40,36.7,0.0,5.0,0.0,0.0,1.85,0.0,0.0,CONFIRMED_UPTREND,0,
ATCO-B.ST,Atlas Copco AB ser. B,51.8,⭐ AVERAGE,🟡 Average,50.0,30.0,50.0,95.0,50.0,,,,,-5.1,False,0,-5.1,False,0,"{'eps_growth_yoy': np.float64(-5.1), 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 15.7}","{'revenue_growth_yoy': np.float64(-5.1), 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(-13.5), 'rs_6m': np.float64(-0.4)}","{'roe_pct': 22.4, 'debt_to_equity': 0.29, 'current_ratio': 1.7, 'operating_margin_pct': 20.4}","{'days_to_earnings': 'N/A', 'recommendation': 'none'}",154.8,755210518528,Industrials,Specialty Industrial Machinery,,,False,172.35,-10.2,6,False,,,,,none,,202.06,30.5,53.5,-65.4,2.84,13.73,1.94,56.1,3.0,1.61,False,,161.9,-2.6,58,2026-07-16,False,False,6,NEUTRAL,4.5,53.6,,34.0,,,,2026-05-19T09:03:27.760054,OMXSTO,34.6,0.0,5.0,0.0,0.0,,0.0,0.0,CONFIRMED_UPTREND,0,
DSY.PA,DASSAULT SYSTEMES,61.1,⭐⭐ GOOD,🟡 Good,90.0,30.0,40.5,90.0,50.0,,,,,30.9,False,0,-0.8,False,0,"{'eps_growth_yoy': np.float64(30.9), 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 19.9}","{'revenue_growth_yoy': np.float64(-0.8), 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(14.6), 'rs_6m': np.float64(-23.4)}","{'roe_pct': 13.4, 'debt_to_equity': 0.27, 'current_ratio': 1.7, 'operating_margin_pct': 23.4}","{'days_to_earnings': 'N/A', 'recommendation': 'hold'}",20.5,26922483712,Technology,Software - Application,,,False,34.45,-40.5,1,False,,,,,hold,,19.53,-4.7,9.94,-51.5,4.68,0.96,1.37,28.3,0.27,0.6,True,-0.67,,5.4,65,2026-07-23,False,False,8,STRONG,6.35,42.9,1.35,26.9,,,,2026-05-19T09:04:09.278828,CAC40,34.4,3.0,0.0,3.0,3.0,,0.0,0.0,CONFIRMED_UPTREND,0,
CPR.MI,CAMPARI,48.0,⚠️ WEAK,🔴 Weak,55.0,30.0,35.0,70.0,65.0,,,,,,False,0,-2.8,False,0,"{'positive_quarters': 2, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 11.4}","{'revenue_growth_yoy': np.float64(-2.8), 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(-22.7), 'rs_6m': np.float64(-15.0)}","{'roe_pct': 8.6, 'debt_to_equity': 0.7, 'current_ratio': 2.22, 'operating_margin_pct': 17.4}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 27.1}",5.47,6557358080,Consumer Defensive,Beverages - Wineries & Distilleries,,,False,6.832,-19.9,2,False,6.95,10.2,5.3,21.0,buy,27.1,3.89,-28.9,2.9,-47.0,4.83,0.26,1.85,22.4,0.1,0.75,,,2.8,,71,2026-07-29,False,False,8,STRONG,6.68,18.0,1.29,54.9,,,,2026-05-19T09:04:19.086787,FTSEMIB,34.2,3.0,5.0,0.0,0.0,3.39,3.0,0.0,CONFIRMED_UPTREND,0,
AI.PA,AIR LIQUIDE,55.5,⭐ AVERAGE,🟡 Average,55.0,50.0,50.0,70.0,60.0,,,,,,,0,,,0,{'profit_margin_pct': 13.1},{},"{'rs_3m': np.float64(-3.1), 'rs_6m': np.float64(-5.3)}","{'roe_pct': 13.4, 'debt_to_equity': 0.51, 'current_ratio': 1.17, 'operating_margin_pct': 19.5}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 13.2}",174.7,100817141760,Basic Materials,Specialty Chemicals,,,False,189.8,-8.0,5,False,197.8,216.0,168.0,20.0,buy,13.2,42.84,-75.5,60.7,-65.3,1.51,2.64,2.12,54.3,3.7,1.83,,,,5.3,70,2026-07-28,False,False,7,NEUTRAL,4.46,18.8,4.22,20.4,,,,2026-05-19T09:02:29.902950,CAC40,34.2,0.0,5.0,0.0,3.0,1.65,0.0,0.0,CONFIRMED_UPTREND,0,UNRELIABLE/INSUFFICIENT (0)
HEIA.AS,HEINEKEN,47.5,⚠️ WEAK,🔴 Weak,50.0,50.0,35.0,50.0,55.0,,,,,,,0,,,0,{'profit_margin_pct': 6.6},{},"{'rs_3m': np.float64(-21.0), 'rs_6m': np.float64(-13.9)}","{'roe_pct': 9.9, 'debt_to_equity': 0.94, 'current_ratio': 0.93, 'operating_margin_pct': 13.4}","{'days_to_earnings': 'N/A', 'recommendation': 'none', 'analyst_upside_pct': 29.8}",67.18,37456064512,Consumer Defensive,Beverages - Brewers,,,False,81.66,-17.7,2,False,87.2,120.0,72.0,23.0,none,29.8,68.21,1.5,33.8,-49.7,5.71,3.84,2.86,56.5,1.9,1.92,,,,3.8,78,2026-08-05,False,False,7,NEUTRAL,6.73,25.0,1.59,23.0,,,,2026-05-19T09:04:21.645197,AEX25,34.0,6.0,5.0,0.0,1.0,3.72,3.0,0.0,CONFIRMED_UPTREND,0,
SAF.PA,SAFRAN,54.5,⭐ AVERAGE,🟡 Average,60.0,50.0,35.0,70.0,65.0,,,,,,,0,,,0,{'profit_margin_pct': 23.0},{},"{'rs_3m': np.float64(-26.2), 'rs_6m': np.float64(-19.5)}","{'roe_pct': 55.6, 'debt_to_equity': 0.34, 'current_ratio': 0.93, 'operating_margin_pct': 13.2}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 23.3}",278.6,115745087488,Industrials,Aerospace & Defense,,,False,350.8,-20.6,2,False,343.56,400.0,257.0,22.0,buy,23.3,,,214.63,-23.0,-1.47,-4.1,1.22,16.9,3.35,0.74,,,,,70,2026-07-28,False,False,7,NEUTRAL,9.18,166.3,1.02,52.4,,,,2026-05-19T09:03:10.342004,CAC40,32.8,-5.0,0.0,0.0,0.0,2.91,1.0,0.0,CONFIRMED_UPTREND,0,
IMCD.AS,IMCD,58.2,⭐ AVERAGE,🟡 Average,50.0,50.0,68.5,70.0,65.0,,,,,,,0,,,0,{'profit_margin_pct': 4.5},{},"{'rs_3m': np.float64(0.9), 'rs_6m': np.float64(18.8)}","{'roe_pct': 10.2, 'debt_to_equity': 0.88, 'current_ratio': 1.74, 'operating_margin_pct': 7.3}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 18.5}",95.0,5608119296,Basic Materials,Specialty Chemicals,,,False,125.7,-24.4,5,False,112.61,150.0,75.0,14.0,buy,18.5,75.65,-20.4,36.8,-61.3,5.41,5.14,1.89,58.4,1.81,1.51,,,,-37.5,71,2026-07-29,False,False,5,NEUTRAL,5.0,39.3,,23.0,,,,2026-05-19T09:02:50.655431,AEX25,32.3,6.0,5.0,0.0,-3.0,2.31,1.0,0.0,CONFIRMED_UPTREND,0,
GEBN.SW,GEBERIT N,46.8,⚠️ WEAK,🔴 Weak,55.0,50.0,15.0,65.0,50.0,,,,,,,0,,,0,{'profit_margin_pct': 19.2},{},"{'rs_3m': np.float64(-27.0), 'rs_6m': np.float64(-29.5)}","{'debt_to_equity': 0.89, 'operating_margin_pct': 28.0}","{'days_to_earnings': 'N/A', 'recommendation': 'hold', 'analyst_upside_pct': 11.7}",504.0,16618759168,Industrials,Building Products & Equipment,,,False,659.8,-23.6,1,False,562.82,698.0,430.0,17.0,hold,11.7,,,180.6,-64.2,,,2.56,70.9,12.9,2.29,,,,1.7,92,2026-08-19,False,False,7,NEUTRAL,4.39,49.8,5.85,28.0,,,,2026-05-19T09:03:44.392228,SMI20,31.7,0.0,5.0,0.0,1.0,1.46,0.0,0.0,CONFIRMED_UPTREND,0,
STMN.SW,STRAUMANN N,55.8,⭐ AVERAGE,🟡 Average,55.0,50.0,30.0,95.0,65.0,,,,,,,0,,,0,{'profit_margin_pct': 13.7},{},"{'rs_3m': np.float64(-18.0), 'rs_6m': np.float64(-26.3)}","{'roe_pct': 17.0, 'debt_to_equity': 0.19, 'current_ratio': 2.21, 'operating_margin_pct': 23.8}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 24.3}",85.88,13693634560,Healthcare,Medical Instruments & Supplies,,,False,111.75,-23.1,2,False,106.78,123.0,81.0,18.0,buy,24.3,31.72,-63.1,22.3,-74.0,2.51,2.16,1.18,42.6,1.0,0.67,,,,-17.7,92,2026-08-19,False,False,6,NEUTRAL,3.5,28.8,,33.5,,,,2026-05-19T09:03:00.375420,SMI20,31.3,0.0,0.0,0.0,-3.0,3.04,3.0,0.0,CONFIRMED_UPTREND,0,
INDT.ST,Indutrade AB,50.2,⭐ AVERAGE,🟡 Average,45.0,50.0,30.0,75.0,70.0,,,,,-3.9,False,0,0.3,False,0,"{'eps_growth_yoy': np.float64(-3.9), 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 7.9}","{'revenue_growth_yoy': np.float64(0.3), 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(-19.5), 'rs_6m': np.float64(-29.5)}","{'roe_pct': 14.7, 'debt_to_equity': 0.55, 'current_ratio': 1.91, 'operating_margin_pct': 11.1}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 32.1}",194.2,70751526912,Industrials,Industrial Distribution,,,False,277.2,-29.9,0,False,256.62,305.0,225.0,8.0,buy,32.1,118.51,-39.0,69.7,-64.1,4.15,8.05,1.61,44.5,3.1,1.05,False,,,-2.9,58,2026-07-16,False,False,8,STRONG,4.87,33.7,,65.0,,,,2026-05-19T09:04:01.951562,OMXSTO,31.1,3.0,5.0,0.0,0.0,4.01,3.0,0.0,CONFIRMED_UPTREND,0,
DEMANT.CO,Demant A/S,54.8,⭐ AVERAGE,🟡 Average,50.0,50.0,65.0,55.0,60.0,,,,,,,0,,,0,{'profit_margin_pct': 6.7},{},"{'rs_3m': np.float64(22.1), 'rs_6m': np.float64(-7.0)}","{'roe_pct': 24.2, 'debt_to_equity': 2.12, 'current_ratio': 1.36, 'operating_margin_pct': 18.0}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 3.5}",229.8,48464502784,Healthcare,Medical Devices,,,False,293.0,-21.6,4,False,237.79,275.0,170.0,19.0,buy,3.5,228.8,-0.4,112.0,-51.3,6.77,15.55,,,,,,,,-63.4,84,2026-08-11,False,False,4,NEUTRAL,5.33,39.1,,58.9,,,,2026-05-19T09:04:16.655379,OMXCPH,29.9,6.0,0.0,0.0,-3.0,0.44,-3.0,0.0,CONFIRMED_UPTREND,0,
DSV.CO,DSV A/S,57.2,⭐ AVERAGE,🟡 Average,45.0,80.0,50.0,45.0,70.0,,,,,-49.4,False,0,64.7,False,0,"{'eps_growth_yoy': np.float64(-49.4), 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 2.5}","{'revenue_growth_yoy': np.float64(64.7), 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(-17.9), 'rs_6m': np.float64(-3.3)}","{'roe_pct': 6.2, 'debt_to_equity': 0.77, 'current_ratio': 0.92, 'operating_margin_pct': 6.9}","{'days_to_earnings': 'N/A', 'recommendation': 'strong_buy', 'analyst_upside_pct': 33.7}",1526.0,364050907136,Industrials,Integrated Freight & Logistics,,,False,1913.5,-20.3,4,False,2040.6,2250.0,1580.0,20.0,strong_buy,33.7,1330.95,-12.8,355.7,-76.7,5.93,90.45,0.45,19.7,7.0,0.47,False,,5.0,-42.9,64,2026-07-22,False,False,7,NEUTRAL,3.49,30.4,,40.9,,,,2026-05-19T09:03:02.928087,OMXCPH,28.9,6.0,0.0,0.0,-3.0,4.21,3.0,0.0,CONFIRMED_UPTREND,0,
KNEBV.HE,KONE Corporation,45.0,⚠️ WEAK,🔴 Weak,45.0,50.0,15.0,70.0,55.0,,,,,-0.2,False,0,1.3,False,0,"{'eps_growth_yoy': np.float64(-0.2), 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 8.7}","{'revenue_growth_yoy': np.float64(1.3), 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(-22.2), 'rs_6m': np.float64(-20.2)}","{'roe_pct': 46.6, 'debt_to_equity': 0.42, 'current_ratio': 0.95, 'operating_margin_pct': 10.4}","{'days_to_earnings': 'N/A', 'recommendation': 'hold', 'analyst_upside_pct': 19.5}",51.6,26743435264,Industrials,Specialty Industrial Machinery,,,False,70.0,-26.3,1,False,61.67,84.0,45.0,23.0,hold,19.5,31.97,-38.0,18.9,-63.4,3.59,2.17,3.51,95.2,1.8,3.49,False,,26.2,,64,2026-07-22,False,False,8,STRONG,5.2,101.2,1.83,26.1,,,,2026-05-19T09:03:07.688801,OMXHEL,28.0,3.0,-2.0,0.0,0.0,2.44,1.0,0.0,CONFIRMED_UPTREND,0,
SY1.DE,Symrise AG                    I,53.8,⭐ AVERAGE,🟡 Average,50.0,50.0,50.0,65.0,65.0,,,,,,,0,,,0,{'profit_margin_pct': 5.1},{},"{'rs_3m': np.float64(-5.6), 'rs_6m': np.float64(-6.6)}","{'roe_pct': 6.5, 'debt_to_equity': 0.7, 'current_ratio': 2.52, 'operating_margin_pct': 8.8}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 22.5}",75.14,10502471680,Basic Materials,Specialty Chemicals,,,False,107.2,-29.9,2,False,92.06,110.0,72.0,18.0,buy,22.5,24.14,-67.9,17.8,-76.3,2.18,1.64,1.66,67.4,1.25,1.07,,,,,72,2026-07-30,False,False,6,NEUTRAL,3.91,13.5,2.15,19.2,,,,2026-05-19T09:03:46.940432,DAX40,27.5,0.0,5.0,0.0,0.0,2.81,1.0,0.0,CONFIRMED_UPTREND,0,
ERF.PA,EUROFINS SCIENT.,53.8,⭐ AVERAGE,🟡 Average,50.0,50.0,50.0,65.0,65.0,,,,,,,0,,,0,{'profit_margin_pct': 6.5},{},"{'rs_3m': np.float64(-13.7), 'rs_6m': np.float64(-4.7)}","{'roe_pct': 9.5, 'debt_to_equity': 0.97, 'current_ratio': 1.09, 'operating_margin_pct': 13.3}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 15.7}",61.46,10737449984,Healthcare,Diagnostics & Research,,,False,74.32,-17.3,1,False,71.1,86.0,48.0,14.0,buy,15.7,114.91,87.0,73.69,19.9,4.59,2.82,1.2,23.5,0.72,0.48,,,,11.6,63,2026-07-21,False,False,7,NEUTRAL,5.68,27.2,0.46,41.5,,,,2026-05-19T09:04:06.890904,CAC40,27.5,3.0,0.0,0.0,3.0,1.96,0.0,0.0,CONFIRMED_UPTREND,0,
BEI.DE,BEIERSDORF AG                 I,49.8,⚠️ WEAK,🔴 Weak,50.0,50.0,15.0,85.0,65.0,,,,,,,0,,,0,{'profit_margin_pct': 9.5},{},"{'rs_3m': np.float64(-40.2), 'rs_6m': np.float64(-33.9)}","{'roe_pct': 11.2, 'debt_to_equity': 0.03, 'current_ratio': 1.9, 'operating_margin_pct': 11.2}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 24.8}",70.78,15467111424,Consumer Defensive,Household & Personal Products,,,False,122.6,-42.3,0,False,88.37,110.0,68.0,19.0,buy,24.8,49.51,-30.1,83.3,17.7,2.43,1.72,1.42,23.5,1.0,0.74,,,,13.7,78,2026-08-05,False,False,6,NEUTRAL,10.63,23.0,0.79,22.3,,,,2026-05-19T09:03:49.415386,DAX40,25.9,0.0,0.0,0.0,3.0,3.1,3.0,0.0,CONFIRMED_UPTREND,0,
