ticker,vcp_score,vcp_quality,stage,consolidation_quality,ml_score,company_name,fundamental_score,sector,industry,earnings_quality_score,growth_acceleration_score,relative_strength_score,financial_health_score,catalyst_timing_score,current_price,market_cap,rs_line_score,rs_line_percentile,rs_line_at_new_high,rs_line_trend,eps_growth_yoy,eps_accelerating,eps_accel_quarters,rev_growth_yoy,rev_accelerating,rev_accel_quarters,short_percent_float,short_ratio,short_squeeze_potential,fifty_two_week_high,proximity_to_52w_high,trend_template_score,trend_template_pass,health_details,earnings_details,target_price_analyst,target_price_analyst_high,target_price_analyst_low,analyst_count,analyst_recommendation,analyst_upside_pct,target_price_dcf,target_price_dcf_upside_pct,target_price_pe,target_price_pe_upside_pct,fcf_yield_pct,fcf_per_share,dividend_yield_pct,payout_ratio_pct,five_yr_avg_dividend_yield_pct,buyback_active,shares_change_pct,interest_coverage,analyst_revision_momentum,days_to_earnings,earnings_date,earnings_warning,earnings_catalyst,piotroski_score,piotroski_label,ebit_ev_yield,roic_greenblatt,peg_ratio,sentiment,put_call_ratio,flow_score,unusual_calls,unusual_puts,super_score_ultimate,vcp_contribution,ml_contribution,fundamental_contribution,score_timestamp,data_as_of_date,market_regime,market_recommendation,ma_filter_pass,ma_filter_score,ma_filter_reason,ad_signal,ad_score,ad_reason,float_category,shares_outstanding_millions,filter_penalty,super_score_before_filters,rs_line_score_fund,rs_line_at_new_high_fund,rs_line_trend_fund,rs_line_percentile_fund,rs_line_bonus,eps_accelerating_fund2,eps_accel_quarters_fund2,rev_accelerating_fund2,rev_accel_quarters_fund2,canslim_a_bonus,industry_group_rank,industry_group_total,industry_group_percentile,industry_group_label,industry_group_rs,industry_bonus,short_bonus,proximity_bonus,trend_bonus,options_bonus,institutional_bonus,insider_bonus,profitability_penalty,negative_roe,filters_passed,value_score,sector_bonus,mr_bonus,fcf_bonus,dividend_bonus,buyback_bonus,revision_bonus,target_change_7d_pct,target_change_30d_pct,upgrade_days_14d,downgrade_days_14d,target_revision_bonus,risk_reward_ratio,rr_bonus,piotroski_bonus,magic_formula_rank,hedge_fund_count,hedge_fund_names,oe_ai_adjustment,oe_ai_verdict,cerebro_signal,cerebro_score_adj,days_in_list,ml_win_probability,ml_win_label,momentum_score,upside_triangulated_pct,upside_divergence_pts,upside_divergence,tier,quality,validation_status,validation_score,validation_reason,price_vs_ath,recent_news_sentiment,analyst_consensus,valuation_concern,is_stage2,ma_score,atr_ratio,volume_dryup,pct_from_52w_high,pct_from_52w_low,relative_strength_6m,trend_direction,tech_stage,entry_readiness,entry_readiness_reason
VLTO,0.0,,,,29.9,Veralto Corp,65.5,Industrials,Pollution & Treatment Controls,80.0,60.0,36.0,85.0,65.0,92.48,22713020416.0,15.0,22.9,False,flat,14.4,False,0.0,3.7,True,1.0,2.6,2.4,False,110.11,-16.0,2.0,False,"{'roe_pct': 36.5, 'debt_to_equity': 0.96, 'current_ratio': 1.48, 'operating_margin_pct': 23.8}","{'eps_growth_yoy': 14.4, 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 17.3}",108.06,132.0,100.0,17.0,buy,16.8,70.46,-23.8,51.6,-44.2,3.38,3.13,0.56,12.4,,True,-1.32,14.0,13.3,16.0,2026-07-23,False,True,6.0,NEUTRAL,5.25,76.0,1.49,,,,,,0.6000000000000014,0.0,9.0,19.6,2026-07-07 07:50:04,2026-07-07,CONFIRMED_UPTREND,TRADE,False,16,Price below 150/200 MA - weak trend,NEUTRAL,40,"No clear pattern (0.9x ratio, 46% up volume)",MEGA_FLOAT,245.1,25.0,28.6,15.0,False,flat,22.9,0.0,False,0.0,True,1.0,2.0,,29.0,,Sin datos suficientes,22.9,0.0,0.0,0.0,-5.0,0.0,0.0,0.0,0.0,False,1/3,42.395,5.0,0.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,2.1,2.0,2.0,37.0,0,,-5,MIXED/AVOID (-5),,0.0,41,0.2992,BAJA,0.0,-23.8,50.8,ALTA,⚪ WEAK,🟡 Average,,,,,,,,False,1,1.15,False,-15.56,15.73,-16.39,sideways,stage4,ESPERAR,En caída (bajo MA200 descendente) — espera a que haga suelo
ABT,0.0,,,,21.5,Abbott Laboratories,47.5,Healthcare,Medical Devices,50.0,50.0,15.0,70.0,65.0,95.63,166569590784.0,15.0,15.1,False,down,-39.5,False,0.0,0.2,False,0.0,1.4,1.8,False,137.49,-30.4,1.0,False,"{'roe_pct': 12.3, 'debt_to_equity': 0.65, 'current_ratio': 1.39, 'operating_margin_pct': 13.5}","{'eps_growth_yoy': -39.5, 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 13.9}",116.72,135.0,92.0,25.0,buy,22.1,53.57,-44.0,35.7,-62.7,3.81,3.64,2.64,67.2,1.82,True,-0.48,16.2,-19.7,9.0,2026-07-16,False,True,6.0,NEUTRAL,4.62,42.0,,,,,,,0.0,0.0,6.5,14.2,2026-07-07 07:50:04,2026-07-07,CONFIRMED_UPTREND,TRADE,False,0,Price below 150/200 MA - weak trend,DISTRIBUTION,35,"Moderate distribution (0.8x ratio, 43% up volume)",MEGA_FLOAT,1731.2,30.0,20.7,15.0,False,down,15.1,0.0,False,0.0,False,0.0,0.0,23.0,29.0,24.1,Bottom 25%,17.5,-3.0,0.0,0.0,-5.0,0.0,0.0,0.0,0.0,False,1/3,55.075,5.0,0.0,3.0,3.0,3.0,-3.0,0.15,-0.49,0.0,0.0,0.0,2.76,2.0,2.0,63.0,0,,8,RELIABLE/BUY (+8),BEST,5.0,27,0.2151,BAJA,0.0,-44.0,75.4,ALTA,⚪ WEAK,🟡 Average,,,,,,,,False,1,1.22,False,-29.34,16.66,-32.68,sideways,stage4,ESPERAR,En caída (bajo MA200 descendente) — espera a que haga suelo
MSCI,0.0,,,,29.8,MSCI Inc.,67.3,Financial Services,Financial Data & Stock Exchanges,100.0,60.0,44.0,50.0,60.0,614.04,44657647616.0,35.0,38.4,False,down,33.7,True,1.0,10.1,False,0.0,2.9,2.9,False,644.68,-4.8,6.0,False,"{'current_ratio': 0.86, 'operating_margin_pct': 53.7}","{'eps_growth_yoy': 33.7, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 40.7}",690.44,730.0,550.0,16.0,buy,12.4,703.29,14.5,524.7,-14.5,2.7,16.58,1.36,42.5,1.01,True,-6.01,7.7,49.1,14.0,2026-07-21,False,True,8.0,STRONG,3.35,851.3,0.55,NEUTRAL,0.5,70.0,1.0,1.0,41.1,0.0,8.9,20.2,2026-07-07 07:50:04,2026-07-07,CONFIRMED_UPTREND,TRADE,True,83,Passes Minervini Template (5/6 criteria),ACCUMULATION,60,"Moderate accumulation (1.1x ratio, 51% up volume)",HIGH_FLOAT,68.9,0.0,29.1,35.0,False,down,38.4,0.0,True,1.0,False,0.0,2.0,17.0,29.0,44.8,Bajo 50%,23.5,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,False,3/3,39.010000000000005,0.0,0.0,0.0,0.0,3.0,5.0,0.0,0.27,0.0,0.0,0.0,1.55,2.0,10.0,44.0,0,,-8,RELIABLE/AVOID (-8),WATCH,0.0,43,0.2978,BAJA,29.23,12.4,12.4,,⚪ WEAK,🟡 Average,AVOID,25.0,Near ATH (-4.8% from high) - poor entry point | Elevated P/E (35.1) - watch valuation,-4.8,NEUTRAL,BUY,False,True,3,1.241,False,-4.75,23.47,-1.1,uptrend,stage3,VIGILAR,Extendida cerca de máximos — espera un pullback
AON,0.0,,,,3.4,Aon plc,79.3,Financial Services,Insurance Brokers,100.0,90.0,44.0,80.0,60.0,356.91,76227747840.0,35.0,31.8,False,up,109.3,False,0.0,21.2,True,2.0,1.7,2.4,False,381.0,-6.3,3.0,False,"{'roe_pct': 46.4, 'debt_to_equity': 1.55, 'current_ratio': 1.07, 'operating_margin_pct': 35.8}","{'eps_growth_yoy': 109.3, 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 22.5}",383.32,436.0,298.0,19.0,buy,7.4,597.35,67.4,494.03,38.4,4.38,15.65,0.92,16.4,0.76,True,-1.64,7.4,19.0,17.0,2026-07-24,False,True,8.0,STRONG,6.15,141.9,0.62,BEARISH,999.0,50.0,0.0,1.0,0.8000000000000007,0.0,1.0,23.8,2026-07-07 07:50:04,2026-07-07,CONFIRMED_UPTREND,TRADE,False,33,150 MA below 200 MA - not in Stage 2,ACCUMULATION,60,"Moderate accumulation (1.1x ratio, 51% up volume)",MEGA_FLOAT,210.9,23.0,24.8,35.0,False,up,31.8,2.0,False,0.0,True,2.0,2.0,16.0,29.0,48.3,Bajo 50%,25.4,0.0,0.0,3.0,0.0,-8.0,0.0,0.0,0.0,False,2/3,38.79,0.0,0.0,3.0,0.0,3.0,5.0,0.25,-0.51,0.0,0.0,0.0,0.92,-3.0,10.0,12.0,0,,-8,RELIABLE/AVOID (-8),WATCH,3.0,46,0.0337,BAJA,16.93,38.4,-45.5,,⚪ WEAK,🟡 Average,,,,,,,,False,1,1.289,False,-5.88,17.49,-6.61,sideways,stage1,VIGILAR,Construyendo base (lateral) — espera la reconquista de las medias
AME,0.0,,,,43.5,"AMETEK, Inc.",68.3,Industrials,Specialty Industrial Machinery,85.0,50.0,57.6,85.0,60.0,237.14,54353203200.0,60.0,55.9,False,down,11.4,False,0.0,8.5,False,0.0,1.8,3.0,False,244.71,-3.1,7.0,True,"{'roe_pct': 14.6, 'debt_to_equity': 0.22, 'current_ratio': 1.14, 'operating_margin_pct': 26.3}","{'eps_growth_yoy': 11.4, 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 20.1}",262.05,303.0,217.0,19.0,buy,10.5,142.82,-39.8,95.99,-59.5,2.55,6.04,0.58,19.2,0.62,True,-0.82,23.3,14.5,23.0,2026-07-30,False,False,6.0,NEUTRAL,3.34,144.0,1.86,,,,,,45.5,0.0,13.0,20.5,2026-07-07 07:50:04,2026-07-07,CONFIRMED_UPTREND,TRADE,True,100,Passes Minervini Template (6/6 criteria),ACCUMULATION,60,"Moderate accumulation (1.1x ratio, 52% up volume)",MEGA_FLOAT,227.8,3.0,33.5,60.0,False,down,55.9,0.0,False,0.0,False,0.0,0.0,7.0,29.0,79.3,Top 25%,44.1,3.0,0.0,5.0,7.0,0.0,0.0,0.0,0.0,False,3/3,38.39499999999999,5.0,0.0,0.0,0.0,3.0,3.0,0.57,1.12,2.0,0.0,0.0,1.31,2.0,2.0,61.0,0,,-8,RELIABLE/AVOID (-8),,0.0,19,0.4352,MEDIA,32.33,-39.8,60.2,ALTA,⚪ WEAK,🟡 Average,AVOID,25.0,Near ATH (-3.1% from high) - poor entry point | Elevated P/E (35.8) - watch valuation,-3.1,NEUTRAL,BUY,False,True,3,1.147,False,-3.09,36.81,3.18,uptrend,stage3,VIGILAR,Extendida cerca de máximos — espera un pullback
HESAY,0.0,,,,15.1,Hermes International SA,56.0,Consumer Cyclical,Luxury Goods,60.0,50.0,24.0,95.0,65.0,186.28,195109306368.0,15.0,3.1,False,down,,,0.0,,,0.0,,,False,289.87,-35.7,0.0,False,"{'roe_pct': 25.2, 'debt_to_equity': 0.12, 'current_ratio': 4.99, 'operating_margin_pct': 41.4}",{'profit_margin_pct': 28.3},242.0,265.0,215.0,3.0,strong_buy,29.9,56.75,-69.5,49.1,-73.6,2.07,3.86,1.12,31.3,0.61,,,,1.8,22.0,2026-07-29,False,False,8.0,STRONG,3.68,37.5,17.42,,,,,,0.0,0.0,4.5,16.8,2026-07-07 07:50:04,2026-07-07,CONFIRMED_UPTREND,TRADE,False,0,Price below 150/200 MA - weak trend,ACCUMULATION,60,"Moderate accumulation (1.4x ratio, 55% up volume)",MEGA_FLOAT,343.0,23.0,21.3,15.0,False,down,3.1,0.0,,0.0,,0.0,0.0,,29.0,,Sin datos suficientes,3.1,0.0,0.0,0.0,-5.0,0.0,0.0,0.0,0.0,False,2/3,48.90500000000001,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-11.14,0.0,1.0,0.0,3.74,0.0,10.0,99.0,0,,3,MIXED/BUY (+3),WATCH,3.0,46,0.1507,BAJA,0.0,-69.5,101.4,ALTA,⚪ WEAK,🟡 Average,,,,,,,,False,0,1.016,False,-35.09,3.49,-34.52,downtrend,stage1,ESPERAR,En caída (bajo MA200 descendente) — espera a que haga suelo
NYT,0.0,,,,47.6,New York Times Company (The),60.0,Communication Services,Publishing,70.0,50.0,35.0,90.0,60.0,73.27,11859680256.0,35.0,32.2,False,down,6.0,False,0.0,3.8,False,0.0,8.0,7.5,True,87.1,-15.9,5.0,False,"{'roe_pct': 19.7, 'debt_to_equity': 0.02, 'current_ratio': 1.6, 'operating_margin_pct': 13.1}","{'eps_growth_yoy': 6.0, 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 13.3}",84.11,95.0,66.0,9.0,buy,14.8,102.9,40.4,69.9,-4.6,3.3,2.43,1.25,40.8,0.92,True,-1.37,525.6,80.0,29.0,2026-08-05,False,False,8.0,STRONG,4.02,52.8,0.29,,,,,,11.299999999999995,0.0,14.3,18.0,2026-07-07 07:50:04,2026-07-07,CONFIRMED_UPTREND,TRADE,False,83,Price below 150/200 MA - weak trend,DISTRIBUTION,35,"Moderate distribution (0.7x ratio, 40% up volume)",HIGH_FLOAT,134.7,27.0,32.3,35.0,False,down,32.2,0.0,False,0.0,False,0.0,0.0,,29.0,,Sin datos suficientes,32.2,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,False,1/3,37.28,-3.0,0.0,3.0,0.0,3.0,5.0,0.0,-0.92,0.0,1.0,0.0,1.85,2.0,10.0,69.0,1,Berkshire Hathaway (Buffett),-8,RELIABLE/AVOID (-8),,0.0,46,0.4757,ALTA,10.5,14.8,-3.1,,⚪ WEAK,🟡 Average,,,,,,,,False,2,0.935,False,-15.88,44.82,-5.05,sideways,stage2,ENTRADA,Stage 2: sobre MA200 ascendente sin sobreextensión — suelo confirmado
BRO,83.525,Excellent,Stage 2 (Uptrend),22.068235464076867,14.4,"Brown & Brown, Inc.",73.5,Financial Services,Insurance Brokers,100.0,90.0,24.0,75.0,50.0,68.43,23194200064.0,15.0,17.7,False,down,84.4,True,2.0,50.5,True,1.0,6.5,5.7,False,108.66,-37.0,1.0,False,"{'roe_pct': 11.9, 'debt_to_equity': 0.64, 'current_ratio': 1.02, 'operating_margin_pct': 47.2}","{'eps_growth_yoy': 84.4, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 2, 'profit_margin_pct': 18.4}",72.44,90.0,60.0,16.0,hold,5.9,66.09,-3.4,30.7,-55.1,6.56,4.49,0.92,20.5,0.65,True,-1.63,5.0,-3.2,20.0,2026-07-27,False,True,4.0,NEUTRAL,5.53,175.4,,,,,,,38.8,33.4,4.3,22.1,2026-07-07 07:50:04,2026-07-07,CONFIRMED_UPTREND,TRADE,False,0,Price below 150/200 MA - weak trend,NEUTRAL,40,"No clear pattern (0.9x ratio, 47% up volume)",MEGA_FLOAT,292.0,25.0,59.8,15.0,False,down,17.7,0.0,True,2.0,True,1.0,8.0,16.0,29.0,48.3,Bajo 50%,25.4,0.0,1.0,0.0,-5.0,0.0,0.0,0.0,0.0,False,1/3,45.12,0.0,0.0,6.0,0.0,3.0,0.0,0.87,-0.77,1.0,0.0,0.0,0.74,-3.0,0.0,13.0,0,,0,MIXED/WATCH (0),BEST,5.0,41,0.1439,BAJA,41.6125,-3.4,35.2,MEDIA,⚪ WEAK,🟡 Average,BUY,85.0,Good pullback (-37.0% from high) - valid VCP setup,-37.0,NEUTRAL,HOLD,False,False,1,1.209,False,-36.46,27.17,-21.93,sideways,stage4,ESPERAR,En caída (bajo MA200 descendente) — espera a que haga suelo
KD,0.0,,,,42.8,"Kyndryl Holdings, Inc.",40.3,Technology,Information Technology Services,45.0,50.0,24.0,30.0,50.0,12.28,2707951360.0,15.0,3.7,False,down,-69.6,False,0.0,0.7,False,0.0,12.8,7.3,True,44.2,-72.2,1.0,False,"{'roe_pct': 15.1, 'debt_to_equity': 3.84, 'current_ratio': 0.88, 'operating_margin_pct': 4.1}","{'eps_growth_yoy': -69.6, 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 1.3}",14.1,16.5,13.0,5.0,hold,14.8,186.67,1420.1,8.5,-30.8,103.31,12.69,,,,True,-14.7,5.7,-29.2,29.0,2026-08-05,False,False,6.0,NEUTRAL,9.77,14.9,,,,,,,0.0,0.0,12.8,12.1,2026-07-07 07:50:04,2026-07-07,CONFIRMED_UPTREND,TRADE,False,0,Price below 150/200 MA - weak trend,NEUTRAL,40,"No clear pattern (0.9x ratio, 46% up volume)",MEGA_FLOAT,202.4,25.0,24.9,15.0,False,down,3.7,0.0,False,0.0,False,0.0,0.0,27.0,29.0,10.3,Bottom 25%,8.4,-3.0,3.0,0.0,-5.0,0.0,0.0,0.0,0.0,False,1/3,36.26,8.0,0.0,8.0,0.0,3.0,-3.0,0.0,0.0,0.0,0.0,0.0,1.85,2.0,2.0,51.0,1,Appaloosa (Tepper),-8,RELIABLE/AVOID (-8),,0.0,4,0.4283,MEDIA,0.0,14.8,-679.8,,⚪ WEAK,🔴 Weak,,,,,,,,False,1,1.014,False,-72.22,21.58,-62.38,sideways,stage4,ESPERAR,En caída (bajo MA200 descendente) — espera a que haga suelo
BRK-B,0.0,,,,4.6,Berkshire Hathaway Inc. New,72.5,Financial Services,Insurance - Diversified,100.0,60.0,44.0,85.0,60.0,506.58,1092618944512.0,35.0,31.0,False,flat,119.6,False,0.0,10.5,False,0.0,1.0,2.3,False,516.85,-2.0,3.0,False,"{'roe_pct': 10.5, 'debt_to_equity': 0.18, 'current_ratio': 2.88, 'operating_margin_pct': 14.4}","{'eps_growth_yoy': 119.6, 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 19.3}",520.33,570.0,481.0,3.0,buy,2.7,1856.94,266.6,1008.6,99.1,5.6,43.79,,,,True,-0.02,14.4,83.7,25.0,2026-08-01,False,False,4.0,NEUTRAL,,,0.2,,,,,,6.100000000000001,0.0,1.4,21.8,2026-07-07 07:50:04,2026-07-07,CONFIRMED_UPTREND,TRADE,False,33,150 MA below 200 MA - not in Stage 2,NEUTRAL,40,"No clear pattern (1.0x ratio, 49% up volume)",MICRO_FLOAT,1.2,22.0,23.1,35.0,False,flat,31.0,0.0,False,0.0,False,0.0,0.0,,29.0,,Sin datos suficientes,31.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,False,1/3,42.53,0.0,0.0,6.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.34,-3.0,0.0,,0,,0,UNRELIABLE/INSUFFICIENT (0),BEST,5.0,46,0.0462,BAJA,22.25,99.1,-180.2,,⚪ WEAK,🔴 Weak,,,,,,,,False,1,0.976,False,-1.99,11.29,-8.6,sideways,stage1,VIGILAR,Construyendo base (lateral) — espera la reconquista de las medias
IDXX,0.0,,,,9.6,"IDEXX Laboratories, Inc.",57.5,Healthcare,Diagnostics & Research,65.0,60.0,24.0,85.0,55.0,564.98,44567314432.0,15.0,10.7,False,down,-5.3,True,1.0,2.8,True,1.0,3.1,3.5,False,769.98,-26.6,1.0,False,"{'roe_pct': 72.9, 'debt_to_equity': 0.71, 'current_ratio': 1.12, 'operating_margin_pct': 31.8}","{'eps_growth_yoy': -5.3, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 24.6}",709.14,805.0,470.0,14.0,none,25.5,262.09,-53.6,234.09,-58.6,1.77,9.97,,,,True,-2.62,36.2,8.6,28.0,2026-08-04,False,False,8.0,STRONG,3.0,120.0,1.99,,,,,,0.1000000000000014,0.0,2.9,17.2,2026-07-07 07:50:04,2026-07-07,CONFIRMED_UPTREND,TRADE,False,0,Price below 150/200 MA - weak trend,ACCUMULATION,60,"Moderate accumulation (1.1x ratio, 52% up volume)",HIGH_FLOAT,78.6,20.0,20.1,15.0,False,down,10.7,0.0,True,1.0,True,1.0,5.0,15.0,29.0,51.7,Medio,26.7,0.0,0.0,0.0,-5.0,0.0,0.0,0.0,0.0,False,2/3,34.48,5.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,3.19,0.0,10.0,71.0,0,,-8,RELIABLE/AVOID (-8),WATCH,0.0,21,0.0955,BAJA,0.0,-53.6,81.6,ALTA,⚪ WEAK,🔴 Weak,,,,,,,,False,1,1.067,False,-26.62,11.46,-26.23,sideways,stage1,VIGILAR,Construyendo base (lateral) — espera la reconquista de las medias
PAYX,0.0,,,,50.0,"Paychex, Inc.",72.5,Technology,Software - Application,100.0,80.0,38.7,65.0,50.0,105.39,37476683776.0,15.0,19.5,False,up,88.5,True,1.0,26.7,True,1.0,6.5,6.9,False,148.11,-28.8,2.0,False,"{'debt_to_equity': 1.23, 'current_ratio': 1.15, 'operating_margin_pct': 38.3}","{'eps_growth_yoy': 88.5, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 26.6}",106.57,140.0,90.0,14.0,hold,1.1,,,146.7,39.2,,,4.48,90.6,2.83,True,-0.96,9.6,17.0,84.0,2026-09-29,False,False,2.0,WEAK,,,0.39,BULLISH,0.0,50.0,2.0,0.0,16.1,0.0,,21.8,2026-07-07 07:50:04,2026-07-07,CONFIRMED_UPTREND,TRADE,False,16,150 MA below 200 MA - not in Stage 2,ACCUMULATION,60,"Moderate accumulation (1.1x ratio, 52% up volume)",MEGA_FLOAT,355.6,23.0,31.1,15.0,False,up,19.5,2.0,True,1.0,True,1.0,5.0,22.0,29.0,27.6,Bajo 50%,18.0,0.0,1.0,0.0,-5.0,5.0,0.0,0.0,0.0,False,2/3,50.0,8.0,0.0,0.0,-2.0,3.0,5.0,0.61,4.41,1.0,0.0,0.0,0.14,-3.0,-8.0,,0,,8,RELIABLE/BUY (+8),,0.0,39,,,0.0,20.2,-38.1,,⚪ WEAK,🔴 Weak,,,,,,,,False,1,1.221,False,-26.47,24.92,-11.24,sideways,stage1,VIGILAR,Construyendo base (lateral) — espera la reconquista de las medias
BAC,0.0,,,,20.0,Bank of America Corporation,72.2,Financial Services,Banks - Diversified,95.0,60.0,64.7,65.0,60.0,59.9,425085796352.0,80.0,83.8,False,up,20.6,True,1.0,14.4,False,0.0,0.0,0.0,False,59.93,-0.1,8.0,True,"{'roe_pct': 10.6, 'operating_margin_pct': 36.0}","{'eps_growth_yoy': 20.6, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 29.0}",64.12,71.0,57.5,21.0,strong_buy,7.0,,,98.33,64.2,,,1.91,27.3,2.35,True,-5.92,,24.4,7.0,2026-07-14,True,False,5.0,NEUTRAL,,,0.48,,,,,,46.7,0.0,6.0,21.7,2026-07-07 07:50:04,2026-07-07,CONFIRMED_UPTREND,TRADE,True,100,Passes Minervini Template (6/6 criteria),ACCUMULATION,60,"Moderate accumulation (1.2x ratio, 53% up volume)",MEGA_FLOAT,7069.1,3.0,27.7,80.0,False,up,83.8,5.0,True,1.0,False,0.0,2.0,,29.0,,Sin datos suficientes,83.8,0.0,0.0,5.0,10.0,0.0,0.0,0.0,0.0,False,3/3,41.88,0.0,0.0,0.0,3.0,3.0,5.0,0.22,1.52,0.0,0.0,0.0,0.88,-3.0,0.0,,1,Berkshire Hathaway (Buffett),0,UNRELIABLE/INSUFFICIENT (0),,0.0,46,0.1999,BAJA,37.22,35.6,-57.2,,⚪ WEAK,🔴 Weak,AVOID,35.0,Near ATH (-0.1% from high) - poor entry point,-0.1,NEUTRAL,STRONG_BUY,False,True,3,1.019,False,-0.07,36.77,-2.33,uptrend,stage3,VIGILAR,Extendida cerca de máximos — espera un pullback
LRLCY,0.0,,,,23.8,L'Oreal Co.,54.7,Consumer Defensive,Household & Personal Products,55.0,50.0,36.0,80.0,65.0,86.89,231300841472.0,15.0,11.0,False,down,,,0.0,,,0.0,,,False,95.48,-9.0,5.0,False,"{'roe_pct': 18.0, 'debt_to_equity': 0.34, 'current_ratio': 1.45, 'operating_margin_pct': 19.2}",{'profit_margin_pct': 13.9},100.67,103.0,98.0,3.0,strong_buy,15.9,32.69,-62.4,26.1,-70.0,2.56,2.22,1.9,60.9,1.52,,,,0.4,22.0,2026-07-29,False,False,6.0,NEUTRAL,3.79,69.9,61.98,,,,,,6.600000000000001,0.0,7.1,16.4,2026-07-07 07:50:04,2026-07-07,CONFIRMED_UPTREND,TRADE,False,66,200 MA declining - structural weakness,ACCUMULATION,60,"Moderate accumulation (1.2x ratio, 52% up volume)",MEGA_FLOAT,1278.3,23.0,23.6,15.0,False,down,11.0,0.0,,0.0,,0.0,0.0,14.0,29.0,55.2,Medio,27.2,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,False,2/3,44.82,0.0,0.0,0.0,3.0,0.0,1.0,0.33,0.33,0.0,0.0,0.0,1.99,2.0,2.0,71.0,0,,3,MIXED/BUY (+3),,0.0,32,0.2382,BAJA,18.97,-62.4,82.1,ALTA,⚪ WEAK,🔴 Weak,,,,,,,,False,3,0.877,False,-7.25,12.36,-6.98,uptrend,stage1,VIGILAR,Construyendo base (lateral) — espera la reconquista de las medias
QSR,0.0,,,,3.1,Restaurant Brands International,58.7,Consumer Cyclical,Restaurants,100.0,30.0,36.0,50.0,65.0,73.25,33426677760.0,15.0,20.7,False,down,77.9,True,1.0,-6.1,False,0.0,6.1,5.5,False,81.96,-10.6,5.0,False,"{'roe_pct': 28.1, 'debt_to_equity': 2.96, 'current_ratio': 0.99, 'operating_margin_pct': 25.9}","{'eps_growth_yoy': 77.9, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 10.0}",85.67,100.0,78.0,24.0,buy,17.0,201.66,175.3,93.3,27.4,4.94,4.76,3.48,80.7,3.41,True,-0.1,4.6,100.0,30.0,2026-08-06,False,False,6.0,NEUTRAL,5.3,51.7,0.17,,,,,,21.5,0.0,0.9,17.6,2026-07-07 07:50:04,2026-07-07,CONFIRMED_UPTREND,TRADE,True,83,Passes Minervini Template (5/6 criteria),ACCUMULATION,60,"Moderate accumulation (1.0x ratio, 49% up volume)",MEGA_FLOAT,298.3,3.0,18.5,15.0,False,down,20.7,0.0,True,1.0,False,0.0,2.0,26.0,29.0,13.8,Bottom 25%,11.7,-3.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,False,3/3,33.635000000000005,0.0,0.0,3.0,0.0,3.0,5.0,-0.29,-0.3,0.0,0.0,0.0,2.12,2.0,2.0,48.0,1,Pershing Square (Ackman),-8,RELIABLE/AVOID (-8),,0.0,39,0.0307,BAJA,19.37,27.4,-84.4,,⚪ WEAK,🔴 Weak,,,,,,,,False,2,1.083,False,-9.81,23.86,-0.58,sideways,stage2,ENTRADA,Stage 2: sobre MA200 ascendente sin sobreextensión — suelo confirmado
